,UKF248,UKF251,UKF266,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH916T1
IGFL3,,,,-0.016955647715426604,,,0.2756590532553949
BMP1,0.008675350697369293,-0.0069473958987312295,0.07647742860022089,0.10443465684251377,-0.013340945901041195,0.004352203368010331,0.061475899784220835
NDP,0.0016875443602704667,0.047615321592888706,0.04536841447483535,-0.037112818394167336,0.029053345998912947,-0.021412951278474753,0.02424605579210557
TNFSF18,-0.008027298128801314,-0.033916279549381825,-0.016264940511431538,0.0517935298107217,,,0.04850377718497155
RTN4,-0.046109619590481446,0.0017226548879176132,-0.07286641422335802,-0.10058538696536928,-0.04234106287935139,-0.045917780988306345,0.046014732502836324
HEBP1,-0.025368918120026222,-0.029028474479220776,0.05839947179921271,0.06954745361832568,-0.0345298607341667,-0.009838580821912158,-0.03582990020800802
WNT7B,-0.002881326555780924,-0.025986097014054233,0.08278005697664868,-0.07017890222302592,-0.03583567629406908,0.022393270118177405,0.011326865523427628
PTMA,-0.00541850123362412,-0.013136348847917654,0.12941793887435016,-0.04426446331947103,-0.01294765268679836,-0.06657148665532546,-0.008665390242670715
FASLG,,,,,,,-0.018478390070095923
CEACAM1,-0.014619447510946014,-0.019942766499795737,,0.0024394622477584183,-0.02008049691002214,-0.015175142148689657,-0.025709965801041765
PDAP1,0.048093703633409375,0.05913772225885674,0.08384529056773243,0.07996751844704063,-0.03556091537720083,0.044394727424672445,0.011455312054217091
QDPR,0.038751739970170014,-0.0574696219210194,-0.028271473117080493,-0.08189345830150195,0.053477851309147596,-0.025438320029848097,0.013474817427754842
POMC,-0.01279162212236549,0.0022645206781126393,0.010024307678535696,0.012257066580225835,0.03743283279438121,0.08365841777124117,-0.014837833561953343
CCL18,-0.018243689189384814,,,,-0.0251736172714945,0.008966453835032123,
CCL17,,,,,-0.014246140634290189,-0.021906270378466857,-0.01674858511281099
VEGFD,-0.018243694982610616,-0.005346445749575508,,0.025245368443001518,,0.038724301141021114,
TNFSF13,-0.013767277670615896,,0.10066288917451616,,-0.02733620407405094,-0.023811366949837213,0.03374621657644776
WNT5A,-0.021604943948270703,0.024038998116780036,0.0695108617207301,0.06939053163565072,-0.004782799380919497,0.06339586261016085,-0.025502425550896837
CXCL8,-0.06166350037774207,-0.026745647706131793,-0.02243692185386355,0.08815341976570489,-0.03955749655648152,-0.04541893757824658,0.008411463388920853
GRN,0.013047627012096682,0.006604041908707963,0.015024374535190841,0.10924378670067339,-0.023328281878154496,0.1352924557605968,0.029610336449691212
MIA,-0.036347734746198845,-0.01213178262718961,0.010480827109825017,0.08255659553704098,0.11959424415245208,-0.06610784848319637,0.07560822749644815
COL4A4,0.010456293380038548,0.01800652803595307,-0.015007882790873952,-0.016708532287767426,-0.025301089397684266,0.04487909727575104,-0.039517133752264275
TAC1,-0.007538456438397572,-0.013688026483356585,-0.04430579588683322,-0.09120787290556652,,,-0.022017718198606585
RARRES2,-0.009643580372502968,0.0415585121205631,0.04887804285158037,0.11926980111804328,-0.052837373125822214,0.008913311924195843,-0.006062684709647264
FGF7,,-0.011953233433494229,0.019860136345644656,0.07581731355856322,0.05066628891700471,0.07314191085130951,0.07114839374861485
EFNA2,,,,,,-0.014422957045120324,
HBEGF,0.002447979318726293,-0.008058868309186295,0.04699791344208207,0.07312538013342157,0.005232945323607684,-0.05780445225649527,0.04264453561134972
CSF3,,,,-0.0176773055611467,-0.042343379224930186,0.014327036973785356,0.053223502080051
PI3,-0.01919313021317217,,,-0.0006902621089281917,-0.09478131368584147,-0.006151653528608805,-0.02741459592146183
PCSK1N,-0.015390275639679273,0.021686074600592232,-0.01964632060109655,0.015096259230606328,-0.035031520097394374,0.024598126818116305,0.051675553560997296
NTS,,,0.16552630505383856,-0.02172753496186116,-0.03323476313121256,-0.017571636209768513,-0.026113070124147122
SFRP1,0.010489757255653912,-0.007369361265680172,0.0552348241344466,0.007182917215410112,0.026930540177460955,-0.03239960985011107,-0.009285187929237262
CXCL13,,-0.0034264709829668802,,,0.007808987077904027,-0.002255303525417349,
MICA,-0.011973005461828617,0.01440517288250148,-0.03888737972865222,0.09623856862917643,0.014896403929116215,0.10680571275006487,0.07501975493614065
