,UKF243,UKF248,UKF260,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH881T1
LRIG1,0.10189155469160198,-0.08426940608046325,0.07150174909027689,0.07492723155291481,-0.003978738906112965,-0.04278383590781113,0.04611845606735135,0.030450521059167887
CPAMD8,,0.08682990435333805,-0.020294510221695036,-0.014364861110725552,-0.014057801047733572,-0.02745517849658477,,
GHRL,,0.013742080488900904,0.07979036440712522,-0.030548903094391615,-0.002262133970952708,0.04423844172504063,0.0408034099441513,-0.01760490656770057
NPY,-0.026590823430531232,0.003043920861253774,0.0629766228195561,-0.040931986619452014,-0.006260849108493629,-0.03206170303113829,-0.04996739714901932,-0.03247814396383305
MMP2,-0.02133720304777618,-0.027696042021953117,0.01318027649434538,0.08452309591810504,-0.031269292328600456,0.06286797603370364,-0.05540098085032635,0.017211984867381937
PPY,,0.045166569369549166,,,-0.010273965520490163,,,-0.003283830861848171
ALKAL2,-0.033280443025489756,0.03705819772050925,,-0.016287363280170452,-0.024782461092454047,-0.007510944760402745,-0.04643305965067556,0.027375006710993275
CSF1,0.07028896084631407,0.005138258289575367,-0.017799217235951736,0.07911188114112337,0.014267069119970112,0.08825061059551191,0.019969132747288062,-0.06479510604266411
SEMA4C,-0.06907884414731581,0.0312371146611572,0.060581159597582035,2.2131263146454146e-05,-0.033039629529670315,-0.025703315681926225,0.0413716040931508,0.027149648152911217
ICAM2,0.07012674053485381,0.09522829195976311,-0.005450733463231296,0.09217495626675268,0.033312753196039886,0.07536817817135928,0.011504852794728213,0.019713349106687338
SYTL3,-0.05212441766008997,0.044181388057300444,0.054517422837555826,0.03487285204253556,0.057892939421100124,0.022294585491086788,-0.02367862139468672,-0.04158745028598781
IL1A,0.01614047083957349,0.07152175701679335,0.026025203862028935,0.04395625174047571,0.004531338950566793,-0.01705604559589826,-0.02008390698773861,0.0042450807860259536
HLA-G,-0.04026953695325762,0.054675949901536756,,,,,0.1298883206285623,0.034663550112031635
PGF,0.035881631286572124,0.08110124993670058,-0.008241643912947768,0.07329319232125851,0.016050727470130578,0.06718538747751802,-0.043746070084315004,-0.014326238976511812
LGALS8,0.02819627829508151,0.03869973940944643,0.040977919526912265,0.050394218052612585,0.003911376376475517,-0.06963496870019609,0.0579212263490895,-0.00699297738204251
DKK3,-0.02315640555613554,-0.016316587669480513,-0.0021676722905396794,-0.0951776122252787,-0.05553458226603939,0.001950724056646188,0.0394495849798181,-0.04804176074678779
COL16A1,0.04551787810538353,-0.0124711858343765,0.02874034093209787,0.02347136540147801,0.07166052365458715,-0.030848396037766776,0.04183239214580504,-0.007225745554420806
TPH1,0.17065787221694229,-0.013758080413261783,-0.019921692628249273,-0.017076195709552343,-0.02376152637009795,,0.10052559822257658,0.06381492001595543
TNC,0.10506112188801268,0.0377309354183502,-0.07274771360827287,0.09755119988141203,-0.015244478651698137,-0.05468578349997245,0.004146790086687033,0.024125322579509258
TNFSF9,-0.034328433287891,0.004819935870409864,-0.007174571108229205,-0.03854788553457078,-0.01318407888018097,,,-0.025152615054181524
C4A,,,,,-0.012179270795726957,,-0.047782065969125855,-0.01644695893681305
CNTN2,0.013111069227551295,-0.04007093161493394,-0.007494243678344186,-0.062342528759141896,0.044169350042394764,-0.03496746731581134,-0.015216133432180246,-0.000768265698824175
F7,,0.012299417554107937,,-0.014364852761387749,,,,0.006359509182211303
LUM,0.08926813265126218,0.02902437759277036,0.05550666329817892,0.10743299781503515,-0.024242287254375834,0.007404505088159367,-0.06407318208144183,-0.033024247280190155
BTC,,-0.012176995041317926,-0.017106505324207745,,,,,-0.015749932181229363
APOC1,-0.15999820288912128,-0.06741348955152034,0.007827240703723563,0.11094724313092058,0.025554176716222517,-0.04630197512917176,-0.08256681439536438,-0.07122006615850415
PKM,0.12112101797837999,0.028645073096212236,-0.008663543215350573,0.05729885871831474,-0.053360679995743183,0.024319078051433216,0.01637140753610789,-0.018628176485430914
TNF,0.04814642243262503,0.01168267921919816,-0.007843109043165177,-0.02108220387302323,0.012265570708425043,0.05733811632071027,-0.026015733152681908,
GNAS,-0.07603978077364053,-0.029013140528738806,0.02739602685850017,-0.0759533580111909,-0.005111162560836922,0.017159762930735917,0.01834486988013737,0.08153027489435263
BMP8B,-0.02053295301316875,-0.03186635581251043,0.020326224186233123,-0.009317572268368225,0.03868658906949847,0.011341071933626582,0.028833684760895102,0.015455568375270474
LIPH,0.04758801882398467,-0.013758077026129955,,,-0.009819821665962736,,-0.04068855530503217,-0.025845913065587037
CCL28,0.020841655336861137,-0.01935244674389553,,,-0.015120909904068598,,-0.03700520697079587,
PTPN11,0.03866671483683949,-0.03726712345701154,0.017087898372503938,0.05653860411123925,0.0008579432119657678,-0.09118103758148934,0.027240328703224903,-0.007002045109487744
ADAM12,0.0006374020631187261,0.0782823988093467,-0.0374758638692131,0.03638482842393226,0.033478038781771975,0.00918957372043113,0.02257858116627676,-0.031285757116731656
EPO,0.040015596504984874,-0.01848638227862864,0.0804120895353266,,-0.010273965968950785,,,-0.015571111618577755
EDN3,-0.03513993803288088,0.032308595707473964,-0.02189981261077119,-0.025452492072061916,-0.01592414054154392,,,-0.032333824253877486
CCL22,,,,,-0.02068685297508935,,,-0.013662972592970038
CCL2,0.1192704670255214,0.022582490785663642,-0.0324902994494037,0.060112746882310976,0.03670461025592079,-0.10899772680533897,0.09399406206772608,-0.02989205729834008
DSCAM,0.057065170777496864,-0.024277632693610204,0.058607864696489424,0.03252765039110762,-0.02072656287845764,-0.0716859283913377,-0.011659900918513351,-0.02096330242897119
GPHA2,,0.028050915883159323,,,,,,
ANG,0.02459205625168465,0.008116650826517751,-0.005824764616186566,-0.04526600295637743,-0.04435569895047246,0.027633594576806173,0.03439247142579489,-0.0022453228918842445
FBLN2,0.010565780862730573,0.023615052165719467,-0.008814674777344975,0.03252101001907004,-0.026817774287147066,-0.0595551797329293,-0.06375763066946243,0.0404082498483121
VTN,0.004979543610102962,-0.026007560230828137,-0.021552551428620854,0.1548264061585313,-0.016878972299237516,0.009848909960815354,0.026837891377168188,-0.0017845237028503082
VEGFA,0.07977791264408543,0.00011604678669801131,-0.01388211770813394,0.0540700791747597,-0.018707980684475906,-0.014667723100965329,-0.010698768433679912,0.028535453969245818
F10,,,-0.020108895202811918,-0.023357556929158953,-0.01126518162900491,-0.025257760713915566,,0.001903090711417626
SERPINA1,-0.02973059175922434,0.020860634250926945,-0.07871183543880049,0.10897826173825367,0.010844646352471845,-0.037499996887973855,-0.0004803713281498734,0.018424189603699983
VWF,-0.04617804458460452,0.061292063652032845,0.007382685077693414,0.09030713982013162,0.07059259154583317,0.048767199981506956,-0.05436523617827005,0.0070465740341287345
GDNF,,0.10554942433003278,,,,,,-0.021804282045794515
VASP,0.014492862696479328,0.09826622495547628,-0.02764167319556623,0.0723787740613233,-0.03487331768256904,0.028090951004875155,0.042294383778605116,-0.015654837850069166
ADAM15,0.06410549363736082,-0.06130573402862704,-0.07146316449878928,0.0765274759416052,-0.020227053715511326,0.044225983568030335,0.050590719363642685,-0.017290713665435428
WNT2,-0.0296062895596384,-0.024066395483900518,-0.017318600832986735,-0.036872382523005745,,,0.08909146018319468,-0.018696600596424067
CALCB,0.045851399535973086,,-0.011835514392248165,-0.015879186277566307,,,,-0.008160199876695515
OLFM2,0.04871661784990762,-0.06967477661273438,0.024957319679805537,-0.02878326825004086,0.02142664406793149,-0.042931245987747634,0.05508178962006913,0.05535549902861825
MFAP2,-0.025383981602134988,0.10885414260353753,0.008701011305994025,0.08536322915948306,-0.015929673104554593,0.0713770500527618,0.007859760492771945,0.08154715802572914
HLA-C,0.03577541856989758,0.0710312423333086,0.02901495145272398,0.10590146407616767,0.0018645640809009324,-0.00925937654604016,-0.026418966773199836,-0.05284281785304173
THBS1,0.0490871745713145,0.06498724797040378,-0.03441318840946481,0.059584099540245586,0.007954428768286765,0.009018728837849656,-0.0023243751807645987,-0.06495590185628602
HSPA4,0.015288821823018385,-0.021087403879407052,0.03652297348384596,-0.032795284243424816,0.09239223060309622,0.040248291713579416,0.03802980074433638,0.007837967440440723
LMAN1,0.04291365682588859,0.02025932202969806,-0.0030759017008427205,0.0870149092845794,-0.03263698034950495,0.007953340309150831,0.06339286266975039,0.0309522335112693
LYPD3,,-0.020988483917751592,-0.02155255328303708,0.038038304764972095,-0.014384378741485947,0.047053426782291595,-0.045052453293359766,-0.00984715595819668
APOE,-0.10854360437519928,-0.10052327833667185,0.025406236075272128,0.02011647830794849,0.04979744550053916,-0.07488014897437655,-0.05970660596894855,-0.06969251694434378
SOSTDC1,-0.03749369643230487,0.014511812593946164,0.0427423000551641,0.06860756910526497,-0.024849318301270244,,,-0.024462646465230175
ANXA1,0.04151552195436941,0.06449213893630892,-0.07745116597860874,0.07992545961149868,0.002320968389268335,-0.03310206072670492,0.021538591767576946,-0.017657479521001312
WNT2B,-0.023645698875925217,-0.03506244054153597,-0.030954423882272406,-0.044812226091169235,-0.021550771095921403,-0.058964748955942385,-0.07242773993906423,-0.0068574386589549076
AMH,0.01629992663411681,-0.025629077272624822,0.03129878142687609,0.004880569990408745,0.06031921812741191,,,0.02050957491011925
GDF10,-0.02889338105035668,-0.015923525938072905,-0.0045813931743551245,-0.02558685057031421,-0.013836101546701493,-0.043406646107718154,-0.0757942162750272,0.010499792928089823
EFNB3,-0.020505397155828595,-0.0248961815320895,0.05252630216998336,-0.017012996062793547,-0.04455749220098453,0.0592899429162301,-0.06781283690441531,0.042426547202208766
LTB,-0.035139930334274073,-0.02711706084720708,-0.03069864271689745,0.0032541641362587494,-0.017875906977361963,-0.004326849484686097,-0.006341668342836061,-0.009170607293771827
ANGPT2,-0.03763864744251502,0.0963834585160773,0.002266903989264297,0.08437893917994557,-0.017664154124890218,0.04703111460893262,-0.06648694284603665,-0.0025384979934891315
NRTN,,,,,,,,-0.013864957617196683
ADAM17,0.03213010658046184,-0.041767522902502574,-0.014798039955903557,0.03697737901578357,0.05734882325668913,-0.007670101616213061,-0.11510721327430373,-0.0446902458248662
LRPAP1,-0.030896534557820765,-0.007355475136477893,0.048979232951702444,0.06490363224675047,-0.029449339362383118,-0.02216732786925594,-0.05810215452342723,-0.057020114505359834
NID1,-0.0428926324036383,0.037461290854792106,-0.008787603134526274,0.10092852675551221,-0.01697580134744453,0.03761368399945646,-0.04707926166523234,-0.0422882208134899
MST1,-0.0048642994562102535,0.0617850931537123,-0.05176070369965843,0.092598028420342,-0.004249800280277423,-0.03786992035663164,-0.06994835203551437,0.06518970082209802
IL13,,,,-0.016084499777130376,,,-0.03645334396760566,
DCN,-0.0005996283527366685,0.026002734987313817,-0.05581809060822379,0.07445871376792308,0.01078024618919767,0.0030865887134707984,-0.051030379445496946,0.0037572291990956613
IGFL2,,,,,-0.012179272084441969,,,
COL7A1,-0.01071502041950591,0.0034034584747581567,0.003688193997669758,0.06928416528057901,-0.020931244818584466,0.04615734852913916,0.013614334814244948,0.012014654500484187
CALR,0.0436264169897333,0.04507673875742158,-0.02406973690895949,0.05951148105645663,0.01603915939590567,-0.023853743615963752,0.11806385716988667,-0.002954102628820504
PIGA,-0.01717948256448345,0.041006210809556194,-0.011597353743966888,0.049129556743284605,0.031130692620759574,0.04494589817272454,0.030877518159181255,0.0030210220479076123
CD200,-0.020387886812337417,-0.009930118084686872,0.0334468584685191,-0.06522338801347585,-0.00613770434263389,-0.0011079084581171346,-0.005295832970350923,0.08048260462499146
GRP,,-0.02553373825058233,,,-0.003852275526326173,-0.040169878263853716,,-0.015207592273682072
CDH1,,0.03537275325067497,,-0.027587833665015184,-0.03899654319620079,0.008948084113258904,-0.050395987376501264,-0.007583666945878306
LPL,0.06462828983650362,0.014754047988516662,0.0969165381457996,0.13256767622287072,0.0182150530572931,-0.026774866678055207,-0.0009295672167502148,0.021691357529152966
SEMA5A,0.00471830900623307,0.00021037000747844322,-0.012631762280027098,0.08601855685670397,0.05444235339913675,-0.017059159314708836,0.05523701837442779,0.025393440333124802
SEMA7A,-0.06564602019548217,0.07025834994821688,-0.006763875092196595,-0.023617511649185765,-0.0038924932901114482,0.046363898058293655,-0.027509922165952768,-0.022353112750505135
SEMA4G,-0.04420680235300358,-0.0348905442170056,0.04199986169695272,0.024355112450371773,-0.0024780954508375847,-0.04436652617184538,0.016333070364767215,0.0776603810641282
SEMA3B,0.0233953444469525,-0.019283628797047536,0.02289648655932424,0.0021394163418860784,0.021436810809134278,0.029622961008654795,-0.06064597054389147,-0.020040867113635983
RPH3A,-0.05390980717966483,-0.03726193074332203,-0.019454772440993227,-0.02419774721462477,-0.016775702698918638,0.018265127589107547,0.1092916819616916,0.05065864313382714
JAG2,0.04114295165686949,0.05958308391915535,-0.013031459650440252,-0.00946946255033552,-0.0131706362022714,-0.0329921942438981,-0.0133284418531164,0.06008348326429994
CGN,0.024006518067483024,-0.0081580913842503,0.025388964904981083,-0.0020158646521635697,0.02000442626650751,-0.021965571995981387,-0.018714983746277055,0.06720961644611459
GDF15,0.02466758908995948,0.07370336168696917,0.00999100478140758,0.11267588060854415,-0.050722541338389944,-0.0016123141087134366,0.06485465060765778,-0.055400905797770635
SEMA4F,0.030549604668274884,0.006791967352007826,0.08554433322906818,-0.05412034116787075,0.046300215668617646,0.000313883103850499,-0.009277970787165812,0.059618995689786444
NXPH1,-0.04131681070860497,-0.05862975496752667,-0.034082845603169355,0.04514986390947363,0.035898952210600237,0.10257159275817461,0.04989311521758184,-0.014310005678438095
ARF1,-0.02898399291117999,-0.005687359696510572,0.021477415551783622,-0.08504793446549311,-0.01091407942985917,-0.030723313835673328,0.013055941643714469,0.03354864811761495
DSC3,,-0.011604525336908767,,,,,,
EBI3,-0.037641775949200915,-0.02046371413727964,-0.02275361292824919,0.08376569251990514,-0.014629029744853238,-0.03194419359404469,-0.01703264351165227,-0.024163923495983432
TIMP1,0.03147019634843354,0.0924843204152322,-0.05637072027479515,0.1339164448916891,0.029923243954420593,0.02055418089254007,-0.01976872432187887,-0.03285944589449795
SEMA3C,-0.027935531620679906,0.06517827544580829,0.0007802530746556174,-0.05347729068805309,0.016903180278518823,0.020816422075770995,-0.01820581855955047,0.010855533222622598
GAS6,-0.039753999872350405,-0.03493797772665445,-0.020640137976951495,0.06592614690213168,0.025305963314674357,0.033593606939956146,-0.013960396419441827,-0.016958923873919212
MEPE,-0.02995699951078148,-0.031075202872545428,-0.04051082851632432,0.03449987202953462,-0.036256972930201546,-0.027455188587643904,,-0.02346797507979064
SERPINE1,0.07240971767396481,0.11624504962774798,-0.02180491522726489,-0.05306262762468313,0.044976483081149,-0.028391618757701475,-0.0044768489079781305,0.04250947192072108
RSPO2,-0.06023700659340687,-0.031319877704373014,0.030298499439840816,-0.018594667009657853,-0.024310338214359063,,,-0.031612648986099244
SHBG,-0.0131304684231053,-0.015031290555906204,-0.0323312342429752,0.046950908881706124,-0.02068685305358579,-0.025635767022149307,0.060045287076393644,-0.022067362363921993
LGALS3BP,0.06879763419898183,0.007443088809226342,-0.02120477145474761,0.03113555793013841,0.004847664596963123,-0.028584378507656008,0.00431867696277989,-0.04540579681838069
LAMB1,0.06410383036592375,0.08584445904269436,0.021061597647297366,0.11425684517520275,0.013649430257405918,0.004681317544190014,-0.020677457931489486,0.005844098252356013
SPTBN2,-0.056073795011405636,-0.006427625963719799,-0.013939280219844634,-0.06232542808597245,-0.037016666934162584,-0.011292818049430404,-0.08092691868552243,0.04594738031879799
COL1A2,0.022033143680207853,0.03500500012426278,-0.05561881260929022,0.08687206479534085,0.03475488157157728,0.025091683970014975,-0.015312274567030229,-0.00844691953779035
DEFB1,,,0.025453863250132505,,-0.01085101414446239,,,
CEACAM16,,,,,,,-0.04315722634211336,
SCT,,,,,-0.009973419188164264,,,
WNT11,,-0.01663305351329626,,0.05846795695744794,,,,-0.009112820870097045
LGALS1,0.014164439280688848,0.09977575868431018,-0.080428456801588,0.07503794693116199,-0.010501765372770557,0.090049534170678,-0.007972562286183664,-0.0031123519894048404
BCAN,-0.03691719376038399,-0.10074369252409066,0.07374577194115754,0.11160595996125923,0.06213330275812263,0.012764726300378098,-0.061674934288982325,0.02893580739673105
ANOS1,0.02208339547821807,-0.03696665399228128,-0.012618815113337796,0.09271412584100791,0.0588947257692927,-0.02165026332979,0.09339847473205504,-0.015246101238540219
EDA,0.05166364791646485,-0.012176999213538547,0.05149613685057496,0.0019626901734062243,0.0022965909532349695,-0.03559999299750422,0.12163067689905292,-0.03122203522118071
FGF22,0.0048041262531203915,0.06331373840739478,0.035139552662491094,-0.014364859213147499,,,,-0.02334367791305688
SHANK1,,-0.016633052445474788,,-0.013667251194484545,-0.014598323034307052,,,0.08585793303352174
TGFB1,0.008123207404706463,0.0257210750935698,-0.02156339730623341,-0.031123026387157676,-0.0007911432626342396,0.04677227622118166,0.01200271851893223,-0.09343588297410912
MSTN,-0.04289417712165411,-0.04638981272503773,0.0644001456442499,0.028943148644281193,-0.026349608157750844,-0.024874611095579525,-0.038143077241520586,0.08659769776454344
WNT4,0.08615409705941994,-0.011207314310268435,-0.0023338054429802137,0.07582170945901959,-0.015325338582076624,-0.030486209839792174,,0.0060717944862996795
TNFSF4,0.033764313924828544,-0.012448194378129341,0.004188041183263593,-0.02585378283599932,-0.004922984552899903,-0.035316454451377106,0.049767520567027664,-0.03214253612169324
NTN1,0.09709797984820936,0.047838287869443774,-0.06863126663867737,0.11911608025803466,0.034276478511394134,-0.07090543940546687,0.08055309427914056,0.021658396517557767
CXCL12,-0.06120784435272379,0.06480065013122224,0.012851126264297156,-0.04454394563882982,-0.003104806833492609,0.03879729069948318,-0.026839366019335863,-0.029363810083462616
GNRH1,0.0860532806606064,-0.032443533152737715,-0.02039411539614258,0.013346579877669264,0.028008901016585992,0.09840584007157684,0.0744466019310879,0.11306006059103865
FGF8,,,,,,,,-0.028053200368414383
RIMS1,-0.0516622685348868,-0.008762461207222147,0.09323587239811568,-0.03868964627079844,-0.0010599759792707677,-0.03474366177375262,,0.009549797958393289
FGF14,-0.030302768120278878,-0.026373993738169958,-0.04195943620444049,0.08426225944962067,-0.025370413235639846,0.00922866400161038,-0.06724597457257743,0.0022584038895384346
IGF1,-0.013211601864893069,-0.024507633835125265,-0.010766239411206477,0.0011534306501521621,-0.00423107214853964,0.0024423983206096063,-0.005562775202366337,-0.0016915422439078595
TNFSF10,0.08734189545331889,0.012168650137845684,0.003912873798794364,0.02661982393110233,0.048169465297415844,0.06147419420623779,-0.07322373699637058,-0.054409898010048446
GDF5,0.03201615008719749,-0.017181193863802433,0.00911196593233033,0.01966167096356119,,,,-0.02027476208437547
CHAD,,,-0.02482696480230858,,,,,0.014005375019605307
RGMA,0.07341438427476112,-0.04956381110412563,0.011080897763866223,0.074339594302606,0.007794051875282663,-0.07759421325742848,-0.018247838412554764,0.00984062067952813
WNT16,0.12453912596949233,0.0033118019201033074,-0.015275606034359908,-0.0007876966338210913,-0.017156018434022376,,,-0.013864955787163815
CX3CL1,0.04783204563780425,0.01812446182582177,0.026113366690106405,-0.028245824581050447,-0.02860164756847249,-0.016127155816770395,0.027158356041953866,-0.002440433090269594
FGF1,0.06222258546234074,0.018316033039258352,-0.00914939397344674,0.033678899233932774,0.00429136326988815,-0.06643903798788953,0.003567765364444391,-0.047182876852678496
ALOX5AP,0.019894368479100977,0.04459281307906521,-0.044743154840001666,0.12339610020305206,-0.041221257733911026,-0.07177378015770286,-0.007972299042072983,-0.03322775304118493
IL1RN,-0.037492721980260546,0.06983859709640935,-0.03623247369744955,-0.014590319896614636,-0.026981396823955353,,-0.06513286412982,-0.01927675529302409
PCSK9,,,,,,,,-0.013458105499375065
NPW,-0.07204800460838678,,-0.027756380924663447,,0.005712191168326911,0.16047430789596426,-0.03297556570052178,-0.01725109184576801
CXCL9,0.12119414307957974,-0.015086534106064396,0.02180538429070089,0.00376832268766507,0.003788923402171428,0.0008165840587091557,,
ANGPTL4,0.09898313141482967,0.08591428237561133,-0.032925604386408965,0.008180222738187233,-0.029958759867761413,0.01615999613380477,0.08764320695655435,-0.03897269329818378
UCN2,,,,0.03346708437732255,-0.015627366958543262,,-0.04017978003293914,0.00986841683813269
OBP2A,,,,,,-0.029835985812738313,0.005494774505932166,
COL4A3,0.03582423470588302,-0.022519558318643242,0.033355607079002814,,0.03572274016576785,,,-0.021269542760527137
NRG3,-0.046363843078807296,-0.008860482783763104,0.012898805595306751,-0.02762474084638945,0.03994400084519288,0.08210230218862859,,0.02375680283596532
IL23A,-0.05232328641288927,0.1887707229515743,0.014953296173515812,0.022424699063190758,,-0.027455182821323032,0.009978663736408374,
COLQ,-0.02648213059503412,-0.0038510869602643807,-0.006408878230791728,0.07861095083879567,-0.029589441673546688,0.054405397483041296,0.022767984280845994,0.014368014978862805
SCGB1A1,,,,,,,,-0.015571111524852882
TNFSF12,-0.013630410221274963,-0.03498439011913522,0.0006455982438215479,0.0385056278833312,0.019492582952188083,0.008868773898323435,-0.003077023301390929,0.006243724881168049
DKK2,0.039634825124504676,0.015697741105804814,-0.016884884803491866,-0.027534869477156474,0.0016203437147745824,,,-0.017923033645037896
FYN,-0.018986462881597346,-0.04595644725526944,0.018013189519078633,0.00352242556611125,-0.024493553656495255,-0.041934171514611325,0.003962548883024025,-0.0015070992893013858
ACE,0.02183999325732446,0.060664868702804804,-0.04044523095833278,0.0857456159805596,0.013511735055293135,0.028718481953336844,-0.012925416258803802,-0.023915144714076766
IL18,0.008178067695383555,0.02280195146912057,0.00898601565372859,0.07682172111654036,0.02392327205615027,0.04195855897454117,-0.09181282983408831,-0.047996540539516706
PPBP,,,-0.01598417028303807,,,,,
CCL27,-0.024383229874345273,-0.012176999295346836,0.015301261128121803,-0.023212039636692477,-0.010043424918651463,-0.02745518210053318,0.12359863776218387,-0.03666238792760893
SERPING1,0.06664980237250985,0.001703766518837593,-0.08308464776814745,0.10318894193310506,0.04044541549206296,0.04940072548319952,-0.12523156483740622,-0.0856689533173482
AZGP1,-0.009112595568276712,-0.023559161946233805,0.047277127987221855,0.03441194471240036,0.018655450787988342,-0.06705594154568323,-0.04031284807037196,0.01277739657988508
INHA,-0.010772804299112296,-0.023355386238130053,-0.005534531020984772,-0.0064129876129376045,-0.02845353202962875,,0.11182217723541976,0.00529824818521863
SEMA3G,0.0121452884393873,-0.00023357929996218758,-0.013833446092094616,0.05060545535619722,-0.024782462000104696,0.00013454206552509433,-0.041148437155256616,-0.005453679078286863
OXT,,,,,,,,-0.013039184142825521
COL6A1,0.12749919009571398,0.07287018475359022,0.05070167116583379,0.0797820747616519,0.027767071439850195,0.04719963092452098,0.0022590846729303162,-0.023654051493118257
FGF17,-0.030304019540534778,-0.014102177995318066,-0.02872019720723922,0.011476584860357719,-0.010256024199595273,,,-0.013565375804494026
TNFSF8,0.0034591165117840643,,0.029781282104069714,-0.014590320021258443,-0.012794194247868857,-0.033573933466552595,-0.04551632296557335,-0.013864957617196683
FGF20,,-0.024166526448099964,-0.03269847128835806,-0.007492108292223886,-0.018584981599646482,-0.023691409019696453,,-0.028053203934325397
ICAM3,0.022547367249268216,0.05219992151688378,-0.04150130866945685,0.03604550087349053,0.005485241275444043,0.17669969160476448,0.022786518825740617,0.015139765529989406
LAMA4,0.0483028571707773,0.04189897136200416,-0.0603003816825719,0.13891364655871855,0.04839755565597674,0.024456767071900597,-0.027190517328919816,-0.0024067778695237643
INHBE,0.031032869280073996,,,,,,,
DLL4,-0.026069235233942292,0.07570631432811807,0.02654595611850929,0.11548366297477165,0.005381705340247159,0.06679003192544475,-0.052004107690397004,-0.0008291155649181953
SEMA3A,-0.03726701786786621,-0.0010987942611331754,-0.029803576747082568,-0.02287278810598528,0.045745162113622916,-0.004715492877391236,-0.07080440882378505,0.03300141920739609
RLN2,,,0.05125929867811311,-0.018737662959957997,0.029175326780554726,,-0.024521939108911248,-0.015207590596724194
C5,0.019610788575421572,-0.033591276418167594,0.026108202059818685,0.003079604196990001,0.020263826606393077,0.008983685070630461,-0.039512594490172005,-0.005366667448513565
EDN2,0.026951239135884465,-0.01375807913853446,-0.02102185064863002,-0.0008912918279991942,0.019722681947439185,,,
C1QA,-0.04672084531417103,-0.00308012069815463,0.006784217876796072,0.09270393485172217,0.01611525920073263,-0.03402647256596878,-0.014164154463380178,-0.058950498000288905
UTS2B,0.14003682719592092,-0.014722695583161279,-0.01753166239936533,,-0.011265181355307428,,,
COL9A3,-0.014436991130053747,-0.014111887031305946,0.05141375177507495,0.06491704046493715,0.016758466811551367,0.0721581097652815,0.024961691885576856,0.02977622416723801
DLK1,,,-0.01427883854855396,,-0.03476047561943525,-0.01717853749271387,-0.010315638342934703,
HGF,-0.05427161552290501,-0.030734607552079553,0.007849552264125734,-0.05729960230000568,-0.03982077981540002,0.014320724566364787,-0.0351065488777246,-0.02773809215204711
P4HB,0.007382182413924128,0.11124485213447888,-0.03867366702281518,0.1006261569303124,0.026688867482881518,0.009645928875461209,-0.009195893011119784,-0.03045913495504982
ADCYAP1,,0.13061585251456956,-0.02885563526183514,-0.04542004038179922,0.028267007570058164,-0.05200290574424928,,0.03221917982979331
GREM1,-0.024639281810359986,0.13925299102138725,-0.0242041534145722,-0.04480789155606763,0.04196890719670871,0.08325845520559323,-0.057699974192605974,-0.05323928777674182
EGF,0.020670828503873914,-0.04907210598643584,-0.021133504408328403,0.02223321955872772,-0.03119156974598703,-0.02487459613150468,-0.06148986968920742,0.05718291973719898
VEGFB,0.04106015570785646,-0.0492444500390095,0.03360170773939292,0.024902979376482663,0.003794759996294545,0.02102993626528423,-0.003949009403479772,0.001552898480496398
FARP2,-0.0235944862289915,-0.04729396493801115,0.02724503303636792,0.0624318670683568,0.042509904841786475,0.018801611563094175,-0.050342940416186026,0.026833732237020264
IHH,,,,,,,,0.05877197258968446
LAMA2,0.11642646329083567,0.027005879463333417,0.04248065740382782,0.030852961376350185,-0.010840797762549276,0.016848496401438127,0.04150829450912145,-0.004778844468205089
SERPINC1,,,,,-0.012052726389633957,,,-0.01483570175269622
NRG1,-0.0009426434110258577,-0.025533737286710458,0.035842509003951833,-0.020099688323022502,-0.028438693783037816,-0.024485984635151562,-0.062229390572408234,0.008234443799107155
SPINK1,0.043604738534829456,0.025586628125710477,-0.015201066421435849,,,,,-0.018236062903155634
EFEMP2,0.08706272230242182,0.00028081196569732403,0.020600884655691237,0.09292615860588413,0.006859556506161589,0.049606241758987424,0.04916265493352562,-0.01076188891822314
SELPLG,-0.004580555303261822,0.010745972764069262,-0.02141336463690354,0.012769260360356563,-0.0036669681855510546,0.020335439382611495,0.021439462723104537,-0.0014616720582151016
GDF6,-0.028893378814956492,-0.02335538395835068,,-0.018737664981193038,,,,-0.036136556260726455
HLA-E,-0.05719826883238511,0.03488797601059553,-0.0521714211108106,0.07269974352472199,0.03415051566442467,0.005097173560875817,-0.0419085572565334,-0.09844553187983292
PTN,0.04198444831488779,-0.06664926842448629,0.028146416443708747,0.11185691621272335,0.04911027699400351,0.006253887926774494,0.043671313750230464,0.030040089655857985
CD274,-0.017800499452805266,0.031141698159099198,-0.05300351052244237,0.016713896625099554,-0.0015725384510780242,0.030623842229901405,-0.08088606318876104,-0.03795470192984668
FGF10,,,,,,,0.02582041970020282,
CD14,-0.01620277189620622,-0.002337401702583492,-0.02684987628982703,0.09031396027617433,-0.04443656178170282,-0.08159464629791947,-0.06186529710413083,-0.10515799150762746
SFTPD,0.04030282770603004,-0.02219919199995514,0.06308910664614151,,0.035335807542957134,-0.031439650500820454,-0.04411308416800973,0.031401827227740806
SLIT1,-0.01071466919431507,-0.049479706388731844,0.045573427816281785,0.06846266365672793,0.036934449776833814,-0.04609778016875836,0.02269262415953089,0.01542478898204517
CNTF,,,0.007095053727476476,-0.019604356300827193,0.04349508051443153,,,-0.015207592273682072
