,UKF269,ZH8812bulk
IGFL3,-0.013231781339424776,0.01239058901659355
BMP1,0.10431316595143769,0.03365510007700736
NDP,0.04686128643252939,0.027077684477024928
TNFSF18,-0.019648798060084707,0.17785109001167299
RTN4,-0.1131920060254087,-0.04094725108764946
HEBP1,0.04586356283181823,-0.0062680088963800425
WNT7B,-0.054765934303476815,-0.03683126845378937
PTMA,-0.042478319859492776,-0.07740419006982789
CEACAM1,0.06468018607079261,-0.025308770973374767
PDAP1,0.10936095929661163,0.08042436667309194
QDPR,-0.12252084829567421,-0.07816213062369859
POMC,-0.010125914153752894,0.06507272160470393
CCL17,,-0.022517976598562695
VEGFD,0.01320667435716758,-0.02374951515334567
TNFSF13,,-0.024147617807185925
WNT5A,0.06118481598894911,-0.0011840522037599181
CXCL8,-0.006631925253228284,0.03345661202396803
GRN,0.07373553539803276,0.048633313381177865
MIA,0.09081381654958953,-0.051578273659737245
COL4A4,-0.013038938378821755,-0.034687122708864176
TAC1,-0.017466103468469156,
RARRES2,0.0641442348074011,0.03131323212606197
FGF7,-0.03715898909289876,-0.03753352920756064
HBEGF,0.050127009528785516,0.016866182604525604
CSF3,-0.013794945836394177,
PI3,0.0839156760365516,-0.019132693719491018
PCSK1N,-0.020387346439651267,0.035175727156907394
NTS,-0.01695564784579039,
SFRP1,0.00026699437161040277,-0.004687214604692704
MICA,0.056362306762265196,0.07819668550906071
TG,0.05183724745254688,
ADA,0.08270187616051478,0.05727258831470939
LAMC3,0.07847440142146325,-0.027067653245036717
HMGB1,0.08134821210279614,-0.0047357112723153275
ITGB3BP,0.08943515309309284,0.0803858300315641
AANAT,-0.012443414462155973,-0.02785401462893963
RELN,-0.01579955779460948,-0.03483316279126309
IL15,0.04031989761060319,0.0733371780118119
UTS2,0.03767695787279444,
BSG,0.013727352280773349,0.11037959204409534
ADAMTS3,0.08470583168502775,0.09722969027217852
CD34,0.12124228663287365,-0.04591073598312648
CCL23,-0.014158630395897688,
PLAT,0.08132689950672141,0.048708281314937533
CKLF,0.10401622188259699,0.05650209255366278
CD24,-0.0396743253690026,-0.03830368931382486
HSP90AA1,-0.0589739842587224,-0.0221167261350479
BMP4,-0.03811460296820398,-0.007379441946048866
IGFBP4,0.08595673202147662,0.04363916198318267
LEFTY2,0.061089941645680046,0.03763514732492827
ANGPTL2,0.08465619771015434,0.007543190647937912
LRIG2,-0.0085046881207138,-0.04596285995768662
ICOSLG,0.018700322342882814,0.002459421959974368
WIF1,-0.0655087002246297,
NPPC,0.012517052957792006,-0.02642533657753528
LYZ,0.1043675836536256,0.00655801965710429
SPTAN1,-0.0023925529394485225,-0.05759614754842453
LIPC,0.0035884835822355883,0.013993230223033741
COL8A1,0.031574430996937804,0.059741533801306645
GSTM2,0.007541091355466257,-0.04669100636673881
SPX,-0.043640193518412265,-0.04954576101811115
MFGE8,0.031807787762034315,0.06992950517160103
TGFA,0.04918385616370919,-0.005563808026037787
SLIT2,-0.0036652465821554615,-0.03928798655164194
PLTP,0.09078395062237389,0.13472088229726809
APOD,0.01277839314930345,-0.07719270716124244
B2M,0.10342988562286087,0.05473078071422117
OMG,-0.05149568502288479,0.0005178057448847666
CXCL3,-0.01633760836146459,-0.019614810515531236
CXCL10,0.05605489970887946,-0.02642533370421498
RSPO3,-0.020432746351146888,
CORT,-0.013440779189843844,
NCAN,0.09145571439872312,0.10700209067095935
PRG4,-0.01770030964924547,
ZG16B,0.0007204290578621842,
TGM2,0.0042112608303749586,0.015543902780377658
VEGFC,-0.0066120673478698684,-0.00559220067521887
WNT6,0.0044851833161668716,
NRG4,-0.022046858545008645,0.0031552883898882714
COL9A1,0.02256823157822751,0.06273533893282453
GDF11,0.05752056362885241,0.10000249108499688
SORBS1,-0.03794123209560258,0.050916555299071964
DLL1,0.031798583394380034,0.027484560861142423
TLN1,0.06874467383451165,-0.000985672084025495
COL2A1,-0.016337613921333784,
SHH,-0.012843349666071978,0.054215283794285765
PON2,0.0874067690634927,0.0113311739826655
ICAM5,-0.03192529416084209,
HPX,0.041363891031868646,0.04670389374803413
SFRP2,-0.013038934539328147,0.02790486055630276
HP,0.026691302013408063,0.04872707912288563
CXCL2,-0.0470699695548432,-0.02281869603017269
CCK,-0.0425052011590998,0.052070520287229013
SEMA6A,0.06327246467323297,0.062146759580307694
IRAK4,0.056626608595985076,0.01633444936476901
