,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.004418389340308295,,,,,,,,,,,0.0015492255539996413,,,0.03486200132975737,
BMP1,-0.0007067265200527484,0.11650072287997854,-0.026305529765849316,0.021396251980835394,0.11161461675830905,-0.015414041847414626,0.069340072002915,0.20270956000857643,0.1881878837982615,-0.028674647995342098,0.06688702439313378,-0.0887353968824619,0.14446564007215768,0.019017731780643497,0.1120172341305595,-0.07405339907429827,0.13581861440869325,-0.023105191638871977,-0.025130115468308938,0.11118483812716838,-0.04470441084254146,-0.04869284186382111,0.10788258883205008,0.16516072463102374
NDP,0.013900895036909737,0.0791157886564334,0.03469608036942749,-0.008609046679694544,0.09850501530660662,0.04680830149304525,0.05518230533983504,-0.051718983484720225,0.0629400430019615,0.03771728059731025,-0.012309869804574557,-0.011489529502703256,0.1275634063227319,0.026062863505074207,0.12114392773407189,-0.030413580979335584,0.1901656738170902,0.06028758728480165,0.12270686123482312,-0.0548841579063135,0.013534662943025227,0.14750939092141893,0.2499754014639598,0.13044434466164162
TNFSF18,0.002176254967021944,-0.04887866393063583,-0.015333663156670998,-0.030616170981699102,,,,0.044240784323687846,0.10639765939322052,-0.008535174950786909,,,,0.08446450754382215,,0.05208286536515769,,,,0.026081127845766224,,0.08977625144834639,0.03695010637287265,-0.0004248866718189881
IL36G,,,,,,,,,,,,,0.017267886615839695,,,,,,,,,,,
RTN4,-0.07894517784484309,-0.11463263320375627,0.01358436274142921,-0.07483986545461413,0.06446463372335216,0.03521821795596242,-0.015239871795718165,-0.3722828538372447,-0.2547157551087951,0.054162659435754344,-0.0714353445490091,-0.02984777999266192,-0.14823147010569512,-0.14830670515642105,-0.08793605920287047,0.00418249517998662,-0.061152064626833695,-0.03382240101901648,0.03196173376501031,-0.14294706285248224,0.026617469326082378,-0.12090569394630786,-0.0512858475900026,-0.19950029828305155
HEBP1,0.05550737558640214,0.02366475912733617,-0.018354495634158776,-0.0186597818920356,0.011468772055609117,-0.023441505571762555,-0.013526270262086542,0.15016007137691245,0.06572540643513172,-0.006606324702453095,0.03469840524620857,-0.07683768733084265,-0.001191589432060171,0.013782737748646594,-0.000712457576048455,0.018720186108900548,-0.016240877652075526,0.08749981609745812,0.07800939282374353,-0.03873658923086476,-0.005382281335218228,0.04881746685493633,0.22073860414202937,0.016605403244231185
WNT7B,0.03639541828866528,-0.10344948086266749,-0.021836502641249228,-0.034099028852367944,0.030797080037878462,0.005443927856654374,0.11154035527114148,-0.04636983162374249,-0.05807051926873265,0.024889862028528616,-0.04381610503983847,-0.04681616599818933,-0.07366531132133115,0.002001260045900542,-0.026527918952765475,,-0.056804133195819215,-0.0025088567363022157,-0.011273562329174354,0.008444269008561163,0.04199622398179514,-0.052244362974519676,0.008565158408130194,0.10594265822331522
PTMA,-0.06788379493007728,-0.08550875593423211,0.07558963820373275,-0.03933170468082918,0.14480931970232502,0.023592619287435113,-0.020157341113199126,0.508760337677834,-0.10548898165523059,-0.021336059128125938,0.09280247569457861,0.03228941824912431,0.15159029697562107,-0.09535664751970965,-0.0666296643856106,-0.07909109386232968,-0.28412690689909015,-0.07205790497300128,0.0005272591026555901,-0.08124862339074009,0.08123117738641417,-0.11649303326490391,-0.11429655975338884,0.057042104705478776
FASLG,0.02261807004276785,,,,,,,,,,,,,,,,,,,,,,0.032853950518391885,
CEACAM1,0.07347850203934898,,0.02087045897207163,-0.041926006561959536,,0.042238477240370116,0.04373885287197722,,0.04108221199642323,-0.007801042160948466,,,,,-0.0010908375043989255,-0.014609789517553096,-0.03400045931702468,0.0036311403106583373,0.0854425308986794,-0.023670244187618813,0.007897397552639593,,0.03748024402623446,
