,UKF266,ZH1007nec
DCN,-0.040595503295619055,-0.09465520746845266
RARRES2,0.08266129637707476,0.11023191533964105
SEMA4A,-0.05265740205507295,0.018950400769096622
GDF11,0.08178369087109488,-0.038182108353208066
GPC3,0.12193461603515465,
GRN,0.009932398741771197,-0.0543700877428764
CALM1,-0.09935667155654775,-0.053871119057665305
ANGPTL4,-0.05416703643494449,0.10933747487217706
BMP8B,0.06329510435592695,0.030256597582905338
TNFSF4,0.03813082783849262,0.05700075635254417
RBP4,-0.025566053742506024,0.007254724376344259
DKK3,-0.1188635714682307,-0.026760480792804228
COL11A1,0.1269673727687487,0.16203946301736055
COL5A1,0.13679702356278495,0.0390289655850554
KISS1,,-0.039755645113126
MEGF10,0.01098497817061727,-0.00400964144436089
CEACAM1,,0.006382257459669295
EFEMP2,0.04677406035702594,0.20005962949534542
IGF1,-0.029985256216780092,-0.05866274622165691
COL6A3,0.07625453063385906,0.054190503399958644
RLN2,0.028091091382736546,0.040008008221345065
WIF1,-0.06757849494561266,
IL13,,-0.037021252389266464
PLAU,0.07441139055847105,0.08139161819041012
CXCL12,-0.021616778447597067,-0.003976010833805606
MMP9,0.011032816452912085,-0.13700964276970337
TNFSF14,,-0.019603451997620543
HBEGF,0.02963254493378866,0.015692021554070748
NUCB2,-0.006737916773052808,0.0052413227217253415
VCAN,0.08744190947423583,-0.15393251612984113
VEGFC,0.05729886386031885,0.010694691890255265
LMAN1,0.049488136495861916,0.011599159356787042
IRAK4,0.09094516470774,0.0050662578637610724
MICB,-0.02163190053163581,0.006506731118537079
COL1A2,0.04896235755131758,-0.05811138327180037
ICOSLG,0.005793461310934207,0.004501362173408131
GNAS,-0.08277592890969294,0.017376236214001046
C4B,,-0.010284571484979226
COL2A1,-0.014769700775320412,
GSTM2,-0.011239798423840054,0.04579838425509345
NLGN1,0.0436984617383936,0.0679706695376472
LEFTY2,-0.007236470473425974,-0.09195288833337883
ACE,-0.017872699529138454,-0.13386805814018615
RPH3A,-0.013895620276616727,0.00037305848332628606
NCAM1,0.027677814179222816,0.0475557317799213
EFNB2,-0.005733771215589216,0.09327601006640922
ICAM5,-0.05694391141387571,
CCL5,-0.019666591502493842,0.04079138168757293
PSPN,0.00019972590579715822,0.12742350197333674
PENK,-0.05202871583847266,
EGF,-0.0005189380783197559,0.012072121905278173
UTS2B,-0.012213186405905907,
F10,0.009649715006196376,
FN1,-0.006627282813252226,-0.06627317737340035
FGF2,-0.01634369297462881,-0.10827542910704839
GDF9,0.06446291596808457,-0.03645331871690012
CSF1,0.06503320901021825,0.1684361108726496
GZMB,-0.013298229613253483,
GDNF,-0.0013464333962545179,
SHBG,-0.014453486200673951,-0.035293810191288945
EFNA5,-0.02329021491722387,-0.011693416139031855
THBS1,0.005217832245535854,0.012343133809842324
PODXL,0.031145540149610577,0.08214650122963407
C5,0.063193926782659,-0.1123716198516942
DLK1,-0.0049530787740608,0.13798323560258632
CXCL5,-0.011440815506864137,0.042019682251490414
BCAN,0.10104819843687886,0.020290708520022335
RELN,-0.020777858779500353,
GNB3,0.0009174706354847239,0.07529313134837186
MSTN,-0.02921221340160143,0.017563716909577795
COL18A1,0.062253047720479474,-0.0986584923243774
FABP5,0.045082678056834954,0.05986624900820993
TGFB3,0.08378105591727696,0.12229724198295462
BSG,-0.01930548048572127,0.18742172723419467
TDGF1,0.0931804175084269,
S100A10,0.047917536609534246,0.10699897636913572
PLAT,0.05829264784938664,0.027384162930275086
SFTPD,-0.02761302766829002,-0.0448003240554315
FGF7,0.014857956028256444,0.03248306686661411
CGN,-0.0038494657087592625,-0.020434864762853135
FGF13,-0.039681154297451636,
ACTR2,-0.004149436184294816,-0.07822448157596718
SLIT2,-0.008738626929932597,0.035308363050473614
LAMA5,0.020204924012611678,0.0993694191523228
TIMP1,0.08382046688090938,0.20310104163774417
PLTP,0.0597689064406482,-0.032418212646779576
TNFSF15,0.02009873269560098,
NPW,0.07133220861435643,-0.001118041581875967
SHANK1,-0.011440819852415806,
PTHLH,0.04506654763254809,-0.013236278630704574
SYK,0.00905550409322818,-0.06346460507696758
FARP2,0.08034437359573,0.114016380229011
P4HB,0.06680104116402474,0.08953498586538688
