,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.021836098651962076,,,,,,,,,,,-0.030554856677730998,,,0.023250644521462655,,
BMP1,-0.0362386640885825,0.017487814553533928,0.06537411985670444,-0.022734895378354478,0.049531343868022895,0.06567136179557681,0.029846799154784026,0.03741894120175477,-0.02056998932555321,0.01404883003212402,-0.04998289187042627,0.011410361042485703,0.03605333495853808,-0.11360428074697303,0.05295002301927284,-0.025851820641699517,-0.015146044404766263,-0.08047061527959207,0.014483277824507904,0.10556955732173132,0.015757140714375326,0.1723115229831954,0.0874889626966011,0.03266828762176034
NDP,0.0004725636982448782,-0.024192311548500534,0.00809900496041784,-0.03317353807848624,0.043905268017511614,-0.041244384736920575,0.058267822043166655,0.03758749925916124,0.020910585238505735,-0.012257803201428689,0.008995874551777626,0.0056442685973583425,0.0011431230470612269,-0.08223931984388948,0.004585512212895359,-0.019072226440288626,0.03754296496047086,0.06853629275204706,-0.004615573886718049,-0.052613341120961006,-0.12359191979545173,0.06044023353896324,0.05610037685838171,-0.035171517729232486
TNFSF18,0.08412116821166807,0.08049723804355759,0.018021363513441746,0.021311274972406858,,,0.04637207957378922,0.017969543970974677,8.836689651701491e-05,,,,,-0.024507774567330932,0.06772960534811044,,,,-0.014945253536151282,,-0.014890655803161594,0.0510618196322672,0.08349530471714543,
IL36G,,,,,,,,,,,,,-0.017926779290726183,,,,,,,,,,,
RTN4,-0.021663042046274637,0.09583023708706788,-0.01538311211346173,0.018733290584799805,0.006109357013473251,0.0060997004599224105,0.05580598562731569,-0.0314887692072392,0.007343000264211645,0.005539996635568652,0.013110721448366242,-0.028241270963717636,-0.02983211504729623,0.04639908346612522,-0.03886069223810152,-0.07087333975612546,-0.020913416542266087,-0.029922994680726893,0.04678848344736172,0.04726906617113551,0.05067633635591874,-0.04125540272919624,-0.1222203731033806,-0.002345829849899575
HEBP1,-0.03245675081368461,0.025623976008803593,0.015597215487937183,0.0032652946082119575,-0.0053919549344990545,0.009791324960226612,-0.04456660561329535,0.03810558944359066,0.0018796035712754795,0.012627867176019773,-0.037968111156218155,-0.007084683062218661,-0.008742953595367201,0.01970443724052626,0.009282283003448421,0.026501804533704206,0.07754734992554943,0.10722607050471204,0.006965668509380784,0.03613737669105481,-0.00979072623877676,0.001288606084035766,0.026280920798340792,0.034505516772668346
WNT7B,-0.025775263028599456,0.003490703368123054,-0.018626903044387657,-0.02844648195418901,-0.026265287214882284,-0.0460241278386346,0.0712437405438443,0.043145539562935105,-0.014069844127933256,0.11277226184311327,,-0.03190028498964224,0.015426289928465368,-0.026980667707249866,,-0.032304960195418474,-0.023497869531716977,0.030226957923263867,-0.03219400734382197,-0.042253196250349116,-0.039899647779742906,0.024541984903781615,-0.026837821334647564,-0.045032571916373616
PTMA,-0.0170978684400137,-0.052205786428931325,0.035282031604216536,0.08246451952233684,0.026322706949472374,0.06829624111364846,-0.06175890957798594,0.021211759150394197,-0.01333889842205912,0.011105820344743129,-0.10357170695570368,0.039193734361428784,0.023015222882711135,0.06733971666405969,0.08941808484120786,0.03908764596592486,-0.07988062395429574,-0.0523783140639363,-0.005056295562601232,-0.000909846941778988,-0.10978438237369503,0.07008528905640728,-0.03577845215425423,-0.040825902978048355
FASLG,0.051209869367971395,,,,,,,,,,,,,,,,,,,,,-0.02735275851668977,,
CEACAM1,0.08018578137022767,,-0.03863087321554216,0.007884440191745461,-0.011037786741633693,0.04992359353143375,,0.007711879720866214,-0.001377393659695499,,,,,,0.017345710474801927,-0.028971605743048308,0.020137958340682726,-0.01743468805303423,0.033440804066802395,-0.039444369099247506,,-0.022933775583524538,,
PDAP1,0.049559139896916196,0.02369549945343212,-0.00463809124242248,0.06405206051126183,0.017201916139299146,0.030814679541104877,0.03340351353134989,0.029309294110653878,-0.029034242282529682,-0.007362880519006863,0.015144310588862824,0.13288094602045927,0.017787564498344035,-0.01691180911673502,-0.045552048309098814,-0.07435963263782441,0.006976307709640735,-0.10379342858654704,-0.006096045350100849,0.028170762739895584,-0.04787583133096376,0.021182763027284328,-0.03706224581418321,-0.04786268869945819
QDPR,-0.011485584318836808,0.03765825380434543,-0.06765754094238247,-0.009335105882449948,0.017133263882111834,-0.028424307684750495,-0.03587503446025803,-0.060013823009160826,0.06597983666360666,0.035130904822236485,-0.13125016822069255,0.08748098307281708,-0.022496657226666064,-0.01041925515344709,-0.036948731031736945,-0.0687028631650712,0.09924506585743428,0.10354267184017922,0.08301553240769141,-0.02280362474685104,-0.04702335767671885,0.030769357268450065,-0.005643827510088831,-0.028540761240009285
POMC,-0.0011116853809320592,-0.015706073522347968,0.052689339493949404,0.012634308771238561,-0.018357195942873366,0.007995443765326586,0.040623582859493176,0.06617446899549675,-0.023229352775088082,0.048349102690072025,-0.0017872861054939653,0.0008210400272134768,0.027329606841680464,-0.06604765463610585,0.01783526960557193,0.03397293302135439,0.05840437589488087,0.058123754284503684,0.08099675942770677,0.01664225982205388,,0.0858625213091074,0.07194377967631892,0.06440047655310323
CCL18,,-0.04588100865231719,-0.040140495899424214,,,,,,,,-0.018969331571005568,0.1504289530455857,,,,-0.020541344810713034,0.04911466714482884,-0.08258101664215682,,-0.050398445533558815,,,,
