,UKF269,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1
RSPO2,0.04581251792623247,-0.033040762842972506,-0.020628932775475443,-0.018416683996960483,0.07369736677299184
SHBG,0.006790046017119642,-0.01215479349426813,-0.022104788075545015,-0.025134449852979773,0.09724685467160085
LGALS3BP,-0.022086353724504675,0.021426021842493943,-0.036490531026114596,-0.021500319326737242,0.014515949435503533
LAMB1,-0.01491247698473407,-0.007614063960902394,0.04124000507990638,-0.06110940779627637,-0.009002535472686155
SPTBN2,-0.003136954726497377,-0.03459059697347331,0.05439905881280433,-0.0251771395371642,-0.004730831025500483
COL1A2,0.007639874292187444,0.05324054240280108,-0.10835107271869368,-0.05442063598602107,-0.02186340576725052
CEACAM16,,-0.02206370328238932,,,
WNT11,-0.016365311251849327,,0.03867603568521468,,-0.03147285477320638
LGALS1,0.024132797716270114,0.05008957069762347,-0.031235815851908814,-0.01097453635610762,-0.029973945598465453
BCAN,-0.006644832293435504,0.022144508655801927,0.008252035804870592,0.06396660761001703,0.02872766090391663
ANOS1,-0.016774044671754442,0.021492414789334578,0.02140033229830273,-0.018684148480007018,-0.0011743832678388743
EDA,0.060669650180245185,-0.026551598561808318,-0.030065054661359773,0.005462320326249504,-0.0011261677769326222
FGF22,-0.01500096111157321,-0.002885787429542466,0.03565768839986199,-0.03168376771664755,-0.02905247580658337
SHANK1,0.012665428759567476,-0.017002512658097737,0.08963215230891368,,-0.022838070565150866
NPVF,,,0.1401784041879564,,
TGFB1,-0.019396351431660554,0.03448585160034671,-0.04268015017839541,-0.06437554855351371,0.0158325384423144
MSTN,0.040001618017471374,0.004567678452715189,-0.018905304281370452,0.00951993725465175,-0.0039176068910875585
WNT4,0.02870912072482694,-0.016862062141947808,0.033972439810045336,-0.02282585136382747,0.027010235248546174
TNFSF4,-0.026998635013068574,-0.011231011900913258,0.0597115407394519,-0.004704474087144174,-0.03627438922152062
NTN1,-0.017283041087521128,0.009821522742589179,-0.014810512034783507,0.0021486508769311867,-0.021775549152802432
CXCL12,-0.027250944285742117,0.0033536288462713486,-0.050309327637817515,-0.009546132908304689,0.002753780131212109
GNRH1,0.013539055800740918,0.039303902637146344,0.08313055100904122,-0.023129916286579368,-0.013710844735206075
FGF8,,,0.0434518226975404,,-0.03491373244765042
RIMS1,0.02563242958514177,-0.04439879211352032,0.0581885945872042,0.018710239631906458,0.016358066155748367
FGF14,-0.020430229467184403,-0.03789809112193198,0.06502544856114711,0.03099465988138571,0.044831941914627825
IGF1,0.027263743637529505,-0.0015683452553113323,-0.03128208080471215,-0.008711884655590144,0.05450082013582351
TNFSF10,-0.008497379578245735,-0.012767502533252796,0.03603875199975558,-0.019515472602055727,-0.028765156854493528
GDF5,-0.026438629458432675,-0.012345279917610415,0.0338356092118492,-0.0036775909920544227,0.021203908689214963
CHAD,,,0.0446733764748631,0.03565764407428978,-0.02697159342831712
RGMA,-0.0414237968953874,0.04035299982489118,0.0417752201892308,-0.007527510205607523,0.03937506198398096
WNT16,0.016260019080977024,,,-0.02124511355302138,0.004200745178718364
CX3CL1,0.022775692288237715,-0.006927542620914191,0.05048243460212772,-0.08454757996229764,0.08141252689389955
FGF1,0.009469747104358758,0.02696439732026791,-0.029442116281611853,-0.024371752657642347,0.02541535854782121
ALOX5AP,-0.013981720736502593,0.07527551606387997,0.0534210833107599,-0.05820042294341332,-0.015506710836965686
IL1RN,0.03425483306608329,-0.013258449009013037,-0.03806138054610233,,0.005919188709661744
PCSK9,,,0.13249989970277554,,0.02733713770997828
NPW,,0.008213431459398755,0.017272603181907358,-0.023727223162582117,0.019236696639005013
CXCL9,-0.018427554747652217,,,-0.02783244830847131,
ANGPTL4,0.0040243760392432,0.024861947548967693,-0.0003645267404523614,0.03686888429423647,-0.05096288421028832
UCN2,-0.016145512167663627,,-0.02518224596409805,,0.0200021464674048
COL4A3,,-0.01672051957436616,,-0.027217820460738444,-0.02647110188757681
NRG3,0.05355210566704882,-0.02937639563018288,0.03900530827811138,0.0060600851321707845,0.044578857063877125
IL23A,0.018627398164252382,0.04576972538891952,0.014874320460648368,,
COLQ,0.04103393223251582,0.0688566564342681,0.089049308937374,-0.031975705893908364,0.04962456373767391
SCGB1A1,,,,,-7.95158589675051e-05
TNFSF12,0.04507753211084314,-0.04991622082380134,0.037614917451686734,0.1143263333253788,-0.008271797374768184
DKK2,-0.0006771436334339973,,0.08517498116519809,,0.06128103446785477
FYN,-0.008262200908038059,0.019693133700658623,0.043739854105157225,-0.0397348095014392,0.041516880563973006
ACE,0.029861620065700662,0.013671104727453146,-0.014202807839859605,-0.053462932493620476,0.04773007519625995
IL18,-0.06773915986447017,0.0031206225014701995,0.04091525357806707,-0.004015136620682409,0.0428465306013528
PPBP,,,-0.01783188723567147,-0.008955750480165909,
CCL27,-0.024239910655833342,0.025234605101693466,0.07354343777676521,0.03941146706880103,-0.010474456971976027
SERPING1,-0.025905777319145794,0.025630570763998668,0.00338308095288593,-0.01469010664111334,0.029299550849944532
AZGP1,-0.0019315569128880172,0.049470610243705075,0.06324519931725335,0.01397864393086444,-0.020008765175912487
INHA,-0.038713960756734354,-0.019711552318948906,0.10429566640990477,-0.023727223021945246,0.05170259108344648
SEMA3G,0.0713314975737562,-0.01886806567857491,,0.04739456056170952,-0.014687946321532542
OXT,,,,,-0.01622797329786397
COL6A1,-0.01415552021295124,0.009029477264602185,-0.024830420215336765,-0.032436832178944296,0.03802759425647044
FGF17,0.0744696456769319,-0.01755398431726369,0.001169373675427053,,0.023509759718438265
TNFSF8,-0.015236405731285225,,-0.01934893991040984,-0.02124512181248012,-0.017255693264496465
FGF20,0.07233413055760975,-0.016142914531183914,0.00029123604337187543,-0.02762376203397697,0.01755593652895214
ICAM3,0.005277239870084364,0.03665868736335523,0.019405803951513725,0.0454075422553232,-0.04228563987439503
LAMA4,-0.02739557026925182,0.07959021601616055,-0.014162352780229943,-0.022827386590701333,-0.013853649913273341
DLL4,-0.0032588665619251206,-0.0342248450657188,0.0027366762066701037,-0.043531639573744244,-0.02495777954920407
SEMA3A,-0.03548872569150877,-0.02626614848014249,0.014443690693298566,0.054319221667368627,-0.010092995610933558
RLN2,-0.019567400502389424,0.01339289649548997,0.11715189256386412,0.06387335114103534,-0.01892667297472568
C5,-0.0021115105658670143,0.02104804533628841,0.03737356732875943,-0.05459846456413605,0.01717099595914307
COMP,,,,0.01633933592670248,
EDN2,-0.020824395491631717,-0.022835907310372175,,,
C1QA,-0.044613977672781586,0.013103120696763514,-0.021853447029627587,-0.029417603074941887,-0.0234225210089561
COL9A3,-0.01703439456356477,0.049767497606229394,0.04044155151713933,0.005266408868196687,-0.0068666715230790406
HGF,0.047588637087089325,-0.019371019793026176,0.024243231050847636,-0.012176490737631357,0.037008756914071725
P4HB,-0.05606715609156702,0.06965523516497653,-0.019512526452713036,-0.04906615270219469,-0.05141946850277169
ADCYAP1,-0.02982888829027901,-0.01874042268632753,0.06967410349633302,-0.042835777076739946,0.014918016648454342
GREM1,-0.01979207452512496,0.04577241859530142,-0.0232782072258357,0.05820877539644259,0.013077616039880098
EGF,-0.008961897412090003,-0.008208903068564798,-0.016358944897819333,0.0003684978626986487,-0.008325005668980626
VEGFB,-0.05691159414149312,0.02729814202773166,-0.05463447152935746,-0.021146707191109178,-0.02133891143669396
FARP2,-0.044663365921942776,0.0313592002520199,-0.009596879221976372,0.033945117770169064,-0.03443936334077798
IHH,,,0.08061101186142224,,-0.018696603586934663
LAMA2,-0.022739630976977333,0.0266278044810571,-0.022219612760061076,-0.08485201583631058,0.01345326127324436
SERPINC1,,,,,-0.01846383709753009
NRG1,0.05994613467198896,-0.025687475667730848,0.03525241532005021,,-0.022368459669705194
SPINK1,,0.039988351164182576,-0.03692935915375464,,0.04644953421157507
EFEMP2,0.014299352508555074,0.026837625311871408,-0.024081839979010613,-0.005062676011146993,-0.016587547131760402
SELPLG,-0.03475288656048416,-0.0010911773211219322,0.000953811855681177,-0.06168497399923503,-0.030672023348034035
GDF6,-0.0195674026131284,,0.0010983474303569024,,0.004910216002244362
HLA-E,-0.0213260954525611,0.01221728705542568,-0.05408825793094267,0.0047004639932943185,-0.01962113810602794
PTN,-0.021981277306942874,0.03937396689365601,0.0886461616461001,0.005829421903005505,-0.004563902675920873
CD274,-0.011986354476776293,-0.004694489871464913,-0.0441580749830127,0.003751122144753608,0.02301074407950473
CD14,-0.022604698288571323,0.048227623885572446,0.023341919355942178,-0.009458431756828376,-0.05494704109107408
SFTPD,,-0.021503700641740318,-0.032545176578801426,-0.022459956760983932,-0.01009867866044647
SLIT1,-0.011617797836400054,0.0501693241816817,0.04774626963711675,0.08727493670210038,0.021509420929819875
CNTF,-0.02047247258900889,0.007929505556480906,,0.095183427030416,-0.018926675061790896
BST1,-0.01433697109168518,-0.01985591094638251,0.02323456885443114,0.012577233141638994,-0.03691544214231336
AGTRAP,-0.013675387144310132,0.009272279692612462,0.006032604476262703,0.053826869234908176,-0.0005478988099058748
LAMC1,-0.028699521627169742,0.004285879769199289,-0.03907384667898099,-0.0494742455296451,0.013920826140816363
COL6A3,-0.014961408969968996,-0.0016700737850465482,-0.04822618015368603,-0.01505919653731311,0.025598477551733678
FN1,0.004051305553228754,0.04767633799264063,-0.07351730097037892,-0.08333054134107651,-0.006673752249545082
MIF,0.029273650785425206,-0.02887037585843354,0.03846316541164744,0.017394364390614626,-0.022188884716224686
JAG1,-0.01351094519783524,0.07013035521081518,0.00103747415918781,0.060385324104475425,0.04033732431233069
NID2,-0.023746045576202742,0.04475717216346268,0.0024455959363151405,-0.06606594548406527,-0.01928739792091434
EFNB1,0.01704582064863354,0.00907355386242596,0.018476590108292307,0.017383839841042244,0.0012002007447395632
COL4A2,0.0068095770599772894,0.039975343946792044,-0.07421429764864772,-0.09270700993478877,0.054534219373065386
SPP1,-0.013524303486195498,0.038938374191606104,0.03719806389161902,0.012704680352946146,-0.03241496295484874
PODXL2,-0.01328516215511531,0.008742774247391349,0.012295563496459567,0.02496445693214634,-0.00045567850824602583
FGF9,0.06895687572526223,-0.02757755453854091,0.048705529008493016,,0.02190995761724113
ITIH2,-0.019933959406978514,-0.0206975012302867,-0.03849112629605594,-0.031090044579731177,-0.007082892153407238
ADAM10,-0.017961244062527037,-0.0037069931288203797,0.004476895251144656,-0.03040989705610349,-0.03888928631400699
CFH,-0.043726611184832835,0.049970565393382425,-0.06155853095948395,-0.09417229642138263,0.029201499344192142
COL4A5,-0.02492124563671222,0.011102053230121997,0.1018929636799804,0.007937097283186515,0.014508943582013692
LTBP3,-0.049633238591529114,0.0005904614933327698,-0.046055778678921584,-0.02277139362804065,0.01615393689942837
GNB3,0.07400460057503275,0.07240708691510857,0.06779009603918348,-0.009071111834730446,-0.06320301340498947
COL6A2,-0.034346212092116996,-0.015229903255366276,-0.06569574179151798,-0.08957019062701348,-0.00020940995539880475
PLG,,0.07570369015421738,,,
GDF9,0.025204646164667836,-0.02898081733150676,0.03605996316091465,-0.03213666862693445,-0.03295449926790985
NCAM1,0.031197392044012617,-0.0251952353371309,0.07082545826759021,0.07184728580449126,-0.06856874584588653
APOC2,0.018393540506346027,0.055371137672551515,0.034214505633916245,0.03506694182276061,-0.03376146984719849
BST2,-0.057435152494482104,0.0605450569723535,-0.01252064399250431,-0.029806097910660367,0.05431679357029037
COL5A1,0.01490513160325814,0.03082405488422845,-0.025388288756978433,-0.01978250559170235,0.022962323758087096
CALM3,0.039951921315267695,0.0036142026685782296,0.04650058473297905,-0.05057720876048137,0.0003536770143706097
THBS2,-0.03869853518936559,0.09023689354163754,-0.024373407572120052,0.07234875551544459,0.015026568020787362
SERPINE2,-0.001294028349261304,0.0022726666890918847,0.011606997089667214,0.02598935033872552,0.026961928909199212
EFNB2,0.038552727506327024,0.007217896091300384,-0.006673435553435408,-0.05132258209528551,0.07214293361934988
PROK1,,,-0.013379747920581024,-0.02189017192017685,-0.017748291088160402
MMP9,0.027905219322130394,0.014137966962574229,-0.04658728838056166,-0.07187278347334115,0.005434651538332026
NPPA,-0.027137089544381553,0.005870310400581556,0.006779123886671076,0.12158973542028924,-0.051761936788132366
APOB,-0.01569720821775835,,,-0.024020755104330733,
C4B,,0.03923038794004351,,-0.024310983685911006,-0.02191026662856335
NTNG2,0.03887852223870876,0.002215460025479613,0.07251195154667552,-0.03276148335046255,0.03654599829662639
LAMA1,-0.00865786204565867,-0.024597447496724288,0.08892539176974756,0.10736954407839883,0.0018132858107236115
UCN,-0.02629702942162585,0.03990049641713491,-0.008234069650919154,0.060712676517329915,-0.010533767888126657
ARTN,-0.00660883929107077,-0.014767026609895177,-0.025182245305462144,-0.030290021092493492,-0.02311065263510799
PDGFD,-0.008257809982553271,0.05880603914807448,0.12447516096603838,-0.07283162221906635,0.06092829771197128
EDN1,-0.007103220952943352,0.026519483400694183,0.0447977825351379,-0.024925476999661023,0.04497608367143489
ARPC5,0.033906106676104386,-0.018157237317264003,-0.04878531435487077,0.012074649279183112,-0.014782069589031457
GSTO1,0.02352952760096948,-0.03667168770596541,-0.06096193612043966,0.02315520994948105,-0.0412921000325259
PROK2,,,-0.011625954877647423,,
SYK,0.004185047336327132,-0.0008139549579060164,0.01951302260730873,0.05543821609449844,0.03541907861606443
ST6GAL1,-0.037575304753783706,-0.026144946340895203,0.005605993106833863,0.035462916814351146,0.040134983706016786
WNT3,-0.031315311921716764,-0.00991662000858936,-0.036291576377584886,-0.010074879094037302,-0.01787489424874108
HSP90B1,-0.009446637642117898,0.0377631646963921,-0.05318982716912962,0.054289473195171294,-0.016938794024815403
ZP3,-0.0010068753673546373,0.011056726433346995,0.06011565122975521,0.03588408936994422,0.06498320917380632
ANGPT4,,,,0.037065638477751454,
NRG2,-0.015501403931432818,0.004240411504640865,-0.01419162200193284,-0.013463110611684974,0.032171466438016924
MELTF,-0.03546147745843423,-0.017145017676303786,0.04340391112154756,0.02229005235692783,-0.013286471964812115
NLGN1,0.013394414791962251,0.05691173864301647,0.033852668352213,0.022109414947651167,0.03755269375612167
SLIT3,-0.03170264807473958,0.005415880164416894,-0.001591246950533952,0.0025017957117860626,0.031230575974337163
CCL8,0.05662486259617986,-0.013778669317789973,-0.033196863304735015,,0.033772454643912625
S100A4,-0.0382297516289289,0.033284142814203894,0.04846893420964422,0.028992121786044073,-0.03517069036993816
TNFSF13B,-0.006023873426792671,-0.01679611505275706,0.04097100242937781,0.007140233250338888,0.02468924512471938
HSPG2,-0.024538866075723104,0.07591258234589078,-0.08735885934433117,-0.05929944716809945,-0.00379184789038592
FAM3C,-0.05214015494522581,0.008606983457367904,0.08834398852527314,0.02740627161479845,0.006449630708040117
FLT3LG,-0.022202403710322043,0.0735762111961362,-0.014102291566503432,-0.040004229213678244,0.0007928716948609693
A2M,-0.015053222490427919,0.0288866609031513,0.0013122562036235192,-0.053148008449229026,0.0369153045616136
VCL,0.0025891921816977425,-0.02734408793104236,0.014714853120953733,-0.02818380510550893,-0.023171020231498137
FGF2,-0.02664413156702565,0.025774282562733848,0.02233530275093116,0.0601646818385202,-0.01426289423171216
AGRP,,,-0.013785045183248714,,-0.01822827673255684
CNTN3,-0.032409083928667606,-0.031577565838983655,0.14228249168159537,0.02972043206729331,0.006137607454094138
RNASE2,-0.0367486089463558,-0.0005306575171163821,0.02131294949480117,0.05113074412395913,0.040340974508794994
ADM2,,,,,-0.006952242466368992
GAL,-0.024239901997506138,0.05078950606675622,-0.032145363374648885,,-0.023457147462494665
CXCL6,,,-0.04056090815330153,,-0.040657565335089275
PDGFC,0.027053000132278897,-0.012085926659653216,-0.007497924791865046,-0.03764482582218022,-0.0167734547765744
COL8A2,0.04784552526580449,0.057303712385587346,0.02159308853435271,-0.010418887079587809,-0.005154167577577367
SPON2,0.0061905940744724705,-0.04551991245922368,-0.040510565460886584,-0.03803930233188787,0.023046825393290664
LCN2,,,-0.029139949349894275,,
SEMA3D,-0.017383330819776388,-0.014925747340736088,,-0.04860123546678314,
BMP6,-0.01742504705313018,,0.10125688243590963,-0.028837711956091118,0.19248756727378144
TIMP2,-0.06487582331867923,0.05746636999805115,-0.03216787217539174,-0.04398897992983824,-0.030229286238553768
EFNA1,-0.015337556102293825,0.014645302308692858,0.00708148886531357,-0.021659494897176727,0.0037380552265286154
S100A12,,,-0.014752376350264631,-0.023430328143613083,
TFPI,-0.017346639887546558,0.05481138651794116,-0.033625662981873736,-0.02040565191220468,-0.027343472329447383
GPC3,-0.022992463724059872,,0.038660291488447185,-0.02848391846683021,-0.003671026487689398
NMU,0.028809671518877616,0.019791540179110823,0.003880133453538725,,0.008335244792254604
SCGB3A2,,-0.004112402791488078,-0.01669651727704449,,0.018321654819957484
LAMB3,0.0511952642006097,0.05572807760017594,-0.05548516597437831,0.023711034839041446,0.03635605483729986
LGALS9,-0.024991715689900662,0.04550787148909435,0.031992802453684716,-0.06406441484240698,0.004718519195183517
VIM,-0.04060362131739446,0.03262554488815102,0.005205548769656728,-0.019548218252566637,-0.01569225690622086
PLAU,-0.04809111649469364,-0.0035629381217830458,0.03487353506536727,0.015482830536619557,0.03058330428308413
TGFB3,0.024020574153535163,0.04364207399008749,-0.007933495132161426,0.060042540855762584,-0.0034545676114243
APLN,-0.010255531842725079,-0.010743855446427296,0.0194131039525412,-0.06901209109934954,0.0037041968484207905
SHANK2,0.0077187180754621915,0.008608135376577859,0.02291771183273112,-0.022825837808110337,0.03087112466399345
LTF,-0.018372021042237313,-0.034581017850108094,-0.0044444503461178895,0.034937674011423746,0.06564817000774581
PYY,,-0.012345281783966993,0.0022834686997218277,,
PENK,-0.0027516583828434576,-0.02206369603098456,,-0.026793625696283744,0.005287597592110806
CTF1,-0.029586409956427445,-0.022502950440951523,0.001491050627732004,-0.012650362519280953,0.00695196014389717
COL3A1,0.014520787336253647,0.06000201814731747,-0.07389323634693971,-0.0776668341328961,-0.007941422058498567
S100A10,-0.03704300680124584,0.028127196945733485,0.046270768337605246,0.06154738164232359,-0.03984783973152385
FGF13,0.05278540429133084,-0.020336709519046724,0.09223704770753258,-0.021245122435835886,0.010415552440525359
SEMA4A,0.035853812655827176,-0.030766315016057005,0.04246039057950033,0.02345749450046973,0.020489576413555376
EFNA4,0.03236693464164896,-0.01973469322937987,0.1064813824410204,-0.056576284590671606,-0.0027764108619498713
HSPA8,0.05181859422478101,-0.0009774027500573086,0.05099306848489332,0.04116176757300492,-0.038964145421829924
NPB,,0.045212468244262886,0.013938812722052033,-0.01654033121051432,-0.0031862123809455593
ULBP1,-0.020649111411245032,0.01021181233442629,0.029820362705075158,,-0.03216664462798081
SEMA3E,-0.01338605386889049,-0.01389958803926619,0.057454650775320824,-0.03266887062794708,0.013925450302522974
FGF3,,,-0.03125177448651445,,-0.0534009940068812
ADAM9,-0.03937003094196164,0.005553596692354644,-0.0002822479336027732,-0.03827990309220105,-0.022142265263792732
ASIP,,-0.017689391371437015,-0.026510241683151747,0.021603814329493837,-0.009219273325928399
IBSP,0.04284303940412772,-0.031162103546769987,0.05719836994398389,-0.027576019962717874,0.0094916129193686
MMP12,,,,,-0.017255693264496465
FAT4,0.006134121672521793,0.013573419659427436,0.03032322069053418,-0.009393665235490326,0.022501593850808032
MDK,-0.018788941684607867,0.05046335403753842,0.054049191705670706,-0.025813356884959112,0.026842165172936243
BMP5,,,0.04992969490070053,,-0.0034532969517442834
CAMP,,,0.07682152746413193,,-0.02526920242542731
HSPA1A,-0.015695676258086603,-0.0006498980392418975,-0.04283252254272826,0.09733728967637575,-0.022620383741152415
SOST,,-0.017002514639906298,,,
SEMA3F,0.048663632829992816,0.07452422356781864,0.01322833327477782,-0.050665029449505586,-0.008605331051533749
ARF6,0.04704181707683883,0.046217035586309546,-0.0645170375662933,0.04522611496016339,0.015503619914166168
IL6,-0.035893528374787396,-0.017553990266091272,-0.026173162278627135,,0.02432072108895615
CALM1,0.03761193413110827,0.006929144409264278,0.0698533930277398,0.014172183769204056,0.004464087357313651
VIP,0.04760480614076988,-0.02588154334168668,,,
NMB,0.010253941649355029,0.023912785494812842,-0.010416526779993503,0.05381090817311901,0.05253196789372692
CCL26,0.0032459811305445806,-0.01949493371629701,-0.03925724797718492,-0.025717156638931968,0.017743280340428203
FBLN1,-0.033289312391222695,-0.018894464332117722,-0.014956971956269575,-0.04025099942946523,0.008087937384839624
SAA1,-0.06119668833812857,,0.005214344315730903,0.022424022324425762,-0.01845689740757942
MICB,0.023113996270831747,0.07092343270729645,-0.023099121521860933,-0.04193857479554201,-0.026275673484966545
MMP13,,-0.011764958181761593,,,
F13A1,-0.034363632493673066,-0.025196882553171335,0.01647086074101021,0.021356614311125524,-0.06384818501477922
CXCL11,-0.029321998185694413,-0.01444466183777571,,,
COL5A2,0.01160486042934591,0.029293084479506768,0.02565296384373598,-0.04167972274369783,0.035361919763490283
EFNA5,0.03362028756039681,0.016430737938257355,0.003428492323269792,0.1141736378093902,-0.061199768610666325
AREG,0.007931195827507617,,0.025564339049158585,0.005761970927681775,-0.037621048317194705
EDIL3,0.010047121850175597,0.03391558413879628,0.008376468190860107,0.01290512750216681,0.04342103254997882
CD86,-0.0591075350121561,-0.016850174070021148,0.0035689518313737133,0.044505371954064225,-0.019467326717766235
HRAS,0.03472147193401306,0.05662178300055078,-0.045815326229834565,-0.011334451253580114,0.0020955106618658456
C1QTNF5,,,-0.03710497016922979,-0.015722852873721098,-0.020255506176242968
RLN1,-0.02283228443104337,,-0.01493880108363398,-0.02058116337222557,
COL4A1,-0.014003969256443647,0.034306019825916724,-0.08028565965950085,-0.07995446985908766,0.02112740197658199
CCL3,-0.015871294959844004,0.10064950099939719,0.03368964433142137,-0.04079112366414759,-0.11009013960347223
BGN,-0.019475204236884,0.02937877169237329,-0.12586426923989794,-0.08526544326720618,0.0057493740944375375
RETN,,,-0.02471146221373294,,0.04714286650609375
S100A9,-0.030419694774931262,-0.015220346668124527,-0.010706559508668325,-0.041720472687062964,-0.035206756052406495
HCRT,0.04935502410065498,-0.02239383628110691,0.013445163868030543,-0.05626859904033333,0.0684678803569318
FADD,-0.029215917261324328,0.11321757771251256,0.027357929168545365,-0.02855401228554772,0.01196050124642483
ACTR2,0.048379428985111356,-0.02230819589393463,-0.0528666734325458,0.008177422395006836,-0.006800657390458622
BMP2,-0.008193553025174605,0.026452049377785565,0.03324083344444276,0.048161132265587304,0.020318681206219106
PDYN,0.06531324301037437,-0.02626614958834654,0.00421488819745952,,-0.0002884478948336624
CD55,0.0860663212213865,-0.058826569810755486,-0.040048269060307194,0.0031891028494062733,-0.02634634517611317
OSTN,-0.01762979082246176,,,-0.021245119630735367,
PDX1,,,-0.0029416195872803883,,-0.014523765258700399
CD6,-0.02283228389398396,-0.015545449594932318,0.031461550341213916,-0.027317466923965625,-0.024196672734973463
IL16,-0.006856311272811328,0.08825877884382698,-0.03209712109781873,-0.022280215982182452,-0.04894912527380733
LAMA5,-0.04257415853803749,0.015318085737743055,-0.007686814712928484,-0.07264594751989356,-0.02241273434670609
RGMB,-0.020923836601241173,-0.009878921165008785,0.02043011628383795,0.018676620927359257,-0.024322098156375607
INSL5,-0.01737154996184076,,,,
IL12A,-0.007775268382097856,0.01036767777156028,-0.017973227670469178,0.0005994055791435079,-0.01982182921901867
S100A8,-0.03395694003590235,0.0006708207623274286,0.0014538400891583876,-0.008359024333877751,0.0217270231904269
TAC3,0.025811059908128035,-0.03359707272003278,0.07340713510453042,,-0.021536835923853435
TAC4,0.07666779648233722,,,,
MFAP5,,,0.04023262192629141,0.04098973740044751,0.03690367433517284
CXCL16,-0.022305052509234185,-0.006908923396763017,-0.005040211052944007,-0.006048963424522937,-0.007966092946055202
AGRN,-0.001796635657885707,0.02815472140273198,-0.0026213234527062237,-0.02406436738771458,0.02340721919444904
COL4A6,-0.015198047678056948,0.01339289649548997,0.062053328486701434,-0.05275921471212943,0.05829315802394401
FST,0.047728414673330145,,0.06007392216492654,-0.047921312933885796,-0.03730637797077455
MEGF10,-0.005506951296757209,0.10670049977291035,0.038862556256123754,-0.04171889193315041,-0.0034545395933106853
C1QB,-0.020539926482486454,0.014016474289627772,0.01694127987496791,-0.04799571646399302,-0.02555264832615796
HLA-B,-0.021800504976239504,0.030922255489822952,0.008544368181790477,-0.03630613649831523,-0.007877063987103696
PDGFA,-0.06139724444063341,0.046931041943680314,-0.011186272394563384,0.05123671023384306,-0.026522335750983957
LAMA3,-0.04013667202809443,0.018279066748902773,,-0.024020735636611765,-0.0007547800161971956
DKK1,-0.019462483803423827,,-0.01867935369499146,-0.021569909564163384,-0.03299708225155273
INHBA,0.03908610051654725,-0.011067629652013135,-0.05209910662301094,0.05833851903080237,0.0055267621217452425
IL7,0.05362237206828611,0.07503440443715886,-0.028084946572864557,-0.02251795630806166,0.08799620840750812
FABP5,-0.04197363561034809,0.027006435501038373,0.011730041764239382,0.019834430656500677,0.02539440818277844
CCL4,-0.011220390297411436,0.0744754539575549,0.01673695903549886,-0.026519264595398946,-0.0373322169159822
FBN1,-0.00950574590082447,-0.015132232349933251,0.001965468382860486,0.03391570538924234,-0.007131772758341233
TCTN1,-0.04199026983756384,0.03604478230459547,0.06535569298852464,0.020591062292732793,0.039286949623494154
NCR3LG1,,,-0.02374685491065203,0.11352075563330716,0.015029967591042864
BMP7,0.00020441708884140155,0.038213492763752806,0.008247261903592321,0.010140409529739524,-0.005705367651525559
NLGN2,-0.01663578725126119,0.0057944180713524595,0.05047587533780895,-0.006150381218184021,0.0894646302175516
CCL25,-0.0034573273736792534,-0.010177535916140314,-0.0012522975309577774,,0.01068974894112394
NPNT,-0.029488327103220913,0.03222832536434171,-0.032678812260680534,-0.04105106824171711,0.033369305496453845
KITLG,0.0537385397108885,-0.011281456825204246,0.03212900777634061,0.0089680099639935,-0.05485882530189952
MADCAM1,0.030650567377193887,0.04174452074979106,0.10000469707090016,-0.02981284484474641,-0.018463840210391835
F12,0.021115584847074678,-0.024339978499836438,0.040150959117161274,-0.045615880816444805,-0.018619334821362184
S100B,-0.060837870579766355,-0.01666065453395925,0.055884406850139255,0.07037508342353148,0.061511110838490174
IL27,,,,,-0.017255693264496465
CD99,-0.0394114138662805,0.006421065097816118,0.06578084679679254,-0.022987861628294547,0.06976307203341471
PDGFB,0.057451209274389375,-0.019330237082064317,-0.006005854970308392,-0.03873606847818703,-0.022294854796464005
CLEC2D,-0.014024788881610128,0.07105832522500334,0.05433714678878751,-0.030780398013812143,0.03185563704296009
F8,0.0612681920756499,0.0207193164383177,0.0017973751724065976,0.021967587947009995,0.007070088438549668
C3,-0.026988622157033036,0.05819297531636069,-0.043918464655618654,-0.006733476329443856,0.025009011748873464
DLK2,0.01700591962376508,-0.020224110794293267,0.05819454550407828,0.01815593990218277,-0.031166024835629247
TSLP,0.002241757117269722,0.06094937713935871,0.07027507937420972,-0.02660006027052001,0.007710511892018817
OSM,-0.0436983965186034,0.025650971660856937,0.06653544905276948,-0.03230208527784815,-0.05719099781984273
PRND,-0.018427551482446784,,,,
SLPI,-0.010997970540719573,-0.027927024284903734,0.0055944446991699984,-0.009883845935955066,-0.060845033910760224
AFDN,0.0476170137984049,0.033554681439114234,0.07669541829227285,-0.04167505599321536,0.008194406329722285
KISS1,,-0.014925752559990626,0.021730454047986656,,-0.022695769935809948
ULBP2,-0.055252559518824525,0.14449129203635,0.07195747161671599,0.05749368935974019,0.07248068056035628
ANGPTL1,0.03407653904418554,0.049975529824785384,0.029523501742977246,0.0154273266379,-0.014241597258286975
LTBP1,0.06864731261971335,0.04569191343510346,-0.005291201308419576,0.033658722904208016,-0.021751684720771304
NTN4,-0.025863592816408005,-0.03710323656191529,0.11007174232371265,-0.019944285525039913,-0.002407032044725761
APP,-0.006543618405490454,-0.055389127394996164,0.07141312831591008,-0.008364819025373574,0.02403076915543198
