,UKF243,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PTPN6,0.035925006901921436,-0.009626290950313067,0.019339502670127327,0.07334403406429893,-0.06771447140374444,-0.046973894532168,-0.025631692446925855,-0.05850327200765425,-0.02792568773377296,-0.05642357794476965,0.038063373607284734,0.03187606662019053,-0.05482258210151096,-0.06033730671928342,0.024908797838777686,0.02953187104346312,0.013056758507602037,-0.08863492852629488
PTGS2,0.025910680728206976,0.0711744037539585,-0.017923878546951523,-0.013076238857987109,0.14902004829143742,0.011934894521866479,-0.006607724656560827,-0.00021187868390977265,0.025288150281258085,-0.05498020920938426,-0.01801318364255281,-0.06058852309494851,0.05868488584807242,-0.025538746713650362,-0.039005865414839684,0.0015613837787183612,-0.07813326838506678,-0.10535695430659757
XCL1,,-0.018936666563056766,,,,-0.016665296539324706,,-0.02114311715602726,-0.012578607267461217,,,,,,,,0.05234844492277607,
CD58,0.07423964451970395,0.04872832145846794,-0.014415856032134385,-0.0050201359294526834,-0.011935848696467861,-0.0009351732819966429,0.008584782704205849,-0.01660961862816912,0.09923475816156195,-0.14815019219746767,0.06676357457616934,0.04063940494069139,0.014041784918054568,0.032399855211514166,-0.00939016402936483,0.006347364336216633,-0.029649500650344062,-0.005614448440217657
TNFSF14,0.019763717867447014,-0.019080643753610828,-0.02094690555480606,,-0.0266633444830549,-0.02687354432919797,-0.012601063315220346,-0.04591180315453831,,-0.04480020867859535,-0.01313003804357958,-0.03077061063704065,0.005211633615167194,0.033471254444299416,-0.009419963581392245,0.040123038420352794,0.09771027532814319,-0.039504386001011235
CNTN4,-0.032754056500623845,0.04357324837769606,-0.016397170847246744,-0.030027944005611998,0.08326675233952147,0.005320000152711268,-0.013851329139868772,0.06478833054517746,,,0.020609763670614265,-0.013948923851533545,-0.034013649456704084,-0.03350998751966311,0.03280577691449392,0.028527956246906464,0.08008013382284107,-0.05514761759587229
INSL3,,-0.01696375830777073,,,,-0.011700016722734045,,,,,-0.03134993672885584,-0.017860920711289283,,-0.02905780522015106,,-0.030267309990223944,,
BTLA,,,,,,,-0.01609198884191346,,,,,,,,,-0.02926697537509741,,
MFNG,-0.019266812430124444,0.04236081213462675,0.005046073460122689,-0.030012104351057195,-0.07467335052875324,0.02304603799818738,0.008804972123937771,-0.012959650858642244,0.04092429257928714,0.004098139233050397,0.05272265415515688,0.004140073732699454,-0.051930164791586554,0.0038518371293302656,-0.035156022765806635,0.054235392208182465,0.032251570865113384,-0.003383346428521899
ICAM1,0.04096639470490478,-0.04722799492521341,0.005754945735156958,-0.03207848692435142,-0.0736055032664029,-0.03588194281706586,0.019418879934410466,-0.013721473963689482,0.03791062216233513,0.06213105744773696,-0.019530776763138063,-0.0009287010772640745,-0.01733927225223367,-0.016349811217582156,0.04821717709847954,0.08512614309857537,-0.019708673849111458,0.08345990818114239
PROS1,0.028877486354018652,0.005516703222448849,0.010213678723498383,0.011279978611059813,-0.06506405734371647,0.004470884255185218,0.010863767949030122,0.06515492536153474,0.13286804169369115,0.06475542936644749,0.003669138995449332,0.022506991801927955,-0.009565512317704819,0.0024033308782963575,-0.04108260691230532,-0.028055621074767046,-0.004905574935945272,-0.039669291966077755
CLCF1,0.014123196513575631,0.04565062507755373,0.012745132272826658,-0.02018039940872402,-0.025740259365526087,-0.051031115071158845,-0.015469563566663158,0.0063701292754460475,0.0041361952038141084,0.04494675389794847,0.053741434328470596,-0.007015387854202061,-0.004529599341740566,-0.030710170843633717,0.0465394440572998,-0.008500665774391864,-0.04529722480791179,
PSAP,0.020519829973061586,0.022977780616665024,-0.07197626340366667,0.049011885444932575,0.0738409235091169,0.016373310430505876,-0.020492772030943993,0.00726492968585196,-0.06277623308160525,-0.0677371426997522,0.0027046941236519677,0.023198964210591352,0.03632449953765728,-0.0031528086572659366,-0.06692245248617257,-0.007408049845565146,-0.02344237574372179,-0.02247093981983218
EFEMP1,-0.013707968797451384,-0.0027307558124596916,0.018000087651467524,0.00680243636991717,-0.083914478145521,0.007345454812871767,0.037006572727436224,0.008997170617356538,0.01063888227530773,-0.07512805737586059,0.07979872737545378,0.06427699229579578,0.01364692630863099,-0.03661439308963924,-0.05492371910918704,0.0034365037367720956,-0.05339228867128694,0.012322081598778633
C1QTNF1,-0.008066706047690816,0.0645442303176281,-0.052325141027958405,0.004053719645562625,-0.0026955558820532612,-0.05307456753773039,-0.0070197644052390215,-0.03883911768640496,0.05865465334636724,-0.01403565630217806,0.010203352425934233,-0.016597974589016767,-0.04265268749007392,-0.04936424384702314,-0.09850837061845341,0.0727837266842402,-0.0559236333899749,-0.004477579233457078
ALB,-0.02802397870578714,-0.026226413011809283,-0.0026551995739558147,-0.020765654714823806,-0.021464483447580927,-0.012773349530632817,-0.014312146489285948,-0.02694924845780607,0.06977639350426323,0.07609303317371488,0.03888909374339203,-0.031234725339031544,0.019709015299427573,0.04691365717088065,-0.03905547779104485,0.013949950798973798,0.01766154899136301,0.019010598081001848
CCL13,,,,,,,,,0.12144455333666887,,-0.02092573727338334,,,-0.03259436665288908,,,,
EFNA3,-0.015677598986532936,0.007287157542721151,0.0637791290666887,0.037782469028129866,0.13611538122388966,0.05888248691134486,0.014768172485278303,-0.013932925890928092,-0.05953829496048907,0.0928501828967684,0.05998806647937718,0.025855141575507147,0.020930805966885367,0.04592964763350878,0.015503625542517193,0.06205218929795186,0.0038022508115488573,0.01962145599947136
DRAXIN,-0.0009160332381257715,0.028930467541538933,0.02556580171378111,-0.013988009430390741,-0.01659892988838392,-0.0205322428542073,-0.011491951307577363,0.027388896519089167,0.027884050190100207,0.08778316536172637,0.024022947230899632,-0.03009007182935224,-0.02388639599792512,-0.011992055118650835,-0.0397259650517449,0.04502889525907255,0.037358126544928254,-0.05134689538812548
RAET1L,,-0.013214932471856872,,,,,-0.013764197969687772,,,,,0.07119311200985563,,-0.024115898143794997,,,,
NPTX2,-0.01673397989314589,-0.018988951363553594,-0.03662235837563635,0.045836942269698956,0.07298539908507655,0.009244114182879001,-0.02843222014101702,0.013800911509110546,0.03955478020682228,-0.10123028388791848,0.0020932375778196376,0.039849208928165056,0.01871399002008027,-0.052811630931408324,0.06111486542240138,0.0232389939651514,-0.0017012966313435481,-0.017677868035049282
FGF11,0.0006245952719863246,0.0330843683134632,0.04843317637512617,-0.03837001967755358,-0.060529479378988914,0.04274165375657139,0.05190458789500256,0.03518473578889926,-0.0051451973475134935,0.06087705630347102,-0.031795896805707095,0.028059343901516057,0.08541894427264923,-0.03740082141347851,-0.06671948473640507,0.013082033597966896,0.0011048866580551566,0.006456131269595032
CD59,0.0006531708670586504,0.027022162654687206,-0.03278042127149741,0.02709513580528304,0.035438039477111286,-0.0011601450917832939,-0.023308987461054902,0.023686760072943663,0.04395098270646552,-0.09450471109273147,0.06551203629002152,0.033228390956619454,0.02795571552129984,-0.010629521808522108,0.013973077816054582,-0.05012897466017586,0.06128559742143038,0.024738728977740446
COL9A2,-0.006961801045589692,-0.012705630398081386,-0.011122441478623346,-0.04212829133512733,-0.09201867369181131,-0.03572840157429594,0.03829500613147106,0.06024045377098876,0.0089421702128695,-0.020607664347345123,0.05271653291818143,0.008158662541149234,0.03256610288657528,0.021709696031896618,0.0418270010475847,-0.04298667617645095,0.1040287112783712,0.06621827827940623
DLL3,-0.011562851140060242,0.001158229307324362,-0.017787278829405714,-0.026671848769947056,0.0294322236789589,0.032197453434562755,0.05366918966604032,-0.04059561210982199,-0.022433988066239686,-0.07274513821983211,0.022483617518735295,0.006600135955760066,0.024078371487482333,0.03930292838714149,0.07694876285841172,-0.0033974206893772154,0.022454973892135844,-0.009939657165011486
FGF5,,,,,0.1605519634131413,,,-0.015502176334022158,0.07449316618971794,,,,,,,-0.003679441741864572,-0.009672669640862611,
LIN7C,-0.08211941360210276,-0.06647460799622522,0.009843644697626434,-0.028951191037888582,-0.036434794210588727,0.032102750941834735,0.031300395767735086,-0.10373739462245424,0.04740382515019337,-0.07947247063272043,0.0586643944017694,-0.013607045484112968,0.0133256920214711,0.023950423791531415,-0.057252676892810876,0.040296535118333726,-0.0180076462112942,-0.0409647228726737
GDF7,0.09561488666537203,0.10841086918938918,-0.0175953311225349,0.05637088954678931,0.031564314502706664,0.009759517878099665,-0.012601062825543002,-0.028495411309771023,,,,-0.015499924069398685,-0.02676975733060267,-0.02362229955494013,,-0.032309281134584554,0.024538933225067904,
PSPN,-0.029843115423021826,-0.013657342923754513,0.021481908956637666,-0.025372940646676723,0.026195357298401882,-0.03527657102115696,0.004322907894817096,-0.019080684876591845,-0.05115201840222349,0.021799768918848574,-0.018330333124799217,0.043854623796205326,0.05958804190545423,-0.02062725661071693,0.05441039888705278,0.046529528165419255,0.016913811557625287,-0.0013448705528948592
ANGPT1,-0.005286251734292836,-0.03074243302859354,-0.04847279878577927,-0.03574327970824427,-0.021078245982183132,0.018062337680542273,-0.002259984529544147,0.003047312922722025,0.01949949414057508,0.04068147508069915,-0.03181124064597481,0.02014857561560895,-0.006441288382968096,0.010584050857859455,0.006453301584029616,0.03747654368919493,0.016843025306325178,0.1140120681853715
PNOC,-0.037706635548942366,-0.00841096276523335,0.0016689506898944122,-0.014357320764963797,0.11587849334033998,0.06724546064952383,0.03521798547429809,0.021653731693139867,-0.017507136175659212,,,-0.016482687434802922,,-0.028005200932943817,-0.03410669017097893,0.009202389690166355,-0.007550280536448031,-0.042468056505876914
L1CAM,-0.033604844637872465,0.02558516481855024,0.03292201486277198,-0.03517297280108979,0.07401508136351954,0.05678537322109078,-0.0021066460424834592,-0.044076158878658435,0.06109662856110033,0.04669661633797355,0.08451033506389413,-0.006324963107518432,0.047416907015427834,-0.022369913478880975,-0.0031368388945046412,0.019474582755361534,0.02297736127767314,0.014063136589419201
APOA1,0.014352128372099914,0.01628519422447398,-0.024367171477753847,0.06906067225265804,0.03732436063277885,0.002738674964492731,0.03729361346182669,-0.013757540460391461,0.03272428069127922,0.02915582264494584,0.015586862917756633,0.029863276312255174,-0.028391470977174232,0.013322586342755098,,0.05059318535840159,0.028226947111998163,0.04032144906728769
PSEN1,-0.021944829957652123,0.003039302470520511,0.020897127503624813,-0.01633151071880259,-0.08569829615925337,-0.058077946745532266,-0.03914339869101135,0.06574954152397885,0.03315889812578532,-0.08277505637820814,-0.011757202935241063,-0.008588585535365916,0.06438180421770683,0.01945177730496084,-0.07510364919009184,0.004380332230737382,-0.02592392764481711,0.049230531145490156
CALM2,-0.08453525345623367,0.0022197501847056092,-0.011523460125747398,-0.007334711918445585,0.09500602096942651,0.05778654656332546,0.012481514882035605,-0.028127197073555207,0.03346357138106509,-0.1364587687315082,0.13917815189654423,0.06825039341910547,0.0375046481681115,0.0350635874008333,-0.05589660438438965,0.08014089955275584,0.05792482252918024,0.09613286666988195
CLEC2B,0.08042619352500543,-0.001160369737476041,0.02398417674711994,0.03240867578578037,-0.024978292266054504,-0.03460353482297481,-0.025097516854643336,0.0007956182900162138,-0.031072292279345482,0.027354289623515157,-0.016188338533945114,-0.0014530535748684338,0.0043535227914805906,-0.03575325571275513,0.015643404723301543,-0.016144967021637847,0.03912409983454877,0.159322423982537
NTNG1,0.018659850840657227,0.04593947670665181,0.04145210512953755,0.006838881780807273,0.008324313060423206,0.026345654336495637,0.03685678874764164,-0.0566389048558841,0.02561950311684932,0.023977648728604445,0.031272953569038885,-0.008471686788224755,0.06419223078578214,0.036064669786432205,-0.02323917154341272,0.09654929330532294,-0.010060515017333196,0.0009710058904199257
LRIG1,-0.022851919550725863,0.06512726148284748,-0.029103689372538925,-0.006272509891795651,-0.07744236448719873,0.025932376821768702,0.048351606266655196,0.007956552710849931,-0.004141783329398957,-0.08441328531533904,0.02776899831347348,0.039276966184872,-0.017469475060994093,0.042659636804122505,0.010638222497582712,0.023310689701410262,0.019721627001752843,0.0532977681324301
CPAMD8,,0.0647633999840264,,-0.0008448640596262876,-0.015462057004651966,0.008077514999935,0.02615338882474203,0.02883326264994638,,,,0.07608824079653577,0.08831579143517532,,-0.037760005472787975,-0.031714325945969644,-0.02448893300135685,-0.0619381744229083
GHRL,,-0.014632444155013379,-0.02231777728984468,0.01183505365376494,0.04189510346832089,0.0017315672379377067,0.03812690090936637,-0.017289359158583883,,-0.05246979890037816,,,0.09592584030750059,0.1058901934100644,,0.015417951117893475,0.07227325270838734,
NPY,-0.013303775435189508,0.002170635350954589,0.01627362732879519,0.04655045417860195,0.05064112608216758,0.024653467315825177,0.029263132393341218,0.027228418286119164,,0.13801965345137313,0.030579996288544894,0.009759803098275252,0.044671673095340876,0.026974441738442163,-0.13081637434905136,-0.038220209820474416,0.0036322223037736057,0.06322544164313913
MMP2,0.06656209637721035,0.049815602396156254,0.04967614913992795,-0.0022358633532738458,-0.01876829209369506,-0.03961201509648323,0.04105848284096523,-0.012372970481856385,-0.06680213665454315,-0.09839157318857047,0.013743913998478349,0.013153803116469458,0.020451028175934124,-0.019660094887737883,0.1129950591092348,-0.056382206823135585,0.027890727612786992,-0.0757924969812709
PPY,,-0.022282987634235685,,,,-0.009484821179674733,,,-0.016193320278670452,,-0.008402089057134238,0.005098027802298845,,0.009471262042788454,,0.014046315906777653,-0.043838191627613085,
ALKAL2,-0.0030772158400910587,0.046723524487275216,0.07572618533575676,-0.0055278631113016355,-0.017531400934008113,-0.010492405645151538,-0.01116422287299412,0.06511769405451409,-0.031349467688960055,-0.047156444135512045,0.017584526476437837,0.018727058402518645,0.006138531234199575,-0.024179826222847794,,0.024056369160180537,0.027200961443126257,-0.020550083151277418
CSF1,0.013757929867939014,0.0008265144465123938,9.338951267846538e-05,-0.03525444934389575,-0.032701920908020855,-0.008098989229553925,-0.003499418640160688,-0.043710006398385536,0.0998199664838281,-0.05645698444212435,0.06278411586506745,-0.041762429106408594,0.027939553560854896,-0.021843534798864514,0.011948484879949052,0.013165185286421174,0.013206053294479967,0.005856576602722009
SEMA4C,-0.07061644687738139,0.057627148755192856,0.01032167838198414,0.04558967872648894,0.038671298138293446,-0.01707825594478335,0.01080964369150489,0.06645756697860138,-0.020651552932093396,-0.01238396748610261,-0.04625095455341246,-0.013895375237235746,0.016261301354082675,0.04583289224108007,0.020950747305397567,-0.02848273960559666,0.02511582589803069,0.08637948865399886
BMP8A,,,,,,,,,,,,,,,,-0.027166539981491808,,
ICAM2,0.03483474057107748,0.042796011439340635,0.06135165316941315,0.014543862583058611,-0.012373134110069087,-0.01714793603328527,-0.010038903479073907,-0.03611730437104218,0.023624691551735095,-0.09067220527643235,0.008641610461813257,0.02331562879373216,0.00580700507102627,0.06790105299359704,-0.01659206273680966,0.029739123856337785,0.04721031851975243,0.11838808766867996
SYTL3,0.12089624968260909,3.030714381664635e-05,-0.0008763056765113812,-0.015833761731520877,-0.02795613324721784,-0.03696867144190805,0.05274392843706641,0.035103150706203796,-0.03296870811812579,0.050987724929832653,-0.021225036094963373,0.0421714298935189,0.011948959360864785,0.008338308811965053,-0.0009759587450510813,0.02712010986162929,-0.020983509378426548,
IL1A,0.052894887760986,-0.033635099778563514,-0.028180801514413583,0.01913439194078413,-0.0425276107572891,-0.021831166976071743,0.03635813865045987,-0.02419902936468933,,0.02443085787073223,0.014449189087541059,-0.0017283778402790546,-0.019308162402536844,-0.027342736482920155,-0.05359376259030012,0.026717641167092698,0.04557925273768263,-0.06350232636260632
HLA-G,0.00583438232641583,-0.02033462558654823,,-0.016021060086835587,,,,,,-0.04132242184687845,-0.005454209565043629,0.06460569143429938,,0.01337487972043036,,,,
PGF,-0.04225493477913699,0.0127192225265495,-0.005703818280148886,0.03191236259354552,0.019040069867189646,0.05685918242135135,-0.02077946641161758,-0.0013761279405249884,0.06734153147289466,-0.0589188913416931,0.034820197373258144,0.020264454804581337,0.00805584109139562,-0.00662245583948413,0.023666154532906908,-0.029884681676433468,0.01928899548431763,-0.012998107455664102
LGALS8,0.03091024011484734,-0.0254831789300177,0.005178961363413746,-0.028078788049039002,-0.032021646894372535,-0.01918655388293327,-0.0473629031448158,-0.07359349983019249,0.0363075492420085,0.07221734950177178,-0.0005531613755453724,0.02704066543941601,0.03285220011875817,-0.038996107636405854,-0.06611343992095614,0.012800985414710215,0.04670587249555073,-0.1162740180432847
DKK3,-0.05104553969760889,0.03877192205907322,-0.025652388292749986,0.05405388530727744,0.09319729320639628,0.028201993426928976,-0.04308668830559201,-0.05266694904534359,-0.0148692687964815,-0.010239760625260276,0.039652383289683193,0.02238876346245866,-0.02696732413034706,0.06026734814885001,-0.05344987146984608,-0.05219463041961877,0.039470575941855573,-0.08142856291308884
COL16A1,-0.03495420491059968,0.0303155102411128,0.002735742059418556,-0.05040208083094156,-0.08054808562880035,-0.06747449436778502,0.014624551153219012,-0.051287274683617656,0.08450192543996692,-0.05615320424466288,-0.0264339287895807,-0.03850386156083158,0.02139543649501941,-0.03290902072547181,-0.04415673531220929,-0.03547559781164019,0.04533599851701269,-0.06254010616244055
TPH1,0.060771162586349924,-0.0149307794949524,,-0.016976547308203978,-0.018380484812801343,-0.021936401103062324,,,,0.08379338113286597,-0.032771895341543955,0.021394554359488338,-0.039233368316763884,-0.008004614364292666,,0.05601010327130784,0.0530262633931464,-0.031559332034001894
TNC,-0.04650640297015637,0.01982026979813913,-0.01151033803705451,0.0036872198911234474,-0.08623500723168809,-0.045977506543434785,0.03474807775302572,0.007109006241197131,-0.052459745033907185,0.1046857231697676,0.04614418276028555,-0.004429236079089476,-0.017032278463936103,-0.060792527696293314,0.003111178539992113,0.05222643833089965,-0.020451142990792488,-0.02022692500895109
TNFSF9,-0.037161914407607174,-0.012894031900335473,-0.023617103195696373,0.009789763371411875,0.03874422793541831,4.7531740514952556e-05,-0.004526814151389202,0.03153665407680399,0.002083524791527201,,0.030174239710735327,0.004308767170424212,0.03285913710391423,-0.036506993937630294,0.004743528817010355,-0.0429930482885991,0.029804469501179053,-0.013647275625397326
C4A,,,-0.013917717528501645,,,-0.011243779762149103,,-0.018655744386994407,0.020937080048137977,0.05026544646972213,-0.0044139057372701886,,-0.050202435332664344,-0.0238714355905061,-0.0005426563249952879,-0.002263593772713484,,
CNTN2,-0.03903956322878483,0.0032433223027688585,0.026824261841729802,0.007900399787712812,-0.011236063286703962,0.04128324597193978,-0.05969850419917747,0.04429489491711817,-0.00077785434364946,-0.07432235419081648,0.008428485853277615,-0.008908075883705215,-0.009113516128460848,0.06748567117704286,-0.04178247098857661,0.10748273113832407,0.0488689837227401,0.14341960020403763
F7,,-0.014566100679380588,,-0.014744179780943441,0.009542455746445279,,,,-0.017507138632347204,,-0.029352817979376892,,,0.07380408383364792,,,-0.03026970507795893,
LUM,0.10523396011123125,0.004493611949311309,-0.020519559486196395,0.03034977408503299,-0.01383332967209509,-0.02238023469472309,0.0668139589038348,-0.022522275915858234,0.02476482200557778,-0.06533112544901823,0.022578558767321334,-0.029679199789109982,-0.02754766962621821,0.017067595957410964,-0.033140061250992635,-0.07116878961468112,-0.04175499786658056,
BTC,,-0.01321492696741278,-0.02177875601553221,,,,0.05060813617069213,0.0732585292116204,,,-0.021235731871747123,0.08169514997798137,0.037261618186043156,0.04146019202275923,,0.012035449815268138,0.04196664390055254,
APOC1,0.054701552640630244,-0.03397242250114002,0.019398929977847194,-0.008850415645411306,-0.11478695147195202,-0.06731349406679768,0.04971980258478986,0.025076282890549813,0.04800479189305318,-0.13219309247941416,0.06240127943926726,0.0904846683805666,-0.018670588291924806,0.02630165222627862,-0.008222144182195495,-0.003949080140798748,0.030073861827390486,0.05701448551212889
PKM,-0.0020262327075598104,0.01882968496525872,-0.03790654028628446,0.0003687262871403598,0.058818260820576035,-0.030260868215779047,0.004286340230445684,-0.04635728240847411,-0.0336098167227072,0.08296658980241478,0.006046357876887184,-0.032903735361837404,-0.023581680699888575,-0.05046274773281854,-0.012655616414345946,0.03764083257914188,-0.0560958071674274,0.07121045056411697
TNF,0.020429821446734903,-0.03398949472843736,0.010127763895416779,0.009469744487679349,-0.022692474055665622,-0.02565187975376355,-0.016800978833427804,0.020300810695890736,0.053148521074853114,-0.062243265751471724,0.06297936841612015,0.004788596788597694,,,,0.011790844002833058,-0.02355866046503242,-0.060336321155157926
GNAS,-0.08231135424387662,0.03066996169212868,0.01589694609957498,0.04708507607625149,0.11684411987607274,0.05392817853433843,0.02138347325542426,-0.0734703649464236,-0.07593540634258979,0.16333345057221968,-0.07303522375743052,-0.044526134568294524,-0.05218863715656466,-0.01230468611885049,-0.002913104325568905,0.0031185737837220464,0.007588738105873499,0.10231638395497344
BMP8B,0.012610599286144867,0.04673156252778492,-0.0038696058836239318,-0.0625330638484062,-0.04051496056752281,-0.029203090599791405,-0.011155677253058048,0.08622923726878585,-0.001250119300757198,-0.010123420714844601,0.019176000227108518,0.03485641421837584,-0.017363269849360354,0.017532638545706716,-0.021555156357343445,0.051274816587558635,0.009463387249425123,0.039857399573930016
LIPH,-0.02708921155810207,-0.014930775819111224,,,,-0.009065560160991134,,,,-0.04132244568054274,-0.020925744969360466,0.06209183901911942,,-0.01673104553141693,,0.025173697213821806,-0.00997694564266657,
CCL28,0.09381046179632663,-0.021001993471588508,,-0.03170691801268239,,-0.013959471270176195,0.030214677649556255,-0.023173331067334532,,0.08435049343805077,,,-0.019921126851942698,,,-0.0019633726136692575,-0.0076830552226827735,
PTPN11,0.020427912488359252,-0.007452130467320795,0.002243776956965487,-0.06519366671032827,-0.015461620304964249,-0.031152380515192358,0.012131550204559223,0.07953392514973444,0.01452708685083261,0.01715822477240984,-0.052197363562425186,-0.021365113324275233,0.04689115518235429,0.03038304127444054,-0.05651614588842737,-0.00310335121230275,0.012497909813798691,-0.005462493929501096
ADAM12,-0.040588868990998776,0.02048042966457704,0.0025676996060258694,0.1408821797499369,-0.008450488101791257,-0.037889753957817365,-0.01275196416965659,0.017483546888639342,0.05238844805825917,-0.029765492025650687,-0.031446633813759395,0.005729325437037242,-0.02103561662710512,0.009675169240769225,0.03364170041397812,-0.0045153752507757945,-0.0019990442763360354,
EPO,0.031580922979038376,-0.020062108169940664,,,,-0.00948482159368905,,,0.05724982722224326,,-0.022725893453648095,-0.020936428091400894,,-0.02260021378441441,,-0.022432648578906006,,
EDN3,0.07814654360326022,0.02809263215064903,-0.008987132036762489,-0.02114750548104479,-0.027396567241073443,-0.014701005680360407,0.06758266468014683,-0.0076148015133471365,,,-0.02093094877906405,0.022243202258698982,-0.027704486792690382,0.057651419746252666,,-0.01955013353880301,-0.023190017228019638,0.15785640759047848
CCL22,,,-0.017595330696456947,,,-0.01909789368551275,,,,,-0.008720493356308506,0.02310312436951809,0.008426729694925684,0.017443934515130183,0.007890649944065782,-0.022836188582284575,,
CCL2,-0.01463816750177765,0.0329424169930236,0.026356904549645302,0.041260980706623464,0.012768090815566973,-0.10493655829132477,-0.009051146023782429,0.0030190493947257146,0.05058509668514958,-0.07536482451710047,0.08896730862682832,-0.05099765912911431,-0.0575206249534141,-0.0777642733665316,0.08916072540304143,0.06440049164371671,-0.06199675461586636,-0.06805074129498087
DSCAM,0.03185662020900386,0.012705536365344767,0.021942059102203763,-0.0030232646905833157,-0.023340784083151617,0.009475642149582209,-0.03069475759289274,0.015550201892153935,0.008849285380990016,0.026889780301214382,-0.003193449082292977,0.022462566504817184,0.028662191384585096,0.004113232500639969,0.025546623284326348,0.03238521580232163,0.028403968162453573,-0.009832569682934484
GPHA2,,-0.01664110832235681,,,,,,,,,,,,,,,,
ANG,0.08409664143550502,0.02036867589942836,0.02836389828535618,-0.03452285095923612,-0.06588288221971053,-0.03892372059975024,0.008467191407367385,-0.002352172040687299,-0.018004976430812218,0.08174700503310464,0.026115593037494524,0.04174815721767837,-0.010684430729828191,0.04420226050388659,-0.054920258414773285,0.08824801361415442,0.05081726086912811,
FBLN2,0.0497382117862728,0.041625267519464465,0.046643428035123835,0.006152118168980624,-0.051382347246973825,0.03621593527199584,0.00621493705738142,0.023438242929550344,-0.006402482048937317,0.041791901991929906,0.010757922126462392,0.04633535358985814,-0.02240165757068718,-0.009386222050792746,-0.012389831566090073,-0.05795950819203771,-0.027039167128868596,0.04231714480984981
VTN,-0.025631574029389422,-0.028224369631818885,,-0.0169765417568577,-0.026063968421445902,-0.015582496713237281,-0.017594849865526608,,,0.08702993654724339,-0.025977251426349126,-0.014722074169190446,,-0.0292642265003028,,-0.036583905439175037,0.03152406489642143,
VEGFA,0.024433331564042343,-0.018269981482042216,0.04272717803113492,-0.03316541736548159,-0.007083660045126286,-0.031236399314180686,-0.020244905270035786,0.020627537454256974,-0.06869227173498538,0.17173185510516256,-0.03618306489019532,-0.021619398379718085,-0.013212540820765882,-0.02890998056176611,-0.09497040332629278,0.056092979900523324,-0.079857969616217,-0.036556322896517425
F10,,,0.012214798608716026,0.08335911317179018,-0.025141619814089355,-0.010399901877670583,0.04263236113569416,-0.025458008471505075,0.014352493755405772,,,-0.008773688518719213,-0.03726849413888894,-0.018594592200974255,-0.03214801493815252,0.0035072325016220545,0.1328937995653707,
SERPINA1,0.15594723260235488,-0.007876597159860296,0.01100307454341031,-0.015535788668843092,-0.04780919259385289,0.017262569341055002,-0.020349253834897503,-0.0009447952710857188,0.11620539914511446,0.045960968624178894,0.003023619040613678,-0.0323754497521981,-0.023113084164783342,0.025207480839972884,0.021828646317438714,-0.002090035287079104,-0.0013712493183029443,-0.028014300166660892
VWF,0.02740680283480423,0.03829122362337362,-0.0035005817851920095,0.0118641262419699,-0.06060629087391905,-0.02840143147549291,0.06246493382222208,0.07025715549966799,0.028200844513619178,-0.06372293034745728,-0.04574062483325424,0.06066619206076428,-0.052247320350245464,0.010244118828725703,0.005677727093361721,-0.014330433197197326,0.05799673862046617,-0.040690678200554005
GDNF,,-0.023382676469089397,,-0.012723229989656689,,,,,-0.021150285471126122,,0.01549773351496108,-0.027514651531396747,,-0.03164715838673275,,,,0.013065280902569922
VASP,0.05038132290485158,0.02883793998542377,0.049447151074013394,0.04811138319221639,-0.0423659116419481,0.005328713778775498,-0.03834407529263369,0.026449919621430434,-0.007445518131065398,-0.0799928252054981,-0.0007386608378767366,0.013418832968728605,-0.0317469283678466,-0.055558962223570325,-0.025185888135568713,-0.007027248670283586,-0.03343073034604729,0.10866886117713055
ADAM15,-0.0235693618746254,-0.011416984848831852,-0.036737852201941236,0.017615747772517287,-0.06770840091990317,-0.050030718421189016,0.0043266629628866925,0.02561735505834399,0.043570584862188025,-0.03187911944033641,-0.009489806334372002,0.0272823466182132,-0.02310860562197551,-0.022296058723783138,0.001169705974369225,0.03869305560959172,0.006321740301548344,0.03845048038231596
WNT2,-0.02302243600043151,0.03979621656037611,,-0.02793648313876445,0.010910809422285946,,0.004623638393352895,-0.026245509328141237,,-0.019514516869968287,-0.028189214752672984,-0.021502760381084778,,-0.027136609181894023,,0.141104419809457,0.04936229345039135,
CALCB,-0.024096502596797572,,-0.02545587047229648,0.02742095817820916,-0.017092047150243303,,,-0.01757057082793023,,,-0.024670718855942193,0.06839246531689194,,-0.02412985888729912,,,-0.02106388642625732,
OLFM2,-0.06437794278597113,0.024868453487210864,-0.041764641676212355,0.07498255842278512,0.07971595281500099,0.019052804604423275,-0.011149121891814103,0.031123688862510757,0.012134819598781762,-0.07151649117408836,0.02799776850470295,-0.0019126314416056946,-0.04042758273844032,-0.019931411253329697,0.048717403472768345,0.047906499289902156,-0.010319834803217211,-0.022394585186187668
MFAP2,0.005704766844216215,-0.012533573169198618,-0.011199003877381045,0.018889902283144865,-0.0325444049269299,-0.0012691514798897898,0.0447777551115638,-0.020426101024451783,0.06586159364881335,-0.10253549959246551,-0.015333576492877747,0.08693400045072128,-0.0065803711607570915,-0.05374785910602257,,0.01673700839728999,-0.010073235043299883,
