,UKF243,UKF248,UKF251,UKF275,ZH916bulk
BMP1,-0.02874460922988883,-0.02137672284928652,-0.05624942746829738,0.0431700191488984,0.030694012781059068
NDP,-0.04088586816602243,-4.7997099844720777e-05,0.032563041375152584,0.010126819431344648,0.02867787962413379
TNFSF18,0.010038069563722165,-0.02087710660412742,0.04387419135758576,-0.011674763952453069,-0.023953082338154453
RTN4,0.06638229512439835,-0.03531668450741744,-0.0398783945500406,0.10231588528631716,-0.1319831775947294
HEBP1,0.03937257985468101,-0.01465052401274026,0.01752072169695145,0.04664976180188001,0.08899032794458633
WNT7B,-0.00401969946355845,-0.004566046414362167,-0.019571380609630897,0.0013450455062644143,-0.0021882026588593275
PTMA,0.03861173148008083,0.04455938961632585,0.02508794630760622,0.01675816511319702,-0.009659460590367033
CEACAM1,,-0.020060548091604093,-0.015019857478612744,-0.01836162237105636,
PDAP1,0.014185339189526835,0.021277220778300028,0.043418065760819816,-0.002155095666421588,0.003908629702867141
QDPR,-0.048642212890082054,-0.04040858388239369,-0.0463524216876573,-0.006981088439115741,-0.01673163397332622
POMC,-0.021774163208511825,-0.0192707977914049,-0.0021175561572022656,0.06757610343807487,-0.028073431857126085
CCL18,0.11408424574627844,-0.025033668616951006,,,
CCL17,,,,-0.014560703655432758,
VEGFD,0.04369440182917442,-0.025033676566313296,-0.021512932413627672,-0.0155131981836042,
TNFSF13,,-0.018891215662908863,,,0.011871276375526823
WNT5A,0.07854048738433436,-0.012200655407398335,-0.018489796961495126,0.010728757248828562,-0.01460252293307785
CXCL8,0.05460272224227066,-0.01961816593576038,-0.020143434799951152,0.04887600554897212,0.006848423002442973
GRN,-0.022716442281752677,-0.03588498152855134,0.03586136156034266,-0.04592644161170071,-0.0960872858106655
MIA,-0.051245361470102904,-0.010907202694951393,0.013880669790071246,-0.007913875229747253,0.042067840776436036
COL4A4,0.06544274782766257,-0.01847922047882284,0.010187926404518927,-0.015201825105098968,-0.010768939024187057
TAC1,0.009969317104576145,-0.029241754751617954,0.02047199176961635,0.024838304586202446,-0.088541258299851
RARRES2,0.03318337660022233,0.030653719657203652,-0.03152286439985976,-0.029983155601908094,0.0671544080712163
FGF7,-0.040431210572738636,,0.04290295474308542,0.059153074580185025,0.047577684606137
HBEGF,-0.010907006101126295,0.026193661048988667,0.05259071463496393,0.007484863156344779,-0.03291468862717297
CSF3,0.0472050796701578,,,,0.022243318589320653
PI3,0.05008842484703852,-0.02633647484841547,,,0.01910421987101563
PCSK1N,-0.046831657219875,-0.044505475575054,-0.054100423208759,0.0012785541555747474,-0.0412865151174422
NTS,,,,0.10889351152620767,
SFRP1,0.070051290779405,-0.03544386222331994,-0.02763474262796802,-0.03224560934951386,-0.03821878020385266
CXCL13,,,-0.03631930398515014,,-0.024848594502131373
MICA,-0.03066940634725843,-0.0558965752605932,0.028696145075655457,0.056220173279244244,0.05198613386712988
TG,0.034849355930244005,-0.030801318049924913,-0.020423979905365215,-0.014669357904956706,-0.027383279731310307
ADA,-0.052016723842096935,0.043064653961362075,0.022682572784143578,0.008647412664942594,-0.0421074018451496
LAMC3,-0.0488741078787052,-0.04248381630903049,-0.03631930412176425,0.004716121709915517,-0.01398530282381415
CCL7,,-0.01592352802876096,,,-0.02910199689035731
NGF,0.06423418765481737,-0.002851313536874836,,,-0.03471808648077418
TNFSF15,-0.03144925244108642,,,,-0.033904406971257406
HMGB1,-0.07550844192581939,-0.012464619779577957,0.011519690880745677,-0.014428180210262539,0.008500529873481677
ITGB3BP,0.023589151458475628,0.031215124933867553,-0.034309666734706194,0.015582007120583859,0.032986085421536665
AANAT,0.07731635318918649,0.006335108713873736,,-0.013192239291922002,-0.01870527779713812
RELN,0.03881239792704271,0.035244338001902256,-0.016935598290309627,-0.02904505245184678,-0.01104333481650408
IL15,-0.0048927702427935,-0.033450615930557114,0.13044685572145864,-0.013468894356813338,0.07244063622092702
BSG,0.02816664206895567,0.027636394146748136,-0.017055781389442783,-0.015713096834639315,0.04999287203650922
ADAMTS3,0.059076266866683255,-0.024952578161684776,-0.016867446096417733,-0.009626216994011432,0.019584993929609492
CD34,0.007610505102349495,-0.012777376582092397,-0.007367027499230802,0.006925302980062,0.031583882312997434
PLAT,-0.019964613966780297,-0.009530506217049943,0.03172161629783028,0.01916581203912196,-0.005591756360709889
LTA,,,0.1341464481401562,-0.012705501284470143,
CKLF,-0.03383111591831538,0.03676564319145019,0.008739147368039784,0.0002324427535259323,0.08434774401834011
CD24,0.08161578463366222,-0.04326072559779993,0.018184588838705603,-0.008840176726503578,0.01772980550382438
HSP90AA1,-0.011071996006978951,-0.025392200808647333,-0.02415168709138072,0.02554081262065777,-0.09643268766810575
BMP4,0.03131349459974717,-0.055410765826111645,0.06483865723411432,0.020407312578528732,-0.006037500403841687
SCGB3A1,,-0.01592352643642943,,,-0.03758836417701843
IGFBP4,-0.024263331039848353,-0.003983621610764092,-0.0036345519262614046,0.03741423414410461,-0.03332019015899948
RSPO4,-0.03105465677115674,,-0.024281317530818074,-0.014777271485068922,0.018403491112679856
LEFTY2,-0.029001172963289433,-0.012993307235033084,-0.01520432574099901,-0.0033987322162387663,-0.09977787617221372
PF4,,-0.016518102577915365,-0.01366260319096994,,0.03468201177455832
ANGPTL2,0.06874071173997724,-0.04650056157773346,0.010691994937584806,0.010520639761268552,0.00915873387060808
LRIG2,-0.03791958898580898,-0.014421005856825753,-0.008016720969860511,0.04857186229037187,0.00550617182453213
ICOSLG,0.1112219142574485,0.0004795292883071744,0.03082312657575205,-0.02240294876525129,0.008513068374116351
WIF1,-0.06234240113114993,0.005594562711446138,,0.15580088993371966,0.08834986955536571
NPPC,-0.02095575607862251,-0.03458107842105288,,-0.02224415730304074,-0.04440384930067868
LYZ,-0.0009722642110729058,-0.05745027873784554,0.06991735405876237,-0.019015604017537203,-0.08634465169894767
EREG,,,,,0.02514966820930638
SPTAN1,-0.056308217378894736,-0.014667943776342214,-0.04024531942463696,0.02702648469662579,-0.014501211802129666
LIPC,-0.02846594213711332,-0.020222499252602232,-0.004469626189850093,0.003929082547053258,0.07500691570377928
COL8A1,0.0064702656475177705,-0.044530470485114354,-0.022087241520293843,-0.03555366302843294,0.006160322538578996
GSTM2,-0.05296678176968016,0.031093487458750346,0.0807987938548508,-0.02719163265523327,0.03496986594628513
SPX,0.01653100964167264,-0.021836928908882825,-0.007931454792587127,0.008560177027511547,0.0468204049955184
MFGE8,0.023878636441188015,0.014885126296221374,-0.010908130687419105,-0.004384006600438962,0.022329308016723972
TGFA,0.03631623178198208,-0.08444280018314573,0.041303499418523536,0.003414224411953405,0.004657670286794301
SLIT2,0.008270818411959953,-0.011427450067678561,0.04773789234331784,-0.014833548276854729,-0.017972487606540657
PLTP,-0.04292506730174835,0.033968052434117435,-0.04577844153186237,-0.0429550712634896,0.06262178384018591
APOD,-0.08253800077180218,0.029870587032054207,-0.047626218302623466,0.006639795082916553,-0.010349541120115439
B2M,-0.000489066292992011,-0.05955428537962399,-0.026910768117893044,0.005331216621853025,-0.05170380642713101
OMG,-0.014400794679161917,-0.022526737562365295,-0.06793025975153778,-0.013603205334638458,-0.05906343361314962
CXCL3,0.03559854220995136,0.03689918149087052,-0.01576482007582778,0.015367629860439297,-0.00343437998174023
CXCL10,-0.004864125784766212,0.0033110568617966854,0.013839423815008706,0.007667835840344499,-0.03106049896674949
RSPO3,,-0.021630087419756947,,-0.022318834787186388,-0.005193319936707331
CORT,-0.03481774171201179,-0.00707002957565948,-0.010725772913691027,-0.015904972393728622,
NCAN,-0.07165987097049446,-0.03952958343922853,0.020868800079408376,0.016791082840110983,-0.013839809964211648
PRG4,0.05184858341129187,-0.02394708447970938,,0.010047334260957615,0.01250305503193234
ZG16B,,0.03816713217259861,-0.016440722376160084,-0.010095674156632758,-0.01576254538411634
TGM2,0.030773367600219776,-0.09582836614381411,0.008283305660254708,-0.02467189718351737,-0.032419696085345166
