,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.018841759934359086,,,,,,,,,,,-0.052262846231358254,,,0.07219664291836274,
BMP1,-0.05019627449231902,0.04205881504618811,0.2013633757309501,0.04870090897262932,0.06971530326664369,0.059288340940204395,0.09536489043221368,0.18141969138630223,0.21572144783195923,-0.007358388071467817,0.07539492094364296,0.0035921941885578013,0.020777279433445487,0.08450156211107084,0.14398902916206585,0.05406638249456474,0.02191324556521979,-0.022810005137905928,0.024995164162392308,0.09107640547248996,-0.05120923359259681,0.02317756900959684,0.12842902470815895,0.09668712294063647
NDP,0.0267415163334495,0.0014672126808347918,0.042569166906825925,0.010169273237913258,0.05750841180793027,-0.0011228533322244713,-0.05374826195125984,0.033459732877103,0.045573159963114,-0.008334920196216837,-0.02632997174355487,-0.051342265854121646,0.06093659319522579,0.1500280880946806,0.045228514505022986,-0.08825019524621854,0.0633561842753711,0.054626826205069305,0.1076844245581957,0.03070266429764744,-0.029879391532443362,0.10119349841629706,0.10399873901414038,0.09737720728783374
TNFSF18,-0.0017624823752217414,0.08092342350061603,0.003168092845904407,0.03670355908139524,,,,-0.02612827206730707,0.06854375990642561,0.0014336787627175836,,,,0.037158821387599066,,0.01427586874911754,,,,0.06986699532952656,,0.032521198826514434,0.0072927226202531975,-0.0072210641666442844
IL36G,,,,,,,,,,,,,0.05088402066333434,,,,,,,,,,,
RTN4,0.05468743946481292,0.07741709401170103,0.06811739890290115,-0.06278768519075793,0.01814058383845419,-0.05731392832226353,0.00869957796386478,-0.17109859185620324,-0.2391965637801503,0.04651001080112439,-0.007611291588346511,-0.13857518837332183,-0.055114063162409854,0.002691264557128766,-0.010889537604032483,-0.09160359152743092,-0.025332804300044975,0.05701514995479855,0.036976365939446795,-0.11470992000539385,0.07649785588719878,-0.11959978014522905,0.006143169311850813,0.11048956449417412
HEBP1,-0.09951823764308473,-0.0488631323382291,0.08001032429584819,0.003354274087413676,0.011087181168776269,-0.041609524046628,-0.003556987228679949,0.08594492953160282,0.11066713597516614,0.04935343366820744,-0.01648663839342393,0.11119719073912436,0.006225159297812264,0.06280798126357981,0.08731032500878384,0.017571718681148835,-0.04187708687869559,-0.012139568297928994,0.08722038896738546,0.05058311858688998,-0.02948781284395856,0.10394074503794433,0.05585002958440643,0.08722875432876066
WNT7B,0.044549823026627564,0.12045653633918786,-0.016002949213727163,-0.033398113459842386,0.016352445129733967,-0.06741426576733836,0.004986696652660183,-0.011142627926123368,-0.09004820455724753,0.022982809486666044,0.012235741100918851,,-0.021500895663059506,0.06356816858173454,0.0685033140485197,,-0.05286732833418388,0.0064295533290059945,-0.005600597380698139,-0.03357602723442747,0.000244928370244175,-0.03112854930721193,0.002282168794041375,0.0014907241858060727
PTMA,-0.02564880913689075,-0.01804472070656665,0.09264793104930867,0.011661554219456458,0.13368838670526234,-0.047598386907292546,-0.020027454727424645,0.17568983707933242,-0.1369976993669368,-0.03501459785332666,0.026084591366363034,0.20418097740941957,-0.004694023394176518,0.042365286759196576,-0.11126749739414546,0.04293501732103937,-0.08155019480870018,-0.03744059338502815,0.018943550631250222,-0.10275501531161617,0.10800633674052201,-0.029918457718563916,-0.07991314482961566,-0.12211842313087282
FASLG,0.028510320092985413,,,,,,,,,,,,,,,,,,,,,,0.04525331337126584,
CEACAM1,0.011192231693776901,,0.08888160492012284,-0.012789134861955346,,-0.02540504272791617,-0.01806094434332196,,0.09852402386736088,0.014946440445092333,,,,,0.06487148307742387,-0.05014368328130975,0.13876361281079044,0.040236296011526715,0.004979684871702745,0.0145515504763689,0.03721407903190296,,0.10238528046333767,
PDAP1,0.0047908393645566955,-0.04922795041184497,-0.019123893486655927,0.01971375718791525,0.053435296506330734,0.019552139723676597,-0.0634874787129101,0.08509384446927347,0.14770201630273289,0.050886443016309985,0.022276893912875784,0.014767634996677013,0.03965156949181077,0.00648832330894977,-0.1689216587340175,0.0660076655853217,0.04787689997435581,0.0029770089161215243,-0.007933648141688721,0.0645742236285407,0.05696377162167946,0.08080250234858753,-0.03002601148626906,-0.0513994304910675
QDPR,0.01616300629241622,0.055432154732645324,-0.07724107179648944,0.008800763001433839,0.10609501164001603,-0.029363332342710987,0.03288327449594707,-0.10974565914722571,-0.21496169113304783,-0.01655069271106625,0.0028544968820015003,0.10165988267808214,-0.0008330722847434409,-0.00028013576337272103,0.03458966916285723,0.00010693321007231713,-0.0907228982504673,0.05378328248640305,0.03022502760090485,-0.06961932414240796,-0.0662840595202773,0.0009198038358054332,0.06238588528040308,0.11304941495715314
POMC,0.011887676513655366,0.11073338789920936,0.08163520383803179,-0.056320626575641304,,0.031013899777594226,0.044964021218424126,0.014086499454000213,-0.014278076022686938,0.004642456209138201,0.037553685198377575,0.06620389563638358,0.05725870185387427,0.13256055956955642,0.03238743361561499,0.09325787289345099,0.09520688520703809,0.035744080275060056,0.08064942669005956,-0.0264576323378951,0.04240965027987867,,0.12064855103155907,0.08446863336013943
