,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH916T1
CCL15,,-0.0413198059331903,,,,,0.04330994702024595,,,,0.0035436493998497443
GNAI2,0.047415613321255455,-0.021136791320552326,0.012523751860015201,-0.0023551158487475667,0.024841041939801207,0.0196411444216375,0.031509558183430667,0.00894810939324031,0.06911404544454224,-0.018450942350527123,-0.00841160379796254
HDC,,,,,,,0.02182125685255766,,,-0.0022992373694843793,-0.016815912779947987
COL11A1,,0.012710579535265793,-0.013692436997820107,-0.05931701281106704,0.058215264469798654,-0.005659394517585776,0.002742186943393857,-0.03362132384501058,0.002883298098293099,,0.0025993723914650825
NUCB2,0.015019696449088875,-0.005445280194374991,0.026635226560182666,-0.03539398984167661,-0.007943208731911122,-0.03725606584321781,0.04207680199990235,0.01044752044067653,0.02871092080920585,0.05341420997124149,-0.015444187870080221
CXCL1,0.08664797423324712,-0.034548607622609695,-0.009276109025783609,0.011133962752655659,-0.016177583376542983,,-0.011614417624630096,0.0005502841556893017,-0.04108324974698866,-0.04740922869474874,0.025782890736156073
VCAN,0.023790809803184015,-0.005097269663675535,-0.024353900146881814,0.04897428371750749,-0.06401037983499673,0.02709529263731639,0.0011218508361848373,-0.006251400180410896,0.0019131658903717345,0.11238169698213347,-0.039616213031649264
MMP7,0.03756916119657304,0.006854283442545208,,,0.027009938110582044,0.06537772385928106,0.030158158259172646,0.02173675880547629,-0.014356764921466756,,-0.04981228258383922
PTPN6,-0.0003076843691974537,0.02295118203255878,0.014379288200302586,-0.004608948938932072,0.010743402751315315,0.060075130756679335,0.022650150721380453,-0.01845640367744328,-0.014591232746989887,0.04863190122393116,-0.011448957548919473
PTGS2,0.07685462556597522,0.05077494696241925,-0.02080534386579321,-0.10583848474420915,0.047500836794846624,0.07886778369615637,0.06697487930350952,-0.047053926153998074,0.0030475016341329994,0.07409926405388022,0.015599706634491221
XCL1,,0.023112782657256675,,,-0.016879445616374823,,,0.06536713367530039,,,
CD58,0.008140177620920744,-0.0014904899826907448,0.03594423155400113,0.00785701902573225,0.02544958903578879,0.047723864076374405,0.039386638120820015,0.052873152067648824,0.08281482663221891,0.02103430119976396,-0.02369196179333417
TNFSF14,0.011584024226339662,-0.02734540023155962,-0.024314356507741216,-0.05047371190063122,-0.013830884585890648,,-0.01134422983058792,,0.07799034448133124,,-0.03622881532235402
CNTN4,-0.04247121571866635,0.0016460504517012116,-0.019033200710967244,-0.03177841174929743,0.008928594717125954,0.00903436251959548,-0.004594170102223112,,,,-0.03249958805952315
NTF4,,,,,0.0486797109558535,,,,,,
INSL3,,-0.009498169160919294,,,-0.015513682993765474,,,,,,0.0069437561230704554
BTLA,,,,,-0.000554941426882054,,-0.014486969495139827,,,,-0.02528770676320149
MFNG,0.015494041943839883,0.0304183122213463,-0.030942422741401875,0.02268404690777858,-0.0070842591500609765,0.005954173513608846,-0.017064505125764275,-0.020066001129403065,-0.033567405426927564,0.033048783378957045,-0.005786529540315795
ICAM1,0.025744964498740457,0.024096537603237177,-0.012882391103669948,-0.07299456138989051,0.04196721432437843,0.02991827347116833,0.04390703675394447,0.07469652143506322,0.07661285542082424,0.038737781899857666,0.03568216925136807
PROS1,0.08131647777932363,0.03535451094505457,0.0017322116077296587,-0.019448541361722055,-0.02831895699686145,0.011733878280312585,0.0370369438412341,0.03867171862834673,-0.01344160058366984,-0.1475534322573127,0.004735336223861773
CLCF1,0.0733694934539758,0.0550638933153924,-0.024884393586275807,0.04572161176094588,-0.0029648990219882016,-0.01627548978376558,0.005879435187459314,-0.03665371958069823,-0.03793177370102935,0.05022714627731195,0.023978078647005647
PSAP,-0.07697146656123362,0.0007550882241702574,0.012079101691901352,-0.007584469498859799,-0.04934153273233408,0.0034364266936111566,0.018056476369842707,0.0858961829714354,0.1038153419749378,-0.07182009442711702,0.06684722789118282
EFEMP1,0.11150424261662109,0.043464223638842385,0.058355168545136976,0.019759300650049397,0.031735435644311534,0.03470152693260044,-0.03172758127758297,-0.03070551087479947,0.04781561542385635,0.03330379345973001,0.0276088343723091
C1QTNF1,0.023640182876754748,0.04859598530683964,0.017344965474630384,-0.027349931651660633,0.01616881852099114,-0.014338206783097093,-0.025175365832275313,-0.009678788944006901,0.08967479606016565,-0.006531248569809226,0.04968308170531391
ALB,-0.0202772580431254,-0.027662141438364093,-0.021920425469137875,,0.03646345506244639,-0.01674749812029057,-0.012884649103174738,0.03485526619495406,-0.061105299807308236,0.02890049706196968,-0.015239562335810303
CCL13,,,,,,,,-0.06877955230449927,,,
EFNA3,-0.009838977008509421,0.01654164855490848,0.07686546364850494,-0.04704252025665096,0.03910758300937756,-0.039459177688211756,0.023552290379570292,-0.008916833787509052,-0.019098319078803893,-0.011263895431073971,0.03913385975036915
DRAXIN,-0.05707111568728057,0.09019598896733504,0.05178477602958104,-0.06282639243955972,0.002304200367932905,0.00819178793086306,-0.010345740956449068,0.06332656493473167,-0.0018291187780286086,0.06637331538321642,0.06658425182653745
RAET1L,,-0.018938963597995708,,,,,-0.01239135311805386,,,,
NPTX2,0.005174153564950873,0.06966660344097379,0.06750665226278223,0.057098547739119536,0.008849326341831092,-0.06715631378794852,-0.000506878743408409,-0.011632133649825346,0.18737018185087606,,-0.06108710238689137
FGF11,0.07594805901202042,-0.009010014635693923,-0.022490422278012682,-0.0363954405458501,-0.0061807170902111784,0.00964258906646293,0.025332734791155387,-0.019241996960654723,0.04621478125073294,-0.006996476271377773,-0.0013641916297247186
CD59,0.03347781149543485,-0.027104623989900562,-0.04769439458727966,0.028107546834989634,-0.008988959626324117,-0.028164273910720444,-0.02664819444304692,-0.02776912959533384,-0.05426866332155274,0.02048384221282008,-0.010537665296448733
COL9A2,0.02819461512433773,-0.010946029387823844,-0.0679369878564977,0.078100899999185,-0.06964445296031094,0.03643202300404132,0.02006256346206988,0.04690359384867111,-0.07969874414457306,0.026679120895809007,0.041277941970573814
DLL3,-0.043741130256365564,-0.047892257623665585,-0.0652273357476923,0.03985893933454141,-0.05029370450645144,0.009803523417647371,0.019655244765640345,0.07387099256159346,0.07234458722420183,-0.05175060836820475,0.009098124123374969
FGF5,,,,,,,,-0.04288391488243771,,,0.060208364942862615
LIN7C,-0.007151713841619251,0.0009382952730707306,-0.006776029854880895,0.09069308952422003,-0.016886428552712572,0.011709046832236746,0.007135763728093502,0.025820538827117146,0.08046403535197079,-0.041920135909385155,-0.017799236572227043
GDF7,-0.025673379464438126,-0.04466276807156599,0.09205849530764323,,-0.027680939692788734,-0.023922678626403033,-0.011344229389751131,,,,0.007520108589497704
PSPN,0.02563937149786857,-0.017942020871548697,0.026974746507059735,-0.04105422835418737,0.0485265636353606,-0.031252659620130206,-0.016661589675602606,-0.019670772378295263,-0.07307428854255572,0.04107951939933588,-0.04489530666222735
ANGPT1,0.03530363502766856,-0.032845718989547946,-0.02194807677851182,0.0001304629153627945,-0.005651493182915126,0.04003270017090407,-0.05604910663309676,0.04994144253729408,-0.08171021949683983,-0.06780895547889405,0.005205342970445294
PNOC,0.026880879169600604,0.034561600286798264,-0.04274102222860807,-0.040098060555950096,-0.015396551789273552,-0.0487110725387061,-0.01045451667895104,0.02105217720101907,,,0.06666993850543958
L1CAM,-0.01942822725709196,0.003242914187059089,-0.0051836041512536716,0.016555408263653756,0.023209157466475977,0.0367235587973879,0.027791895967689023,0.009251568405597294,-0.04706690800067433,-0.06333761031462536,-0.008009929125994885
APOA1,-0.0551515047744823,0.0041865433337959475,-0.02828446869372711,0.034059412185489045,-0.024159998052352093,0.008840671382832633,0.013505452823896308,-0.013285327358794417,-0.03242586401435479,0.019555253303952694,0.025741993211912333
PSEN1,-0.01261028161007048,0.04268191594571101,0.0385202694989678,0.01131541846679069,0.07893773362324748,-0.021276761118034365,0.006133655354738208,-0.007138669209221165,-0.07404516981394205,-0.09584708945458788,-0.02477462456658461
CALM2,-0.034451867608622434,0.001238214582126668,-0.021386227605574747,0.05096492518662488,-0.03026688294381559,0.006626338707151465,-0.00014801499517180875,-0.02360334281969667,-0.02340775846306979,0.11238584384121954,0.012020694720651827
CLEC2B,-0.013258052695526778,0.030540625902371117,-0.016086622494530318,-0.024952131776681475,0.011539259717701074,-0.010738128005703815,0.036935087220663666,0.04497448498354879,-0.013608383078086277,-0.09259112216846586,0.023392446621644872
NTNG1,-0.05186836983698439,0.021625808407566643,-0.041052155015750755,,0.020573399735053826,-0.010967977176219626,-0.009776754082681855,-0.014608085809683268,-0.06937564889224199,-0.04357257449307721,0.027189043022288157
LRIG1,0.08634117562498864,-0.001363763472031634,-0.0549535692453697,0.06733782695121293,-0.022361364326645088,0.049156258986100904,-0.022099712681816226,0.04883837562008812,-0.05095639002803314,-0.05041077256864457,-0.0009681773268037891
CPAMD8,,-0.018493704713251683,,,-0.00248816032062432,-0.033319519519183674,-0.020997230584771882,,,-0.006620153777582627,0.002356339087686036
GHRL,,-0.03671918380282689,-0.02590561131169803,,0.004691636213204531,-0.017803925062204223,-0.010345740956449068,,-0.006118230233975525,0.00756990290087366,0.029106155528044245
NPY,-0.02199942496470402,-0.049441937906364676,0.03973887763770655,-0.025560072045212993,-0.030808396130573647,0.001398850908215559,0.017294197969543876,,0.016088632428074106,,-0.03302361948855722
MMP2,-0.05890782621299825,-0.04405990002313012,-0.013406103688075858,0.10480462490158442,-0.04354068855924663,0.03775338359156232,0.007528139350043769,0.07669475367244295,0.001737269856062957,-0.07572262110520045,-0.00973597229147431
LHB,,,,,-0.01598139346927503,,,,,,
PPY,,-0.03193483527502879,,,0.0447424999625516,,,-0.03337954273338878,,,-0.04311468451038757
ALKAL2,-0.0166516421747569,0.02582550203736489,0.02430548199139682,,-0.01574920874886111,-0.0002740925638889772,0.08873310839681245,0.07841373488583148,-0.055828785483060334,,0.006564886856940573
CSF1,0.09059176454257284,0.08773075131514735,-0.004384285262930435,0.049016588871918884,0.006945379469860335,0.06512109670063326,-0.0021313632365365827,-0.0509612405623713,0.0568779553068617,0.026246223345091576,0.02479245832545921
SEMA4C,0.00964740502874356,0.05168038495283567,0.059662772623395526,0.02881856846285381,-0.04715043299055053,0.05478722627424818,0.027650241176251956,-0.03129315091303365,0.06547458187197157,0.15726874909500418,-0.03699513951083615
BMP8A,,,,,,,,,,,-0.023472855941488544
ICAM2,-0.04785370164638639,-0.033870472591604264,-0.05517683582260718,0.05348180353616862,0.004563530164761004,0.06552747415375268,0.014649795478227035,-0.04147645935340549,-0.06331797379444029,0.01869420514893465,-0.044756085926688116
SYTL3,0.043614903001569255,0.04355200025594696,0.009782045250969491,0.0035773685780295795,0.009848127614421632,0.08800201460308577,0.04023002692920416,-0.00844348158784078,0.09847420124584187,0.038663380776345055,-0.012593546986463658
IL1A,0.006321910730757576,0.034216686693214704,0.05010746665707815,-0.058099995973871735,-0.012415926631462992,0.04041546483546084,-0.02916321351458641,,0.03892505502195115,0.002304002857802662,-0.0031989847698045077
HLA-G,0.0473384589092378,-0.006119911539620218,,,4.5605940465229234e-05,-0.01292098310282522,,,-0.005426875617384733,0.07370423006358133,
PGF,0.013587414683393074,-0.04379181099378858,-0.04550132751885413,0.0363039879285094,0.03511459721138054,0.06384787520457061,-0.018706916776272856,-0.09372185760859787,-0.022903933578184404,-0.039337048197578516,-0.0676566360756807
LGALS8,0.0033151981728363274,0.02147704457929656,-0.022773621007808057,0.04851203218432031,0.043334094781298474,0.01745730304427995,-0.04368453049982489,0.006149004398391008,0.004264785930994726,-0.01973046581616177,0.03256595462633273
DKK3,-0.028615764281138396,-0.0013772812138258368,-0.018118605242558775,0.05848077421750156,-0.08670782697640408,0.007321074523138776,-0.04328307430305795,-0.011922421144721997,-0.04949251045798917,0.0017781197046478584,0.05792399765220958
COL16A1,0.01452574883669877,-0.07508625958489638,-0.02525184538925963,0.01919294353430428,0.003272192859435131,0.045968370094253926,0.009460961299614056,0.013253463236964733,-0.01336423690491011,-0.11615368585008705,-0.004948486212999547
TPH1,0.0009893067306153216,-0.021398027568193156,,0.09198419082566177,-0.021412626326463746,-0.01369158343609598,,,-0.06361806779619045,-0.008682035032002641,-0.06778377991679023
TNC,0.07024533837540989,0.018603814461004148,-0.03466137619885914,-0.024584533264625574,0.004968569353281814,-0.005831949486986988,-0.027801270245086655,0.00983721820188923,-0.0025276630392322354,0.07502632596312589,0.010133351901997463
TNFSF9,0.0011897964103092505,0.0268917924691239,-0.0030711055737397816,0.13561306113610666,0.004320678264149215,0.05592156035618728,-0.017280511798253025,-0.01470667531865939,,0.03442345635975257,-0.012712109792592779
C4A,,,0.004513609509025829,,0.04253648990510996,,,0.004117117988111443,-0.057450763119999415,,-0.031609787792390716
CNTN2,-0.022248098408264246,-0.04087268223884532,0.021114525784361987,0.048126507247125305,-0.027539626475414775,-0.0010335764695604023,-0.00200729896611291,0.10882300636046889,0.05202009401853164,-0.08724883357141362,-0.0292959275263701
F7,,-0.020875388589311997,,,,-0.011891179284142867,,-0.012168426995341864,,,
LUM,0.032870170149314835,-0.06456029205856822,0.03211170278659457,-0.025769911663183737,-0.003486876028313489,-0.01770390616617495,-0.008791524897838913,0.062123279756404255,-0.014790311977371847,-0.04746802014925319,0.025519346517766488
BTC,,0.018291202096291218,0.02784543166644434,,0.06944010697119277,,0.00122668619168022,,,-0.06346085810270673,0.020841539586600975
APOC1,-0.07027120503938766,-0.008123397518889157,0.04459495427752538,0.07446923888121698,-0.011211825692305503,0.004025177224379727,-0.024951332623708702,0.026803320607554488,-0.0029837890926015494,0.005499342845434371,0.020289791771978493
PKM,0.05060879042930566,0.06901989762545266,0.027545635562039247,-0.04071369755719519,0.010611516480472042,0.0026607920740537366,-0.0032335407667088575,-0.08955448733940101,0.024974411221066282,-0.0007812007760929107,-0.011891352619031167
TNF,-0.060457520356132,-0.004457227130473368,-0.026091411068112382,,-0.013651316357776017,0.0892909535720207,0.11593642432777655,0.03364018137500888,0.07577247171549399,-0.02667285025345949,-0.03052727355172916
GNAS,-0.03266565352791528,0.003126072740305913,0.06084745170096159,-0.0120020110095625,-0.035198632089119934,-0.025200471710301015,-0.01055608515412021,0.02861620891249849,-0.068237491286989,0.07690374170768065,-0.014063144821844169
BMP8B,-0.05688890626126681,-0.022956879801264953,-0.013660352029114522,0.07139111395191959,-0.024470846004934137,-0.009233077368808193,-0.010043006967649645,-0.008082013611786528,0.015390294997225166,0.052977950511546995,-0.05771068189748505
LIPH,0.015526217568832055,0.1080062698361334,,-0.02723820695727972,0.0485041720466857,,,,0.09295565611407196,,0.02573609893261614
CCL28,-0.02567335692864909,-0.030098980126522613,,,,-0.02557162570167059,-0.011878756586501282,,-0.02023633496306129,,-0.018226723394374037
PTPN11,-0.04832993301793778,0.029207395449732613,-0.01746200685995116,0.0866822591287385,-0.006797756889760874,-0.011131036871587358,-0.030161431033766856,-0.02285319045036583,-0.015428424087097332,0.1305027127782679,-0.030174027340260028
ADAM12,0.06148014978812242,0.02084432548161683,-0.01923765829135152,0.03198161229089197,-0.01142002688899741,0.09413965531047323,0.08841208304302582,0.05160335129266489,-0.039242237166156185,-0.05875328243699627,-0.04246967314097042
EPO,0.13120220088524379,-0.01709203170220358,,,-0.012797636694020547,,,0.00634621970189528,,0.0909533277005132,0.08791430128509484
EDN3,0.015376324682232354,0.019204798384229897,-0.04644992770034732,0.03266731342934322,0.009832874287972951,-0.01705546071898255,0.025263290837367135,,,,0.0245919316623829
CCL22,,,-0.020423978248524533,,,,,,,,-0.029951204794928337
CCL2,0.054943592107942314,0.009945548982174581,0.02487484454394645,0.008179370346471652,0.05187551003232533,0.028177882398817758,0.030208414410394072,-0.006988965607287427,0.011257000707729285,-0.060326115008321295,-0.0037837444221898307
DSCAM,-0.02152333229871867,0.018079219482766477,-0.012320473845698298,0.0026783734202659127,-0.014560664490102897,0.007392017240049195,-0.016563490362411837,-0.013708303653954876,-0.05822963209863886,0.17356998710791038,0.02854801267188006
GPHA2,,-0.02384918314328201,,,,,,,,,
ANG,0.0699397408684381,0.07981629725576075,0.0628739233692326,-0.0410862334628313,0.08743325442870846,0.09929963031689427,-0.03327126427943373,-0.04833132727713137,-0.043114147628941245,0.021775724875498042,0.031047129220785747
FBLN2,-0.053171230144038836,0.050888225883309525,-0.002057178976023689,-0.03734991183620301,0.020720551821965975,0.020363389436611125,0.016907564963570335,0.04729966792846657,0.04580314055204533,,0.036677819731884914
VTN,0.05803181267167134,0.03933013897622088,,0.03632207894761531,-0.02213634944117886,-0.01369157895893585,-0.015839934751231157,,-0.04247578584768296,0.04476717200557375,-0.031609794354961473
VEGFA,0.04778701763835551,0.06918034681492187,0.03195706100164394,-0.10963301983199672,0.0496534749981792,0.004067882355961947,-0.016972862745327635,-0.047060411868736475,-0.02614994474124269,0.06941787952545662,0.019636311186443194
F10,,,0.04655867289021757,,,-0.023809344749535808,0.058295869024574155,0.004908352986806223,,-0.04431306494070927,0.06434431070896318
SERPINA1,-0.010168746133760604,-0.005553191705016838,-0.02594488206982317,0.009002342282371973,0.0018296361226680506,-0.022452689012229805,0.01826338365184204,0.029111297180640143,0.05950271185589548,0.09549183332296364,0.04160050401085754
VWF,-0.07910429876413662,-0.08428366989494876,-9.167066640033976e-05,0.011446528637579393,-0.03983787151935091,-0.028874345295187145,-0.025806620575685574,-0.06489480359774596,0.039061204288368984,-0.009163532867443794,-0.016804917579090094
GDNF,,0.05096286853786404,,0.007195547989660333,-0.019904129434759162,0.06472733933908666,,0.0541562744535406,,0.009478216645238572,
VASP,0.023385431572725525,-0.009530407875331702,-0.020517469164719918,-0.032405655026909404,0.020625822507868877,0.01962500899901704,-0.03738415343055798,-0.030966117508362027,-0.11751354036250185,-0.041839341244112885,-0.051585159969864215
ADAM15,0.008586680364255854,0.014058424695421278,0.029094792619196126,0.01929752937914581,-0.011436047802687855,-0.05256319254789755,0.00778498726930589,-0.0208564258653903,-0.02886693288977666,-0.01630529000202547,-0.034469355796652765
WNT2,0.05073494373521914,0.016816254188517763,,0.04408006927214512,,-0.0225307704129355,0.06911372600183899,,0.09042871524218103,,-0.009474141536855213
CALCB,-0.031245221789078282,,-0.02954818831158042,0.10548114476034211,,-0.013877879971230725,,,,,
OLFM2,0.010930410931399657,-0.031156076865695947,-0.04222225033102752,0.021768326078928944,-0.061341288224426735,-0.024398650074800573,0.027125474262387806,-0.007039386229651555,-0.030321070698152305,0.0198220634535182,0.014771324250839317
MFAP2,-0.040057885885366254,-0.020778034145618286,-0.005263391697193343,,0.008446395457691689,0.061527061012208964,0.06588340535413299,-0.07719010895417312,0.014546088294759176,-0.019243725913206073,-0.01824788905082363
HLA-C,0.06958999889162622,0.0024520599295693047,-0.024751141362179412,0.012209796421828227,-0.03306105011218669,0.034608517585522636,0.04850241165541999,-0.06216999508171524,-0.022889128579627042,-0.013599365772659036,-0.026903413469302157
THBS1,0.09530173096054054,-0.010695377379035271,-0.03346220546827431,-0.01596746062917706,0.015815168046659025,0.013367629300356643,0.03950995882354321,0.00159281608949111,-0.062000581142386164,-0.09466055781151479,-0.002849086299163717
HSPA4,-0.05859828695092781,0.03523316061937887,0.04237126653974184,0.049700186295502796,0.016609936751187517,0.018452356047008626,-0.03553147700807768,-0.014074009030331486,-0.06278571662230534,0.04619898457546638,-0.03978984694908221
LMAN1,-0.019916998311667787,0.05175511635552447,0.01450591351649942,-0.002059740512840893,0.010986101324090074,0.021139911721438528,0.03293401090235715,0.020274693880986377,-0.019604337994283103,0.023390076212215317,0.029076211349952908
LYPD3,,-0.021506591883907945,-0.0015231900234764816,0.020589451206298768,-0.017941503566482907,-0.017207545266884096,-0.01573965483884457,-0.005668779823463748,-0.05416881354196919,-0.03860468086248236,-0.040195259306022905
APOE,0.01859035057621024,-0.045647664377186294,0.03332333302967068,0.03608784551049441,-0.04986493347191554,0.002306409203601985,-0.014134236097794612,-0.04081871908628009,0.07915407975907642,0.11979482544693676,0.013796392872841885
SOSTDC1,-0.0062687841254269,-0.009330661643421872,,,,0.021648751882927857,-0.011723254618088295,,,,-0.03232329591757879
ANXA1,0.04022221328573063,0.046375331250511416,0.04460201428389815,-0.015622692472990732,0.013874888881324704,0.04184832539711526,-0.021439072040437084,-0.013070654121326807,0.08538886444770154,-0.04914506514511563,0.03679140375379801
WNT2B,-0.04713777337954887,0.00618264094853916,-0.0140698357946945,0.052696490788743285,0.029833879892849115,0.06251155882029318,0.030638967736628227,-0.0009082850599007126,0.07356203670091294,-0.06422288795975227,0.02273288915458015
AMH,-0.003819299314435141,-0.006370568904120463,0.0002664883272157101,0.03457882119082573,0.07822925267450469,-0.024923018737896204,-0.013360777255511248,0.047418642093665114,,-0.008528368372556397,0.00731246348283863
GDF10,0.051172852824318715,0.03126253677107169,-0.021180297658915916,,,-0.0034734230676193977,0.05896288024346606,,0.015276932743501755,0.04522232099828136,0.015272657609507355
EFNB3,0.034396492740293806,-0.0020917545322312135,0.030318803328549034,-0.035053670839265826,-0.03737027769504443,-0.05764311973235792,-0.02572780391411673,-0.007520329353596223,-0.036671197985440496,-0.0021302029635485264,-0.016400112678855473
LTB,0.03322000552326104,0.057707464919601215,0.0017760785711505441,,-0.015706330002123334,-0.014243555285336506,-0.026812014726856764,-0.028236415426892033,-0.029691293838483016,-0.019278468938967258,0.009371450331919415
ANGPT2,0.05091033981923389,-0.05685188775205858,0.024750701397433864,-0.03240484688657039,0.004635027436655846,-0.022774400450198802,0.025131736593199807,-0.05217028556316852,-0.06423056508498509,0.022522834819285947,-0.04516251666622357
ADAM17,0.06629941918670412,-0.03030802001049577,-0.01922563632068436,-0.04317456821876725,0.04284364974598686,0.023806795772208355,-0.02304835782129534,0.017772934405058085,0.04065844263700822,0.08322839818550835,-0.025051563002648478
LRPAP1,0.02050085319262992,0.024938968496165833,-0.024926330979815597,0.025074210035480844,0.02241502281210519,-0.04369990109193257,0.00499008423920675,-0.03629474357274062,-0.03149835588071978,0.013992855778686525,-0.0021628519901541773
NID1,-0.030406862952582048,-0.03290169302927266,0.029803011950717617,-0.013687882689333254,0.03180555213670691,-0.015290234075736054,0.024086341087994553,-0.0004253824938434192,-0.03786284767189267,0.0082905396698603,-0.008850423610949527
MST1,0.0383300983581498,0.06823925525557137,0.008276401321753241,0.059255822069818116,0.001786311886929138,0.029106225840656773,0.1002427634454,-0.03249424810187974,-0.07023198817451773,-0.018412927577844244,0.11823842880397249
CCL14,,,,,,,,-0.05061321803660853,,,
IL13,,,,,,,,,0.06673606340934066,,
DCN,-0.04226638818924348,-0.07073007065073027,-0.016437882843815574,-0.016324554260821238,-0.002791547838820741,0.06643825346093879,0.03167703067009946,0.07362137218600191,-0.03378763793057176,-0.020632393137092416,-0.027110424097399638
IGFL2,,,,,,,,,,,-0.014906690242026711
COL7A1,-0.024168564839884797,0.015457178160512399,-0.0034104600941895734,0.07741389785074762,0.025019684385793543,0.020450015887879685,-0.0005310707474165424,-0.01719770290199125,0.0820870767976398,0.003629085254882372,-0.01459509919886697
CALR,0.023356662988144185,0.06010218785237943,-0.03175573897099359,0.006578362553608291,-0.006378368702670061,0.02286866221046893,0.053670817002342115,-0.0109589123716564,-0.0010252184243995043,-0.11503432068703384,0.00979771450631181
PIGA,0.1069437451141204,0.05177159619919539,0.04339651942151429,0.013897017096473178,0.00908153725859743,-0.005065585441539121,-0.02627497555197643,0.04240051277642221,0.014747258325179867,0.010393732505736658,-0.03901340257903125
CD200,0.0517822860303676,-0.014085363913313957,-0.007380417112205458,0.05608155215995575,0.027517496498785952,-0.03991161175428862,0.00691952608531308,0.006216079536837037,-0.06608515817189622,0.11451890191462961,-0.05913816188948139
GRP,,0.030811126467203794,0.017944543688391427,,,-0.018524713675833183,-0.016526343792485732,,,,-0.02299871189847784
CDH1,,0.010223553012479677,0.014454507615816391,,0.06036579717839271,0.04750443058705672,,,-0.060593611310918005,-0.026678933337788504,0.015673895459045482
LPL,0.07587341574293772,-0.06427193807994,-0.0375147749202795,0.03634229740636359,0.04126172575733026,-0.05100110416531854,0.00820749608639411,0.0244033261167363,-0.04650049720493287,-0.001273773128238089,-0.012390061551926927
SEMA5A,-0.04991074035218598,-0.05868272435735036,0.04017780197563315,0.03675282420739888,0.005870902777352859,0.08400372845535085,-0.0013082154674280149,0.02410737201586637,-0.016680414591145196,-0.10422497460578986,-0.05359479818405364
SEMA7A,-0.06619196788000964,-0.019863532975269566,-0.022041357072572838,0.13255785115293095,-0.006908740217507941,0.04480435296082715,-0.023814131286454123,-0.060905665799299506,-0.005270815032765171,-0.014846174407798719,0.05268811269362759
SEMA4G,0.02195473008344309,0.006876275914333967,0.01664570409734096,0.05431523870725293,-0.003932550665662266,0.005827509004343114,-0.01821599902525767,0.04641886101772646,-0.0039744858184373325,0.06199421603959081,-0.032706345843150283
SEMA3B,0.056907484799065405,0.00677511978228382,-0.01157573781625702,0.03704699951807872,-0.03768134796973178,0.02989852120796714,-0.004865264578160627,-0.011424757812744464,-0.015708992604305128,-0.04409928627964721,0.042379765945382175
RPH3A,-0.005351438248298904,-0.026188720374978013,-0.029936176839686534,0.07799626020367556,-0.05451772538471061,0.017531144295221478,-0.019126974947108223,,-0.026994800852250752,,-0.046608995701398634
JAG2,-0.015960210612254427,0.007489025880658795,-0.007642670429727137,0.05817996805635397,-0.036033265585995664,0.029165965219715755,0.0020462001683081697,-0.0074379384619434295,-0.00652550524826338,-0.013747298399236519,-0.02669476594272926
CGN,-0.03792838361823733,0.008559505500187707,-0.024477674359287254,-0.016035947253970104,0.05941339320995581,-0.02253077749188952,0.14358457135897226,,-0.017278738870416605,-0.042548148904729986,-0.012696674016384116
GDF15,0.01108056508647727,0.028506928151072503,-0.01679820623624035,-0.024321113869467316,0.02462153270088923,0.019665632219634112,,-0.03409584318667844,0.026675359371225713,-0.06254642171855797,0.019998835772941953
SEMA4F,-0.009692983122183358,0.025035537943556972,-0.02360618350469776,-0.021942408919287226,0.05819043776751798,-0.013358082781737562,0.014052473649566242,-0.021683291219778075,-0.04125606689574335,0.03412605966069635,0.061341317348764156
NXPH1,-0.039588660336317465,-0.07307525902206638,-0.031295280936476565,0.11225473581257377,-0.05370274691935362,-0.01708456843135366,-0.0009788585424823245,,0.029753788417881993,0.05516421398966962,-0.0063861775121370635
ARF1,-0.047363928003300367,0.031672122777628244,-0.00048562987657546213,-0.02754742574475889,0.013731257340793033,-0.025084673360610564,-0.031854355317787394,0.022942696730176623,0.03182424930764675,-0.026198224207950104,-0.04783835405490344
DSC3,,0.0009816193419981154,,,,,,0.06006468192974727,,,-0.019382611428201697
EBI3,0.013203693167403628,-0.034212975751518916,-0.03556625004420985,0.012780682146012195,0.047610657685549965,-0.03418173438901259,0.00929485800069011,-0.03368567949828757,0.04464801728825765,0.08098479436138367,0.09584954185984708
TIMP1,0.045617511585438794,0.033092340443341424,0.024456931808569102,-0.05842615934650487,0.036209035581323684,0.042755396063350784,0.03561549501002489,-0.08407251139029047,0.07370129675286283,-0.006509971908221995,-0.05311308933079676
SEMA3C,-0.02745498763852535,0.015915065723093345,-0.03327900943491657,0.012848995976818269,0.026169639510784895,0.02104063520685674,0.012047044766656422,0.005214328819875319,-0.025474650572258496,0.048827444020768,-0.039811264158988675
GNRH2,,,,,,,,,,,0.11907474087185531
GAS6,-0.016381030650305314,0.043168596435451456,-0.006146800685311794,0.050975020489111234,-0.02221562507165927,0.012404674665300132,0.024581313207004938,-0.06137752395213025,0.029515475699574564,-0.12741003322607,0.0035824254147695076
MEPE,-0.030206138064338865,0.01753972989142899,,0.003038367206162921,-0.014144400108935846,-0.024333618164344723,0.052173040267638256,,,,-0.02678370385305917
SERPINE1,0.10536305376917553,0.03389346353286154,-0.013802972586910867,-0.05342159174196192,0.02365338836238338,-0.008953539544052777,-0.02064535218037645,-0.029523015973691027,-0.039835521466876876,-0.013645192936037952,-0.003141437590072015
