,MGH258,UKF243,UKF259,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk
VCAN,-0.013908579664717978,0.01708543151026209,0.012784422963143739,0.002284150021600116,-0.005329696380558043,0.03161055608065966,0.05833532747320971,0.018695138246819926,0.021130057872176502
VEGFC,-0.019091804190256936,-0.029444930782396888,-0.02301326584972952,-0.024793154832823322,0.05137785127420134,-0.018917467737993986,-0.010945077862726641,-0.03887552232084628,-0.027261640929202576
LMAN1,0.00042974432787569114,-0.0416196408300642,-0.014746762589174652,-0.004261113483286236,-0.008998503575412306,-0.033821015667546854,0.009310354788310516,-0.06821776956953576,0.02426082219482101
IRAK4,-0.040192190927342886,-0.0023342173593907277,-0.03725000105543086,-0.06936671734535228,0.014710202647280093,-0.005413939323700869,-0.014614665099242275,-0.01917977042675104,0.059969707726089186
MICB,-0.010909566020483867,-0.011902931957150783,-0.03486210950951947,-0.03613616269376827,-0.018496303115196296,0.09855075734365602,0.011590006874903353,0.05500828566683913,-0.03608517802333348
COL1A2,0.016569162684363564,0.0910575712314575,-0.04172282764865703,0.05276818284485869,0.043141122976195954,0.015331885742966534,0.08681070438757227,-0.07922801583057472,-0.06557950862628666
ICOSLG,0.01543881586655455,-0.07474082859321991,-0.00592500130978938,0.007331230567896383,-0.018045849992918965,-0.012465814429968074,0.03638513756554172,-0.016663579315861907,-8.549595879442005e-05
GNAS,-0.03320062099652629,0.06966265374642784,0.02182119352842622,0.045432947167996,-0.0028845699537460626,-0.004986543710472084,0.05202333935285865,-0.011498308968258734,-0.08182358666685327
C4B,,-0.03128376157673618,0.061622410463859134,-0.01246046781793155,,0.06363644033574871,,,-0.020917882367373786
COL2A1,-0.01793208553595014,0.05028556982151916,,,,-0.015402907508475356,,,
GSTM2,0.033360324319711414,0.030115465271949172,-0.008148994198495352,0.005661000228618236,-0.028104809100211407,0.037563443614119015,0.008932225331407018,-0.04266699847660969,0.021545076454687485
NLGN1,-0.017965886578118033,0.03715284862215519,0.06736824148722671,0.0012123867122178435,0.00095007079447201,-0.033621211027232735,0.07231007683881649,0.032081480931908164,0.013957381452984668
SCGB3A2,,,,,,-0.025292658800853855,,,
LEFTY2,0.005460610141609624,0.040057626827341715,-0.01054502890058342,0.0032178068029134433,-0.010426471170647048,-0.026007241098399,,-0.03447725865330423,-0.09833902239979149
ACE,0.03227281545260153,-0.047262270576048614,-0.009444282995511328,0.007323029600390352,-0.013997163833566133,-0.007668334145021007,0.01895469479730748,0.024204258186034142,-0.05937558506793505
RPH3A,-0.05965843428008499,0.10901681715555814,0.0008378447281923958,0.0006295037415139645,-0.01760884264599857,-0.00540054205105702,,-0.057781793190956034,-0.030509285613748063
NCAM1,-0.0006642461009463404,0.08659647311286713,0.01488103447478777,-0.028509974785184265,-0.023447297298221707,-0.011445809260327476,0.08641559308487795,0.05183766882023788,0.03582736924044254
EFNB2,0.0005497167067992671,-0.04895634628957225,0.021887723020811923,0.05252131508259135,-0.004644622362574119,0.039371061034117145,0.09474021907438746,-0.05890466400080764,0.025231054440529633
ICAM5,,0.02270215834019401,0.03609090946129144,0.006959241555138836,0.03412388537714466,0.05967599337685083,,,
CCL5,0.08479051786897379,-0.00023000594567256072,0.0046794252731468,-0.009454483550570311,-0.029312688917581178,-0.020895896120928056,0.04821253996418782,0.03500193904000489,0.0010469300952445073
PSPN,-0.009270467790527478,0.011321086831605763,-0.03612689883476105,-0.017301592090325398,-0.0009723070673724191,0.0271767725027632,0.12151302258301017,-0.016836989387756993,-0.07728635709213823
PENK,-0.01560269007708641,-0.047302090880950005,-0.04588544795366295,0.026935961127794072,-0.032799876265882724,0.03751928622278844,,,-0.0007892622893116355
EGF,0.0020985101698096685,0.038953274465727904,-0.029116361039172523,0.0226554338900793,0.017488716567761322,0.01996975840552893,0.04411404439454379,-0.04217648632076982,0.030523574120791323
SERPINC1,,,,-0.011126957673279335,,,,,
UTS2B,-0.015374683256235092,0.028124525022201058,-0.015714921933602615,-0.0103999038947841,-0.010405289845933516,,-0.04047731248216769,,
F10,,,,-0.010399904147458906,0.01751146704622206,,-0.036443183591270314,,-0.021651248606247692
FN1,0.01687942171039637,-0.10913177852768313,-0.01847095588535767,0.045608952695277476,-0.004405720655419553,0.010138201580941489,0.07987332558812327,0.034770504935252966,-0.03326063594807039
FGF2,-0.017864096737600248,-0.03636433749178294,-0.03003693860779401,-0.005897099689371843,-0.04775314649257655,0.07932413743373548,0.06546319402043599,0.0334091537823476,-0.018464992795110817
GDF9,0.07591733603219744,-0.05338477445392478,0.010948800995358995,0.007654736703093405,-0.01654954038630328,-0.03347464872502081,-0.037457311704921475,0.032288812004479125,0.010629739102196303
CSF1,0.011232913336521825,-0.040798433792487813,0.033451511447550646,0.04191835093906176,0.07147260190430557,0.04877835687538413,-0.002170985013124429,-0.011367398288385282,-0.03605470835271707
GZMB,0.12215995592884045,,-0.015281707010001635,0.027040079404120305,-0.012062938303877009,,,,
WNT11,,,0.04763341521955161,,0.01734832425508247,,,,
GDNF,,,0.05973454487153245,,,-0.018536725983958564,-0.03521687005275972,-0.034477284068556976,
FASLG,-0.016485142110919393,,,,,,,,
SHBG,0.07965998282941124,-0.007793597798314011,-0.025145585776079265,-0.019097897926113057,-0.01864436228263556,-0.014938101644960643,0.06826873592026104,-0.04692090794293351,0.02651148885127729
EFNA5,-0.031018980724595063,0.05661890857941176,0.04276215436441505,0.015359562836631854,0.006371856726623666,-0.02329842629324837,-0.04520161985235303,-0.030467345541567936,0.08432441034186047
THBS1,0.006481037051288549,0.0888742439223656,0.0026698280324961065,-0.010183282458226512,0.08124637797749525,0.01692608745028018,-0.0450648465553774,0.020109996043544725,-0.01594588795857829
PODXL,0.031629638116362414,0.07896064862353339,-0.0058145367218032686,-0.0007342437493332413,0.0341921606538718,0.02631270656152859,-0.0008828146439434726,0.0009733377810652834,-0.06499422340090724
LCN2,,-0.0243119254419428,-0.018604501630252242,,,,,,
C5,0.06750588091658785,0.058956286118888916,0.014922156724416104,-0.03968190751795082,-0.04539680157784963,0.04261781329854255,0.1628151553065558,0.013569879970088733,-0.051744556104461034
DLK1,,,-0.003671967952737315,-0.005860004706108661,,,,,
CXCL5,0.04519903346948984,0.05519241219182671,0.035151238934727505,-0.01266986104726434,-0.014886320862893728,,,,-0.029486559966634972
BCAN,-0.008605454768817503,0.212784527177862,0.037297999207691175,-0.0671103108064105,0.014720900865631572,0.07413908396529223,0.044118275459886086,-0.015131850843293491,-0.022247428296102593
RELN,-0.015827607507413233,-0.022340250446486055,0.0024239589915884745,-0.00617617178161027,0.09636353358195418,-0.02514758417545085,0.0005242391414769775,,-0.03670376068278758
COL4A3,,0.01020381130777211,-0.00465579028581466,0.04231871839866602,0.026660725022177808,0.045940836423548514,,,-0.03433976485094157
GNB3,-0.028272859976165535,-0.049024109486416036,0.048518695691040954,-0.020138088188759184,0.056140688017830905,0.012685504115013306,0.08651540449204942,-0.0011881582928392807,0.03273079195999861
PYY,,,,-0.012773352645392935,,0.07237749927454373,,,
MSTN,-0.009544346021070148,0.21411090805133182,0.08000585248019199,-0.012561136360596263,0.034788501774482894,0.0014203369887679771,0.043577367654419,-0.00933909857005872,0.04515222985441689
COL18A1,-0.01792218481360948,0.04249454375216871,0.005844371314914071,0.035579809413101654,-0.02417308744761844,0.029252917570210746,-0.012086437140183502,-0.08263676732499459,-0.09652043286070072
FABP5,0.034147651043694126,0.08321846405791125,0.01763782487180651,0.007214641263320441,0.033054727798193774,0.061783171502207725,-0.07542382769713339,0.0075107977929557,-0.0444508135071909
TGFB3,0.008316349075198235,0.07930023828413153,-0.06372935424764092,0.015031115967399545,0.03540991087418137,0.08719852614910638,0.027018022293734737,-0.002373679924616784,-0.019435670045235637
BSG,-0.041356774086411426,-0.022560058565020417,-0.006249072949782672,0.054849211341331305,-0.04293555129400674,-0.006194357945960155,0.046051698446154525,-0.026345155105691832,-0.09761847853501032
TDGF1,,,,-0.010399903714302106,-0.014186527433630776,,,,
S100A10,0.03877046800322733,-0.14126293004891372,0.017872295092044226,0.026533020995924687,0.0023653980462464896,-0.004744445702785731,-0.0248531948144456,0.03193427270361711,0.039417948067185196
PLAT,-0.004030518881612284,0.06653293666689843,-0.006785229393256231,0.02384864486417876,-0.03374072264512139,0.025087352120135468,-0.09245242407858863,-0.014003793950437413,-0.09302763232660179
SFTPD,,0.1676518555269331,,0.04231452623699937,0.012663037420989561,-0.026427801186470416,-0.06948078830194704,0.020514094136089154,0.13598025401752106
EPO,,0.07810367829580171,-0.018966972626503223,-0.009484823663760245,,0.017458181692434276,-0.055323775164837115,0.10203765816188085,
FGF7,0.014008766512353055,-0.043074729851837204,-0.007008377677431522,-0.03160527621344244,-0.039310345734066936,0.027704587404925367,-0.061985947716313744,-0.05641877754148461,0.00024095315150493633
CGN,0.004476532183014143,0.025263394116644394,-0.04332282848939114,-0.014537916007445792,-0.011503809835491475,-0.03191533773805279,0.12792317419081162,-0.054558035980247596,-0.0529946198402073
FGF13,-0.02320763038100928,0.09401643927812305,-0.024349634084960915,-0.0315834623086405,0.02838473851183274,0.05058600823920984,,,-0.018279925556891986
ACTR2,-0.0019718631784623915,-0.029129009532934593,0.020536422152684808,0.002556877551710511,-0.04689708993415372,0.06232096231515783,0.005465876859583383,-0.07036610801319412,-0.02306624179357341
SLIT2,0.11957988383148975,-0.019542047270599123,-0.012807974156399454,-0.02496156781254715,-0.023619829631219048,0.037745948856637276,-0.040477235385996325,-0.03653398817576337,-0.003553979390816719
LAMA5,0.003852020983600084,0.05818590970147342,-0.002805423291554475,0.027528394756139118,0.01192516323586333,0.03401038088331205,0.07628652460291552,-0.05646859142117798,-0.13101346270718897
TIMP1,0.0640865669906294,0.02132610941124011,-0.046505707563653347,0.019565111930109045,-0.0205822363132358,-0.015685424845108743,-0.013167520706728237,-0.02246825352703181,-0.07237781910011483
PLTP,-0.005757993628798512,0.10870151166986178,0.00758453449774104,0.005395792564096096,0.011451730401076988,0.03266243071448389,0.045182608653676154,0.009290662951859558,-0.06897275416462746
TNFSF15,,-0.027159910332974633,-0.01437853148305483,,,,-0.05574889540834195,0.037108074866649216,
PRND,-0.015602693316903005,,,,,,0.052284816603911495,-0.04288072958506105,
NPW,,-0.03986577992834793,-0.017604661219132327,-0.012773353165563979,,-0.018148504804498502,0.05820756506037087,0.045026927801416684,-0.02041559771630938
SHANK1,-0.019648231223174027,,-0.0024222839247207226,-0.013477027292621261,-0.016793586530886556,-0.02089589283653124,,0.0036577062571393733,
PTHLH,0.06968819949325207,0.009422491015012704,0.021664937298618882,-0.02066939457758666,0.026688138777782457,0.059416796240349914,0.039630208895821355,0.04662577461934918,-0.04427940590461863
SYK,-0.040183549788180464,-0.0009222402462749947,0.022095538706450556,0.01810263491765884,0.011077059049834493,0.0514521969464945,-0.029487923767123867,0.07274860057644222,0.10175900790063086
FARP2,0.014093453066159119,-0.02135758711896976,0.04183318984026879,0.018449365584024265,-0.04637098421984333,-0.016128442280517387,0.008578914666725392,-0.012906089983422193,-0.0011579328624466893
P4HB,-0.0151263413454001,-0.07786303299140762,-0.057496321715948255,0.034261754406139606,-0.0032884826260078407,-0.014978728501452009,-0.05295181924821528,-0.09624345063919938,-0.07369411435487634
TAC3,,0.051526575535368734,0.00982942184473366,0.0049599417055176415,0.06888188481452188,-0.04129041661642835,,,
C1QA,0.005504031107139035,0.07381020646799633,-0.013780233075599998,-0.03504689058795432,-0.01055081281924786,0.02642017843223975,-0.009456295009976237,0.0032942814735657717,0.040168741345502246
EDN3,0.08372561222255774,0.08923856015574208,-0.02361124458918802,-0.01470100888886866,-0.0031355710191553455,-0.018727998867753566,,-0.030935978594648698,0.005925312024708033
AANAT,,0.02393723673415192,-0.013082994502951507,-0.012031462557437948,-0.011272852058573748,-0.022715107094983502,,-0.02697929980004288,-0.029349820833722597
GDF15,0.04728113209272561,-0.020496445229372422,-0.03800506542606243,-0.01575796587853506,,-0.03776621780931699,-0.0006805052309767004,0.009391901040745644,-0.04353732321304164
LRPAP1,0.05776181608793712,0.00876069491770054,0.02374447770517643,-0.009985028379729206,0.026252687255812243,0.0290953233132053,0.10102724713215432,-0.08307871446052079,0.027296044629256215
LAMA3,,0.03598291060396635,-0.023013265690082406,0.004680794426336548,-0.0217477805912546,0.02182532480413978,0.03474711907415732,0.016578680677967927,-0.020668144445163756
VCL,0.002977807614550608,-0.055336910067253414,-0.03522314937148068,-0.05136608410121877,0.01020456804229709,-0.016424941914283616,0.021467009229981165,0.002161175205590509,-0.05815593861051692
COL5A2,0.014181884191816678,0.13592207477862978,-0.01994798419594036,0.03280628946961825,0.02768394386847744,0.01811004409407601,-0.008713308375105349,-0.001282616212780162,-0.08547069315813009
DKK1,-0.015602695260793928,,,-0.03199385505534537,-0.013901598518631243,,0.07537209475639836,-0.038493841392136886,-0.01855938191425563
COMP,,,,,,,,,0.04837395246625499
POMC,0.05027969044972102,0.14958373655364685,0.009218138395717437,-0.012354527350234958,0.0010549514254476755,0.025837321209026834,0.09658473330728809,-0.06790284088262383,0.0049013888789061245
CD34,-0.0007646836082931642,0.044597107697337136,0.009218743635287973,-0.04535681831211179,0.006791625825342159,-0.04177688822382809,0.05254553737172727,-0.0032254357868536252,0.07026255987980938
SPON2,-0.012005797465794039,0.05384011129027327,-0.003641859193005147,0.02156555783214868,-0.0253977014806917,0.0282251904685663,0.11391377788322019,-0.03801111273036353,-0.03876022962707206
THPO,,,0.006276549628775864,-0.02109200500159041,-0.011730473067238421,0.0061566962485803374,-0.038793660483373744,0.014117910806915103,
SFRP1,0.014297591049891766,0.015425997267148373,-0.01654941660926643,-0.029408338716839944,-0.013513116381594867,-0.009929166835994905,0.02045995663102658,-0.002953988314576458,0.010871516981190966
ARPC5,-0.03378173495510234,-0.054369922693482085,-0.0430930233174598,0.014872647267901173,-0.006381927932486884,0.02592476975730712,-0.0068652682128442204,-0.07244236147474306,0.0015235463789342743
VEGFB,-0.0021489749249903084,0.01920474120264156,-0.01339584598520047,-0.011298004054608598,0.02055149743706794,-0.03120478713991537,0.025658892317129298,-0.041410096260646324,0.019456595054115233
GDF6,,-0.027159910122846007,0.04953842846573909,,,,,,
LAMA4,0.007791466105144123,-0.043358693119510475,-0.014591013452064185,0.0161886776927371,0.04566862693757719,0.03381652949697071,0.018847519729239582,0.034285724038199454,-0.07822870279488865
PLG,,,,,,0.06670054350338081,,,
NPPC,0.004911538171360861,-0.010519366537738698,-0.01747598685195508,-0.020286908067015743,-0.013214848816333363,0.0072445950124126685,-0.0061661218898494885,-0.009804735299829174,-0.02784442043107386
HAS2,0.018549796825902413,0.013070104424063525,0.003609018859701465,0.04469471112490244,-0.013287342080345745,0.057822438190929026,0.023402975723647794,0.0006175403857913564,-0.050048387768434226
JAM3,-0.0006439050351810655,0.05423900560306698,-0.012258815161863687,0.001477049956645657,-0.006363438356576957,0.030309368487494718,0.02073059562675371,-0.0217975056104677,-0.04138648771677049
MEPE,,0.012525150358503004,0.03987875503515948,-0.0075403730024779575,-0.00016550096329829263,-0.0030570789785367403,,,
ALB,0.02764562884090305,0.052549292598763016,-0.02134763102188224,-0.012773352318428311,-0.011842269102828325,0.01949516189004161,0.04089255239312684,0.10061880596678592,-0.007073858254610406
SAA1,-0.017119117295206484,-0.023965956999241186,0.044411557693445076,-0.02982020171024533,-0.011617663583223234,,0.05927777363662298,0.05261079956002395,-0.03292431524140298
SFRP2,,-0.037087026840600126,0.060300336120253345,-0.015059227987518287,0.0037867263937590785,0.019456112361388236,,0.014151488016417468,0.07549905085182851
CHAD,,,,,-0.011272851073249142,,,,-0.022127798468942285
CXCL8,,-0.10993319520200878,-0.03357458758109972,-0.024914072866154,-0.009230517223526125,-0.011420002268758715,-0.07975216692363495,-0.012984374977356761,0.045505456642941665
VASP,0.03684343094167572,-0.07707885038743938,-0.019138541226360488,-0.044701916682018256,-0.004449891755806545,0.009372150135062856,0.051671585908177796,-0.019008147302270857,-0.06318082879848519
PDAP1,0.023429031477606294,-0.05814315035040946,-0.007227662570247305,0.006670991838171296,0.01059049616351908,0.013444693121624593,-0.016484088830169243,0.032213725628992704,-0.05578348981471408
VCAM1,-0.00890014290264443,0.0360503501873809,0.005063471085157702,-0.02357748946535042,0.0071742590146318215,0.024918569315266377,-0.05806918040422197,-0.011497373832006634,0.031934184679178204
CALM3,0.011048219086434889,0.026297553735765433,0.034067196391530635,0.023260845169958973,-0.01714431021628954,-0.04144188578025597,-0.027530876867354694,0.049927074235590715,-0.014709472475279357
JAG1,0.03526593721599165,-0.0134944920751376,-0.03051006526746755,-0.012051050459735611,0.020207202400570067,0.0031720615249218073,-0.045378411807392105,-0.00876592932741714,0.003608024955496585
CFH,-0.012056768601543692,0.05071014155416673,0.08913176550054855,0.04868750018948024,0.0008023919504258922,-0.0007186462524392208,0.12026531887174771,-0.05973605203865593,-0.04922851254854793
VIP,,0.11252837629183546,-0.020692607085227997,0.07038155990900997,0.013157731857983666,-0.03180811959897877,,,
IL7,-0.02320762811989204,-0.02647434189550483,-0.005719118948084782,-0.02128930877593986,0.02072334424792184,-0.01853672742753944,-0.06456451392311453,0.03886224089227805,-0.019375109098471902
IL27,,,-0.0259745580824825,-0.012031461991555553,,,,,
PROS1,0.006423146720581468,-0.032831007758389916,0.019143186209558207,-0.02541186767254242,-0.04252074811875616,0.043101602811280955,-0.07538772460237639,0.028194553367582236,-0.006998192795912111
TGM2,-0.002681913015761358,-0.019539991753778043,-0.00325032723457148,0.03922987518080211,0.015040199677528813,-0.009897633100534573,0.04924296667363041,-0.10356812099112743,-0.007816617272578616
C4A,,,-0.01468542369336609,-0.011243782216114565,,0.06484611109851088,,,0.005467621411310328
GPI,-0.04155018416583159,-0.024110078834797682,-0.027225337688794857,0.04843481219859924,-0.015728039202606278,-0.019905073609010903,0.021366848679799853,-0.009618375875810213,-0.05762912423836228
DLL1,0.025092584433993478,0.0370504824967171,-0.025525008689474223,-0.014097896331792028,0.07400423965963139,0.007427850118438766,-0.01736446423217819,-0.05922105171042471,-0.004727887881692356
ANGPT4,,,,,,,,,-0.006548835280217116
DRAXIN,-0.028489516253496085,0.09060375297810899,-0.017169831798612332,0.03848638454847413,-0.00950876096767234,0.016563226095568814,0.04856151535830248,0.007437215439659135,-0.051945597511369936
NPTX2,0.010067360829828922,0.07751141670731301,-0.020270634958025648,-0.038718610715846924,0.04111513840912133,-0.009023361686274553,,0.0409579098752853,0.0030086291854934553
PDYN,,-0.004132807761079187,-0.027489515608058616,0.015331608936919625,-0.026023369869017574,-0.03228079626013317,,,
RIMS1,0.0016323570763343237,0.028262687757389854,0.0019719482816732904,0.0759598460894875,-0.01775055557919585,-0.005286910237549772,0.053463749243949386,-0.023740185764609074,-0.02790242631474694
FGF9,-0.018130081690958026,0.07812731771449354,-0.01603503273036602,-0.0331892120181817,-0.020144673879394656,-0.033892497886569374,,,
COL4A4,-0.019091803268311263,0.02572783339394585,0.020159092032519095,0.006575966558427279,-0.01893749390486743,0.031874439928772244,0.010119229558691,-0.03274977619589495,-0.036549878008779894
WNT5A,0.010856036971421864,-0.009051899777846413,0.007131815582232432,0.022690163286215648,-0.004495517098007213,0.04558051278137777,0.13296571310885966,0.0012221978508830053,-0.07164305818054811
F12,-0.0028898962441418438,0.022954246762612707,0.006495894475346406,-0.040474566926594076,0.03867811873316805,-0.003427275907867057,-0.10821448154349651,-0.0019133807582097295,-0.03924923982222559
BMP1,-0.042361242488319975,0.10107090103214583,-0.04923012438736631,0.041374777556178514,0.0236521548401508,0.049962054108820694,0.01400271734060694,-0.018128520458749603,-0.04998141596456175
CORT,-0.01909180296099607,-0.030068973647827776,-0.018883426044971244,0.0041248301801963105,-0.014399136798039374,-0.023822774417764814,,,
FAM3C,-0.05531785368280836,-0.020527945229753247,0.06326141189528751,-0.065176987724337,0.0025309553973329956,-0.02760589729762619,-0.0949836645503241,0.00828567383573983,-0.05270818063771777
DSC2,0.024081693454079473,-0.028622589020476926,0.035740196162883264,0.024302333700452414,-0.03665766136159029,0.012043314599010757,-0.010493332063767194,0.045761383415130634,0.027131884389158988
BDNF,,-0.016017227090694513,0.02200171913682816,0.03408147923977621,-0.019082610231338382,0.0018202371922245906,,,-0.0458697104560371
NXPH1,0.02526094504478046,0.06355400470501717,-0.000988115331497201,0.0024842141248045506,-0.016878938285676045,0.055021377116218545,-0.013367300372656073,0.07729955001654117,0.010159131446763092
RAET1L,,,,,-0.0113888812180386,,,,
HSPA8,0.013046886267185082,0.03230182677901449,0.015087946864128458,-0.027042774254915847,-0.010171908252009249,0.015965953909039595,-0.02616618982294872,-0.007653807127350087,0.013269151820430303
LAMB3,0.03345909047749023,0.07154685993132053,0.012827435047698807,-0.010630791692045238,0.08567926377664356,0.04082824680660138,-0.00012675489563455992,-0.06494799812581199,0.015691793918431368
PON2,-0.038567057173543785,0.1514658014578229,0.0542375832092664,0.048611848528285526,0.027340564085994012,0.08063109149793737,0.1928297271197838,-0.007015708422110159,0.028372344388205906
CFC1,,,,-0.011587553017602873,,,,,
TF,0.010148846715030772,0.03853593868168272,-0.010516386078616994,-0.03023285379261094,-0.00019095329198319278,-0.027614877983740103,0.06995639416311909,0.003543428601310378,0.038519101054025943
HLA-E,-0.10512954436169454,0.019700896986414144,0.06495634895901144,-0.044973599615452046,0.030486448914387457,0.013493208965394085,-0.04839920132614199,-0.02447800853470935,-0.0060577174011371025
OSM,-0.014670726461000594,0.01776731587927355,-0.02935735940472608,-0.012241461575770753,,0.08113147035306463,0.06223677678345989,-0.009695660506243107,0.003530690117809987
ULBP2,-0.029327881122169042,-0.04241214901335452,-0.046839258616130475,0.041162909969692636,-0.019010167534607544,-0.029981050556277478,-0.03908281141424953,0.02508186172193662,-0.028979700051903173
VEGFA,0.01753961740248171,-0.15030580892279014,-0.007664984091012017,0.009075686471910545,-0.03579599985755617,0.026896441727123827,-0.011420491162203701,0.05738220653748591,-0.020998903673980725
TGFA,-0.01890891132451031,-0.08104852435329084,-0.032140287658396466,0.022143437088301115,-0.021521531363921976,0.01817985078805324,-0.03355870365407753,-0.005344732132338865,-0.02726122598971007
HLA-C,-0.032378781645920424,0.04290180877884334,0.0067405018164791875,-0.0747546204899132,0.07048410038593095,0.030489752983777874,-0.028759063593140035,-0.00016380689573275488,0.02404995782153976
CD200,-0.04723138035095792,0.00958280258166327,0.009183642163086973,-0.0495100966499055,-0.030453007306179548,0.004001546911790628,0.10651414612791214,0.013565546436181292,0.03030666340226574
BMP2,0.12681435857186243,-0.038318379531325955,-0.038993618707257566,-0.022380098576049435,-0.01976779855000099,0.008059052660111348,0.006147015962691937,-0.02335295551397183,-0.02714753161512526
TNFSF13,,,-0.013082993106628556,,,,,,-0.025444384432316815
CSF3,,-0.038106188676384836,0.027894489644040774,,,,,,
