,UKF243,UKF248,UKF251,UKF259,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
TGFB2,0.09012237737152934,0.017001007096066553,-0.023981712196856554,-0.004968091884762849,0.056434855742261016,-0.020931979557756636,0.07571841417263958,0.008495199638929534,0.0697906151445869,0.006636558615039488,0.03550959138186469,-0.02739593420587401,0.02800950724065205
COL18A1,0.10028326419181947,0.008236578763349078,0.0010795897516339558,-0.01582977831905886,0.08735295986708465,-0.011120141457847253,0.031064784191397184,0.06534177130492118,0.1272143994247853,-0.010562548361384488,-0.009070373369479664,0.12473914269007746,0.04186613670022007
NODAL,,0.030048608919676128,-0.01158349380911746,0.02247186773529582,-0.026284468847481663,,,-0.0025199971165481005,0.14223558888180976,-0.0845578157990402,-0.01722714459983016,0.04478913642231596,-0.03293990281903827
INHBB,0.02409144213899081,0.018977308463526337,-0.02363169146606066,0.0072386910208619305,0.029868992154103605,-0.002967682408398114,0.062265581949893976,0.0047840397409415324,-0.06632088394220712,-0.03225287755287817,0.03222851015415314,-0.013135576817813835,0.06567516160659487
LCN1,,-0.012330320682584354,,,-0.014947420087361914,,,,0.1541103256234162,,-0.016268859124782094,0.03045714938401819,-0.020346620728547864
ARF4,0.06372536731172485,-0.049399431634894034,0.01449939190551232,0.0019784428462423964,0.02587253354747737,-0.010493133863800151,0.0780387986273431,0.026045903610261777,0.10224282626679128,-0.04337511169216177,0.0878866688276776,0.06847571218257492,0.03918385469741114
CXCL14,0.011557323202564636,0.052836174574307684,-0.016199445042270364,0.012908085481828743,0.034018085801165554,0.012335723357539439,0.04630274169497837,-0.02287160991545453,-0.03019205022334591,-0.05052721074258403,-0.06732311530786668,-0.005804526665132083,0.039412611898207016
LIF,-0.03174397085519567,-0.0405196239209474,-0.014658246928447614,0.020575909924795046,0.040849921537921455,0.07696960072437652,0.04949626450300956,-0.032820026441775965,-0.0708632615122926,-0.012317594943909984,-0.020188243947832307,0.026214721325335078,0.0284551746157837
IL17B,0.09573175243572864,,,,-0.02468588633412231,,0.0257708945048822,,-0.018990277063992377,-0.04880086554955418,0.04090729155541972,0.06879256608257012,0.1299886233103844
MMP1,,0.1432714772485184,,,,,-0.002297765812056244,,0.17661130708010014,0.017792728989103366,-0.026815160944826142,0.12244645259035952,0.020700542885752776
MATN1,0.043746245970653,-0.016189351345596785,,,0.05792259285904079,,0.0468929177958751,0.02502610337064173,,,-0.028775099122114213,0.003839502537268913,-0.020964370321406207
ADAM28,0.027791267345681398,-0.04226270606998321,0.013060036335062303,0.03557560134163831,0.04076972738063653,-0.03942467194212659,-0.033360258910901955,-0.0065936517194747565,0.11613974621823818,-0.0711604475481466,-0.007274386083178882,0.03711857622700673,-0.022451735155064788
TCN2,0.006191204232071342,0.004948282388774966,-0.012661634715887368,0.048740013129083895,0.12354632701494457,-0.02453358764879758,-0.09457414290172231,-0.03962846037352242,-0.043876749892025876,0.006383347209521071,0.04198907851144737,0.07995577356292652,0.07153899411610382
THPO,,0.045387756970331906,,-0.025643192691906003,-0.016661627757517297,-0.003918706101936861,,0.0043497819923997245,,-0.04692509357597236,,-0.002710976450517877,-0.031417015015576595
CUBN,0.031760462577411726,-0.0028834386028964206,0.03471402636809773,-0.04328019786557932,0.002045852427753404,0.039134075246129316,-0.03282953002222492,0.029119405342652928,0.10227514181616722,0.00045549257582068085,0.035478693055333244,0.05719591295145798,0.006849994456733193
TIMP3,0.0329262609880108,0.04360742714742926,0.0582220452854431,0.04803809057329719,0.03917143548719363,0.026143500110388972,-0.08756076307063056,0.054143195176278254,-0.02980767878260199,0.06363488031743392,0.025832162872280903,0.11335405260521886,0.06660278473128085
PIGF,-0.003406950668492688,0.006725458734122439,0.0381230888077708,0.014381512469967552,0.03403683980349653,0.0494298908120265,0.05512336065207243,0.041998543127351295,0.08859499898573191,-0.023121378522049492,0.07933633912017025,0.02790358839569734,0.05883567968535087
CRH,,-0.014446438709224782,-0.014537254186676927,-0.014257047402440692,-0.022985201464473557,-0.007454767007307548,,-0.022069430868847943,,,-6.790537138738797e-05,0.0563108491505751,0.012384704180678848
BDNF,-0.04804100202131124,-0.03393900423753606,-0.013004429807674057,0.06003090896698738,0.0019176772426823287,-0.021322723654050926,0.05972708521719875,-0.018172900668900694,-0.02924990447145352,-0.0022825749184569133,0.06601646247884754,0.020604939463772662,0.041853982295236986
CCL5,-0.01434012600444192,-0.03739022624893267,-0.013093065360778063,0.0034546636600158564,0.056724215813898846,-0.012880564576019876,-0.03241989408169411,-0.00665057930568475,0.011748294428788218,-0.05693429054604754,0.09605577404221895,0.09543435989198809,0.03442135434798306
GAD1,0.0741054867522663,-0.0038883076057758936,0.015779537965999412,0.08057416534447785,-0.03427960795771089,0.04248465783614195,-0.045414194026414764,-0.041984118783610316,-0.01844916171349385,0.08108399753510306,0.07583313261450436,-0.006240729203999415,-0.005630083511906355
COL14A1,-0.0008341227955013973,0.12174134859233132,0.0004977254084063594,0.09831484964432853,0.0031265551371254282,-0.024839314107168674,0.058437787729880314,-0.02785894786914326,0.032432893724213735,-0.038085075486227866,0.01417537016344956,0.11092723678185236,-0.012631416653410513
HLA-A,0.05392145869378018,-0.0004797931826970892,-0.00859042768655186,-0.0014918401639856822,0.08222234129765188,-0.018261277369838704,-0.0849355851059643,0.0355810405432767,0.006501015482938786,-0.019494088882236575,-0.06283847571797462,0.12688806753697124,0.018577585795304705
CD5L,,-0.014446437037881864,0.10292751250787642,,,,,,,,,,
FGF18,,-0.013071414412126468,,-0.011327117543759464,,,-0.031476239841321516,,,,0.04057724980989612,-0.007797147969318817,0.04062007993838611
ADM,-0.16835609542859645,-0.016863898756469188,0.09263170901719063,-0.005238752319820443,0.03176309674654327,7.617437445202343e-05,-0.014192206895463322,-0.000179999491520319,0.026939507972531293,-0.040566755144863804,-0.010194725715635863,0.007648047383041578,-0.005670786520684297
CCL15,,-0.024102600548664716,,,,0.04851149840177758,,,0.10024003081684252,,,0.017598878500877047,
GNAI2,0.10811025177242937,-0.010276288151085866,0.03008350594260281,-0.005303044461964639,0.06330676098417697,-0.04483024132260824,-0.007457779116173161,0.030810677879568392,0.003565948617596672,-0.0840805765982331,0.008483423812420442,0.12166534729496768,0.020190810876046367
HDC,,,,,0.015610567154256436,-0.010474351420094377,,,,,,-0.015343305158119717,0.027655575445940155
COL11A1,,0.06156712397453004,0.010195669488118541,0.021150021603711416,-0.02717566791282858,-0.04710734422483337,0.03161205040579732,0.02910101085629111,-0.022510768029340125,0.09226267734192962,0.07520762292974827,0.03829001096714794,0.018079468347035853
NUCB2,0.062287464225688004,-0.0016256025130765945,-0.055921710767486824,-0.00677312291635539,0.07277806653005019,0.004455940201136166,0.04677501830669145,0.0491967984033426,0.05513717497037999,0.10067102364099113,-0.04171899469448205,0.0205976563724134,-0.0224052194508054
FGF16,,,,,,,,,,,,,-0.020657652244978644
CXCL1,0.05223344262471516,-0.0014475393722766614,-0.01559499718207861,-0.00484044206556337,-0.01737266657317394,-0.017256747411483687,-0.046387927731658056,-0.0067909432396903655,-0.02580150605783879,0.05721318942064026,-0.027201827409200602,0.028878589904947197,0.055551367991767124
VCAN,0.095408727420073,0.024809271050848885,-0.02204083030413447,0.029510781559216055,0.04755042052994082,-0.07950210460696705,0.0374289737306139,-0.0015275534860217043,-0.05444588866386161,-0.006089738843345415,0.032080379886747654,-0.016234388941235467,0.014136244047142065
MMP7,0.0031667333046983223,0.004532168334532646,,0.054285814164138364,-0.010910383958589405,8.341915872510402e-05,-0.04289839742948117,0.02967356179566592,0.10974645793744867,0.011484305362832263,-0.02613813579504531,0.12402246777879387,-0.03265801324813039
PTPN6,0.049033162028442656,0.02593665233508161,0.04284249324935511,0.005663716856810185,-0.005952662693777846,0.026224807083410587,0.025544398502733434,0.046851580804525596,0.025032835128063816,-0.034498917866196833,0.01477713364729703,0.07046497932260244,0.013811340550768285
PTGS2,-0.09208908517578003,0.0038048510787460905,-0.013917716931063884,-0.02628693958247046,-0.05380255814271105,0.009698059154933639,-0.048337495663524306,0.025511119696720402,0.011968516730272485,-0.017298578341198658,0.011529943647684043,-0.013801022410879157,0.09718509035584964
XCL1,,-0.015830711101773528,,-0.012324309265899969,,,-0.0011496191617953208,,,,,,-0.03730987878669704
CD58,0.07095848417736278,0.0376651431811714,0.01236775442768732,-0.006552493847219317,0.025397729204652768,-0.00981463632742223,-0.002209295048055494,0.05260655548429148,-0.0036544157055558037,0.004515651876069456,0.041710742502427386,0.142046566973926,0.0349369570298894
TNFSF14,0.02086791871573305,-0.01595107343171775,0.0041563203418994435,-0.029499738739508653,0.07846968421231607,-0.01685530132385858,,,-0.030705682184666086,0.001162110943320416,-0.027686636206463677,0.051838145333853065,-0.024422432963589768
CNTN4,0.1954055010384537,0.022569163016225312,-0.012732243287884087,-0.022149001019630542,-0.03874052002442838,-0.01278706041904399,,0.010199324412283545,-0.0010054836337491991,,0.029482963051747513,0.03237266244032101,0.07435882970003724
NTF4,,,,-0.015589711511029468,,,,,,,,,
INSL3,,-0.014181395446574303,,-0.01132711532201147,,,,,,,-0.0160708157494504,0.050664271036012655,
BTLA,,,,0.0974601417826277,,-0.021524796284691835,,,,,,0.008313279920145548,
MFNG,0.011387589523139443,-0.017747583098493558,0.015874098112868447,-0.00017902732835515123,0.04306990340575014,0.020569102093792667,0.027895211564925044,0.022162406108859427,0.05423840070030376,0.013957310406456267,0.026310306786318564,-0.008513112644396111,-0.005144149594834371
ICAM1,-0.007478697908677354,-0.04201455509902139,0.032246318153450075,-0.05235874504927669,0.0467455839787739,0.00455695642777262,-0.004773313185190433,-0.0056843866281966506,0.004979859127557374,-0.0008784528251956601,0.0011407531412152136,-0.0209180610243315,-0.014774459969819723
PROS1,0.062175364436726915,0.0393911861175285,0.04989825837920215,-0.0053188141081013255,0.10013090451854831,-0.026041628250806706,0.004251545250278414,0.08800054486118357,-0.008696974012826443,0.008171190536526363,0.011824905280037164,0.03553959193356169,-0.009429502411427593
CLCF1,-0.04591693166614611,0.0257505387823327,0.04105605842909775,-0.048099370141054254,-0.005166205391813584,0.0022419607040379498,-0.03915809586134201,0.011594093618499099,0.04301419393479391,-0.008653221519884778,0.03699675001438155,0.03929571385697242,-0.017681200354983276
PSAP,0.09357282606428342,0.006245033174942532,-0.03938459374590822,0.006838694900177901,-0.034573111884363274,-0.05144100352644963,0.09226074297560881,-0.07134911192283072,0.012502275484795069,-0.0012047824388414707,0.01075673641881899,0.03312007525674031,-0.05334349866407266
EFEMP1,0.038550166132561126,-0.026053579470646376,-0.020135117911840052,-0.03192049916095911,0.05735493762610687,-0.027332280867596793,0.012479540249125128,0.038954988580606545,0.05803893394872922,0.09247113727009372,0.09114635204793677,0.008379730452184677,0.04563306876167006
C1QTNF1,-0.10104731647490645,0.0420153086274294,0.024378664518296626,-0.020878340358627134,0.03626386449385662,-0.012887607054063159,-0.0884015326290041,-0.0029685246560990854,0.01597743239946858,-0.03175126959686517,-0.019860984052087378,-0.008165112227717505,-0.007405732394699868
ALB,-0.04527652381018088,0.09410229535803583,0.010275019626345236,0.039989174313916645,-0.01830079639717399,0.024408589317250904,-0.0015448352075954643,0.003662677305614649,0.056280127542574,-0.052394545258673555,0.02921635107587586,-0.034159574814159724,0.0032373249526660326
CCL13,,,,,,,-0.011822873197223582,,,,,,
EFNA3,-0.021857385055605697,-0.034763005754589286,0.0047571744529945875,-0.027611304716004197,-0.047427762511371326,0.08427816346214677,-0.01518036584161698,-0.0027452664418542968,0.1754005988450549,-0.008422712400121272,-0.00016740734938274282,0.03401412319749894,-0.027742706672826037
DRAXIN,0.08930374615488317,0.012574314547243743,0.050499478254597246,-0.004075097768159871,-0.009417544918779202,0.040812310346946185,-0.02286165732302205,0.07656710163703526,0.03179176843554605,-0.048618927418944385,-0.018590788817148905,0.12463374065202079,0.0637710785421097
RAET1L,,-0.011047444780991204,,,,-0.018411121224992676,,,,,-0.01626884846285306,,
NPTX2,0.07668804520137727,-0.010593629022810112,0.013101306507989496,0.030502847463582592,-0.06648050246266217,0.027926070914085555,-0.041145748172059286,-6.868678500427266e-05,-0.05255706072947284,0.055030709302014015,0.06671153909646085,0.08225248875363617,0.042125943459150786
FGF11,-0.027275776457405896,0.023074040682835584,0.059098642061701956,-0.002683794975704762,-0.0003436276107390795,-0.018017528582329898,-0.021045727565186256,0.024555602951840314,0.07244278112156591,-0.026958651746567,0.002752899684474632,-0.02300385471030735,0.059487230685397456
CD59,0.08831419527154555,0.02323551283223351,-3.509079267197719e-05,0.039183264780444246,0.0032366236537456658,0.032335958698427154,-0.07998806760537264,-0.022529000643144288,0.06663821258282937,0.035881834742475284,0.030155397429825388,0.06903129076580704,0.04769571005872337
COL9A2,0.12205690629430424,-0.0100439682020998,0.047898733996475096,0.046492199510035054,-0.06947387514209723,-0.004138239527885661,-0.01089078647954337,0.026657648452619673,0.07785510424397045,0.0405236555863405,0.028995234378411266,0.004427625011886638,0.09109088587378494
DLL3,0.10608215853573631,-0.06527038012010203,-0.027684339214458002,0.048341789656018354,0.003971121467097899,0.04857224569340264,-0.036771845978545985,0.03788035785713033,-0.03712565237644298,0.12352476699698976,0.032792140914016187,0.056572588511303465,0.08260382766218335
FGF5,,,,,-0.014572821147579575,,-0.016304983967992372,,,,,0.058066266706372285,0.20980811171295727
LIN7C,-0.04426115020797301,-0.014344764363293325,-0.00448200065198611,-0.024434488634192234,-0.004709395676816746,0.008564562744758638,-0.03178862005530194,0.03031524357501809,0.0670741587345831,-0.006691644830149431,-0.0009991828045662963,0.04246781789642793,0.028363585883377007
GDF7,0.005060899369319493,0.06454999598215208,-0.013662603059393605,-0.020210880694665992,0.048708380757083745,0.017241134180107365,,,,,-0.013946449227129275,0.04986456270576126,-0.0320468202359046
PSPN,-0.03227247907194832,-0.01663757366513238,-0.024616395287327054,-0.04748597887196226,-0.027337340823312135,0.042083445208604485,-0.039397419879440586,-0.006789887128514056,0.057589640111176774,-0.0037151708301958928,0.025514404781489888,0.01360498394357411,-0.044852464001498435
ANGPT1,0.0892722656399376,0.03428374492532991,-0.025071743449522125,-0.0010808212412200117,-0.011614861666070961,-0.027140577617891074,-0.056537049011630376,-0.025572086515238946,-0.019799453169740102,-0.07006216820838335,-0.014123716651641863,0.044514663383362255,0.010912067974696725
PNOC,0.13940943633275113,0.07698512195296388,-0.028591570154247826,0.07124623189579297,-0.03987391299489333,0.06371081348792701,-0.028696178007938014,-0.03192707256829186,,,-0.014830715454275036,-0.04038947985700866,-0.021600248631745183
L1CAM,0.041706965079557415,0.0033076263669182984,-0.020921801320053144,-0.008254201816453501,0.00016072511597317867,0.023988608597397345,-0.028450671437158105,-0.07692232506940726,-0.03750860916464477,-0.040357370787864374,-0.030710706184402612,-0.004627655691305012,-0.055395481496331944
APOA1,0.002593798453332995,-0.039581052394554395,0.1014577976131573,-0.01764011061902853,0.09330980161283231,-0.027278685850886646,0.02422954897044487,-0.04991974807603692,0.0356833079209399,-0.0007263359982282044,0.06314484535493034,0.08970072006792923,-0.015684641034994496
PSEN1,0.00546257815817069,0.03133974442760846,-0.04103207889730232,0.002251374975109931,-0.027263454904464295,-0.03979337774799225,-0.051195789078092656,0.05218499304249922,0.06460185111319089,0.027005727871530362,0.0503935688189509,0.015129315527015342,0.005048202397120279
CALM2,0.054606758042671136,0.007477098789099688,0.016839180216775784,0.0032312455940954055,-0.08656657466438437,0.006695091697874049,-0.019928641536452636,0.005932977424170939,-0.02791940837685108,0.11037617662315559,0.04428664769989972,-0.0594120750389783,-0.04739212179781708
CLEC2B,-0.11955458476010601,-0.018241295707085214,0.014522811663254,0.008505459780713938,0.03407103376645999,0.05655155360448607,-0.021067787976659976,-0.008423854767471739,0.05683828188933106,-0.09893950596310579,-0.040717487287693976,0.05250320297807423,0.009783353993002637
NTNG1,-0.02547729445520096,-0.02084100128512651,-0.035775484524500495,-0.0051245032526414025,0.02382119812494074,0.006983778440275493,-0.047024750284235875,0.03631921305757576,-0.058338124445201936,-0.05948592981618399,0.06866381526256116,0.02293743844158591,0.010073110426373611
LRIG1,0.09405383281045306,0.03932401484104269,-0.011424570328450085,0.05474814656094949,0.042540887658422594,-0.0034754301688529245,0.1090496540395772,0.07629776209507262,0.06365770590574339,0.06560472184790143,0.0714111146456114,0.01903790747435869,0.002610308285366588
CPAMD8,,0.07042207478269523,,-0.013397956261424789,-0.013183077888395416,0.006887882814669841,,0.004003573224264893,-0.025801502670962814,,0.009656943489740033,0.02284786674531416,0.06517411151221139
GHRL,,-0.02943402187729616,0.0193272699031452,-0.010600130214130423,-0.014250606956669472,-0.015371742625430972,,0.04510278219282213,-0.03476287388444499,0.10547153355197447,,-0.0036639438640562795,-0.020031087587651104
NPY,0.08707000237495209,-0.010072111881469248,0.024100521886719396,0.02812252311826134,-0.04181850508707447,-0.03711341645109686,,0.01436311595726468,-0.03013056777235791,-0.03059319933546751,0.023251212183952485,0.029044857013066187,-0.03019528718738009
MMP2,0.15849155178067262,0.026288164399616575,-0.017812500270229153,0.04006221849458357,0.04712345566301524,0.027789748258062203,0.10278817316199881,0.10370213529484353,0.056250451898919016,0.07910829787546073,0.0173215943867045,0.10829169217007838,0.020307674685390922
LHB,,,,-0.011668608086530285,,,,,,,,,
PPY,,-0.018628175056435867,,0.03903556974109196,,,-0.0124633444343442,,,,0.008998146162338514,-0.014347421785862693,-0.02715891598774671
ALKAL2,0.026523518087928324,-0.020717747345460585,-0.010966477439480487,-0.01149908141093724,-0.014947417664815376,-0.04087167516964888,-0.01756962605377602,0.009387422078526508,0.03756270225100719,0.04664467260578639,0.02109462509252272,0.07385508295578852,-0.06054671575437527
CSF1,-0.03299677097964818,0.011560936869856165,0.029166655095224574,-0.025166266914141148,0.03203749046383478,-0.04637186768212546,-0.02923024848207063,0.09156291314404594,0.003617858565914892,-0.057013752795910325,-0.006842478661944951,-0.03905108088956473,-0.04531804115111724
SEMA4C,0.030567954558548934,0.06655447693965517,0.022131675449210027,0.07254472803519331,0.02474386184310684,0.03465115570173884,0.011345801569896802,-0.02348042100410376,0.09791457783862483,0.0037419441211403006,0.03965388357961864,0.12344924352266919,0.0008125939402373796
BMP8A,,,,,,,,,,,,0.05068177252168569,
ICAM2,0.09691715938836332,0.002982262583117318,-0.0470789973485807,0.07141569933311809,0.06703117926349765,0.04671615717597574,-0.048635842790921355,0.057408874928042294,0.07269214129729745,-0.00247490117710869,0.09792109854333132,0.09871202403003175,-0.008128859077259867
SYTL3,-0.0781490704664637,-0.02649830460766889,-0.03557280791209892,-0.026152957009943283,0.03258258850180047,-0.025991720284530364,-0.04741036167908277,0.041935918096043565,0.04095592767112288,-0.02909092057746614,0.022328635169075153,0.05040894924265645,0.045580502206315376
IL1A,0.10604292603229988,0.02144503088862296,-0.005977397214579946,0.005337371289982031,0.030407126526695073,-0.04333081740242772,,-0.008526215285469912,-0.056336316109247025,-0.047463862586492496,-0.03674569357536958,-0.024261184760795466,-0.03600650940375801
HLA-G,-0.0505926245118789,-0.016999379587291735,,-0.012324308152911332,,,,,,0.059535491834085234,-0.0394456647841834,,
PGF,-0.028681970125128305,0.016036793862514786,0.04415838746342561,0.031005067544935008,0.04688591803106362,0.00355952047656966,-0.03217220251508308,0.02114870821886386,0.05611248430952668,0.03462402298231335,0.06176383668094623,0.17814250745117158,0.05885166941174965
LGALS8,-0.018991227810326722,0.022075057445185106,0.036388081808229035,0.03287844343843588,0.02717396642333117,0.049320601032133725,-0.017000989533071793,0.047659029677472466,0.05646623009696013,0.05065954361350537,0.001560169540987293,0.02049715090708176,0.04616703856067402
DKK3,0.1471986106632794,0.03926571046773942,-0.01112035477377083,-0.018264042034713622,-0.07595200149570819,0.024062078752955848,-0.049162301543073536,-0.049421776107714935,0.039909107952529575,-0.038137671223021384,0.0818320910018797,0.12382793670506283,-0.010880833809133118
COL16A1,0.09411750193597154,0.05732347598679315,0.009978053710077022,0.022913047568222378,0.02474208748493612,0.024872354339652767,-0.014512889661688382,0.09838394982876411,0.15162304319936223,0.03255056218553546,0.10261127170853217,0.10831558891672341,0.05532505752520713
TPH1,0.09709518000414892,-0.012481861890624186,,0.02938607001211573,-0.01567135361360565,,,0.015417654529801069,,-0.03372654834142976,0.03686635453564522,0.0400197504898002,0.006151690696981794
TNC,-0.0431908821706647,-0.048000500929294095,0.03996651022413072,-0.0513489284316371,0.053087043962998924,0.021516336047341888,0.09163093569933922,0.08993235102051637,-0.036332777269538964,-0.005510703287325058,-0.06601089600395911,0.05815512394424868,-0.03254456121996767
TNFSF9,-0.01950200446347275,-0.006251102026813641,-0.018338450360975624,-0.020210882054167833,-0.03537658829543184,-0.025675452431745457,-0.04370295863703049,-0.03294593689184258,,,0.026875866230132526,-0.055587086447930784,-0.037393499258242584
C4A,,,-0.010806971960939599,-0.013833811989245817,,,-0.031476256922587514,-0.017069655362296376,,-0.049260974382391166,,-0.010489701819713915,
CNTN2,0.01668143052026076,0.022691432605600765,-0.005312594278663081,-0.004657241354794889,-0.0762546318849829,-0.013497023921285415,-0.02127449064575885,0.04439813732847447,-0.0794829836569411,-0.005549879001309715,0.05259836579767535,0.04246748503174444,-0.019669661429186008
F7,,-0.012176996989770041,,,-0.013183070225949554,,-0.015498952157704379,,,,,,-0.02808765056963478
LUM,0.09444368459591461,-0.0072694971198871425,-0.015933237872088803,0.05933675340952679,0.11342236824848499,-0.04639032021012172,0.0363597063819027,0.04274219044985783,0.023028409921768238,-0.02728113795235111,0.038776454352788696,0.10114924964381085,0.07607806612310966
BTC,,-0.011047440179375397,0.10198270800706467,-0.012485218805359565,,0.007849007462232074,,,,,0.09436028825241345,-0.0032627489509821556,-0.012784334751652093
APOC1,-0.016410103180929208,-0.1096764170512639,0.02253095113606377,0.0361100183514004,0.0863482180089641,-0.037216602557653904,-0.07978277588726777,0.036403530639631275,-0.06014527706390179,-0.17747649210697808,0.0022323811803966627,-0.08036745407862651,-0.0090428061407899
PKM,-0.02230572387061414,0.052903763978818234,-0.0352754384676452,-0.04032823388855924,0.004049659667966463,0.016279687698596924,-0.08125460547002855,0.004051102850506428,0.14734374578876652,-0.04544019065531923,-0.04417551035614218,-0.00843921388743386,0.015935160375854487
TNF,0.20781447875454664,-0.028414603475718038,-0.02399597196220947,-0.030540281092262356,0.0010495624747946135,0.02847042809029126,-0.031459731212015195,0.02962582704970544,-0.005353284535391466,0.028777059693579167,-0.016268852900185145,0.07898832116410873,-0.021860385534853685
GNAS,0.14645412562020585,0.0033852041625024535,-0.03183430960363993,0.06333099049769345,-0.02487079389821001,0.009124659836182014,0.08345813856692463,0.07094300070643582,0.1297973338947192,-0.07358411063864423,-0.061700836353025736,0.029478347523163473,-0.02613140547978553
BMP8B,-0.040805892565865705,-0.006455134800949617,-0.007697392676270889,-0.017867072237873198,-0.04192273798613924,-0.014921939273560456,-0.01700411238041393,0.04482301001367244,0.07161512199841205,-0.007955423187572464,-0.033714012400424154,0.10209308779913132,-0.05234740941714932
LIPH,0.020500188022707783,-0.012481858817687378,,-0.017525624333803207,,,,,,0.011409361957415758,0.004570007846572233,0.039691835833502435,0.00831482836343314
CCL28,-0.03198868160754304,-0.01755728708127936,,,,-0.01764950328125293,,-0.015399764739236503,,-0.038150559537993275,,0.08400899539484617,-0.0330737987569361
PTPN11,0.03318411289337976,-0.02751186594561205,-0.03652840344195632,-0.010548542039763069,-0.03763339663560912,-0.025301442830830526,-0.012053530449261397,0.024149996502770915,-0.00029889918910488,0.03981423974822824,-0.05622509214436973,-0.041856941995051904,-0.011911090273167254
ADAM12,0.04990902837599188,0.034076622415375714,0.012443759945278837,-0.01450391261755493,0.06378486660040203,-0.01705714773220719,0.16032702782194724,0.01768369047837659,0.10984303165412392,-0.05043297382783925,0.041783647091211906,0.13538647356975178,0.0529861686426388
EPO,-0.03432658980376341,0.12270855461606665,,0.04746253205023307,,,0.019588115171736177,-0.0194185667784929,,,-0.01883808140393641,0.0270903813552271,
EDN3,0.011135607634869584,-0.021742806437463413,-0.023583735715646127,0.016314385719812557,0.0905429319182133,-0.003920176778160536,,-0.019618937488432693,,,0.042276235319228535,0.020385626262034277,0.038476796079869736
CCL22,,,0.059065575029694665,,,,,,,,0.029168963105883548,0.08184158464575385,
CCL2,0.01479568332180686,0.03147332115953217,0.025411706207645376,0.0006352018194539724,0.07648739570688383,0.008420169232509772,-0.07807278516515463,0.04240050144279526,-0.03566735266914635,0.05654636032247168,-0.026658125308854717,-0.04045144780252161,0.045018719826451656
DSCAM,0.0670514365236819,0.0044985880676811675,-0.03241523995775788,-0.006985627157483101,0.0497123839797582,0.004874558416112848,-0.03838671925522036,0.01976903759967904,0.0615307220121898,0.05910646721902684,0.016017154998715404,0.023513964182368244,-0.016259210386151385
GPHA2,,-0.01391166588836135,,,,,,,,,,,
ANG,-0.10691885082473072,0.05403488431650416,0.054079458490045064,-0.008862394994168236,0.03889538846225059,0.034862073555674875,0.024165460914198387,0.10063209522675032,0.022578854121729205,-0.0043423523889522956,0.006733347896277159,-0.034231904994693356,-0.007714684401218409
FBLN2,0.03262921807382758,0.027394830371136936,0.0021746849559379122,-0.015642078164381207,-0.03297685190955021,0.054668502257787854,0.10520789602731366,0.04431005708201412,-0.0035455036433477125,0.0016695557052732414,0.10480059163646158,0.04321430981694961,0.029289673460871777
VTN,-0.041411270826951174,0.03616312140134432,,0.04187650164069582,-0.022222355387593137,0.04815655039105428,,-0.016135659869427815,0.011902979119007569,-0.03642072767848492,-0.013246559079860795,-0.028902930348454304,-0.03543605977967975
VEGFA,-0.13776368619841095,-0.03457587428701708,0.01860801597704048,-0.026637636016275733,0.02211400218480768,0.039008251093511186,-0.04992139932747067,0.01038310380684728,0.048823979322829704,-0.08378554150323154,-0.04489188013009552,-0.10556773396689412,-0.03338770852715984
F10,,,0.08744162588946419,,-0.003949357167709756,0.0005457540612298478,0.013082451790971448,,-0.023736439397168643,,-0.02262391279493229,0.012758692638390096,-0.02878030632053556
SERPINA1,-0.012953304471594831,0.021302668254071747,0.04410226372466101,-0.030391697287084848,0.0503712606514989,0.03392142747054997,0.05106344342150131,0.030589489978041742,0.06147312760663099,-0.10061360800765938,-0.044408505571420294,0.007232933476700382,0.013361517901089838
VWF,0.0991567078775987,0.01904474567301663,-0.004638851078377812,0.04650891007542507,0.13045780074095684,-0.03479913955343647,0.026495521547953135,0.04826840676189275,0.11728774569654482,0.02051377499418697,0.07016947206368655,0.08437148017192463,0.04054680116156011
GDNF,,-0.001941540032598238,,-0.014532743100549673,,,0.021075017157706977,-0.019418565266237205,,,-0.010484245479872754,,
VASP,0.016351532196875587,0.01959269471132092,0.004437834577986573,0.07019112055961765,0.021051516540635376,-0.0506676870403064,-0.07319654719172441,0.03760844273665018,0.05922986055764543,-0.02416453387569252,-0.02726736300124393,0.1429423289236328,0.02256433217998282
ADAM15,0.04575771353361773,-0.01802419118077418,0.02987493722626461,0.029438527059277193,0.012090386144856007,-0.01096927626002215,0.04299172665081194,-0.014612351338665116,-0.04236647655831859,0.022274985195143815,-0.017505805914576428,0.06317649378006344,0.07756862020805272
WNT2,0.07521783436625185,-0.021833963431819352,,,0.04289440542682532,0.13845956136876242,,0.018082858627857523,,0.022934397724236708,-0.019347653224314143,0.02893688631103727,0.003164543874790944
CALCB,-0.0389311555300565,,0.012809593678896048,,-0.014572820989211987,,,,,,0.1899553069307439,,-0.018031417175674164
OLFM2,0.12051471648288557,-0.009688285033904792,-0.04637727112791802,0.02447539317525807,-0.013999142439983934,-0.03182777873671594,-0.007151232753664165,0.0017164432835387866,-0.024749828051640242,-0.10841810220024761,-0.004749529345799031,-0.0044933325141934075,0.013376112304692345
