,ZH916inf
BMP1,0.04713044661325121
NDP,-0.049252280512496624
RTN4,-0.05243505999272265
HEBP1,0.09467321852999994
WNT7B,0.011072429894375452
PTMA,-0.03169656076322272
PDAP1,-0.020569434484975252
QDPR,-0.03807963028293096
POMC,0.0664238122132821
WNT5A,0.10965861170487058
CXCL8,0.08848493041090685
GRN,0.017365057957450226
TAC1,-0.034139574704807885
RARRES2,0.05298692170663066
FGF7,0.015844916719507374
HBEGF,0.14014311047761818
PCSK1N,-0.001441127932971501
SFRP1,0.030772329078679172
MICA,-0.0060358532127351506
ADA,0.1992010381577293
LAMC3,-0.02181493478843623
HMGB1,0.08965049491471012
ITGB3BP,0.03167048105722054
RELN,-0.08343510753296825
BSG,-0.0006684993838817489
CD34,0.017553225786884633
PLAT,-0.01720338950981831
CKLF,-0.06860617192442457
CD24,0.06387826867868777
HSP90AA1,0.012712619205567066
IGFBP4,0.005763126169265483
ANGPTL2,-0.04128510852116994
LRIG2,0.044304033748063104
ICOSLG,0.06569785488472622
WIF1,-0.01710304567500108
NPPC,0.09705282245673849
LYZ,-0.09293633892413707
SPTAN1,0.030243563886275398
SPX,0.06717672338794103
MFGE8,0.08662768532005925
TGFA,-0.013511955047346624
SLIT2,0.0747566260731832
PLTP,0.051075005596810046
APOD,0.025078256875059664
B2M,-0.0923513894694131
OMG,-0.04226610329379128
RSPO3,0.04403056345253225
CORT,0.11364766429970277
NCAN,0.12941237604423436
TGM2,0.006675036490758972
COL9A1,0.006997630354998313
GDF11,0.02967283059564455
SORBS1,0.015517240074154176
DLL1,-0.0391633126987331
TLN1,0.005007894221385307
PON2,0.13007634213208258
ICAM5,0.006782909528393558
SFRP2,0.13046281454581424
CXCL2,-0.07449678850001407
CCK,0.05540976603311513
SEMA6A,-0.037733570257484784
IRAK4,0.02201912980174847
GSTP1,0.0335412942461805
VCAM1,0.09327117450997055
NXPH3,-0.030929425716625925
MTMR4,0.09630819775518408
SEMA4D,0.019531872318304663
SEMA6D,0.012396489847223338
CTHRC1,0.02687966724077982
PODXL,-0.010279327771130418
JAM3,0.007250584269567854
TGFB2,-0.024546109641670345
COL18A1,0.030868673131411718
INHBB,0.09728523696354255
ARF4,0.02889589072435285
CXCL14,0.054997306825831434
ADAM28,-0.0009116230745338954
