,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.06469421064634238,0.015652018794358832,0.02633240490961202,0.01687421126435877,0.01248080883750583,0.07581963411892714,0.10051758508504689,0.025422868012100648,-0.01570878991731014,0.11961291270550098,0.028177826543707568,0.07916475456713198,0.08607678280050668,0.08054698334841452,-0.00867832756499142,0.0017603748439976707,-0.06300240154987231,0.021665959397842473,-0.001970520787620217
QDPR,0.0976989394481837,-0.10954030934780083,-0.03140241031797229,0.04914952901104217,-0.014608272984360798,-0.057618814035194824,-0.1082846618883035,0.023400486768161866,-0.061703222745386005,0.04865620927583532,-0.06105066242048154,-0.09578108861001652,-0.024666319325369442,-0.25369588498990214,0.0710374585202335,0.03470791933518974,-0.03742970383458345,0.07604312952616087,-0.04020319424836465
POMC,0.018503997403812356,0.034256206252878396,0.028629979599076674,-0.033079156084359976,-0.028791916547938442,-0.02519521187127681,0.07619931062623134,-0.02160195039048935,0.05914595317051502,0.01304267725955668,-0.0012975553575070007,0.02092145260667192,-0.014122931954487133,-0.0035876025598137063,-0.017992452598599953,0.07163696347698328,-0.029819067490723734,0.1341914193246401,-0.008415791766206509
CCL18,,-0.028893383832609396,-0.06235490299767847,,,,,,,0.0013474539145279221,,-0.035226761233797185,,-0.08371111232207887,0.011482837775253201,0.056850635996251175,-0.034237970054348026,,
CCL17,,,,-0.028895932198665267,,,,0.0006117745861339536,-0.015263945425954387,,,,,,-0.020708958886344355,-0.034130224716059816,,0.017573881817459457,
VEGFD,,0.09195508583445454,0.012686891886593638,-0.012187952960277373,0.022455430639126587,,0.020900978198014876,-0.002205766809786274,-0.011196288563325045,-0.019311667078891606,,-0.03968688422536501,0.01764181530270619,,,-0.023643048437037368,,,
TNFSF13,,,-0.008058203424668764,-0.000996715476739938,,0.018730892072636566,,,,,,,,,0.06985267088419089,0.05600551750698042,-0.0014465047135145794,0.03542507195162446,0.06612802984839465
WNT5A,-0.04035304225122603,-0.03323100894091392,0.026702818224353865,-0.02418182460264591,0.11492919597667052,0.2053347619682267,0.06546338836299055,0.0472113309232924,0.012226253605204303,-0.05446848412474831,-0.006556737054686176,-0.007051907160728183,-0.028516509153863626,0.14331117334775537,0.03186595394154653,0.015485136460144822,0.010268550489261277,0.0728022926338886,0.02565955566511232
CXCL8,,0.011250467710722412,-0.0422930627764863,-0.09923997328251222,-0.08417700516429887,-0.013974200032727587,0.09873238067273594,0.003167757427196847,-0.01042647074097984,0.08687138849996402,,-0.14925082029987108,0.04690545489998037,-0.09383478431871303,0.013442523396757357,-0.09597694170729382,0.044308899248816085,-0.0649355645305325,0.017253989116641742
GRN,0.09999251965054677,0.00039282150127007017,0.12434397718627305,0.02741398342676002,0.07654555961342024,0.09033110309762656,0.04659266799835136,0.05696570372141018,0.0007673898257983675,-0.007778917024342159,0.07962739545508776,-0.07796186098514424,0.06675735705458871,0.09020637354654054,0.031464564767610934,-0.0010190453080292068,0.11459854641742208,0.000599218710939851,0.0005506336834508803
MIA,-0.04028547026273299,-0.05207848348932114,-0.007762108523868019,-0.01607931226729515,0.02505068287248144,-0.014333102218767413,0.035669564703602025,0.04141079155816434,-0.012733420324366005,0.07376379711474405,0.025377095209447302,-0.07020454220346936,0.0198514559212284,0.13147291675028513,0.1521040402780777,0.024245417274849586,0.04262925267497446,0.11597928978633863,-0.03827558114781917
COL4A4,0.021189015530955813,-0.015380806739823278,0.0023122588115931683,0.051109309411168785,0.0497386675249183,-0.018587201392254962,0.025742556322060246,-0.024241666068507268,0.033399503183165286,,,,-0.0008064684919571971,0.011207416222502152,0.10858156693633508,-0.03785621734904274,-0.03673627952445467,-0.05743075345559987,0.007480297123540602
TAC1,-0.030777771576883703,-0.041043978670310594,0.07880910415529553,-0.0681053170662039,-0.04889187217011297,-0.18336300941425812,-0.03662552165434496,-0.047182352603369636,-0.023665986322924274,,,,,,,,0.016266226867706204,-0.005658683671488657,0.030181289332656028
RARRES2,-0.18801885076020436,-0.016112667674603367,-0.011266142872705033,0.008241841184699289,0.024640995661580595,0.11802029505148867,0.09933910895283725,-0.026944942055074892,-0.012718160792566349,0.009592467952668432,-0.027075127617461028,-0.19654788629380404,-0.23472094059637663,0.028650932109162086,-0.008844248604584276,-0.031411880486592554,0.0026478980524022506,-0.00571284988920078,-0.0005412276488468812
FGF7,-0.030873869957861046,-0.02130974838185493,,0.013166523921208345,-0.05723020149470787,0.0712839705409932,-0.0346965604730679,-0.011182497956772255,-0.04440359729457044,-0.04207644426544832,-0.03488778590598097,-0.06204853087149642,0.06645555581975339,0.1214799429195479,0.02074170284851149,0.024328834347426134,0.001481770786771283,0.10491720851525564,0.05680939155803589
EFNA2,,,,,,,,,,,,,,,,-0.022471135273848756,,,
HBEGF,0.010265665842365036,0.034886782741372246,0.12680659720911555,-0.03867636129627479,0.011841761360270174,0.12278278799291872,0.08139423031303293,0.02807283223624433,0.013028097011234125,0.04315793507661913,0.05954161935862503,-0.061551386262227586,0.04105933427306364,0.058446183627028823,0.05874261514716087,-0.025525713141782373,0.056015949236844,-0.04487834160793648,0.08346341508265064
CSF3,,0.0021997608755708396,,-0.03262096376584806,-0.09195013811699189,,-0.018905508063363802,,,0.08063097967849708,,,,,0.008902711565613715,-0.04240610495731856,-0.026132725815904687,0.040184585869238204,-0.03352338059833232
PI3,,-0.03882291531388604,-0.04888419475459058,-0.10505557441267784,-0.07256885539600932,,0.015844703555439116,,,,,0.02839538840792997,,,-0.06258294959130345,-0.04170489680778779,0.051162081408978294,-0.06554889145943045,0.0011940540626607847
PCSK1N,-0.09142879475301474,0.03043882596918417,0.04370204408718981,0.07987207559176111,0.011279037693873947,-0.013372838581293258,0.012978961469312926,0.01011232164569309,0.0018481694837511364,0.037844330409129906,-0.02494899958525296,0.056494335275996815,-0.09695274698134079,0.016265656779125816,-0.0058701137128245534,0.0022003893588559103,-0.03543304157449931,0.11399432892697249,-0.0518145482374099
NTS,,,,,0.07856158888923173,-0.02269074973578534,0.010299567734578819,-0.017380751647622854,-0.001775459262183148,,,,,,-0.030877696081608258,-0.02737681413161784,-0.026883712676113683,0.08248062353066579,
SFRP1,-0.001391842812475891,0.01974779395608584,-0.04031728451799443,-0.029403468672691398,-0.01671541688416495,0.09563536494377498,0.049501174665244806,0.003284264600574774,-0.015263945579674854,0.03835570080258533,-0.0318658977438358,-0.03717812701471953,0.04865584426822213,0.10787278884918015,0.04940777957810413,-0.034320187010342125,0.02892072956096051,-0.02694512867119101,-0.018871558931425128
CXCL13,,,,,0.04661564182332943,,,,,0.03830979099405716,,,,,0.006011521068971058,-0.01992267543584336,0.04194541054309144,,0.005224386242122339
MICA,0.015764330966797087,-0.05555839535054214,0.05142424453432468,-0.026232386283092966,-0.022292719647696572,0.008727877020475639,0.061356709965667014,0.023779184229775298,-0.01844989860812053,0.024152794436404793,-0.03309500960774369,-0.00884291668017442,0.051635108512541945,0.10188858235905582,-0.0037606190679580096,0.05907549781130211,0.0909876307816368,0.11612039645656823,0.12984242431858123
TG,-0.03564442109757971,-0.026124241812772515,-0.0007127445560657398,0.012869743890567907,0.027747999788137037,-0.026191106777943514,0.011072997290636013,-0.0233925645975298,-0.011046451019231279,0.05499068541115684,0.017813725618371336,-0.03544595446375846,0.05599017368501271,0.059383434210943706,-0.02751702882349601,0.014614985186398956,0.012399665487783918,0.03401523850623601,-0.02622377587517885
ADA,-0.03556764434216581,0.092509929828553,0.07170830706759755,-0.026001084238757185,-0.03719280585020938,0.04174998727287751,0.03846368593649368,0.0012735282613806835,-0.01794032481141384,0.04838336732645013,0.07546298794276714,0.077185087667211,0.03667465293694346,0.054209031719679474,0.06607562819907208,0.05269966664498789,0.13781992406261148,0.0838831841305817,-0.024679671288328438
LAMC3,0.0015177201701997596,0.032722867721929734,0.1376482184533883,0.08446434073670649,0.001025552106218073,0.05767235077618696,0.051634794041195434,0.005431099592593204,0.041018161324403675,0.004051057501186601,0.15008941955666444,0.057205319421197554,0.028252150653941113,0.18248720069368224,0.03701100634894311,0.027966709783772404,0.14407359314751575,0.04771508637014615,0.007882671183113662
CCL7,,,-0.010918480418253504,-0.041324442096801944,-0.03451115662924857,,,,,,,,,,-0.002376400046917051,,,-0.03183512317778249,0.04037074608764572
NGF,,-0.018880683500028094,0.08498032667444373,-0.06457386280588484,-0.044933193738141065,-0.024993340766866844,,,,0.06945303565988488,,,0.07616812826977548,-0.06995561489726455,0.06556931063990841,-0.022169085410656472,0.04171949639667943,0.015753068405201586,0.010552844465808219
TNFSF15,,-0.02335776186314917,,0.021316373253079984,0.014894002052382622,0.058527024000404416,,,,-0.018475681973333494,0.1847960592084455,,0.04480355828188211,0.0370637672884391,0.015116245596039394,,0.07563235255412788,0.02939660341772916,0.022328426136585665
HMGB1,0.10471470405251693,0.033344602316366746,-0.016128637851410384,0.04260494452275768,0.055806242921770645,0.08594357446135702,0.0436406663957455,0.02375754160449837,-0.09043550056740227,0.08954310810148043,-0.08924564163583483,0.0354237901829954,0.003218918705952587,-0.09844088259206515,-0.031163051623455614,-0.07061197636624594,-0.020401719672913952,0.005678512122728587,-0.01408381414790466
ITGB3BP,-0.026092183845216558,-0.05632800380220526,-0.045374664990098956,-0.03157600820734961,0.014340983089751685,0.09144177104815511,0.08900447602602596,0.016232284397691758,-0.005063474383268525,0.054574899542611834,0.015915238948715424,0.12486244516000851,0.06959828015749804,0.13340380537392577,0.016508200145242857,-0.023696828839015815,0.018062773302129062,0.014835360699423011,-0.020096378193382017
AANAT,,-0.00017181222358294312,0.05997458931543294,-0.025218482391140634,-0.0212962160859227,,0.02813967392963648,-0.02103707004913158,-0.012733421032631354,,,-0.022547500674577045,,-0.030553672096116424,-0.011126521802540564,0.0376558942424494,,0.042646617234929685,0.018989912833507823
RELN,0.017534229155555643,-0.03255438158668831,0.004452286088451282,0.015964142666674064,-0.012799507581989684,-0.042337560908815235,-0.050039673842515925,0.0007545111675955721,0.020532576532088793,,,,-0.03884146328916014,,,,0.017904944928612495,,0.08992503510081745
IL15,-0.05093842089042646,-0.033202655300460855,0.024499858127545942,-0.0705050966016665,-0.04236561839300602,-0.021593975715194866,0.04804606272210082,-0.012873308503774343,-0.02736829479070222,0.011321091040332553,0.0013650069488886423,0.13047746968192456,0.030372951918182838,0.04384099653631425,-0.04988472639756901,-0.022723659405142597,-0.0193388579564311,0.02500156901405536,-0.012117416451486203
UTS2,,,,,,,0.06540089312655772,,,,-0.07017335827325197,0.03724116851448752,,,0.013335115748368253,,,,
BSG,-0.09430460027674072,0.003493866012415881,0.03450620150510863,-0.0074334326944394185,0.03135195847224956,0.08072342070108633,0.05114305049719239,0.029809402164412184,-0.039119515680990265,0.03582377740999091,0.04756821776286201,-0.1634923305021635,-0.07922598223632851,0.10233897090579964,0.061130159082088534,-0.020407139274782327,0.014703461718172984,0.09022944999199994,0.11500542365589664
ADAMTS3,-0.02701912605396199,0.026807110208674975,0.03999558460646479,0.005148808456188423,0.12348544986598034,-0.03478164801190497,0.09554850517412665,0.008038114517402745,-0.02380276374674815,-0.003443284697942631,0.07443092537597744,0.06251340378951531,,0.09743703614467998,0.05231296061838168,-0.01747541094311885,0.009403786507242768,0.0784608521213357,-0.010342136085901664
CD34,-0.013823236482326846,-0.005574277735002492,0.12171342316741982,0.01738924636145972,0.031924878136010346,0.025536169507809663,0.06928588734830887,-0.05255395677505097,-0.01165137117924896,0.09837524493098496,-0.0036787757441933844,0.1742370381688357,-0.029229453596729245,0.21606385909843415,-0.02966545071992873,0.08299071037686112,0.12356587680631946,0.02535793264856601,0.015266882101116673
CCL23,,,,,,,-0.019403925487669667,,,,-0.04950366083866701,,,,,,,,
PLAT,-0.00031660728460807094,0.040950332020874884,0.12440413176199598,0.06529748574182034,0.04037963505274222,0.16072697327807534,0.07240506757878491,0.06191856323817015,-0.02102799326992275,0.09536515154451618,0.0675969135053565,0.07119848469195296,0.09606190811913914,0.19669850110611148,0.0908419638900902,0.054261124888426604,0.043778417250379016,0.08404127418476719,0.06885051956269514
NTF3,,,,,,,,,0.022384124123243043,0.019220957704055762,,,,,0.04485346129303501,0.014825198475279628,0.02139052863518722,,
LTA,,,,-0.007829130198141951,,,,-0.020260890862887626,,,,,,,,,,0.0004056574687128511,
CKLF,-0.006064032048694924,0.10030026855520263,0.032628166048151046,0.03358246427677883,0.0317283524871038,0.14673449732856148,0.09737153979438973,-0.00307614925900076,0.041125171809245915,0.007589455116334154,-0.05813269470055753,0.018094162902343145,0.1992736247329814,0.2345348715402223,0.02607978649097066,0.047384169990902884,0.024899712519615428,0.08693041394240854,0.036097259348947204
APELA,,,,,,,,,,-0.012119938934174722,,,,,,,,,
CD24,0.030957740947733483,-0.04533301688260045,0.08380826754584668,0.01568313739244223,0.0596218567675847,0.0995140964517302,0.06412469860353211,0.001572797307615646,0.04479908668266892,0.10520661623183188,0.026048189127654376,0.11589103104524714,-0.09395459953011236,0.22140341950943432,0.05087771481816897,0.00679931928555655,-0.0505142648131296,-0.029168356829599656,0.0047936061325981605
HSP90AA1,0.07772564743653268,0.09825115296140305,-0.05833231129240497,0.06676514949408406,-0.030731338998140283,-0.18565509175420158,-0.10853515597242562,-0.02470539688074477,0.00467419951787761,-0.07250967486083554,0.020707071527830162,-0.027187224029488616,-0.0764201514248132,-0.2252596669383577,-0.11741584419269976,-0.1795490401024235,-0.03003927553475501,-0.14932055665295907,-0.06903775696992888
BMP4,0.038631247315587876,-0.010078741518820322,0.051505802674295637,-0.006172196346928448,0.0851435746348934,0.16516711779235888,0.03954045269938332,0.10100305056021835,-0.03484456806495415,-0.004123317392636882,-0.03361733959535791,0.2367143166789924,0.1109428835568053,0.11878628149922137,0.06300504714672486,0.06939719669624139,0.0645860720608822,0.06786814188339825,0.008579043303768462
SCGB3A1,,,0.05106168975664613,,-0.008463366008504454,5.11355432585091e-05,,,-0.010740765182661507,-0.028864223738047992,0.013003855099551745,0.20783000935146007,0.0876963489201482,,0.05881152132719985,0.08112398486353145,0.10279446686698601,0.07871535409252944,0.0004621099234606367
IGFBP4,-0.025224668122892518,0.047991641829560915,0.16706635937826023,0.028441000644868184,-0.00010369204170177289,0.13707119562050027,0.09313322773428259,-0.005454660222954908,-0.039678655212223274,0.12053043053220364,0.030238489420122406,0.13254968971848963,0.06698243574981545,0.1504893300688031,-0.027148159012385004,0.009423061938403214,0.11959273084564725,0.048721248199414244,0.030909092506937404
RSPO4,,-0.023064690614231154,,0.08717957629189552,0.10121357387908517,,,0.03740739416956527,-0.010740763611581628,,,,-0.08034991268751047,,,,0.010925803877086852,0.06367593673397766,0.006037234849256267
LEFTY2,-0.022441193790154704,-0.038633505976774916,0.07693084723366989,0.06170517420914556,0.042616991114299854,0.12219505823606236,0.08508271216571238,0.054830725822838204,-0.011777378662524476,-0.020890266272232807,0.047118362913753487,-0.06291284830448822,,0.11127893991207594,-0.026347709824427083,0.07476908409700193,0.019257751670337785,0.07819652757761592,0.03766351414783617
PF4,,,-0.04114397692610596,-0.018320812694975427,,,,,,,,,,,,-0.02059635122765271,,-0.04317776993808808,0.05851880697925988
ANGPTL2,0.025873225861897928,-0.04844474599054164,0.07046358392829737,-0.010207966566677612,0.06027649500544189,0.23292757665251626,0.1279182157966423,-0.01988004261236321,0.020218155910756194,-0.0708042021874883,0.08492803319629873,-0.04159961893890589,0.10269870617251305,0.037214054231800325,0.09890977297457386,0.06880674370477141,0.05262122234716156,0.034758075148036416,0.04193511405935029
LRIG2,-0.01038373307056738,0.036682627289498136,-0.02425857700283955,-0.0014079425898766932,-0.057532512163896966,0.054473737124144064,-0.019502453212394074,0.03249445235396565,-0.023503850828572682,-0.005810278814019554,0.0017408890541116945,0.02872084636474318,-0.042746017634740736,0.20785265387585028,0.07653484838339439,0.04714485687139905,0.02225213603237609,0.08029743628615739,0.03616173782467739
ICOSLG,-0.0009112276264517046,-0.05282052669404116,0.025503116047936297,-0.005790526259814154,-0.030316622896247997,0.10307705724594722,-0.01952384053772705,-0.040535338214096356,0.008873724044626193,0.025916986031170795,0.03414689683761289,-0.0192803971078179,0.03160069566624514,0.04239026031018333,0.037937150523255386,0.04122997704135622,0.01656096315184726,0.04600299161189343,0.007813986505911707
WIF1,,-0.031737173863562146,-0.03745205503116838,,-0.0030138804684734467,-0.16381117316117705,-0.04799589065948472,-0.01818428189377157,-0.02021189329277352,,,,,,,,-0.021097919134654697,,0.022805413883006193
NPPC,-0.06224940733455017,0.0875133733108621,0.0028424242285354337,0.001821984844673131,-0.0670694461206699,-0.05288353139873576,-0.029039355739787852,-0.0104191671094931,-0.014927032927125322,,-0.04373818334247226,-0.049580027877324295,-0.0603422294687263,0.010446498168838704,0.008861299133939193,-0.01569130566136116,0.04740585416432887,,0.009399854234460355
LYZ,0.04431083500706043,0.05218706905473885,0.04189747407408439,0.022170564939368077,-0.009897292879707996,0.05118342942118598,0.08806707771017727,-0.023708376465035298,0.02526069305360154,0.05783318202204918,0.035052618751708876,-0.03265796004731319,0.07708894104064441,0.092014841710004,0.057890308730850513,0.042528294788767934,0.09338168220426697,-0.03896920312814904,0.012050851776927295
EREG,,,,,-0.050255091846762336,,,,,-0.00809928842498992,,,,,0.0022550801402998685,-0.015299052405754536,0.02483917195463955,-0.0015183709454003598,-0.01870712771688043
SPTAN1,-0.045500324383791764,-0.050174610686135386,0.061702741449516235,0.13105300612662454,0.08196176353759235,-0.07255791963300952,-0.02872373255951733,-0.027846070946802415,-0.014343860186301965,0.05687970316607902,0.013719194690018126,0.05920594482121071,-0.028924762670046178,0.19954757093832415,0.02209068255920513,0.011217329123215934,-0.02359054780428556,0.0566515846333666,-0.022645125787303422
PTH2,,,,,,,,,,,,,,,,,-0.025266975128608732,,
LIPC,0.05606449059075604,-0.023659106927182275,-0.016386806482718803,0.012635640525842208,-0.00011724195448138308,-0.033486719350007306,0.013553395691500979,-0.03703868309682477,,-0.030543958283784898,0.03549968716644133,-0.0038048368784335796,0.11720224276820411,0.06523657781817252,,,,0.015805673561456863,0.06687550445752487
COL8A1,0.008943827849454673,-0.0016551239309939157,0.09646278973812619,-0.0459727334984932,0.06350757500570388,0.159909558825189,0.00853194752386107,0.01739082264230585,0.046875288383797176,-0.03864544101855497,0.07540088980048155,0.04683748524469057,0.10678490408552768,0.10314562667023644,0.07877591047196202,0.044768892470286405,0.07125859069596048,-0.010615230978846249,0.029457823152314527
GSTM2,-0.06924238084515216,0.08924948001269306,0.02468831653669663,-0.038015257115191256,0.03719955867854041,-0.018260614152415918,0.01988552388107522,0.03043992261845463,-0.012082240220599085,0.09143515122584969,0.04574592744745103,0.050500914931881205,0.007606344518873203,0.10338247094251067,0.0177490391697003,0.0698784634983866,0.0639264283841236,0.042929267776912236,0.041943842604315835
IL4,,,,,,,,,,,,-0.03416923031010169,,,,,,,
SPX,-0.0258504086684349,0.019446461350014835,-0.02189846400091451,0.01374163086039017,-0.021020737525641396,-0.06214385474369595,0.00106778885611259,-0.010373922132116067,-0.01971440194251382,,-0.05798335219958858,,,0.0607746881004983,-0.0037674935584190343,0.07014656128049046,-0.03488360452718874,0.12833708581502962,-0.04883560578516617
MFGE8,-0.013189187135993933,-0.04364211787179309,0.1540655316899149,-0.017470737104762418,-0.024195062159519987,0.10194254636237621,0.03919533410168627,0.039281107776269086,0.04007769684927873,0.03489381578631093,0.06605123915844689,-0.042298671800483,0.10490156404981853,0.03328752512028304,0.03131429696721331,0.03813694648220585,0.15522706422965452,0.06696835260769814,0.041175321017431904
TGFA,0.07806965260812633,-0.02871064850469873,0.034164229629749514,-0.0203827168677276,0.0440927951368277,0.13578718193192604,0.025596499081924,0.031298709463445235,-0.03584213056128909,0.002490237045176152,-0.013324938368408734,-0.11752908963592294,0.027180210339864924,0.0016277171645364004,0.07100404354352421,0.05976316833405894,0.06608679228582758,0.15224563281336123,0.051616394716116745
SLIT2,0.13185918802783353,0.05346847335829178,0.037485039585347935,0.04156785673131758,-0.008451389519754528,-0.019163553208623625,-0.04134863198997389,-0.0007070189347766361,0.024677035543744025,-0.011252780124013095,-0.03848191027116418,0.0995384940408667,0.021187005710167718,0.028620772880527563,0.043552214052083635,-0.01235843072101989,-0.011695450778224743,-0.027539346461380454,0.06651105037643508
PLTP,-0.1080261007228982,0.03426095375825485,-0.0009301232644405806,0.08606311639626782,0.08610182767879902,0.1026083764654625,0.09946517278667458,0.015874394646014166,0.0193060422023868,0.07598976207804112,-0.00968585929617557,-0.12240584795120052,-0.07716597862493206,0.09747397229006904,0.06051772885497506,0.02038973024137927,0.07463559904586355,0.023682598745774015,-0.0031374602627435126
APOD,0.11543185637076786,0.062172063566327075,0.04127050596174577,0.00689312973923404,0.060505502779342406,-0.02700623182872744,-0.0424409331298507,-0.01418622300838282,0.014223403555771511,0.14318178220244634,-0.14966692339227494,-0.00812615244132671,0.07986038524096518,-0.2595261482253823,0.11928927553633395,0.03315159401275603,0.16055255139619667,-0.12284842772874166,-0.05779933720040105
B2M,-0.005647282858554843,0.07173405569106509,0.15193459774629167,0.030043341548960538,-0.009737168991884385,0.16295539876821116,0.09011960114873417,-0.031723937780046826,0.013255135458853212,0.1045219662626783,0.08976305188025714,0.01807601000678124,0.10498435990196434,0.009449051999023246,0.0948207230744206,0.06021122425340457,0.12974955582270356,-0.04339642749151115,0.032433858652874833
OMG,0.030070152230834354,0.003269499849613306,0.037222516426558855,0.075045959517981,0.05076507757637538,-0.04708071401789664,-0.08288978181146357,0.010303629690079495,-0.04240626042833842,-0.015470326997381198,-0.05175729417887983,-0.04180220103759848,-0.04908054129121589,-0.12891820154185554,0.0481180424696456,0.07555714927011621,-0.028507936770143138,0.12206384544712609,-0.056349433313973296
CXCL3,0.03999230007510483,0.020814276135062086,0.028805684484975416,-0.06888679622173839,-0.04345073727584833,,-0.02239014130804906,0.009496791784671173,-0.011490346717354837,0.0767428521236027,-0.0450765841165667,-0.06924984262332508,,,0.00692050674712283,0.00571379727496171,0.03124933628977524,0.0034784453496240104,0.014650507120361289
CXCL10,-0.013282903522046561,-0.0035313606862031753,-0.013810625100669166,-0.0019129921149560376,-0.010202831985859516,0.12307794786200763,0.08342438085325611,0.0005915747464393422,0.016094770368861717,0.05140079538208125,0.06817991734624701,0.13738522406374498,-0.011815129595821068,-0.020726449772268143,0.023929763709146123,0.0015345894628559288,-0.018548836092460802,0.1022387851015601,-0.025302292580300784
RSPO3,,,0.008337070440688104,-0.04187057163531713,-0.04379287863028944,-0.030020883839525513,-0.028002389823028575,0.028870374643921847,-0.027902050182835862,,,,,,0.016369203975129497,0.030483603445998944,0.040397727268164506,-0.0029880990888984708,-0.025851465177994505
CORT,-0.03564442855643107,-0.0258595819104218,0.019768563651270964,-0.0742150617328572,-0.05314927029450559,-0.034971635538382485,-0.04846440935964143,0.030569682859026743,-0.0377516602953342,,,,,,-0.035391483574182855,-0.021553034727450127,0.025899115099378853,,
NCAN,0.03305123933726251,0.10610514220417903,0.05014413211373101,0.07021059606880004,-0.04830055826663402,0.16081522352042793,0.001223199507904141,0.03097112617935879,-0.04500338163759321,,-0.023122450565119582,0.0308120351225339,0.13968555170899696,0.1605853508908059,0.1009859597288137,0.06081820801408803,-0.05733603471611701,0.13791757554751768,-0.03170732314672776
PRG4,,-0.03529225773079713,0.026375976837879244,0.04803390929671311,0.04977799336347821,,0.007753131406040132,-0.03011468661218045,,,,,,,-0.009089737497896861,-0.006688482783334952,0.1426643651398878,-0.04565689365112538,-0.029308916949966644
ZG16B,,,0.056652445062680225,0.02591741026333427,,,-0.0261900610179593,-0.016099117043483234,,0.06742746382794718,,,,0.010976951175399428,,,,0.039209019185989916,0.01900331332407805
TGM2,0.018584781675026606,0.04175854356100141,0.13962752276195964,-0.006595964238805226,-0.08329156086449144,-0.05885256551679472,0.08631243792072271,-0.034230173512136725,0.020711155853352547,-0.0012848628352726368,0.08679715610242905,-0.008526298334729662,0.12389117604490936,0.13723418806170887,0.039597475797687354,0.025076773659214718,0.09484506832859152,-0.009499227457540478,0.010037596530664586
VEGFC,0.028624051998172136,-0.02532289955527297,0.052060698501692655,0.008453362441253076,-0.048266572246156235,0.047886621476185456,-0.007255353659439677,-0.043350950266194135,0.03507626504189582,0.051964333192108664,-0.07460791198141314,0.08379990997268143,0.03757908764736185,0.06657898928780517,0.004562030499983059,0.03413125743550216,0.09052208374547627,0.004658019747355814,0.05713460799697268
