,MGH258,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
MICA,0.004136756845677859,0.06468808391953099,0.17033023021429525,0.06470616624395394,-0.018082191095489905,0.0620648730087242,0.08681085102665378,0.06775878645975114,0.09660166301553474,0.042180798034128095,0.06147048658802469
TG,-0.031941739199472706,0.04448139379957236,0.020999186533070615,0.15980660428233037,-0.029165338425235873,-0.011288958823207655,,0.021308481346692495,,-0.024635708978695634,-0.022113442599276428
ADA,0.037246926621079916,0.05304686624211466,0.006236785729961518,0.04753569813208402,0.00785216310283829,0.14892136503368392,0.059933287290150995,0.07328289768253418,0.10222729922666202,0.10548426561243963,0.059918975291186706
LAMC3,0.08675519506354995,0.14448419721806333,0.06769248647104201,0.13562471430527878,0.09576732715268262,0.14462245439787963,0.1474035494384619,0.06837935641010318,0.06806521736613501,0.08303264815446103,0.19251442082565348
CCL7,,,,,-0.053703424826010225,,,,,0.01292433736152691,-0.12110035578487284
NGF,,,0.05614187630674683,0.02417922574728574,0.04881984234695595,0.05630237457045511,,0.03096567265505398,,0.05748373613760734,0.04147483577773404
TNFSF15,,,0.053478349124667694,0.0332710919382988,0.011898644026249397,,,-0.014126377413380381,,-0.0060680856994997845,0.05119822968265794
HMGB1,-0.008394779667078422,-0.007493314225550358,0.05742550862278917,-0.03170430641877887,0.02870157070768849,-0.07096474627046119,-0.22034434324822746,-0.0404702859252672,0.041191530901979224,0.004136453024377288,-0.00015459993492944035
ITGB3BP,-0.039452263594147455,0.017758312235737487,-0.09901598431302013,0.014435205205678748,-0.02069112381719093,-0.008005905053610792,0.06861786044019225,-0.06843099048345093,-0.01818070687758988,0.024720329462271283,0.0028440753442236072
AANAT,,0.05417550979933401,,-0.03536067125741861,-0.00588181716278203,0.007114129278361167,0.05567865722565443,,,0.05205930342786239,0.08750962860733198
RELN,0.008121776045586906,,0.03550328309769901,,,,0.02667210592408297,0.00430827567749878,0.13380074558004154,,-0.033743987054365356
IL15,0.06067590740402122,0.04897252768368871,0.10455495093040343,0.00020894926026503955,-0.038098864913654516,0.07872947540853033,-0.03698817729618082,-0.03445858219919439,-0.03419550449481102,0.065856265057885,0.053971356669890294
UTS2,,0.006945147419197465,,,0.0030718650488521806,,,,,,
BSG,0.09340574472728555,-0.04352857282105379,0.05768334963604882,0.04024874238934829,0.025273977162671574,0.008984977586807856,0.23286494215301656,0.014226501414165977,0.0922776256639263,0.02968837191466924,0.07112076792705918
ADAMTS3,0.05169770985662941,0.10463417673088546,,-0.04234080396520363,-0.008048071899918382,0.10655056881785553,0.06737778664412342,0.04990370885136511,-0.039314827455985094,0.05080863932614114,0.07913245260288299
CD34,0.07620368723003307,0.003503181350975474,0.06217536641595992,0.0737558050126697,0.06621479361312164,0.09782593627173049,0.1676876729278832,0.07651675548890227,0.008850004734772834,0.07332476032293693,0.057930925820217215
PLAT,0.07034144415099339,0.04282325978616911,0.019687036615382392,0.13618729905666696,-0.004046718184182054,0.12081353536640616,0.15479016882526447,-0.054281613481127575,-0.03854891625738551,0.04948288506500006,0.1285511224921789
NTF3,,,,,0.10952893951421953,0.08990387503819199,,0.045327611537928955,,,
LTA,,,,,,,,,,-0.00025171276834317274,
CKLF,-0.047717895980682344,0.05299110236382634,0.11903237522187723,0.1205867513910164,0.03047300067344616,0.1450454553853294,0.09898888023316878,-0.03618594547284381,0.137466374970732,0.08415323419459317,0.09531408446832076
CD24,-0.05281601691934574,0.037996956563206556,-0.16096071804306403,0.0785858325225159,-0.018229127902246536,0.055447259139375274,-0.023881083575928195,-0.03442310905633085,-0.055548271959923366,-0.04795475662206919,-0.04561765721792406
HSP90AA1,-0.045910729852443155,-0.10777497724302516,0.039623901511485635,-0.06340547819085962,-0.0650538612793675,-0.2084479435797401,-0.1719652445612551,0.011929882887292057,-0.025905513803754488,-0.07040865251720854,-0.09298299873582985
BMP4,0.0687043236963941,0.046102597107786025,-0.031085862724360053,0.09870730795830218,0.08590617297553367,0.12520103554919668,0.16706082539607273,0.07752647051109908,,0.0773371282169332,0.08785205044251145
SCGB3A1,,-0.016836309346799375,-0.03910309174020513,,-0.02729867313384507,0.061946422409003964,,0.04541433331627604,,0.014340956038400125,0.07304158675690266
IGFBP4,0.06886814918228688,0.054807525627079544,0.03682164288970429,0.09864188620615855,0.06627852423746985,-0.00671746790963864,0.2474541865593103,0.006263368343141022,0.054956535587304074,0.08479633909047271,0.14056603374353374
RSPO4,,,0.022073826649318305,,,,,-0.019756566650340236,,0.09389630360792318,0.10166967354258236
LEFTY2,-0.002762145735932102,0.07411673662535258,,0.034180064985394984,-0.025460840482505995,0.04815844962120808,0.21241931089424776,0.1282078330408056,0.08619008815292245,0.08482441931334098,0.055698920830581665
PF4,,,,,,-0.03178508603815894,,,,0.010461160999254102,0.02662625616335596
ANGPTL2,-0.032257537403185356,0.05268725097589549,0.052781027570907975,0.046873146967392365,0.0130340006153621,0.08864955235765958,-0.051367973743516475,0.02496686808906313,0.1305485438693363,0.0812219134241876,0.12195171281571142
LRIG2,0.019689929232930448,-0.15763378578245552,0.058408204535167055,0.046025677287446276,-0.05256775872692036,0.025540551528204204,0.05070737684992515,0.007515684872660333,-0.005725535458402286,0.0727512919449079,0.056426785274058096
ICOSLG,-0.03393306231401592,0.05441655671176139,0.027765661357318335,0.02557322554780944,0.05691148300806564,0.05922993052524229,-0.02627980600144629,0.0426291486164586,7.131455947750353e-05,0.04880212132003037,0.03953281258501914
WIF1,,,,,,,,-0.018365642360194535,-0.03479688880931434,,-0.020456948981149862
NPPC,0.12496152896702097,0.031493345110205996,-0.062358252877945115,-0.04234072264715418,-0.02656227226354815,-0.02065861469195357,0.08805359156624039,-0.010820456636973199,-0.004798616787747209,,0.08242232373789718
LYZ,-0.047755022596392076,-0.019987717756763217,-0.030688875367295067,-0.022792548592951434,0.05678210188228431,0.0732342541080962,0.12115551814055742,0.009640139768475386,0.1323223300743108,0.024164954789272268,-0.008357713937243019
EREG,,,,,-0.03824861192273562,-0.012152501617017142,,-0.00954108121115574,,-0.06984298422629649,-0.014330921880994666
SPTAN1,0.16073983106607032,0.013918788477298915,-0.08660455058184481,0.07871632248716916,-0.017593753264763572,0.07818154301728038,0.13455388897055554,0.03635189707945459,-0.010614626257284673,0.14740271014204462,0.027265805503638565
PTH2,,,,,,,,-0.018880372816107917,,,
LIPC,-0.017220232842327515,0.04239696782213815,0.07555243804421088,-0.007964530244023351,,,0.09225862506861889,,,0.10002084606296496,0.018415988790310128
COL8A1,-0.010373942119413067,0.011178618881274301,-0.054102257283119674,-0.02922671032793808,0.012446654870664741,0.10861936280264284,0.23132541306266083,0.005917511439398201,0.10437456832836946,-0.05423840413657354,-0.021392787236082244
GSTM2,-0.009079025360642921,-0.044364039522881094,-0.009553125345739306,0.04720526029087801,0.022423031510447795,0.026989622770306115,-0.0354998638414317,-0.03182752399653259,-0.027053886309030065,0.023058483536013034,-0.014167782285235329
IL4,,-0.003207541950108296,,,,,,,,,
SPX,-0.03801882536859999,,,-0.04112971387780581,0.11601197827617481,-0.018487332915612602,-0.1390988850818066,0.10264135894988342,0.028708396361012568,0.1488146543375853,0.07144631126494076
MFGE8,0.05970922350633524,0.07932807398467055,-0.016143404274263955,0.08822548914517492,0.03145974313067499,0.05322515525031432,0.19989020717599612,0.08520477936449825,0.1364982544670864,0.11971861141720236,0.07948060986386883
TGFA,-0.0029027215727164563,-0.06829469207107068,-0.10676773314637487,0.024976298731212848,-0.04690554312288778,-0.02063662446345868,-0.06032337006408534,-0.0011090074814424304,-0.04574733659255742,0.1068337778477883,0.043780686714599615
SLIT2,-0.03287268153042703,-0.07930155489996778,-0.058170325988184376,0.1559897347250595,-0.0034266111885387705,0.03982563453146816,-0.000986381026789599,-0.03129798642440984,-0.00015266003003513252,-0.01582661353945414,-0.006333352893243634
PLTP,0.03732403684499353,0.0024508688202107814,0.06944320649140026,0.04662258649399267,0.09116320955722013,-0.0063193958477632175,0.23068931717159533,0.022393429857418993,0.14577811059606308,0.1186350984384881,0.11036197879332424
APOD,-0.10054739240316353,-0.02324880172125567,0.061687812182273455,-0.12709110181038683,0.06107954294610306,0.16383059748154333,-0.21144746960722996,0.06481653853461515,-0.07303161487998788,-0.02759076117856085,0.06441702849453193
B2M,0.07896767974786159,0.0468919281143597,0.0469180627388303,0.04840993391549822,0.06023094354996576,0.08777513119469399,0.23287451855179683,-0.0315957243158576,0.12233980610906627,-0.0020615468357881805,0.07665270136425208
OMG,-0.03066138997699869,0.0007368824423447177,0.025400988146923684,-0.08437858322011309,0.01341381562153221,0.16673608907755869,-0.10541636954096602,-0.0017019168839070764,0.03209279599533068,0.13252325022301467,0.04495763837907577
CXCL3,-0.025722783885026898,0.08511605922754975,,,0.010603844609342519,-0.06427781706947486,-0.03179772525354525,0.004111765876012028,-0.026515403473914515,0.05053046315083353,-0.0762465111263423
CXCL10,0.06507149950906056,-0.04200827969834966,0.0013521384132032892,0.10066983315270886,0.05276195623279874,0.02155906260007734,-0.07432551771139173,0.046566723076547724,,0.07685987263526393,0.05753719380409509
RSPO3,,,,,-0.0021898992402098363,0.06739009180832457,,-0.009713846467916334,0.05621191403381586,-0.02274483256795917,-0.030763533081401694
CORT,-0.03194174588351125,,,,-0.0008874229233261936,0.1628687050163581,,0.09726795576091586,0.22289989249804948,,
NCAN,-0.001002205216713632,0.14133379293998338,0.2367223291505667,0.010038402389242085,0.015549360940815897,0.1618025185368903,0.13709894539346487,0.06033521990653634,0.0625176590971008,0.11697605087897808,0.06807320663160053
PRG4,,,,,0.03927492861074739,0.04783181066707497,,0.028419368965364282,,-0.0002565646441076242,0.0775022216532752
ZG16B,,,,0.03869808684382369,,,,,,-0.01455700507972077,0.1141012742461841
TGM2,0.0006598707430834143,-0.07819185861478407,0.12411866522305774,0.13485852408024435,0.026646518317988543,-0.028979956164626428,0.10581998176438921,0.03276758433253327,-0.047999282548457575,0.025143514918998893,0.1311522100585203
VEGFC,-0.017609146825136115,-0.0541642933288025,-0.0052133710781491335,0.061331220476823586,-0.02902568837653455,0.025631795502006584,0.043160519168740696,0.011918382396952608,,0.09173792437849232,0.05791248131884373
WNT6,,0.017870707227333384,,-0.037383080435237546,0.04930601672190979,0.031696908257056594,,-0.026220188197179594,,-0.004072609041764773,-0.049896785738493765
NRG4,,,0.053510191837767535,,,,0.004269353750429785,-0.02608905885950272,,-0.0357979177459898,-0.003941610024956735
PMCH,,,,,0.022495634310592143,0.14766813015145766,,-0.015021002935685429,,0.06279469710876356,0.07499684866927375
COL9A1,0.10847933129524885,0.09127734291244555,0.11870792453823138,0.019941832794181765,0.02857573321240036,0.1454025556864274,0.11472217744963671,-0.0504258782547081,,0.08920889028497883,0.12533968097134546
GDF11,0.022408581111353812,0.13767845326548503,-0.05533277021020692,-0.0010254780530125109,0.016967693042415476,-0.03522671847509523,0.10056117908123469,-0.058712434446619464,-0.006423605530526347,0.1102813532208186,0.058657798166140133
RAET1E,,,,,,,,,,0.08047712606266093,
IL24,,,,,-0.040697882951728666,-0.03127828900141242,,,,,-0.024819460514910217
SORBS1,-0.01815753272776417,0.08544471458055171,0.055395388025914406,0.033786899817656056,-0.004404547190379533,0.02989088636743949,-0.08754058510837945,-0.06886295042869219,-0.03726604780244889,0.01802932342933577,0.046182701670729
DLL1,0.012127322599165337,-0.04296352643108161,-0.04138967764728109,0.03622511450187915,0.023210046036288564,0.13707648785197207,-0.037667378740976545,-0.03767273763121823,-0.032250817382126526,0.1141732881092772,0.08350988671928292
TLN1,0.0042785541350962904,-0.07831469839105266,0.09336354989022033,0.052788920082192235,0.04952057586149154,-0.002020539678082448,0.08785151040638693,0.02349466821658501,0.09092652054535566,-0.01163272769773269,0.05018484869092924
COL2A1,-0.030001468196632984,,,,-0.006322079812723607,0.010107191342379654,,-0.03164416261759128,,0.08695796154390949,0.05059947333814016
SHH,,-0.04122743265846329,,,-0.011623277484309504,-0.02288169677924612,0.12641057829955601,-0.04641041220389955,,0.03805437556107358,0.08622640476454059
PON2,0.023499076238751467,0.06183200043421953,0.14748702434021224,0.13723380944576186,-0.010529119995623427,0.15896489540961053,0.18383645072164206,0.02466227874765868,0.06336972823512971,0.07120929334486358,0.11022382019298792
ICAM5,,,,,0.04101212776157595,0.06363684687594234,,-0.026566079171521012,0.10940827675932456,0.056129576490486804,-0.01629606225601809
HPX,-0.03407813098321895,0.14398449629527454,0.034467221059539255,-0.007325503879747825,0.09874093363957923,-0.021307015100586222,0.05554829896433158,0.014905329191588141,,-0.002123667248868897,0.04971047974725443
SFRP2,,-0.04778207142006534,,0.06137461128440966,-0.02635587795491266,0.04954359769314133,-0.034565691581069986,-0.04451968330386158,0.08291305813314662,0.0877395999139239,0.14801486534376654
CFC1,,,,,,,,,,,0.007245656604444962
CD70,,,-0.027225939233290333,,-0.051884027179114625,-0.037893064991868834,,0.002132411236729036,,0.03942742508302216,0.0048197027382262895
HP,-0.0159729256087463,-0.08904433988688353,0.08224736069347503,-0.056979780271457454,0.015548291465627665,0.01601940691004219,0.009052748297939154,-0.004428099570983691,,0.02623683297697924,-0.010880382055841612
CXCL2,0.011355474759722973,-0.05097398119509946,-0.04238334207195159,,-0.05169586300170732,-0.060639284294783664,0.05816851548489777,-0.028519858518269308,-0.04625957954002979,0.009099886024959588,-0.02425532288624283
NPPB,,,,,0.007729531744901489,0.01540455657265729,,0.042322592345944064,,-0.03631300073131699,
CCK,0.002321770499054374,,,-0.048925192890530114,0.019752963502571937,0.05102512133428377,0.08043712683368628,0.0440719672737916,-0.04289361483303376,0.05411879641939433,-0.08340404880392056
SEMA6A,0.04620401288816269,-0.013018732495508526,0.19485751278986982,0.10830571153349527,0.02489789511261981,-0.0012781839782445132,0.0903551872103906,0.0010212063515467225,0.05549372820651231,0.0342984439095121,0.13445437858750936
IRAK4,-0.03248088172928525,-0.11771918202819236,0.1247922041300279,0.10339761821341634,-0.0032251464352550502,0.0006944639671497612,0.0635341472412369,0.003044946319793263,0.008585848451602433,0.03947356808625059,0.09626085939496858
GSTP1,0.04727853948023559,0.10231719025131282,0.05459211327626256,-0.07585823596919831,0.019448540318364693,0.1268148126653994,-0.10502411952247934,-0.023519304836566276,0.01681507967028031,0.08259518782858745,0.15195042082465499
VCAM1,0.04007406470045298,-0.1123338805250035,0.03882412203401828,0.060816904109740784,-0.07707785118923192,-0.013181057077745318,0.0406602074656374,-0.03135052033432182,-0.07512579524108963,0.10778529389389134,-0.03540840784446297
NXPH3,-0.03420642118379749,0.04717375038466219,0.10881914852349663,-0.010872534954275061,0.04839356359937332,0.050170710917124474,0.14372687931438932,-0.0018893541114884227,0.16196192141311463,0.12789978535877583,0.09944079454367662
MTMR4,0.05252999995578953,0.003558386484795306,-0.10353881247926003,0.01280248357145569,0.027755656479856103,0.05422584118163417,0.03741883328063323,-0.04274379256626765,0.05335361155929604,0.05282181096049055,0.08840896247270709
LAMC2,,,-0.05601569640352104,,0.009267685100863822,0.001543002312530548,0.07909156088045964,-0.014580226292292622,,0.0028195256041195715,-0.03739107711519523
IL10,-0.03317775010750308,-0.006211076783577164,-0.030399134900707635,0.06908111468049373,-0.02496759470676375,0.04315203226398039,0.05777302534720149,0.005150881217469202,,0.009834477752824736,0.011750104483725436
SEMA4D,-0.05661020306885156,0.09288240677582305,-0.04697729868171065,-0.048635554766912566,-0.025269486493652963,0.10111528239404134,-0.12270446248189705,0.004279443004039596,0.05732504797106466,0.07096655474036838,0.08087474680963878
TRH,0.0035244594524774494,0.051329171004044605,,,-0.02288650287953367,0.0478517832162328,0.2730700228683784,0.020424821818180127,-0.035973016335160854,0.023392958317546928,0.0845058615711944
SEMA6D,0.054374039552057815,-0.028970935141843845,0.024036079603822293,0.02912793776078121,0.00020370655167036881,0.005686342312372558,0.05731620987182785,-0.06278591222939427,0.13972562816580683,0.025577105239129417,0.0839457752915408
CEL,,-0.04177467944607393,-0.053922115802764924,0.08980596724236384,0.020151291720774393,0.048692013972011214,0.15080368193643592,-0.02626351227205789,,0.010232412006367334,-0.023042304094635008
PDCD1LG2,0.0792313782668407,-0.018330734119774917,-0.017180120006265894,0.05331482680960853,0.0185695409278691,0.0413040772021604,0.02171589839875336,-0.028802951787258443,,0.15516319173505186,0.004708314116196146
SPINT1,0.04786052217010705,0.05307458492262497,-0.05184963121636371,0.04849009244755916,-0.020570924539886834,0.0207985223639508,0.07572895374018312,-0.007224050787661067,,0.08286578394535969,0.10244863720612514
CTHRC1,0.0663638834953591,0.0664118837377906,0.014292974092053781,0.03591067326397935,0.0641094740033209,0.08787345838405355,0.14294036385423836,0.018546348469174873,,0.05784313155418257,0.18716919975037544
PODXL,0.0008555844508891484,0.060846844800749166,0.07312625301811237,0.10872862172831767,-0.009153619835914773,0.018093006620181633,0.1847758005921363,0.06930235064409727,0.12394523635287386,0.13783949695344108,0.16132559740385313
JAM3,-0.04689618483152854,-0.08458200534948013,-0.10959782234360042,-0.10395517012599968,-0.030627020098416485,0.003151202846527992,-0.10939496972409016,-0.02487277756427359,-0.04826122141217532,0.001515031274155199,0.09263921815053223
TGFB2,-0.05004344678247695,0.045355638843156666,-0.026108024995117003,0.024928539766925356,-0.02254489719379065,0.057056185766833474,0.09360359619271767,0.04347725248303037,0.15108786515950468,0.0347292557941697,-0.004689081114894023
COL18A1,0.0158049720396878,0.07637966713330557,0.036487569727959884,0.04922137215118042,0.07369777858181666,0.03819405472340503,0.19535833415281542,0.004696357127999401,-0.03302314538920002,0.05122134821217584,0.16652194889469113
NODAL,0.00713389858581205,-0.05446013496257178,0.04570455787267144,0.10854245606362166,-0.03237656146565979,0.01795323239090844,0.06389351754735784,0.02890788689322185,,0.06496779355446086,0.06173721247273769
INHBB,0.01939637448058778,-0.028241900767318633,0.03560257263212384,-0.024527237743911627,-0.040276846528150834,-0.04566696947587811,0.059018960791598435,-0.024237021335722045,0.10734644152346173,0.07395602967736123,0.10041896286264816
LCN1,,,,,-0.02980793723020018,0.10411266718811184,,,,-0.030296807782530293,0.05585310153766804
ARF4,0.057848500026243574,0.014255895244158592,0.0057893284363898624,0.029540830399255712,0.061495496590815275,0.11719439093714604,0.09547357563964472,-0.049282102411047246,0.02483574937186616,-0.04881849571972158,-0.0033002745143184613
CXCL14,-0.07267594007188719,0.015465576680828133,-0.0005074930758206468,-0.03018966541351418,-0.04241978527271874,-0.09508667721342282,0.2341375992667905,0.029992805277502498,0.009760006242365248,0.0013000880492545033,-0.046420731500270256
LIF,0.02289211769156636,-0.10049584949397203,0.022226901207916372,0.09411177443035783,-0.07244446267126117,-0.054860429487957565,0.11043207011027739,-0.0035586401356429514,0.04173702743590817,-0.07691037746782929,0.05605599043822598
IL17B,,-0.0630130516272883,0.09598135662419138,,0.06708514910483412,-0.013568485745789494,,0.0529630876495054,,0.02866526166932987,0.09381171477151533
MMP1,,0.04332898792118842,,,-0.02571751234689663,-0.06013950975761702,,-0.015021001746113908,,0.08064838807608783,-0.02354171838903649
MATN1,,,-0.020274121998549187,,-0.01751380776194703,0.030568575872521542,-0.0011090030078904653,-0.02137838895991866,,0.029778670372074333,0.03230445548360021
ADAM28,-0.07677527499590077,0.006418639537478136,0.12363240210865503,0.09353609335181608,-0.004951099580835669,0.02545089383746968,0.004805891270189562,0.003334602274243561,0.034786843862231756,0.06234774050914902,0.10680329796285548
TCN2,0.003548249065258933,0.020592888180037728,-0.027466976837385988,0.0597553291903132,0.045927026229198274,0.04718640394034458,0.17593302577428993,0.01940102681631025,0.05549419443185254,0.05346399430450793,0.06164043567956148
THPO,,0.012737877206718535,-0.013628969002609275,0.03491448172922272,,,,0.0602822669130733,,0.07763285224927093,0.005660138408254801
CUBN,0.0931688459774454,0.03321753005178313,0.007508538049071361,0.11818619790389776,0.10908956926594321,0.043622592622913174,0.0929779144417907,-0.030344834925873178,-0.044883366140551245,0.07242299668305462,0.010757948796792713
TIMP3,0.05090938879369872,-0.07624129523574863,-0.053064634321748565,-0.01225747699319406,0.01020315893770824,0.0007960359012088394,0.18248426606665408,0.05850122206929148,-0.035348891396455466,0.05459976686052711,0.1320020975499291
PIGF,0.0840107153384834,0.1941224383413515,0.14651204094683176,0.04495689267493404,-0.01720778356421224,0.03664683628450296,0.08523660364796312,-0.0031161862581348936,0.12392297348802148,0.11138728424339593,0.09648514484998248
CRH,,,,,0.024101149021842364,0.04451523899894633,-0.03318586856971879,0.08183493122735193,-0.041923059918963335,0.05946637306148658,-0.0074834552416865995
BDNF,,0.03069341844769429,,,-0.03588141758414115,-0.01083461462291026,0.1994273490624564,-0.06095326748520957,0.0651172890421192,-0.0010268697849667124,0.12727837668533573
CCL5,-0.03070311340801852,-0.07501136796609328,0.03273075704272254,-0.0012629238309783783,0.005534102621888328,0.036243047091621815,0.03828749168095161,0.05518809988389484,0.06369472605220054,0.13520212190554035,0.02129295741080237
GAD1,0.020498771907423604,0.059457990655432634,0.06827012785154396,-0.0032950911801425233,-0.0592882977081893,0.1308909041569938,0.08033785559577326,-0.07302689537126038,0.005108658939757146,0.012283706591300517,-0.06464398853634874
COL14A1,-0.056856061142595525,0.0552593852150781,0.031839904991589514,0.011176898096717475,-0.07172142742386002,-0.016639683735553537,0.10695764516104604,-0.01248580416385533,,0.08721891586751453,0.07983381781190564
HLA-A,0.05637361131130163,0.006691043197644016,-0.009070669015565696,0.05302637488369166,-0.014698706779889464,-0.14167509076022072,0.20646244642374617,0.04318120453578495,0.09146909130833938,0.03463131072656524,0.0078124216872298155
CD5L,-0.039133594972432836,,,-0.028730477505029977,,,,,,,
FGF18,,,,,-0.03592045685530538,0.003638674546567214,,-0.02595735987871922,,-0.04067299928559459,0.02626119603004945
ADM,-0.005701126833970524,-0.04837961352408238,-0.13960280452984963,0.006264315440856442,-0.08645875479673526,-0.17058819892782018,0.1821767871406692,0.04736909950923077,0.019092452199531977,-0.0033752778355969145,-0.0241137274229538
CCL15,,,,,,,,,,-0.03527568912281917,
