,UKF248,UKF259,UKF266,UKF269,UKF275,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,,-0.020512771319813584,,,-0.01456070453984554,,,-0.015465281663429151,,-0.017723737497526326,
VEGFD,0.005602180361430054,0.0267726711701267,,-0.0067121352339787384,-0.015513199125871216,,,,,,
TNFSF13,0.03996313707243449,-0.014149250567029089,0.016568856725484585,,,,,0.07543798057390651,-0.01624220061878068,0.0007302515621111664,0.07338048601804766
WNT5A,0.05204361313691674,0.039304110649560194,-0.016056175073867474,0.07476977001107991,-0.020461113154611674,0.16598077917674042,0.09778041400943631,-0.02230236777766209,0.04684447873789781,-0.003988194444292032,0.011668004355423992
CXCL8,-0.054924356861290304,0.03638676272718332,-0.017852453958593105,0.00431034149448289,0.04357037805133665,,-0.03515127741811454,-0.047980998355686,-0.05453165657112977,-0.0549424837464773,-0.04276710243454676
GRN,0.1415708525891833,0.03079021546304315,-0.009618401677098487,0.10591195305882588,-0.022697881616699403,0.0415105467808574,0.08252707686290411,0.0502236132819453,0.02747734893373864,0.06398474318197242,-0.016878201478917006
MIA,0.07694930326430578,-0.0038472897920485897,0.07332345944514902,-0.029427049472226803,-0.02861925738073749,0.025195609131668278,0.06403877955817193,0.06291257960444431,-0.02057935436124966,0.006545866383267767,-0.03917804992120481
COL4A4,0.06018651482143978,0.008245621418894915,-0.011941367817078838,-0.013593903615061501,-0.015201826028453276,,0.0034569630223256504,0.050063708817866745,-0.02915013516200182,0.04226993457720334,-0.03617550103891666
TAC1,-0.043827771997336784,-0.02229855701793962,0.060886803014753244,-0.07420586152386223,0.00018065690689554327,,,,-0.024954671158787207,-0.023299655165982924,-0.027542857713708926
RARRES2,-0.04802598993475512,-0.013794604853150712,-0.046545213061212155,0.05241269488897012,-0.07257999012267015,-0.019178478468367642,-0.018836187794854426,-0.029312388496729687,0.0019375432568226312,-0.025787616322506205,0.0038900534056786067
FGF7,,-0.019259290770556183,0.009100827852213889,0.011756746539846184,-0.02520762804566137,0.12062050012583037,-0.04986159218546134,-0.005432300828247075,-0.00131697638618013,0.0028982936196180254,0.01861115212557111
HBEGF,0.1720052844746472,0.06201434764041951,-0.01612157926940309,0.0701138958920906,-0.019662930464174135,0.02822899116253911,0.009791910790732076,-0.0004958067084448372,0.018805258090793323,0.04029660864197201,0.06594735349754112
CSF3,,-0.00028893535829489,,0.09158612524490484,,,,-0.05905853401211576,-0.020736244920448677,-0.018660361375670814,-0.023652572298021746
PI3,-0.03160436802168924,-0.0010735584667583152,,-0.01619442133279872,,,,-0.05445252216291008,-0.05021026159652565,-0.04054276597200853,-0.019067410683917877
PCSK1N,-0.08656766745392443,-0.034483633309086735,0.0076002503687741165,-0.025788785993042906,0.06181508392414858,-0.0057441379087458345,0.006999788332975308,-0.011425790420429996,0.053257071863056026,-0.04893296558720083,-0.024840786647145216
NTS,,,-0.014577696928231592,0.09111863020605683,-0.017366319138439,,,-0.03607889224428972,0.007469408647776998,-0.02763345064777256,
SFRP1,0.030093871893602516,-0.01789818586879974,0.04459738425202143,0.1003383958347333,0.0035374596416343587,-0.0071214369421511905,0.09842594484470789,0.008301500846880017,0.07264880853526132,-0.026991319262459425,-0.011728865771585432
CXCL13,,,,,,,,-0.03473819344307657,-0.011437058111721795,,-0.030865736810193424
MICA,0.11120379320320978,0.011848820901534083,-0.030941639887048324,0.05762073366429907,-0.042704143330227165,0.10306021883746665,0.15631589533195525,0.06737131034776649,0.06792142579397038,0.03795110301016525,0.0038402213260259584
TG,-0.01765935014294154,0.08609869863145582,-0.016826505129606654,0.02676856729831093,0.059923953927398736,-0.029344665066626273,-0.011520439932383886,-0.020549492788682913,-0.017066248214712715,0.10376824582870565,-0.03401420169313926
ADA,0.16004865253104902,0.04285988667978751,0.022431836519788476,0.05038963733368703,-0.047500595625299596,0.08253025199867017,-0.02217331895533153,0.08076348713277763,0.1054534938640484,0.11343927494032871,0.04000510176421759
LAMC3,0.2401306909131904,0.07873852331683931,0.027110700361965778,0.1441481509947414,0.006425376036168615,0.16627774404432227,0.12039210989371431,0.11465299398605226,0.12906460877293513,0.08121719778116168,0.025612493727122782
CCL7,-0.01910859531965507,-0.013964698405948456,,,,,,-0.02317889245643962,,0.0854574261678037,-0.029632175660977318
NGF,0.06503960573827923,0.01352043520158564,-0.016056999048770747,,,,-0.029669040803804385,0.10766198287829935,0.06170623589104108,0.036822421261814786,-0.04312514817597408
TNFSF15,,-0.015550374679673467,0.036269694927249324,,,0.1959690261213279,0.015894139670988256,-0.02259681737988694,0.016420415736999587,0.021656931921367983,-0.0421144343673344
HMGB1,0.012305341996054117,-0.002258446151643612,-0.022871837341566476,0.05715315928507276,0.01341205295521652,-0.04218534470363176,-0.008580286474338426,-0.01567002692539904,-0.014476985429613188,-0.043308066328103814,0.05899423067931308
ITGB3BP,0.050687958075466284,0.010565570119813544,0.032903489347970515,0.032935100860977985,-0.031221074887436483,0.006005933739863173,0.0538360078452296,0.05066319949265783,-0.02053462516810956,0.0012234001461827889,0.035057614886899256
AANAT,-0.014868324889082766,-0.014149252077151672,,0.07726150687786516,0.07164188035755686,,-0.020794237429805486,-0.02033442895480087,,0.11799924454473092,0.02050718382787303
RELN,-0.03651087663678278,0.03607656290705618,-0.04588416586189973,-0.03806694900905227,0.008596438567607095,,,,-0.015553841840184768,,-0.010493177678394432
IL15,-0.009789323876009738,0.036048781262148645,-0.013873073261887471,-0.03383895631398472,-0.028895617007824583,-0.04115239057074713,-0.015826423390932112,-0.00046967336991880873,-0.03141060538792825,0.044018036857186,-0.011458983428018767
UTS2,,,,0.09972792012387188,,-0.005600044587152469,,-0.01731625448282761,,,
BSG,0.04421986743097881,-0.054280556186192014,0.06760818280620268,0.028383808922135406,0.026175204836500297,0.05573123858022468,0.06706743759145806,0.046316943356201436,-0.008675719560106298,0.030162065557975046,0.01665111526946158
ADAMTS3,0.005544395238598625,0.005020209397741102,0.02891030633467052,0.05259078676837271,0.05358516126588273,0.020831558384374543,0.03153289920440323,-0.0056599373211530446,0.0071505347315504115,0.02949158770355996,0.013765483341473941
CD34,0.18862422737675255,0.008417739847053442,-0.018491840527974996,0.08129962410789836,0.02275337161089287,0.10019404994310172,0.10801121298673537,0.08824756645698817,0.056166632997914384,0.08823331189861093,0.02613659170825665
CCL23,,,,-0.014761252130444196,,-0.021503706548692467,,,,,
PLAT,0.18267978453077016,0.022912267955238035,-0.025357375479079534,0.07763751177643835,-0.0012726243601276972,0.10895264840118118,0.07170645425157393,0.005893369887535817,0.015651800059274374,0.08035075925223129,0.043206474243453835
NTF3,,,,,,,,0.04842177174067617,0.041601093638383504,,
LTA,,-0.017898185031494474,,,-0.012705502056198489,,,,,0.04680038160385507,
CKLF,0.07593336839948349,0.007303274435631483,-0.0074298157609554785,0.11561729253889837,0.018102343596546864,0.05897625257298722,0.10356316433903426,0.0792519832849524,-0.03134562858770959,-0.0311323474557196,0.022477704621462643
CD24,-0.016816496072143573,-0.013464193420354044,0.08200121715688785,0.04133741177351392,0.00040388133398714673,0.03844432322953275,0.0671782591134663,-0.017564980121999585,-0.02896173458880547,-0.07922509121413439,0.03429383555510504
HSP90AA1,-0.027155507977441904,0.003936556643617495,0.04826711140586877,-0.03735164716256347,-0.027707882703534546,-0.06720789513435009,-0.11550307898419944,-0.09013083844178801,-0.031656080798527796,-0.05409482830981277,-0.01728147258945086
BMP4,0.06895741061673856,0.010772939149864654,0.02113075655484827,-0.03001448824271844,0.039611102961769146,0.06016355921311993,-0.04281199728415562,0.05492408469091742,0.02062362110090591,0.1408751830909296,0.021045902752554847
SCGB3A1,0.10641329693687432,,-0.01770922338232369,,,0.09625741853987702,,-0.010007409990895123,-0.026741158594204395,0.05651602575999725,0.07501702143793572
IGFBP4,0.192378133238675,0.051699867660441795,-0.01705309185617899,0.11903837922966419,-0.022623408038795,0.16964350984570647,0.08462387713539474,0.11727138491265991,0.11391559005620941,0.13404810239912984,0.007768520760605899
RSPO4,,0.04786850991744832,,,-0.01477727238263597,,,,0.20856247542235687,-0.02527782826975386,-0.029298165387275373
LEFTY2,0.10771050232324877,0.01180317833578482,0.08184071002736759,0.07667383110818314,-0.018849812762276114,-0.029420167516255855,0.0274520304594825,0.02329651292517021,0.09967410917772812,0.06082264176185243,0.018894536131642825
PF4,0.13590136135316352,-0.012183924238226595,,,,,,,,0.031135282256752064,-0.0013425975442356128
ANGPTL2,0.1195983752903887,-0.02820749562984393,-0.03052959306560047,0.09244950094060121,-0.051284112252525355,0.03428467372025925,0.0864266885047206,0.10022831317167036,0.012767221432717609,0.04918794038332085,0.0260485153332269
LRIG2,-0.0030705342142452693,-0.00863814238580319,0.016443863000519015,0.034727737594750015,-0.0004923236209047024,0.003603885463236185,-0.04768486875571807,0.021702620395600107,0.015532364318472864,0.006806746405164088,0.08906301163558998
ICOSLG,0.06230253422355338,0.011802671352239278,0.0018146754525182381,-0.0004749776017346266,-0.002702766762447544,0.04471934146473002,-0.0009332524693686017,-0.029182469002639783,0.01658264422616319,0.036029781984781246,0.08924133076354944
WIF1,-0.01665688909869143,,-0.01673810651948389,-0.03870687736817536,-0.011403271087897229,,,,-0.016741139886056505,,0.008736418270579072
NPPC,-0.03569036302727661,-0.018900271127494275,0.03297973652874864,0.09913348217403843,-0.022244158654144197,0.07713137679401476,-0.0248989345610839,0.018362810526679596,-0.025063248626623468,,0.0004584044250265442
LYZ,0.05884491117474914,-0.03947369185365505,-0.0032385170319595463,0.0912553402728618,-0.0403698049113856,-0.0002880265202831551,0.035635546430634615,0.01104456223573632,0.05657788637584568,0.02817666006919743,-0.009891042321246891
EREG,,,,,,,,-0.04704899546458494,-0.02243055332838303,-0.03212542649234993,-0.026423297114849698
SPTAN1,0.031719136516122945,-0.0008335631082150821,0.03550910087509673,-0.04594349336898886,-0.022463006021412824,-0.06651789620676828,0.0032928569311612044,0.004582124454624354,-0.00792058130396153,-0.016879482429258748,0.06405966355522366
PTH2,,,,,,,,,0.02382853547789518,,
LIPC,0.03371005231857532,-0.008579745683465673,-0.021513579387607645,0.057774413504268075,0.024032177557342535,0.001673024162922524,0.026682840574025476,,,0.09962826872813729,-0.007726780386866139
COL8A1,0.07817023492082151,-0.011022275403059943,-0.01057279012256263,-0.02896099623399969,0.033041934220401394,0.007552764372689279,0.0511211359760078,0.02657598740195273,0.03336786990532271,0.006765022691067853,0.0206626748915877
GSTM2,0.04751425877320504,0.05233147692620534,-0.011731551488467495,0.03153739693160809,-0.00026200577542463644,0.06735739579353213,0.021050477821391418,0.10522459230364622,-0.03823389046426635,0.002112445352806998,0.01528656758075515
SPX,0.07481576473076178,-0.0043063525006690724,-0.020886823805883355,-0.036362979299412505,-0.026181479396472924,-0.04722910146051603,0.16570189368617164,-0.023370027096456608,0.03340096253645094,-0.0420050772224074,0.060131024365176027
MFGE8,0.15413882107863683,0.08527090194918448,0.021255512282694157,0.08490586256523397,0.004558823266731524,0.18254196540624507,0.07655011151044579,0.02305098402828592,0.09986473862993729,0.1553081365742685,0.057061445295200595
TGFA,0.06691267808379994,0.0567236578229001,-0.013300284124339989,0.0506954600350074,-0.02491935396836298,0.0004819671359871524,0.024185139569098606,-0.03715706503955889,0.03484077248184812,0.04133195143675691,-0.027595851068766133
SLIT2,0.06832824815778735,0.007791932493726271,0.02144894397988024,-0.02481486839514825,0.04355276867236304,0.04954143077323901,0.09526391698703014,0.03298832631516697,-0.04637327358916251,-0.014409776898867363,0.023489554998437707
PLTP,0.04813881198170141,-0.014614919792574663,-0.03656876801579926,0.03438577590310513,-0.028830956133716407,0.016290007562062604,0.003925999411399449,0.06816752670087255,0.07905363628386582,0.025598435947243918,0.05655342746694741
APOD,0.016676774087705636,-0.011190858644664032,-0.0063678577062593845,0.04843217359212906,0.021925394490705106,-0.028162940137734533,-0.04824730535755286,0.07985931088907215,0.12307500597131306,-0.09366495810694203,0.027047546921124495
B2M,0.11775539515560927,0.027746915109789706,-0.003886308583867518,0.12257494406981928,-0.07358110068635162,0.07872722484822028,0.03532921417364512,0.12904677309623583,0.07015419647565535,0.09666490105049282,0.005847388520541377
OMG,-0.05054956880866142,-0.033301784883914255,0.028275276978585284,-0.013369149172315683,-0.0012114603115161915,-0.03209562237202097,-0.010785701271651368,0.055133120516572987,0.017018213350533606,-0.013805608849655317,0.021035970427951176
CXCL3,0.007548083030508175,-0.0069575098763927186,,-0.017032972080541543,-0.03615284099080922,-0.014572123001757113,,-0.0885749168238068,-0.0035398964762565605,-0.022011224808385584,0.004930073731962038
CXCL10,-0.002949657391022529,-0.011558979244148174,9.117261609844676e-05,0.09012433936066165,-0.0566910763798383,-0.0193464697503069,0.1340131258908543,0.012659842211737828,0.0351226777264374,0.06635183610862443,0.04486619856078202
RSPO3,-0.025956596206968767,0.06729961842225225,0.028246544134666072,-0.021302407942937897,-0.022318836142825735,,,-0.01961754952508855,-0.04225869444032922,-0.01984373998664177,-0.015441503908864737
CORT,-0.0441084400676398,0.03389630330463431,0.02976432531221198,-0.03686858962457513,0.023745236229736223,,,-0.009819648428844882,0.07712833509760916,,
NCAN,0.07966355538857095,-0.007587436891911406,-0.024790987288053432,0.0321041416311065,0.05350006289808548,-0.02905386423683726,0.02606300041574502,0.027518815432445498,0.041782777103447265,-0.03617005459344981,0.022205503736014386
PRG4,0.10229434700427832,-0.013964700582139408,,0.022406782956743095,-0.01888476746961262,,,0.13243621533630653,0.0684824025063544,-0.026206962995811055,-0.03194454103010993
ZG16B,0.038172401168873014,-0.01620774290483815,,-0.01992370534732682,-0.010095674769840985,,0.09615477723625572,,,0.06115597276049107,0.15773191939895795
TGM2,0.09859030036717169,-0.013911740975471638,-0.020520843217452286,0.06372216691706906,-0.030450847973361894,0.053258641459894264,0.09003273510296966,0.034012115257136155,0.05749740395572303,0.030378737034986912,0.0023422705518744494
VEGFC,0.02837151782482685,0.022211670089141988,-0.028439967530897024,0.006715823910163121,-0.02718516137679779,-0.020450001870627867,0.06222103693786172,0.07515600168288905,0.05809902393436691,0.07821864685478365,0.004411940224909309
WNT6,0.01519689939082352,-0.019314979039942184,-0.014229498569507646,-0.018146770857237027,-0.02246756411148555,,-0.021983537721014232,-0.034601911171719506,0.05401990460627695,-0.01590708099093535,-0.02023147786480009
NRG4,-0.01759968714508827,0.08562400059311909,0.06649861813298666,0.0930333464364145,0.068013426725745,,,,-0.023781394371978314,-0.019843742210651584,-0.030425039626254
PMCH,-0.020284586578191748,-0.023549169637408395,,,-0.01477727166947297,,,0.06886036282673204,-0.013692345001784708,0.02726366079213689,0.040551407696977765
COL9A1,0.1540080688086457,-0.01775074672876948,0.01899862163306974,0.15311341923156324,-0.0165047503182911,0.11792390393865171,0.08904273096910657,0.08437981233094023,-0.026859503851266984,0.031343546391108416,0.08725118540131133
GDF11,0.046365327678854505,-0.012976778379029916,-0.011259604355040772,0.09758455366561586,-0.026524805087872864,0.05510485433429803,-0.011331694722491953,-0.0327878337493554,-0.038357539022537974,0.011163200131077123,0.07323057034464238
RAET1E,,,,,,,,,,-0.021768444211493144,
IL24,,,,,,,,-0.017565580876808463,,,-0.005120673406351571
SORBS1,0.047677584740710655,0.03230536183705786,-0.028328332151466743,-0.03991084591549837,0.00521965581030542,-0.08465915355431057,-0.02161975586860571,-0.011159849850685239,0.03315729740192575,-0.0512803068214046,0.03124884095816747
DLL1,0.07470643631755922,0.030721332353957506,-0.04624879119339705,0.07012872848618348,0.039502972757775597,-0.016809050273556943,-0.048026531258522895,0.005309706102136634,-0.006518064788914126,0.032463006505571095,-0.03299601962287366
TLN1,0.12503178873891713,-0.0028469426565037185,0.012058926456076364,0.005254460752723385,-0.023032850228010108,0.12305559213417738,0.048043006454105516,-0.02154522471348148,0.04023966885802883,0.048020654980388836,0.026327550187282382
COL2A1,0.08779957392015038,,0.07889437426381594,-0.017032977877050715,,,,0.09384693159416417,0.021716700931895115,-0.02887934867948529,0.029076491281399268
SHH,,0.005556414087587926,0.07049397344938091,0.18268799978491918,-0.01382852779483971,-0.02862587286841495,,-0.03835346905037003,-0.0482223004819069,0.03088892166275297,-0.016373594192868653
PON2,0.027402145658956593,-0.013250265307890882,-0.031058845870347664,0.06720176614443957,0.026859724431343796,0.046515551208184465,0.04282872982948576,0.058185444215426624,-0.06840621258777549,-0.05848155800880019,0.11613183301597373
ICAM5,-0.03825642614371636,0.03156857719907127,-0.0019528677016045666,-0.033284103283275884,0.020664502288737143,,,-0.04031210349593259,0.03806542319687579,0.0074871634002792575,-0.013383767509191354
HPX,-0.0034281674894141878,-0.0013042662551752693,0.011323759382346739,0.038961518870129,-0.005330283433349674,0.07006097581219313,0.02151551100898445,0.0070743048194490165,0.011085172709039205,0.04015403496862126,0.015219040671820899
SFRP2,0.02891551347181479,-0.01652715881547633,-0.03363849284960539,-0.013593899612150795,0.0006150651352784755,0.032116445691983346,0.025658866023169403,0.06514210999809682,0.008116903774983744,0.07955817826418803,0.019151460788516546
CFC1,,,0.052497258914391165,,-0.012705502824057613,,,,,,-0.026921372916449086
CD70,-0.016618296686582178,-0.01791269148107023,,,0.025478016134216488,,,-0.03855110292254231,-0.02321258281019683,0.01063451887596331,-0.04283720044816588
HP,0.00590043498928686,-0.02704037988749727,,0.0597563479015926,0.06956760678974214,0.03617146509517813,0.022899394811591967,0.09556869838693631,-0.012383942009514877,-0.029684067951956678,-0.047201684904692356
CXCL2,0.008048905347661176,0.015649125217927863,0.080944825586745,0.015478319229487817,-0.01495467615738729,-0.014732014489764602,,0.030545278628478525,-0.0033862055948298314,0.008649641127110816,-0.05288269990228297
NPPB,-0.024651934915166908,-0.0013850911786226021,,,-0.011125454988874307,,,0.0022403044000285145,0.053925327305770654,-0.02012926647076223,
CCK,-0.01609922230086258,-0.027187506043184966,-0.0003589699265134279,-0.032927185692915494,0.014321205231460124,-0.03777776020301738,-0.02877100578375683,0.02848289887685415,0.003432114992234913,-0.026113092616904917,-0.025092939100181337
SEMA6A,-0.06800427406229553,0.002596710945143945,0.02763049915501193,0.029352042716360355,-0.03297232065693897,-0.06911722568573261,0.010287709853446823,0.013256605414066624,-0.0007345450497834399,-0.08564716509959855,0.007651379407165175
IRAK4,0.05429341715990526,0.023954390818820833,0.007074221934250669,0.01655126360968384,0.002782902540063403,0.05837876964002224,0.027990878940110306,0.05983647926607748,-0.013141791704740204,0.02975712708597859,0.07901937651564658
GSTP1,-0.010012276700014255,0.00042291053803031434,-0.07512736962562856,0.0965377369029628,-0.04332473507121586,0.002066628408387755,-0.010500066540688158,0.006646177471405488,-0.021897847569385558,-0.04917145961943963,0.04052140386098868
VCAM1,-0.015735384832266303,0.002957701124418286,-0.017907589002944695,0.04939677415829747,-0.03332108860290449,0.04914153564079194,0.03986064596489644,0.02852996037683087,0.033221544468310577,0.050988911142781396,0.018470748491730228
NXPH3,0.07079849333094897,-0.013070801953205473,0.05263878168892697,0.06763139247795237,-0.0073098454320552385,-0.04081828160015165,-0.017228986990350775,0.031738302755754594,-0.036817374889213876,0.05182304012857075,0.11612925996775315
MTMR4,0.019307325809958874,0.006831768827898825,0.11405057000420739,0.0171389192158174,-0.04091280590006813,0.027824889771550163,0.03426445326418659,0.03202297705943087,0.0015813274734196839,0.06130384598746198,0.08015683395488246
LAMC2,-0.019349191224082258,0.09860600468089153,0.05774081897352133,,-0.014005706628671559,,,0.11719904099796018,-0.01329055652628119,0.03179908271435841,0.05594365212640205
IL10,0.0197798674579397,0.006496810867828032,,0.04618480785258421,-0.015209112909243165,-0.06916150385433875,-0.02263642016577234,0.014892006735533543,0.10112042176534553,0.05928411395548647,0.06686638779601829
SEMA4D,0.09723860048329529,0.028465148311248908,0.010848858963092456,-0.05763817185215537,-0.03315078216178918,-0.011152216081943363,0.004222214610033627,0.01322518445487587,-0.057736157395802075,0.01533465154965769,0.018404369576508792
TRH,-0.0263249350537941,0.038695834115133346,0.027794198997934536,-0.03528748958623791,-0.028501294765487947,0.005606863157291422,,0.011925574586511533,0.0056615589104206466,-0.022546128345535207,-0.03813088973456841
SEMA6D,-0.02132471077273726,0.013757972480406064,0.0295404351331712,0.06708277339995972,0.031152061984362427,0.010363188367760111,0.022681729318910937,0.036339849220664404,-0.012703620452483643,-0.04973400746313859,0.04626492910056255
CEL,,,,,,,-0.03195698828291758,0.0867645338601038,0.1220655840517668,0.039309031934735596,0.0019737849162899815
PDCD1LG2,0.02615787622382466,-0.028224521664781725,-0.013691581234197437,0.02928098716794982,-0.0144802667580553,0.1224611975951912,0.07725148162470503,0.061627924837557836,-0.007841016825724028,0.05825076328602553,-0.0033365032625875864
SPINT1,0.041401951573541325,-0.011903803149712198,-0.017709228793382166,-0.014397974662151997,-0.024331854697671258,0.04685967658838964,0.03738229443784572,0.11279518963081203,0.017219051022509896,0.0003399836148115768,-0.010267234851902141
CTHRC1,0.20417389199845878,-0.01622346453375952,-0.008837413740704653,0.051004903823757754,0.053714821743932356,0.043873244923948805,0.12853128149448548,0.10428627410926557,0.16717702313597585,0.10910127847002717,0.11968811576179324
PODXL,0.1761436009975371,0.03755634217438314,0.0032368236485853337,0.0604764817351842,0.03567615992898505,0.06469917017979031,0.0845726154180155,0.053221778119221096,0.12196545777930115,0.10363520840038772,0.049366429843669415
JAM3,0.027704557463118923,0.05060244973163883,-0.013455516565505284,0.01976561518598867,0.03589579367206142,-0.08635094467682791,0.014566805812365148,0.024004184149052865,0.013324943338284826,-0.026174364285985432,0.0016472815788283691
TGFB2,0.027322326896729688,-0.0044098924111832805,-0.005405226095646806,0.04400625257463155,0.078473275630492,-0.05315466189358283,0.051657986355927075,-0.02907553441139887,-0.00773307413667993,-0.029670458643652253,-0.014100070617929769
COL18A1,0.19598799063903666,0.022544753447383544,-0.0183702616038867,0.1394974414874789,0.0040448090104930785,0.1772417178204283,0.08156777636628358,0.0657908410923852,0.12989319510594083,0.15207270485942084,0.0233086440980347
NODAL,0.12912475095929918,0.011536409180230986,0.03272848221012023,0.18551449039503246,,0.16463812787381657,0.1541434282391176,0.04058577162049389,-0.015198748197965038,0.02266390915661967,0.032785007316707436
INHBB,-0.03326183427694425,-0.0021628959793413326,0.010631997902990825,0.0009864260736826918,-0.018444226312568784,-0.009481834252173296,0.06050284085098707,0.01717323217788497,0.06114357167896012,-0.045077213113810854,0.030128451387527927
LCN1,0.050176955296683395,,,-0.01494742608679352,,0.14524875498360368,,0.06738584846688582,,0.014640837537730655,-0.02055017467226793
ARF4,0.11722975078031529,-0.047104542847758994,-0.0012052814023788252,0.06747870660035889,-0.0702412374990293,0.09101278966353378,0.03304535762329119,0.05587714832701233,-0.026992772082573193,0.04551898691261278,-0.04060931675353582
CXCL14,0.041209600324026895,0.01621591049859101,-0.017996923759091153,-0.032751978987462474,-0.024103918001190876,0.008429168497498881,0.051283654572570156,-0.05913560444453221,-0.04484961853556944,-0.045706967489802304,0.038756867591439544
LIF,0.07609107428306457,-0.02112257571765755,-0.01727303150906473,0.03435359000730114,-0.005249611950834014,0.03252305622288522,-0.019407532821409924,-0.05539936808419083,0.006504769780606501,-0.008454704685641194,0.03184561418260356
IL17B,,,,0.005848412024156738,,0.20377896911517113,,0.11944025424010599,0.0002630502960404558,0.10735904110007963,-0.023234797664325877
MMP1,0.11411996412345418,,,,,0.1254302903634646,,0.028692191081094994,-0.013692343917434768,0.16288784414735263,0.09827979930651211
MATN1,0.08152136575819725,,0.09408037796984703,-0.0156713600515328,-0.011265181979487428,,,0.10431631934027051,0.018782468197016157,0.002306206838694337,-0.021174104424845935
ADAM28,0.016311085947902836,-0.01728537873397949,0.015574089262285148,0.04894245033352298,-0.029849707817467024,0.04862476202626984,0.02889055175137325,-0.008087803254420682,0.027727960940776116,0.021296127553404362,0.11436047540179069
TCN2,0.16307081380507416,0.011979253066608615,-0.003144539789316738,0.14892108833482268,-0.051057642578807856,0.06680415565278042,0.06761803321784002,0.06582869880161633,0.11397906470802577,0.05584202216751294,0.016012913397674074
THPO,0.10144680823591608,-0.029440354334570883,-0.023712897469139373,0.006804774204117495,-0.023126930138368626,,-0.02384389147081429,,-0.016904415997458476,-0.029684076988430647,0.001188735788162703
CUBN,0.09980679770770357,-0.007278285836869655,-0.017107349085958082,0.09870927364068818,0.05134657395531472,0.12188378791978727,0.11812987052618172,0.027489004708824684,0.0019309699204912091,0.04018185066246218,0.04266549030325913
TIMP3,-0.015423845808654604,-0.024959655957378826,-0.04509644251643937,0.03757819074889369,0.03836231523958134,0.0217440879969051,-0.04448495335153563,0.06804654762678367,0.072756566726889,0.10437227014486429,0.03757012680701899
PIGF,0.026496153807588598,-0.004928542657715804,0.03789624362368462,0.06407527112296983,-0.011323251658927686,0.028166630528712034,0.12563305146279968,0.05295988274779504,-0.01546814590737792,0.022599464685633,0.060323088352555565
CRH,0.0973184141217198,-0.01636818520749608,-0.014052350588141319,-0.022985210690021737,0.014399498644627483,,,-0.008933983910955255,0.14293462751520286,0.018459559624490807,0.029447620985258497
BDNF,0.120399896248806,-0.01224091308369641,-0.015634792685411285,0.013735614886858578,-0.008376423493743937,0.021630368985598888,,-0.010504538429398594,0.07278738019664624,0.0010327858758542032,-0.004836969377481578
