,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,ZH1019T1,ZH916T1
EFEMP2,0.012265486932478321,0.01736620319768778,0.017702833778421197,0.03540845042839283,0.017886780352894194,0.025569585376271454,0.04893678464808944,-0.007464818394099419,0.02026678977864897,0.019947732096971402,0.05546056815704815
IGF1,0.05611927053747064,0.05162332005636151,9.462450245040606e-05,0.030670709518226175,-0.015346897252482436,-0.043581398842600705,0.017721361823011164,-0.026283102582067012,-0.047894644349879306,0.16410046942145792,0.032080005075910925
COL6A3,-0.03306552666847791,0.007205281684097333,-0.001205860576756388,-0.020093554675110082,-0.04650464618880445,0.029288793600693138,-0.020387898842712703,0.07016732576373831,0.021807917087241783,-0.06130199175797135,0.004917237729373351
RLN2,,,,-0.013756812101626418,-0.016007821077995477,-0.0035117037799511836,0.2134769926181438,0.007689810037774623,-0.0003163736514161496,,-0.005025787758954799
WIF1,,0.03490054325755847,0.02282877090024239,,,-0.04498534765100903,0.017805697731615482,0.15969996534192987,-0.0070985729850082105,,
PLAU,-0.020171803383621657,0.030435922827501606,0.02266004720485322,-0.03772374276660565,0.006765718194333174,0.016447471457418074,-0.049973090651547696,-0.03478631034021729,0.020619967593330946,0.04513791417040607,0.01723690422108428
CXCL12,-0.022040736930668603,0.052133829814090454,0.003204892061220715,0.06391869743768547,0.013303389599294313,-0.034973687891843235,0.03840622499925936,-0.05051918701349553,0.028286413731175214,-0.009042408183043854,0.005667824395470378
MMP9,-0.02178797411013462,-0.020891169660298924,-0.048442340066111915,-0.013004432414860479,-0.02935860450442009,0.060571495018300954,0.07724149122707903,-0.0012840333401517702,,-0.11128384611336542,-0.048515587933715104
TNFSF14,-0.01210977580612594,-0.019096412865550395,-0.019285771759502243,-0.019572363891184455,0.0639057882121152,0.08943947307579447,,-0.02946626838550835,0.01805937644707213,,0.06585620562313158
HBEGF,-0.005814465478877815,0.003532142603948669,-0.027767532848090533,-0.022316955518782038,0.014186762185419352,0.0451206978304082,0.03248077804411195,-0.01647156412301979,0.05531243403830216,-0.00728981778915547,-0.0026607496323137908
NUCB2,0.054681946657878504,-0.060089887741313554,0.02370877851707087,0.03327399906919453,0.009781031896379452,-0.006851394494359756,-0.02242145706262014,0.030872497521679185,0.0022407548168609077,0.051018533727941545,0.042047557575036636
VCAN,0.022229854201511873,0.0590727860573945,-0.016472990365079213,0.012490184323925214,-0.029067415743277425,-0.007771976340868548,0.044640886814506626,0.04241908680953229,-0.02860663873481723,0.015355973264427234,-0.03831491521159895
VEGFC,-0.019383319749026694,-0.02159449932815944,-0.02811262737938127,0.028492404560769874,-0.02344219345045799,0.042952646171346455,-0.013298945588706312,-0.027185159725579323,-0.013139903673518085,-0.054886450059747544,0.08779703661344421
LMAN1,0.004971229676580547,-0.11724034588647059,0.10310021625557024,-0.011004665572256659,-0.00402462095340759,-0.014288783518187161,0.02642845351222288,-0.010646889050980926,0.03603804641401007,-0.045311797942477874,-0.006115192929599036
IRAK4,-0.021205148676898933,0.035011622595370356,0.06613934224076644,-0.019659383919781667,0.006793607571464137,-0.032974161249598934,0.0724337353140707,0.037182237576783746,0.0023964199076982684,-0.06583240722567496,0.03717913762514566
MICB,-0.01606154817885875,0.03297055077598057,0.03340343427077148,-0.030982678081867145,-0.017945290995855383,0.012449233877059271,-0.02130755205242732,-0.014503901413767492,0.050262434282109435,-0.06691104283805806,-0.009606991025412999
COL1A2,-0.05928154924959676,0.048982443266193915,-0.02804337310875633,0.023919641934462506,-0.036550816817308034,-0.04825072240724298,0.008360223597141617,0.006542408746567479,0.04093859154307617,-0.032405430406517034,-0.04122977269594443
ICOSLG,-0.04411594761519074,0.016254590994166797,0.07548504934910556,0.007897091816594084,0.019644092312851025,-0.008564133366839343,0.01654071796419801,-0.021615457673384124,-0.0069941935962182684,0.04252569124215181,-0.009475469846455097
GNAS,0.08360443531972159,0.08932149146663236,0.00809833110664071,-0.030231693292952437,-0.020261723402843986,-0.06372763575152048,-0.020563383819633674,-0.016256914179961234,0.006864480432885339,0.16811121833973391,-0.02020453698848272
C4B,,0.02617156867174079,,0.005871155637739173,0.03259205031324882,,,-0.01366263431055805,,,0.09642251416485875
COL2A1,-0.01820589318046743,-0.020891178368296088,-0.048606103388689065,,,0.09641197528996157,-0.014548244043960462,,,,0.05030066242208487
GSTM2,0.04450035329915015,-0.040313469807222224,0.03476471698462471,-0.017371300570764976,-0.01086727340816889,-0.0031606292611813937,-0.011071269009605235,-0.035133597258486825,-0.026267838930794107,-0.013406710915060389,0.023665268860572644
NLGN1,0.02476802295402519,0.08914139314894072,-0.03187832779393782,-0.06492825423208078,0.06648086050120706,0.026921384971323244,0.02462315082583275,0.0004742652979092218,0.011907766874795025,-0.03981416424177486,0.06727146022894345
SCGB3A2,,,0.09339922163768448,,,,,,,,0.025918617784141607
LEFTY2,-0.019191666219477196,-0.03294532749059497,0.013081680249793597,-0.014471883828009654,-0.012703882345655157,0.054932756005865474,0.18109389940370382,-0.011064402998514456,0.019442301952344813,,0.019006307521781167
ACE,0.044456657377168175,0.06000863296010433,-0.09428214090663,-0.030982799252930054,-0.06907149885481037,0.04748116927045825,0.06653048919991256,0.01379720020072881,-0.03518093697974834,-0.009063932518608297,-0.0011218870480974757
RPH3A,0.11077627880393151,0.13643289390532776,0.02043971521160687,-0.009791824426477696,0.011212588442206958,-0.04164426213101628,0.05077018669526773,0.014528341889159932,-0.0038818185132993245,,-0.01662675009753622
NCAM1,0.06861061020990337,-0.0020992991299018863,0.01794271221133581,-0.007269222056323697,0.03497868969054615,0.010998722420417472,0.029547611673141655,0.018273507229338116,0.03863033272940845,0.09995055520243484,0.01482738479234687
EFNB2,0.08754765994439984,-0.0031049967710577837,-0.06827304632570462,-0.05452010764203275,0.03253960829720839,0.07051711045342586,-0.045647998857287875,-0.0076869943643526235,0.07436797034177636,-0.056087458699228994,0.05764580781779791
ICAM5,,0.002901566088320227,-0.021256265911530955,-0.01862856512563968,0.005762598542073967,-0.03499576934199327,0.015366597080216112,-0.013285129348155143,-0.045748077917206476,,0.02217816598999328
CCL5,-0.03604692077762275,0.04617230258799464,-0.01947067362840158,-0.005124672878843229,-0.0033133030410462264,0.03442273058267098,-0.0005495120162821339,0.04071025951124814,0.06557158783840471,-0.04233005165861973,0.05899359666569722
PSPN,0.011453202691555708,-0.03203129968757022,-0.013954484650706403,0.024849188867193308,-0.02037729712142091,-0.04480651076047158,0.0016159555177006964,-0.03868000799211586,-0.008337065519715189,-0.01079581675157366,0.03682595012617899
PENK,-0.015840929840641827,-0.03469069013264164,-0.0395194608381727,-0.024334608052279515,-0.004726558719833715,-0.03526293020481101,-0.017050314228245725,-0.0045627717904618,-0.07554861787254374,,0.012716994002252227
EGF,0.012062213952501594,0.004078923102732692,-0.0027157551767670093,-0.013185007275360976,0.011479918898762823,0.08269124767118355,-0.01925255781833413,-0.0032287805273041783,0.028976880513920864,0.041729781761717676,0.02532462130750126
SERPINC1,,,,,,,,-0.012200469187866292,,,
UTS2B,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0
F10,,,,-0.018766042350103027,,-0.017371311549277735,0.011358998207964991,0.08450241977927767,0.05014006841265773,-0.031932087457557184,0.14591996420481945
FN1,0.06691452178903476,-0.06359975406641105,0.003030438373834936,-0.023621983617888906,-0.039873896568431655,0.054005564140736234,0.04883526032275638,0.004201746877839528,0.013911173241727613,-0.029070168330422922,-0.06103127855915904
FGF2,0.030163928652210004,0.04001419903676464,0.028947175569662222,-0.010087235436600273,0.03548998031972528,0.024295760204849786,0.01575745101895062,-0.014543802769079033,-0.00035545093001438136,-0.0784168353684738,0.03952488455465616
GDF9,0.027634995352291112,-0.03915164496730325,0.12008695178439356,-0.03440530707611199,0.03207418297489283,-0.026299364447071427,-0.009523573189368834,0.009050442970078397,0.0022067960669886347,-0.007305306567364278,-0.03833187076572575
CSF1,0.07142279162430602,0.018728009655806652,0.07940976278260183,-0.003924445424487024,-0.05348397154483324,0.04869806015304688,0.05675301354387978,0.06784261527276868,0.017509421153137056,0.13801193839020093,0.07449031049930814
GZMB,-0.019573267435416233,,-0.02821689280900295,-0.013196372796037971,-0.015566531683111317,-0.01862976242957958,-0.026475741016230916,-0.025889021424923813,-0.0017056898101461126,,0.05264367303600711
WNT11,,,-0.01824486367014916,,-0.021635581602561217,,,,-0.021407721943285263,,-0.024886182419445693
GDNF,,,0.005623903205677478,,-0.01571492090427848,,0.016654577242899576,,,-0.0046420639529170865,
FASLG,-0.01673685616402685,,,,,,,,,,-0.01847838991755367
SHBG,-0.018803027871857378,0.012461116015670015,-0.016487883403951173,0.11809579616767142,0.03238518966970416,0.08226256343751634,-0.014236770787176485,-0.020940433318992507,0.006276516827872291,-0.06331234217739255,0.08269312036259577
EFNA5,0.10455656048155205,0.06860675336617963,-0.0012561539654497083,0.0013844784760326536,0.009117246246052228,0.020538474102209037,0.07251445467396672,0.05338956749959938,0.002178008312067952,0.05974362944152418,0.04169783895423243
THBS1,-0.03438413021518904,0.04207187947222813,0.006513499137721216,-0.02693612153865264,0.019016684750747765,0.047496274921614394,0.040947252188941304,0.0070533376037865666,0.0505017935947862,0.08270480785617618,-0.008154064096009116
PODXL,-0.06213406500625926,0.05324110245440232,-0.03390822435174149,-0.0470583001894302,-0.004951520246321637,0.07663297311375053,0.044522876878302385,-0.06106090381756376,0.027647486789188245,-0.0357897399551408,0.004853839104708427
LCN2,,0.013533065733843873,,,0.07315076376079306,,,,,,
C5,0.0933004701250295,-0.006927468796992215,0.006590420493503611,0.03372922699465589,-0.01261675835655039,-0.03754546518745538,-0.024601331831263222,-0.03013013631164182,0.04277230251956423,0.02485994630548317,0.08495588490021398
DLK1,,,,,0.02006431174526012,-0.012334946822642082,0.00771414229490045,0.055296157025406474,,,
CXCL5,-0.026018939269160435,0.08861507384516953,0.00824495961376549,0.03223413326567389,-0.012248528579377232,0.05123038899494878,0.08564775199892141,-0.01389222947193423,0.004785112456198833,,0.03808754642073037
BCAN,0.11325219865172333,0.07986521993759205,-0.08267877727080214,-0.0376040165140216,-0.033184451708847436,-0.03398266313996978,0.014519247544545418,0.07565718705934685,-0.023766475520173705,0.06064330359583537,0.03196946908280265
RELN,-0.01606928156820559,-0.005314447614105073,-0.04611445713640242,-0.03795647473371164,-0.023132407964592018,-0.04668298727987685,-0.01699339483938882,-0.02904505245184678,0.0021459042629652777,0.041246973105369726,
COL4A3,,-0.031462285910839854,-0.024701794598759503,-0.02155674776901458,-0.024105240881562122,-0.005623171825596458,,-0.020463461045423553,0.002604310518487192,,0.0149789025016826
GNB3,0.003752060751358553,0.03122003646746875,0.02430721497799845,-0.03116071442665408,-0.0023917907477602287,0.016418982081902057,-0.02172647432487366,0.06455058075642772,-0.0014173649374610295,-0.016998471424796897,0.0704302193028037
PYY,,,,,,,,0.1263566416730677,,,0.030749419530051933
MSTN,0.046916941742321194,0.010350290424532642,0.03006695652959884,-0.0349340718400996,-0.021670468150042817,-0.03604867601942949,-0.01614083483311678,-0.026672602699873683,-0.03203975308841684,0.04163774537429218,0.07408768717926532
COL18A1,-0.026289759909522138,-0.0021261619951516166,-0.005864216942644599,-0.02727166720885693,-0.045895781489380054,0.013550967937895503,0.01564532417652377,0.05452093936402424,-0.03025028958366549,-0.02752966248006849,-0.029920208078790776
FABP5,0.040332473727747134,0.041193827319294565,0.012301238179432503,-0.02068988828495856,-0.06382413046789064,0.022341083717495422,-0.009124684079991898,-0.0005222707180627988,0.01916219969144636,-0.009167988894289499,0.09378939810120131
TGFB3,0.07644251701078719,0.04058698552023654,-0.00795540638809828,0.025065625605615705,-0.060428340756028986,-0.009620320075448038,0.08321610817000852,-0.001308299948878089,0.023294513135482895,-0.07838443274777279,-0.021870819675193904
BSG,0.08838177551903856,-0.06205622873746197,-0.036845908185508335,-0.009337672816228956,-0.013089046158014825,0.008635959596815969,-0.0002270916929243252,-0.019696991272657668,0.011392589237811997,0.04597718595404313,0.03063762547572165
TDGF1,,,,,,,-0.013593857245138286,-0.011403270197371383,0.02154461706839828,,
BMP8A,,,,,,,,,,,0.05341223103754622
S100A10,-0.07178143319789997,-0.07265745421856395,0.07594211327384867,0.06556708717249671,0.04342539190394791,0.08625679023865951,-0.00833612255138252,-0.04036529146784286,0.038283327519387,-0.02262290809516509,-0.040724153929813364
PLAT,0.01813201312744588,0.04011157655948451,-0.021863577560305776,-0.021741528985977067,0.02104441323922902,-0.022717363758749397,0.03476530061899185,0.008263958502879185,-0.017589427867819425,-0.015090104805932491,-0.02168434536227816
SFTPD,,-0.02159449990123212,0.031723494334169655,-0.02182933562380189,,-0.01550686770782149,-0.027198998234424347,-0.020940433330343736,0.003189886574063034,0.00014647459219275957,0.023799154667843766
EPO,,-0.0248782209149595,-0.020277787488522304,,0.039152437677529704,-0.018466768205498113,,-0.01039990465138052,,-0.04847555709894087,0.07090146245726504
FGF7,-0.01328034953569239,-0.027214108851932078,,-0.023111611734419654,-0.03424735071846935,-0.029691147798181078,0.013193401705445695,-0.018466637896968646,-0.001998808358691905,-0.0053230639044897655,0.08436030150406686
CGN,0.004295970135154396,-0.04000080988654739,-0.028480384363190482,-0.019703830106190715,-0.03728318097091787,0.006152107190679792,-0.003030654456532145,0.016187894784244452,-0.028914058137899455,0.05352268311292997,0.0005999578313644414
FGF13,0.16063920830784667,0.020615850620409683,0.0046637600053961925,0.019511507487261878,0.019986093776871904,-0.013718311395329927,0.05129319967248848,-0.02600003615823121,0.026946651186254843,,0.02149133058664398
CXCL13,,,,0.006299136182772372,,-0.017531664213042256,,,,,
ACTR2,-0.004267539547683339,0.027811690529972625,0.0608927470004177,-0.016640552588632725,-0.08150802275794435,-0.04650744716509166,0.01863001637417657,-0.0214905117623399,-0.007851853688595077,0.01089519562404617,0.005321813414571294
SLIT2,-0.019948241351923076,0.07170806974904365,-0.014362146347176386,0.016524665169232906,-0.015071111186210046,0.05424174140525083,-0.014357843222980176,-0.029771980073268214,0.03883889492506323,0.12002119950881082,0.0833391848005457
LAMA5,0.044575897443220484,0.01964184585134471,0.06350529332441852,-0.029861857090558,-0.03991407825444478,0.018437979814383342,-0.00027947539239059246,-0.027715401465101555,-0.011514379435343445,-0.009998899096802304,-0.004909704769967258
TIMP1,0.0006974699559886234,0.00019232769350899386,-0.006762932466609668,0.04889129149522089,-0.054598019624075796,0.0816484289679406,0.013655092027239083,-0.01897601551261048,-0.022926723964650522,-0.026520606131256706,-0.028225025493927622
PLTP,0.009672955590219828,-0.014588459000758012,-0.06201189660540384,-0.021781583904572053,0.04793182637799333,0.0040562275593959045,-0.02361155153195106,0.012886682161519352,0.0387846906150492,0.05618663125747949,-0.02145551989634434
TNFSF15,,-0.01991869737350249,,,-0.014646522521410563,0.06871764549138051,0.041482845686161354,,,0.026771728841564684,0.05868328729220124
PRND,-0.015840933129927657,,-0.015091293210108195,,,,,,,0.051911611322644706,-0.02403693975556531
NPW,,-0.04966890159323667,,,-0.017932781753943288,-0.023977684286471138,-0.016300857770684,-0.014005706348325516,,-0.01745040719615048,0.12152350283153282
SHANK1,0.07460862482050576,,0.018657233827858048,-0.014296304378132015,-0.026086227567782592,,-0.01126927632508669,0.05939225140086817,0.020871030345393716,,0.03388102835739077
PTHLH,0.008860484236825308,0.05634726541806057,0.06820543625065109,-0.025611224164118828,0.04087588192218429,0.0883926734583612,0.022801120046926696,-0.024354873579186243,0.02281529096082878,-0.015207680722903263,0.07701441187931703
SYK,-0.014383815893138948,-0.05905908322559777,0.020446990890255055,-0.01999494848629806,-0.032395054035615115,0.03938758987406515,0.08476638667463476,-0.013979233509586646,-0.039031283805826045,0.008014763728210179,0.026370039597145976
CD160,,,,-0.014986920003050784,,,,,,,
FARP2,0.057406353933827724,0.0089899689540495,0.03734018375383897,-0.025321243213871622,0.06715743265144634,0.007743883151546623,0.0186710342523365,-0.0033099182695762583,-0.029197336766441564,0.04963495837419293,0.08808621003847822
P4HB,-0.06234105114677678,-0.02181438774405642,0.09196981311528175,0.05540809618347941,0.021912804576550378,0.05330276383812792,0.03982978967483318,0.01744659496518455,0.002821260933069812,0.04512132950191563,-0.030589745999506344
TAC3,,-0.018126342358977768,-0.05446107861335701,0.034159094316522746,-0.026086225890807578,-0.015837915784174834,-0.016685360193702523,-0.024686025955984583,0.01026593693735895,,-0.0049665239032115486
C1QA,-0.11102544610244763,0.031213824173889324,0.03225326149301428,0.014322885955798021,-0.04103393194533838,-0.00436490816744714,-0.03311487050335324,0.03174731470849357,-0.025539458994401586,0.03072053309321077,0.026946980621749436
EDN3,0.06262275504414205,-0.02422498906991833,-0.012774791268854693,0.00277719424569294,-0.024051317482708806,0.0008861557484408813,-0.015879463824284193,-0.016119339288034686,-0.00952158719236626,,0.027291046233196906
AANAT,,-0.028858135740663936,0.0431271306453651,,0.02923176433911224,-0.015506873038754525,,-0.013192239291922002,0.04359547486566024,,0.024464009285780536
GDF15,0.04715891706806223,-0.06575956497629314,0.02442925547279812,-0.02265270839811829,-0.014437425913497323,0.08442874316790458,0.037397672364571984,0.009359204762721752,,-0.01186302331900802,0.06224534220819725
LRPAP1,0.06127146952830005,-0.031701211337146505,0.01302245976599068,-0.01741639165019434,-0.03439826186732061,-0.02497241581045162,0.04084514865018604,0.006010080239136208,-0.009698425799837105,-0.06455490866609905,0.05766044869049723
LAMA3,,0.026115653178241174,0.003040616533654477,-0.01849015324784966,-0.023442193287835325,0.03421585063312608,0.0468923996610376,-0.0237710702564366,0.02418005480486818,0.014803497966384508,-0.034859878193429464
VCL,0.06312399334417426,0.003407089624614607,-0.01777084656642642,0.003214990447121258,-0.0098899375045618,-0.006591053433701457,0.007961248552118104,0.0279657648654998,0.013722823087593603,-0.048847770418395546,-0.013932021876556991
COL5A2,0.029919721293028827,0.07830899873826123,-0.023900502473166864,-0.026413393071867117,0.03709319139524278,0.0016998706104740006,0.029441001436613243,-0.02019248297331002,2.966804715433345e-05,0.010707028327932595,-0.02234482293828594
DKK1,-0.01584093510350014,,0.06806476291014384,,,0.10784179630407559,-0.012747529848632123,-0.0006705717937289316,-0.002117043642806105,-0.04258959544327896,0.09872665514294365
COMP,,,,,,,,,,,0.03010738537714466
POMC,-0.03499306032924775,0.07287156381544212,0.14649558024046197,-0.02540224778999107,-0.031041467877690868,-0.010354160337170897,-0.032220855868572984,-0.013546472871840229,-0.04175990296028307,0.03523017038798506,0.011366342231163944
CD34,0.01966113863341029,0.017647009150945137,-0.04646249867274419,-0.016917721082527346,-0.05231280750651571,-0.012667237682556839,0.04319752732311079,0.039734249512449325,-0.04715541610100704,-0.003058670989633475,-0.009968603817532758
SPON2,-0.020200959279679367,0.02504869119778528,-0.059634735734819096,-0.03326441496824785,-0.023390223956919236,-0.016049724415228464,0.008833211875892425,0.06772173259188752,-0.013283935473293523,-0.050988453768260535,-0.000915369221358192
THPO,,,-0.025505554680698577,,-0.02772915905127593,,0.048784552784576767,0.0012203056104169992,0.008423539457830921,0.023048441019183512,0.11953740796412726
SFRP1,-0.02435253523886028,-0.04314984361131708,0.02424545012734336,0.017247087144502234,0.0540432212697207,-0.017690654180694442,-0.015834133759758846,0.04166752849041353,-0.033964316019567,-0.06484893354940792,-0.025506268319848764
ARPC5,-0.01393894262020417,0.009226626287723003,0.03565565312474627,-0.013989144342072811,-0.045433382656549635,0.008570240178494387,-0.001140936963004544,-0.02925529838058132,0.0014736916061986137,0.04391096935624968,0.05645814385942269
VEGFB,-0.008658824917956835,-0.0268003161510662,0.03285526763837019,-0.006925705876801314,-0.03551995530885318,-0.00927484837060614,-0.010914727256152692,0.034208596741870614,0.0729524461492184,-0.029075639197979966,0.04571591995869228
GDF6,,-0.0199186972193971,0.0010519830149198234,,-0.017932783305467603,,0.006113631210315878,,,,
LAMA4,0.06692254274505698,0.05128250348188674,-0.06682259774848323,0.03391008091719889,-0.025405056527575534,0.03507420436378109,0.020580122396899162,-0.02437418841371113,-0.008587772161390334,-0.009371020270526637,-0.02008321418104232
NPPC,0.050528841993197536,0.01772062447292614,0.029838485891603907,,-0.017801709118395567,-0.03718003092420889,0.014775889008347084,-0.02224415730304074,0.013609415906036594,-0.0742204743876761,
HAS2,-0.011967449881543765,0.07260713477049856,0.027253262561532737,0.06908653907857902,-0.0021140614518351405,0.06989721591013663,0.04037535160602447,0.0009392436767983094,0.03575286201719102,-0.08808225828793728,0.003152919927558109
JAM3,-0.06199524731131992,-0.0515214042376507,0.02477032830021548,0.01823449984314799,0.01742408009938833,-0.052302084707228094,0.017296019165384226,-0.0315050424061722,-0.000610808223391874,0.008303386976065233,0.029121804961808617
MEPE,,-0.020651942670962483,-0.03408651571274004,,-0.027224560679585143,-0.03499576760328579,0.04196037481899849,-0.03670141234274385,0.007906811577089376,,-0.025912226626907005
ALB,-0.0261659563421895,-0.024844204808525262,-0.026508362188800705,0.00026820581527357406,-0.021745514060962513,0.03380472218049276,-0.015592735659871786,-0.014005705419459521,-0.029764752914067962,-0.023114016867485668,0.030490530595406694
SAA1,-0.017380511608401036,0.018587123745515875,0.02435058103560651,,0.02917462943566499,0.0804228635999921,,0.005623065360511864,-0.019162757484095735,0.007170229823088335,0.0361780216406586
SFRP2,,-0.027199105411772933,-0.019573860892440256,,-0.015566531919145123,,-0.03174523026913921,-0.016512118806381853,0.031235070140095182,,0.0031154238992602626
CHAD,,,,,,-0.021447072852791408,0.010254525827017852,,-0.017415757129425957,,
CXCL8,,-0.02758470530421876,0.07071747178481433,-0.01917305990991126,0.05068860435364585,0.006054398535208807,0.04807659832226259,-0.01341443059282833,-0.0232002889008565,-0.01797410589006839,-0.017489676162935976
VASP,4.658228511745488e-05,-0.04659876564825654,-0.01729418736073078,-0.01755092668479859,0.08212932675463924,-0.009534558220754505,0.08008197418325003,-0.004917295342781317,0.04330036605715407,-0.10841956999476346,0.0017331289345569993
PDAP1,0.066748774307263,0.025209616576301677,-0.015321479106131975,0.004694879142685862,0.001972814171812766,-0.014699147149482672,-0.013031286347597927,0.022749340524800158,-0.008679681625706391,0.026868214356199124,0.021596209387956426
VCAM1,0.008728155103827415,0.014468536651135386,0.023163874354519734,0.019439636836563426,-0.008095916327369283,0.04187378215453448,0.01252266249148531,0.022789242017429073,0.06982182378783126,-0.0825526384305202,0.02943275125779723
CALM3,0.014810625211098678,0.037151013349357574,-0.007852340895362471,0.02633175481892966,0.0001230620432614101,-0.09784321938938366,-0.018063525010340472,0.013131212409285203,-0.02403038346822502,-0.05019476927290083,-0.024433055794020074
JAG1,0.0879100393170927,-0.022494340698070568,0.006205909284641657,0.06785766924654395,0.026436146711622272,-0.000679282565072987,0.08707822977111652,-0.027406135126991416,0.03697943283749047,-0.04018448307481514,-0.046449357191344236
CFH,0.016820029642541073,0.09775232616797633,0.010131045369252085,0.016021840340205613,0.03113495533762367,-0.0009115771880724142,0.017653753201168097,0.016663919750583248,0.049881120242600795,-0.021975322712158723,0.04244523373790193
VIP,,-0.003683516254237419,0.01626515744217944,0.05795735097839107,-0.02107828160738575,-0.033452795692888296,-0.02809281030237538,-0.02718515911059642,-0.0023763896399767626,,-0.026707525124261427
IL7,-0.023561988797996185,0.03875762608223559,-0.03488706122329528,0.002227374673163816,-0.020275108570076663,0.002550184512960516,,-0.011353799068430407,-0.009868971982904463,0.05730026426384983,0.056716649504855735
FGF8,,,,,,,-0.016021058937061117,,,,
IL27,,,-0.020553236697474626,,-0.026458679065182237,0.08200992374916412,,-0.013192238671444157,,,0.008236287003362043
PROS1,0.008508947026947508,0.012852204809263103,0.038904365290634346,-0.012897621255908235,-0.0485838620169858,0.012857986874973928,-0.01081217384100231,-0.04298217303264512,0.0569191458364743,0.046700005708950124,0.07962497845907031
TGM2,-0.01739576707015131,0.023683552639836028,0.10059750541286232,-0.024969912891461277,-0.0406704620241111,0.03890639945525084,0.06463093119423355,-0.024053595943906454,0.025458365904526097,0.03131463467215707,0.0005852310844101108
C4A,,,,0.012044390625682674,-0.014959134673441982,,,0.078640146794322,,,0.052863109758313896
