,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.06088211927443609,,,,,,,,,-0.033949946538354835,,,-0.026403996567790765,,
BMP1,0.05197368974182028,-0.057763085352491125,0.04605440454866639,-0.022493550866514292,-0.015885400510952045,-0.04588220969567946,-0.09531444399064025,-0.11825389127020688,-0.5475800332168257,-0.15483209560118702,0.012409665867234564,-0.15610485501249718,-0.1889606111960426,0.04328939109090105,0.0791678683125978,0.02142789069769199,-0.06856632563141082,0.07818581963614814,-0.09844877360948627,-0.12382436256909876,0.08685490070192942,-0.1100823180183487,-0.04700563618806029
NDP,0.030602029521704835,-0.07281372187660404,0.04916686324656867,-0.0016815054536888196,0.07658123290412512,-0.0027757595879295232,0.21924600338747158,0.06286181039322356,-0.11452771731841489,0.05937727908503876,-0.009044497763952134,-0.09836605831439225,0.013105490822233539,-0.03273451064964546,0.02606665561971239,0.06854699452808659,0.10226583130602386,0.013893259449090143,0.04981239007136002,0.025604430767734443,-0.031314054059417305,0.04825928549913165,0.01789610266293639
TNFSF18,-0.02707645138961872,-0.05337385511935515,0.013783289983677352,-0.010553755478331928,,,,0.0005368429179544957,-0.11971762661595038,-0.033833351228178425,,,,0.037919932796939296,,,,0.05824763857541694,,0.1144552026247395,0.133977588496338,-0.10476362143206099,
IL36G,,,,,,,,,,,,,0.001061935353623693,,,,,,,,,,
RTN4,0.028554507616681865,0.34644030227907263,0.08622889043501007,0.06398328932520164,0.029661466689771352,0.09384103660219567,0.28189961237422584,0.45464912062404195,0.694041662126513,0.1700074382246283,0.19858872989413717,0.4395100657881064,0.3674149983542922,0.017756533525707097,-0.000595704864653533,0.10441692652804818,0.055824751657519905,-0.0014359679518120365,0.17261868672340172,0.03844393721773063,-0.04834782809994028,0.4764952187646963,-0.06130126477064401
HEBP1,-0.043185976385052526,-0.10313694520931584,0.025871975215115462,-0.003740780532617239,0.009737622542651042,-0.044330548373569235,-0.005639509323222482,-0.16310475564530938,-0.2426839805342121,-0.014995043142399356,-0.005003535091931775,-0.22112936178854778,0.0088836515919935,0.0071982583129905926,-0.04782148104824878,0.08027906957644354,0.12209923555003542,0.006688154915474642,0.025249420299065777,0.02045216878910014,0.046880354442748476,-0.03152183508606959,-0.02319677016025811
WNT7B,-0.02385350561621383,0.37870839140370577,0.06765171993832246,0.001965941264528533,-0.01922449122282441,0.044304428609175196,0.09679340555300356,0.1266775819092891,0.4066703445781001,-0.005728937043096825,0.05315923174176934,,0.1467070235770006,,-0.0388755244809861,0.005271827987303381,0.02103822765231986,0.032561638645756084,0.08048305069023494,0.04245443892170465,0.06701867029261178,0.07130521037351495,0.09741164043562656
PTMA,-0.021193829298678784,0.03710390540228962,0.05168509009871452,-0.03970021225574069,0.057989393871413844,-0.009794982465179406,-0.24365173650527586,-0.4451373406812522,0.13497786292602837,0.1321290138720124,-0.13492181413264118,-0.5768012424389563,-0.3665523092144247,0.08070993642906805,-0.1135606271435242,-0.11037141270791087,0.06291820209503517,-0.056809641761608465,-0.043046000500849425,-0.12134927336998541,0.14963332873649499,-0.1837452852316778,-0.23368979124406483
FASLG,-0.02385351235953876,,,,,,,,,,,,,,,,,,,,0.03255606818403269,,
CEACAM1,-0.005726396078809905,,0.04887573155589066,-0.03628327442185257,,0.06779511547261308,-0.0010210158561485775,,-0.15880702049345644,0.01591300675331884,,,,-0.06001968213997019,0.08682836197118056,-0.0005925999754107889,-0.0012845161997888422,0.012101973300182894,0.045200572270193425,,0.021517971324421823,,
