,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,0.04587191453587654,,,,,,,-0.014974387428432037,
BMP1,0.028867663053529766,0.0034129922139230326,0.04684668083549809,0.019973609485305428,0.014477492314669126,-0.01495131799853,-0.021125995311023736,-0.0024009022544531525,0.03711059829833409,0.003789974734750953,-0.04081763302326854
NDP,0.0050184139963728135,-0.056153492257582226,0.03853000830266383,-0.028658271426085513,0.03259900187637174,0.0013678973036503604,-0.012027998016886537,0.018783348919528955,-0.010466351994389871,0.055600705528676055,0.0756963360920349
TNFSF18,,0.06965845468286631,0.06458626686731946,-0.01629866328162484,,,,,,0.04283201675671757,0.040772499176987505
RTN4,0.06852421006450052,0.029297879307463956,-0.12698091704480732,0.00024922392734783326,-0.05056791211537637,-0.004620911999113496,0.026001887113201082,-0.05835754623521319,-0.04021429237007187,-0.023871609024479056,-0.027039111380692198
HEBP1,0.03466524650000988,0.01289487248419482,-0.02654369028482176,-0.006915843937927462,0.014287880993949426,-0.08036425598421015,0.024242715025960464,0.041506172539495644,-0.01572918385419824,0.013035666473175864,-0.0008058577533511507
WNT7B,-0.007715439274621833,0.03400731136873221,-0.02467976275133997,0.006482253274440836,-0.011083479727255402,,-0.03583567212256962,-0.024893378139138805,-0.020366673885378588,-0.031961567712339656,-0.06841106076575687
PTMA,-0.04277551332519115,-0.026777607139445932,-0.026210554306018045,-0.038474366855445,0.03797549761813526,-0.07274475197260075,0.008758858048977617,-0.022080468087991505,0.03959959182358864,-0.005273730131288173,-0.052729625389711515
FASLG,,,,,,,,,,-0.012987281108093017,
CEACAM1,-0.0165953075662441,,0.12832438117106357,0.027552726135357978,,,-0.020080494572525254,0.16957254107578434,0.014051020701690406,-0.01806989417752095,
PDAP1,0.05993136045483821,-0.021380508247273895,0.1011761941055357,-0.01689815303577297,0.018003922112638956,0.07674195284320678,0.02859320533541337,-0.03818819369217117,-0.010778023343519086,0.02816709561908486,0.007434528309532632
QDPR,-0.02206260300324023,-0.014843614338314673,-0.09931364373476076,0.012911891948335611,0.0035323637021791323,-0.13208345159013637,-0.04599793415897172,0.054361514989684355,0.006970991035303258,-0.0018001507966133102,0.012445712118563965
POMC,0.0376515734010332,0.057739842463086964,0.014454423748590009,-0.018911680004065325,0.009220120609615943,-0.021763423979663996,-0.030047423677296646,0.0540704498907564,-0.02211311218353496,0.013369486815608903,-0.05374450175173216
CCL18,,,,,,-0.05486789660926671,0.016284104082363617,0.04881559917446785,0.052704042226286815,,
CCL17,,,,0.006411925046923359,-0.013718240893102624,,-0.014246138975949283,0.08715604903115133,,-0.011771511598021428,
VEGFD,-0.015877450683627548,,0.10111321129199535,0.04329025227425041,-0.010062495595615596,-0.0179032384588661,,-0.017496422460630257,,,
TNFSF13,,0.02826794815930935,,,,,0.10025202948414098,-0.027453695750416052,-0.015179423569579693,-0.01918069562082494,0.014836746410166366
WNT5A,-0.01649435289238461,-0.026030109751184544,0.07370130292722822,0.046561005717113746,0.017130493038737753,-0.0044513132544910065,0.03674581903786742,-0.020695705974808753,0.028746554885403904,0.01780956120969674,-0.01675734212039314
CXCL8,-0.05094507510166356,0.0403166160104184,0.08232058791713522,-0.018263714153585367,0.0508704223994095,-0.025508141594636827,-0.07248561843900196,-0.03340627333436104,0.009012041244434022,0.02321789904362647,-0.02143698611908064
GRN,0.012887514076685876,-0.03432613060452591,0.04909574831765994,0.034340782914633564,0.017709924498183212,-0.07871336343913626,0.042554293290028716,-0.01120643446822059,0.04862356129063286,-0.0368741582379229,-0.07497630070740417
MIA,-0.01605435076988673,0.04650232175379246,-0.004762828692667841,0.09248407511407379,-0.011443969598172211,,0.050860937615062426,0.06519845128586738,0.04152142390417483,0.03107420384617827,0.040300310132053596
COL4A4,0.02510483900744336,-0.015528029093714174,-0.01265617340839662,0.0857779615378197,0.05402437105136079,,0.030717821235528884,0.0007776179006225701,-0.027242752328947763,-0.007676589725806142,0.02396964601901269
TAC1,0.10078425875061238,0.05662597700202579,-0.05216047810764741,0.0020715100953616664,0.004060961529527407,0.04056755293767256,,,-0.02332181041532054,0.08946394042807178,-0.004040808842786155
RARRES2,-0.03200838941507541,-0.03479799905507133,0.10113762198841611,-0.03209130729522834,0.00512319933476786,-0.048529364238364,-0.022705121742011673,0.02199201256551669,0.02882174914008346,0.025501327448755037,-0.008566431970637205
FGF7,-0.017653444776511033,-0.02745860222895967,-0.015008801645375602,-0.011683404981507557,0.04223011454404538,0.06414192008920629,-0.021623069051788547,-0.005610514011059841,-0.04248638786123726,-0.0014915533707808954,-0.029904452304417718
EFNA2,,,,,,,,-0.016629178634398396,,,
HBEGF,0.006171651004580223,-0.028590398313324227,-0.0013613529240967476,-0.015118244082309284,-0.02584145350785415,-0.06935193637319122,0.004326479043395911,0.025191341418126564,0.018594373381647423,-0.03103536871962429,-0.0425338222184837
CSF3,-0.052899481763202916,,-0.013389987864995212,,,,-0.03127399705546018,-0.038114257836168154,-0.019379408756106446,-0.012393585742715822,0.029574776393082362
PI3,-0.04126457473572134,,-0.01507730306469521,,,,-0.008497424105348735,-0.060208766112695995,0.07182676665144257,-0.026927144453700907,-0.012673180512909629
PCSK1N,0.0013544545193969366,0.031579755639003226,-0.026987318128012864,0.014731525794997818,0.01295158417243731,0.0635761910383956,0.027541919794572607,0.0005520215530797615,-0.004579395483109961,0.10420899257198732,0.0547982554736883
NTS,-0.03798295627602086,-0.01895619542823044,0.07469439613689065,-0.02424441059700778,-0.03803251328985887,-0.01611866561829741,-0.033234759262475856,-0.02025949855614134,-0.044807879953568976,-0.01835321048052124,
SFRP1,-0.018113421623474107,0.014625886372977615,-0.048298510975670825,-0.011418127409495932,-0.013718241031256576,-0.04303522840760253,0.06167955839448688,-0.013779382193979948,-0.058844051190057714,-0.017926728365745947,-0.02484162693363228
CXCL13,-0.01795063214782378,,,,,,-0.03199974900772334,-0.04272510039259674,0.01665881366599007,,-0.035970127839822105
MICA,-0.04159945591549899,0.009953419794484901,0.042268426361419566,-0.03399018285582119,0.01099867850148993,-0.01868244299472429,0.010489478287990772,0.06719346425217577,-0.03724700605412989,0.0015924900804832139,0.052122696343119924
TG,0.0009313940506482858,-0.004301166115083063,0.12499537253431378,-0.02047929414455475,-0.00992783136121562,,-0.018929556960162863,0.007099126868470041,-0.01594955120152648,-0.006042256936978797,-0.026370474146323236
ADA,-0.0458772890942231,-0.03429500335065776,0.06752936683675939,-0.0026949198405723305,-0.016123596527343634,-0.06923977758667037,0.006261881729870431,0.08006709479909029,0.010822164713269612,0.014856253625841205,-0.030218213345677314
LAMC3,-0.05161877465887524,0.06940567458154456,-0.0009795683488101293,-0.024877210858645697,0.010131378127028065,-0.04785890629748963,-0.05465705925274197,-0.0651749536336146,0.05359667839510736,0.0463788287246494,-0.06765575978485114
CCL7,-0.02379922405472966,,,,,,-0.0213516785810549,,,-0.012987276489970874,0.012872057225161293
NGF,0.003353983901755155,-0.02087981479227614,,,,-0.016118676231369266,-0.024659479430006497,-0.016405654496863365,0.13048874776219452,-0.004365307677208364,-0.011181301012013303
TNFSF15,-0.01762086472929732,0.0206556808299463,,,,,-0.020815489029808978,,-0.012034280134144542,-0.034314633014649654,0.037132693380662184
HMGB1,0.027183588542981963,-0.0007278611155121267,0.10938038978031535,0.005869272699920973,0.02998057936375623,-0.013928782175763436,0.04384388647132061,-0.036222224401355176,0.025146364721555153,-0.01992265328541824,0.006822365617651117
ITGB3BP,-0.024928777430714782,0.004847098219374028,0.07461560915693337,-0.02581229607642808,-0.027504618878925146,-0.04221742192000667,0.05364184110479593,0.022183416996531508,0.02546379748733709,-0.04268837198454789,0.03026162381394882
AANAT,-0.01587745295022311,,-0.012078131413013653,0.012082903608172315,0.08618426041179583,0.02027797272238342,-0.01873144681041828,0.05195306174777181,,-0.01374108012410765,-0.027077235035757555
RELN,-0.047798607253680125,0.017788592724687274,-0.013699762341806797,-0.012763580456295543,-0.020117198196914078,0.03701976313522385,,,0.011250484749888554,,-0.041811884468709544
IL15,0.024658046116405524,0.04580524815026538,0.08353140596199586,-0.008428645823079695,0.09205652214244966,0.1322651410476324,0.015295373469152471,0.09457582867192448,0.02476721062950763,0.023793398655580864,0.0007236918737653069
UTS2,,,0.023362403831490568,,,,-0.0159511978684886,,,,
BSG,-0.0367569478632991,-0.009908118840743768,0.020294502099395886,0.020065836744512077,0.023777736669616318,-0.007059394151798839,0.015146841204117202,0.06394722308648013,0.011414048535216803,0.004809861532195222,0.06093590828596912
ADAMTS3,0.018473693460669464,0.06447868514820304,0.08092222420237613,-0.031451903227825866,0.036191202629793556,-0.024333644647289612,0.01779453743133079,0.010141718171847508,0.013146388405315734,-0.020011333580917893,-0.020411330679024446
CD34,-0.00869620785616522,0.06176020434417111,0.02063464530056689,0.04020055153079768,-0.021411357581413402,-0.003801165103966728,-0.005513424745454235,0.04558112567584369,0.019991033831361,0.037147203703348744,-0.04514275245041303
CCL23,,,-0.013742996270841263,,,,,,,,
PLAT,0.08273508158648848,-0.02502312812545531,0.06330348032404888,-0.00799783692410627,-0.02759608951320725,-0.007853480628885431,0.07195681291293494,-0.046340826565527585,0.04967150387296388,-0.022495499503400816,0.007699436560311548
NTF3,,,,,0.01257118648915717,,0.12418774041764773,0.007666505240729295,-0.04693490453640674,,
LTA,,,,0.15089637037812967,,,,,,0.028092167686446626,
CKLF,-0.08500455696060599,-0.07982555364306433,0.08289768555608182,-0.04596867294815256,0.003685860032828789,-0.037658395113717096,0.050609309113587686,0.04299327582908252,-0.052137997312027805,0.052305705828405116,0.014841117009565526
CD24,0.021916416636545352,-0.011808810256981939,0.04353028523245024,0.006540277809664264,0.009056654927647848,-0.011073771095864502,0.060199751304985054,0.05031925348188239,-0.03554235285004467,0.00019346026855886995,-0.04403281716108472
HSP90AA1,0.027261162525641498,0.01789243195364206,-0.07639334070874083,-0.05236976077581777,-0.03812859282235956,0.06900975920201861,-0.04385721453574772,-0.10117083471149073,0.0562089095607068,-0.08037399232544123,0.03850192323217681
BMP4,-0.030812762268941647,-0.039696908299056644,-0.01490976434481112,-0.0023238829939831738,-0.026575561420484475,0.019518218927984898,-0.05553906779625373,0.024041135555565547,-0.0417016325188731,0.04109446458907286,-0.041602118823709996
SCGB3A1,0.0009368210613553054,-0.023028294590717584,,,-0.009653100822901245,-0.02667515085493829,-0.005314336699549036,0.07712745021295601,-0.02499140249341454,0.03761601578858499,-0.0017908705934102677
IGFBP4,-0.021517759091221014,-0.02255801209905695,0.07281311170707383,-0.024429385425664276,0.01779892251045087,-0.01571878846125873,0.014437157320917594,-0.05711982810668661,0.06610238849918723,0.047032449516334965,-0.017406472885626977
RSPO4,0.013523038606240476,,,-0.02062994790620053,0.019947884688644623,,,,-0.016830646003687517,-0.007464669790404679,-0.034143320826363975
LEFTY2,-0.033872677647238024,0.04443145317741205,0.10364265448738928,0.07963807932643516,-0.01058474156407013,-0.016118676231369266,-0.0181251572286564,-0.019120567712349722,0.009293418012117041,-0.04255345333036142,-0.03657991156164518
PF4,,,,,,,,-0.015241793510096462,,0.0037542479977871216,-0.026746395192479518
ANGPTL2,0.006263932184621662,-0.040834023975470535,0.0703928205267788,0.025925340581926973,-0.013236424004841263,-0.09689554386328297,-0.0032978483129168287,0.002625880514235024,0.02139194784547155,0.0035514172199409746,0.011078550151435652
LRIG2,0.021629662807919867,-0.046680583411509505,0.04265182320471013,0.05388059215606702,0.001119068398831373,0.0175371396601975,0.027603175756226908,-0.0018387865875909176,0.014085149969367087,0.037973581316667816,-0.04717930866290509
ICOSLG,-0.06086131444132797,0.05859222845112659,0.04077212930642279,-0.020278406078472182,-0.01831978004377585,-0.04367570626135437,0.040006943634354246,0.04114566904836867,-0.012704076450849425,0.058933847839520485,0.05104898264018165
WIF1,0.06220388694147764,0.06311600679186717,-0.06358565749096697,-0.015919642164817345,-0.01816513446284257,0.030501009805861318,,,0.031446169265430174,,-0.01586401205587656
NPPC,-0.01838425857447812,-0.025236886175465153,-0.020730199496898964,0.005879337312741044,0.17840019353608913,-0.025667759047139475,0.02217165673591931,0.0835491355158317,0.04819986601020675,,-0.011355982883076722
LYZ,-0.03423501292183581,-0.011897928866889229,0.03861359711409742,0.014901401705365322,0.024058529631898987,-0.02435275511233966,0.05359857584271052,0.046063418452682456,0.0008706198425316837,0.023843907269333726,-0.020669941365863736
EREG,0.019196178125440427,,,,,-0.016581407346529162,-0.014013615261512069,0.044195947874310186,-0.02096285336347065,-0.012195707300706307,-0.030793024025814283
SPTAN1,-0.024776382991637022,0.05410362565360376,-0.02972132865252579,-0.0055769304725521674,-0.038939862982186914,0.05641102277884112,-0.0018485346205230938,0.020493772220859883,0.008398761098989928,0.04318153378159966,0.03078828710334386
PTH2,,,,,,,,,0.030746742784389304,,
LIPC,-0.021128261002131443,0.13848221538332103,0.01858007298961705,0.06703753208287083,,-0.029696998342181473,,,,-0.023382681000527223,0.05899279955419934
COL8A1,0.033509309640025055,0.014094766957842092,-0.013148160466602962,0.007359813468811626,0.0022169233666131417,-0.026421069807199403,0.028635274120944326,0.062358948489207776,0.04320429276955957,0.021224862864931023,-0.04157646701303611
GSTM2,0.061167968578951265,-0.015255193175340276,0.052568191217206676,-0.042341783549247364,-0.0285314308325856,-0.026372932669041286,0.009588053736295342,-0.03747945625830788,0.009481198852436451,-0.01801289778988774,-0.04716759053199262
SPX,0.023531382200094934,0.0068761943539334906,-0.03309546798011858,0.052574298470032796,0.011307904173224453,-0.042284519865591626,0.06247989135532397,0.06561050683891645,-0.005470087198183996,0.08130604801427578,0.04158602089318816
MFGE8,-0.06823455503990372,-0.06512216498922793,-0.020772450755815398,-0.0264029159587351,-0.00485818116626369,0.025455587336083448,-0.0935473692956968,-0.001223225306936911,0.017863661751589512,0.050851130964086874,-0.016283169175739024
TGFA,0.016856753755444463,-0.03303277720918358,0.05679563058007561,-0.009236515850329915,-0.004235230694649034,-0.047791644071860845,0.04029573257436806,-0.018635495767590236,-0.01280524752417733,0.038302840436421216,0.06151357296211272
SLIT2,-0.02799712155584179,0.013734592208802226,-0.040133780484719425,0.06525893813303903,0.05712836136181256,0.053674496893335304,0.026350696938817482,0.043261197852848265,-0.033353865040092585,-0.03989592133081508,0.04351419626393399
