,UKF248,UKF269,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
GRN,-0.015611005061609848,0.1123236293992776,-0.01441941288984772,0.06155088857947881,-0.04613620608321422,0.0046789431472340414,-0.05661610015533974
MIA,-0.02180689171868024,-0.03568293875866773,-0.0545026255776556,0.011221238029900982,0.1252546010125301,0.05251196903525617,0.03986093757155062
COL4A4,0.03639537745729991,-0.015306911129056595,,0.1104941517679033,0.10044485531988048,-0.03398133454508611,-0.028684755888589746
TAC1,0.13173508859349262,-0.060503538927656225,,,,-0.015211679135178695,-0.00918742122504973
RARRES2,0.0020011746299169603,0.09105975112784334,0.04585531578436213,-0.070012206326272,-0.009526838752733784,0.015834395465499838,-0.12124380973134016
FGF7,,0.054470308590239595,0.023205817101277507,-0.019693834738240497,0.07814553086157337,-0.01572509268849217,0.08479276483753655
EFNA2,,,,,-0.015462465427300611,,
HBEGF,0.002622421528367151,0.09991761267899839,0.04650077098250577,0.03122562940520116,0.03595376333764025,-0.013243427401364456,-0.012229345169333983
CSF3,,0.007298450128668413,,,0.020729594991371593,-0.012182816774370546,-0.030173081203049033
PI3,-0.020748182286487157,0.06609882945903298,0.1689826358546695,,-0.021468629818710432,-0.026469213506611893,-0.08047711057752084
PCSK1N,-0.0037776899744659045,-0.02777643744586565,0.08774111041814416,-0.04078516145710776,-0.052082553304009,0.05713864560584139,0.04744581807340276
NTS,,-0.019904886975510523,,,-0.01883807991278549,-0.018041090379115016,
SFRP1,-0.03295377640536006,0.01628962946383265,-0.00565539369660432,-0.039498623080512114,0.03178850666355282,-0.01762186114475827,-0.03764334820739283
CXCL13,,,,,-0.039727481568567265,,-0.024474467534517146
MICA,0.006019864652402491,0.05503620969906807,0.016889251304412312,0.024959118678181704,0.004333766449602688,0.004814677935208543,-0.01464326571056191
TG,-0.009393046688846714,0.058314415536318484,-0.03619346350463839,0.038791854462855394,-0.023201154724165753,-0.023758816489483078,-0.02697098987691518
ADA,-0.005322538516502858,0.0958603801332787,0.020522808611212053,-0.06554262625281664,0.019194195904030084,0.032343225365484486,0.03828629190319601
LAMC3,0.013839281237654768,0.13788534920943865,0.029626876156276204,-0.0068948923935842465,-0.013872465626713,-0.007462141266260464,-0.018781818139346058
CCL7,-0.012544741241426906,,,,,-0.01276641104196969,-0.05109285746283862
NGF,-0.021538697751142904,,,-0.07406507284539647,-0.015254623878130336,-0.02664696050172383,-0.0036943605686441104
TNFSF15,,,,0.16859958873439307,,0.09897061820839001,-0.03339393331175819
HMGB1,-0.021527037831457464,0.1279562925695864,-0.07148768008001603,-0.030994271943040868,0.018775639860515652,-0.022611278998090074,0.02667311541200038
ITGB3BP,0.006493563395734251,0.08911022849978084,0.05581840435594579,0.10182456940014976,-0.013309020109577059,0.011859413658450241,0.012629685367370342
AANAT,0.038894229140814904,-0.014607802704521302,-0.04879292529222986,,0.018096239513342237,-0.01350739526955213,-0.01842364621994671
RELN,-0.03929266443214368,-0.042863876479916914,,-0.03670360397372204,,,-0.043905167147443205
IL15,0.054581526883189874,-0.00804387302645722,-0.010738845827481405,0.008508500985118983,0.016664067408950396,0.044604194970161465,-0.016907143733956
UTS2,,-0.006654155009707998,-0.008973972909493132,,,,
BSG,0.01725441075917978,-0.004152083595848983,0.1737641752111794,0.08208554703512037,-0.015560217100506054,0.011144002322199973,0.046268258029633386
ADAMTS3,0.0346472039357803,0.10551876704088282,0.0727621126544039,,0.014331653389570178,-0.02747823440836937,0.028720679126264057
CD34,-0.029462039913838316,0.06552516914943078,0.11272098554685069,0.14969038876168123,0.012117822878656164,0.007954741712655942,-0.08096772074481044
CCL23,,-0.016621360641689707,,,,,
PLAT,-0.01830098534133707,0.12926466705635226,-0.022329143525713406,-0.059897269685352986,-0.009669513817155537,0.00805439263591153,0.06009553863986173
NTF3,,,,,0.03960928357017956,,
LTA,,,,,,-0.018178918419495163,
CKLF,-0.014112054569888526,0.08575634797757507,-0.07054788833809557,0.018590874491985602,0.01871685820028519,0.07622189374053696,0.042075865912836526
CD24,-0.006670053917319525,0.08559697486211056,-0.08663182609923217,-0.045051836897779945,0.050343235746561674,0.008337812446774132,-0.04364358532507614
HSP90AA1,0.05681120573872954,-0.06977873564317937,0.028029803798124028,0.0006831932156119919,-0.05565614072605323,-0.06648628926842878,-0.024687098487044548
BMP4,-0.0028784702528251334,0.016349122105100516,-0.03687671729131672,0.012796957275081044,0.046450149057626004,0.060807147145277206,-0.0510928747729999
SCGB3A1,-0.012544739986969542,,-0.0403643017297258,0.11860478919897888,0.029283195052189546,-0.026767750758613602,-0.03702242388989591
IGFBP4,-0.04242818803657422,0.08910160691709514,0.04312204202662595,0.14565468851283978,-0.035262458878510226,-0.0189001562482455,-0.07578658984023985
RSPO4,,,,-0.013702176769765404,,-0.023976090481766143,0.02098538016352482
LEFTY2,-0.04219249804200505,0.1875289473019794,-0.013493465019019804,,-0.01777905714422941,-0.04182977677345855,-0.06141855000319148
PF4,-0.01301315401116035,,,,-0.014172420080473059,-0.0181789142127586,-0.018198539180030414
ANGPTL2,-0.02295205374638822,0.06912224545056579,0.019154385844408525,0.0732072108798508,0.009634779938160778,-0.008072707642991814,0.04931478634807917
LRIG2,-0.021549125809760056,0.06772592615546874,0.03821467844141233,0.07052047097305301,0.010530653525542078,-0.014128334252565981,-0.018749346515634497
ICOSLG,-0.04209418418332705,-0.013841646768430667,0.0404874478621311,0.053078941966971355,0.022668269425427937,0.025305980186112152,-0.006846193734489024
WIF1,0.07934588544870727,-0.06727715912961502,,,,,0.011376315415567427
NPPC,0.03529259138794936,0.10704146968686018,-0.05042636098753783,-0.0004821572680149376,-0.026815168911376187,,0.035595794931993927
LYZ,-0.0042192660018910075,0.11107890729336667,-0.027673938481652602,-0.05976912924447975,0.006025526507837427,-0.013603071574558933,-0.020968784764062803
EREG,,,,,-0.027098968936647247,-0.027454371360126233,-0.020951909600250267
SPTAN1,-0.026415452968811804,-0.02219251308307042,0.07697991981553852,0.029478860159773603,0.04844775535231372,0.036246772019117836,0.07479097505563269
LIPC,0.06870898914703255,0.005201241029745833,0.09124711351465202,0.01676377565532071,,-0.022985028242565358,0.0950241395406914
COL8A1,-0.05115459156815095,0.05588295466054586,0.12855492942429234,0.07033658330472924,0.026375764479186204,-0.021014569788484483,-0.06354220625235765
GSTM2,-0.009606910942502763,-0.04532298456182012,-0.021680411890316574,-0.06986550501563706,0.014063397970124392,0.07335772987989198,-0.043623433985062215
IL4,,,0.028307970887688293,,,,
SPX,0.0286398349605205,0.01824121089365652,,,-0.017596871028617646,0.10355439158521454,0.023555445237733036
MFGE8,-0.016759762065261644,0.05533982353377753,0.1006116650687004,0.09415795766060864,0.016021162776897715,0.02167242471149005,-0.016284159526281927
TGFA,0.09933717427037293,0.01992405254360849,-0.01253391336637112,-0.044720908391407334,-0.033834879186137784,0.02671942359817944,-0.013226826305789861
SLIT2,-0.010869293033164971,-0.023831492190789505,0.010407807005506173,0.04966753142774308,0.011674621126570578,-0.057323752950804004,0.0012389256918200384
PLTP,0.04342955681040073,0.030383201882041636,-0.052952774111400466,-0.051917139740833784,0.001476062482137074,0.07035866704742985,0.010584247740851998
APOD,0.023727237203603414,0.03140854450413197,-0.037912775256107166,-0.08364825951862548,0.02738338698778533,-0.05739534398197841,0.047142232542891176
B2M,0.007710030080149703,0.11282248632009241,0.08653805367104289,0.14951746480364791,0.06149444898751879,-0.04064064182409358,0.01319266226058991
OMG,-0.02637764866732519,-0.033525336592671456,0.04696405656873526,-0.05957155956523955,0.023520425381726145,0.09522375717498266,0.05326040369966008
CXCL3,0.012796409753749243,0.059839993669183286,-0.00447523238757441,,0.06334337277335428,-0.03148521266423974,-0.01833474056018881
CXCL10,0.03032537515723266,0.07326499623005582,0.060173966735880845,-0.043851670586565965,-0.019009323862729712,0.043068952788135106,0.023919004915172265
RSPO3,-0.017040435336955165,-0.023986786610446665,,,0.03515947372901167,-0.012955410857728698,0.017331513574620143
CORT,-0.018607738309422958,-0.041514508327965396,,,-0.014830717285318857,,
NCAN,-0.015403548501702051,0.04153928517642361,0.007554454040375151,0.10441745606184043,0.02437620193162299,0.03269270059914588,0.08462082076968694
PRG4,0.05366676973695874,-0.020779074099916573,,,-0.02188363090607962,-0.029347497121959817,-0.005589501142435947
ZG16B,-0.017395768117695134,-0.005539998777136119,,,,-0.01615400307981038,-0.015525220359317244
TGM2,-0.05270266145334151,0.06159785299210902,0.11475634418950134,0.10678281179225187,0.0068305731566081496,-0.04003045144739555,-0.029241399355385972
VEGFC,-0.02395387699472545,-0.027395904570290255,0.07377505271800024,0.1666154414521363,-0.0162341906095382,0.013146826983437224,-0.015250392129531483
WNT6,-0.0035981572990469997,-0.020433498475251968,-0.04406853354737431,,0.03221379192351194,-0.019509278742513663,-0.016042210533390767
NRG4,-0.011554147098300951,0.09267598258501772,,-0.040419819332483675,,-0.012955412309721161,-0.024125024105150623
PMCH,-0.013316776327927908,,,,0.06058288460143125,-0.012554554104903881,-0.030895565376327656
COL9A1,0.038762439623016634,0.04647657116386187,0.12587192233960917,0.07239423979013875,0.0725045264507733,0.04827330490059558,0.0683278425966571
GDF11,-0.025282470585447765,0.11461093542609843,-0.019918765293983464,0.011501816149250672,-0.01480706774992861,0.09386438927583905,0.05437216163982006
RAET1E,,,,,,-0.014211995253076627,
IL24,,,,,-0.013946448047813217,,-0.026970974389419932
SORBS1,-0.07778199476476957,-0.026700781674783777,0.10871246935548118,0.09950167760352946,-0.02758256557581558,0.03855580290397735,0.042805738415710434
DLL1,-0.002101979320666071,0.09780299068337471,0.012121038336092018,0.015530931330044774,0.05183855133518398,0.029626889593651128,-0.014799136449488449
TLN1,-0.006322075581021854,0.07522329727122713,0.15370249061218894,0.013753122690850461,-0.011346675813610466,-0.007354940947573189,-0.010409925094072174
COL2A1,0.006376474840208881,-0.019179353187287022,,,-0.014086272680743694,0.025231109153582083,-0.021735351820516197
SHH,,-0.015077302018488966,0.09280266835976839,,0.02998622727462123,-0.016163860759742722,-0.043958468167519645
PON2,-0.06263692410965686,0.10525941308322256,0.036740152448606705,0.05605425031234917,0.09625240705431752,0.06993687439441003,0.01883481887850179
ICAM5,-0.0022972378160022442,0.00370014994342859,,,0.02123997514339362,-0.027936789398008515,-0.017007880936376993
HPX,-0.007975934682764366,0.08705530659819878,0.07893193032619483,0.019247837051532716,-0.044384365320974443,0.0005112263918770786,0.09621447178855319
SFRP2,0.06373366775360241,0.009773191239969888,0.03070802313072697,,0.044412838424102305,0.04827147482142357,0.04925977044543975
CFC1,,,,,,,-0.02134685044066937
CD70,0.016332822016413978,,,-0.0005993967506830402,-0.02084425535824199,-0.019765822343316156,-0.042380841924957585
HP,-0.003360595486544216,0.038125595277762485,0.06959174469862618,0.12119456501469121,0.005965099029723866,0.002230270236284113,-0.05573073246309658
CXCL2,0.028164401707563076,-0.003253037203615747,0.157735304247249,-0.039820013911309245,0.015037479113190616,-0.007387028723402275,0.0029818494888324693
NPPB,0.0680585495206349,,,,0.015151746858347557,-0.013141822941087653,
CCK,0.04067707765661082,-0.09975806603095752,,,0.02114428107136276,0.03153636696179177,-0.009688122413142283
SEMA6A,-0.01857821368291349,0.07909607164972478,0.05305027562810028,-0.028451430158190717,-0.02511407641112083,0.004081041985909513,0.06433798520276585
IRAK4,0.042420034541237855,0.07464857731920253,0.0035706586729185104,-0.017223127253076474,-0.025873135599422788,0.0921099626326084,0.03835599039047711
GSTP1,0.01867013700361051,0.07940876509846438,0.012931731586450992,0.06449118548982338,0.06061849433593667,0.030139598746097784,0.1415057119077671
VCAM1,-0.015553137068763578,0.07829810517516107,0.06992913567039492,0.01718355975187335,0.032832496156121806,0.02220193934508426,-0.07293204317938658
NXPH3,-0.04555928647364,0.08333569806935567,-0.07584649318934038,0.030471221005315553,-0.0018321248861603977,0.057368207786936805,0.04478691509620818
MTMR4,-0.05467842319524675,0.036078916107214,-0.041103663649154396,0.08615011889898208,-0.031907508383371405,-0.025792579022763693,0.031841321069880135
LAMC2,0.014564248614533638,,,-0.04041984356435906,0.07407166175613586,0.009084792330548567,0.02193672599079014
IL10,-0.02683939153511699,-0.025167593667407246,0.005441298361387314,0.030348959481552702,0.028015730061222363,0.03702042577305915,-0.04041299504840468
SEMA4D,-0.08538571739550768,-0.06672335684624563,0.07119075425797625,0.025412533545285138,0.037955257627718925,0.010970113879747128,0.019060975843156622
TRH,-0.016522262828444247,0.060776491540069345,-0.0494703827475349,,0.016515515002258497,0.09703607292338495,-0.022731291212413254
SEMA6D,0.03440091166838127,0.08169081319039602,-0.03940340470425817,-0.01657416504184929,-0.06567906196528914,0.052231609266527784,0.04445211530516725
CEL,,,0.31592153336446716,0.09548213448770565,0.048738063502520294,0.0996301126905707,-0.02481968924547055
PDCD1LG2,-0.0354315937252221,0.04541169995831326,-0.004661118105865431,-0.03322584708518906,-0.012343396795841864,0.001108902580860249,0.021835074831791736
SPINT1,-0.021671212088342544,-0.007841277600765096,-0.10222828270331621,-0.02252043753368187,0.01859936846865587,0.027863088694308015,-0.03522415836749145
CTHRC1,0.00571912079714927,0.09325547299879917,0.016389924796781623,0.062339506481098775,0.021971723504806275,0.023572133733959968,-0.007582367562783045
PODXL,-0.021017748082812756,0.0931150587771888,0.052835592742350994,0.19617825826479834,-0.008489635976600357,0.028446748001771747,0.03875960100949614
JAM3,0.010911425977200725,0.03038884273868302,0.06493654909710783,0.15626989734142638,-0.04341217089506326,-0.052301047503872516,0.03750061851836881
TGFB2,-0.03499472463748494,0.08125200329457145,0.04274754347326469,-0.024213619361474426,-0.032666822803270046,0.01418300008851169,0.03591207172399654
COL18A1,-0.019384510672537273,0.10572242285818019,0.10405599244375689,0.06663521500034351,-0.027234357257240084,-0.023678401893693666,-0.05460901941407969
NODAL,-0.026100474436664876,0.1857703870881683,0.09319420550054622,0.12764221909434278,0.0060449140905776575,-0.02014527953508889,-0.048394970137657825
INHBB,-0.04116512410693352,0.04955054857223987,0.15677448097371627,0.025340727071810242,0.005878652256318875,0.05024632306438224,0.07058526376684757
LCN1,-0.012702694661323462,-0.016830994922252544,,,-0.016268862903385885,-0.014885385079561761,-0.01629491581354303
ARF4,0.010225463574822194,0.09715863041995987,0.06299212420201371,0.04128439512958615,0.04513265587932152,-0.03955188227176647,-0.08640534223764633
CXCL14,-0.02565416714266779,-0.06350264639676154,0.023373433310177865,0.06264272840613686,-0.0609459800477035,-0.024154311127818545,-0.08382417855888778
LIF,-0.004883659273749662,0.08830999741583291,0.030315707138463793,0.005742692431641654,-0.019213054383976958,-0.041427617272268256,-0.024160060454041583
IL17B,,0.0005420258801133197,0.24458314797520425,0.166603355891247,0.004738277172804542,0.07826828988744247,-0.018423642519974394
MMP1,-0.01751276220869733,,-0.04695993611388835,,-0.026815167172913063,0.0007356816723414238,0.009053454288000166
MATN1,-0.016678267516469773,0.06950302057847356,,0.024813922166748714,0.04173186913992441,-0.017902328591044573,-0.016789650430351098
ADAM28,-0.024668705441148568,-0.03391261470461882,0.050019577216586945,0.12094050029835873,-0.014167361826584773,0.043755726148970955,0.07191356396064426
TCN2,0.015455475402177062,0.12498340774288294,0.06411039825327312,0.13146490531805347,-0.03695083558795185,-0.02838227924650071,0.07615507363990173
THPO,-0.02173247314307569,-0.034341726689545,-0.019371339958274846,-0.017356200502294004,,-0.019379885725999735,-0.00422529726456878
CUBN,0.015273150051292131,0.05794784190560761,-0.034466638410343454,0.048584420427474455,-0.005201155815688,0.040235682290345,-0.004490437517183367
TIMP3,-0.00020444330309158892,0.0721852597311068,0.10183468702123685,0.005090578934377585,0.02125061156980233,-0.04037147259113734,0.02682660083749838
PIGF,0.03590318230992378,0.08160759787806174,0.06096752821841756,0.09005242483525694,0.059325662794945444,0.06695964938995082,0.07520574243754004
CRH,-0.014882719159607781,-0.025881644248601846,,,0.02855410346061343,-0.022073120932350813,-0.03677198448409777
BDNF,0.015613645822339518,-0.06578886902851837,0.11494645851016805,,0.009131295608604637,-0.03328876525806039,-0.018009721499873517
CCL5,-0.020315772833045538,0.1765507922272431,0.026560783940374356,-0.06771524343180994,0.009956331442126296,0.04347599476952188,-0.043239163500955684
GAD1,0.06848320223983126,-0.02001361428946488,0.06285100050650189,-0.0022456212007737784,0.040821665474660186,0.01979042853968362,-0.06950450133358574
COL14A1,-0.030100146253726902,0.1293953391385141,0.08067921363500928,0.04900771606194229,-0.0017127702880697618,0.007530989922972326,-0.06100280171694459
HLA-A,0.030506590493254694,0.10156619166975077,-0.010456446836986814,0.08258069133598676,-0.04099727530525818,-0.04618985105907489,0.026968341083825724
CD5L,0.008437690172937813,,,,,,
FGF18,-0.013466169318968926,,,,0.05820622247661072,-0.014719724184988417,-0.023049159171211586
ADM,0.027222758352607263,0.10327259354423084,0.004090762705114821,-0.04446947533161721,-0.0262005455576431,-0.03565369876101107,-0.05121456826264475
CCL15,-0.024830495750688332,,,,,-0.012766415642900463,
GNAI2,-0.03344952122358957,0.07668084546976361,0.01914766022616259,0.07142563352162322,0.0420927023788881,0.011394281524528472,0.00900834251137959
HDC,,0.04646692282524426,,-0.04813209384745694,,0.024687029934446658,0.04159702719530975
COL11A1,0.051204887437406296,-0.030600165511931163,0.04952238298853179,,-0.023088162880932718,-0.038342288259895226,0.057670620827629054
NUCB2,0.05288600304875851,0.03585760510709904,-0.05488329322709647,-0.04329260625398088,-0.04812155947082725,-0.039547166067324786,0.0061344649755379005
FGF16,,,,,,,-0.01654401036556793
CXCL1,-0.0017872959251412368,0.03851720829366084,-0.03308234707977711,-0.02703079449183501,-0.03511365309466487,-0.004666912362698218,-0.05311883995897023
VCAN,-0.05661645224595644,0.06174378871067737,-0.016482183316755578,-0.08164456471441511,-0.019887197611020303,-0.06965789580011436,-0.04255887653879589
MMP7,-0.03758148012917076,-0.012285238250720322,-0.042718983884125,,-0.013192350939845405,-0.052742556263980604,-0.05509892031828969
PTPN6,0.018598823144465218,0.036899119563630706,-0.021438121944228627,0.11804790790315013,-0.017052296561044646,0.0058466846413462534,0.06974737220482895
PTGS2,-0.012102172350313386,-0.05257374948194417,-0.028659310850155807,0.035680853080459526,-0.02042973021534987,0.011862124209115754,-0.013685993073928962
XCL1,-0.01630879638690021,,,,,,-0.029880211655476874
CD58,-0.03149435601905379,0.07038123412411242,0.028788313397174213,0.03224557205747897,0.03405952270121523,-0.021008237104030197,-0.019725955167188097
TNFSF14,-0.016432793642556866,-0.01087172902184824,0.06792651522949263,,0.08119017824226231,-0.030619971169057403,0.029858838129839207
CNTN4,0.02326737315655972,-0.04362234365567073,,,0.006977712657233421,-0.02172285013125692,0.003692939491017418
INSL3,0.03231094819049189,,,,-0.01607081948205665,-0.0174801187663892,
BTLA,,,,,,-0.016902400829638634,
MFNG,-0.028945652573906487,0.07519410985108901,-0.006335252433852451,0.05101969608211075,-0.0352155617930867,-0.0011679287232479888,0.06327664395220627
ICAM1,-0.0022983642750246613,0.023145547216249805,0.04144763666183202,-0.04456792358356182,-0.015960369897713846,0.01387026551009006,-0.07480686429722681
PROS1,-0.026596448334393875,0.06209065624672752,0.08450647212304123,0.07904833206215983,0.009267984746325366,-0.011106938437088506,-0.022178942847278525
CLCF1,0.03931712695577901,-0.05051213688210246,0.07026451117335455,0.05738688995668839,0.015644560743795183,-0.009064743068507238,-0.07014565859400801
PSAP,-0.03212720186578215,-0.06780868141021176,0.0614918901919724,0.05482758252292717,-0.04418209147772823,-0.005795441501668101,-0.0978137374589996
EFEMP1,-0.03589148123105939,0.07246771778409442,0.14583112616341962,0.06855382113267756,0.01607476214145496,-0.0791825227111491,-0.05877413006114152
C1QTNF1,0.005231272663611094,0.10048653829222552,0.05750034250393456,0.0724011878077587,-0.04865842333126059,0.005658422953576298,0.01187081949714065
ALB,0.11577805858717605,-0.02060694149450214,-0.049205132239748914,0.01795529050862284,-0.014148247946594545,-0.019765828511988687,-0.023771120078423497
EFNA3,0.08327496457451734,-0.06157808389222734,-0.04307128280586263,0.024321076141840064,0.032734068890382904,0.08016454853944499,0.005508799609756241
DRAXIN,0.05318252636478405,0.12754098536786768,-0.05893247567991527,0.04622043694911096,-0.013067590315230278,0.04134087110137166,0.019903688955638633
RAET1L,-0.011381076084985484,,,,0.08331687227103687,,
NPTX2,0.10731208982771064,-0.09128638452819192,0.02432001601033759,,0.05743969602365734,0.0033329057505929226,-0.04687899328373243
FGF11,0.0829370410302072,0.09229666292751929,0.024692550993229513,0.0075965439564134145,-0.024584430737302338,0.03557069569883865,0.03376871277841378
CD59,-0.07046392762737434,-0.09204771446294921,0.09187303922266113,0.08338517248074495,0.002212453404322335,-0.014586983773794858,-0.004975547853605375
COL9A2,0.006465162158904089,0.03161242541282081,0.03704591873686978,-0.02888051801338335,0.023654510908485502,0.04400021524815533,0.024852383165573002
DLL3,-0.04472518748282481,0.08270497269807597,-0.012183088580616135,0.0021366866552761446,0.024030204708266407,0.07040850170869199,0.060094826371741135
FGF5,,-0.016409191506244414,,,,-0.022908300984422147,-0.028379523957684533
LIN7C,0.04033601632533392,0.03759532045251063,0.0012329161480658718,-0.00800100919843415,0.02369700686390269,-0.02293383609154008,-0.031858091861706815
GDF7,-0.026839396937345977,0.08815061610708987,,,0.04474631027038496,0.009985501787923684,-0.025665207250023876
PSPN,0.026009409718873784,-0.007665204765141079,0.06668679279706165,0.03797765270088512,-0.011444770174283579,0.03829349721383575,0.0635649959582951
ANGPT1,-0.038922777406909886,0.10501350633683697,-0.030960968564175774,-0.013175602807519875,-0.014703120901145662,0.0464144104703085,0.0026021236386797714
PNOC,0.12177911987018798,-0.06271979235628307,,,-0.014830718898855703,-0.018041105314611096,0.0029605326850625268
L1CAM,0.05216964959520384,-0.05673009387653074,0.052907254253710984,0.0787103740801151,-0.04157787555259379,-0.021956886566939508,0.015164916408323424
APOA1,-0.022165581638886718,0.08894280371035183,-0.04738535973543569,0.09205092976828437,0.0026605673362595185,0.05844413712580936,0.05068365937172548
PSEN1,0.019644579791807466,-0.03164373816496869,0.028570897091934385,0.033136596258273705,-0.014396885004597843,-0.01648003384250467,-0.02042555306208679
CALM2,-0.01908122450353107,-0.11908081323819801,0.009697905330181762,0.06231100342602531,0.02254619257701638,0.007203345789797094,0.054922428029242
CLEC2B,0.023593842776126722,0.1074686641375157,-0.016062646827956488,-0.03000817491849856,0.042397428579663284,-0.0065186117102952485,-0.01742800487944253
NTNG1,0.027525479450304938,-0.004408060158179875,-0.033336359627536546,-0.0373363472512721,0.04760427420731826,0.03484818825545809,-0.03470757134139982
LRIG1,-0.00673885278447932,-0.0041934470501729295,0.05459033739675409,0.1277494556868709,0.016452704650899097,0.02699881220234317,-0.023476163335512102
CPAMD8,-0.022865758663783792,0.035687885195564206,,-0.008276697355534036,-0.015667713023192215,0.005027116382346218,-0.01819855553825899
GHRL,-0.005696589349488417,0.06513257960876723,-0.0500216547679518,-0.07674945359100471,,0.07759885409509845,-0.016042216063747165
NPY,-0.026281926581242558,-0.038164415132106166,-0.048378135826597744,,-0.026931548024245144,-0.022073114761569358,0.04909753249049679
MMP2,-0.03884645879224742,0.0967744796391912,-0.03249952969208474,-0.017410382337621395,0.019520173176160713,0.037114640291312735,0.10168292619255981
PPY,-0.01919074336596987,,,,-0.025946548781548277,0.05114878061313924,0.045727359150807494
ALKAL2,-0.02134342044903503,-0.016830992194432744,-0.04495621134568114,,-0.019949469136778197,-0.0046813172658199155,-0.02165560953063989
CSF1,-0.00613798339242907,0.04733195881736121,0.05895622925566745,0.02473280877659078,-0.04280039073854914,0.033780589638266884,0.05349530047912792
SEMA4C,-0.0063294212427026375,0.023657359073172533,0.05703622083290252,0.031915491331585014,0.052103909879916685,0.009660841554264464,-0.03631240017803033
BMP8A,,,,,,-0.015689347533749034,
ICAM2,-0.01059088971759446,0.03956079818786975,0.018037942314693144,-0.02899150027277866,0.009951642376070153,0.018109852059583587,0.040218188334281264
SYTL3,-0.012066715912033787,0.0423070842973311,0.1446403892105865,0.06846162185673638,0.019039588590683682,0.019485699022845658,0.006275399046457833
IL1A,0.01775306478961139,-0.020403029861097665,0.07599543622579265,0.05654937679187757,0.02067529833143494,0.023317663543059322,0.09114377296389328
HLA-G,-0.01751275849899814,,-0.03939439378688614,0.10052432655783243,0.013477183876748086,,
PGF,-0.02984571277977447,0.1440794534840715,0.048723199458251674,0.09095335459080504,0.0049244898560495765,0.01353892909530943,-0.043554540891440424
LGALS8,0.01514317066399754,0.03674779658788335,0.10319141122406676,0.03136398920577592,-0.015168730888460196,0.005007686746103366,-0.04026006592257477
DKK3,-0.04160158724205823,-0.06096786567712097,0.06669923321918271,0.05078764258405467,-2.9950480868318383e-05,0.0513353140929359,0.020593994421457755
COL16A1,-0.04705520924368273,0.011517328171578464,0.06397468252179454,-0.00740026811308678,0.049406182339169095,0.09505630895226107,0.07315703126138108
TPH1,0.013374346668894206,0.07012185463449412,-0.05122854234608423,0.054677775582299325,-0.022727201763672086,-0.026718271460342512,0.042902867948857996
TNC,-0.04035591997145029,0.11130792583280036,0.07281926091887989,0.10610356239533976,-0.07817651463131214,-0.09097058389902385,-0.0621504579607761
TNFSF9,0.03645083247170173,-0.03983451154025329,,0.006765755992196518,-0.000845872801636084,-0.024829546809959437,0.04434476069706491
C4A,,,-0.02006654397763371,,,-0.02112810419742326,
CNTN2,0.017437199087301736,-0.056650335737811454,0.018879021730146675,0.0350308952255467,0.09362425451637918,0.030433237873221088,-0.006313730086648444
