,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.021191060898087404,,,,,,,,,,,0.04736402885486216,,,-0.004478521692399471,,
BMP1,-0.0086097506940645,0.011068699768914341,0.03176129457794731,-0.02272100318663953,0.05095915491563315,-0.005222997930704008,0.11953480203308141,0.08211100143508503,0.020543669927224537,-0.021273383267544972,-0.015822202210602657,0.04141575969215604,0.0050137844488981915,0.05937037494124581,0.08775010159176606,0.0565863282221536,0.015312591741732065,-0.017354687323387106,-0.015347202303454517,0.02155406634206815,0.13592555430299488,0.0327140834186554,0.03130302853712355,0.011970827401572756
NDP,0.036207461039468765,-0.040062021485198974,0.05188616408728356,-0.012807880504271783,-0.029261948986178878,0.0386210814989421,0.034314220515332235,-0.0063154031608780746,0.001576734082164833,-0.03429856038305411,-0.0190879229125444,0.0009156847512370858,-0.014199783838577406,0.09192155311959864,0.09433371024124322,0.06915126054379064,-0.016967778966661053,-0.03579670971912288,-0.06747869164843819,-0.0041464688675772994,-0.02971724323349287,0.034779106612276206,0.02856847273920639,0.028851842847732595
TNFSF18,-0.019279987219288242,-0.01248214195647856,0.09261563733268532,-0.021220737858698248,,,-0.024870229434787353,-0.0068479028899655426,-0.017874565172790045,,,,,,0.10407212398533637,,,,-0.021609464004357693,,-0.04507243847022153,-0.03889705585799884,-0.036428847696163384,
IL36G,,,,,,,,,,,,,-0.019986682887577337,,,,,,,,,,,
RTN4,-0.08401436151574937,0.06226407544762129,0.09541613945223233,-0.02726736900669108,-0.026467112618990686,0.06011377517662603,0.03744636690678652,-0.05144159518812542,0.03238759897413643,-0.027213283486523836,-0.01654417403531423,-0.03481192866048177,0.029510132319638775,0.036442485937745836,0.10732205564607868,-0.056435343094627374,-0.023332612028301176,0.037612025407994215,-0.03368091336818912,-0.005161473280339662,-0.0829593354597695,0.04816173451082224,0.06042983261006033,-0.011169231622454569
HEBP1,0.007628503742088449,-0.026892459700139214,-0.03416352867457316,0.012174820491605561,-0.013228691425107865,0.05507607704764747,-0.02711165040126801,0.08422916479085626,-0.0017059542983587598,0.07945736709599258,0.017200567897641635,0.0854755399847917,0.010949833221840484,-0.004811755305959369,0.01834580640567408,0.06618097276282699,0.02456972712501961,0.03405547922689288,0.022099305918194773,0.04855500518649254,0.06559821416936489,-0.016264688620861008,0.00366061664402751,-0.013715741354286059
WNT7B,-0.01698506487420097,0.024616428334388752,0.0024928821639458036,0.020409992717854326,-0.031864275829585335,0.015185375418005043,0.05118184391218032,-0.03672268525598502,-0.045001366485185615,-0.016463305086491464,,0.013564934663099527,0.009696135594677349,-0.01983435143570709,,0.07983164995848323,0.08739312314674148,0.0690434997111821,0.04924544906250965,-0.02465652301112148,0.07248150106527894,-0.0492183083959328,-0.05139688157139817,0.08703596621353096
PTMA,0.025372179376282215,-0.014564954849374073,0.05477004054584491,0.02390015312886842,-0.013422312055099092,0.036519992668516646,-0.05941158124279094,-0.07406385141442022,0.020562665294516714,0.03303833218113515,0.017295296686924574,0.07870892105979169,-0.02071525096644079,-0.0315089195655991,-0.1916102922858979,-0.11590849260646997,-0.01990953070747201,0.0031967295845154635,-0.04765135112813937,-0.05456433314989515,0.10769653313205854,-0.018360798566620644,-0.03333924756527091,0.05586268458994692
FASLG,-0.0169850696758353,,,,,,,,,,,,,,,,,,,,,-0.01999939466536268,,
