,MGH258,UKF248,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.024056357135717254,0.1055474542737476,0.022731826235897184,-0.009549345744435913,0.017211436797637276,-0.040196308702183735,0.0039910489784839645,0.009324759985735002,0.052718298836547134,0.0342307112169119,0.0640663406355404,0.03778107490605223,0.02013688181609375,0.14057794316060612,-0.01177851884780932,0.03252378373728903,-0.03547218710660108
RARRES2,0.07360946795793756,-0.053778035213618604,0.02712326734882554,0.045212016746304665,0.08829929734811447,0.08029857461829824,-0.021373627520561697,0.057955087228823164,-0.013877787951429252,-0.0059606291999662695,-0.040764336101700854,-0.030342483491549537,0.015733904710346223,-0.06766247773556401,-0.017046920708308703,0.034363460550457296,0.09257269764548211
SEMA4A,0.06536683183033325,0.04274392528565864,-0.05694891823520924,-0.02790381439630057,0.01855974551402608,0.001605226552512749,0.050004683609231076,0.01719451970933279,-0.04578171850441179,0.03330498459274293,0.12516768641409765,0.042548655116202566,0.07200897293845678,0.07072623118061382,0.026419940980898286,0.09171145719582433,-0.03315570231594203
GDF11,0.07132001184482512,-0.02845139384311448,0.05337048830733559,0.010526153515085814,-0.0074718712265693325,0.0244300391681762,0.04407716311016118,0.04916241997093079,-0.032394292807635915,-0.04967034856018693,-0.040191651555105366,0.01827867854639631,0.038653414131457835,0.005612510941753375,-0.015469437324321466,0.13074691211703635,-0.03678056380916906
GPC3,0.04314468193048231,0.004387527309989331,0.018692162669341213,-0.019381231286664455,0.06095482418471662,0.04729222546745623,0.07434169917731656,,0.05238172080891579,,0.08864030106815324,0.06020565528786154,0.16645031812459235,0.013526902616184474,0.07997694340208529,0.09938235484979108,0.036720906002830504
OSTN,,,,0.08769072553989242,0.007965133043780584,-0.004401273334011409,,,,,,,,0.13336021528780106,,,0.015375688124588777
GRN,-0.11248601195007281,0.07069990103122686,0.04427297617494435,0.06820575080656757,0.025324246094597318,0.017393493958447616,0.06219338164969945,0.060899019662735296,0.09647370105887179,-0.15069287114264118,0.09581258935215164,-0.0071609376379668885,0.07149683091585887,0.05267762209634206,-0.0536982212850536,0.06044303290044159,-0.08385683192616546
CALM1,0.0656067156395898,-0.05572533455377447,-0.0634217235993831,-0.007320822369203492,0.048035774936533576,0.05258014693775659,0.024623222615653598,0.021191389660070014,0.08284471081421287,-0.07065779438386512,0.0954374289286445,0.060885868282031276,-0.053783952234304606,-0.018774158462909994,0.0659249475166716,0.11341672286766351,-0.18939561417389605
ANGPTL4,-0.04366635093264022,0.08131953378605661,-0.06320375867315044,-0.017074914986907976,-0.013813905303960702,0.04356549119516441,-0.0264633245122607,-0.020600432079629045,0.01829503659257439,0.010258597993190208,-0.03714740535996925,-0.009173807930914699,-0.10346438633704189,0.010405592757024061,-0.017338348239926374,0.05261426379330603,0.097702986458172
BMP8B,-0.02497190285219278,-0.07198405620240934,0.07160534407977115,0.0023875283985644166,-0.01804908790135288,-0.02778368842278984,-0.035503932254548475,0.033830284118781175,0.08766828507164323,0.08190299819428484,0.07444550734555558,-0.01483344702067242,-0.015521068427340535,-0.06817888952775299,0.008146511504776315,0.07321952286913339,0.012201051698072798
