,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
QDPR,0.20338339838689293,-0.013251830742357133,0.051770320707105334,0.03387242897021798,-0.01347963104310812,0.20334514904935738,-0.027894071896460253,0.1755341161815219,0.05591333868367394,0.04574871688339223,-0.41079546770970177,0.062053459815384515,0.003993692412054812,0.01134973056845873,0.10009446095695172,-0.0932914906626186
POMC,0.14073501173111908,0.02825528568749278,-0.030904428510823312,,0.001117738883413906,0.13069100311336404,0.07096475795770552,0.043580599184510904,-0.03510308612625736,-0.016426306492861028,-0.09401144136396292,0.02734198173634817,0.029642119931153003,,0.017450751452052195,0.017070088600114768
CCL18,-0.044194426448092156,-0.07510273569489923,,,,,,,,,-0.12324088519705739,,-0.003137907189176597,,,
CCL17,,,,,-0.020344960940256163,,,,-0.020933504506163287,-0.013803919160818941,,0.0335942382909227,,,,
VEGFD,-0.025034369097179654,0.029014632670975447,-0.024911855941507827,,-0.024837733414236535,0.02557201569878784,,-0.09543278979251427,-0.012503085135189386,0.002145503166333457,-0.014864673111995531,0.014458698943826757,,,,
TNFSF13,,0.06032473366210137,,,-0.021085658046482058,,0.02652788221088231,,,,,,-0.018006211272057714,,0.05209414660409512,
WNT5A,-0.0917941231166117,0.0412131255263546,-0.035300828308113166,0.09105823033834055,0.05535599530886516,-0.1364057934304331,-0.12295467807570197,-0.33362695426225036,-0.027746257159044718,-0.056825201566479355,0.04235000273108488,-0.0487037239382544,0.03497941892323137,-0.03733222839270432,-0.11164093040341488,-0.06183480159453656
CXCL8,-0.13831160587890473,-0.019226218345096715,-0.02332598533083569,-0.11613270633412719,0.0016938360046204358,-0.13819497074322354,0.003556633905059929,-0.1134863779995279,-0.0725738161283399,-0.03014647673043943,-0.12949623304711189,-0.0599844641324918,0.020798690120825466,-0.07757599790482578,-0.0826176591980608,0.04551106435974117
GRN,-0.14371871506446304,0.03916155132901186,-0.03988036791963675,0.08137091608888608,0.021797537743068755,-0.08469699578605548,-0.13193328681470395,-0.4359298650389668,-0.012717708293699512,-0.132113034056451,-0.26030012152844584,0.031120150670057065,-0.037496397511163494,0.0462257050363275,0.08630108118212657,-0.007658026346358391
MIA,-0.09092506908599672,-0.01536555893047523,-0.022154862517953,-0.008406557844882182,0.010944313736033853,-0.07210937398020617,-0.010871243918779992,-0.13867796048187908,-0.03824381882477781,0.007702452551168733,,-0.04258375438015156,-0.045376910704124605,,-0.05656429093058146,
COL4A4,-0.06347186313728383,0.035165920443760795,-0.028446397893776974,-0.04533015212825803,-0.017883742971357457,-0.0941630195728538,-0.049436793154792553,-0.05429568687516079,0.04581030092219157,0.11524094216370748,,-0.04130782156764132,0.036777862884118426,,-0.05888611557687036,
TAC1,0.20925675017802642,0.12373077915913425,0.030537679448689715,0.13506017147170069,0.1576526950090507,0.31098122493152314,0.19010318251093777,0.5214359675468957,0.22903713993013478,0.07051221472782399,0.29121134716080394,0.28542011817523205,0.02737512426779809,0.07504766179010915,0.23742008863665168,0.24446373149950318
RARRES2,0.037013693685989564,-0.007862945293733013,-0.05894669429195413,-0.0797223532895884,0.019870412424280216,-0.22164142284266045,-0.14608361931377797,-0.4528750171060499,0.013067093380191247,-0.03702377256842725,-0.1398777450992211,-0.16548202138842258,-0.036214165964403175,-0.031076911080488014,-0.14356420607403014,-0.05957633974622213
FGF7,-0.023379627898540953,,0.031216054083161665,-0.01510092983976945,0.06765293603997702,0.07966472502679439,0.038626309932074124,-0.06374219359893334,0.06824422750491413,0.018047266536577386,0.05247256322971044,-0.0610161022236293,-0.026214619657396077,-0.04747400093363825,0.05946396511878402,-0.016091460048782657
HBEGF,-0.08807926231147185,0.03724972057576708,-0.042649001776031044,0.01697465920867663,0.001331976840837467,-0.13885707992317606,-0.093652900534764,-0.1681338372093062,-0.1575250842659298,-0.07144172792989432,-0.188258694403525,-0.04040355512193459,0.0398075174893711,-0.09468709297959443,-0.14507549285620272,0.007013078103213496
CSF3,0.0023117692522400925,,,-0.031729383374310485,0.03506218439060252,-0.03446427252228377,,-0.025347829440929243,,,,,0.010772092848140893,-0.0015308410735691438,-0.08733763471102533,
PI3,-0.019142081446128542,-0.035547400489549894,,-0.030668235698894836,-0.058141786745928084,-0.0554529408198483,,-0.030433609372837366,,,,,-0.028974450056947515,,-0.05840579637053675,
PCSK1N,0.28716451782823504,0.06940184396637529,0.1219982996858053,0.0624501577434024,0.05904369328778134,0.07722620724111907,0.13672067754289868,0.2738388998082573,-0.08692472260740487,0.07864839598144988,0.5040408789833488,0.3040991831957713,0.0603201050523576,0.1306904182912937,0.19519152287407995,0.23924407517174384
NTS,,,,,,-0.10366214293327673,0.11470531699912401,-0.0692622619020828,-0.03996758700507011,-0.005662132300025577,-0.07351296507098852,,0.06201936747689633,,,
SFRP1,0.046776633756802126,0.024650365223895687,0.08005766396390131,,0.017174013830103526,0.1241764322836234,-0.12729228698633036,-0.06361233878191432,-0.03340922428404069,0.08716279378066867,-0.1144903298023185,-0.060704512996360795,-0.026426037644404887,-0.0911810655760888,-0.012326696847679576,-0.09617863069573562
CXCL13,,,-0.042057551772939364,-0.02303928663898638,,-0.02383495352252481,,,,,,,-0.037498763994038946,,-0.06754285423885582,
MICA,-0.11215358610140878,0.02032462294816628,-0.022041596637517664,-0.03459200335809346,0.025143846844491793,0.024052794406706244,-0.05409715278337995,-0.18037464672478415,0.03907280387486302,-0.012813615382159643,-0.05317881945572882,-0.09693542015395885,0.009489797005383065,-0.05446226735905805,-0.03778864250476008,0.02767335336933081
TG,0.019131836377485178,-0.001787433056204498,-0.023650855000706586,,-0.028783787831858098,-0.011489566847948314,0.07211150647556643,-0.03402156043351809,-0.03031914659776382,0.009868246431326354,,0.014996005497198909,0.0013107498016291597,,0.01809685874312234,
ADA,0.04653915090320283,0.03789837657680701,-0.00226946356442344,0.03012947620747252,0.001576253520051016,0.0077375227230035756,-0.05412462149542862,-0.3119321391810887,0.05874388089499181,-0.04157288865956531,-0.21537857493506077,-0.12290909433269465,0.0013144129714926693,-0.05458890799286621,0.0465276730091988,0.027579881637679902
LAMC3,0.00045066530731784283,0.08529689686563147,0.008021269321327832,0.023613223257959417,0.028624542626180662,0.07728173311059668,-4.337169837335579e-05,-0.2284237270715712,-0.007117910460267265,-0.04376825283876326,-0.07034766610808357,0.03901504206065325,-0.07305887847813843,-0.06435391035270975,0.06261249744847477,-0.04495697679171695
CCL7,,-0.005133477874895695,,,-0.02081063261373205,-0.0545277194078788,,,,,,,,,-0.04451507965383679,
NGF,-0.036567915685258655,0.04277988955988432,,,-0.003290029865216783,-0.0003778631595695703,0.00374247189931945,,,,0.06546782961905963,,0.019016162453885193,,0.035701847747062886,
TNFSF15,0.03801389108972207,,,,-0.02317365725039348,0.04067798522145433,0.012739915032481933,,,,,,-0.01427536359396378,,-0.04284311558979622,
HMGB1,0.11179888816511668,0.08311858304893324,0.0009999023018353852,0.1238502978164313,0.05866056082333131,-0.001971594994699834,-0.080394931025981,-0.3942839627576713,0.06413631883788092,0.007363563020939621,-0.17435091774814998,-0.011623936717438669,-0.04761776703555341,-0.07768739640718338,0.07375487501863892,-0.15639926388415396
ITGB3BP,-0.17746285017734728,0.01853739152745479,-0.018810704928959393,0.02813172709255997,-0.00586676865057572,0.026888638869973416,-0.0798941222602998,-0.32249294929407596,-0.005396165041560459,0.005977987182740362,0.03489084937349379,-0.16936590825312828,-0.03476488491718523,0.09992058809192658,-0.09605385669615092,0.046907082951250345
AANAT,-0.009188995647540634,0.04173554616776784,,,0.02180680703228731,0.06170378299158106,,-0.010421685670775544,-0.045610275000858444,-0.019096689885229,-0.037035789068970704,0.023200590526013226,,,-0.0028249421500408036,
RELN,0.11743212589141672,-0.060009488013873555,-0.005751884421203072,-0.03573213369376258,0.03497222588595708,0.07047974673957813,0.026822188544180173,0.20068890456492727,0.03991200548362925,0.053544653416254084,0.019686187012349057,0.0790442216515339,0.0038974410598665685,-0.042075044416082334,0.12494832202746567,0.04077405691260578
IL15,-0.014252508931592437,0.06097850521304835,-0.0071039430960613955,,0.0031715039279806424,0.00705843883216387,0.052837748766339496,-0.14186718127812134,0.0010298406223227456,0.04049753772145138,-0.07738629456336116,-0.006792090834176775,-0.012294896517209228,0.26254605854886426,0.008342050702135485,
UTS2,,,,,,,,-0.1599625804093866,,,,,,,,
BSG,-0.1675208901220354,0.03514165580148064,0.03206760259436407,0.029584992746556186,0.00807752163649778,-0.029357494399802318,-0.012830084631033304,0.2239482707024708,-0.13710247140044,0.06865165568925546,0.2728186588650981,-0.21418112274644985,-0.002917762498903739,0.037054245986057804,0.0013483751218350893,0.16878587929559566
ADAMTS3,-0.09267467319871904,0.07067393930916699,-0.04155626696120237,,0.02740787012808722,-0.03008964887453201,0.03851047311810241,-0.37603249973400754,-0.004364500321883751,0.02164084811112115,0.0537125049211003,0.01960347554507378,0.054387084300668145,-0.03981059339799299,-0.008436723321921333,
CD34,0.16287402871795192,0.05946680795995923,0.04226218893457262,0.008843208230369293,0.003459049883141745,0.12363462763209838,0.040429627098214675,-0.26540363731045696,-0.05163832550808967,-0.029880320270194455,-0.011435004408207605,0.028188277018019986,-0.015408632979291993,-0.014307385770205745,0.009018501065473769,-0.09305863979093487
CCL23,,,,,,,,-0.04267083843962927,,,,,,,,
PLAT,-0.09481358833488311,0.12283179854022082,-0.023462653902745923,0.026229633231092522,0.02813925972202991,0.030933024769552377,-0.16989418222847627,-0.35435444799121313,-0.18861041168449658,0.013907303605360948,-0.01824792894879555,-0.13251362556911367,-0.07859216596795145,-0.1051864732635805,0.00646224858950272,0.07494850655920396
NTF3,,,,,,,,,,-0.06567627151057058,,,0.112416916814895,,,
LTA,,,-0.017392913107882865,,-0.004789768518833213,,,,-0.03686841427203874,,,-0.03609388551884275,,,,
CKLF,-0.052399662688650483,0.021136056131301435,-0.07457286092465876,0.014330419394310994,0.012779922068507135,-0.12874626156632696,-0.10270502602692709,-0.44633094078046237,-0.013964692923967853,-0.04444372022558857,-0.23885305144705848,-0.1973702321713517,-0.025178563347312204,0.023185567984089165,-0.05256504737570487,-0.05370122440686917
CD24,-0.047808958502960415,0.04954103901226602,-0.10368042957367463,-0.008121600273876624,-0.02607638133885907,-0.012667482211895375,-0.19016710739137793,-0.0057146554165149275,0.05247668628742406,-0.15563354014693798,-0.022165499847001773,-0.012264925565780202,0.02485729305789895,-0.017447061876396105,0.006477354966547776,0.11566248525504667
HSP90AA1,0.11309965023736127,0.03422885525134847,-0.051911663415906056,-0.05417350713184247,-0.028626748381321038,0.2757312874744059,0.19182053266047333,0.5116540841622472,-0.053063106698830576,-0.01980845451659631,0.4501991715517608,0.31122238110900663,0.033945363312971544,-0.08126483874235775,0.17241040447148362,0.051290231365271555
BMP4,0.07863452131387097,0.04814309242550508,-0.018437507467021247,0.0021490644376491604,-0.01242601193145633,-0.06500029386951488,-0.11406565257820521,0.06486144136581296,0.057671574505885566,-0.013897050920739885,0.06387249762869796,-0.007579490610569618,0.02071248498566436,,-0.04850950277993406,
SCGB3A1,,-0.03991373239372524,,-0.03391557309579017,,-0.008726689569447239,-0.0010014294575656363,,,0.009944971983291374,-0.03262047491469678,0.05835433975513973,0.06037423900732038,,0.0007766237208910685,
IGFBP4,0.00837415962195319,0.01126082333062057,-0.03111319951035584,0.017679757942256093,-0.08884131015793778,-0.09136269791000569,-0.0682813369150366,-0.2539800546819971,-0.15365401064581008,-0.013489758475655703,-0.11902931375902999,-0.08020977020676097,-0.043685509879256505,-0.10098280857049007,0.03410418123125816,0.026003851201178898
RSPO4,-0.04467145809030306,,0.04628556033698224,,-0.004748672972406389,-0.04999989526937853,,,-0.034054145580389876,0.01741485445143634,,-0.012566365729339456,-0.0015143469250760214,,-0.06345417242592179,
LEFTY2,0.058974454333991726,0.10616091524513592,0.020219098635790973,-0.052753337366278276,-0.0434881959078203,-0.019261991314031966,-0.05004061293434735,-0.2887001404860003,-0.030436438303506633,-0.02892804714304936,-0.003786709420329842,-0.005841266467068098,0.0012152655194092058,-0.05361446534594542,0.08819196697530386,
PF4,,0.019503434440517466,-0.0158212184157573,,-0.01815686696157172,,,,,,,,,,0.002626862694765266,
ANGPTL2,-0.04312113470071127,0.06060659826120197,-0.0018392828053467214,0.02599058786012014,0.051087934550377835,-0.08389424748142636,-0.220120789194917,-0.3478131381895726,-0.018657202770750097,-0.06566088342299942,-0.23496739269783096,-0.25389405172177687,-0.05976912513106514,-0.05599002995621563,0.03294509517431063,-0.15491183127871425
LRIG2,-0.0678109370736283,-0.053326521991232605,0.0809676285041906,0.02210315972890378,0.01987726500354695,0.004905746971711771,-0.07863387705158066,-0.14228829928933612,-0.03129875753469414,-0.05368133144413998,0.035525525241350525,-0.11247621494709367,-0.0332978689637034,-0.03825735512059765,-0.009806439587556835,0.030390736932934207
ICOSLG,-0.0010737967308014724,0.008139370251709636,-0.04551496616751041,0.029307719674558367,-0.017985570894735944,-0.009976610367156502,-0.0797113811141249,-0.21986290436803604,-0.034469850343797556,-0.016373914133361575,-0.1698723945813527,-0.10526997559326877,-0.008904453311483892,0.016269317930431505,-0.07548708872655617,-0.0877168777045561
WIF1,0.5150824394939733,0.06847294166365898,,-0.03485843506198794,,0.15554632625538484,0.2062508693178078,0.4500515307401284,0.05505155793731946,0.006945114167786361,0.29980599582842116,0.2566314802973838,0.04258751272754252,-0.03523568285918794,-0.08264992511948041,0.168422620257421
NPPC,0.037899139774509275,-0.015546726339624528,,-0.016715620923981704,-0.008035731783015462,0.1170433726454434,0.10081195084116638,0.06838372811834456,0.050006935364242444,-0.014091128449623883,0.12843328873410534,-0.17855809827568123,0.023917885908786372,-0.02659144720744808,0.10816864157113623,0.12895087565804014
LYZ,-0.07244920378871776,0.019495844936368772,0.06723958417194785,0.020099325549528462,-0.09113191026814685,-0.12786572429244314,-0.10292265745600757,-0.2809254340454406,0.04254105066423789,-0.011340143113488157,-0.35122905108209007,-0.04545405227671407,-0.017702464360387363,0.10875826501074252,-0.014118701224677531,0.012117386019891768
EREG,,,,0.008254746117314441,,-0.07036171609384625,,,,,-0.06805181239665911,,-0.024866660107190738,,0.031843253569530106,
SPTAN1,0.16953461250278984,0.08969858331932533,0.04877301420723401,0.0335199116714296,-0.020481595403399642,0.1692599205615149,0.09833053201141242,0.3139204640539558,0.07976429593320217,-0.042140486204455097,0.43519640358276124,0.2232760355321781,0.06089277928767276,0.07784309421714661,0.18398962937223493,0.18368197845843598
PTH2,,,,,,,,,,,,,-0.008711866260187051,,,
LIPC,0.00987164063875417,0.06323295180159708,0.03171838647857155,,-0.02369088091118263,0.02633515457940235,0.026573202866362406,-0.053778797744357586,-0.0324204882652805,,-0.004211770631007175,-0.043236265116925035,,,-0.03182139232614039,
COL8A1,-0.26034321799857535,-0.008632943196327444,0.07912128364476848,-0.03961471421729512,-0.00129675937567942,-0.17720616533921787,-0.15789773466107201,-0.1617196579883229,-0.026413680379644113,-0.057507253361292775,-0.17601079417974658,-0.17458029564262165,-0.025758793292413543,0.02503852063060084,-0.10343822066643674,
GSTM2,-0.013568646139433524,0.1178748137192741,-0.014909456258000716,0.05313475355891087,0.039056499209377524,-0.008523126425181082,0.0034989561858884545,-0.11261863336186136,-0.04963732770837338,-0.0288205483036006,-0.07472912861610216,-0.04401157927822682,-0.03360692314685138,0.07145106910446672,-0.021351967057284326,
SPX,0.1844069443084957,-0.023189510023915727,0.0027505012309167894,,0.038850090167595164,0.3370555893757028,0.008366965321833618,0.24323026877065565,0.12390568367916274,-0.011113057987309247,0.16176793123904842,0.2532756683125079,0.08133120282521168,-0.022495342080949447,-0.005226243809420417,-0.1297350501879541
MFGE8,-0.19010791791955134,0.005475486377836781,-0.045835945477555366,0.02810584036316332,-0.028344736079596894,0.15005950936418314,-0.1007372466760959,-0.11552337723371021,-0.1032302342193563,-0.012165625968845552,0.18232734189190644,-0.10662303965813781,-0.0655555811588886,-0.019020101236488958,-0.10938448336037601,0.07330289684773597
TGFA,-0.25608269319961074,0.08552627477957908,-0.04717927652312071,-0.01347908667599665,0.028539962454818938,-0.15109561081891845,-0.06212069665964807,-0.27285511093537385,-0.13622893862143085,-0.06245849016724623,-0.17846532571260493,-0.10041246731617146,0.008861077983322684,0.01012599786556033,-0.06458402408812226,-0.12810297678768492
SLIT2,0.4055461485223717,0.0537008980248684,0.042622655757706955,-0.004642122785817611,-0.01040672568769982,0.09783773572619343,0.07387576498187594,0.25198089275796876,0.019313736550866444,-0.017153528320390226,0.29352290319254704,0.28995451354404594,0.022986460239008757,-0.06197314150974603,0.06790441461118231,0.2936716089818941
PLTP,-0.12397665571707686,-0.04104422587403941,0.013171788554870252,0.07512628851573568,-0.04811106543155074,-0.1447603045607422,-0.13173231597680088,-0.4495658714537332,-0.07376652832671261,-0.0781344805067302,-0.44018844109775923,-0.05412568278450032,-0.054910819042296624,-0.06541098660810382,-0.016458365884307557,-0.08001079873001288
APOD,0.1566647677656262,0.029206977428665605,0.049762404714592826,0.09702385866027706,0.04235898290644221,-0.06960590598328992,-0.0972403193311406,-0.41451107047091446,0.0210333064463402,-0.08240222509382845,-0.2984139933956939,0.1653352282456107,-0.05920501381906286,-0.03273389487405679,0.0438319829913772,-0.20225253343835176
B2M,0.07130610413315563,0.12613791465307259,0.13526194109850628,0.048072246069458334,0.05732170370827133,-0.15028318125163573,-0.22234363189818185,-0.5488728678214763,-0.10514220700281064,-0.15502390487362291,-0.5218750139722579,-0.3042033994452329,-0.04013305165061505,0.12131709018375689,0.0472478611645109,-0.24186529004801102
OMG,0.19818249061970036,0.05835976611562346,0.006202126378777278,0.06347079350084393,0.022483113178461186,0.08859138693673194,0.01570051388450922,0.022664449214023875,0.10644099728044693,0.024644773034403156,-0.03636662747195566,0.2228293136641571,0.05522851073233372,0.09164738854321348,0.2007940043941302,-0.16825743999947598
CXCL3,-0.08758305532545259,-0.032234761119056834,0.008748977481845943,-0.012124169762728936,-0.011862259690397897,-0.10336914611330347,,-0.06968680768133587,-0.0797627529274226,-0.009373846903308274,0.044802599373703796,-0.02599413368496937,0.017116306254685514,0.02156213149579991,-0.13388502306217753,
CXCL10,-0.019533910614993696,0.12691799423908634,-0.046163333844302525,,0.061524512272651495,0.005526371824423093,-0.013054202391482368,-0.35300030825280826,-0.10132877197880848,-0.0178384234921487,-0.08265920187114607,-0.008832888787533327,0.07187610175817064,,0.03438941371613681,
RSPO3,,0.01695461014780394,,0.017535720581423806,0.18976307802970394,0.2374455694864888,0.043463025256232024,0.17328280190995587,0.07589835796662098,0.05200195404004498,0.21633092383797028,0.01313459231757182,0.09715142346615582,0.006419845690528734,0.14819492730734926,0.2095213813757687
CORT,0.08695522688229598,0.09647780531835036,0.018217279337856045,0.08394515360646633,0.08601374558663859,0.15203141752323776,0.021176503983215574,0.22178140957197146,0.030762292576112477,0.010116805807515243,0.0024375349967749316,0.027579167494695175,0.012004435581387881,0.03914210445693124,,0.011212161867159086
NCAN,-0.033581795080958196,0.1231539697783847,-0.04825151162614439,0.036279865977452384,-0.024034952789331574,0.2615703380467038,-0.15036206768117066,-0.18055736503240183,-0.017107228787724856,-0.01871397537858622,0.24592899610957006,-0.23276040520679114,0.026548830388784733,-0.024422929552474198,0.1518511755773899,-0.011242278205320864
PRG4,-0.05811229419269167,0.009004971377780308,,0.05387502038427618,-0.020810635856760223,0.0503148297720416,,-0.059304364748807285,-0.04595022784126316,,,-0.02052149511597855,-0.011945145038749322,,-0.10334643639483575,
ZG16B,,0.03225442869215838,-0.01903826496241754,,-0.0241532880471471,,,0.041939743586653644,0.009917134186279517,,,,,,-0.06334320340557663,
TGM2,-0.07854583633860676,-0.042296902749924266,-0.0550967647653129,0.019172391685175115,0.0059484388013044225,-0.07371889031184947,0.03890582599002928,-0.11186508638270971,-0.017879714931137283,-0.007703425641525558,-0.03625594201055987,0.10304598398120356,-0.02324977222119718,0.11779820546361978,0.06250885895961077,0.005600354363831793
VEGFC,0.0024257020519063213,-0.020906220326657253,-0.010639052330635548,0.010087256635660463,0.003495953407143592,0.027720080838963143,0.04831734615825404,-0.0378181704606125,0.08756367977133166,-0.05181896583347149,0.0215941881173558,-0.021687560794462876,-0.03407448414546151,,-0.04652909061983251,
WNT6,0.009135672329842968,0.04356566191610606,-0.017606525005775964,-0.05758946420775979,0.035072903788203755,0.02466698628967357,0.00255507502672497,-0.06772764462262655,-0.02657482313285647,,,-0.003251554180475904,-0.01259842261861966,,-0.05597863929191003,
NRG4,-0.021729775049078328,0.01635372720151991,,0.08519874766187086,0.021838504330127743,0.09865571770718642,0.011124485003775195,0.019266038630184373,0.01561489658484594,0.0105926468169822,0.1936192612228134,0.00816990543882768,-0.026364211442557108,,0.028727227931601984,
PMCH,,-0.05071167462892828,,,-0.017170685840082762,,,,-0.02670992413237911,,,,-0.01517942443260792,,-0.025844557598876897,
COL9A1,0.010961554358824748,0.06501737455849245,-0.043730278059730954,-0.004055149233719767,-0.02645272085750701,-0.0024964317263679653,-0.15456452829077497,-0.11103526659939493,0.04020242883994504,0.030046871340362585,0.08745545054081329,0.04501429970286688,0.01649456816677945,,-0.06723492394023156,-0.08722620882973948
GDF11,-0.021235165957259643,0.07762321426314102,-0.0264824012754638,0.05257868109012004,-0.04352357300821298,-0.021442810375288866,-0.1825959048866905,-0.23897482536538728,-0.04318853380965556,-0.010086661859541116,0.00990052838458537,-0.11334110108981146,0.01746279245021956,-0.026117421328612535,0.012796255763312489,0.009261252266467703
IL24,,,,,,,,,,,,,,,-0.02408752608439536,
SORBS1,0.021178208142317804,0.07496150629664142,0.03031482271343104,0.09120339351408527,0.045773507224727665,0.05778402388421786,0.02760073919735047,0.04612214408755841,0.09316531394886175,-0.04374838552411496,-0.08147817719331815,0.069523019415613,-0.0151577445902382,0.006617538198117188,0.07164778571344677,0.019143587736189915
DLL1,0.28561015445235743,0.08368322571420654,0.004792415951735117,0.047221928023963765,0.017755386372396667,0.030588228875191376,-0.11118358179728502,-0.2102146463620302,0.07652335486667555,0.0375758995301185,-0.06997032900261879,-0.1141174554038399,-0.01117920203232028,0.038838077545281034,0.05349624397855844,0.03534690017420448
TLN1,-0.16092925012452633,0.009592042191607083,0.024233047617358394,0.016813142267097562,-0.03373819912090939,-0.19611074490815947,-0.11380495655894489,-0.42416636371206684,-0.016978101611391346,0.011980296491758037,-0.3191378869739223,-0.23370760109546368,-0.03837584161789206,-0.048164948357502256,-0.08350125937027361,-0.0985285750028204
COL2A1,0.053351229666889696,0.07915460061007697,,,,-0.030956659937235294,-0.012653533880549591,-0.053216301752667894,,,,-0.013727963128818644,-0.00711385194154737,,-0.026687774220639088,
SHH,,,,,0.03159549980656714,-0.022145079910049305,0.015493412596261694,0.060397348784618915,-0.09101455241751584,-0.009742763277729874,,-0.011609423584524445,-0.004662744141005573,,-0.054804459522122984,
PON2,-0.04905797405783,0.10895899287284039,0.010147401743605549,0.09816642418322571,0.04062481589621039,-0.06433320326858435,-0.046615133996944405,-0.4795689467582269,-0.07425396027767504,-0.07093254148994718,-0.19393712718972383,-0.13609341786702972,0.010630770296612442,-0.036603212345022285,-0.0826675034680686,-0.054548297189135384
ICAM5,0.3654036152978934,0.021701449380000896,0.020281416024997043,-0.033915575495991786,0.0206809878612408,0.342644521187781,0.15918598389820626,0.21747842606758552,0.0268402410345287,0.026882774804712704,0.1832895038943323,0.20423355198622178,0.04794146094809661,0.02649678624695241,0.1452478739451792,0.16215796204408917
HPX,0.022704714256032592,0.03566815912547081,,0.0351611622416368,-0.033730680133024424,0.046548720527077946,-0.01133130547656959,-0.10272005757559106,-0.003809025073031153,-0.030456274502564096,,-0.06401736286913068,0.03420781734549607,,-0.04595829081338944,
SFRP2,0.08987792087897438,-0.012615069290958738,,,-0.02462929167959507,,-0.05286346701230795,-0.011615625566444111,0.019921066677417238,-0.03495321241561531,-0.13782345155588566,-0.03538884742456196,-0.05312554039463672,0.03156019774589126,0.017839919937347425,-0.042452316622909374
CFC1,,,,,,,0.006889489566187606,,-0.004757516776758022,,0.14120861590766168,,,,0.050554512602985935,
CD70,,0.00944301628974538,,,0.06589173749565655,,,,-0.05306637029877415,,,,0.058988278501139094,,-0.07819205741172264,
HP,0.1247252304148593,0.03277352247410683,,0.08881154754586731,-0.00877548260347286,-0.07099113960297246,,-0.159002502335853,-0.09879593160300484,-0.03242640342839602,-0.13846058249530332,-0.04491743961364023,-0.009223042157345117,,0.023376043487649656,
CXCL2,0.043696516056412824,0.08051305763527732,-0.013651098611502236,-0.05888290284504577,0.035398103952986634,-0.06585511146268341,-0.04950395639548963,-0.09315062411803052,-0.10332101540502801,-0.007496173157859443,-0.07775943470076138,-0.049848818350730385,0.013342407652428384,0.0683299297941689,-0.10636194365572171,0.06163080185397075
NPPB,,0.039754499697395786,,-0.09813628347333488,-0.035541914776719336,,,,-0.022538450032810218,,,-0.03241078514151993,-0.02268721867873337,,,
