,UKF243,UKF248,UKF269,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
GHRL,,-0.012491251535396344,-0.00013534215852286605,0.0645543212639619,,-0.06797954333404342,,
NPY,-0.0187551243453497,0.05782526165593656,-0.03982301561323457,0.02552530524109409,,,-0.03434148554045927,-0.07136099380542896
MMP2,0.030185238600169365,0.03185437322160662,0.0702275469901878,0.01992797127778581,-0.08624464551255258,-0.0492465876428385,0.03598910792393554,0.005252957610052821
PPY,,-0.02079135751896603,,0.041812606784337514,0.17563326601545343,,-0.005300432563023444,0.021142095312758645
ALKAL2,-0.030989352004979435,0.007071657363684659,-0.0211457927328155,0.01875511644275355,-0.0030982224881163285,,-0.03633584231294157,0.08454771188495563
CSF1,0.019176438319653176,0.03409263823262377,0.07894785090775033,0.052513454396193586,0.06689667841239393,0.018565760735533884,-0.04410457017338891,-0.02672882653861541
SEMA4C,0.012988650191480825,0.005173957833313901,0.06542101353118598,0.028808365977834552,0.062400561092887684,0.03891232929210553,0.0022243103144738187,0.044169755504259896
ICAM2,0.0350937654929151,0.053332491852128475,0.04289550947138402,-0.0006068604495810278,0.0681644472804858,-0.033750289499078656,-0.0008932309550249779,0.020271520286707253
SYTL3,-0.05792107845425847,0.05358786236318517,0.06160746945873643,-0.016355056953058392,0.029016373764071388,-0.06188896250082826,0.014891519470853156,-0.038863226344281424
IL1A,0.0012800307276391511,0.09343110116953957,0.004718395502519149,0.016605586674494615,,0.11830490069067408,0.01782814206124417,-0.035283061122499945
HLA-G,0.0236904871493496,-0.01897341943208147,,,,-0.03735496892789875,0.0040429596033903226,-0.0378755621728386
PGF,-0.024662335875511376,0.0536761892923604,0.08356663117354288,-0.002666430981171788,0.08378601092607553,0.10057522030280416,0.06746270819559318,0.08778798206732828
LGALS8,-0.03581425242477995,0.04777718853525668,0.03276559165509164,-0.016562775109469335,0.07267537782493608,0.05537395918984091,0.04960688286486256,0.02568165718294603
DKK3,0.016620295568693173,-0.018805336815381785,-0.12144120376330772,-0.05121908118960525,0.008003144355676497,0.04897408997707415,0.01841026781788937,0.036806542454417855
COL16A1,0.059923831450077215,-0.046985265327212866,-0.03056415055985174,0.002799163458334697,0.07252209119322481,0.05805800040282346,0.045011578895629116,0.07661094009359919
TPH1,0.03948151683558409,-0.013931308476761639,-0.0045524216030172265,0.10982927080947763,,-0.035801148088085495,-0.02162380010979132,0.04471139692310777
TNC,0.053336686460400795,0.04492546876106875,0.14448883692998318,-0.03922872132317708,-0.08564625919208255,-0.012781259205786976,-0.04148745843318845,-0.07557498682437154
TNFSF9,0.05308776422869837,0.02917038375632704,-0.05004650438384524,-0.006759710160050924,0.032747869688800266,-0.03632550790644681,0.005937034637650868,-0.020930757963121768
C4A,,,,0.009610271257671353,0.09291746456999654,,0.034084973455828664,
CNTN2,0.043187354608899865,0.008378515735139534,-0.006607342050049679,0.034749594251642126,0.011991472334371001,0.0581603849251106,-0.05422996941702239,0.10841763133088186
F7,,-0.013591041374405161,-0.01864980806927386,,-0.019059553763761027,,-0.028477688697024772,
LUM,-0.0564594684295774,0.036869868448345944,0.12954059328452244,0.04312177060586146,-0.056321932476813164,0.04360171548038969,0.12869838889466326,0.04650007644897647
BTC,,-0.012330315650508544,,,,0.0029909117807030774,-0.020602606602268696,0.08397785407110704
APOC1,-0.11572402215811066,0.012827128924689448,0.13989642113520587,0.03929350889859366,0.11930959155032105,0.041923788560833425,0.08181590536971767,0.010178897560719137
PKM,-0.046341695658658526,-0.024168645616720788,0.04883733502236655,-0.017504650682522844,-0.034959867854850696,-0.05254045897145349,-0.060031953192478574,-0.125733363157537
TNF,0.08835196631316944,-0.03171422739122262,0.030257889392690702,0.04734800664315293,0.031504363699534445,0.07943564140759896,0.04627747013432724,-0.015621284439571762
GNAS,0.008004667609071427,-0.008318398030714193,-0.09743093399185475,-0.015373361806722816,-0.07980537392461373,0.04651396399878915,-0.05121743682098853,-0.023057264259758625
BMP8B,0.00963670415856691,-0.045695629053134686,-0.022692855332924113,0.07451998361127916,-0.027369920862113147,-0.0016503331889111737,0.06818073836205794,0.0030301031985078618
LIPH,0.020350426806931016,-0.013931305046982412,,-0.009940194033274287,,,0.022165951898665957,-0.017416388231160106
CCL28,-0.023708777672971807,-0.0021511750925384343,,-0.015306263547237737,,,,
PTPN11,0.010115566933731912,0.029748267000157733,0.051023801605663284,-0.0221788895109696,0.02562684664243854,0.05378684405660932,0.0004763366186733356,-0.04718081676797993
ADAM12,0.015510069088947368,0.05047052487526145,0.08633842207047977,-0.052805752188523625,0.03015717766712612,0.22839144792173807,0.02245320138048554,0.019610910951523106
EPO,-0.054768578142468084,0.055500399644335556,,-0.010399905283067617,-0.01732968174244274,0.04772399288713615,0.05775807770632242,-0.01808824689190896
EDN3,0.004157884882112724,-0.024267673067136786,-0.021384254833254922,0.018445676363888414,,,0.08102184575455385,-0.019240461515696174
CCL22,,,,0.05894042564114874,,,0.0463357389069403,-0.016541424823372855
CCL2,0.12558636712519694,0.06545964437006987,0.0460357716290652,0.06711372057897676,0.10875438944159621,0.08876226279478845,0.0023822504843762186,-0.03268467556466914
DSCAM,0.0090607428196148,0.00826225522808731,0.01804831899564967,-0.06718911988928389,0.03511147690365068,0.08513943228883426,0.010196474516034804,0.030139735520803877
GPHA2,,0.0279231387598752,,,,,,
ANG,-0.01898029959274636,0.0703410120684659,0.0042554621737925765,0.015418260336835259,-0.0033502599891200515,-0.0771453030327608,-0.002365637782208868,0.0013869994865666163
FBLN2,0.03569512055746262,-0.017175843850066902,-0.015728209765845658,-0.028763412674446404,0.06934509660184912,,0.038216151743599706,0.035338315124072296
VTN,-0.03069243757016527,0.09466400206660378,0.017862832428550413,-0.017085876449084533,,-0.015962703892509294,0.009998547314234904,-0.012719290567175915
VEGFA,-0.05073856093458959,-0.04319410004951286,0.08869677976379939,-0.03496803301473336,-0.08448667828031255,-0.05765679703835081,-0.08325258599532219,-0.09299119090074784
F10,,,-0.004196266921249053,-0.011403271364949723,-0.04921440404463266,-0.00542843735970278,,-0.0027606415593857216
SERPINA1,0.039366027862068526,0.022912664950936898,0.09748504238794782,-0.00829478249873713,0.07141812136118361,0.03695166859888991,-0.024543924948420955,-0.06964457936646115
VWF,0.048078900684489334,0.05468915566606723,0.09610224570115442,0.013017039226059922,0.08993277883963491,-0.02129753215832656,0.07910384106473965,0.08440896559225461
GDNF,,-0.021817432841555642,,,-0.04312811373066302,-0.029871012046190703,-0.05558658955579051,0.0018366149625889511
VASP,0.016957777249008578,0.089550096845588,0.09345526136204434,0.07518476474025879,0.006520167086372504,0.05657938857869997,0.048356967929951124,0.04818422992657012
ADAM15,0.06744423751168266,-0.008879866597310878,0.029530389311483215,0.03207153587595675,0.0710702783722235,0.05133099368053415,-0.005254106958305757,0.032243517000955256
WNT2,-0.02756813447532165,-0.024369415597162766,-0.0478712081866457,,,,-0.02734877731004281,-0.018577535620336785
CALCB,-0.028854271718292624,,-0.020615858811228727,,,,-0.023935182373459294,-0.022002044469058527
OLFM2,0.05219566481308227,0.0007545289718646192,-0.019608789131087424,0.031136632731700795,0.12007158544658651,0.012696735242938424,0.014611967109193215,0.026595404782878813
MFAP2,-0.006183265559074769,0.05133224379465161,0.09157775764535932,-0.027312140488056576,0.06743660441873683,0.004667623881718442,0.049140750007914104,0.0697993863314085
HLA-C,0.08612881971251103,0.04670022936902084,0.16019036985581325,0.06537373718077205,0.08574604276942485,0.014993611980490687,0.05049164503645001,-0.0785395853251051
THBS1,0.045147320524230115,0.07515610737728469,0.08985755587248942,0.025295017519754943,0.03806544171060166,0.12557354941982202,0.0047082950668942206,0.018322241107835084
HSPA4,0.06768128410637132,-0.03034225577667395,0.00618174119713933,0.032601993004567564,0.09910470701099293,-0.02752470662781091,0.001198696242691151,0.04945995249667927
LMAN1,0.0015870913093833576,0.01678361803471692,0.0999156945539752,0.013838764876963639,-0.009749575129124619,0.022516624525141377,-0.05835963225393406,-0.07026344321498175
LYPD3,,-0.02125275003014946,-0.03198104234643838,-0.014560703911159878,0.12389844237124632,0.12136247366028753,0.006018390256296507,0.032608783657720755
APOE,-0.07571755835236862,-0.0175185170444772,0.08648939542602868,0.019932354404973755,0.052243331951152876,0.07433763016663736,0.042901780130538615,0.09277952796540576
SOSTDC1,-0.0349125567775232,0.012412579851753437,0.014028246180451844,-0.0251539237586555,,,0.015390671409576614,0.03901369142771601
ANXA1,0.0683204438250265,0.07975890869134479,0.13867971538820129,0.01889598344602408,0.014973726459907641,0.04157281622458635,0.0043196682514236185,-0.009654249210585643
WNT2B,0.026084676015702957,-0.025272927067042063,-0.011116242168769119,-0.028680349951584347,0.022181093512091108,-0.05559047427337863,0.029170944998453966,0.041119719577538856
AMH,0.06358786190813986,-0.02595177312058231,0.033131527662069664,-0.014990936985584987,-0.00711488263800194,0.017670682560296625,0.012464826827792746,0.03129015518278611
GDF10,-0.02690430398711104,0.026502175205690582,-0.009704412580514073,0.06615870952804094,,0.16448579400017307,0.020467213335098784,-0.02785763176873879
EFNB3,-0.07470064325186374,-0.03675033213327367,-0.027557802305431808,0.015021019040630133,-0.05846766782816339,0.021397180474077775,-0.04416587187714935,0.02230749404142649
LTB,-0.032720828557637534,-0.02745849190424912,0.02445025199538495,-0.01809503165333898,0.04649353039704245,-0.02378121476163671,0.01333398619700714,0.02061684106253956
ANGPT2,-0.01523675532017431,0.03905088361135171,0.08185599465406251,-0.028608577334834254,0.08806265676084662,0.03349207857205112,0.04065410958698123,0.08715085197342287
ADAM17,-0.008547429133731523,-0.06329918081841948,0.01384979729046784,-0.016950395076521997,-0.0308982522638363,0.003753049511274868,-0.02268099012090552,-0.03056474242044743
LRPAP1,0.04792182751921255,0.0040934430889897795,0.0701848357651578,0.0051412515061145785,0.016944017261690106,0.009087277569197378,-0.02118801417695185,0.008077480253466657
NID1,0.01809556015462922,0.05563841813261043,0.12273625719603903,0.028156909357034576,0.059329527040862605,-0.023522210044410925,0.05418363356130588,0.06467428835609135
MST1,0.04713502051527246,-0.015295247409356352,0.07842931325503497,-0.043966287496023077,0.08006971559907634,0.0391086611182626,0.03712706698854285,0.06936265404042333
CCL14,,,,,-0.026731112355380764,,,
IL13,,,0.052952672540910656,,,,,
DCN,-0.0212714575003364,0.04434893278406632,0.09582360407232046,-0.02264245578918626,-0.07134957472203363,0.006474606386310702,0.11890765009656287,0.052950360660506936
IGFL2,,,,-0.01232856683365492,,,,-0.01792244110530654
COL7A1,0.026393899675439335,0.010849995327431725,0.1216313729716589,-0.058679894832954445,-0.041257301269856474,-0.016518046174593747,0.0028895592122825946,0.0032535966350161795
CALR,0.0515365130160508,0.012933545121354318,0.08673206521639709,-0.026927181990157933,-0.0017908179665585607,0.04895137608811666,0.045044071148838925,0.031099990416012083
PIGA,0.009428711575952244,-0.022858270648722364,0.0640671125146776,0.005682708806204045,0.07532995967032431,0.036894666359377035,0.011888466892900712,0.042944242562687744
CD200,-0.040762881489114035,0.01562905587565125,0.010918560294417196,0.04416039304251713,0.017487514629518103,-0.05826432904941704,0.09073989257500169,0.022935291180957603
GRP,,-0.012997446914118908,,0.009705072462753667,,,,-0.016896439117261373
CDH1,,-0.04483474818897585,0.06256040902257316,0.0008504201840731989,,-0.004299047914915844,-0.017403954046828797,-0.04721405268897675
LPL,0.09253508185538593,-0.010862214659702031,0.10497365623793638,-0.01531449345627945,0.00173828852158821,0.01991060447331842,0.021545436470937183,0.08770126278379559
SEMA5A,0.05210969604643376,-0.01677763187177051,0.09301904964676805,-0.037687781928602476,0.015503185666216055,0.09863159375929392,-0.024283729459947525,0.021043236580464177
SEMA7A,-0.039939136238327094,-0.018498299318485567,-0.06572486763786343,-0.027120534011387965,0.00019583841753986132,-0.026836507775282816,0.021457141465873842,0.02951389348719372
SEMA4G,0.05404185221968511,0.05727981510423966,0.006363031499514217,0.019257909039309844,-0.002837196177506438,0.006142296882964013,-0.01612211277667246,0.08009903711350098
SEMA3B,0.07772666879175144,-0.07270169763509916,0.05506803507077981,0.02769700821426348,0.011865900777213109,-0.039409655507150566,-0.004424590398346479,-0.002057893154657766
RPH3A,0.0803858360749419,-0.03214516845234274,-0.06137650782053586,-0.006158503262890788,,,-0.03362320948124396,0.01734947248608368
JAG2,0.009915643507084099,0.024868135520948572,-0.04385209292036729,-0.002318341002986067,0.10404932580596858,0.1147380554258204,0.026064468615692147,0.03880413590214972
CGN,0.021627021578625984,0.01357442875199562,-3.065427888101817e-05,-0.035870630791689305,,0.019718812031451566,0.06376292187022758,-0.0055333185384331615
GDF15,0.024710617085092007,0.051148927436476734,0.06423957565338062,-0.007368579539611388,0.0042934724085165925,0.05304737655158596,-0.05351478212362893,0.0039017696955602134
SEMA4F,0.15609379387586367,-0.05461358332885353,-0.05844667507490516,0.01713001629594347,0.03852490151044851,-0.05060860084343137,0.02083243317530113,0.07222242207770904
NXPH1,-0.046008465242464124,-0.006492142007383391,0.07054217263883299,-0.016189361857253302,,-0.031417077598852046,-0.04153861479690961,0.055014422551378284
ARF1,-0.0644025814702621,0.02656151243115444,-0.03281635890842586,-0.009745205711606727,0.09722553530622836,0.022931975148506346,0.06448738531745807,-0.024331145329031394
DSC3,,-0.01175063797701298,,,0.03446957169686142,,,
EBI3,-0.05571931440518973,0.08069076590874306,0.02619919277771631,0.04720766062619051,0.15153227877819464,0.024859867018505753,0.05520741029579118,0.04900925860947275
TIMP1,0.028751493191755694,0.04355234228483761,0.11548348128409613,-0.004125533698137201,0.0019618805781769807,0.026823039181990697,-0.010499910741561322,-0.08634837494934658
SEMA3C,-0.09039088930168905,0.05504845311194234,-0.09370698362077756,0.031016816023773035,0.006219650045237078,-0.01588321528597368,-0.040602632292804114,0.0013824493410139005
GAS6,0.01229561680044236,-0.021425558326857663,0.10967700960196912,-0.011850135877792527,-0.009823907477421887,0.04050379913408954,0.020565298859195107,0.027483764433807865
MEPE,-0.02789470086505685,-0.008936937629428578,-0.03286957980940396,-0.02147461916300824,,,-0.038157151118918056,0.08777789787751211
SERPINE1,0.04592763659757357,0.0611125318156968,-0.11971961980048083,-0.004268939902842258,-0.08291806959542247,-0.03740620956448469,-0.07354560158738489,-0.07778662859725179
RSPO2,-0.011864244770166246,-0.0317142264507687,-0.040284121667968166,-0.024608336799318092,,,0.06612393441318355,0.14757783582956432
SHBG,0.05231155229312504,0.02869372801421031,0.08022951530859825,-0.02094043459090816,,0.006980292626190611,-0.03303697342343385,0.026677694023532424
LGALS3BP,0.0183945071417273,0.010412603660322674,0.07275531287501791,0.000259521882467132,0.0232796057413176,-0.03521135412212196,0.027447833212643522,-0.030693577297683038
LAMB1,0.058499825759755986,0.06504374984352412,0.11459323243962778,0.04973547286796675,-0.0016918180235095282,0.056637864225946175,0.026733082477591943,-0.002481202675507228
SPTBN2,-0.06721006660740263,-0.036580701401174635,-0.09355333734383005,-0.010252290468735072,0.030212938108628434,0.04314321290942778,-0.011769278773985628,0.0075822236657582835
COL1A2,0.046062344811487826,0.04333429997160265,0.11760357438468792,-0.03235171963228898,-0.09424622617500215,-0.01985329978500202,0.07142561107150563,0.04230386352945897
DEFB1,,,,-0.01098402697348631,,,,
SCT,,,,-0.010095674369440217,,,,
WNT11,,-0.01684248037835662,-0.0013208512547777632,,0.007378671984246135,,-0.0011875421661484693,0.11357172646874149
LGALS1,-0.06722400589482144,0.007452204771976369,0.11027888338563639,-0.05310659778631836,-0.06836915750417917,-0.020152888745755236,-0.04282507856154586,-0.10733204941906278
BCAN,0.06561590919746747,0.014059461505526394,0.09347838197584396,0.08014261151409463,0.03779121217913442,0.014798169589848514,0.03808167862039075,0.09403832671798311
ANOS1,0.13240888036754536,-0.014553069574132126,0.07028828923700683,0.02717810489973354,0.04740365383251938,-0.06687879429317245,0.027897473476039984,0.07539016639236285
EDA,-0.04158178280750485,0.15290071624240126,0.007664338297762654,-0.015818927827920593,-0.0107887975265453,-0.04808220177411537,-0.0048508598974762295,0.03389072218027075
FGF22,0.09887289161203933,-0.017533763050942307,-0.018649816445557493,,,,0.03259304088789678,0.006629383870384461
SHANK1,,-0.016842479297090204,-0.017744115853162865,-0.014777270754764054,,,-0.03951836404136207,0.05370736012068971
NPVF,,,,,,,0.04350479654683848,-0.0154311246093571
TGFB1,0.05743207521042945,-0.01655855125615937,0.03800219965465359,0.06276637855789508,-0.027813572447386886,0.0029070453253902473,0.026304681913526893,0.04804232235790739
MSTN,-0.03994125777618952,-0.010777925451710175,0.110796380945031,-0.02667260431995959,,-0.14459317124357,-0.028255146937895548,-0.031735363988305516
WNT4,0.04417645114167616,-0.011348425664228152,-0.021145797764127068,-0.015513198132659896,,,-0.044577023172896836,-0.03337941702433002
TNFSF4,0.05237224651355089,0.014175614176083996,-0.033565821784969925,-0.026543266049615707,-0.007317052297007912,0.0681982078179864,-0.036643670234667136,-0.02641216821780904
NTN1,0.04621365825825546,0.043540858998247625,0.11615971895410954,0.0029169650185645003,-0.002988944620409003,0.026538024581761008,0.03185006263923872,0.020234251584254504
CXCL12,0.01817899185505703,0.021498278174238366,-0.04430389350719683,0.021985225769377597,0.005540236635701726,-0.0034651957188302734,-0.0059982969138362464,0.008452543248731377
GNRH1,0.07524348277834825,0.029970865925274093,-0.00475252613047301,-0.02341501835286776,0.04091487510615582,0.020187474153091804,0.05755635728722616,0.03843806324769761
FGF8,,,,,,,-0.03763641830626631,-0.021299408468434932
RIMS1,-0.048105736566582874,-0.02397497292072812,-0.06921026593290901,0.033973575490484915,,0.027347382647032206,0.04167940370403591,0.0428296679836242
FGF14,-0.07591907924534219,-0.012964892566556939,0.0386801334806435,-0.016969096259199973,,0.026858585703272913,-0.033403441637307386,0.09022293165908986
IGF1,0.12475172160394206,0.06698314266033717,-0.03496924741477412,0.027554860694298213,-0.041333904345696386,-0.03594685556060063,-0.02848098020487124,0.012280517928503393
TNFSF10,0.07257639598629083,-0.005879313824058481,0.1727203180092944,0.025736115481176398,0.03980189906654851,-0.0016119344780044969,-0.013135212559929374,0.058171077172907926
GDF5,0.043178710158481494,-0.01739752236692509,0.06225184895781997,,-0.009571838478799465,,-0.03067217827805305,0.06976461903791903
CHAD,,,,,,,-0.004924074755373257,0.007386263805961608
RGMA,0.09326755734110875,0.026670499565591584,0.11142136618475423,-0.011731760432616704,0.02012018106217154,-0.08212678267499439,-0.03710713183155355,0.01655853108388196
WNT16,0.10464142295579783,-0.00788348029064912,0.01687783363843453,-0.01736631864341436,0.02735023200771927,,,
CX3CL1,0.020321687416082725,-0.013832236720336344,-0.016489946349431548,0.031085404129339876,0.043003027525177706,0.12254694394179728,0.04353943765894856,-0.024768362059600084
FGF1,0.0417949577310705,0.004366529417845478,0.039881229476168845,0.013459765469490906,-0.00461703967633702,-0.07292996453050715,0.029933377456325516,0.09970177494080112
ALOX5AP,0.027941003187872005,0.05671958995893296,0.11691728430798738,-0.0063378665318445755,0.06883629504211931,0.13505120789267724,-0.011133454419886436,-0.045664360196465366
IL1RN,0.01215571739081725,0.02984966682998878,-0.018942530791027975,-0.02731213751554341,-0.03128141267856254,-0.06559805083697338,-0.05688508812042893,-0.038504978217094435
PCSK9,,,,,-0.010958295718079013,,-0.02176640366620086,0.08200387710784252
NPW,-0.005273788106970783,,,-0.014005707199027929,0.06861581595630019,0.011924024353913857,-0.006830990411799398,-0.010235396433328554
CXCL9,0.0026287770311351193,-0.004122043304146225,0.027095033470724544,-0.006223613366563981,0.01549341848858042,-0.045214845872883776,,
ANGPTL4,-0.021475499627038108,0.04333584910264969,-0.04841601809238324,-0.037934312685813716,-0.06263850212157067,-0.026452321114653756,-0.056396508462696025,-0.04735497872678206
CCL11,,,,,0.004110567787979254,,,
UCN2,,,-0.0200727697450089,-0.01581892880351713,-0.051237794699112944,,-0.014922338041541316,-0.02842095449725503
OBP2A,,,,,-0.020394569220998172,,,
COL4A3,-0.0424962952878887,0.03845697094459162,,0.07207927544692012,,,,0.11341205193153718
NRG3,-0.04317206511861466,-0.035339240048606224,-0.03912093229250647,0.005724643652045313,,-0.03249943768760495,0.026726289231296316,0.04316929554887866
IL23A,0.11283900130149874,0.018991671207712106,-0.024555831885288405,,,0.058756357576935515,-0.021766396073167073,0.09570833222836234
COLQ,0.05672241655644833,-0.016004005091231448,0.07428763826245884,0.000799992938997617,-0.0319563413275201,0.05783422243765214,0.016016940748011545,0.11020997414320202
SCGB1A1,,,,,,,,-0.020575699474571427
TNFSF12,0.016071489452194,0.0032616269412679816,0.08553938615614073,-0.005151031763286495,0.055994324088083296,0.026956587359235343,0.029181501833067492,-0.013117508069977907
DKK2,0.11655858144693165,0.0518744197844104,-0.035748367177267586,0.01819049376518179,0.01067583873309404,,0.007913242944906388,
FYN,0.06042422969150118,-0.0035102445725198636,0.05438644414629238,-0.06296315784932982,0.03185751286271232,-0.06926622134420399,0.036423418633121235,0.07839808885742783
ACE,-0.014489571895488175,0.07102661923920472,0.08676699228592863,-0.03160051078521168,0.08041678118793293,-0.006598449001215821,0.07266888861306074,0.1140636071354332
IL18,0.020435868273263325,0.039688228347558786,0.1308167886527286,0.027855808526049748,0.06901378190970485,-0.047194535945848236,0.017208855176532076,0.004311958763668924
PPBP,,,,,-0.019059547115644344,,-0.026650858749751778,0.023233903548194174
CCL27,0.02137521797716239,-0.012330319958099958,0.021010828331204805,-0.022689126226575547,,0.07189796440917183,0.04943340796124947,0.019406311804085124
SERPING1,0.040467207753294605,-0.010414973870708793,0.1499442543233163,0.1182195556014372,0.027632575446253995,0.00033231057455817734,0.04053069653288419,-0.008431723419932651
AZGP1,-0.04516514408620735,-0.035246974893747056,-0.022606448029393773,0.06521423864355465,,,0.012317982280287148,0.012995651528312772
INHA,-0.0012562924620468175,-0.02364945403020536,0.013533437555358428,-0.02880231830348271,0.023649963004589807,-0.08467228157718606,0.08766263327090515,0.005060001907696166
SEMA3G,0.0656446734091448,0.12809855587641486,0.01410178208398816,0.01006558176986723,-0.014633378353056191,0.021600917956057775,,
COL6A1,0.00370462318378376,0.02931565183812679,0.1624477408730626,-0.026286170770553622,-0.10329156271565651,0.021348535834766754,0.021484205456979613,-0.026743369693602404
FGF17,-0.028217831354833287,0.08705077568377785,-0.029562932339612245,-0.022981764798585037,-0.021651950751858367,,0.004017712554785411,0.12714936471245367
TNFSF8,-0.021334922668817945,,0.06263726967201812,0.07153964889296847,,,-0.028918187833658633,0.07229438982119865
FGF20,,0.07390474546667293,-0.03051287028225293,0.055889435275345394,,-0.03934367517071056,-0.017564384963131188,-0.013739409531333681
ICAM3,0.05725892861098918,-0.05348249426043506,0.04108556680873839,0.02989220438210125,0.03845679168751784,0.10254028653399822,-0.008221394756448843,0.02583877668334349
LAMA4,0.06060514362445714,0.05929240923604125,0.12628085570484515,-0.014381624620678548,0.06467077428663383,-0.01944307215624969,0.033000125490915896,0.012647606894728032
INHBE,0.0027273095306424937,,,,0.005353960062563331,,,
DLL4,0.05412983209066794,0.05031241099827119,0.13508277666643717,-0.036808839377302886,0.042609083795730855,0.06803507917832503,0.011552156571496566,0.04235638939658391
SEMA3A,0.051828446529216504,-0.01491490865182663,-0.044121054318496764,0.00010748243642687103,0.04058025279790675,,0.019022646254659714,0.029077229665738304
RLN2,,,0.12110652745659409,0.07128087264562871,,,-0.019996856648987153,
C5,-0.06201113445070851,0.056496575993221665,0.06940272009756294,0.02831229663303823,0.04047351321392081,0.0024097217751513317,0.05659521502806312,0.02351549353942192
COMP,,,,,-0.02961590832768706,,,
EDN2,-0.028854262339286466,-0.013931307185984216,0.004417014141624123,-0.01601977315257406,-0.0009471396769025875,,,
C1QA,-0.02460726570849824,0.02815282528277511,0.1538261964097292,-0.023045014386834158,0.09249942622494244,-0.022658793996497836,0.038861303241102076,-0.044230080183558756
UTS2B,0.026790062216124223,0.030375592171953788,,-0.011403271087897229,,-0.03735499705668963,,
COL9A3,0.07972199392110697,0.02677567693411686,0.11272901929891331,-0.03215306110523726,-0.0027490829107834312,0.15246453073448443,0.008571156214326272,0.05334174756733446
DLK1,,,,0.027944077627809857,0.0167881140862834,,,
HGF,-0.0006973815025368726,-0.007944552479871582,2.5455127019464438e-05,-0.00813052409726751,0.03290682865589303,-0.051056259861222524,0.030838731599242105,-0.019174180483709637
GIP,,,,,-0.026325191063289264,,,
P4HB,0.08217762788894466,0.0683358609304331,0.1578391531759663,-0.007645828457144087,-0.12170136996308742,0.14167844025013548,-0.029860028755838357,-0.0508371342257602
ADCYAP1,,0.03805604543966835,-0.058968584620382174,-0.00849060412275426,,-0.04263219614432451,0.05127276361816954,-0.061474998095764774
GREM1,-0.022943065288713836,0.08487157935524518,-0.0509508504255408,-0.004559913184443104,-0.07128008252669053,-0.01527706531854995,0.04192565939933259,-0.029607019803634012
EGF,0.11683057564273427,-0.0184140037863281,-0.019429109582443628,-0.005612503964168401,0.04922759198722739,0.007009420366702025,-0.006876963105282014,-0.015621287930987599
VEGFB,-0.05665103770915109,-0.004551778692971394,0.09633384178100475,-0.02925117162455283,-0.08001264643183488,0.02966807545714443,-4.842281670305398e-05,0.004684742434333835
FARP2,0.021042965712811185,-0.0421356374046791,0.055472408461525895,0.03812549105684237,0.02698132058742065,-0.05692190706390747,0.02067780546154548,0.052600694225667266
IHH,,,,,,,-0.026176277646049458,0.06625287846352218
LAMA2,0.05074514817688754,0.03860442148690059,0.04694935676826328,-0.09472191161939408,0.05741627240282271,-0.05811594276970376,0.015780072990591795,0.07781007818405812
SERPINC1,,,,-0.01220046992891914,,,,-0.015621289173695497
NRG1,-0.010811915021338962,-0.025855232708399317,-0.041721702612154146,0.04847494848610715,-0.010305766604156077,-0.05496455535319121,0.02393289928549715,0.0852100522671395
SPINK1,0.04873958458309143,-0.01600879865989961,,,-0.009618842982590635,,-0.01474351016761602,-0.04265637140584305
EFEMP2,0.13756596588787134,-0.0013360372091475612,0.128724145161056,-0.005970750067342108,-0.08033637885531118,-0.010444240507582279,-0.02796892773212612,-0.030320929557063562
SELPLG,-0.04438549948569275,0.04249670643126756,0.013124966453620636,-0.009980440013260322,-0.014627052485907694,0.004186971303633151,0.012196602501819124,0.061078239845715546
GDF6,0.1271111252276841,0.051377838046797665,0.0232425242293903,,,,0.04827033551157298,0.0205958860312418
HLA-E,-0.03905916644728083,0.053459807738772756,0.11017914595961177,0.041026474956111975,0.010374719285492332,0.019858236927668856,0.05998233510278791,-0.016712089995391637
PTN,0.09426638028298176,-0.0022970302769116575,0.15584517133298253,-0.045801526643096294,0.037800868164220805,0.11172802937643714,-0.02640892449893698,-0.02577643880569677
CD274,0.1642411182852862,-0.019421298464795126,0.0731043553345558,0.04097257943565242,0.13798449505547733,0.07444938717047123,0.07808596257583147,0.05768363379703167
CD14,-0.03733888642671244,0.024745455708495467,0.11613533427726175,-0.046795297666157705,0.08710632168431358,0.02222840298665203,0.02160616853287746,-0.0334546879566478
SFTPD,-0.00962699937971983,0.008716179643398124,,-0.020940434602259392,,0.15288568467730831,0.017601911589529572,0.01838031812671038
SLIT1,-0.023388440568735812,-0.04575210701885206,0.0606974046070793,-0.02813172906035007,0.008883159488093302,-0.032240695025642065,0.013981105314848535,-0.006053120337000791
CNTF,,,-0.025452226236168232,-0.010399904288683726,,,,
BST1,0.003206307128235841,0.02250728647547546,0.09089478828772737,0.007521344866035285,0.07766438642204415,0.06418505438913608,0.03901406757918438,0.031130331166003666
AGTRAP,0.017204285463813435,0.00706591478371179,0.0950996436120902,-0.0024602335735968575,-0.005978833133728944,0.013051681608857077,-0.0002190299605374213,-0.032642435916338766
LAMC1,-0.004228039076528206,0.10625757710705609,0.12037880601375599,-0.02647472141916877,0.08004527501562066,0.022684663565221724,0.058891340147366314,-0.021733363724396593
COL6A3,-0.029286262875852374,-0.023862579106603506,0.01364895141570879,-0.021562285953319868,-0.056187984029637414,-0.0556253609807066,0.06944982456980864,0.05769861182822099
