,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH916T1,ZH916bulk
IRAK4,0.04067227150993904,-0.003150935565727102,0.020916723755130325,-0.04055044049848884,-0.0008457455976907607,0.05548691770052603,0.028318293177570373,0.08866285213713546,-0.016824917948778533,0.02962911786201638,-0.06425669011527338,0.06177370220255902,-0.04912500214976052,0.023657223829479997,0.0050503670558069156
GSTP1,0.009337429600951127,0.043739679571083996,0.07252256581980016,0.014003886123349265,0.006110845854306318,-0.025562599755034603,0.03772483501915722,0.11593146860553366,0.002198385667400504,-0.0919797568570914,-0.12662800167466126,0.04153462039851482,0.09926628978528934,0.05382343975060989,0.03308378942113115
VCAM1,-0.014398709516180982,0.03158009904637998,0.05806339473635571,0.05573958705047127,-0.03025666143411656,-0.015781711350206746,-0.021396750285755727,0.10730404541263186,0.041410589487814196,-0.020975986839261714,-0.0204382582324297,-0.006508334121999106,-0.03142785926648389,0.09422910520338369,0.02170372230341837
NXPH3,-0.05043340917111465,-0.0021226014326245,-0.00023068921491813308,0.03954655334057933,-0.006414688739494919,-0.025301085850692694,0.06496403472242639,0.048999374557643735,0.006524315496183145,-0.02557402899641703,-0.03885607051114434,0.047955446896743824,-0.02415020254928695,0.028818944874690385,0.00326100499421112
MTMR4,0.0006153676866936433,0.0890782156326134,0.015949531745196862,0.020536678624255525,0.008465228644000348,-0.01655389909907501,0.07326407411456444,0.11401228238271796,0.014995131017323107,-0.007530964776693412,0.016381998190983477,-0.004154966832941197,-0.05634318065766785,0.07259959327536036,-0.0028344189723430867
LAMC2,-0.03340384239943331,-0.018719141595925987,,,-0.029708503098527957,,0.016667289478868388,,-0.017812877345446038,,,,-0.005761610344766565,0.025225532245360446,0.036562648616836925
IL10,-0.028145522698540152,-0.021539582554880417,-0.0297579091094465,-0.0004014168642967453,-0.03337650668486938,0.06220592176671856,,0.003232799260292913,0.05199744355205912,,-0.09879620757208435,-0.022121995714822335,0.038871121812451725,0.08411949658778334,-0.011547628936665943
SEMA4D,0.03838542506992851,-0.021581192446669298,-0.042286332157617,0.08993152001811504,-0.0031428715332050125,-0.00952174031566028,-0.0024337155440672035,-0.03632253514319,0.0325057879854035,-0.021404029136732207,-0.07915328968228418,-0.059196943513902325,0.04616095593973515,0.013025527828223407,-0.013186684608250789
TRH,-0.04642284243701444,-0.002763086061151602,,-0.017051378561383754,0.016050918926653814,0.10199620127006157,0.07828346461461368,0.019870761780833527,0.004234594125525914,,0.06669292015704947,0.047210848945840156,0.043112240711573165,-0.0179746835308482,0.08129591130314903
SEMA6D,0.045805452904540626,0.012616462967715106,-0.007194018368470405,0.1444765889881648,-0.015463046888155075,0.0021579558231949302,-0.003984141639828274,0.1529839243870243,-0.013380215319464045,-0.026181977633556272,-0.02636274724363428,0.04481146720820172,0.0008489299522839632,0.0612602428596697,0.005464040165668177
CEL,,,,0.17405600637902666,,0.04944328771961444,,,,,,,-0.04266690670965203,-0.03457770263409222,-0.009177282197010637
PDCD1LG2,0.03128082629514905,0.017340095933325847,0.020071378661668037,-0.023039151821840506,-0.033301475590127215,-0.004500777027327754,-0.03452229425070748,0.03580202497017531,0.0027045466863895974,0.03579421741208944,0.02907595901300048,0.07426858260048262,-0.0024405870527943983,0.03361532904932901,0.013001321380355422
SPINT1,-0.04088365141098584,-0.032304076781027494,0.024484858502383362,0.025885286471998215,0.010004153476101733,0.07699536646045567,-0.04465249096512241,0.04329292018668913,0.046972115779614035,0.008935604612925965,0.037060258183596685,-0.0009155981821521663,-0.0026570787396746585,0.054400273913072866,-0.028997208328375892
CTHRC1,-0.010907810765237528,-0.004466099042461769,-0.017053825495720973,-0.02003410755316102,-0.004320602360681475,-0.06191479798876474,0.028369834806875865,0.09130637919166583,-0.03864964090986285,0.0015037690730625296,0.05460880832808931,0.022472775941756833,0.011857751494325492,-0.027593694578919203,-0.013931701269259763
PODXL,0.0630057496613863,-0.007874982834508366,0.010148424289590938,0.011877175196694505,-0.02138085734653924,0.011400891131524449,0.002119573967740561,0.10198859533162184,0.020608736514272884,0.041736787637965275,0.004325779571509797,0.0491974717549273,0.06986944459398005,-0.0036044173371794315,0.020776870386254205
JAM3,-0.016814647686110275,0.0321374291872177,-0.03628575814267363,-0.012809621763620152,-0.06572012974908395,-0.023299823628740245,0.04439746970486181,0.1234502192338122,0.03764985443866578,0.022775261456768746,-0.05729922456129377,0.023453734473654994,0.014583100749786153,-0.0554884458973496,0.0034315563308647866
TGFB2,-0.03420365011259115,0.03150533485041828,0.0014490142027264803,-0.017132061958410758,0.03054335971421289,-0.005354073661917095,0.014357268424651185,0.14806215759740976,0.024447542430155535,-0.0012659360866867995,0.06787049195763595,-0.004301327955317185,0.017672628826870117,0.015438485244257498,0.02882245547406161
COL18A1,0.047567539387743336,-0.021845387143693207,-0.004186750403478696,0.027598550965999214,-0.05177330884956523,-0.01939322427078608,0.04552186026770216,0.11249153409476348,-0.011575993948720779,-0.005050567577394686,-0.0074589233017842635,0.028004533014034307,-0.027295771409790667,-0.05047322187634875,-0.05821934719419526
NODAL,,-0.010876834677987873,0.047828115318108065,,-0.02617609595758713,0.01034086439772066,0.13030162848620416,0.07885086883438114,,,,0.007581281061880655,-0.025648137431418763,-0.007761162128622009,-0.04264533874138605
INHBB,-0.014709947320235896,0.024161522998183377,0.04690330190011124,0.006169801240911099,-0.0015191228567033473,0.049996543632990414,0.03229057754980247,0.07957701606654634,-0.007252246593939913,0.04023471586691478,0.060266908541604554,0.11418753750507994,-0.00981289906586827,0.0909675920883598,0.04956336823368832
LCN1,,-0.018719145807809062,,,,,,0.027636443066568518,,,,,,0.0937646556375068,-0.024990745286446577
ARF4,-0.06486204626899837,-0.009547374641063833,-0.01979281098873891,-0.05008776146799423,-0.04978176230130938,-0.01543564386810207,0.006688078080457694,0.0479322911543666,-0.01734728085353966,-0.05747190465573212,-0.085452382348026,-0.014514930327469451,0.055571950066306386,0.019131407778441818,0.002579754667460814
CXCL14,0.014839099750247818,-0.030480368377041933,-0.0624707561921913,0.015290290261828203,-0.01237866506877607,0.08031833015598394,-0.0011253830243879892,-0.11333052939834917,0.03384132903726282,-0.024880336047314894,0.011751552097291566,-0.016248140983553237,-0.03559820589620589,0.00315636218847357,0.07679282254508307
LIF,-0.07703060003467536,-0.022469141054318492,-0.011521222432574793,0.02379696248475794,-0.021048486349003245,-0.07522703561785021,-0.005370794905061373,0.06934635381816819,-0.005362837548584347,-0.02194580896730867,-0.04174299783291594,0.010440429892060756,0.017606746062227542,-0.024990415074357435,0.04311388614662938
IL17B,-0.03992625109204644,,,-0.017051378561383754,,,,0.11293504297045939,,,,,-0.03190866624152736,-0.0023869648149155327,0.09901233303336152
MMP1,,-0.025807433621169835,,-0.04491599000723042,,-0.018160156202294594,,,,,,,-0.02310605544472654,-0.015076716703180445,0.0050141554412329635
MATN1,-0.031458164760061705,-0.02457769235475866,,-0.027239530194547525,,,0.02935651029003947,-0.038165325296245604,-0.02263147964101874,,,-0.02012203529050783,-0.03288530611845549,-0.021861056135433914,-0.02574949647819943
ADAM28,-0.015929328697556897,0.0015599651952872247,-0.04075273822356727,-0.05160679530490933,0.02893522991731012,0.006766603525783513,-0.031168758788922467,0.0148981408398116,-0.05630694785217298,-0.0024029064504369414,-0.007875838694183396,0.05287196664005135,-0.008887786996304565,0.03783361575533881,0.05417403279757138
TCN2,0.008424068583780774,-0.054493459251367615,0.015014442895955864,0.010020416982994992,0.062348767709504205,0.04629993536859793,0.08845099830797291,0.17071835245107803,-0.03913869487057426,0.06559185429112976,0.01310956488351017,-0.01725102523190184,-0.022548043735069224,0.01806513398001748,0.021446734086664115
THPO,,0.011708659443281968,,,-0.016203204488800235,,0.05170065758321809,-0.005321111561639443,-0.02078604310961611,0.001940284482083963,0.024109918427802437,0.045880075678316826,0.025160854822176643,0.010835519613141595,0.01237003434614366
CUBN,0.040336126302359956,0.040012936077152034,-0.03026915722993566,-0.026745359399885253,-0.01269810631028905,-0.010780685509444604,0.06919779229274688,0.06316234639794208,0.03551536215654152,-0.028028900550848404,-0.031863845478305404,0.059987186074013044,0.04002548812972478,0.09962069417693967,0.030512992471580114
TIMP3,-0.041969542277414014,-0.02859697605876986,0.008998811739029182,-0.02356811802391901,0.045030397570070595,0.03303034547546654,-0.010103169825972385,0.1001858024236677,-0.00612771843023641,0.06412594074454939,0.07136501777640311,-0.006219860137275129,-0.05072793117652836,-0.0058202142921115006,0.023060098483672402
PIGF,0.008714311048756845,0.05852601522058247,0.019590139084677504,0.08148727070612698,-0.014020242423174225,0.014792743149374064,0.07294226660036444,0.11834687687347724,-0.0029698970205115057,-0.01934597459838423,0.05434982490306745,0.07246469866947043,0.007890456065722203,0.027232621167873113,0.06623480624113326
CRH,,-0.02193170798740949,-0.020593565410093304,,-0.014991802764691834,0.020847482346844585,0.030383731523384392,-0.062206607355717675,0.004433819196364901,0.012953027126991255,-0.004880406627304756,0.04773729255874553,0.00760521942231613,-0.026954132437705794,0.053923646848412755
BDNF,0.02175894803963277,0.016561139476180046,0.003998895707764597,0.033027593918477156,0.008222195202438689,0.007820510686493913,0.006439344618162147,-0.07468252141830874,0.0067392151708258385,0.009694069593827147,0.06451379888415294,0.036017518868088946,0.042761104158931175,0.03356895618113468,0.09569024412860432
CCL5,-0.01704448903723708,0.03006250112080996,-0.043856172095017056,,0.008588131543340587,-0.034600008756890135,-0.030636781028510918,0.02536010894033483,0.0046358243816406,-0.029732688458022457,-0.006318003927754567,-0.02729796379456101,0.06077206587599668,0.02518013729925467,-0.0030693720483156027
GAD1,0.019515467329416055,0.02840236523025334,-0.009613263147144942,0.09452646965631732,-0.00352126415373806,0.05123157673535531,0.033248609300851176,-0.046490120850257145,0.022807829193526023,0.006666692096277492,0.10433377962069418,-0.037970779892324044,0.060491038519630044,0.056107724600688365,0.07344245274194652
COL14A1,-0.01335899485961587,-0.04435665357488703,-0.002856727380153029,0.015972336931541813,-0.03806025472953696,-0.03239310425333418,0.03620950656012393,0.020945799073219,0.01800119576203653,0.010743795674771997,0.04108855590329551,0.03960094702853074,-0.04124370520830542,0.007619727544850031,-0.016421963575484193
HLA-A,-0.003678111401721311,-0.0522585923640202,-0.033114501637758934,-0.0001598221477719466,-0.0288424826223856,-0.10165763242786284,-0.025621821051862583,0.13407450613626937,-0.03776771149532913,0.004217350995827722,-0.03522324224039066,0.011707281116841979,0.02711760424065458,-0.07061957934098281,0.02257237877573935
CD5L,,-0.02193170545007793,-0.02953056522124717,,,,,,,,0.04587532295099036,,,,
FGF18,,-0.01984422940763351,,-0.017051359519911137,-0.0119108751843984,0.017247021998451243,0.023066241970131515,,-0.0242505220459741,,,,-0.03992890798455396,-0.017974684972942957,0.02219793263269779
ADM,-0.0949128043255735,-0.03380843611239174,-0.0036189044729175975,-0.05000823600298974,0.022677420188758526,-0.010642637693453088,0.1059018196844994,0.11221165837562577,-0.023178625579143707,-0.009577115885616473,-0.05295185653459225,0.049372972829266656,-0.021923200720508053,0.001804531369398324,0.021168456045457914
CCL15,,0.023808079245226734,,,,,,,,0.019309726651094608,,,,-0.015589442881600262,
GNAI2,0.04066220218717842,-0.04147773951439254,-0.018781455726520527,0.016003653046347707,-0.038754174335653396,-0.031759590657973694,-0.041803192616473285,0.09284504582598087,-0.029338504214386225,-0.016035547045792388,-0.0073112864457831874,0.024424200342276225,0.00782267096177987,-0.02776457239268446,0.004564710949675644
HDC,,,,,,,,0.0849147940083133,,-0.027800742828155558,,,,0.06512930427959655,0.03162934751030011
COL11A1,,-0.011991222615825178,0.019261242674299572,0.08490302436334511,0.0246935437760249,-0.08732619032862994,0.013990676126683086,-0.03385716023089,-0.0038171586000800505,0.034982448160573235,-0.04262552492903774,0.014101005464808433,0.025320078232129277,0.02235493976660353,0.02112032070722373
NUCB2,-0.01582212294812024,0.03662170425069007,0.06029099449516896,-0.029629557593177116,0.03822631560231776,-0.02821088485983591,0.0151595060848593,0.05014004194023453,0.03186434598235991,-0.032875163648058446,0.0039079489477945135,-0.0046764636510626114,-0.012302156747776821,-0.03428643815249051,0.014314672704874682
FGF16,,,,,,,,,,,,,,,0.014864430583477388
CXCL1,-0.01630466481147693,0.00950125409819286,0.06607258318807466,-0.016801780329060125,-0.039430893613481975,0.011188163919891917,,0.015396856608958426,-0.0455545451613233,0.050729036545800674,0.004918671454237506,0.022263324923884314,0.023650236780992283,0.018853259194460157,0.000781702692577034
VCAN,-0.059340580090494165,0.051548237891144606,0.018102018812112913,0.0814957593863921,0.015086097691315305,-0.0012367540388209931,0.02006734363452154,0.08520683571194042,0.03234809142773522,0.031268136981669595,-0.031997021802745676,0.060262209694124436,0.05344614783581622,-0.023690546319821953,0.05947205826553512
MMP7,0.01715068752586763,-0.0069360193165870125,,,0.02551925484656199,,0.04868664138567853,0.03982295479672738,-0.022350771355543916,-0.02613835690827564,-0.02544864036782383,-0.031100659114080522,0.045312374594643115,-0.01699346349395875,0.09703988313401431
PTPN6,0.016279517255644957,0.00048614556513299205,-0.011851559702042217,0.05308678554079907,0.014516537080798524,-0.013988956563197026,-0.03517291885278606,0.10371067210183883,0.013401724454034628,-0.04683393587133147,-0.09040123797487469,0.08972465851628733,0.042017796145260314,0.05471315665427378,0.006982463528814405
PTGS2,-0.009517697762202845,0.0033410599737069137,0.010743635698219522,0.023939088429696765,0.009827003013123111,0.0002457010500138537,0.13003714081317289,-0.10731693558356371,0.007160588820566454,-0.016872463657206897,-0.015604287023365521,-0.03222776653322211,0.024864818252247473,0.03573523791242866,0.04012100346598821
XCL1,,-0.024033226465387435,,,-0.01295945847060916,-0.019310016928880087,,,-0.03671030566445078,,-0.033381375223034054,,,,0.035298406171781316
CD58,0.025742713792717798,-0.004369002221900403,-0.018852393593330245,0.0048249503830242665,-0.041383522781231835,0.05182170400359173,0.07373604090130258,0.13000881294498848,0.0072093554051688965,0.004499664893817846,0.017073227326831406,0.04633584071034942,-0.06482645008938158,0.016128320194362656,0.04385719174357243
TNFSF14,0.02135718859630901,-0.024215953262361648,0.005289643877882615,0.03403419790428825,-0.02929705025817989,-0.025433821327477173,,0.1038210972886438,-0.004683009007761786,-0.020298088125812016,-0.05626771261801797,,-0.033363931429991736,-0.014710459755749172,0.07166131534959805
CNTN4,0.07006493898477596,-0.016894749932614157,0.008634375827771927,-0.019602385653368762,-0.010785713601203575,0.07164708868918432,0.07302280214384366,-0.04837763988611843,0.08993384890905896,0.009064932814389474,0.012494397503741891,-0.02284548644702161,0.006040221140266494,-0.026526406535660435,0.06886409370283672
NTF4,,,,,-0.016393147440317064,,,,,,,,,,
INSL3,,-0.021529335364129758,,,-0.011910872848149751,,,,0.060916859904959604,,,,-0.03336392820649875,-0.021345483391319496,
BTLA,,,,,-0.018906174977373052,0.03307595725923785,,,,0.0200923988222056,,,,-0.020640015151167264,
MFNG,0.00984560800821272,0.04901034139333849,-0.00895767918827369,0.02266815691047873,-0.02558427153935742,0.013300640788632481,0.03114777907683706,0.10294294561602271,-0.02108278200026069,-0.02522799991785062,-0.01634802845601457,-0.030765144023709726,0.05836699378859996,0.06977220931444553,0.015959468116475906
ICAM1,-0.019694748118015276,0.017133037155656616,-0.009093091735470812,0.006901986808675542,-0.037660849350742,-0.047428890591172286,0.06400563394371585,0.07789528656592881,-0.011829214892611663,0.036144071703814555,-0.05177497359592588,-0.06659556895328551,0.012543788025712106,0.010328181857873178,0.027210732791579675
PROS1,-0.10106532293764099,-0.013384853339491666,0.07705938445057872,-0.0654121022564311,0.034475613949961875,-0.02533031361510357,0.0014804938441778323,0.1327432198255476,-0.021002979500332045,0.054995518865826806,-0.02186830583858812,-0.05778077015584821,-0.03085844263230684,0.02492849143213303,0.11548936743177567
CLCF1,-0.0020501700148178163,0.0028088659037980874,-0.02862369311623056,-0.0043602604975897675,0.01255331383002809,-0.07188525416564034,0.04401138374510841,0.08040542127725225,0.0035930688085071116,0.011546472622107107,-0.027981022525605692,0.00508295275616152,-0.014951336482265916,0.004087060185039331,0.10589690126611191
PSAP,0.00028773196848918295,-0.06344874284614963,0.009912555951043749,-0.010146913306403773,0.054367835120377454,-0.06800781875443453,0.0003238320390357251,-0.09375542677552483,0.054085289772207536,-0.03967455279929132,0.027107333089720825,-0.0621791774343504,0.011785562190923143,-0.005540659488895194,0.06282380078576702
EFEMP1,-0.10028916005650029,-0.022954754525290985,0.01295733631058731,-0.024165799176662485,-0.011922639780937399,-0.015928783020315865,0.06688235389705773,0.056094561776445034,0.01555999837336244,0.0367844532336094,-0.06912606615321895,-0.005072054967655352,-0.004699155684813114,-0.021374185234462308,0.12392527281690534
C1QTNF1,-0.049183754045661034,-0.03545618700790174,0.01941181059278355,-0.0319832576769988,-0.0014488400827974838,0.020493215750476076,0.051683435829479055,0.1267649122907061,-0.015671064491579876,0.0013194095326779572,0.015080276899203273,0.043994976254079915,0.045090950918913894,-0.0512521411063237,0.0791086302061877
ALB,-0.04452562572923124,-0.012120684215326145,-0.030784746014750286,,0.006275312606669896,0.10553351051078581,-0.02118228832177664,-0.029618384586778096,-0.018379168126395038,0.00156792382397077,-0.09102190484604936,0.0947384195189613,-0.02177220497165068,0.01018151492082957,-0.008569630539512854
CCL13,,,,,,,,,,,,,0.024616769286414972,,
EFNA3,0.0017540982679907656,-0.0024437529845664813,0.006869890362943605,0.05333503844313719,0.027199049369508083,0.03275213259151504,0.06741000016261314,-0.0844737499327497,0.007039470334083502,-0.018504338953385917,0.09312897753498513,-0.010780208862821444,0.0230467574102585,0.12224549720570149,-0.019480449389673582
DRAXIN,0.11882775935854763,0.062227511971566264,0.07905007161495997,-0.03317014393725952,-0.04050300860371851,-0.006283166549192025,0.09877927708200644,0.13534882790017372,-0.004394451629032616,-0.018511504509067456,-0.018021716280984847,0.012156362052730388,0.026717446127145734,-0.04851876932964999,0.04252682202265162
RAET1L,,-0.01677156133912893,,,,,,,,0.02899897287263849,,,-0.022025539054169627,,
NPTX2,0.11309630640270754,0.0004827937047034429,-0.015116722129571597,0.07181895124606777,0.03750494065766865,0.039711956468485375,-0.01692534896007745,-0.11948246976067263,0.026087875371112904,0.013485071986121297,-0.02845636851961206,0.04375090178914328,-0.029918971073961506,-0.032077255306825134,0.07814962713964763
FGF11,-0.021242481107326225,-0.04480356345971987,-0.0029927460442721672,-0.005593073828041679,-0.06845312706654443,-0.024825365056254916,0.013701935587709201,0.11844733875654403,0.00702213654812952,0.022486569544224493,0.061599950574700954,0.055683761578517524,-0.018953504052248396,0.017232517252249512,0.07739643070653218
CD59,0.09461866316213358,-0.016293579224046895,0.00873888545968866,-0.0039284863645443644,0.03632109334163509,-0.015471961761817516,0.0515749836514673,-0.07503979021986633,-0.0007565559360622571,0.01993149869273038,-0.009241192186407302,-0.028695387180675647,-0.03770121409446263,-0.047906583037833024,-0.006009516040526861
COL9A2,0.0293635769512795,0.012765958090516687,-0.00850762824236885,-0.008744990913522686,-0.03501367865863779,-0.0031141094154632488,-0.023318537940471038,0.02830320164528489,0.010455382414214478,-0.02301995290308992,-0.051537574576563876,0.0790847788621383,0.005796688170334508,0.09970754047607379,0.019793468578506987
DLL3,0.06037863618086278,0.04094222432598655,0.006512474315904479,0.04214422732318264,-0.03796259075984272,-0.023084735385553508,0.054362805252689675,0.05117592962241891,0.0459895011881156,-0.02240116606733191,0.12916663080387245,-0.011472835391513975,0.005562399168958074,-0.00023311561235708327,-0.01796347551005357
FGF5,,,,,,,,-0.04391681434955106,,,0.01933151359624072,,,-0.014849690980139796,0.014727123848252742
LIN7C,0.08224916309631156,0.016323359542891963,0.010483711967578288,0.01236242062948575,-0.013724834455021576,-0.006140037411709087,-0.07176808106108883,0.07567830742920512,-0.017368411935530823,-0.015324354596435377,0.06242913129087444,0.014582716403836694,0.029209386546964457,0.040337842615598564,-0.024593584618681982
GDF7,-0.011523619719902619,-0.030529235201466286,-0.035273774611100456,,0.1019560195218352,,-0.007579552964358011,0.030085182149141767,0.07650812602680343,0.007429304762309907,0.004736531636434086,,-0.027122926196672087,0.0941762903578588,-0.039361520148274376
PSPN,-0.007882614286513843,-0.002680081179975522,0.007088422249600462,-0.007566495055000948,-0.003946172925633261,-0.001413359344146192,0.022916160863873186,-0.0050851745184859335,0.04414724651417172,0.05222988275337091,0.029019999060445698,0.010355041554341901,0.040934245284384656,0.08759848790366076,0.07020400848221577
ANGPT1,0.04771431189588273,-0.011559281940852685,0.04018340220533289,-0.02003410637260227,-0.05646983408263122,-2.717709097363305e-05,-0.034116212265219076,0.11934389315170638,0.0514230021907387,0.01111579105851612,-0.04075129006003918,0.010935531088802098,0.015803667228868976,0.06392015516200307,0.002644702114237569
PNOC,0.04597710082303854,0.03572502128207002,0.00026293488662805964,0.0827937697352584,-0.02872424976326849,0.054473641333306164,0.02494407495876149,-0.09539296576546939,0.049341954525631504,0.019427013312787872,0.1115406227239482,-0.003004013006170754,-0.0321553367935492,0.07377402342806716,0.08211262455645359
L1CAM,0.17301363227933333,-0.002857107810919011,0.025992267473909297,0.021936409793154657,0.0462865600034891,0.05323417069265517,-0.01185600112465791,-0.061823997715772135,0.011936616801150296,0.04532562963539939,-0.014079413077736618,-0.038904069573644506,0.07314666073948951,0.05465003085729746,0.030531674270334933
APOA1,0.004062128722689268,-0.02605586777155502,0.07307528312030896,0.05384935195197779,-0.01854921651607532,-0.049859640473194515,0.0391746429015681,0.07290975637966839,0.009162860762885312,-0.03285050553049871,0.011731139401525783,0.013723492987672205,0.019546302363981805,-0.019094222286253265,0.019758014475021155
PSEN1,-0.03313897281066106,0.03064478716793879,0.03720901831277338,-0.015185693288547823,0.024158925420209462,0.0033511565069647615,0.012797687598780985,-0.0016279742034085163,-0.002948667050005792,-0.0812502481506697,-0.10773212522175997,0.027022987120544562,0.019553720264898423,-0.019572779067651994,-0.007644210205382318
CALM2,0.017422812032659704,0.08488921863237593,-0.010126529001191976,0.057392823481628795,-0.04011944434825924,0.058810652083795927,-0.00012118642534964037,-0.16432156620680585,0.019421906492985724,0.0015014062110332285,0.05324631654346861,-0.010631900110733889,0.023245604463977193,0.035423326176979575,0.012575645557096426
CLEC2B,-0.05197904288161242,-0.05160490686390708,0.008777103097818205,-0.009997072903053185,0.025991979014811737,-0.04387245479984589,0.0032323427051941913,0.09030771898763308,-0.0011817306932811447,-0.02155852826993789,-0.07506829496620919,-0.023510449832073184,-0.005270103536535097,0.012141457416908497,-0.047276745487346214
NTNG1,0.029844689836455444,0.044463637373980756,-0.006770287361002029,,-0.05042753893496948,-0.0038518018659386938,0.09140589783439895,-0.014478282451339105,0.014019892772192122,0.01229738109632845,0.02391714903672018,-0.02212920017170989,0.05689094355169128,0.062007623751428646,0.024983572133806035
LRIG1,0.0435007397237651,-0.020085720639779987,0.022209583821289205,-0.006007456743416321,0.012803062339635246,0.03697746357259466,-0.05900945502229756,0.0695432897657734,-0.0012316590284831386,-0.0007132423382155775,0.04242645467495601,0.09155728834398766,-0.04186171351427995,0.036393069666981796,0.04521304938676956
CPAMD8,,-0.033695800918271235,,,-0.014088437251521159,-0.02451721478218487,0.023891773021382474,-0.016779527036797345,-0.019002402425307176,-0.004226869472914351,-0.04477738908173715,7.057840045499787e-05,,-0.022365965722267324,-0.027910267916811976
GHRL,,-0.03662039514916119,0.03321909608137319,,-0.013710338064601871,-0.024274372171934542,0.005201357854052458,-0.017278984228273887,-0.02710009342114101,0.04622987199101345,-0.027296948750717354,-0.011694710146547183,0.02338448413396423,-0.030703455905908564,0.0580268014651629
NPY,0.05933208096681329,0.033993894694283835,0.031055260396446925,0.1122247593388711,0.008289712673416424,0.03867160202986254,0.07438623829273217,-0.08897829175330534,0.010149181303797184,-0.08426541015609292,0.04967127871550056,0.05004084749254559,0.0033590012307244494,0.003186099817224785,-0.02955185567495187
MMP2,0.09359775277365068,0.010656023764928796,0.03194176952305901,0.08846928204951787,-0.03295510233477719,0.0007826515586155269,0.045889188008489665,0.15287178652204045,0.05950848523626538,0.005500553173677649,0.014083558785972061,0.06831739599709527,0.024349744700693714,0.027185102702487127,0.02356677342647944
LHB,,,,,-0.012269964883598761,,,,,,,,,,
PPY,,-0.028280166752461856,,,-0.02135843028800492,,,,-0.020893158657987194,,,,-0.003824342810884965,-0.042703307826738264,-0.039587665638845235
ALKAL2,-0.010338975075008758,-0.0314524288015307,0.006290549316818609,,-0.012091701431699894,,0.08825821015317369,0.019915233909617212,-0.008497527527505884,-0.03580953420537659,-0.008577914946276442,-0.02207832066823757,-0.03304336463260104,-0.00667816256241329,0.026676568209001387
CSF1,-0.061937766155107404,0.023916513225034717,0.007947632767858287,-0.03720876062683141,0.030365541811649223,-0.059369719068746885,0.005115512860193647,0.023053405390200878,-0.00973400592962335,0.028440372009092118,0.0020683897753929832,0.04218822746241081,0.016882786722374827,0.010879390692911554,0.024571762231581574
SEMA4C,0.01762166502578742,0.01087721939520962,-0.03327525049202461,0.027863682805429613,-0.007905470059343224,-0.004713268223751141,0.02561350098664959,0.04766655147246062,0.03551885595025024,0.042751751201282835,0.025123248642063153,0.048787977284722124,0.02887228519229174,-0.003389692513643508,0.004742841031689266
BMP8A,,,,,,,,,,,,,,0.02297886067386057,
ICAM2,0.056973520525810596,-0.02127616869331425,-0.008324823037355914,0.030266280433419907,-0.0035835039077909948,0.057574918300180106,0.022968292230637503,0.11575623880421353,-0.05222737414965735,-0.02655865203339542,0.018354511748569807,0.004238129911549687,-0.0028721208398602045,0.02699234779692779,-0.04870046775218254
SYTL3,-0.07685299068597334,0.002317143520158559,0.007855725657712991,0.032094482472804595,-0.027432323978774514,0.011766126561273451,0.018413443056278272,0.027749945276474147,-0.007605959302749705,0.0370753845525999,-0.034054782373869774,-0.051184561540196835,0.00963699462797909,0.06173757461737477,0.03270759131811054
IL1A,0.0021731233827110034,0.005104130069901797,0.055893299526169796,0.0054980694195585576,0.0077446350280409686,0.02645925293910016,0.04752952069765728,0.09367471117684023,-0.01840894041994271,-0.027343733696805504,-0.03235019245407719,0.0340541373762615,0.018706573622201555,0.02239927746709267,-0.044225009998875665
HLA-G,-0.03821213476529744,-0.025807428154424245,,,-0.012959457300261214,,0.06386997636685522,,,,,,0.04088209439891241,,
PGF,0.0634187205036595,-0.018193734034629906,0.08560545090763376,0.01528741857776352,0.023024165932334965,0.047759236715255775,0.0972388739154619,0.10768484303503292,-0.033574785690524814,0.009942372210933517,0.038416704443399986,0.014356326790714188,0.041734263270050295,0.0016583164896885546,-0.02927356334343969
LGALS8,-0.05524917439634768,0.019761603002710938,-0.010569415163111422,0.043124730669402776,-0.018716337716300078,0.00040118248553616193,0.03765176102621357,0.06536109669668363,0.01858046915397537,0.007379407902651312,0.018505188588900236,0.020428550918650368,-0.0006274444638758678,0.05773127503294522,0.05503456297278107
DKK3,0.10228503648929801,0.03906402182614276,-0.10986964462181649,-0.032027604542486,-0.025468732455770825,0.0910637832577037,-0.0019977374702332346,-0.16030255106256822,0.06003395449784158,0.059553569425285516,0.12417178628193293,-0.03337647680435974,-0.04404929172213522,0.06169865780317538,0.005370267025857072
COL16A1,0.05880643034566562,0.11046371763817947,0.031167537006871453,0.1026907834107094,-0.026909385815370862,0.032374190358390835,-0.037848594594543,0.07821218688607726,0.01737184480931974,-0.0596880478708076,-0.013234217281030778,0.1065118403258626,0.013601956372257468,0.0410829404392404,0.018103494179707223
TPH1,0.0012261017075786732,-0.018949206488485096,,-0.023413857353958473,-0.010972278964317421,-0.024066824557772565,-0.021654150770223094,0.04348269778922027,-0.012246158875161794,,,-0.010439898296233404,0.014268034250427006,-0.02217342253457249,0.0337813570959694
