,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
VCAN,0.04507102345943011,-0.06059386238490986,-0.0005027393299901619,-0.08391671934576912,-0.04712447782455472,-0.015253851319302542,0.1924982533250543,-0.025812070672616864,0.08236773436674065,-0.01766209351180994,-0.042678408609236995,-0.0996668043418063,-0.1680526251423994,0.01270868206051258,0.0579971811940813,-0.11406520903151396,0.2721686068824109,-0.24893812914286534,-0.03186713025919841
MMP7,,-0.025322772941609735,,0.15635788164944006,-0.030731338720399855,-0.01133925484089105,0.037116635354644746,-0.009794942351272404,-0.04800258995527243,0.13980959572578913,0.024540129656378685,0.034328571740830205,0.11251665484285563,0.018242974789935477,,-0.11886367962494206,0.1333868412588937,-0.21476421832291603,
PTPN6,-0.021561636113124352,0.007343561408251089,0.014953915511520779,-0.07686679043004449,-0.009667079556402796,-0.015915494256004626,0.10209658410642819,0.029686249299786777,0.07152817639258868,0.14134157971606248,-0.040936489335242375,0.014633828394036402,0.05187758599646426,-0.025504927236162583,-0.007479521740309139,-0.032981816509273086,0.03718987292594907,-0.019818989317127833,-0.04792873662118194
PTGS2,0.021485424387356462,-0.015573411017815349,0.013705898909522314,0.02511512993623066,-0.0013977583324581663,-0.06647473699371001,-0.02738146613248175,-0.013116948506942127,-0.016566639423781105,0.033138655847174965,0.02484407729812211,-0.029860559718460158,0.11826506387086912,0.02855511679984108,-0.019054220668013537,0.038693799400212774,-0.07788068372889291,-0.20014880984868058,0.13178236688214748
XCL1,-0.027971985100632295,0.0007780546879357335,,0.06706605857483908,,,0.08889072235281367,,-0.008718524050726248,0.05316548782306046,,,,,,,,0.044815508324873084,
CD58,-0.01624759826102898,0.029802130446771682,0.02144663258023176,0.01153725476541531,-0.0448323871433392,0.03263220424422542,0.07170743544651546,0.010957884080543483,-0.02056843869108419,0.03440579390161254,-0.03162440425836592,0.029125012096484187,0.012254504799852437,0.038602061480589166,-0.01131004375132733,0.05193666163235617,-0.06653285248567062,-0.13041296058591287,0.06331825558942683
TNFSF14,0.016169785497141896,0.044547030577150086,0.09254639518387012,0.0214488096303626,,-0.023627003893631822,0.09428683925134072,0.015100861998456262,0.06496915762254177,,,0.041167640907536183,0.09551909518268262,-0.03720361621884279,-0.04330413767493947,-0.0073036581898771455,0.027063181435766713,0.019467115968900117,-0.03968534105371163
CNTN4,,0.07420964768269946,-0.012242586296441385,0.0324440727873631,0.029408023538643902,-0.03025295456480161,-0.03260650180240393,0.03267422786452318,-0.059273390837051305,,0.04620499166790131,-0.014302257154324725,-0.010382841561668918,0.00646029269452656,-0.03921514797074234,0.05882059638648283,0.022700289891374414,0.14906588650416538,-0.02216649954272899
NTF4,,,,-0.03605073785288567,,,,,,,,,,,,,,,
INSL3,,0.007782905670576777,,0.03175298441885134,,,0.023646352120546426,,,,,,0.002009074468627038,-0.040460534170348804,,-0.03150907449851742,0.026561333828078907,,
BTLA,,,,-0.005614625314766003,,,,-0.03580071996145788,,,,,,,,,0.03589741154770512,,
MFNG,0.06842531683740098,-0.03139005083662663,0.05030690049268408,0.01375968080573397,-0.07982086749057432,-0.07850649911521021,0.021184248684591626,0.00460286532088633,0.0510852703029412,0.039073696922971975,0.007800411950327754,0.03479886034617514,-0.05746782686813075,-0.04001591427099692,0.016768254818877063,0.06949751088502411,-0.019153656708210186,-0.06162203764102226,0.09638934497637232
ICAM1,-0.0357373943194049,-0.024786992982645792,0.001099711791154341,0.08886214373821903,-0.04547610932827464,-0.058942152633402634,0.12755057492195263,-0.010642683951386057,0.22064307132297975,0.015223755984539336,0.03398382040872245,0.03978568172331714,0.19700935028760302,-0.024933538015233573,-0.028318490585035782,0.004558000844503485,-0.17011680244118424,-0.3219719391393328,0.019609292697237008
PROS1,0.006329775349948157,-0.015148284917219021,0.061131695763212805,0.09360799640325547,0.02577050101825353,-0.027908770472445898,0.02051756787344382,-0.013256127419245336,0.11078204429850608,-0.002560852941483435,0.02101719683276002,0.006409330754648541,0.01173824941412192,0.0191040558381956,-0.1068177115786824,0.07430705957761663,0.02958269319522592,-0.3145270416833128,-0.012932478590473175
CLCF1,0.10162691697335187,-0.08274591564291875,0.026511200782197326,0.07826599311554387,0.0029912442860467463,-0.005847382710561844,0.06554618089840275,0.050802119768320976,0.1296906287054568,-0.017849743553239004,-0.04238635959994647,-0.028598194995760596,0.07012404565526961,-0.036102047584921526,-0.023874047981190673,-0.02941066322539253,-0.17512063065107822,-0.37903624342801157,
PSAP,-0.022521378278929617,-0.05937672683802024,0.041003863530464375,0.12472482025594121,0.004030628201225981,0.02483037755201004,0.11483323357603772,0.00018482942921467432,0.24884340467395552,-0.009773343912852953,0.03248933625915762,-0.025739513323253315,0.169142039572504,-0.03141000581217144,0.018033361859889647,-0.029528458099254015,0.10622116299800302,0.1090150989822223,-0.03469900490809989
EFEMP1,0.03226886047333948,-0.05930423880631916,0.04665838614384675,-0.03170458745180892,-0.009822409483948807,0.004984404263856184,0.24423952477229188,-0.031758374344754814,0.1907245502181793,0.03268807594835005,0.029173397477724527,-0.12995773667495097,-0.0661283383500294,-0.06850623728082152,-0.028937957296218567,0.012318017722457006,0.10750069666442925,-0.5080578782431984,-0.03471384763030703
C1QTNF1,0.0386635321936955,-0.034750420718024914,0.0478731564184098,0.012885602821130234,-0.03298700192130458,-0.05427042131505307,0.04073565019894391,0.0005723330467595944,0.05743181795722406,0.016985287490352878,0.0013469666640345784,0.09759471522404463,0.11647253238960974,0.05059931374079247,-0.06364837708990642,-0.13029538139970295,-0.20090104758659136,-0.54239373654084,0.15717909554019405
ALB,-0.04211116917654219,0.002775283869042116,-0.03169752962415388,0.01722099243704855,-0.038393833976049875,-0.019020173343711217,0.052873505294227206,-0.03184100819009531,-0.010499816550263632,-0.028532724572855075,-0.010905302858976916,-0.006279996271633651,0.029837852405535447,0.000268384022309588,0.05238767492102278,0.027528987613944126,-0.04792410380405161,-0.11428474812227667,0.02219083637969421
CCL13,,,,,,,,,,0.036861526132817166,,,0.0596389044189087,,,0.06302261382454313,,,
EFNA3,0.07060503403880279,0.02337158622902925,0.008333233738798863,-0.008545794006919221,-0.04719390191881353,-0.008767989310876445,-0.022501779482414584,-0.01341660182910611,-0.05084216973588733,-0.027256165257432373,-0.006565917220041288,0.04244849957121981,0.07734932839916671,-0.07115343921104876,-0.05569269055865817,0.07093842999082195,-0.18388532155405646,0.06456440277132405,0.004071103641654711
DRAXIN,0.07451456060819096,-0.019346322590282464,0.0029130161157042275,-0.008717604091023175,-0.038696948755833224,0.05538187710507957,-0.005591435881836123,-0.025566767079883573,0.023863413765796357,0.06151958187486575,-0.021077709876869303,0.02430309767317429,0.055850399489523056,-0.04494533724854561,-0.13978038668293924,-0.054305555173919696,-0.011924693327147245,-0.028520728992091415,-0.02756684528577458
RAET1L,,-0.025894567033912873,,,,,,0.006736560992026589,,,,,,-0.02000788728693004,,0.00880335959758301,,,
NPTX2,0.0016468861378216855,-0.0016546431174140543,-0.0033987449357959698,-0.04897749527674656,0.02598627926090921,-0.01650649849918817,-0.044987434559916335,0.009972040029475994,0.07061385002518862,0.0019177925140172532,-0.004511790197523887,0.08298077762670761,-0.05453133780421583,-0.038120930363145344,0.000864990470452216,-0.013287067712107655,-0.04198766902743416,0.031400932316011786,0.0021975623666488967
FGF11,0.012089773789387841,-0.06025889490596022,-0.011179970537169787,-0.0023035513344018153,-0.015496283807432929,-0.010212213152833414,-0.05034927201379988,-0.01728460722640282,0.10790525610287313,0.029644048306872207,0.020391306395708523,0.05219816034852819,0.09425192161195575,0.04233913882544272,-0.03720800176738982,-0.07449843020430055,-0.20004112970158405,-0.39943900774877744,0.0031311593994491874
CD59,-0.02107805687107802,-0.029173112444860108,0.026239595915545578,-0.05009953893321531,0.041367272264220496,-0.0017062252658003208,0.1977749108366576,-0.014368280644380987,0.1863658572543137,-0.02879402360849093,0.03773471047679495,-0.0424272810655147,0.12177211300477693,0.010413929636414332,-0.050669002218618496,0.08654903334628003,0.34430406035708966,0.2399921653132052,-0.10649058362901431
COL9A2,-0.015053025132717187,0.023370729105081305,0.046004672100089745,-0.057169999525704916,-0.04891992406861997,0.011263116766378782,0.068886097715839,0.02855239776264504,0.027049153109924368,0.004491051353502844,0.050330452649011655,-0.045964958641824406,0.07302375839165576,-0.08944347408517533,0.04106172587188426,-0.047141378834912366,0.08473018614391781,0.017512025573917716,0.09914923690935172
DLL3,-0.03216082487470019,-0.012964655300756502,-0.010125935932259151,-0.0470421739624265,-0.03404331810301449,-0.02806630500970142,0.06245043357176773,-0.007158870257828204,-0.06759790176243581,0.02810283637806164,0.013097445526707514,0.048843159100354736,-0.11746583266536494,0.020722960845416943,0.008123555439961983,0.005933276732433099,-0.2068985593999304,-0.05539400369912133,-0.11029762420486762
FGF5,,,,,,-0.015145656960407794,,,0.02279677088944966,-0.051495742682717435,,,,,,,0.09302828413089306,-0.10790088235661793,
LIN7C,0.039640055215124655,-0.046682268054468734,-0.013470363648382125,-0.04101371697520345,-0.013029558686732124,-0.017252199164903302,-0.006529933698936158,-0.01684432575997826,-0.015750365749601078,-0.050888422002845934,0.024136138437808038,-0.10063399322843618,-0.08602910393095602,0.013844991901471594,0.005461233270685158,0.00014994984037822062,-0.21239171961251344,-0.03308344398762559,0.06965023416980154
GDF7,-0.01323540801094553,-0.03271870928646248,0.02110407453368622,0.03607429782557724,-0.026334779590492092,-0.02709310525363779,0.018745595459385374,-0.028034267601465705,-0.08021704635615345,,,,,-0.023452255370960812,0.015258344806950135,-0.013018744072729611,0.034460565310096905,0.052696404092318454,
PSPN,-0.03503420438168446,0.050073581649825526,-0.0066968266558971356,-0.013357081325289526,-0.07391042433931352,0.0036307089127462153,0.0713507779914641,-0.027724399033277856,0.05324652672171269,0.06956446436370241,0.008700506286011982,0.03219542416449839,0.04125701190581928,-0.05715622168440788,-0.016399033293933937,-0.02137400233408314,-0.16082475036191043,0.021952134131113524,-0.08480065322652254
ANGPT1,-0.03870018587126173,0.015330115692772268,0.028206698474367534,-0.03785518205454354,-0.06608611988035201,0.006753071500531438,-0.018049695981196635,-0.008047383497981694,-0.04887326434213728,0.04472263516369307,0.02571402852920235,-0.02897679572907449,-0.018094944581659205,0.062194510529285395,-0.03914822639218848,0.10427432650733967,0.02969999440378942,-0.03695090688231099,-0.0020037803187306566
PNOC,-0.01825863995243856,0.010059377372465836,-0.06309983541692997,-0.10503205869677343,0.03501219380025808,-0.035434142768976426,-0.03109414358642865,0.000654279684925893,-0.08079362530258481,-0.04859371297379314,-0.03511397821247298,,,-0.03733840763054833,,-0.04762528487303306,0.04944346279318097,0.05992053041690876,-0.011512325289221602
L1CAM,-0.0004937944626666579,0.040783312337793025,0.033370516651783005,-0.09757371811324528,0.02702590384483677,-0.031823570267837595,-0.04597868752825723,-0.04224944300697863,-0.005194057441818121,0.07815329927670898,0.0314253996397926,-0.02792606521381565,-0.015353083704203437,-0.018659695607289608,-0.00839368357402414,-0.04900317669388138,-0.06108241431368836,0.2793257145559382,0.018189520322306994
APOA1,0.013033633176931453,0.029795190537903523,0.0015027369918272444,0.058781711896219335,-0.0068887141761929645,-0.03241399664160939,-0.0008518367206650144,-0.012161338102863527,0.10713724781630446,0.04639824546238959,-0.011225776440690529,0.04204087193259201,0.00556376543182924,0.022018330037337625,0.01718040741392735,0.05796292464011034,-0.0029715005418410757,-0.12719708420899714,-0.025473755092697423
PSEN1,0.014927530446072743,-0.055143354102365406,0.01878222957905424,0.010773475216449549,-0.05460190036070473,0.03660565664473557,0.07031164155824494,0.015192806727978764,0.10813091814793174,-0.02312537260167343,-0.013532231986297667,-0.09664596509976053,0.04525601130418463,-0.007371377874839438,0.029478150914302243,-0.009911282297064072,0.05053916539833195,-0.1303361065820663,-0.0038897177091146286
CALM2,0.0267698428059871,-0.00283344021532063,0.002952062728110511,-0.10530657220127217,-0.0366840234971568,0.03526478494470446,-0.07409785143308653,-0.0956480851851121,-0.11890368403047513,0.020682824437235323,0.02279468961226865,-0.1032595648162441,-0.206278321749208,0.02369507996100113,0.04581589942164616,0.043711739372571175,-0.27646018631964747,0.3222701905234998,0.08378048177471126
CLEC2B,-0.03757078288062015,-0.008152218117350302,0.0031575251046614297,0.024935537267708675,-0.0005141065186280624,-0.06568976329752092,0.00793780428988987,0.034105999927945434,0.19368853244219372,-0.055938956232817624,0.057833283763350195,-0.05470679729472812,0.014888258205670076,0.006360901388885313,-0.06799354897439344,0.03291413972857519,0.006560192978891573,-0.09461596625044877,-0.03219004630020266
NTNG1,0.014456196709266326,-0.032650575644828456,0.01381967646692203,0.0017537341579892214,-0.026836768318398995,0.009345752409590577,0.11006644278812719,-0.024996787758135214,-0.010531323653098118,0.05377864071711478,-0.04271824119743161,0.01186783602865799,-0.08573316197924243,-0.03972734366172379,0.03264428558988147,-0.056409870656660525,-0.11558728368949753,-0.1270902204877199,0.08533650211410189
LRIG1,0.03961418684691941,-0.03162775651304174,-0.03477080110656396,-0.056444680292146394,0.03612410182186697,0.03483944376707068,-0.09401375707189402,0.011529895647371146,0.15203197080844022,-0.02998524844659868,-0.049958638955008634,-0.10899637384633824,-0.06746919779473798,-0.007740201824168272,-0.1032180406192749,0.017165716991041198,-0.18779541543074327,0.03842312867519009,-0.04076083075257097
CPAMD8,0.05206755275574381,-0.05202486268251485,,0.05478572785537563,0.05507588830725831,0.04162772207364835,-0.009619908088237851,-0.00037502692228127537,0.006106043759015709,,0.03857173744986262,0.0464512409597194,,-0.03944565732032985,0.046986666624737904,,0.031086550935868058,0.1046130439478551,0.03037403604030317
GHRL,-0.02940403000889632,0.0014642513845547882,0.01623668484721296,0.009770125558270846,0.0067082634322135236,-0.029137714846883128,0.03098528317227763,-0.01364880012610823,-0.019479969451042002,,-0.02797597388998219,-0.04128330201985939,,,-0.028611384580569655,0.04060503278686837,0.1382339164621715,-0.026654961447079004,
NPY,0.17333060394177296,-0.03734178512507042,-0.03597705466027246,-0.09649083789602132,0.10884558500569368,0.07349558720837358,0.0065433053556757164,-0.013650271338350986,0.10180862735312424,,-0.028427165428018833,0.14429323622927043,0.096969209478185,0.058248031619716985,0.007303448723164564,-0.03318125823510258,-0.03484459735262494,0.14822967646972732,-0.08295372876671306
MMP2,-0.03479841457880978,0.022295600848156343,-0.03207371618422303,-0.03826449873060886,-0.04096222496312358,0.007188134351884372,0.0616277872927874,0.0468380051009017,0.11903898652795904,-0.014597029156744483,-0.038945066006196294,0.054873708697891946,0.20585831338247734,0.012677987394888488,-0.03456267533211909,-0.10608692608229517,0.2118421390511168,-0.06952180256107436,0.05857811408738432
LHB,,,,0.03846844193665808,,,,,,,,,,,,,,,
PPY,,-0.01850150907493155,,-0.0014762494966991532,,,0.022516102532811715,,,-0.044947017594371697,,,0.10413143528383956,0.010936511091857901,,0.002625516907894378,-0.10164376813241167,-0.1638047118478819,
ALKAL2,0.0667799470968529,-0.04171080350034826,-0.03591322032254015,-0.03396963177972526,0.07182104476578202,-0.015534978306711373,-0.035497005100333705,-0.035603704049269734,0.16449927598230712,-0.02443418933079683,0.023472717362933684,0.012505841534383139,0.032054054191394246,-0.04821199547913255,0.0012449352384041271,0.026372957756355304,-0.06736155124751586,-0.1645438575522847,-0.02260109626436391
CSF1,-0.005917117023968679,-0.03521788837093131,0.06525391565899281,-0.004237607295408883,-0.08122249940893576,0.02713919662801014,0.1870068704184992,0.010469428425329561,-0.04249932582080702,0.04624515434729115,-0.07229244346988767,-0.0014955711324486926,0.10874938927891448,-0.0928978993621994,0.003938786345613508,-0.10877622957516937,-0.016380496615510113,-0.21269081701132234,-0.03926222245176798
SEMA4C,-0.04453692862286715,0.05144697646996174,0.012530601985104022,0.009337540985545501,-0.089965960656429,0.043922861640412,0.024676938975983755,-0.009220395054788345,-0.0016680374247209785,0.0629462922506407,0.014680318247577021,-0.013185241099284078,0.034131339070972794,0.06851217063998664,-0.0375808379634423,0.005145496474224975,-0.037455898708104146,-0.031818977325521525,-0.025209950189564467
BMP8A,,,,,,,,,,,,,,,,,0.04373348946728296,,
ICAM2,0.03219972634242847,0.005274461390297526,0.053140838656408146,0.056439598322942354,-0.004742180361076638,-0.021052536489829597,0.06053405754609434,0.022167274663115206,0.09501448712082441,0.04804015093570943,-0.014272880025894663,-0.06490949112967716,-0.04223260341288555,-0.024407000804664958,-0.15335876130943613,0.002628700949090176,0.22163217072746427,0.28680270791627954,-0.06954604667933827
SYTL3,0.003334353680915101,-0.06152716107419636,0.10618298082136814,0.025419410048300176,-0.03853276332589625,-0.021871324410740214,0.07593985181401601,-0.012970651033481748,-0.0341727918637042,-0.03889378755858951,0.013256801544985418,-0.036505005687389194,0.04834153090679954,-0.019003869571935207,-0.023572937798675215,0.06161348254884488,0.011348911684797017,-0.13384472919576837,
IL1A,0.03241017695693401,-0.011896193575539038,0.013959088894020205,0.04946311054044305,0.035183639004803195,-0.015001773915831837,0.17312459017873472,-0.024148644769099073,0.009410658492613489,,-0.010471948943972222,0.0024427494313786677,0.04953540222990698,-0.06829771124387414,0.04996327622899844,0.051879402081039236,0.04512129034256744,-0.08332496205602523,0.007355286360688648
HLA-G,,-0.012638205931822268,,0.024572480409870395,0.04691001118814995,,,,,,,,0.008240910286033012,-0.06751013797678146,,-0.03672487695639699,,,
PGF,-0.02182675530766323,0.011021100726093414,-0.006497865311512965,0.06915437472208025,-0.03716310256954077,-0.04418815048517559,0.039905852515090635,0.03327513211552505,0.031037864770622196,-0.030926470586549706,-0.019195007488181703,-0.1559300611259501,0.015098899850036106,0.048476491318736964,-0.1064517431649242,-0.009042003578098206,0.01632822432199792,0.09869678951317555,-0.05846770784063397
LGALS8,0.05637114639647505,-0.01825885457797706,0.03996516426322777,0.0005473512350789829,-0.029149492977706984,0.028863981578682706,0.015027240411135042,-0.03949860443113468,0.003988832710642253,-0.07735525209277591,0.006871780105743388,-0.0110868634846945,-0.011411761433833698,0.02964312683072968,0.06978486087538784,0.0010094407181894774,0.017844298034157095,-0.016823427455105525,0.045606117435666206
DKK3,0.03176737674408558,0.00478358944929532,-0.05209986642427421,0.041923719082677995,0.029925438420026165,-0.03482821677172801,-0.11703730965571371,-0.0011455035465007095,-0.05725384114879606,0.00032469978443619657,0.01418143254763904,-0.2092741169451769,0.07787698644668596,-0.04281451333140742,2.6284043883925154e-05,0.06906205547223263,0.009754146373382958,0.5804194792235241,0.022118923702521026
COL16A1,-0.022473163291277482,-0.009909597424258117,0.006569273751113473,-0.03803630732496704,-0.08699734205743019,0.038130135564390696,0.03813213222833904,-0.01647230130052056,0.05329659623521932,0.007722786871757467,-0.03338838223296884,0.049766428189862,0.18172392466315881,0.049918371100657485,-0.04829684183663209,-0.09036097922367264,0.0917058449822412,-0.01777115906356454,-0.013787853862665688
TPH1,0.061068394634289425,-0.02925675718161961,,-0.0058919591226107276,-0.031388114065695624,-0.016287371095358612,0.004626576638599759,,,,0.012473959090658373,,0.014977679782195509,0.024396457212281966,0.004181179425582667,0.0878717093137015,-0.03996435407766433,-0.1585260371570494,0.13125288676544125
TNC,0.02274175971944907,-0.04956878537240988,0.012340209598229263,-0.04380868858625215,-0.05394050006544153,-0.020627477019409698,0.001468387832522705,0.04807878590063736,0.103506158032146,0.0010015175961265166,-0.08088927688226193,-0.05235666489902907,0.1271817745178679,-0.09375461258157443,-0.07485130057885327,-0.05928733237734368,-0.061278439797787604,-0.3598235827388883,-0.08850754764277924
TNFSF9,-0.025494191369033383,-0.026133302437862414,-0.013369444893591622,-0.013371379308286184,-0.021221047433708746,-0.0261206815997703,0.022015953447061535,-0.015517087728734533,-0.002350544204190053,0.009893734789221238,0.062051570155977114,,0.009150566671030178,-0.04320027053235026,0.018739430542308966,0.009262365538392336,-0.07523401802907428,0.07433659929094427,0.14087407695309365
C4A,,,0.058553956851805325,0.024533758541131708,,,0.011984832133035965,,-0.016010291455877523,0.04240164987779491,-0.023188910675152868,,-0.0009346031225128493,,0.010277296604889477,0.006003253624777719,0.007711397834265289,,
CNTN2,-0.019458419680351093,-0.028025297647003435,0.048380773951198344,0.07447831411533057,-0.05732090746661574,0.05367819331531853,0.07486474361584286,-0.031748717758270074,0.10867591311752955,-0.0024938738394585727,-0.008173118491286503,-0.05187308708490928,-0.00889943137413639,0.016693346350674727,0.021258525490620867,0.10570329281158444,-0.12949793229311227,0.5408939487522232,-0.04297142561318842
F7,,0.018127551332051756,,,-0.013008195376063188,0.09890286306917404,,,,-0.0396782554901505,,,-0.013754877289158522,,,0.026271516812977586,,0.09516626699603156,
LUM,0.10802624682271803,-0.050206038216101076,0.025384664950911805,0.010544483935396963,-0.01759031485441034,-0.06702518922624223,-0.004933121900072927,-0.04262975145630102,0.1328226326486053,-0.031516370303168485,0.019547024965786555,-0.0984536389416628,0.01963379462401051,0.02473028684337413,-0.08965803884830811,0.08153897885388522,0.3614512616163988,-0.11624245777117667,
IZUMO1,0.014655392233192135,,,,,,,,,,,,,,,,,,
BTC,,0.030164976216422685,0.0020607769839226706,-0.0688319861453059,,,,-0.014276843132340018,-0.04460295936583065,,,,-0.033939858250144964,0.023253999680734737,-0.018893752287247705,-0.01587774741993639,-0.04120126641419035,-0.1819492309562985,
APOC1,-0.03686197139725118,-0.09665130293362661,0.16069610187920236,-0.053421507656158905,-0.07371756201420653,-0.021062797661196744,0.10243702193969736,0.04911374398577596,0.01685735078832587,0.09115894916612086,-0.047843509543416145,0.0232058103454557,-0.09630337793922124,-0.10463361396534131,-0.0038885598489224724,0.09793747463924465,-0.015816991115214646,-0.16772470710784332,0.04011435413503814
PKM,-0.016305173166614825,0.03194740007633428,-0.013795201034196387,0.012380370551037282,-0.05450936594135159,0.010012072469981623,-0.14620116933997473,-0.0036529690408492774,0.02267927315036081,-0.04323286970748293,-0.0027320212301699598,0.01577884971060475,0.07479573700772163,-0.002926500267296785,-0.10971326121896545,-0.05096024599496466,-0.19388340897012737,-0.43594497967177137,0.03734155945499244
TNF,,0.030137349502628023,0.006593129037964639,0.008445214011647488,0.013557425745840195,0.019710885558846963,0.06302231624386069,0.005495907906741776,0.05187496589998885,0.0019014618022013083,0.02313387791956188,0.0721674897613933,-0.013796131301887782,0.002257586811478721,,,0.023511342740862466,0.06658566641609599,0.05867845665054244
GNAS,-0.00679467124278877,-0.02431436775594186,-0.027856082963439128,-0.12252466845223399,0.016145507831626986,-0.028008959822032768,-0.17647222394332387,-0.01556851903525678,-0.11618546531448783,-0.026293933405874704,-0.03522657988323928,0.03873013469011923,-0.0007507432237508099,0.01005561114878551,-0.056620819401763035,-0.004913257477396062,-0.2054904399015106,0.3497062202922543,-0.02423178503188144
BMP8B,-0.01656829737257071,-0.06317141844219189,-0.02948196890472769,-0.021213318869173284,-0.03665146090954897,0.025810414458104516,-0.008373053445189368,0.021457899141399048,0.095809761377079,-0.03282499597706258,0.0027609727046654805,-0.07642193443972967,0.012006265470692645,0.03856397853555422,-0.00694059217243995,0.012259138044353876,-0.04279458748975282,-0.08902844405585339,0.12953098413212172
LIPH,,-0.029256749978834734,,0.03301478205198667,,,-0.016974274429135412,,,,,,0.00812388131647057,0.048524662043230034,,-0.019560116160866243,-0.09566590742839742,-0.11547182021170539,
CCL28,,-0.041153258176235906,,,-0.04464864918485159,,-0.026325783172244585,-0.009519323849137886,-0.05261935260625965,,0.0749899982700178,,,,0.005648846084240654,,0.0017137958117818273,-0.024461213249237654,
PTPN11,-0.04747057166939357,-0.03771742441031122,-0.06460859298052392,0.002901918019424708,-0.012051917049125166,0.019338438124914613,-0.02135011145110083,-0.04856837614308292,-0.05681020155103721,-0.05731140696659355,0.007363205823147522,0.0922767794404333,-0.042741225576036115,0.03526192088802341,0.025563230930398435,0.02622512935916456,-0.09209961266590908,0.14494954581799077,-0.012103145195944172
ADAM12,-0.05263500728536221,0.0014377374306746005,-0.022381637650866978,0.05121667656815995,0.03918833806965748,0.021542328093478856,-0.019390789112565733,0.08276281542132112,-0.0032911130844204732,-0.023718556910223718,0.014375803831939165,0.0945547920586514,0.024639333582993993,0.01105041128139161,-0.035367476351182356,-0.0902614538945265,0.20919683044650575,-0.047192256844412285,
EPO,,-0.0393115595523844,,0.0026825254335034274,,,0.049123628275439354,,,-0.04418328514543441,-0.02637987709233895,,0.09557282618279843,-0.03060708548165455,,-0.0484783039689729,-0.0233344024618042,,
EDN3,-0.0358035842604792,-0.050963871733403054,0.0014123771817856172,0.03308433858634894,0.09432809603056054,-0.024276729473617233,0.023954527592939586,0.007390935217496525,-0.04654408498018641,,0.027584532502937353,,0.0031063263873554125,0.01588157752762601,0.03596412294280218,0.08502696567886875,0.06867523968846838,0.03174226531004462,-0.0304859485916939
CCL22,,,-0.0011913713402375327,,,,-0.023081853563909658,,,,,,0.11912630149267683,0.023946431153134346,0.040320876779938536,0.06769020821983456,0.025193707160530127,,
CCL2,0.013851312144993326,-0.044528407187316925,0.038000839047203853,0.01908714784714994,0.017406052076534062,-0.02628789161389225,0.22442943749752312,0.07789661309811623,0.1757568994931284,0.05190427031004946,-0.04125028659353761,-0.11060316990660023,0.12789235766955506,0.022892331402174834,-0.02267523362586853,-0.04588004212821776,-0.031509204940627894,-0.32583141410315597,0.07919087064892862
DSCAM,-0.014719464998996588,-0.0740793387365442,0.04130578103107716,-0.04217311676291876,-0.09788380698949835,0.03249650910651619,0.04380859027184146,-0.022780748029534434,-0.00986392378112145,0.13386933246248123,0.009649039396235265,-0.04159105895736772,-0.1307519925064179,-0.020907541977342254,0.05623147236678729,-0.0606598617280084,-0.22888121276626128,-0.13969064483423652,0.08891561905895715
GPHA2,,-0.012015715248160775,,,,,,,,,,,,,,,,,
ANG,0.03130928443525084,-0.027305151705889194,0.06260993524764631,0.026800939067564034,-0.02898189004927384,-0.004265418970884798,-0.06148466243256328,-0.009316963580996127,0.0951891410577613,0.05273840692579162,0.06919108560950449,0.11016718875335275,0.040774881210160735,-0.0167016763788671,-0.017830231292494295,-0.012472550457753404,-0.16238970551804785,-0.18645447212777783,
FBLN2,0.04964752893924677,0.01796785672686707,0.026386919892883155,0.018559450747799938,0.038011914272568864,0.02423953554552548,-0.047771155320340354,0.038763434279146365,0.17377754861145814,0.034540555106862714,0.009204679403404768,0.0724857205896469,0.04312651590282327,-0.010149007248136615,-0.015714937452895462,0.027914806411350367,0.3366648767160172,0.013087019798176789,0.02547994747739939
VTN,,-0.014991896966477871,,-0.041528351512242385,-0.031388103801754025,0.046148612810618446,-0.0405165512729818,0.04347972319908303,,,-0.021920089624262548,-0.015209657486270707,-0.03912127786561253,-0.005880183017006466,,-0.06277286052386385,-0.04457650335161191,0.0015536601577798524,
VEGFA,0.04031634183041942,-0.009002744158966142,-0.019542118443337433,0.004767611947133107,-0.09979132923250084,-0.005201749902907689,-0.09404055828099665,0.0021972654696343725,0.06562303423899149,-0.05839183020355842,0.008129427357804368,0.03277157320756082,0.10777460575730569,0.004974256726357587,-0.02228376921881032,-0.046628632662257,-0.1947622294269023,-0.5658900907647125,-0.06127567274753226
F10,,,0.009764186341821931,,0.07804010926385747,-0.0222785686025702,0.06809857295277921,-0.01172277592371207,0.010709866033635074,-0.0029628440129683686,,-0.023424142411687054,,-0.0498372661358039,0.022611225170687057,-0.017777093942040377,0.04573029294621874,0.0012066910411110431,
SERPINA1,-0.04055558133591133,-0.03501658332222384,0.05184398180413064,0.04854249162245855,-0.020690296595817503,-0.0206084926151149,0.05957171701714332,-0.01600840991630354,0.1403611461165591,-0.03796996974550731,0.06621959614503446,0.05041119291490651,0.07661974284931436,-0.007549082146084949,-0.044881167161661586,0.06523570185937735,0.14938198215885617,-0.18159358100279785,-0.015121191006351063
