,UKF260,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916T1
IGFL3,,,,,-0.014974387184177127
BMP1,-0.05044999042496352,0.06337903687463228,0.031225096719695433,0.02542987592186576,0.07469018740517883
NDP,0.009327545014092364,-0.0665663489927372,0.06211793859899668,0.025863814986593927,0.027534934048713187
TNFSF18,,,,,0.007322504995335341
IL36G,,0.08082962952568583,,,
RTN4,0.04854069749912515,-0.06469555527196019,0.011520071662824722,0.08581735660889463,-0.04570341092264549
HEBP1,0.0936208964991194,0.012355594890947464,0.020381360769251004,0.005796061136182,0.09762543888611978
WNT7B,0.04477804199090967,-0.015332975056317916,0.039504162140182666,-0.009921427888603826,0.025081447776362054
PTMA,-0.024443315353010524,0.07810871048291382,-0.05201012124801241,0.03466253391410349,-0.015707998853319458
FASLG,,,,,-0.012987280896250817
CEACAM1,-0.015610029813061756,,0.05795441938992046,0.008229196553333719,-0.01806989388277364
PDAP1,-0.08287452030479815,-0.02005046616571143,-0.026491470720826117,-0.04632841780076734,0.004614039259362778
QDPR,0.08829951107540326,0.012089693223361463,0.005979093899887928,0.05668600576277252,0.010403871298351209
POMC,-0.01955350469983541,-0.029888643302957752,0.00026308152126311874,0.27604018944738773,0.029671670361695743
CCL18,,,0.01512383241997738,-0.04074959532712162,
CCL17,,-0.012743984879261303,-0.015632238872526294,-0.024089350646620784,-0.011771511406010265
VEGFD,-0.014934792713994715,-0.013658123318839673,,-0.016687428485838113,
TNFSF13,,,0.015244474123598764,0.038160409056950215,-0.01918069530795878
WNT5A,0.003343093163205029,0.019829412321879323,0.02687504072224885,-0.00854588769038107,0.04282743114240614
CXCL8,-0.07040058106891336,-0.041064750729586305,-0.002071199474287499,-0.034056000867667593,0.00850329120056376
GRN,-0.015943971259897858,-0.01363457974992589,0.029777771403379373,-0.009936250438380045,-0.04166799290182102
MIA,-0.04531732150545493,-0.018705425803620248,0.00612192149401788,0.008791991965711937,0.12743914013755644
COL4A4,0.06282957950658943,-0.018144956983944284,-0.04130479653370947,0.05057228052930774,0.015049816655971993
TAC1,0.045654114549061535,-0.032156661193055026,,,0.17084677512679106
RARRES2,-0.12382127053030267,0.008179314673959341,0.011810097813235953,-0.02640252558462679,-0.013070315204843289
FGF7,-0.01459780087277968,-0.012576273732615429,-0.046990208586892894,-0.004767057095191835,0.038158058127445924
EFNA2,,,,-0.015860284001724678,
HBEGF,-0.020725909979862834,0.0776209675037079,0.01360644968306669,0.05823997633498021,-0.03313449652305008
CSF3,-0.03428042444359706,,0.021928408600712237,-0.026193319837464275,-0.012393585540557691
PI3,-0.019357647318104815,,-0.01369256971531742,-0.05955315650834683,-0.026927144014478446
PCSK1N,0.017529689821957926,-0.04246372506245651,-0.01310840420224438,0.07121091132782167,0.011772384549256738
NTS,0.0009601862385830587,,0.051031153604971805,-0.01932274635430647,0.14411876338548982
SFRP1,0.004336821811646937,0.08452703010246058,0.03922327209343504,0.037882498944261656,-0.01792672807333389
CXCL13,0.004393999257608547,,0.0014891549473419468,-0.04074959089242461,
MICA,0.03005505928135724,-0.004185875884642466,0.045222909976480936,0.049478883121457165,0.03952518513480747
TG,-0.03613696988469742,0.05186368249689372,8.745372100057801e-05,-0.02379807442890207,-0.024169855786083994
ADA,0.015052595956521099,-0.004316935411098015,0.07592262305224699,0.04066459586577357,0.062493894917311166
LAMC3,0.02891071408251673,-0.05547465025215331,0.044373872312407456,0.028648624577832685,0.06043500457737931
CCL7,-0.022386243553432793,,0.013244036931245224,,-0.012987276278128748
NGF,-0.02389498500336322,,0.02042610641797779,-0.015647095101629947,-0.01770434805971248
TNFSF15,-0.016574698760977075,,0.054780338605094576,,-0.0217296534445213
HMGB1,-0.030546991164822762,0.02682624281790579,0.005694781722237035,0.0449166674361901,0.03579197503073757
ITGB3BP,0.00757898326771168,-0.03368597542177527,-0.02345082835477704,-0.004147262675183872,0.028254858956143977
AANAT,-0.01493479484602054,0.060968636401469815,-0.02055395159789025,-0.021343646577641397,0.10472329318512592
RELN,0.05129335336031536,-0.018925459787285454,,,
IL15,-0.056607472776572215,-0.015854670966042428,0.02225877162696064,-0.006121985124180082,0.040415084610827684
UTS2,,,0.17886490700899796,,
BSG,-0.009967051903582354,0.05238784733606887,-0.001710313730410403,-0.0015353940304792984,-0.00723782472154052
ADAMTS3,-0.05447393642038675,0.0004340633168314017,0.08069817163597107,0.03851373341947214,0.05225144901795397
CD34,0.0012509034318740455,0.02788231781054458,0.06381653891023785,0.12010328313310624,0.03915288562993712
PLAT,-0.0328676360412005,0.05195305276225203,-0.018678785539069112,0.13028813410240156,0.05522624454318414
NTF3,,,0.033785200933491896,0.13560841882394775,
LTA,,0.025648945158021578,,,-0.01849342271491839
CKLF,-0.010438647174954567,-0.001718800981043523,0.06721427995036014,0.04785165127605851,0.07328059936789229
CD24,0.07820868542985891,-0.03993862324691703,0.025909189746565538,0.010299507894418275,-0.05018839065523592
HSP90AA1,0.045842389205156875,-0.06527232213401105,-0.06607069113419209,-0.07433215363934736,-0.09348428784705776
BMP4,-0.028983381942213816,0.0852630753307387,0.09110992110245772,-0.032397123048934946,0.030456661998661316
SCGB3A1,-0.0177854969671254,-0.01106318109649388,0.014064578526300508,-0.00260805349771757,-0.011912005442843675
IGFBP4,-0.05997609548904203,0.009705384601255751,0.025546486652144613,0.02707126454053181,0.027712957289477556
RSPO4,-0.020527354624420784,-0.02199292737456629,,,0.08043362543841286
LEFTY2,-0.019637174659788134,0.05190097742564918,0.06924723686504854,0.15851767698806463,0.0024059372715896804
PF4,,,,-0.01453704834619569,-0.018493418435403204
ANGPTL2,-0.024246721864336622,0.05637841001769154,0.05621502510585873,0.08978183875449992,0.025879389110767124
LRIG2,0.04595636142717766,-0.01926922731526179,0.07113249225135543,0.008891913688167158,0.037192593104793344
ICOSLG,-0.002273634280567609,-0.01253777605359576,0.01961846979354908,0.03406680216192736,0.016332403455325814
