,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
WNT5A,0.010741705221352189,-0.01660128458038178,0.13244175848251535,0.22405383251837754,0.26245213502760123,-0.026172822496617905,0.007631420570050798,0.015950180606231046,0.06648788641226788,0.021624824787399112,0.005821273784512666,0.06511375157247236,0.050918578171499335
CXCL8,-0.08888245243059767,-0.016168406738585335,-0.19607828836300284,-0.09953133998841193,0.0039205464150934765,0.024491744174194786,0.011795120848571764,-0.05998436111887509,-0.06456432401112915,-0.010634577059318074,-0.21453013771715224,0.10398406310046304,0.042424308190181705
GRN,0.12425593064869384,0.024550519702623966,0.1308540796627952,0.04480850490511004,0.1488402981736125,-0.01833868019999467,-0.035983251430403845,0.0029948003048441865,0.05758307469886199,0.024797628580465813,-0.01457020459293602,0.07322593871546727,0.11833780970856145
MIA,-0.05154504194643434,-0.015356642960508524,-0.023011075776180816,-0.04093287399155638,0.21883827395832964,-0.02494731298776782,-0.024401682287470215,-0.02948460195613928,-0.028605674717738117,0.28169613735985366,0.28458017500413857,-0.018553207689333766,0.17355795542473215
COL4A4,-0.023194302475040993,-0.025825299536687808,-0.07128084696300535,0.14636060859720748,0.06593028905361596,-0.013251381993324334,,0.0408677029918374,-0.013410648862689913,0.13832027929323185,0.07516437362809932,-0.04880627062004139,0.017138931230723808
TAC1,-0.019334056592080238,-0.04836485559593317,0.1503201263222668,-0.020452646160884286,-0.24953868136593466,0.01359732029679973,,,,,,,-0.026892109425245572
RARRES2,-0.027265684495301503,0.02474566483549188,-0.1342113981267292,-0.08611896437020411,0.13442170007117912,0.017465365810588853,-0.07252708200853054,-0.13268038445535027,0.02842575886654326,0.01970966250622241,-0.06581067496706113,-0.025146716351910237,0.0063004698084770305
FGF7,,0.013900402591440549,0.1369799869587834,-0.02472073237628605,0.067626635065041,-0.0302082195017468,-0.01883749694732368,0.023453444222569304,0.04340861467989483,-0.03136918327880754,0.039098018073455476,0.02079950956651244,0.05145608534646258
EFNA2,,,,,,,,,,,0.02506747616154185,,
HBEGF,0.07221899729573303,-0.01214479124230288,0.029611066472403715,0.03069099897701661,0.23762955369566796,-0.016431073250753707,0.07034220419655145,0.048719083874811234,0.006533269523413454,0.08931792424883969,0.050309950509958526,-0.03331069000959208,0.0690619489449882
CSF3,,,-0.036079001626817445,-0.07404636790861777,,,0.032691100484461194,,,-0.00840858032306404,-0.08891871116835581,,-0.025750221838806393
PI3,0.0016640832295224677,,-0.11885313627980024,-0.07680181570205784,,,,,,-0.10026060413267078,-0.21630254758768358,0.02891317422084459,0.1313763769226632
PCSK1N,0.03895701521342399,-0.05596283133861518,0.14652826519962914,0.07735696996553099,-0.12223856788957822,0.007588370413188589,0.027116079864659033,0.06735683056799155,0.06121161924494517,0.02229611350166228,-0.025081665350512962,-1.5111573048119541e-05,0.030164254347494406
NTS,,,,0.055440054713904535,-0.04632432725326179,-0.015138163552898449,,,,-0.06874442667494178,-0.026676247935409042,,-0.025804873628153965
SFRP1,-0.019206933342464077,-0.004424570193089572,,0.004284172845709963,0.19465821463763405,0.013480395813967747,-0.0014539720300777285,0.04735473840755774,0.022963459649171857,-0.015954697472260672,0.11986594573923769,0.021374729356063223,-0.020528044306247592
CXCL13,,-0.02915219202316253,0.05456031604205174,0.03191590507539082,,,-0.004840343731927232,,,0.10754783607110788,0.02156101380051775,,0.03750441944630469
MICA,0.015183704763130435,0.001586347401902808,-0.022618412119894255,-0.05082522881492944,0.024742884385508895,-0.015494228987302324,0.05064212715126878,0.1285133828712756,0.034438630388288136,0.14692282369688314,0.01160800926904499,0.01007388139703614,0.008171591964694311
TG,-0.04678593913315569,-0.016393590150347106,,0.04963085583220573,-0.017776082857166437,0.07278666362086668,0.003989328666527596,-0.07364190624314244,0.013963845694974832,0.09613386392226013,0.018547378090814488,,-0.03975938518492722
ADA,0.06517282051129333,-0.03386697456388912,0.07676563238788134,-0.042634179179965155,0.08830320375401174,0.059708263531376156,0.024610779221615028,-0.0018179788517998742,0.05871124865141477,0.0186832293210736,0.05945395483710787,-0.02505417391463316,0.07109028719013717
LAMC3,0.13142610467944182,-0.006460702844888769,-0.0034427654285516733,0.007237110403273824,0.21263480548999578,0.01283901407209798,-0.000950516759284708,-0.03054434825768565,0.04195242171989926,0.11029709221667487,0.10327434344455028,0.0757148015132576,0.09971856043151464
CCL7,0.040355466879953616,,,-0.02328047163182388,,,,,,0.0011826904756069565,,,
NGF,0.009913455561890251,,,-0.039272152986627326,-0.008175998858639557,,0.052839294799263664,0.03378936028257708,0.004594046836398277,0.058308185401122946,0.08173648104957935,,0.06569748837227711
TNFSF15,,,,0.009744140598198765,0.1205503458793231,,-0.017214057771818392,0.0058922545336491765,0.04808666571227265,-0.026960370719579733,,,0.0783071870636145
HMGB1,0.032735425123834226,-0.006840643743733992,0.23914714575273735,0.03528163384730142,0.2040138993504163,0.008133015043725515,-0.05007965353934994,-0.011069110802547997,-0.049629962139949836,-0.12770468871603674,-0.055870783055841707,-0.04839888455581496,-0.08094379099651455
ITGB3BP,-0.01359901040572516,-0.05590733975804823,0.06510394721267783,0.03595166596934297,0.33578555515594,-0.04163753899507258,-0.03594870615118918,-0.04811340131209077,-0.02106484494186945,0.06399228704670948,0.02005985350015409,0.08072518633299967,-0.00511690593089501
AANAT,-0.02056880677545724,,,0.009939270981116046,,-0.011499632510965065,,,-0.03819394291174308,0.02303341263901475,0.022634520720237535,-0.02668819991262518,
RELN,0.004260738205871496,-0.03847037691425044,0.13696642539034493,-0.033472914276111466,-0.034211187186757024,-0.0253184786954604,,0.031900962581956176,,,,-0.0038517039915577722,0.07060501893166561
IL15,0.02516115883018691,-0.020885183044233493,,0.05899073405517449,-0.01669024858592333,0.034015753067739976,-0.040476876066513186,0.06483582418616368,-0.05349490137311877,0.010070201186682665,0.08745263000364353,0.016498054769448805,-0.021530595633536837
UTS2,,,,,,,,,,0.07504038259315625,,,
BSG,0.07857166799089782,-0.0013032145102562422,0.0029480760143510603,0.051124875928309624,0.11328964653283403,0.038047350271971925,-0.0223508072234747,0.058735273219552527,0.012247599159976646,0.1730867006603278,0.028354904446203925,0.09120131600985358,0.08620693857959409
ADAMTS3,-0.04664518912680039,-0.0038940536032127,,0.07759749661460467,0.05185697575500645,0.00784012597507217,0.017103601296294155,,-0.029947123571523945,0.050506157355276575,0.1493054221001142,0.02408559739940514,-0.05140543485586549
CD34,0.10590146956829594,-0.03215669393438474,0.011266055582318045,0.009238777624706079,0.18850860657948762,0.07275857742491391,0.017649809416590983,0.03688303833416694,-0.022626580364140433,0.0960315366613052,0.022659780964275785,0.15367560997707175,0.08189239962360646
PLAT,0.09451454130324262,0.02376524541884861,0.15129836711016226,-0.0003826630759071763,0.2756622626807765,-0.0002922245769203621,-0.05426754395985638,-0.00584788520401322,-0.0072193872009265,0.09179638474433997,0.186809502935144,0.05533286883529525,0.031639960317537665
NTF3,,,,,,,0.030298999169689044,,,0.010173754220871491,0.17095561842699578,,0.0365225026045062
LTA,,0.09320178792657534,,,,-0.011075344557194913,,,,,,,
CKLF,0.05437304765406958,0.021657973561724858,0.06399556249111196,0.0762700920610359,0.2657843965431493,-0.012786282230459023,0.010638082245943661,-0.05455821300776277,0.05273807039614892,0.057918322542761455,0.15199266091888416,-0.03083861631381092,0.04925097983501554
APELA,,,,,,,-0.0069971475285299225,,,,,,
CD24,0.005700462278133626,0.015012061483957858,-0.02588647822897835,0.11759362631638778,0.1765964628754789,-0.003599714542587884,0.07564074194609631,0.02047390868167921,-0.027505842745801493,-0.02600584345880895,0.11758009600741647,0.03778525437813355,-0.0421307495057999
HSP90AA1,-0.11196293251698945,-0.024131506932302586,-0.10591015655037725,-0.10325954843999284,-0.297823225097605,0.00037117108812249823,-0.019148860627212837,0.02610738481107967,0.010348889902614304,-0.20676106244176656,-0.23706978168626627,0.045735380374248194,-0.029317076071193146
BMP4,0.042680369077661956,-0.012779958305916658,-0.038263021357135676,-0.014051130317712312,0.2688074590983273,-0.03176730444455025,-0.03744436325284779,-0.010431041857945963,-0.005574141923311592,0.11069742748835866,0.04754227711931219,0.07414494686616008,0.07110131296035106
SCGB3A1,-0.021656166950322416,,-0.0035629328645338603,-0.03644731162256735,-0.0012628759639499423,,-0.0360390750912279,-0.07260150981319732,,-0.0031244162971045737,0.08598592396426952,,-0.03302387730416009
IGFBP4,0.14575539231525234,-0.010800371535594318,0.027046636938559323,-0.005489425250071117,0.24433534006523838,-0.025268257282685516,-0.009567395378799049,-0.022715516526019563,0.08095341592724406,-0.031362992362124496,-0.07068053324311373,0.05767319439483543,0.12798005117391445
RSPO4,,-0.0030469862198895235,,0.03798491435227443,,-0.012881299969832316,,0.07396321956249835,,,,,0.07544234764904835
LEFTY2,0.05951660240809663,-0.012203962492385409,0.12481356859844144,0.056239665844651496,0.2110184746224564,0.0053279075521483026,-0.019463760579875495,,0.05952097990590386,0.06508386808728436,-0.019687769336544758,0.06842718138410284,-0.03729040125419546
PF4,-0.0072918072855270135,-0.010966477549302144,,,,,,,,,-0.045864950167197834,,
ANGPTL2,0.0714965036716163,-0.059825401997514245,0.21051291655994314,0.06749749947660542,0.37583679901678524,-0.03880990152754495,0.008939399859523375,-0.06569779759877625,0.058206848192173186,0.0784805250183838,0.18309707800068442,-0.009631202305007467,-0.03672825393565479
LRIG2,0.010242042124161844,-0.007557161233491615,0.020752889029786344,0.046596553655512185,0.18786571454523962,0.007420621931913853,0.0281376414410924,0.0024445428660074472,0.09684078614289456,0.05125124659154598,0.1345274844750946,0.06595032826274205,0.048244401091609636
ICOSLG,0.08424358073040375,0.019938980803069554,0.01716932256930907,0.0028882099977034508,0.1634864019280439,-0.020090221031349963,0.032315436521491075,0.015015418065002574,-0.010563555712184224,0.08821943223360992,0.15149374868550863,0.04034464740527308,0.05824807571400741
WIF1,-0.040421755663803245,,-0.0947957023626999,0.05698789137929778,-0.2924854539687419,-0.009940194084337385,,,,,,,-0.03081666028915559
NPPC,-0.04919596225065911,,-0.030592792256746923,-0.06513975317544712,-0.04497419792041883,-0.019390160293537267,,0.00952440397855791,0.002336268240492658,0.11019280626776964,0.0648019245773239,0.03046330845457622,0.12799059016072742
LYZ,0.04062355875073261,0.028759515955300827,-0.014433910097249512,-0.07019762199587892,0.06392201333071672,0.06658996285873196,0.016314644031063648,-0.0047089841311780045,0.0321567000809403,0.028840973798472835,0.016043234697306303,0.06822572287509153,0.03447118863612605
EREG,,,-0.040532508738339565,-0.026432416209303575,,,-0.005874187634919248,,,0.0637857630994362,0.0004707606391434161,,-0.016821826288970616
SPTAN1,0.004936568376623157,0.023225569660546976,0.11842783442689724,0.023768000926966775,-0.1408795374273128,-0.018510812082910433,-0.004525385747436909,0.08613883492805709,0.02232343360522807,0.030376202951442468,0.10751919396733595,0.052884618340400584,-0.023434009633804518
PTH2,,,,,,,,,,,,,0.01104484735779237
LIPC,0.022350597144702118,-0.01650513481041437,,0.1009046561309901,-0.05178536926848201,0.10260944337238859,-0.014739553824791635,0.04922129372980642,-0.0032359120624340446,,,-0.021959084722319607,
COL8A1,0.07855214548339877,-0.03489528431740893,-0.016970871992372003,0.08175977080316826,0.15332500099673146,0.04030094863318477,-0.01975723049497938,0.08006955031774218,0.03570985001402535,0.14342026536529567,0.11474943276458616,0.055732781136795626,0.11679052825469255
GSTM2,0.10433192668536562,0.0290601737419471,0.004971257008940031,0.02541643861747191,-0.003628787343805595,0.0507569874331521,-0.003318567708337658,0.04133377648983837,0.023529450444529615,0.04072180218920415,0.05602057119699675,-0.02473146859639787,0.03391912252361183
SPX,0.006503830720176826,-0.024375104784241663,,-0.07919185692473792,-0.1256414577853656,0.019635353110844963,,,0.07021800118028836,0.04749100090168571,0.05154643711411403,-0.04553850634589577,-0.08265426863912256
MFGE8,0.0829532459661447,-0.028839574411297916,0.008664398092696797,-0.05808263594635867,0.13848577211320523,-0.0225035907750442,0.04729816470399577,0.06567162190080258,-0.030386420023977102,0.09433142427009493,0.06582371817106333,0.08013349981760166,0.0339980560002667
TGFA,0.0042782995209585855,-0.04420884014959783,0.11124999359823097,0.1028492797499466,0.1687206855478378,-0.0017979203758107377,0.019549540608924984,0.03156215914351145,0.032916087026879974,0.04544128682192494,0.09187593243722844,0.03990973863347353,0.09860429508358054
SLIT2,0.01788038136576589,-0.016704535640439853,0.05883749713385207,-0.08105107362335247,0.009106551637166437,0.042870313906067416,-0.03769625401855712,0.026493260425993613,-0.022242149623377918,0.1019282987069168,0.06560439557799719,0.007250632485324133,0.04594816855512903
PLTP,-0.01897445004430772,-0.02856999044001357,0.14808550903100157,-0.022773871384799915,0.10661818043028375,-0.03680766781175364,-0.035890528826620235,0.06800050742114297,-0.010819966887845582,0.05627689827059993,-0.10047584033386878,-0.002410915430139253,0.09452081351565936
APOD,0.0567089992969144,-0.05573297388953016,0.19155548487665336,0.17165393304649443,-0.08606304223013175,0.03908380173253923,0.013049898447839135,0.04672234512531808,0.09307369932444093,0.21244212273402183,0.24213837546026545,0.022876668990107533,-0.00975357776829295
B2M,0.08483110002006414,-0.0015202446529900449,0.1152092585368829,-0.08399153282104606,0.2161519302728855,-0.004226033747315821,0.018736117758520222,-0.06795211221252781,-0.022415817619768175,0.11432286556004913,0.10295202911147322,0.08851157295262557,0.09758514897010317
OMG,-0.022926824747946665,-0.013950982801987127,0.14701162359362255,0.08894512095665663,-0.024261611157147582,0.011819645621158883,-0.01441392545434646,0.007572038921465867,0.047772955478557276,0.11186615152947313,0.1623601419951575,-0.04251242272372112,0.002674545481490669
CXCL3,-0.0167254616240181,-0.022546034181293823,0.002292239765484237,-0.013492533680440934,,-0.009414940151947411,-0.059809936693451936,,,-0.0014808128053442845,-0.05555924822859159,0.045964994861918275,0.08284617231815204
CXCL10,0.019311128030298417,0.12830935166669694,,0.02934208598717359,-0.015001374882686104,-0.05101981196262782,-0.019640450013797477,0.05884306503536938,-0.013712623658396053,-0.0425689741415255,0.008496604563126888,0.004306841013437249,-0.020891663054869898
RSPO3,0.00674694514862394,,0.040523789133378604,-0.03802224237044798,-0.06095367761787863,-0.019455256416001047,,,,-0.032803684154772826,0.12243811814402329,,0.012983869889476059
CORT,-0.004597379537377327,-0.0195854344553293,0.11797430743055369,0.019289495469939494,-0.023501251409644135,0.007305802184731332,,,,-0.03830552402570012,0.016365463445993253,,0.012464841456861879
NCAN,0.028796768731833736,0.03547474113223907,0.11843079637625928,0.01717128086190171,0.17302780933522965,0.021164179432904807,,0.04275161168497944,0.07798564129985655,0.13304510824498345,0.2216255876213143,0.027149901532970918,-0.10968092929637624
PRG4,0.057034419054326206,,0.014043742374420827,0.024856971043043505,,-0.016461789993290937,,,,0.05295713936798044,0.04772140037135404,,0.04674157520504155
ZG16B,0.005484157670071732,-0.013196373364018434,,,,-0.00880036665365926,0.004122101202594841,,-0.04245887751658573,,,,
TGM2,0.030634291376611264,0.01332867897966332,-0.12110556099466602,-0.08387827681704763,0.04990668829179305,0.012616646076060218,0.010573295683048945,0.012725237539327246,0.013480763252775141,0.14069241379203584,-0.09566461103717185,0.04174222671665294,0.024521151124499783
VEGFC,0.09948606192967524,-0.01694465158546525,-0.029635182971705542,-0.005480409397801929,0.10451068019971946,0.0573481144502957,0.018109295405006214,-0.027891679065263096,-0.002660702921508407,0.004283999280864027,0.04836281761412928,0.10708148889715215,0.026301300004811682
WNT6,-0.0250531454659079,-0.012203962812672341,0.024232175312739624,-0.01259324397363248,0.05488244978556538,0.009533726024135722,-0.014581639597999477,,0.10670742785247589,0.07312201453461424,0.10601173579151939,,-0.03621095771290332
NRG4,-0.019946092050476566,,0.06514711981845163,-0.03504009248071263,0.030476735862006082,0.016054531477537454,,0.018630689206790795,,,,0.04022453472748097,0.07043464056391224
PMCH,-0.022988944505606713,,,,,-0.012881299348170462,,,,-0.02809261545430555,-0.0048978223171651895,,0.0015078398710961414
COL9A1,0.016527951711576526,-0.030311642249319436,0.1363935945500283,0.03982157554896687,0.3855607042931081,-0.023586132015496395,,-0.022797814874538747,0.06333752080544838,0.0198140042641073,0.2029078482678371,0.034459512632319896,-0.07390817879192968
GDF11,0.05351664492044214,-0.019105160748717303,0.2189963971426517,0.07888379297050513,0.2689011934102845,-0.014160937345509045,-0.011375567335658084,0.03673308551512375,0.008017140156799323,-0.02507690515259408,-0.005025398574302808,0.09949543825280192,0.08673920605578737
IL24,,,,,,,0.007996227432917882,,,-0.011855020007110563,-0.02215530040615998,,
SORBS1,0.005197449510095082,-0.02796454343144153,0.04413675840189575,0.0002005669287540174,-0.04949854418678611,0.006558504473850401,0.06499986992849319,0.11987580050658614,-0.030665479604990005,0.09785092217768668,0.06057121497422258,-0.005336370705317431,0.06407819060826592
DLL1,0.05393691339038953,0.0342960120619485,0.13447375546169812,0.1148634429005802,0.2268685018954128,-0.036830169679494235,0.02661926567945121,-0.06258359864040579,0.037843259359443535,0.13961786579777635,0.21853004529866768,0.01547693190836414,-0.0313192169528794
TLN1,0.10127839017030589,0.03973659286856566,-0.02910439456265679,0.08195915790710614,0.25859316746231725,-0.0022827780174189422,-0.018520901271654986,0.02615450424073444,0.017983145077149813,-0.030189867011600223,-0.13182639652970787,0.009575789598319064,0.033723454222537134
COL2A1,0.07694229462927216,,,-0.010516541885052114,0.06723501426516768,,,,,-0.050403102257183155,-0.010894880870570507,,-0.012800984425290226
SHH,,,,-0.016135840390489188,0.04601259106191381,0.021745523199497532,,,,0.0824713322245496,0.07003137222515385,0.012725960826721606,0.08369141810634699
PON2,0.07817491426712561,-0.01257823867137498,0.2130943498556821,0.14854380844551657,-0.01926494427554587,-0.01895214905687503,0.0446558050117857,0.16376689588158444,0.06185993826811289,0.1469973768439791,0.17139129523944255,-0.0031511518092951214,-0.030299720465215896
ICAM5,0.04122893062442902,-0.01570924095177265,0.03134240904110402,-0.052830232855690135,-0.09952231443626254,-0.028594736127207917,0.03489036129038049,,,0.001027275241760669,0.008251856757428799,,0.0713089420324487
HPX,0.039137028421845174,,0.03165373269798539,-0.028106268319501825,0.11647850073201592,-0.017270174129823825,-0.030433653450694095,0.07589799758727406,-0.06958366489686466,0.010173764010967876,0.017650791818630766,0.016808428623593448,0.03433841381917672
SFRP2,-0.028791931672839905,,,,0.013843895677939554,-0.014393560793508162,-0.015979428289103526,,0.011384663656666535,0.026358340484389193,0.08686063889522612,0.031223619793650754,0.04654882703503808
CFC1,,,,,-0.012454710640284562,-0.011075345226535197,,,,,,,
CD70,0.08312884136910899,,,,,0.005733372790550882,-0.016651105148372636,-0.02505124165076124,,0.07627507140265122,-0.010922941016827482,,0.03384603495893517
HP,-0.02115577608283455,,0.1753329004612703,-0.03722068268106959,,0.06069475285042028,,-0.022312358387816016,-0.033575361796528376,-0.023323429774705487,0.02283221689706321,-0.02409510781772716,0.006654323307863759
CXCL2,0.028824144107766236,-0.03097898668234324,-0.01607358395323593,0.0030226478012783096,0.13129521379633513,-0.028573380389191858,0.005128103614174451,0.00697607846558769,,0.0736074727723336,-0.03581421649091469,-0.0002957381748887918,0.10625179804456533
NPPB,-0.027938551349618902,,-0.13356246597062402,,,-0.009698022700113057,,,,0.0075739935692998965,-0.016076016475865818,,-0.022847599738462586
CCK,-0.017795123673642502,-0.054407984574030635,0.05357521155459508,-0.033943318586798936,-0.3409257874541926,0.01006580757638348,,,0.092007589099369,-0.011742600792940832,0.11507677471635898,0.05638488533066761,0.006247787370066406
SEMA6A,-0.042355393803509375,0.034831787610821674,0.17821646663195057,0.04380364417990017,0.21358791839203264,0.007111502897091072,0.022290043705819034,0.00241828550191287,0.032142136725005016,0.053216246691714736,0.07059266802955588,-0.05617593100185923,-0.016591084125596664
IRAK4,0.015238237520870881,-0.010730886545328853,0.08221069812885651,-0.056898681497889944,0.2353849194260015,-0.03898952522971912,0.022808077364014835,0.07611673710690857,-0.02387066735383452,0.08328743710468689,0.02503342218862203,0.04353119192932431,0.0053210708868848934
GSTP1,0.06589524644653746,0.04172693085991016,0.02440830105159111,0.020291344742377152,0.2552933950958897,-0.03772232393239513,-0.08597488799150166,-0.03081701785092869,0.08587093027090457,0.16756783957748853,0.22895920758151658,0.01141491840309653,-0.060473455228714494
VCAM1,0.04880434355864812,-0.04302426250543925,0.019640420432497464,0.004537614336160809,0.16545397701833364,-0.024489542039666256,-0.027906706759468183,-0.00537673401596922,0.027721055843318344,0.08220653858475307,-0.0016368670671497504,-0.0039599572043840904,-0.0006556509378611568
NXPH3,0.001513746769257921,-0.004717326581474737,0.03701973868238457,0.009962381939706517,0.22892957001988518,-0.010836799678700106,-0.030553629496411713,0.0674697802885949,0.06820347085047197,0.12380256646350686,0.06674877761474203,0.022637506693167407,0.008088430450724595
MTMR4,-0.009765477192119032,0.0006100508612318055,0.1388360688883779,0.035650381545370535,0.04247898739201396,0.017075567674797287,0.04989426437269139,-0.08070226898081273,0.03800525639048491,0.08445459334473752,0.037488785606522086,0.0010174168076479972,0.004339619212572155
LAMC2,-0.005878253406793268,,,,0.012137247252755116,-0.012208728627441415,0.02764900443680686,-0.06185871936693451,,-0.0038695834169962928,-0.008014590633848703,0.09854487497168936,0.006114854351335192
IL10,0.005622471952920538,0.05538857794486961,-0.01889485712130286,-0.012068090096889141,,-0.019697080331847566,-0.03820329972558327,-0.04313464709616489,-0.028694099783654173,-0.0009149627202072408,0.18045502114042175,-0.027261637303038166,0.02280701768333265
SEMA4D,0.02270728333264893,0.04538303013870891,0.242614988063759,0.044236750705955404,0.0324824393883709,-0.02474226308653054,0.02000530254309047,0.1047368551051294,0.057517559975410255,0.019385404098980777,0.16977243625790794,0.012219380782504409,-0.020349460277322415
TRH,-0.00015567570195139157,,0.0696357638820267,-0.02632601515098228,0.08750285976278961,0.015710333164550273,,,,-0.007994859360129022,0.09408529628202823,0.06076119719540969,0.05891618958321115
SEMA6D,-0.005293259473363317,0.04949987049612579,0.1956163374565356,0.018246349991490576,0.24286155057393702,-0.010325670239587434,-0.021818349295176016,0.038948222324067354,-0.09615375478432443,0.04719860868628444,0.02148318585404712,0.03502882435487267,-0.07044194517932033
CEL,,,-0.022031537665448218,0.05336146406249996,,,,-0.061026488928763195,0.018965578862682884,0.07659097980214051,0.02416737220482989,-0.008193399328532441,0.016839425820255497
PDCD1LG2,-0.00515414424826589,0.09491377366162168,-0.050026843789132906,0.05665745633203362,0.010705089264577018,-0.012038800036005444,-0.0100558152931359,0.02932717337173895,0.058082204427153054,0.09216615116163353,0.017771392900220246,0.03322638115437861,-0.030605507155317322
SPINT1,-0.04911712789021253,-0.029140189714360883,0.04561628997228985,-0.053610958847237496,-0.018922158964546354,-0.007892330344821919,-0.059040132418505656,-0.017357120866897273,0.012919511027956136,0.1259093820955139,0.06813852446026993,0.008004009287558338,0.043208135233757494
CTHRC1,0.09257268259759427,0.018005289246814746,-0.01991100417989302,-0.014344819846668574,0.3703856394983455,0.02488194364115283,0.01819017246204108,0.08919664271690993,-0.06782480665688652,0.10563803062305198,0.016839944262620313,0.046660949988106305,0.0289176903096853
PODXL,0.11213655673383226,0.03535533801138885,0.1614935353989616,-0.01240189658883554,0.2494935992652075,0.008798638487694369,0.025763688712438403,-0.011686831137412491,-0.010979953823657325,0.08399306719026625,0.05243590766440928,0.060745150053387306,0.028459562905538787
JAM3,0.06765416455323114,-0.048418936842646636,0.0767156960438846,-0.005494144066251437,0.1815714853536861,0.012565136029277951,0.025684691242435984,0.035304008963424505,-0.006419369539144513,0.02629965645844831,-0.05408675835610367,-0.07255462558130342,0.02197529606937266
TGFB2,0.017872643857482527,0.0002586846352070653,0.033681176923768215,-0.10569035400399632,-0.03201333121816524,-0.03353351826484612,-0.04815418836792037,0.010569109503924833,-0.010824100467095362,-0.0631899569193775,0.02417589418778587,0.044097355636819324,-0.018910322427497423
COL18A1,0.13335214446735627,-0.0037613610961663995,0.20719899569307207,0.042068737052824316,0.34681175857272045,-0.021810730462292278,0.004814239740282797,-0.011986492907049999,0.014962081111943823,0.12340553918975966,-0.02955828964844845,0.09191345048268075,0.16269756218229212
NODAL,0.06711242427888962,-0.011754462309317325,,0.06547361417224781,0.15892939497219719,,,0.09614097048107405,0.0826363447585266,0.10179470927179382,-0.010666679892421422,0.09756818804350122,-0.04252291861330551
