,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PDAP1,0.08427648959516852,-0.03746863772720526,-0.04501989693835818,0.06481295179492538,-0.05569128486974322,0.043827422913502084,0.019061228806616884,-0.06907658819317908,0.022017084089572102,0.014599974875832367,0.0486076730809142,0.03964340942006671,-0.005602853366273435,-0.02146328792459784,-0.02874827764199881,-0.007720091685870285,-0.02021067712804892,-0.04604747901329773,-0.030460267084216626,0.02886112000916623,0.02521009642601461,-0.03148899929333116,-0.09679051444790417
QDPR,-0.09114230641541773,0.09292983338159404,0.030998194109429972,-0.007083959005104324,0.030420442189737388,0.0075439281206824615,0.09816571593903871,0.03986695009076773,-0.07807650897565102,-0.06020879445927074,0.005954202992085331,-0.12275877127002459,-0.04134255835138371,0.04163629102166976,0.007887824352896328,-0.1367240319194241,0.06881989147547002,0.0138152794740911,-0.029400221851821725,0.009869519757832072,-0.02959369916574349,0.042857507041857965,-0.0004468554030229822
POMC,0.009343916310495371,-0.010981746392107309,0.006674818672711557,0.011635286762058147,,0.011817582347506706,-0.037420557171321256,-0.025122492894671226,-0.06077539994932182,0.007239612917167891,0.008814058868463672,-0.0157276129328537,-0.0066311001027712655,0.04047179950936762,-0.029106414939300107,0.041641855993664635,0.04144206346547553,0.07663617832004248,0.01835401217880319,0.010767504647737895,0.054692587885739614,0.04754580761590741,-0.07096168815133161
CCL18,,0.04522304125034038,0.022155467339206016,,,,,,,,,-0.036688775591913636,,-0.03582814937783531,,-0.03523905366563081,0.003854690688442051,0.05516798964565419,,0.012419468915695939,,,
CCL17,,,,,,-0.032817572053409606,,,,-0.015929602822511504,0.018151181347420012,,-0.005528162389554748,,,,-0.02834036481172034,0.09454191731907571,-0.03324566465943268,,-0.017587412000837094,,
VEGFD,,0.054143590036485695,-0.036392730549080016,-0.03097818042709504,,-0.013246525198690514,-0.021547499081867497,,0.03673634666121325,-0.0032572884976661133,0.08120894137049102,0.029215613617781782,-0.010781193079434103,-0.04036441519361224,0.02318405985505453,,,0.08249180250328268,-0.02063141338983862,,,,
TNFSF13,,,-0.015134206158827379,,,-0.022636826723491387,,0.07439150266629402,,,,,,,,,0.049865495781644925,0.047284551058157286,0.050987037797565624,-0.030360395588399404,-0.0286572198937306,0.026663328827217458,
WNT5A,0.06314610364913471,0.005523571653919158,-0.010590956936496386,0.02031429852230001,-0.019899283913903505,-0.024999060239289377,0.05956278996985694,-0.05863243523910238,0.020344727956612144,0.013075206867234403,0.03803173441693128,0.0002783944603613247,0.0010571994387498077,0.06264536068372435,0.0006045278717001358,0.0742746666362023,-0.030054631267610873,0.020432078660953118,0.017775263555432314,-0.014706120102799964,-0.017809068634610428,-0.0765254468153726,-0.022823308034452906
CXCL8,,-0.03999194977819169,0.06587912066717591,-0.02900613201662019,0.054351643173404504,0.020421247977659457,-0.05387443124841486,-0.006836938434183725,0.03923523864562004,0.036188811999412054,-0.011155676201572248,-0.019300768468854947,0.008749608460978461,0.057903760937796485,0.019222153071145897,0.05800306102335217,-0.02962499920669616,-0.13043360753505318,-0.047201596772902095,0.023950630429090163,-0.00124200609209218,-0.033979823578950345,0.09766122356351196
GRN,-0.0766932649747753,0.03200608862013279,-0.0671699651834367,0.008165148926119076,0.05488642154731928,-0.02478307093269974,-0.0685768857657604,-0.039998643061496204,0.05832120543613696,-0.012183589260514768,0.036040508145205645,-0.06759323148830702,-0.019810662952799374,-0.03714191442750288,0.0732424384548002,-0.008900287212009252,-0.04053442899928905,-0.022156307574622183,-0.027017401521188582,-0.074245248345178,-0.004060470227474472,0.04797893760425043,0.029591006726909428
MIA,0.01641412322185292,0.013665970725879877,-0.018536605044038125,-0.01588298473394432,-0.026633164770772016,-0.014161523860338589,-0.02554060619992505,-0.016365465364506504,0.03301348390397488,-0.004428993545865185,-0.013623968992579448,,0.019159089403390873,0.04041625266412437,-0.004133648423283917,0.006087931816117754,0.10428184034222233,0.15917180064223657,-0.03470084810608716,-0.04541571798950344,0.11584235523678156,-0.01008354036065083,
COL4A4,-0.021052850626481993,0.02790654291622576,-0.043707359827891215,0.01047658690031177,0.06080859299414353,-0.006665896022241555,-0.03810294277633451,-0.01539949696505868,-0.023775265773182667,-0.017609111753185688,0.0019586297311761894,,0.052369873707596167,,-0.030356250946960556,-0.027555270028991618,0.10995667795305583,0.03353982580022073,0.012499753379300685,-0.03246006031978846,-0.015423271325202872,0.06390254996101265,
TAC1,0.135443146198543,0.08633999400400558,0.0654020544664537,0.0060176520605053786,0.04035096595675941,-0.013252754783628863,0.06135144529479418,0.05013761030896096,-0.052424312326019705,-0.08731450377457718,0.010748007354716748,0.09989801989998268,-0.026087666791635798,,,,,,,-0.02176314373457123,-0.00549160759443387,0.06181380586097963,-0.0025286752762933946
RARRES2,0.04623848344736855,0.04421415219519696,0.02366030385054948,0.03898578275684188,0.0024428200763044975,-0.014513866796920566,-0.10328796178214786,0.07613217640861426,0.05717724643613132,-0.06686624715373367,0.0049589452369704565,-0.05838689529730866,0.09407095280065776,-0.00844488808455787,0.001201489356413047,-0.00434447558081883,-0.005464395442640554,-0.019551959442643894,0.0011165152107462507,0.025376740938315316,0.00654691179497256,-0.05882428437012465,-0.06841001712041776
FGF7,-0.043916136323068664,0.013118201464270122,,0.030064090089537268,0.02297314603939924,0.06705919708978958,0.015078250402768402,-0.02537957103419326,-0.038724558586417386,-0.004550596296199664,-0.020773251430758873,0.011788622644567067,0.08128730013938544,0.014250417342669913,0.006639501721099711,0.05933524041651311,0.020028696691206015,0.12420253883681807,-0.029285084346283883,0.021642678973641295,0.1393368667948544,0.03160192000265211,-0.010116859126126903
EFNA2,,,,,,,,,,,,,,,,,,0.08947990990931505,,,,,
HBEGF,-0.004244689678943386,-0.005668677006763891,0.018370346246171596,0.0581870790072747,0.037714931855835625,0.005287873805764154,-0.05721942873154807,-0.08071740287241849,0.052746467096564026,0.09814466837869461,0.04820068519849212,-0.016462041897455825,0.06217205906324309,0.021531504573198065,-0.007320736538508825,0.009336179055793384,0.009983994066971192,-0.012545943316395152,0.005491484587121786,0.031027109446052695,-0.051865687406800955,-0.04180084513255497,0.01281564428602437
CSF3,,-0.011806947276076816,,,-0.03018361685287475,-0.0244358843497883,-0.012658021223159939,,-0.025153773570986727,,,,,,,,-0.0045983570252306465,-0.03552436785599289,,-0.007637099529045551,0.0714723253890312,-0.03879637006734279,
PI3,,0.019041675427032948,-0.03828667476117986,,-0.00795748430831139,0.05156845200769538,-0.0072942834240705134,,-0.028323481034806985,,,,,-0.057351500836173464,,,-0.004093913899183324,-0.08229930579384648,0.008653293540565548,-0.03675928145778337,-0.040230923579338204,0.005557227009189229,
PCSK1N,0.09678908448746482,0.05905245608908352,0.034175297871337634,0.027754448997913683,-0.01804366533527162,-0.05423134850090429,0.02963809879587684,-0.04954841424379755,0.009470405388450226,0.06544172946273251,-0.04550465981762944,0.1620236086369703,-0.023116883732876566,0.07935584668151918,0.03403874934810859,0.013258727865021438,-0.03706568975750245,-0.01245908866756657,0.0171238901106378,0.12843762047205579,0.11384445084109095,0.07987452125554745,-0.02738345492798532
NTS,,,,,,,-0.01586937864239562,-0.01879928690269281,-0.030917013500495315,0.028677367749339946,0.0350177175666861,0.03854457824699752,,,,,0.017023864808309502,-0.017946041330147676,,0.13146483642807338,0.01957020698422606,,
SFRP1,-0.026450077600535346,-0.019524811233107727,-0.0004176246893263679,-0.03762478541769956,,-0.02863460013359087,-0.009999450175442683,-0.04238026541445942,-0.00932317759917641,-0.052513308210190776,-0.016331473868335094,-0.05714017368784857,0.03730105349259335,0.0784230850715557,0.03767616863214661,0.06729091842918795,0.048379977575998996,0.02858636820026189,0.028811432174123876,0.015597404118820676,-0.026783710398625492,0.004357309755017687,0.08988535965010253
CXCL13,,,,-0.045557107838216156,-0.021916877245013067,,-0.02436104116657871,,,,,,,,,,-0.03474864661926584,-0.005515472405921606,,0.022256219281170712,,0.0818083563197972,
MICA,-0.02645500396464275,-0.0401390800336743,-0.047872115765911424,0.05051690537233609,-0.06258241177363237,0.009553977588226873,0.00992687741173007,-0.008394110099972806,0.06475082942439533,-0.01483637767947711,0.021884821675119338,-0.034410870315087216,0.08253220655708522,0.05341126974311685,-0.010672489501098063,-0.00305902984904784,0.051550384185623126,0.03817120863382814,0.08346764299189828,-0.05302270340782576,0.0029875863266934977,0.04175225534569384,-0.07046981993592423
TG,0.06777537857487342,-0.0171949113489052,-0.030063698480224863,0.049717430333717956,,-0.02109005623894102,0.05478115498262055,-0.004325293260446499,0.0370478510095277,0.0027933248716774974,-0.011819016598083421,,0.025121430319181997,0.023291767512565977,-0.03888737141695684,-0.057377418182849985,0.05432311887413778,0.09290799773418881,,-0.019132219694490644,-0.001951964230511036,0.08191819579417661,
ADA,0.03244636125001385,0.09038235843182056,-0.04921075126622179,-0.006698291179135934,0.006596915587474564,0.006293815593682178,-0.004181643472086708,-0.042391778171580824,0.03336758918903139,0.02789467901270663,-0.019195033441234924,-0.017686692362770207,0.041638122860240226,0.04031419141430869,0.08023353233276583,0.057815244040928464,0.005086608666143265,0.043188831777860336,0.04079725151613873,-0.00858059058658541,0.03679246212589326,0.03493046843704282,-0.025140337018001238
LAMC3,0.0058269030076898865,0.01038548268440376,-0.05239628466823148,-0.013036388701909719,0.07630525225155434,0.029587351147717125,-0.012673102207365726,-0.03750368613329122,0.11598585396304617,0.004817415503073894,-0.002493451809301264,-0.036962908485532346,0.006877153836133734,-0.0862677915601289,0.012925083329638482,-0.04240839743647448,-0.0027447622223556174,0.03914601806480026,-0.011335859854719207,0.04409692794025682,0.02651206743656652,-0.02874214365911627,-0.06489467019327858
CCL7,,,-0.02314884365491999,,,0.05674237104958691,-0.03229824287832603,,,,,,,,,,-0.010038320603495491,,,,-0.01940384465460622,-0.03565755913250228,
NGF,,-0.03198853898514764,-0.002419128280867249,,,0.012969118758142507,-0.03447501262864791,0.014693029067087903,,,,0.09533706634303538,,,-0.06487806857065598,0.059399473227065624,0.0004999068471995352,0.03995722910778697,,-0.017379533449001682,-0.027617419423686417,-0.043968194827193795,
TNFSF15,,0.01761145933733806,,,,-0.02487842981093293,-0.023913509425525607,-0.02514281780365371,,,,,,,0.07337078656076522,0.002063931608867188,0.09879354360261917,,,-0.024069787882225965,-0.02462926926799511,-0.04293772273533065,
HMGB1,-0.05748426000237146,-0.024680001418918525,-0.07086115451746446,0.013009858223553316,0.009273089818138095,-0.018779325653016474,-0.03539506309557903,0.007478575568755846,0.02904181256715763,-0.06151239131845735,0.013086670985464162,-0.09374625611460431,-0.013848656448692376,-0.0755240405058311,0.002090406485753868,-0.07589856301309506,-0.05989183635178178,-0.006017260295425908,0.015299032888623209,-0.06426270256570153,0.021010423197749404,-0.034489673191731594,-0.10190158627640265
ITGB3BP,0.021733016201324794,-0.030162169063505658,0.031459390847554544,-0.04505390132668883,-0.06607379491978503,0.006055034438374053,0.03507909188546831,-0.07193144280894995,0.05378218062315499,0.023593722414617168,0.012238250611685634,-0.06520628627495861,0.0711834915707642,-0.02869126563419843,0.04486982760322262,0.047258460394201174,0.03537023262862417,0.013263362629390454,0.034506752015489486,0.016535208715362636,0.06041036469360795,-0.002994542316295491,0.09536980873369962
AANAT,,-0.034465288766749015,0.08169744387615603,,,-0.022636829139476816,0.046636524875225155,,-0.022689384470452323,-0.02964354572229325,-0.013623969750379392,-0.029252057836300194,0.003877231263845537,-0.04879301501768219,,-0.03670295154835119,0.02087599237258241,-0.010236417886162323,-0.04112382059371031,,-0.020530076827160862,-0.023689015779622305,
RELN,-0.0174533673925517,0.04993723970408508,-0.03425652049914542,-0.005184024168530606,-0.002140093277928733,-0.015423987876559716,-0.016832460743854062,0.010573816207763105,-0.026814300639940922,-0.033023934233943286,0.054703094857714026,-0.03474091176215204,0.06254896191210164,,0.10465874942531765,,,,-0.05142787337560688,0.0627410922558143,,0.04590076560483972,0.017668982705783105
IL15,0.06495333509124371,-0.04600588476226246,-0.030246757620755536,0.024718511894527135,,-0.04282168963066801,-0.019753498714068438,-0.017890609590546405,0.004693684598282528,0.018444805995218746,0.011720823940470335,-0.0020504781904647253,0.002358353232554894,-0.056239020963298476,0.13741449340479808,-0.02485507014171535,0.031970922547131804,-0.02822633018934371,-0.05121225250374766,-0.011500456112878482,0.012122872221087494,-0.001470068648459968,
UTS2,,,,,,,,,0.012758840997439683,,,,,0.06107049494676795,,,-0.0317323007686565,,,,,,
BSG,0.0874203823849075,0.018002640888948797,0.044847821165072965,-0.05063491308466744,-0.002640088072986016,-0.02287566517757433,0.00013287889883407099,-0.015955128589338806,0.03799488179544785,0.11616620508390019,0.018419779304008295,0.10010361837555769,0.10040776190252049,0.03944079314309377,0.05364178865269906,0.0749061052115613,0.11837170789140512,0.045570590292887944,-0.014028125944198604,-0.02886431791152625,0.036767153614977705,0.03823421721514832,0.0034296985575763446
ADAMTS3,0.09443280347527884,0.05282291055184912,-0.004444226123342497,0.051413826478199025,,-0.03857535724824348,0.014916088786881818,-0.01564780494151032,0.053396175806283724,0.014861656566786364,0.049621238786653823,0.04883618707972289,0.011080866206929996,0.0185603724409505,,-0.02558496033907301,0.003450034975779042,0.010254573602445485,0.009686824297790558,0.05295487459450192,0.05203994844876273,0.0495207759202448,
CD34,0.01946680651590932,0.07414359083241637,-0.021098450794892473,0.04437870755996062,0.0444800911465906,-0.030436748428198837,5.632368962105886e-05,-0.07324885466974923,0.0688638942857563,-0.04483600220454903,-0.025490077483672942,-0.009913070293892974,-0.013858323434855466,-0.029976620964869208,-0.013126618913218662,-0.021679225608216324,-0.03340200340900632,0.05048061675867862,-0.02740150871232816,-0.007316935864828246,-0.025604125342810233,-0.0642335782998161,-0.0630464376058005
CCL23,,,,,,,,,-0.011323896988699277,,,,,,,,,,,,,,
PLAT,0.08010061483381438,0.0818184933042425,-0.030453736857002447,0.11963733217752692,0.09664554353676971,-0.053230540123113006,-0.017753595871931475,-0.09136628989985648,0.08645221078009374,0.12011368374385559,-0.0005190400884286852,0.04558143669206604,0.01466111360371448,-0.07189280786442119,-0.039181659100183036,0.007691529493829574,0.03529402861575082,0.03394579071859481,0.04436275194564371,-0.009118325196876602,-0.0023176362097856707,-0.031575479677967574,0.08933931891212211
NTF3,,,,,,,,,,,0.05395969888781484,,,,,,0.05505359405576748,0.0853603723360312,,0.10591747250941015,,,
LTA,,,,0.06890434399437022,,0.010869362759411428,,,,-0.018804587982219734,,,0.02938771812276199,,,,,,,,-0.027630389452525446,,
CKLF,0.05024992699754134,-0.01896549761437405,-0.03271685740428064,-0.01892823778144173,0.06439205828279808,-0.054234702607667336,0.010506291089541792,-0.01598828551433375,0.06124025429987124,-0.05430826740098992,0.003295958395751589,-0.040085479899385094,0.004179057309628634,-0.027441209404579038,-0.0886446257931061,0.009016393496006272,0.06804651483642425,0.06372986208215742,0.0569021831160251,0.006040274469666331,0.04880910917280019,0.01594536271102184,-0.048689029761320175
CD24,-0.04864670815172584,0.07552789925273143,-0.08420982939542507,0.02176139890847531,-0.022816237426128528,0.02308339954560233,0.02370560647382116,0.04407529485594795,-0.02419037030551802,-0.07986376359897165,0.020144353708987362,-0.047962689030501104,0.09606567923847895,-0.1094304413949063,0.09296259452252738,0.10087524455304364,0.03210886393454438,0.057357350875335236,-0.007168424470071893,0.1199753036085347,0.04398402051827443,0.0409444008199108,0.08185998369096327
HSP90AA1,-0.08768096019921649,-0.015212283143699693,0.02689184621432652,0.05217950980540618,-0.0910432421727933,-0.026311120671585465,0.027625050510789475,0.041602483735670416,-0.06774955709430713,-0.03181138214001362,-0.02884914639559821,0.15210532809316918,-0.0426548381936188,0.07973826323034762,-0.05064284089234039,-0.09932335227848935,-0.11248321228821465,-0.12119683357190476,-0.0036368700011000054,-0.017655151649183957,-0.05292345508215535,-0.01114106584650726,0.24995674468050189
BMP4,0.06303019830336676,0.010168384703463047,-0.05323394743536569,-0.022927253364035224,0.04599519850475191,0.026329183879835235,-0.0027728123003046903,-0.025911209861322563,0.021229035310185874,-0.008210272747203708,-0.01797264073021211,0.000361962299796009,-0.031571103105658374,0.1835674613454925,0.05087482362635313,0.02819344897602136,0.0348584367637163,0.0016237890089531323,-0.03397104111091648,-0.017530608378809504,0.04034468912830799,-0.021897435622555885,
SCGB3A1,,,-0.023148841340066555,,-0.03226330154584177,,0.0029283719160449165,0.04277636815351285,,,-0.01149195173626244,0.0022396716778771645,-0.025853553952212355,0.04385018508371086,0.02868010656827967,,0.0655840665190044,0.03185097960225245,,-0.010130606788578944,0.12784471371900336,-0.03699137550161169,
IGFBP4,0.0550323029682216,0.006326900207305364,-0.057776318589982424,0.04796574208259853,0.03528708754831722,-0.009041478542251442,-0.010904068474594556,-0.060349677451151114,0.09077681955626538,0.03197897135374856,0.061725217683376875,-0.01711199901619324,0.01725672972549052,0.005909845474270193,0.0857956890152528,-0.0675755870048738,-0.022530499164935765,-0.07222234794054547,-0.024152963767588548,-0.03496930563895946,-0.002306244734980552,0.01570809700985619,-0.07338730660449104
RSPO4,,0.05509005360565582,,-0.01627610465727861,,-0.022869861280012328,-0.004234784360619847,,,-0.03320518323122082,0.08576205011316877,,0.0398328059202751,,0.052009819025293974,,,,,0.0435937855643096,0.11690165209803931,0.10429682975157745,
LEFTY2,-0.020844690534672305,-0.06545469670465902,0.007171726357324924,0.07951404598372598,0.053380212725258995,-0.02298237641130182,-0.03726111001314865,-0.05128225430686433,0.046725632716376704,0.0002773059953090426,-0.012601063785278706,0.002666622074181142,0.008676503145399804,0.015290915890591365,,-0.002300772880227668,0.08341632851424051,0.12091420794922844,-0.01239009673835683,0.006898832322952144,0.01846556308234252,0.01910719381862983,
PF4,,,-0.02401320695774521,-0.019673867728304775,,0.10131743064701078,,,,,,,,,,,,0.04672606318946602,,,-0.027630383058648383,-0.023399574473758115,
ANGPTL2,-0.014478515816579508,0.021208952444511164,-0.06717212967863329,-0.01668379304207122,-0.0038205239479118204,-0.01835226452874346,0.02991268136415238,-0.07869258182637887,0.06701287195526906,-0.00749023841768383,0.053980004225367056,-0.05801411138114503,0.06786893294311651,0.010533028387446393,0.01925686591637564,-0.04249867296127204,0.07771931752121503,0.07990978057116249,0.028606439708474082,-0.02375750667914678,-0.005290573145968685,-0.002897769868956501,0.0026964061431935496
LRIG2,-0.012484957250181178,-0.025977033821978104,0.03455636023735386,0.02491529475598742,-0.08173550391567654,0.005792021236044741,-0.0016823762656358956,-0.029570064161058687,-0.0283292380501255,0.01601592202300315,0.05387781306090303,0.003908800670866842,0.08834735795102155,0.10790456169602237,0.05210172721885406,0.11969651900646024,0.058765603691592345,0.0042144424846589056,-0.06513704944033545,-0.03070548737058232,0.0055955418218153145,0.06959298894846978,0.10989830486005675
ICOSLG,0.0029602932825248656,-0.014821749158826602,-0.011456525674176791,-0.017586372097020263,-0.009179632082858045,-0.026665090683458927,-0.030759295337994905,-0.004576045210457717,-0.02149881229740116,-0.016801680313510127,0.003711557871482038,-0.036116461384759484,0.0432928979820276,0.014970036169452266,0.009336790186353274,-0.025727206770304007,0.09123070602295522,0.05628097615573666,0.017297590635053338,-0.002184475418527207,0.08013133668081679,-0.05999896084840775,-0.050751527622465285
WIF1,,-0.03826954698599293,0.08069775074774517,,0.11551077559882353,,0.03928381159152793,0.05870311003375987,-0.06907661015773728,0.06426695642372002,-0.021625470650265474,0.009183210173826794,-0.005029954486560595,,,,,,,0.017681765848022758,,0.08843799890053206,0.03696434341387847
NPPC,0.11144091936687346,0.07330389780114932,0.010893374552974516,,-0.04047698242761029,0.010284477902151163,0.06878176820894581,-0.024957761771403738,0.09169528044462795,-0.03193854145503023,-0.01597099825262333,0.05267236759488719,0.13449168183004226,-0.026875488328146954,0.04070164729308037,0.02464730280269019,-0.027571757249899603,0.03968218163365931,-0.025591260343058905,-0.019960961726001866,,0.014709865031835866,0.008004091437971064
LYZ,-0.02987096663710592,-0.04331755386568661,-0.07626566826662622,-0.04134328151879802,0.004200368224687651,0.03674145812102946,-0.014138847742771373,-0.019516731230971522,-0.002537407652986087,0.041472503462174834,-0.0502241460767573,-0.09148417305980724,-0.011560112730833016,0.02852730072110463,-0.017361525991627946,-0.0015472730711204045,0.007350680844262194,0.06441224703003744,0.05373044120189637,-0.027245692638086235,-0.034962873453536714,-0.03522592718778614,-0.004559081279228854
EREG,,,,,-0.040685292763028576,,-0.004586032338668139,,,,,-0.03200756564800678,,,,,-0.009231489256430858,0.015333674062047373,,-0.003546155291925658,0.027111934165804576,-0.02693984194052681,
SPTAN1,0.048989651527180045,0.09996310355914124,-0.02757618956016142,0.004215124011732615,-0.016764014894710105,-0.03301828772864731,0.0879263261755051,0.004251695496651077,-0.03291300275000045,-0.03578122071722791,0.017197346126405007,0.15097495847796225,0.0047932785224422585,0.041739423219655396,-0.041732459355532395,0.013462134755935922,0.06751228430813429,0.0021047046805497053,0.02580593631060921,0.12868604706575237,0.07837513620221163,0.0012991428376009533,0.10758719225149886
PTH2,,,,,,,,,,,,,,,,,,,,0.06780898070448574,,,
LIPC,-0.026953944877977636,0.06128591437034758,0.005298463774046834,-0.008286364734559445,,-0.01786013375819578,-0.02867344346497254,0.00040975996808902506,0.0021792255575529868,-0.015293420524888638,,-0.026417639314400672,-0.004331588746409735,-0.0363556842024481,0.07574118438210065,-0.021204554636884983,,,-0.0013238958696695626,,0.00144284905951004,0.01745778439556604,
COL8A1,0.01529291711696197,0.0459763952962354,-0.0800322621118232,-0.03695445043592524,-0.03768479650439946,-0.029057085839255422,0.014979157158074028,0.0033836198872760396,-0.005000696982512862,0.028339828820782408,-0.0013963508907824872,-0.10011495255031636,0.018248597586996547,-0.019349683650154218,-0.041686236707800736,0.06743367182275606,0.06949011865791696,0.056166140687510635,-0.034365124490963475,-0.05037791710320202,-0.012122392509890534,-0.0409435436436575,
GSTM2,0.06040198776144177,0.02549937352646238,0.0313072244296629,0.03249192834278643,0.03356812993023788,0.007057749348851957,-0.04498752180951018,-0.015128919426106316,0.02527016166906674,-0.02340424304244504,0.012488669295388442,-0.01684728412710555,0.1260512287703003,0.08904919239971154,-0.00012616646976602866,-0.03857590278513857,0.11610581794108454,0.11006198529961216,0.008530833542410805,0.053110524043802156,0.07898310055246745,-0.037760542459509445,
IL4,,,,,,,,,,,,,,-0.00241709556343062,,,,,,,,,
SPX,-0.018158768561806905,0.027094771135719252,0.00033315607804672526,0.01094696092254986,,0.00351869061878192,0.14812448252865368,0.05521494107925559,-0.023751485032403652,-0.000704150203154314,0.03850813272859397,0.04282333495551441,-0.0645422923724662,,,0.037446419050777786,-0.0007569709314210345,0.1566727699872276,0.030120199141201925,0.028084535096777295,0.10772333051073926,0.032818260238705044,-0.0864142748789426
MFGE8,0.022178204820745888,0.009008401470817282,-0.08612176907794085,0.02843595796856574,-0.018322033682242337,-0.030625424016538436,0.024162889543053272,-0.020234765005993943,0.02847219774023361,0.05174103564864377,0.06229968341815256,0.047241964202299556,0.04038310230700909,0.01299849622313997,-0.03194624150604239,0.007399151556313685,-0.0011333760964426147,-0.014600049393274264,-0.004666982861309406,-0.02417798225222237,-0.019115332447210316,-0.019932773712909715,0.0245459104030935
TGFA,-0.040286703777568954,-0.09371431936324685,-0.0007078635441396226,0.011892513788363219,0.022819661579579615,-0.039893335360980546,-0.018161816227776986,-0.0040237624335736745,0.022982197847947868,0.07289906559109466,0.01752837557133673,0.00205577908789554,0.08100250172905243,0.14175789484059131,-0.03216293999718148,-0.06113920471457375,0.060303666950592374,0.007895962345235623,-0.07664686986296586,0.03925036439009052,0.06714740658369787,0.030374658912119278,-0.004453132378962503
