,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GRN,0.037109317703496826,0.008803940890305452,0.02773172240577179,-0.017019416964467265,0.02220449707363911,0.05963297197626844,0.138044170098817,0.03680810550204301,0.0027820343278177045,-0.004736961981260362,-0.023361316899130655,-0.05774014839889939,0.01921961681214464,0.0327946321606298,-0.052569939943112626,0.025085142363835754,0.038996661176911536,-0.009404774342042909
MIA,-0.013301187744044768,-0.01535664203924748,0.04959335103584026,0.035393351675323925,0.0038753114646404067,0.11253280950970757,0.04303949875639476,-0.024908095148019126,-0.031409380184911635,-0.020706856863256518,0.04992878996197422,0.0067454743236879345,0.020549265731579412,0.06696230486921058,0.024313636360276995,-0.07197582770477129,0.0819265006396273,0.1409534106402678
COL4A4,0.006301579875793448,0.012451259948500175,-0.0375267387907492,0.030898009436281113,0.046498685203192926,0.07318042176115809,0.006656641241700549,0.08565241838839674,,-0.020086419363079304,,-0.03535629198036478,0.05002672063050769,-0.040788861714139764,-0.039975868057026416,0.05160103484310796,-0.03379693542769195,0.027869210022485286
TAC1,-0.08581343217537676,0.03110973475701912,-0.015953225378010357,-0.04379793165424149,0.00028827114335785287,-0.10318346814491271,-0.11548530581072695,-0.02480634142914476,,-0.025547481739631048,,,,,,0.006494106557651858,-0.011571473712271583,-0.09074028333792104
RARRES2,-0.002816765914752034,-0.04873622609973873,-0.06375489059559264,-0.05042925742896058,-0.012945500920568748,0.10424420928688166,0.17853729307747906,-0.04955965198156824,-0.04744191487133921,0.0033488772962281367,0.04123028082769961,0.017309841905077807,0.047269618213967204,0.01355335746620302,-0.020768653910900308,-0.029646372582344246,0.01529100308334071,0.01641801428186006
FGF7,,-0.0029316208410607694,-0.020199608342095637,0.025894509472829844,-0.00647184815588919,0.017300723622150765,0.09358505014816587,-0.00021026805622826347,0.04523880358350492,-0.004609961883532481,-0.015736094271098518,0.0795189850523912,0.08592963077356815,0.030954993635338872,-0.0249657526838556,-0.04210791863760618,0.07387714004202917,0.025995289813325967
EFNA2,,,,,,,,,,,,,,,0.02893965839605574,,,
HBEGF,0.010165453994915653,-0.01899589541314495,-0.045570449765949074,0.0009297796821535157,0.0075776519845489835,0.07753316958080042,0.09110995883966021,0.0975285937668817,0.057652232374939875,0.03308752166658805,0.022552388923336938,0.03129414634864087,0.0755488754276947,0.0811906394545159,-0.0034561923690180287,0.005089840173647221,-0.00116279258836253,0.04824616700447302
CSF3,,,-0.00623599828298457,-0.030645463854671446,-0.08119988224140208,,-0.026292915036720876,,-0.03479416308059487,,,,,0.06910841387052602,0.011388227108736219,0.003499198164996741,-0.028796461900000007,0.07587904098397547
PI3,-0.026095916496010882,,-0.012295574265437639,0.040188633087407895,-0.07454772309021672,,-0.002656206690060309,,,,0.11297433146980923,,,-0.0025573966577704475,0.0053578487658241265,-0.03673127441875174,0.04294698960486721,-0.051105507605322315
PCSK1N,0.012225124704159093,-0.018603356144402686,0.05837490605677832,-0.044230869049637515,0.029794630277714028,-0.04593496213801441,-0.03293732582026339,0.03131548752724633,0.06596734568890325,0.012466954378979165,0.05166753281178116,-0.03889147793033644,0.048382789630262935,0.06397423346284106,6.579378641992783e-05,-0.05312001647340771,0.03260818974672429,-0.08291853897211571
NTS,,,,,0.05192034826279089,0.015324752225521113,0.10088902580593058,-0.005413561650719491,,,,,,0.032694530051253924,0.014810478700636983,0.005806141347413308,-0.021964243495977066,
SFRP1,0.06273378256339408,-0.01520876862791001,,-0.022433983101961083,0.01146745561590165,0.1313283094964305,0.04341687901194942,0.06555801099595514,-0.016086639552877962,-0.005225833768953343,-0.05264020987003465,-0.06745245927841428,-0.014855872203171005,0.04387294009496036,0.07608869860663495,0.040911666835351135,-0.03194002961999875,0.009735963829133765
CXCL13,,-0.029152190274292097,0.06397158297755708,,0.06327925361457565,,,,0.06145492386197099,,,,,0.08138757561581071,0.02383865296579717,-0.04122245744292212,,-0.012304708482531016
MICA,0.006599654622730266,0.01065391968214378,0.0635640051922829,0.020419794005732763,-0.02427214060212805,0.05384633145238179,0.08644296819934819,0.03828849356755254,0.09077984949296627,0.04200486605307018,-0.05509012715591653,0.028917774017525932,0.14305482325539667,-0.0021562812466150707,-0.02321432179420384,0.007634184194142204,0.07297847406013572,0.040169864018432616
TG,-0.02093080219715594,-0.016393589166878518,,0.034423963945002606,0.030295809449122045,0.008144313443940029,0.004280619153737624,-0.022459415709381907,0.052146320812553965,-0.021191542037093627,-0.0013218755624590907,-0.004202985308481243,-0.045470789884756065,0.11317766518396245,-0.023813625054861388,-0.020798521052990956,0.013068371188053683,0.033164663297534015
ADA,-0.02514627780467116,-0.03386697253217395,0.0028796787455572896,-0.026292325148901247,-0.005741662658505904,-0.027379023787677453,0.13680420371960014,0.0013678346695969565,0.04355644162738236,0.024709758877842134,0.08834347614696363,-0.04022305285609262,0.0436813594375263,0.04423742517754953,0.08289047531290997,0.09245760427643974,0.10376063033037979,0.06209223792275253
LAMC3,0.010196708233739278,-0.029152190383947296,-0.014932408787157356,-0.001499233775192437,-0.0007768869833074597,0.03803903786148368,0.07135784625159301,-0.01661039437882281,0.02176207830593047,-0.039426324425878914,0.0006920358293418078,-0.01744992510727461,0.028678359888060286,0.01162359744878078,0.1284900539257721,0.025728557549501277,0.037834124199071784,0.05858442403808014
CCL7,-0.015778081924484884,,,0.03239442373712781,0.007310489095187249,,,,,,,,,-0.004132741783712852,,,0.08163225802074721,-0.052398161220899096
NGF,0.03637774002945666,,,0.11155954678295879,-0.011213606416817191,0.09619906891579541,,,0.11170104922774719,,,0.07425339432842176,-0.02506511145926807,-0.03673113055138412,-0.023410379995183604,-0.03495147017910238,0.0018947528370168248,0.04817534462314039
TNFSF15,,,,-0.01949118448932235,-0.03221722346924202,0.02610881097332893,,,-0.004630338170493218,,,0.021746630118566063,-0.04191196384702351,0.02527145715057397,,-0.015692932394463937,0.010253901008655628,0.02588887787491866
HMGB1,0.07357528230817614,-0.040768858790979294,0.009081572589788943,-0.054752160030753755,0.02858840353534949,0.10564243589800677,0.16176203054236152,0.008229321484063972,-0.00574567667852479,0.00653811487143138,0.020514405909779015,-0.06437111213320225,-0.05713087246154192,-0.04988607363801839,-0.019415803602437522,0.013587686889394764,-0.08845470736716943,-0.012308383658682504
ITGB3BP,0.0026268632136440054,0.048568885945124526,-0.009392340110420413,0.036670974660822704,0.007113410278336826,0.12061287744416845,0.12832471283111768,-0.01311539002718644,0.013883511091259848,0.02536087766107634,-0.00850311767203823,0.052050603209142156,0.03927219339823715,0.0012081910503152352,-0.003192303092119451,-0.003365391407604202,0.056228516654274405,0.036617792699704325
AANAT,-0.022891596404858175,,,-0.01773498634616062,-0.029029645121174053,,-0.02371692089990038,-0.020197883800681098,,-0.01892393903226382,0.04813039225615479,,-0.029086568389797195,-0.02790112500803916,-0.03193326771647445,,0.02248479371266759,0.025586364919236493
RELN,0.07853675704645698,-0.029296106224052713,0.042303467974698826,0.03652434039464036,-0.04948902447927541,-0.029182819133711436,-0.02046272870116928,-0.01359468191770923,,0.02952590772419231,,0.05437973737718023,,,,0.01999987248261737,,-0.0013029624990945597
IL15,0.09524607872667185,0.04278478669819701,,0.03405855283507495,0.02511694446960308,-0.019336501068404524,0.08665098518782365,-0.020541793900228315,-0.013544755536183926,-0.01755107880219066,0.07090048603239243,-0.05157742634014468,0.12422368795387129,0.05569211396632613,0.05563451162851586,0.0024468962266184094,0.011378703185254106,0.0742089130029433
UTS2,,,,,,,0.1692384317577326,,,,0.023339681855897954,,,-0.005291745783025977,,,,
BSG,0.0322959777640909,-0.012562709717245315,0.03595973925604615,0.0458571158380648,0.034929592286570076,0.055176625353890896,0.00235458033793387,0.0336940974166909,-0.07014256243750637,-0.013712817388695009,0.06526990324292184,-0.03645373119636083,0.004071605796591469,0.0987836056743853,-0.0001744799374933354,0.05061340547624335,0.059195657622803065,0.04047958071690961
ADAMTS3,-0.03568827552191302,-0.028804724727741378,,0.007266777191101369,-0.00260595569422205,0.01926769278020423,0.158785689484967,0.026798912726745196,0.05176114252725743,-0.029164228492952176,0.06962573617040768,,0.006447412559724739,0.06607412796657897,0.03120153842173896,0.022613096138867247,0.00921249931659501,0.18922463306126197
CD34,0.03692922975556338,-0.02289669985106548,0.007113982029619668,-0.009891417754332256,0.013204143218961486,0.045138010396052385,0.08469369147459938,-0.029478455827601387,-0.024658815281024406,-0.04064548647544299,0.054480433821732455,-0.017287654275395813,-0.002254108818926815,0.06071523415812409,0.07799093202180772,0.022567858097452525,0.06302073163074047,0.08296677262276937
CCL23,,,,,,,0.031205774705820737,,,,,,,,,,,
PLAT,0.04145775041130995,0.041854944696109404,0.04953908894234773,-0.07670155837436674,-0.00622292733811723,0.07530314838043722,0.15404273386040526,0.0004750356127411029,0.0016969100338504572,0.009166010105859294,0.02314563864435515,0.011987378207290943,0.09548465845789299,0.05232329673028234,0.027556454946923135,0.004506692590873132,0.1167492075821993,0.08687710455587924
NTF3,,,,,,,,,0.018168612929711284,,,,,0.0427384810914759,-0.005487849714624763,-0.004196744975601975,,
LTA,,-0.012055897002342173,,0.10622446199251992,,,,-0.019452667048745167,,-0.017551080968704016,,,,,,,0.02808187954356859,
CKLF,-0.034783013953663566,0.030638784239896123,0.027532066864564986,-0.009312030033565398,0.04262668946072837,0.12009662143333316,0.14707964637904727,-0.0531952572542455,0.02213837919532635,-0.029100676019090027,-0.11511851232271449,0.002539050868721494,0.036670061699077154,0.05587697766042105,-0.009735742646989634,0.02816521569594758,0.07866111794278462,0.06612878137366164
APELA,,,,,,,,,-0.031501526148558875,,,,,,,,,
CD24,0.00699484943806326,0.021135583215811753,0.014052197684638083,-0.005959680744844731,0.036549929588983766,0.031235693926216883,0.005383043668131156,-0.06390642173294711,0.09501037298064101,0.04006331735274095,-0.0572553955974191,-0.02283754908168565,0.13359984080966847,0.05061981412625183,0.008002666833394994,0.0330665355572482,0.03917855894946477,-0.03929747227818356
HSP90AA1,-0.02790435961530802,-0.00034559526219856914,-0.03223201005122468,-0.03825653516907949,-0.04253474044048281,-0.14900801762378832,-0.15512754788275215,-0.02899669151654544,-0.00772756349849858,-0.014755309182096818,-0.08474967308920799,-0.16062264118069297,-0.04633715735120451,-0.011884920807881642,-0.056557441059352474,0.012991521219399756,-0.1308811154871557,-0.05271573950022144
BMP4,0.009513916464967692,-0.012779957539233616,-0.004297723533724994,0.007717605583176363,-0.00781017907419436,0.11764131115458831,-0.022441071418849923,0.04219963032674689,-0.007611257315290713,-0.014955333738650057,-0.000246141679111224,0.028078910522848315,0.0561379897929972,0.056859123488287255,0.02386036627165433,0.07364259892727412,0.14649073198050985,0.010671816036421393
SCGB3A1,0.026385604920876677,,-0.02807713613894701,,-0.02359631143008411,0.07901959470793822,,,0.08309588422502569,-0.01224691219662304,0.05431616109357003,-0.04844897722762379,,0.0013249911616408322,0.009885432662791188,-0.03258926877223393,0.05029991075292959,-0.007971556783674276
IGFBP4,0.007348599983089681,0.011696240491784768,0.0030826727013129962,0.050732107022457215,0.004343669118523818,0.07689777737498245,0.11136349891976693,0.0634565168919441,-0.008245949698179975,0.04222916025861839,-0.02189097338620391,0.03143012751032298,0.02689974641426124,-0.029825837810124142,0.01868750402754591,0.037711579876767466,0.0747258389740628,-0.008603722793180828
RSPO4,,0.11554068908554674,,-0.03433913997397541,0.07171296482667575,,,0.07526595145764532,,-0.0243461124023705,,-0.00024995677414619167,,,,0.04566424632836044,0.031223421821510156,0.1374127433097877
LEFTY2,0.055626373107811405,-0.012203961760256957,-0.01801635399044479,0.04028215142880693,0.03376847414418787,-0.020770727883922993,0.1945354320839814,-0.0446489469039201,0.006575822218161984,-0.021666613451810632,0.07399691501963866,,0.13557636184071084,-0.01014894846827382,-0.02728448023547777,-0.0037260662840424004,0.057811537775594786,0.08917822213853274
PF4,0.06628629436698241,-0.010966476891411708,,-0.015271600847124252,,,,,,,,,,,-0.021749585056036747,,0.007063653864665965,-0.02179291835220254
ANGPTL2,-0.03211783555685343,0.010253308385620837,0.09213783409921797,-0.03997135312246291,0.04169023047990066,0.15274695102306807,0.12095405680227087,-0.0087377645249136,0.030109239098385737,0.01213794922682804,0.1194071474365185,-0.04408853818462577,0.0014805144793045633,0.08522064481351267,0.0699013037692102,0.08596860608870535,0.06316258344085994,0.015552836111082427
LRIG2,-0.03456491602642417,0.03161781296483803,0.04424698975339139,-0.027760990537305213,0.019026851867083448,0.06286139306715641,0.07319617582314486,-0.037478630758735115,0.0033820631771429997,0.041572985838087655,-0.0075380586695164625,0.026531635134664472,0.06695459840873984,0.08827590201586387,0.048390590299794055,-0.027866364078243673,0.07809662241079737,-0.012941033008737581
ICOSLG,0.06558471183321546,-0.02421714483526931,-0.026179167928414446,0.04294674203069378,-0.04237894711353806,0.10999720920293944,0.09816240294310472,-0.020216266086234964,0.008826147225248927,0.020477562806087854,0.009260878867984166,-0.0009293269166947931,-0.014358130257195576,0.06435729914559014,0.036874104368318325,0.02045551366717837,0.04660687693001377,0.009874620427734406
WIF1,-0.006368580144723262,,-0.045530281530902876,,0.020433151478374885,-0.06931500965961053,-0.1070642099436207,-0.017458895741253148,,0.018997225201438782,,,,,,-0.020402313735894188,,-0.014197923479052197
NPPC,-0.0031020604405435017,,-0.004666027745287559,-0.02369001898878613,-0.048295493666558324,-0.03860637607601732,-0.013732817488327574,0.016465505044752075,,-0.004965884303604356,-0.021486404434521596,0.008269963072900932,-0.03482813762172313,-0.008222316258360887,0.009561468703103211,-0.006058435964358082,,-0.03233983577694804
LYZ,-0.03633673545346175,-0.03445179085857524,0.0006042247824081827,0.02376807197794083,-0.010347189456873835,0.10184311155094238,0.0920404132556326,0.0329542827253944,-0.03302378128406696,-0.023094380659001625,0.027619971003581538,-0.0030266928604268193,0.04703293181116391,-0.02160506092077699,0.026471221022128334,0.00527817377548761,0.03967624129615686,0.009361845553265725
EREG,,,-0.020916008974890522,,-0.04883643804327323,,,,-0.029296019354889992,,,,,0.07058162019082743,-0.014123383950906334,-0.02733596334479799,-0.01319131311466854,-0.025090104800390874
SPTAN1,-0.0023824114833267186,-0.01334019588405277,0.05186656974384812,-0.11271007632244993,-0.0056811400627712625,-0.04494477270225459,-0.06894889350152071,-0.0029807187647149765,-0.010526648071911221,0.012138980924733934,0.06378179169469683,-0.0328011222164437,0.035894956661997705,-0.0022192023991001422,0.035049108620744916,0.021031034168407323,-0.028665235208282253,-0.07037192412019752
PTH2,,,,,,,,,,,,,,,,-0.03490381372410532,,
LIPC,-0.02003778618338137,-0.0165051338202541,,-0.017056948015389962,0.05123187887697567,0.008141807104120727,0.015786673168348028,0.012076127159312333,-0.03663090885470968,-0.002356925557038763,-0.05705680642861441,-0.038253279379578654,0.02064428821032967,,,,0.049633712687623864,0.04663547916562766
COL8A1,0.03890166162136989,-0.002600132073930158,-0.032795191785290424,0.013308074390825595,0.04301671719759925,0.07889204910960405,0.017450447762740635,-0.022504535784913054,-0.06733379026679637,0.051685585840220316,0.07084181795405259,-0.07452765037443548,0.08084200020459907,0.0077637319715699515,-0.007668903085167948,0.024663962122412494,0.07213373722146255,0.09473202168150018
GSTM2,0.032282071012233494,0.033030297548523095,-0.01883951835977616,0.013108633873102772,0.0009918119521368724,-0.016351615363698523,0.034449486762222606,0.020143931381523573,0.05480518146231547,0.023252153087156224,0.06151184404992404,0.0014963914600037013,0.016321027569263083,-0.05229782610203526,0.0872049079534424,0.018222761749258,0.04800843779171484,-0.013235380981293865
IL4,,,,,,,,,,,0.09626510769512364,,,,,,,
SPX,0.05277676317974636,-0.03340194610143367,,0.007054228700065765,-0.049281293889863714,-0.04370225881006328,-0.014781495214541961,-0.026090344105494163,,-0.005290302045146578,,,0.01303719311451972,-0.032066307291385834,-0.012198621263010596,0.02521490600660738,0.016548643438010747,-0.0002472789062295715
MFGE8,0.05719409695814632,-0.011676488294314898,-0.00911489471867123,-0.006074186448331502,-0.02761758523470868,0.07595495416997976,-0.031076868784988942,-0.008047114234861008,0.020740657955680388,0.029757538402305342,0.1473200828895695,-0.024529826109515426,0.024688028868512128,0.02879487676503993,0.014311966984637454,0.023624038113095353,0.10748022772855348,0.02665190051173418
TGFA,-0.007210877043366058,0.025740120464794132,0.06504195365614218,0.10041487795009224,0.036962212558556896,0.13444431808770807,0.0744595836055644,0.04680168019255451,0.0031206798261887146,0.04383273174685057,0.02058297806670907,-0.017397692330966396,-0.05284236065246977,0.018483473168714085,0.049885177149036966,0.01192026065057563,0.06494967494825263,-0.005397955501869305
SLIT2,-0.043409109352941885,-0.028594746931288627,0.003847898936758827,-0.017125412653949203,0.003506388627151229,0.013481248929005204,-0.07349556947911905,-0.02275199052672766,0.03777987246888955,-0.021294542558774367,-0.055446672393748696,-0.036890691289072686,0.12219758135909557,0.03156959456300803,-0.004060457437880401,-0.017947601944152507,0.06323770483856614,-0.0016390018946561527
PLTP,0.05148883070898456,0.0018426906893087775,0.00890340685158464,-0.007047144619024378,0.026695953734841987,0.07668271163997366,0.11551572745499002,-0.035807336860899715,0.024045008457355223,0.0016973115013900458,0.041438062905059324,-0.03172297038215483,0.11813079863418455,-0.001629820634908353,0.06422224060290069,-0.02092084421512342,-0.010453980458303775,0.009305995407581067
APOD,0.0637041958550317,-0.004646332881930611,0.016462948912978555,-0.077146157713629,0.05129072692878838,-0.04914614303955792,0.07634174614143693,-0.0674389060748065,0.009667618965760924,0.011845408906701263,-0.037332724954179435,0.0988750277375444,-0.1647016946962973,0.05690984513950277,0.04326025645911628,0.05762762296120618,-0.0965811933229543,-0.025103866560978738
B2M,0.04410993203668721,-0.012290216875351579,0.040092110344250115,-0.03425191401412372,-0.027080518308430522,0.05246315201892482,0.15663407884152228,-0.02574028167060948,0.0596410819622142,-0.030852792118991352,0.08730861155495084,0.025775703414064086,-0.036151721794686786,0.013162629468837783,0.05669395889344617,0.0065718123595532515,-0.00544422987158161,-0.012817090512583146
OMG,-0.01493484640659637,-0.0066339536764634085,0.016235535222799125,-0.03514356055997291,0.07694620133663792,-0.03501796062790085,-0.041678837599760155,-0.039723703607727666,0.06737087478829515,0.035669227168845546,0.08023058120845487,0.008717561680835682,-0.08591384643231172,0.031938885974248765,0.061637278084436066,0.008201687404105318,0.09058527162853437,-0.03893179144905772
CXCL3,0.018287819770444615,0.005959572263981533,0.06907118010326474,0.06881580662071106,-0.03942150098431983,,-0.00638876092623583,0.03995343089853057,0.0647990421785737,-0.012639956559346936,-0.03885986893028173,,,0.07411929096904218,0.0049879872105491885,-0.031150752470810884,0.04225983292946076,0.03585711104679433
CXCL10,0.03153736944591494,-0.02806959710538424,,0.015552666816239223,-0.0025451707321242525,-0.02643080636733099,0.09480197719544153,-0.024331244317056168,-0.025280812782440053,-0.02008642063204641,-0.03509774763414526,-0.024869265452452653,-0.046978971131194994,0.02024385847568095,-0.02917249868848007,0.07355813880575361,0.07697293672831904,0.003944463682082957
RSPO3,-0.02143251738724453,,0.11048946840008518,-0.017734985035745922,-0.03862997060576719,-0.04109209546368331,-0.03894444169256705,0.04137441943045863,,-0.013208510993218242,,,,0.010775329268905492,0.012998096248103639,-0.04927099020277132,-0.0013933407871090811,-0.029576357140784354
CORT,-0.011758580027369323,0.04831032372212045,-0.03486027450303259,-0.011392507930530002,0.0012922215213111692,-0.026400249115886808,-0.06740208162230077,-0.006357695692975605,,-0.001962722891472531,,,,0.01425862060438426,0.05094324060751961,-0.036501612070284274,,
NCAN,0.09725228691066552,0.048298166427026404,-0.044099329273245266,-0.00150173433369599,-0.02933200426228747,0.0825703918920776,0.04914470641998551,0.05827972636949972,,0.06973977181890793,0.03712227870631599,-0.09259757674369029,-0.06536791250026922,0.018730831099213197,0.05101728359684096,0.04996083165105431,-0.05180985869790478,0.026756456218331993
PRG4,0.046558366667199536,,0.0436936143867009,0.04770697784331017,-0.0012664440643095282,,0.026834196190907784,0.0113141889111449,,-0.015442932798484667,,,,-0.03483423478972286,-0.03358352977290568,0.017645301055276816,-0.042986621067479525,0.06935339387569246
ZG16B,-0.021879435312219808,-0.01319637257235422,,0.1964193258587413,,,0.005184477490666547,-0.015456909853815985,0.028151862099249997,,,,-0.010314558883311169,,,,0.02635843688679329,-0.018591594432031094
TGM2,0.026859348490256032,-0.06132178079485164,-0.009401811663922219,-0.03697505019785597,-0.06577772944156812,-0.008385828367281389,0.009500863186928539,0.028585253969654452,0.09182772816158435,-0.023249474172660385,-0.003814370851426944,-0.06446661969284473,0.05292711468686988,0.02492130161773195,0.010660559193480763,-0.003620145254700153,0.04120418072821128,0.009215332799432029
VEGFC,-0.006740466733474098,-0.016944650568937913,0.06627908381318337,0.027841677751356396,-0.0058288521619816016,0.08144658656099389,0.007032825562151708,0.018970156019541055,0.016900343623620008,-0.015760128474044333,0.10581456196580445,-0.057090006495960986,0.04536746501615969,0.09612880727077093,0.07248821224148831,0.012388762408255607,0.04875919339335538,-0.00656436687045466
WNT6,-0.025457586379153296,-0.012203962080543872,-0.0199616871715783,0.0001919503001780753,-0.0005644362900340203,-0.0009952459647326664,0.00227495295879104,-0.034398801568320855,-0.01639891191768182,-0.013754644294098322,-0.05150560079018972,,-0.030750138134685523,0.047615049729034825,-0.04230017121087518,-0.01614279566594288,0.10546430742580969,-0.01921069492911047
NRG4,-0.01453216738201972,,-0.01968874697776925,-0.021302761523760448,0.009603000294305504,-0.008507672860193586,0.0054001320348559855,-0.00019149346168476438,,-0.018386028113831297,,-0.03535625297924802,,,,-0.002317701233481829,0.013480005145945391,-0.028889938657570148
PMCH,-0.016749104969835803,,,-0.019195677736286047,,,,-0.02262463493403425,,,,,,0.024380661675645603,-0.004924948295660576,-0.016686768070027665,0.06256058397986451,-0.03699772421460473
COL9A1,0.04143450181588353,0.09042226646554324,0.058142116079040955,-0.022249179614040413,-0.011809042301700438,0.17902082550369292,0.12999837148756205,0.02823619270671802,,-0.02095044193670728,0.05851721482705639,0.04378047411281225,0.009791275294743615,0.046016561668213905,0.018112155347960204,-0.02808350006891026,0.04049131698494773,0.019142658633181323
