,MGH258,UKF243,UKF248,UKF259,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916T1
CLEC2B,-0.041352278446140964,0.0436940209611826,0.022831120678404457,0.012757561430803206,-0.019497081320745555,-0.09226970982101831,0.00925051080833918,0.035925035932469825
NTNG1,0.0527912785787373,-0.03722454059424956,0.004238630091303754,-0.025123661759475665,0.1395989237216014,0.004561251049070657,0.012742991135124664,0.05767170381531698
LRIG1,-0.01480476215038445,-0.006746146572720636,0.0027990667521983767,-0.020232882286392355,-0.006153135555654765,0.07613826050552251,-0.023512044168491765,0.03993349660246183
CPAMD8,-0.017205357916188838,,0.025776031354225147,0.008008782019013371,,,-0.016268858130413115,-0.024640223921088326
GHRL,0.0240671127068671,,-0.025844000895878474,-0.0008900055895091611,,,,0.01642404808091904
NPY,-0.025240931556401353,0.07485486864811018,-0.020399324178818432,-0.007407733757802526,,-0.008642351477729735,0.0496428968486701,-0.02969492493366865
MMP2,-0.016506182890584257,0.04366997431513712,0.0017976342906282658,0.004650017938230431,-0.03586104093937156,0.00116446662887435,-0.0016912971694368676,0.01872728402783868
LHB,,,,-0.011668607910954481,,,,
PPY,,,0.05257982908182843,-0.020311643186307737,-0.01220650601359575,-0.03376513637986691,-0.031581320637865375,-0.047045545901665056
ALKAL2,-0.025765165058179416,-0.024083119326484114,0.028843013458160458,-0.011499081237912278,-0.031120748922024124,-0.05005880766195536,-0.024949778227542428,0.004547252105043172
CSF1,-0.0006056393670078705,-0.0763464112728734,0.011435929564239857,-0.003741910350404867,0.04905588955748191,0.04634505218880407,-0.007308096922851243,0.04647805735936362
SEMA4C,-0.06158719879885847,0.046121054821462115,0.0802270702770656,0.02903054232831434,0.006107734840466153,0.004254956470295613,0.003934196927423962,0.012964330453753262
BMP8A,,,,,,,,-0.021106853396334755
ICAM2,-0.04137811039926314,0.13153420344719866,-0.0008583570857980105,0.04480819585329417,0.018836226030161902,-0.010996694973290621,-0.012282752680482931,-0.0016500016559108177
SYTL3,0.06975072794740642,0.04872819351141735,-0.03206142379466922,-0.03566744149248451,-0.021825622636326595,0.025507121337999816,0.012959041073129937,0.04276035331004102
IL1A,-0.019992349378975566,-0.055808671179940685,0.005742404044663362,0.03659248273165839,,-0.009993605469613512,-0.005983720862800522,-0.017341907670848717
HLA-G,,0.12563420850251178,-0.02055323491190522,0.011225104641705288,,-0.030465021056816033,0.07669006219975451,
PGF,0.005135889024034385,-0.0720419027409238,-0.049441781747597106,-0.04976680390928346,0.024356077253056562,0.0413670831721008,0.0009541644139400475,-0.0013953966920862845
LGALS8,0.03834038373802604,0.03045281121729636,0.027622694110867187,0.0031737628226110436,0.042247041549108105,-0.05214914998693901,0.013783966623544064,-0.046369006916794464
DKK3,-0.04348472558348035,0.02516771124589392,0.008640873882256648,0.00732514973597633,0.07363971876602031,0.06496493054922858,0.012269461657036908,0.02342654976745756
COL16A1,0.10158898887972988,-0.051054880932048866,0.015480703741117001,-0.03997726633712683,0.11435949855933475,0.0025391349398747867,0.02614415871822057,-0.0023012282582575293
TPH1,-0.03205268171286697,-0.024538857807737093,-0.015091294259217587,-0.022427057773980737,,-0.004110868265109173,0.03353521981795236,0.10235817956155877
TNC,-0.01706632791823519,0.008659983348793416,-0.04451775238763773,0.03238820574832056,-0.033510888908615824,-0.07324031958815805,0.03536756460519435,0.06430038381380443
TNFSF9,-0.01720534975024604,-0.034582343902510346,0.02698543166680532,-0.020210881750057703,-0.028888189235453277,-0.03394449985078682,-0.0017768731373739473,0.005801461725892833
C4A,,,,-0.013833811781090511,-0.014475367469526315,-0.015376291570406481,,-0.02842360377818316
CNTN2,-0.08789621507404512,0.031915013637102176,-0.02591164913236823,0.03794990349268319,-0.015327104785743801,0.019269550998178026,0.013420864747672413,0.0002956354452405151
F7,,,-0.014722694929372972,,-0.013196860762278856,-0.019373239609124352,,
LUM,0.028918271843308484,-0.043877010241482044,0.01892195373320507,-0.027188983767074317,0.016494661803044083,0.007401594220789375,-0.006719150237022914,-0.004985583529983501
IZUMO1,0.039408497788067105,,,,,,,
BTC,,,-0.013356995295973458,0.006355775577542099,,-0.014015857765871964,0.09441380461922527,0.02141991057321817
APOC1,-0.09870500258996634,-0.015170617681494757,0.053393903183891124,0.010091298969230587,0.053514580467028346,-0.055767813775515825,-0.016358996999029336,0.02224639509732887
PKM,0.019547131654884076,-0.051891955773716046,-0.016015599001633393,-0.015903873175000208,0.05885912523111547,-0.054339183270341505,0.059944557538250134,0.07376850758677946
TNF,,0.12511713295708135,0.007393452462564924,-0.0012191613708156987,0.0638484800646024,-0.013603773297167034,0.08202380862952986,0.06787004154395476
GNAS,0.06615573456163996,-0.015062679496269183,0.016193829740272385,-0.020765180573410882,-0.004085092933064989,0.03182535367875524,-0.02312469542583124,-0.040797637191738775
BMP8B,-0.02644816811850247,0.06614660578156907,0.04618979979754253,0.048068129907774204,-0.030757209800605846,0.008518794113282472,0.0515397262469344,-0.014954545780534857
LIPH,,0.04327140730299995,-0.01509129054385893,0.05067570564596718,,-0.01381126239993993,-0.01883431604660299,0.02428842226633092
CCL28,,-0.01842508103078489,-0.004843095683445324,,,,,-0.016389517302009278
PTPN11,0.02107961721729355,0.06293470196862352,-0.05222068286044465,0.019371289228004046,0.003550898627553745,0.055923949037587684,0.037725497217998165,-0.003687436473386189
ADAM12,0.07639851476339521,-0.003255568739830854,0.0005581785066643005,-0.057936103361794514,-0.030635829512508737,-0.027433319607891443,0.008585595569261643,-0.01631642222029671
EPO,,-0.025854121040097655,-0.020277787770905196,0.0646631666696255,-0.011999095038859604,-0.014999383688417548,0.0445323204679755,0.005731479038264061
EDN3,0.014319684648760359,0.06737145480313779,0.02527548012847537,0.030788298861191988,,0.01578591377402997,-0.05079277125772255,0.03329277055485829
CCL22,,,,,,-0.01697607173183025,-0.01788811887111776,0.0030362504789416896
CCL2,-0.037099719216723746,0.020065826054569743,0.024250329182359368,0.04039979239367881,0.11160225381847197,-0.044267091516590064,0.0712311622820488,0.05558430586985369
DSCAM,-0.008074380260236063,0.03993227391859778,-0.015968695956246535,-0.001478548552178601,0.09076085241731269,0.07469436458866557,0.029075337423544692,0.03565070146003933
GPHA2,,,-0.01682001013926312,,,,,
ANG,-0.02597773284041596,0.0020228461219270696,0.03836595110561002,0.11096271961605046,0.004362400064241203,-0.02637371108218747,0.05745677783688839,0.029381134695085857
FBLN2,-0.02265567651026836,-0.024564299165675683,0.025810996864845257,-0.016332140235246435,-0.04416734836500852,0.021121932764597617,0.033930494117134204,0.04157170275100429
VTN,,-0.023852374722265347,-0.028527798400525602,-0.022974446517851365,,0.08485083374981359,0.19284752190964374,0.03101849543189327
VEGFA,0.003911933994326112,-0.07927202050980146,0.006251430857412031,-0.016912931170142174,-0.036269670515315676,-0.034858025855646485,0.029996563304348575,-0.009069447075245816
F10,,,,,0.004163034605893308,,0.06589332779572576,-0.03077061271840934
SERPINA1,-0.012591178390634011,-0.004787109046488434,0.01418420147879992,-0.0318149174661938,0.027389458738177257,-0.053027612595129815,-0.03613827882017351,0.04449806803012282
VWF,-0.022512873411511158,0.030011283572228122,0.006469671563554228,-0.04088324772074072,0.020904659597300798,0.017017863398806714,-0.0319107180315085,-0.04160544301679635
GDNF,,,0.005584922565534699,-0.014532742881877656,-0.03987103470686157,0.05705960578489023,0.03952208441763485,
VASP,0.03629136499898985,-0.07682541969102723,0.03520354584228089,0.03020801181937694,0.09611530332542301,-0.05530580029143505,-0.016647417016510516,-3.336793785766195e-05
ADAM15,0.15099203120290466,-0.07245039132078374,0.019944852038636815,0.006080772867237538,0.043332155953316485,-0.017676458205190634,0.03213243143640999,0.0372043771922354
WNT2,,-0.021424348339747493,0.0617646945977229,,,-0.01860524642575356,0.06012095269320454,-0.042384690677590944
CALCB,,0.031374160448781656,,,,-0.016282993614490992,-0.023793306264283866,
OLFM2,0.015363143564914118,-0.03401153725394762,-0.01121785168107944,-0.009420708436768887,0.010713323114240973,0.012673146330091485,-0.02033702359092334,0.0364750488922026
MFAP2,0.008765571207639522,-0.028748472410952616,-0.02814075858851139,-0.02470995227598395,0.019256670771318585,0.034675294426443466,-0.01697718451462419,0.024321749432268308
HLA-C,0.06916958923334153,-0.02867440992446228,0.0031535949380175,-0.013638710889487978,0.07027868148134547,-0.09891257950437606,0.045695009034976086,0.03971894520324051
THBS1,0.01851242182634393,-0.0012437947818177684,0.0018206608699434673,0.008394248585855324,0.06208390490277176,0.02244194618754404,-0.0570002148781809,-0.01011575299755945
HSPA4,0.017204139780971194,0.03904898052943014,0.012311643921178056,0.03704111098834199,0.016918553263807114,-0.016007481441777088,0.015051557847186415,-0.029314365532611644
LMAN1,-0.02741773490289752,0.061382981815857565,0.05046957342707923,-0.0012027936193354772,-0.02233792544639382,-0.11088435520258862,0.008562215098814562,0.0005018683444363236
LYPD3,,,-0.023022353216683323,-0.01309975696754918,0.08276900299742565,0.060300004203536,-0.037432086906197384,0.0006840780801060264
APOE,0.006628416606100515,-0.05862467849154663,0.04599760255954199,-0.02424150714831179,0.02396842739416678,0.07762514235166722,-0.07789587972255049,0.016805786716628357
SOSTDC1,-0.01720535648714801,-0.027132005558897818,-0.013043364280659098,,,-0.030979542457271057,-0.015488207149447117,0.0453778367938457
ANXA1,-0.0748897878004317,0.0019044463313827105,-0.01661480635930724,-0.0038842884568775085,0.03174506059718219,-0.07449736821699217,0.004277963568437497,0.07552978354925469
WNT2B,-0.03836232585068363,0.014940878683684617,-0.011759679767169753,-0.001853426066551219,-0.020633139631793918,-0.0025438476993566578,-0.008155434247539898,0.035581177235631256
AMH,,-0.04557392477511814,0.04381040826542909,-0.018202673697436885,-0.02945839962894531,0.004862795509116063,0.027533852988771385,0.05202723501395345
GDF10,,-0.020908457950765964,-0.017466580246478566,,,-0.004118182898609381,0.12263108880227128,0.04901752523857246
EFNB3,-0.009668650966524348,-0.08939196915781739,0.046349551915732264,0.0052499443864444184,0.0382468658072817,-0.017854978517293146,0.019278163428047272,0.048335628014862304
LTB,0.01607710009191919,0.02139705883534013,-0.029744814130890005,0.00713612459706874,-0.007394947046827172,-0.022369231258739884,0.01082763248853031,0.10925925026005308
ANGPT2,0.011507786245924318,0.06672088971996366,-0.04258510444657183,-0.009192624523436776,-0.00952160077489762,0.024409053535704134,0.0333749119566815,-0.02029637103739487
ADAM17,-0.018793310363602097,-0.032656190387034566,0.028420883407154613,0.009132993692772175,0.003963897554050914,-0.019150248928279708,-0.004459793248872498,0.032409270396784665
LRPAP1,0.04119567843119207,-0.021413379918642807,0.0867265195300266,0.03436375052301423,-0.005494328360671363,-0.007683872400668026,0.02332385025496107,0.0029895727267286445
NID1,0.011601953563413607,-0.04395947366798676,0.014701426185072109,-0.025871298779799958,0.0036996792203736724,0.022899668502719222,-0.039473920813971296,-0.006411983110253989
MST1,-0.02167121106596139,0.009334469415345216,0.038529370430460716,-0.050850672471096904,0.014867933704604094,-0.01569993630697687,0.02113187448195938,0.040672407683169584
CCL14,,,,,-0.018508658290076373,,,
DCN,0.006052746043809914,0.02345990620735217,-0.009323055997518053,-0.020421176410892458,-0.005095237411458166,-0.009273319329545901,-0.00811533417175456,-0.03805571279877431
IGFL2,,,,,,,-0.019381568418418708,0.021715614468326934
COL7A1,-0.027776342809481963,-0.02770204955593665,0.0345438053121905,0.02126817663944036,0.015575782634866486,0.01909562552528149,-0.056627653908595546,0.08700638857628719
CALR,0.05979901752872542,0.07908261692041006,0.03282341239088625,-0.05072838656222038,0.007795401666609272,-0.058636993749632674,-0.02766492183706233,0.02784138049419602
PIGA,0.013140216458221625,-0.022807824996507683,0.057051419046568096,-0.01012997851788477,0.053619973537845526,0.045655654918176865,-0.019025073654266148,0.13035827426728822
CD200,0.04066331252271572,-0.03127423713434932,-0.0019613056881272644,-0.02394579120985271,-0.03674361930498303,0.008422428883119377,0.009482299153840452,0.02515263656494915
GRP,,,0.019995274812347235,,,,0.09463567350385069,0.019479279592406088
CDH1,-0.013976577295341734,,-0.008440151427257328,0.00032647424987702645,,0.05215081685925536,-0.006950340484706713,0.03951154525070148
LPL,0.01716261408878979,-0.04158786675307868,-0.02648891303933589,0.0022510108824924774,-0.02514449140132057,0.1155040109277829,0.014379920294469594,-0.011005242296649207
SEMA5A,0.004578114360047192,-0.04927354297588082,0.030685159531982666,0.009260266933295246,0.028069396302614368,0.05494259541639359,0.016734873615512805,-0.022447186318363205
SEMA7A,0.027743560485986526,0.020356280111014223,0.025180771262329166,0.013168394243431265,-0.04831890166055305,-0.031014250559444175,-0.02857322741687496,0.057866324773165535
SEMA4G,-0.04376202881206594,0.010736988531967157,0.0465078907231292,-0.03956662645457957,0.04524255269382723,0.034443806996786286,0.025645845354314422,0.05957020133466798
SEMA3B,-0.048544716071263046,-0.023360070737174467,0.03840403119354768,-0.010017394927700771,-0.002913394517949473,0.06489763746101251,-0.08616272659656728,0.09938463388837884
RPH3A,0.06627274562351197,-0.020717078183213413,0.013267070971122251,0.014337926531401106,,0.031756438046450994,-0.0020002068545745006,-0.02062480416142192
JAG2,-0.02514037096459871,0.02080966480678103,-0.006936111550811584,-0.05783237735624235,-0.030130889505295105,-0.004924154507257765,0.033437208270111964,0.013758743429378693
CGN,-0.03161727179945268,0.01723070616423402,-0.008582738276615268,-0.033536496272867776,,-0.009330663005410265,0.06694362370964128,0.030267211877266692
GDF15,0.027946555202129058,0.12049694739454904,-0.02401019468033128,-0.018711877150633063,-0.03697672156431818,0.06761768101133125,0.014958907459633972,0.06956730728639894
SEMA4F,0.006837316588082451,0.056936573425078706,0.052647332763067566,0.042191151299582896,-0.0019330073354775282,0.01636137250499718,0.02495735431998162,0.04008872074445797
NXPH1,0.08605065532676537,-0.04373368324852984,-0.00790731569952764,0.012243092499319203,,0.006234435584737616,0.02164441829878054,-0.005367586264197428
ARF1,0.0012985062025093576,0.03650379643254339,0.012424953979640755,0.018551206455793633,0.053835814120708154,-0.035441168046871106,0.028871936732190143,-0.005216974031460217
DSC3,,,-0.012729050953142156,,-0.03697672076244008,,,-0.017428894842321952
EBI3,-0.013888206918122257,0.031604990191088984,0.025733429993743884,0.054554535358631445,-0.01794256385379657,0.06658651546531182,-0.023618650223944514,0.020697372675773363
TIMP1,0.015068406558774198,0.06958433368701308,-0.009830383094304816,-0.00703840187101656,-0.003194780794473112,-0.0494428239894972,0.010984296541345352,-0.015042723346882808
SEMA3C,-0.04971538710066972,0.051564925209757466,-0.02610703903298791,-0.016975248123380804,0.0633625066151977,0.008301968790108676,0.004496603911898996,0.041815616822801896
GNRH2,,,,,,,,0.003206757289254815
GAS6,-0.040570204257927615,-0.01791941171927158,0.05464981544707086,-0.022345124690141382,0.0323392284377254,-0.0003770409847762053,-0.07224856313391051,0.015792716426973774
MEPE,,-0.02167813671617912,0.03412718804105713,0.023819647183979335,,-0.025958133024524505,-0.027844020884143988,-0.024083976489548384
SERPINE1,0.005755175191273872,-0.025394604287909506,-0.0025956807681796275,-0.048792449175591474,-0.026054661031504292,-0.024844037960728517,0.024151504792019614,-0.023887466925866848
RSPO2,-0.01817844577090099,-0.027911701928879762,-0.014418322054830353,0.023997952376130886,,0.019665280695678983,-0.026232706736856785,0.03944538282450748
SHBG,-0.020422586333135928,0.00817328390217811,-0.016487883633556903,0.001133796683867914,,0.13065534008224855,0.021382936207418764,-0.03654067014799405
LGALS3BP,0.061764026312659405,0.025067776346542548,0.06788697360966678,0.006312439694553138,0.017273798796556522,-0.033152675520697394,0.04068549222377332,0.07572680132778141
LAMB1,-0.030858652383089085,0.016529673905674693,0.026344870759608056,-0.06451320485851648,0.011305799763278798,-0.04402510387981626,-0.01639620302223812,-0.013936928145062323
SPTBN2,-0.0051316849126211116,-0.03295419804476983,0.024457251471801368,-0.016631110705530805,0.02968462543352802,0.006262543276584329,0.04840304453212764,0.012916859622785277
COL1A2,0.007734836167585596,-0.008996700686171361,0.04888262579717391,-0.02142792576088656,-0.0460289389842061,0.003508402874912623,-0.07014240282535687,-0.03219070957732249
DEFB1,,,,,,,,-0.014486422530084973
WNT11,,,-0.018244863924222112,-0.020008013177101058,-0.016910713260327944,-0.0286149417129084,0.0038759927192832974,0.0702099084015981
LGALS1,-0.08437080540457932,0.022141018818622266,-0.016595315739379498,0.009352003959352604,-0.08410538946963819,-0.06383624977019105,0.015408625035352409,0.020654950605490583
BCAN,0.04916940599558965,-0.02673992157878397,0.030542999581868333,-0.033112561349559026,-0.017061603192042175,0.056351448277363325,-0.008823339742308528,-0.02442175212884319
ANOS1,0.049551488117518944,-0.027625979810181816,0.009332878650772368,0.011091138077955679,0.08934549177521207,0.015705763284578168,-0.0008018658658250463,0.076276013419098
EDA,-0.006564344370745365,0.005079355735269398,-0.013356999872499196,-0.005774954522700671,0.003552805701594127,-0.03056844928320912,0.05773655275868884,0.021324524526084562
FGF22,,-0.03284912333118103,-0.018993706019398655,,,-0.022869366754093512,-0.018461213861739115,-0.007966792759225369
SHANK1,-0.021666442052572937,,-0.018244862752924404,0.027161979868937123,,0.021506102290271584,-0.0057614137146215876,0.024207737369757346
NPVF,,,,,,-0.016976072869722185,-0.01668742531400183,
RAET1G,,,,,,,,-0.00262344507031009
TGFB1,0.01570779296058063,0.02236947353124134,-0.017937293537780123,-0.010810017356890047,0.11604268166537998,-0.012970966964721796,0.00011892613709294479,0.01152566181605735
MSTN,0.057614881854274214,-0.011231038944002857,0.05962508262002236,0.0188220084640793,,-0.01922184548200557,-0.02263728568550403,0.037569538418310684
WNT4,,0.10006430782717525,-0.012293348565456079,,,0.010312314779966806,0.04339899281380891,0.02003764332888063
TNFSF4,-0.029671243371177686,0.014712340998402506,-0.028112637807259762,-0.027792787087705252,-0.03681614745706335,-0.03790422561030056,0.015228840440700907,-0.010857049184782142
NTN1,-0.056183542366250616,0.004450287305669161,0.02723964062701217,-0.025668443853629652,-0.05928538770707473,-0.011934256836349705,0.016692792695915747,0.027114511328666872
CXCL12,-0.0011958876352977051,0.0706331642205201,-0.024738599619802924,0.016290633186477384,0.014257691199471415,-0.007604563089996152,0.05489713655695812,0.04090760847426978
GNRH1,0.04077369258957424,0.013008624709736485,-0.03558744322679588,-0.03284044793750836,0.00804271133830375,-0.035915031699983474,-0.03732790600317036,-0.037864790759463064
FGF8,,,,,,-0.025603880905991805,0.012027858427782163,
RIMS1,0.01808878748749557,-0.020633277399028198,-0.0005675278426542984,0.006346062612964892,,-0.029773025158639086,0.05531861504059673,0.029640107388450982
FGF14,0.07961332665711907,-0.03652827185628945,0.008835975643470878,-0.029728765087675607,,-0.023848712056973382,-0.04463350660204133,0.0009882016615702866
IGF1,0.022406230730657846,-0.04003988747462404,0.0017815396905441698,-0.010427660108378622,0.04877704419116354,-0.03145504298088472,0.03309872450843422,0.032871536522411544
TNFSF10,0.013687708207763443,-0.026327963304252328,0.005835408791080006,0.033139779645306844,-0.013795294263433901,0.003958771104249367,-0.045125785930504564,0.019304727948069724
GDF5,-0.018178438595699436,0.009187306581139334,-0.018846121299986942,,-0.0228137729164867,-0.033752691741257196,-0.022979056324302572,-0.005314412134166988
CHAD,,,,,,0.15095317025723662,-0.018998503840366956,
RGMA,0.06303693204110915,0.01745966756669786,-0.02368557833361572,0.02101891882749822,0.07205116810942536,0.013343921323947728,-0.009120476607092748,0.011796462572514883
WNT16,-0.033887775862175555,0.0710128406351217,0.026043474716153314,0.028732493338361295,-0.01185823443589327,,,0.03586277722444562
CX3CL1,-0.017053116642477543,0.02454077974698121,-0.013126651467865083,-0.030328038180938394,0.0771670879922704,0.06484340603895813,0.05799562215218363,0.05140942729649324
FGF1,-0.03422156380148694,0.07691499417599096,0.012184742915906098,-0.008044095782697394,-0.025151872708769812,0.05461021303402267,-0.0008549012675110369,0.016883325569303657
ALOX5AP,-0.03748358411007471,0.10868495442226815,0.03011719057570676,0.007133692975458341,0.028091680699009133,-0.05462230610739307,0.045187046822006915,0.09342197790116909
IL1RN,-0.016177659244215645,0.022010033376215335,-0.00033706511085557504,0.00971000139898515,-0.016356841640843778,-0.005159409497028683,0.0332067288449388,-0.038398245826680784
PCSK9,,,,,-0.02338827714950009,-0.014807583513555577,-0.017693281325295577,
NPW,,-0.010845071254141279,,-0.016583761889373015,-0.017507137086982174,-0.015119846468138885,-0.04310275741604941,0.05431236822660812
CXCL9,-0.049182756913694024,0.008864383496510364,0.02211203184280317,0.05843558575036422,0.01176725455937988,,,-0.03509051267600004
ANGPTL4,-0.04767294520872727,0.018752473530714242,0.002090658637671993,-0.007509568348532809,-0.04254712118869652,-0.03059886380660432,0.028230939705556356,0.05572574510556423
CCL11,,,,,0.06787426787011396,,,
UCN2,,,,-0.011499082103002087,0.03970213204889845,-0.02560388521695151,-0.0020991956275388498,
OBP2A,,,,,0.0662596565195918,,,-0.019577204682364378
COL4A3,,-0.03302564539546613,0.03244938056894257,-0.01746846530237874,,,-0.01400105451802282,0.023286837850951692
NRG3,0.03645591398279228,-0.033550814346013924,0.006513853809997852,-0.01908292808394633,,0.013662454953322503,0.011359859641788924,0.04699208369424398
IL23A,,-0.03786331658116121,-0.020138784292406682,0.11235146621910175,,0.10157140723014406,0.05007391812829924,-0.028261257223265602
COLQ,0.033724523744872004,0.04775956711046363,-0.0030949453561436163,0.03085171614520834,0.10656940414270101,0.004876805436593236,0.03051628479199275,0.0682839064794174
SCGB1A1,,,,,,,-0.02225083763869382,
TNFSF12,-0.05656495564790554,0.04959806105345099,0.049462121443799245,0.00823100336281628,-0.020139500650621693,0.026621304667467784,-0.043390263454052766,0.0017088332988880245
DKK2,,0.003753418456078143,-0.021094412826240076,-0.011668608870583082,0.03998763528915037,-0.01747931817722122,,-0.033896322009879035
FYN,-0.0001146894543702259,0.04581352886845031,0.0051489468620569655,-0.058426526547297214,0.028517811462946317,0.05595222664208533,-0.02512250592268018,0.008644245964546349
ACE,0.013376848891680608,0.0745139118853935,-0.022472932018561317,0.025444690161659025,0.0015214261475360892,-0.035362741868584284,-0.013285837881169663,0.01344572036512333
IL18,-0.06477642622785526,0.09599011117099077,0.041987001017188545,0.031451580727832294,0.041630157789371215,0.029730726064138978,0.003479153652419073,0.016382022622186913
PPBP,,,,,-0.013196856159113885,-0.018130455664465906,-0.020944820779161877,
CCL27,-0.018414217361656913,-0.04750422102926786,-0.01335699996223504,-0.027091631611410753,,0.07730658028426252,0.023471508421590855,0.07167599536719553
SERPING1,-0.029472918004918733,-0.07503322276894583,0.021503184972012826,0.011484936781322388,0.1101942864043356,-0.016910198649629702,0.012270002150992873,0.05726570460400376
AZGP1,0.027121576355141036,-0.052688143926960335,0.0732101161403338,0.05062878915483561,,0.04948336850669913,-0.010253995512047294,0.11467060368592663
INHA,0.08782466719715916,0.12462834273359026,-0.011732034158660773,0.012316543302216995,0.10762778265614524,0.017774516740940608,0.08660423785248723,0.15899913485914938
SEMA3G,-0.027938358927108334,0.16689177774232075,0.017833535883336842,0.08899515659024758,-0.019463533194563322,,,-0.021475340926378747
COL6A1,0.010364597931589586,-0.0610009154518933,0.0184271079610379,-0.07278265768027667,-0.07307477588050951,-0.009466453870321412,0.0014263279096429925,-0.011754405597856121
FGF17,,-0.021929254911295326,0.0015845751398258009,-0.021583597306221496,-0.014991839937369507,0.05084249562127612,-0.016192314735588458,0.02533808235719581
TNFSF8,-0.01999234929016648,-0.016580259192637947,,-0.014668763076577223,,0.0026310991156771363,0.002225238583815717,0.0043721346719352485
FGF20,-0.008358396904885344,,-0.02650836097017523,-0.03649889119536255,,-0.021392625389915734,0.02611969532461436,0.033701313635648496
ICAM3,0.11745421913487164,0.025285971850544525,0.0023681892104900275,0.0003792229589298612,0.03831981444550186,0.06749184423434997,0.03908051029801271,0.0156535448872556
LAMA4,0.04555147779780756,-0.020847718193913,-0.013762239830821423,-0.08147598817027946,0.04594658671392546,-0.04067417489133514,0.025686928847850222,-0.020708373240016016
INHBE,,-0.02607870910154649,,,-0.017359785746497488,,,
DLL4,-0.0034106301598123465,0.19338722511521433,-0.005825149367003548,-0.016198492856591598,0.016888337242924437,0.009489306301744427,0.024692434466317626,0.04989513221550943
SEMA3A,-0.0489687639301034,-0.011285948854314581,0.02704076480440307,-0.023796510163022883,0.04699634475265825,0.043257753717148066,-0.019598659704562378,0.05091466753581419
RLN2,,,,-0.014803609209529837,,-0.013603768880675134,,0.07368263534762277
C5,-0.029274803188429198,0.026909746591696763,-0.02967817868322358,0.03191709531759799,0.014041263462754416,0.0019573471148976026,0.06888929413629948,-0.02047209532481661
COMP,,,,,-0.02050609491666173,,,-0.026590935823054832
EDN2,,-0.022423852001908735,-0.01509129286096401,,-0.013758521535359674,,,
C1QA,-0.11413483779127553,0.09141428749411042,0.055093613760552655,-0.012500128095026162,0.06209248243161022,-0.07225975612280389,-0.08105327463861826,0.040187766162908534
UTS2B,-0.016953927305934303,-0.017830025021225614,0.025933213532798427,-0.014803609124481398,,,,-0.022935302231246416
COL9A3,0.0033607589290360275,-0.016327861965741614,-0.01774872721407065,-0.05462874260622491,0.027101617855471865,-0.0072819069244557805,0.08422634904626568,-0.027488448817705638
DLK1,,,,-0.024638984544280398,-0.02186787278408017,,,
HGF,0.0030220445370713915,0.03952172555578884,-0.013464343771851538,-0.027159878214033876,0.02263396189220947,-0.02875792895493456,-0.012595077380727631,0.06543681580727538
GIP,,,,,-0.018227597839313818,,,
P4HB,0.040171250410556844,0.037367583371136395,-0.0030969520281322253,-0.05832207951557102,-0.051746756660676595,-0.026370008708484327,-0.0341771203547694,0.016684847339831707
ADCYAP1,-0.018647205345593106,,-0.042359066696863984,0.056043259147857974,,-0.06442470674092862,0.010401681610177663,0.031028200296047907
GREM1,-0.027395428258583154,-0.017830013966559474,-0.021227775969547464,-0.012794959307210073,-0.06579061674737142,0.043055405912511786,0.020442232010512953,0.014698168676601536
EGF,0.011768277041677561,0.009435547632699154,0.029317449435354612,-0.045302255711375056,0.06594466230901784,0.008688842864273082,-0.016893070482938335,0.043268260430980345
VEGFB,-0.025328171391571463,-0.10913711830975391,0.011182450119090531,0.016877110419337947,-0.015076270452801637,-0.005486764270411643,0.03188643830316948,0.05732847656816226
FARP2,0.06763366325946062,0.06665237264066673,0.01772148844174678,-0.024569281262800315,-0.0569242664326072,0.041561387485803486,-0.010788780311579463,-0.0051072757599602845
IHH,,,,,,-0.01780760033959018,-0.001245183076855379,
LAMA2,0.019968388235542076,0.10226419040160223,0.01883090149919977,-0.039854265639921234,0.0628222533409327,0.04785855533447084,0.00045524103926401093,-0.04138531083181618
SERPINC1,,,,,,,-0.016893071826819338,
NRG1,,0.04184458967515097,0.02014766890673288,-0.014799818167004587,-0.035678787636419275,0.0027711433514812276,-0.03648687152769022,0.07865635818582427
SPINK1,,0.06622111598891774,-0.036912905136501736,0.0641810272811048,-0.02338827072086423,-0.03754768634443277,0.034116466742705805,-0.030005571008516547
EFEMP2,0.02807879811428383,-0.025490136873871506,-0.014775371263427163,-0.003935022373286496,0.05226332732778651,-0.03364143454256162,0.0057288792144566695,0.041380052342773296
SELPLG,0.0217366537387543,0.03632378333737186,0.02688674631581013,-0.010379606043784687,-0.02761498480120312,-0.023122945317142686,-0.031110029160672455,0.05481956813263771
GDF6,,0.006383770436934799,0.06608799815824111,-0.016583763324181634,,-0.0005065258211923859,0.022628646452961296,
HLA-E,0.0037809419463722743,0.0437470420329262,0.0375066815078221,0.023202328305816897,0.04504327393672621,-0.0942485771675378,-0.021998332361360378,-0.0038791456779392807
PTN,0.07695928635046803,-0.003995353972245159,0.04287196857361068,-0.04792972699076198,-0.010530697579893448,-0.03313273279644069,8.67644979983591e-05,0.016233514655745424
CD274,-0.0069665979141868475,0.019139726114521294,0.023658204853861706,0.018264911738769814,0.1022315668367484,-0.0024825391469146395,-0.029652370876297934,0.049887363101216886
