,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916inf
WIF1,0.006973955102099693,,,0.04009697296861226,-0.07888422449851133,-0.03149134396588762,-0.014005705435755415,-0.03892086536131896,-0.03443508197597326,,,,,,0.12479472399709812
NPPC,0.014785513420236311,,-0.010896761603342485,0.07698458477987559,-0.031064860693181092,0.02522821800566051,-0.02732068117777268,-0.03273777775617083,0.05686261549107324,0.1651397866340694,0.040378118216173785,0.07730055212002972,-0.027763365629049932,,0.033909470265994564
LYZ,0.020379891598558103,0.016630183393627117,0.025521540242856543,-0.04775204854511273,0.025365955613678944,0.03820079355200308,-0.007455325145584915,0.14187107106641414,0.020277022982550547,0.09498773319839256,0.008032147356437466,0.07108823803669008,-0.03521950677863583,-0.01551697151000245,-0.08636419169431386
EREG,,,,-0.03209862346896417,,,,-0.01340185809199385,,,,0.0922438456725462,,0.03183957515033407,
SPTAN1,0.03043791036476795,-0.008497736529953928,0.010158274443759231,0.04373586917514345,-0.04462107066633305,-0.0394063087765228,0.02676708729408842,-0.09634405744964118,0.005644355247313504,-0.03128414243272696,-0.06457360433220645,0.007190321840086216,0.0034483908164525574,-0.06187879515109267,0.10002839969917435
LIPC,-0.01593152271662311,0.00574586029541419,0.004860742422439726,0.010218040210576429,-0.01967077924195693,0.011273982939846305,-0.03393274114439671,-0.034948208564179455,0.02396108586999631,0.07385924019425678,-0.03933898462690299,,0.11889771882664688,-0.027733807464861617,
COL8A1,-0.0018100032198305543,-0.028051059064510504,-0.008698863517771499,-0.037190209420570004,0.0695733325974142,0.006145691646203438,-0.004799461060400973,0.10283079560134334,0.06866359654420867,0.04531897409855112,-0.026142001365159522,0.021237619433208954,-0.01592911602673781,-0.018749880514421374,
GSTM2,0.08755213424663903,-0.0032950229871072895,0.049448965013844874,0.017422948257494037,-0.01072665572462683,-0.034563931785868925,0.04094660084068282,0.039450795683017466,0.07323818751711017,0.09804600087216134,-0.07679943582980031,-0.016233898943470385,-0.020638000895380103,0.0370750179375942,
SPX,0.026421113906176318,-0.01959612388781273,-0.024060529489717156,0.08880101205837464,-0.03646390576296457,0.022321266968980954,0.0003853537344171289,-0.049361960018552496,-0.00211763805580507,0.005562510866829108,-0.061962406140228445,0.05722436318596621,0.0260281142071576,0.04363875552021688,-0.025015348822486773
MFGE8,0.007531680519539281,-0.003624412641675372,0.05639814417880389,0.014047296577739166,0.08179651032044577,0.020295866847850383,0.0012032868540477037,0.03217372417877308,0.05874062226305103,0.10125580313547909,0.06229843312031174,0.06930864760564712,-0.02087819422666793,0.011490870186669,0.06097995246314482
TGFA,0.007989220289957593,-0.03112941344071266,0.023777389119950216,-0.06695809422634712,0.08829763878880133,-0.015515781503811206,-0.019749189789892378,0.08496590260882186,0.005921109475609367,0.019336544164161234,-0.011002128125154123,0.01992047187547027,0.04111889142382048,0.07796196402639247,0.10765467583842554
SLIT2,0.09506516486805536,-0.038844788097409134,0.04403299363014374,0.03845856736395107,-0.0034933920964921807,-0.01503584385300199,0.01300780098180661,-0.09183130174600344,0.004164919037022219,0.12433926815049282,0.027846396656215536,-0.02447493837641048,0.07507581696122512,0.006656379811829456,-0.02528780240823049
PLTP,0.02687940344319328,-0.016891293452689537,0.029234307077749138,-0.002421774093619682,0.06560134182823893,-0.009229111952061445,-0.008671679184867317,0.1675747091095009,0.02876021727486451,0.08869468237734021,-0.08133218030998755,0.006814742665054897,-0.10263875742047311,-0.014910188429151627,0.09051717488979256
APOD,0.047654134298448926,-0.029245458383479934,0.030752479298388227,-0.043265810224893606,-0.011618591299855993,0.0625065445158057,0.014329762278570224,0.08429427204383746,-0.022293892174700198,-0.09006339883645587,0.1349740372537347,0.07730107406320838,0.05225600349896833,-0.0693878669536878,-0.00014974549431066552
B2M,-0.03375500836696999,0.00041447090523646473,0.00015783155672418546,-0.06257310357009416,0.09393627832134145,0.08020062764371484,0.004962559489629881,0.20936758404112063,0.06818309422139655,0.0408703663611349,0.06273755881351467,0.038530576939943606,-0.07201006853744471,-0.007613427497012174,0.037844478037023774
OMG,0.0018406378497220427,-0.04304527292441227,-0.009221349887785127,0.025892510069988522,-0.00542443424587607,-0.011315288084030059,0.07780140483274821,-0.003947091416336181,-0.015159139321932679,-0.04805067236289838,0.07699077658882868,-0.005287881785470687,0.026415811153209432,-0.029968214114468414,-0.021323664904597753
CXCL3,-0.021402494056875908,-0.008767988473376481,0.001208932485978422,-0.04480618677737576,,0.04823349783624836,-0.01596178879960555,0.06648183760013851,-0.02001340266946225,-0.028153487091563883,,-0.000552305759227277,-0.012069456152650645,-0.0002445276101137128,
CXCL10,0.005801186892587688,-0.023854934354808708,0.006624280210249452,0.03297180312978619,0.024815027613617837,0.07806716904070926,0.0313418509437014,-0.01821136599197997,0.031302850883590395,-0.03895908751260618,-0.04117544807736405,-0.022048341170117804,0.010630696851088181,-0.043549872119266614,
RSPO3,-0.017040437227167086,,0.06427250646142214,0.07780359423190539,-0.007787495752242961,-0.02755785923332858,0.10870690958154226,-0.0679946213815147,-0.005185591350232525,,,-0.01063009011637878,,-0.01563203954176754,-0.03396326315857736
CORT,-0.02754281894192396,-0.02660600590032807,0.0278228668208181,0.056294874081060604,0.03976295192778571,-0.02862788234997966,-0.015126773653736164,0.02670633958555,-0.05548318459091168,,,-0.024346557273797996,,,-0.0362672640601313
NCAN,0.014790383087599467,-0.006158503372195847,-0.005193130970140786,0.065860443458425,0.077161138042637,-0.0055449873348426245,-0.03638884169585451,-0.1339139889630322,0.040803088663221715,-0.08562539007091438,-0.0661062569696549,0.07843135360993195,-0.01091812020914591,0.001438934490694539,-0.004310213029860604
PRG4,0.016721816797991368,,0.047431939393316316,-0.015811710403881865,,-0.02387259320491956,0.00021045409906475092,,-0.010762559253417523,,,-0.023385990164728025,,0.027446644478866983,
ZG16B,0.06016582121630296,0.01846095350548884,0.02423361946474869,,,0.003634007456412274,-0.01239969179998284,,,,-0.02834009705260889,,,0.1309617108408841,
TGM2,-0.006751376026548526,-0.016897131501392722,-0.011055702387676534,0.02168262777826256,0.01208047023588543,-0.012590065807474673,-0.024508268830944757,0.02254260536416083,-0.04667614847899934,0.11614331797491505,-0.0005679935597870222,0.07584060999703054,0.024494457195122027,0.023280948478738652,-0.03030286543568696
VEGFC,-0.023953879651811553,0.04882309830610318,-0.021422084594566678,-0.024339461805928737,-0.02600387006129475,0.005618008160010074,0.01082479441286403,-0.02114818688966026,-0.02495370896193991,-0.012676247432327073,-0.015872635500271768,0.00577200824623274,-0.03919179604536126,0.030258681023216397,
WNT6,0.014516101589611643,-0.016578580747949268,0.02575342109979154,-0.02178701467129003,-0.01301063482005971,-0.023475569436223958,0.04357315847573397,,0.009465610542120981,,0.023996580079487007,0.06228366755309662,,-0.023539957171825648,
NRG4,-0.011554148379945825,,0.034195255818629866,-0.022521713732845852,0.029696993815119622,0.04761803832020355,0.03434160097339223,-0.03985526443307783,-0.02911141208488226,,,,-0.014551240966898308,0.09015702771660901,
PMCH,-0.013316777805092599,,-0.029361898785821437,,,,-0.018149714459251426,,,,,0.017626056862717843,,0.03174735583384908,
COL9A1,0.041627790540160324,-0.04117711733040372,-0.02213222957954956,-0.016042540261582056,0.1096316445805833,0.07336927997539838,0.0012540761226141179,-0.03122036818687948,-0.011564730895412451,-0.07128050572601526,-0.005179717505457705,0.021998500796725984,-0.006038235321671514,-0.02483556251222924,-0.010948075932214143
GDF11,0.096182887944175,0.018565119964731175,-0.012234234583729398,0.06554557350600479,0.10071295438811158,0.04009881272544024,0.00164487936009646,0.07608169375375923,0.02854056820025631,0.0471472089535543,0.019069572793229083,0.028545336339483657,-0.03861028185233642,0.02758520736801999,0.08533430007909446
RAET1E,,,,,,,,,,,,,,-0.01714823823059019,
IL24,,,,,,,,,,,,-0.01618086513696662,,,
SORBS1,0.028807736255368425,-0.07701477732324621,0.015110326666732132,0.01466227461258447,0.037457617027909236,-0.036281694598117996,-2.6751591669777288e-05,0.07538140535045194,-0.009500204058850362,-0.07285701802380773,0.003616486100621688,-0.04425240125861532,0.031668306048200257,-0.00956597757276988,0.07323492601171161
DLL1,0.056499150567966366,-0.025971237937274544,0.013755722415287743,0.0011754625301110186,0.09089837884155022,0.1069563686138763,0.015395190641567186,0.047244739310304075,-0.02542406424034711,0.022118308399946624,0.07352775851296992,0.04167176251504973,-0.006795396443705988,0.004986937692401735,-0.09232135339376067
TLN1,-0.032848504858670885,-0.0076167148311143,0.01811936151963904,-0.02795662318730992,0.09093291684519024,0.01982182142200879,-0.005841948274228587,0.07522190242556237,0.03482759225329808,-0.03738023496378375,-0.007640101384787407,-0.013404421789124038,-0.01702877516974939,-0.001740140963443385,0.014931335295869604
COL2A1,0.0731590770564615,,,-0.014122256055505569,0.03717896928874544,-0.004468344297450978,,,-0.0031697152179012158,,,0.05897788036115128,,-0.022749901016749098,
SHH,,,0.029766937994431256,-0.014299408738377989,-0.015385189848645203,-0.01732196035224422,-0.01745313476547109,,0.08763252120111892,-0.02569875570966008,,0.05175184117902624,-0.014581600212142366,0.14347866886694757,
PON2,-0.011472689862397871,-0.008311449938162383,-0.01779702515367177,-0.01484994732629403,0.03131214907693881,0.03814148089247927,-0.0019034272191745362,0.0710634107857993,0.04048351117505444,0.0025932748557796516,-0.04987188549087452,0.0850664270937696,-0.040230448495633765,-0.04298396810157227,-0.02488407055003426
ICAM5,0.010521944830712626,0.03864919790552584,0.054746811737476545,0.07508837170995288,-0.051513699804984894,0.027230365482667114,0.0480960698297853,-0.05207089362643995,-0.00029239126114502046,,,0.016104170058993405,,-0.033708618069737066,0.10871875716873157
HPX,0.012730278669174405,,0.0664201932156501,0.095719203804257,0.24205019550547913,-0.03208713017262331,-0.02433362665097699,,0.00017577982478471984,-0.028153472362264502,0.06404022162146164,-0.030216744920607667,0.03958862904278563,0.020222512790474018,
SFRP2,-0.01667826709369396,,-0.02060661890966856,,0.08931683177345864,-0.017585747721437464,-0.02028048657150052,0.11653418115646269,-0.019266440398271443,0.053458988289645425,-0.03445340879844052,0.089256898818919,0.05484894274636313,0.045001310184074786,0.017430030797743534
CFC1,,,,,-0.005554740711512212,,0.019189695007121508,-0.03252052103825623,,,,,,,
CD70,0.10716104981109052,,-0.009344380568374272,,,,-0.02910903167145963,,,,,0.08059754066827482,,-0.023849503488493764,
HP,0.06262964320710845,,-0.0030374142144739304,-0.026996612873916505,,0.032035294969863966,-0.02250098972877744,0.11032367352543024,0.007480517597590968,-0.01974801373368804,-0.09888805136891764,-0.01050656214954021,-0.015941271238396327,0.011997452866172955,
CXCL2,-0.04597380810833963,0.028646512602470982,0.007926852411768536,-0.026567478785887805,0.09033727956764061,0.10015694385387376,-0.015403935746404288,0.0770506335647865,-0.00024347550335651177,0.07600943798433182,,0.024550919146182217,0.030728643239400028,0.05640608043870936,-0.017594039121697307
NPPB,-0.016183930516179473,,-0.0027735833234215153,,,,0.026073663019608038,,-0.024953710776894726,,,-0.03238432298999222,,0.010857732897663347,
CCK,0.07994162671940781,-0.005737376858543551,-0.05421546083958048,0.03761740238098157,-0.10447105585770955,-0.019562801811367322,-0.0054858375667627525,-0.1275116800736366,-0.08853053822551277,-0.028967501514995383,0.05101044713409832,0.013716167431956017,-0.027270012678680074,-0.020570764211790958,-0.03197786604799803
SEMA6A,0.07185654974329243,0.08987514416898185,0.03454616127396683,0.026225985621095904,0.10027320962980256,0.03208451102794954,-0.007670637369892233,0.10117786524769813,0.02586851135855297,-4.934247510432777e-06,-0.03011305097277905,0.0009110198060045454,-0.01587679447185801,0.0015570737719400268,0.028733800493758822
IRAK4,0.013105125992047453,-0.03829027666254591,0.004095468319611992,0.05468716616566061,0.02199772386250897,0.0017319841836051693,-0.012801814425161633,0.007206509142881793,0.08432013969372767,0.0008473213800286626,0.02166257088606979,0.09085567911584463,-0.031345203528860596,0.06598716221260782,-0.01175531490538277
GSTP1,0.0164701145631089,0.05407317476844583,-0.00956716276662976,-0.058910652120698515,0.07401151440982234,0.04941774537761404,-0.002300159273594953,0.1624867542722745,-0.007657529287744685,-0.013596428042478901,0.14258947775858447,0.03613511352896738,-0.0361542341105418,0.025908203090279486,-0.05921390062294046
VCAM1,0.006554679354754284,0.00819158355195122,-0.012552483919985084,-0.02978860763305623,0.044177791233482,0.03647870345043412,0.008968305875059507,0.0498877759586692,0.01450712485847916,0.05547594801763434,-0.1070811906585379,0.03340818712131894,0.0216824496579937,0.04536798389299977,-0.049476514752279814
