,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1019T1
IGFL3,,,,-0.01695563887269908,,,
BMP1,-0.037884121854226634,-0.0303957045200097,-0.02582073245586368,-0.12430519899603533,-0.027404653812324504,-0.020077268743507192,-0.04669364373856213
NDP,0.01259101456636082,0.08311833422343118,0.033069160191713146,-0.02087273414555471,-0.034422106166678824,0.02221867084352616,-0.0729736804544844
TNFSF18,0.01130072258866246,,-0.011035269710578452,-0.025178614703730427,-0.013383383678501694,,-0.04352269688758497
RTN4,-0.008191785058035047,0.10195788798464252,0.05636068097226557,0.14519396776915916,0.021121111273902083,0.039057645519282085,-0.029329771218614655
HEBP1,-0.0036588188116240877,0.006935681583879317,-0.036274637320862356,-0.001231883723476175,0.005702078409463816,0.007668540384147221,0.10995311229892378
WNT7B,-0.01938624913184653,0.016801793814408213,-0.005689789193707616,0.033257756199066305,-0.014991146226409138,-0.014901625589143886,
PTMA,0.0731468812501215,-0.10450608992987592,-0.029361200763749123,0.023608853329259764,0.03579983230346759,0.016159317929864817,-0.03851845690504415
CEACAM1,-0.01487778020432185,-0.014562080849408734,,-0.033133622883444756,-0.0210488741487551,,-0.030603842339149787
PDAP1,-0.024811060074992813,-0.026026941852591922,-0.04415194218492556,-0.08743825911479042,-0.009884542908337722,0.0006715071582147323,0.028725743918175905
QDPR,0.019666540933364104,0.10364583491093314,-0.0034762186988459955,0.056437049822581686,-0.021648723336082004,0.024962302452997916,0.06028477761298009
POMC,-0.02643544178337998,0.06934438198121863,0.013188131515596752,0.01608079015903493,-0.015529020087481834,0.017286022521926927,0.0686715139982879
CCL17,,,,,-0.01669168511185812,-0.018444035137087728,
VEGFD,-0.021309435223079442,0.06445203807548554,,-0.028405243356174344,0.014105402019733898,-0.013528922824619493,0.048111906961022834
TNFSF13,,,-0.01070190953213871,,,,
WNT5A,-0.029966888589836413,0.00194744300524842,-0.035791503694982886,-0.10114750660565197,-0.06377828544790455,0.03138046603615322,-0.005464222475496879
CXCL8,-0.01995289209238494,-0.053634549360488,-0.015222772192651822,-0.05648057015927902,0.043753350829638,0.009682674542528696,-0.0019030148120360855
GRN,0.038881586528369726,-0.05293395499060709,-0.04195756733288993,-0.11455501027953885,-0.0663209281280381,-0.026004800898974462,0.017959913519779866
MIA,0.015341078348936926,-0.04227503134484071,0.0368748440641032,-0.048435347332529126,-0.032807727883444784,-0.015386300548387154,0.146724563205225
COL4A4,-0.03187014176723614,0.011645311195571485,-0.010182394105016401,-0.016708523573915803,-0.017426635675342292,0.030433930559409378,0.08096334790771355
TAC1,-0.03060931828599914,0.1350220633551572,0.007550710044479514,0.18408622688255105,0.054361472683671745,0.03650442930257803,
RARRES2,-0.02401648466312508,-0.08788535005102524,0.0219128820314162,-0.13755339698364977,-0.03601130909009124,0.03393375591188177,0.05201703910295054
FGF7,-0.010506426084848414,0.016776232202373495,-0.029184453880059556,-0.04761674817407055,0.030811660867128304,0.01104586492824556,0.0007282154263758867
HBEGF,-0.022600267113757993,-0.03255921811450612,0.025047135420675434,-0.006639328969618685,0.0074764508382057105,-0.00842023734856245,0.0962186889271311
CSF3,,0.0027311144482983422,,-0.017677296342059404,,,
PI3,,-0.03436244649252683,,-0.01990486899621645,,,
PCSK1N,-0.015289217387662965,0.02654737546763384,-0.04050157958587066,0.08942067531378982,-0.00746812538276197,0.0021138605605983676,0.023893539333636984
NTS,,-0.04667108397452896,-0.012430389679015198,0.015528557323545472,-0.019907905542456257,0.054812690729738385,
SFRP1,-0.022229768958679147,0.07679001862211446,0.034388073875673844,-0.010159597758301497,0.07252892880655203,0.04385429224154997,0.03749059164373244
CXCL13,-0.035975748946648574,-0.015751353543233298,,,,,
MICA,-0.007582512980202946,0.0315934402870953,-0.026383909817668846,-0.056409900485031125,-0.035235275548425225,0.011642247501256038,-0.05451005496154126
TG,0.044016954415624185,0.00937979122109821,0.06435165492886519,-0.021334915132951958,0.016295374921630155,0.028574030265472995,0.03985476898020246
ADA,0.023709232313883194,-0.031098195458911057,0.04953053802125748,-0.10965634501145718,-0.01854900378713924,0.04280711511465845,0.09623674037224977
LAMC3,0.035409618514734696,-0.014933227370269928,-0.012466493553842028,-0.10216530101597063,-0.009927706631742719,-0.04454283683696338,-0.04612295411172916
CCL7,,-0.020883386671489233,,,,,
NGF,,0.009621887627494285,-0.013691789329578924,,,,0.02223957569340375
TNFSF15,,-0.015461988625414553,0.09662785475477656,,,,-0.046816221483956325
HMGB1,0.002850126349094318,-0.022422724863307902,0.038122999877330914,-0.13797283209937586,-0.022639761391202357,0.00970317699474481,-0.09184132077732055
ITGB3BP,-0.007380689311588709,0.05345778458431427,0.021383355535635373,-0.10199769370905765,-0.012003224056777678,-0.004003971655718663,0.05249649511168678
AANAT,,-0.013932176467408493,,-0.015945399682126996,-0.015122943876334225,-0.015386301404212476,
RELN,-0.040645865147160044,0.07270559287626616,0.05015016412584049,0.055594682704531134,0.04892756015124895,0.0038083378653932898,0.07200666843031227
IL15,-0.025773708587922356,0.014947357934391291,-0.011829557682518458,-0.04159210005450393,0.04894797004134854,0.035045610566798995,-0.04752408988170701
UTS2,,,,-0.052598201532769374,,,
BSG,-0.005848207411811477,0.01975610619902702,-0.02710162355287098,0.09721703929420705,-0.00048094017315490286,-0.029387356944140512,0.0589274584979151
ADAMTS3,-0.03554695326602549,0.030474480782502922,-5.9430044233473816e-05,-0.1221920219437126,-0.031161498939111697,-0.0025045893501370966,
CD34,-0.0015860550909552028,0.021107274923001042,0.055356517172126765,-0.032782866052481,-0.027335024205407926,-0.028787352157002562,0.06310059367878801
CCL23,,,,-0.01814333367266014,,,
PLAT,0.054605032395935484,-0.008880491307306226,-0.06354843658721249,-0.10545533837567485,-0.0365238905620119,-0.05173365975650243,0.043392054478021275
NTF3,,,,,,0.02167538159351409,
LTA,-0.014877781731048588,,,,0.02311926756903386,,
CKLF,-0.04505394808195397,-0.022747223750365666,-0.0376882659272862,-0.14718187146048736,-0.0043178952594062295,0.020717871116291007,-0.011235814271766863
CD24,0.010149495490049933,0.058546018575448014,0.010393446443872923,-0.023420301809619057,-0.0028045567302208084,-0.0063364884446157,-0.03249760840285351
HSP90AA1,-0.0282090042132315,0.0973437116696757,0.028811386560474415,0.12906998007247936,-0.061162062294423516,0.011078424554756484,-0.1049971829532484
BMP4,-0.015771320770561276,-0.012989053491300022,0.007787182150726883,0.04109322356723413,-0.02663394937674909,0.027127090141185705,0.0358553175788686
SCGB3A1,,-0.016591502251038604,-0.015100639603001755,,,-0.01297849572308929,-0.04464149748880065
IGFBP4,-0.04682086624566578,-0.05075825039376979,0.003534609101450692,-0.12125710115132594,0.009545249778498603,-0.014955607959750651,-0.030368540326381158
