,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.071176455097019,,,,,,,,,,,-0.04413732102230964,,,0.07222159431109448,,
BMP1,0.07800578418806628,0.08138715944727194,-0.08545890860706508,0.0352543614559001,0.04371494488353603,-0.0019760454540022816,-0.048560111175566446,-0.14549191215974694,-0.2487997797851254,-0.04432945175151296,0.029367235555230745,-0.16909157464374894,0.11391257368477566,-0.13032642267311778,0.17718036653647556,0.04402846520187971,0.06287408042788128,-0.09671907088173134,-0.07014769413355576,0.18862176352076826,-0.0710609600072764,-0.0009451750191825598,0.11086637691872823,0.017118007539730057,-0.0449171213298752
NDP,0.009581698598462854,0.0006864486935292252,0.07545407036805181,0.0496708756584181,0.02881287302882719,-0.009556499713712663,0.11733315190799122,0.04522568690524304,-0.09382317866056451,0.037110680578240615,0.0005907627932765142,-0.12344325151790946,0.006167734380957569,-0.01085799352491847,0.08157903416751643,0.060470674679892256,0.06265144176622138,0.07567362800116056,0.13644251446922517,0.08121434119617003,-0.01115214871666808,-0.0758025274686227,0.09046201220036992,-0.023113573181563037,-0.05069138104150147
TNFSF18,-0.04016665487261356,-0.011382980659143067,-0.02674984838028428,0.07519886832591594,,,,-0.02698595734352296,-0.055356534223567566,0.015692821771919784,,,,,0.2833016956379945,,,,,0.035763327673592006,,-0.027828915725224338,0.029711334074761682,-0.032982948801443895,
IL36G,,,,,,,,,,,,,,-0.0069464409072143045,,,,,,,,,,,
RTN4,-0.20498949749460527,0.07133226771178343,-0.05237806049195932,0.048423426183083686,0.04438213269474941,-0.0015974949086851608,0.19320897279538904,0.31870077995099205,0.37471752934984626,0.12656402516653126,0.1289398680643909,0.38670466965541617,0.002624302373405302,0.23114751299254735,-0.06387293080381681,0.06377724602119005,0.008944148106997618,0.03829395430077865,0.06772794319097776,-0.2176203077497294,0.17232806512451468,0.026383815173170653,0.07038269994859102,0.2738758308361219,0.1384023097970586
HEBP1,-0.020077914039608062,0.07487830839456995,-0.015545184830849825,0.005410146330614934,-0.012409304963849573,0.0014064538955930771,-0.05127731744705919,-0.13135173023055122,-0.1029929053636938,0.0190366779247131,-0.0381287838353724,-0.1847283064435064,0.05985214209270932,0.013469822636429402,0.04392589206301504,-0.01238046566623456,-0.025401229133137616,0.13871360319152468,0.06719798013244489,-0.011980587345916581,0.0418863516618991,0.03690331674360102,0.027931244023885613,0.01278923930336677,-0.07443382448460406
WNT7B,0.03185870484613253,0.10578080727405864,-0.0007906449676392183,-0.03816575414584913,0.01409995154750907,0.029290657812414748,0.03942881499066168,0.1132482800061892,0.27028565157565254,0.013970721852158547,0.07923951996706831,,0.056858189388301145,0.051761473813968985,0.13127240182716324,0.08219711135756905,0.028694233529622252,-0.016194593350779152,0.043123698143699436,0.030246726935337004,0.025228342825960433,-0.024208123663819085,0.09541109657275926,0.011581706648274067,0.1205411981698032
PTMA,-0.06871049750153074,-0.11020768402056084,0.03693450073517811,0.04186190357483006,0.14877265685966165,-0.0251175325501544,-0.16422570399767406,-0.29280834810974743,-0.027152421821708413,0.0377936893032207,-0.10916139010947175,-0.5180174974454163,0.12607061577064807,-0.26832478521875563,0.03809999732590656,-0.10817325354751825,-0.1359275235372469,-0.0025515276651662524,-0.027912114414911118,-0.20098596812672578,-0.03858535430635074,0.03100066326952623,-0.04276250415380686,-0.10831896931661172,-0.21516065375189647
FASLG,-0.06326941766472712,,,,,,,,,,,,,,,,,,,,,,0.06471359779300143,,
CEACAM1,0.020712584521044047,,0.04020012935338486,-0.0026965723505152916,,-0.03259110666297088,-0.008300706670958764,,-0.0707477721558961,0.0023023702581636,,,,,,0.06502714013480254,-0.037824586217527066,0.0620125594709,0.00022092814045281763,0.04710753024167122,0.019420174859853236,,-0.02336538441760568,,
PDAP1,0.15486517444569287,0.07897659046394476,0.09845004242386582,-0.035779880418251045,-0.02606360437819257,-0.027539608525289756,-0.10476375721133684,-0.1525032904154667,-0.18323836876568045,0.053363092972325936,-0.014651117625856278,0.015701308559832074,0.1414039460570557,-0.09576430889193463,0.05859874741696723,-0.06114022544799977,0.022452034933623577,-0.013297790988678388,-0.07662919512671101,0.034594397108117375,0.004972375955364745,0.07637640495477523,0.013152001077564918,0.022545499699423894,0.04536343660138089
QDPR,-0.177896543790227,0.04860834356092734,0.0842123135819104,-0.05035564996840601,0.10083145277384495,0.023108370417303844,0.13116895973307277,0.0982824843207227,0.019464976767748936,0.0513237750019757,0.009528269567359984,-0.39176688274352617,0.11365499447431447,0.035150794493939895,-0.11845739452926975,-0.006735002093882305,-0.08131087353708097,0.11099691557323835,0.19714765959947647,-0.15594780156651988,0.06739615740891901,0.038120908711603355,0.134267675588814,0.14772167655727636,-0.059009163084216165
POMC,-0.01649813790397217,0.1505909719716792,-0.044107965938776375,-0.036165554909929495,,0.02370475115664251,0.10957100824388889,0.031871083427166776,0.03872866620673957,0.0608623700701756,-0.005601076876888775,-0.09404042950068654,0.05733012611076463,0.020026692255919923,0.07036507500557113,0.020830866842356254,-0.04165642919163716,0.07227576905061171,0.05004204941045363,0.038114840145751075,0.0056814844871734115,,0.06660701676386045,-0.007307897831619399,-0.022777362993271835
CCL18,,0.01933070299215686,-0.060920193073729895,,,,,,,,,-0.15462902211784393,0.14197481151114233,,,-0.09854740839326565,-0.0268182535240802,0.07464687225910066,-0.06920821305609538,,-0.1292155285085587,,,,
CCL17,,,,,,0.061282742084782446,,,,0.04073291207382004,-0.017881559321603152,,,-0.0003202595505455446,,,,-0.014124876988543832,-0.008985012544375452,-0.03191900913834536,,,0.05292737591305927,,
VEGFD,,0.004648814991592582,-0.010926823640092193,0.04445514506747601,,0.021227527109795755,0.01394393093938677,,-0.05571155084703842,0.042898369552605904,0.008703931783524077,0.06551070126113769,0.05146184246058414,0.02594048181213391,,-0.0011961949316238348,,,0.0060074690685594295,0.08814147273841785,,,,,
TNFSF13,,,0.01220220445186431,,,-0.0061074449199396575,,-0.008044980534549197,,,,,,,,,,0.07161673448919485,0.03765163630076794,0.10949667362683906,-0.027474105794366665,,0.12139341571472363,0.05573070380631122,
