,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.0013493528855504325,,,,,,,,,,,0.01878317087678272,,,,
BMP1,-0.1879411367521727,-0.08578630101065192,-0.1104571407764882,-0.01593173777682038,0.2838614796990017,0.02180210193385649,-0.11023243793992989,0.14626636820178676,-0.2620052198629945,-0.0554574932432887,0.05504703154112779,0.20144576739169062,0.15648842562423051,-0.18017560215945555,0.07079594892581764,-0.002646482546417223,-0.23518751498590953,-0.08740114355894782,-0.10955758856137396,-0.24917551886845074,-0.09153171796594281,0.09384838872804853,-0.1351595324271431,0.22866963363466591
NDP,-0.003414032986568382,0.0002326514511052528,0.09732192900492481,0.019668034198638523,0.12469410307981124,-0.027362150441379143,0.19623438841472107,-0.008135589928652267,0.047056160250361974,-0.03614023532911935,-0.05961689820202813,0.1627448640977057,0.00468500774620082,-0.26512812017334664,0.09933261041663924,0.04955488517623416,-0.13573240026277153,0.07803583184431137,0.0628077397741746,-0.18234126343462614,0.17452700174951513,0.051387286161759735,0.15531292404086727,0.16187099254146373
TNFSF18,0.09899685298761274,-0.0023226850730144093,-0.006382278436431107,0.013502958375573693,,,,0.07717478575109883,-0.13323062717992218,0.008532561505345832,,,,-0.1977292557951475,,0.07304801827962239,,,,-0.06250781130301895,,0.01629020789234469,-0.11649317501805447,
IL36G,,,,,,,,,,,,,0.021997333557741,,,,,,,,,,,
RTN4,0.3330337922648464,0.2688008291486617,-0.03120275931391209,0.04830952697367242,0.07688538253241821,0.013440962230996433,0.21743110868398494,-0.4017841504362795,0.2558673039877064,-0.058229522081921045,-0.026030901246449006,-0.46387268369866663,-0.0031036641196673796,0.1930873656757336,-0.033070122108299786,0.03523618461527165,0.34045753149493185,0.13010796001626773,0.06434201153816031,0.4525588971748807,0.0033302051885139945,0.024732035425377795,0.44788174401262093,0.061123190797429006
HEBP1,0.06612654382928607,-0.11346205203240252,-0.001533410409486773,0.02094053048974088,-0.07808992905897122,-0.08722748571082127,-0.031119954990738524,0.16430520513157323,-0.14397943497620408,0.08613907876372288,0.08513008696056025,0.29465694632407663,0.022036111945292255,-0.05355297524096877,0.032226059961849435,-0.09324732479385348,0.07173611922560157,0.14608875919042444,0.12071927898204628,0.0517698427862947,0.08679414980949246,0.12734296934752182,0.0033051628379964903,0.14224237082633873
WNT7B,0.07996421268913824,0.2837747982104925,-0.04501357743656103,0.01471641655043606,0.026783549583971597,0.040043123613415964,0.10248668459634205,-0.12452862385425738,-0.08933354747338075,-0.06389107810996636,-0.0228849964505233,,-0.07825912330379735,-0.10449295306705743,0.0038622489455559838,,-0.09558371993568077,0.009265669649596298,0.07829124260050124,0.06089987159169258,-0.01406679484020119,-0.011624233513745344,0.03598426112426784,-0.05994623626602572
PTMA,0.24978742251675948,0.04273432436079749,-0.02404213725283521,0.011346374423831875,0.46686909714652786,-0.03297979273141649,-0.17967751460140666,0.5289968060584926,0.4662975486586335,0.027411188744340887,0.22365471213118998,0.7520952215194178,0.232326259506015,0.11373303170520063,-0.136290166553279,0.0744053718149659,0.3916566231662501,-0.049406143315944784,-0.01980739627839729,0.5119583902337428,-0.027350157498705643,0.2361847319180872,-0.21258948666097516,0.39087021838970826
FASLG,0.02052413937916495,,,,,,,,,,,,,,,,,,,,,,,
