,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PI3,0.07928408724585093,,0.01234202606521771,-0.030635011626576475,-0.046303864879075694,-0.027377767903010858,-0.0020321804874487014
PCSK1N,0.030647777288898573,-0.015459305446032487,-0.06310722020242283,0.012158844958672246,-0.02175730851870368,0.04515345971883502,-0.06584241139726425
NTS,,,-0.03872964636710451,0.09809159558980284,-0.023435542605028836,-0.018660349881316755,
SFRP1,0.0345225335994792,-0.04387376719083592,-0.02116110766423402,-0.06976057694582932,0.0004963827450232944,-0.0182267306249868,-0.0009279168814483129
CXCL13,,,0.013136646158942333,0.07118859260579491,0.0019977077486321815,,-0.03322020897329932
MICA,0.08026384928825342,-0.035189638612729696,0.022868446745228144,0.08412859570609346,-0.0019906568601150967,-0.016487898449673306,0.06670537627091115
TG,0.005770213868550955,-0.033196035732807536,-0.02205928561609367,-0.025232525401034725,-0.018919754106534716,-0.024574336647245378,0.01675588712800877
ADA,0.09127645290921517,-0.09369609965317585,-0.03449499605748849,-0.0311967068342531,0.02400300233106027,0.026660348148004276,-0.06852054136065838
LAMC3,0.030044861964585903,-0.012970194856676644,0.0160529194920204,0.0001227629546250304,0.017573081053768504,0.06191743297731419,0.06035791379856797
CCL7,,,-0.024881870040262544,,,-0.013204617446384407,-0.019321399387524422
NGF,,-0.027579384498982028,0.015488130386580437,-0.016590238247376498,-0.018408868515637195,0.013564503073334526,-0.012572211719250843
TNFSF15,,-0.023946620499050313,-0.024257029296224492,,-0.014275362241250983,-0.010489177879340388,-0.045326969483298084
HMGB1,0.005622041241265578,-0.0033263399650549663,0.0023386243046474406,-0.11317140919735963,-0.04804415091264005,0.010807189547029982,-0.03062362050159441
ITGB3BP,-0.008339103430267147,0.04723020250679432,0.0193939372160279,0.02057048950572841,-0.04673850469207504,-0.03480668808152398,0.028195566159270737
AANAT,0.0043839800809038305,,-0.021828420816359592,-0.004758131570231916,,-0.013971035919584464,0.03568555555077149
RELN,,-0.040125896140968204,,,-0.017243090533192562,,-0.08495629214350678
IL15,-0.02282734024689216,-0.004726620051888755,-0.015416611011944276,-0.0017249288288673072,-0.03482200204756608,0.05681528852957507,0.026837464594313
UTS2,0.016349928825533613,,-0.018588497894606152,,,,
BSG,0.03856515554237996,-0.09077306272730837,0.07676653850425835,0.010630792375203164,0.025666934685613346,0.013364590821960341,0.07973048143743185
ADAMTS3,-0.0822716355895173,,0.007759587806437524,0.020378042890455667,-0.03902298736467563,0.03555985749893455,0.032637775859609856
CD34,-0.04441232631221764,-0.05700407482991487,0.004843577394951423,0.05005536494110729,0.041763515101853714,0.04338055465426357,-0.02542963220043245
PLAT,-0.004720239797511839,0.007215630139597114,-0.007277828525934088,-0.028985696104762003,-0.027582817655286536,0.08037098066773207,0.061826815671987306
NTF3,,,0.006980939074658465,0.01895947023606975,0.016630639251017498,,
LTA,,,,,,0.0038551021412895864,
CKLF,0.07636662752235393,0.018778891293324322,0.007232173902136585,-0.035104497450555494,0.014644230947473334,0.030619440216393273,0.016166639530485378
CD24,0.04883650494510836,-0.05089638374407225,-0.03760568577982685,-0.01759630223101366,-0.012583226169750356,-0.002467010823258451,-0.0036625042809056768
HSP90AA1,-0.15934339242726478,0.050350350913852475,-0.004778460839050688,-0.07406538299190908,-0.03288071017786482,-0.037851272597370464,-0.05870083630598104
BMP4,-0.02503683121936724,0.03503981726766944,0.02276577200467822,0.010279206003036466,0.014081122070995211,0.012344406561358047,-0.01169027475718125
SCGB3A1,-0.05232740130339686,-0.0426271242308932,0.05221190428448023,0.02009468450210966,-0.029645422869803918,0.06519406335516224,-0.019180600743175312
IGFBP4,-0.07317105014950355,-0.058652492529966696,-0.010401541136746132,-0.008034532379054948,0.0044244609743213205,0.02740821631461455,0.01600928694020473
RSPO4,,0.01150182756846102,,,-0.0199649306629658,0.04649326058636161,0.06659927620769125
LEFTY2,0.12152607462284062,,0.019045406979608964,0.06705746551384753,-0.013517033072348125,0.007523830818704392,-0.04467648555049652
PF4,,,,-0.015413282395905815,,-0.018802904510983202,-0.0046051474189734536
ANGPTL2,0.056566412724618695,-0.0528750961377518,-0.015181490474638702,0.00696094302880265,-0.02646137138062528,0.05162070936774761,0.02059447158638084
LRIG2,0.019865315918736175,0.08640287007562955,-0.044237520999203014,0.09156667479028169,0.012516994308318135,-0.02050121349987155,0.03692011161143526
ICOSLG,0.015953973134317095,-0.041518642972726685,-0.06913128847852765,0.01406622963603959,-0.047493303144211,0.01995555807592667,0.045925928394933584
WIF1,,,,,-0.018559336892465413,,0.08796982740199201
NPPC,0.003917414034433401,-0.06792350637131744,0.0330903220615189,0.028048943761797222,-0.0041107117146204995,,-0.059363725898497414
LYZ,-0.0062488836358384125,-0.07857099642909025,0.07068776496397705,0.014841301196976738,0.06427757698258495,-0.00728935450941495,-0.09569733717378909
EREG,,,-0.010264227187207936,0.014519160848852625,-0.02486665775086201,0.029180111463722888,-0.028438895119101592
SPTAN1,0.10032277759821832,0.0633235030258906,-0.037088632476873565,0.006394229207392604,0.03451111663639108,0.07082667702294844,-0.0315686455135408
PTH2,,,,,0.005383516066913261,,
LIPC,-0.0013857635730022088,-0.03111481596976685,,,,-0.023773988158428388,0.19080951963688958
COL8A1,-0.019730907441376302,-0.02147640926199384,0.024006327814977402,-0.0005520191158620763,0.04557968437719926,0.01422364073444303,-0.012700652238159851
GSTM2,-0.004364704980265531,-0.10011127804733956,0.09886871967928675,-0.0389203310043488,-0.01323635850931663,0.025344268210822387,0.011840212180762711
IL4,-0.045052384424992875,,,,,,
SPX,,,0.04382411494256966,-0.019137560198495343,0.009710372852318745,0.018482015812591276,-0.03356358585301349
MFGE8,-0.028915569338287993,-0.021076868992005143,0.03396846518909048,0.024309830355766008,0.01994065491384091,0.05347027946358404,0.023877650742421264
TGFA,-0.04109951005751809,-0.006117995224477334,0.010098830112143032,0.03366390635417037,0.030751064211493987,-0.008906289236046345,0.029697595045337383
SLIT2,-0.03772777134007292,-0.032457735344023436,0.00762686782981596,0.0659196578989216,0.006383936777632265,0.06546694009842309,0.0076682591576432485
PLTP,0.0803355685746369,-0.030694452699032954,-0.0012782230921750048,-0.07056469064843887,0.029105762415814754,-0.022052341427046578,0.05149614257510113
APOD,0.036646109396053984,0.08084719733885962,0.02244838231374939,0.041739088498040325,-0.0105367422516291,-0.01707032495533313,0.022957793698304946
B2M,-0.00836997255684324,-0.01078442524390449,0.06918972499783968,-0.056113544053924,0.05687566475767876,0.01966144980976574,-0.006754554184157019
OMG,-0.00796700556138111,-0.011070083758438114,-0.025996541096103207,0.03241731758553925,0.035591685081734416,0.03777909244649944,-0.06731643463999422
CXCL3,0.08600322858496783,,0.02415543177857502,0.025054766705389087,-0.041447503091454736,0.06405639858287822,0.03516534656745308
CXCL10,-0.015262530658241517,-0.04307736724254773,-0.025693722851787292,-0.0012977003882265865,-0.013001453879275404,0.06067840369577145,-0.03036687092936182
RSPO3,,,-0.010813157180416273,-0.050932222173474116,0.021117092080077626,0.1974803485861671,-0.047539553578430094
CORT,,,-0.028371916515694474,-0.016129216630222206,-0.03320435732436779,,
NCAN,0.020680364453691927,-0.022253427387314652,-0.011810152271898073,0.004180128782679574,0.009429329009718183,0.054458155262732975,0.007306293176323377
PRG4,,,-0.02725253320741929,-0.023799646149912795,-0.03880783106382471,0.02956881063817944,-0.03438130555904704
ZG16B,,,,,,-0.016708488407224362,-0.021073024937750297
TGM2,-0.020427593299564697,-0.02880024030776986,0.04807253330503587,0.0013241026696188016,-0.02867959573469847,0.046011835548638066,-0.01465638553185255
VEGFC,0.0459152057138388,-0.031692165747202114,-0.03202153733948888,-0.032317071699972756,-0.0340744809166127,-0.001380401458652317,-0.011441815899525145
WNT6,-0.05712948672384547,,-0.03714414994320573,0.053824485457599394,0.030177976867356647,0.06121018746017853,0.02346426040623289
NRG4,,-0.031107682232474062,,,-0.026364208944322585,-0.01340010617296036,-0.03274589492615895
PMCH,,,-0.025290708139970572,-0.02263015383584028,-0.015179422994227627,-0.028895719477373752,-0.005724588672246691
COL9A1,0.07729979366214829,-0.06263745690168238,-0.04063221984220206,0.005590532285913278,0.05087101749029312,0.06983889989089585,0.015413777187613331
GDF11,0.14297407546941185,-0.024050464762748112,-0.03216004467624369,0.02119976018627543,-0.040556064405103454,0.05943563063614669,0.016157743350633313
RAET1E,,,,,,-0.0146998212614149,
IL24,,,-0.018856142560730624,-0.015167525444503997,,,-0.036608821179312766
SORBS1,0.018682500385319593,-0.04696387573879221,-0.013632852568187496,0.005458531799999606,-0.009631741666369802,-0.014057048108750865,-0.02006930070780697
DLL1,0.014704715159978583,0.03941824805952799,0.04035770718617202,0.08536074011150087,0.08911014019156341,0.0024241874550147147,0.0039280076678630555
TLN1,0.028393236092455254,0.07482049491721582,0.036177210026813345,-0.03561743383297857,0.09208685745710576,0.026279392054494265,0.001581126644744954
COL2A1,,,-0.0188172271081293,-0.03953121116803088,-0.01961666295751137,-0.019501681406812552,0.038131647885614205
SHH,0.041980847235862415,,0.06327741193806957,0.010143697341660882,-0.011585372726561483,0.01174320466973232,0.026920969256197008
PON2,0.019802521798100627,0.10010773706598047,0.02794508779011613,0.02762245182689319,0.027476412935590465,-0.04039997021061357,0.07316088871709689
ICAM5,,,0.013908398509364029,0.040873059399606865,0.019823510678967822,0.12113484407294309,-0.08052865134433582
HPX,-0.04118551081821636,0.07515709918696391,0.02044515578124829,0.0061086779118221125,-0.01273888025830271,0.15032220036150407,0.1722503977260472
SFRP2,-0.045052410942118114,,-0.005680451765107209,0.005793524565432586,-0.004225653275912612,-0.02953433243713413,0.027395061500948965
CFC1,,,,,,,-0.028974964687614554
CD70,,0.047838514103948536,-0.0010765735415036266,0.07818834317209666,-0.02836750252071133,-0.02044428318175304,0.013123272465042211
HP,0.029367898901694747,-0.06654262743141533,0.0747055325977557,-0.08930325917239554,0.0013375465451310737,-0.02004509320767519,-0.048293548927864687
CXCL2,-0.02952898516841443,-0.030646063235869235,0.010541345904693916,0.058447599086213685,0.027838651421969316,0.028257598010288845,0.02355549113284698
NPPB,,,-0.01329155550391823,-0.02461965609244974,-0.02268721652892536,-0.013592915339690257,
CCK,,,-0.029647999301913235,0.03541094360610654,-0.0006689282840906045,-0.01763368067657352,-0.14033850153509622
SEMA6A,0.02378914170059702,0.05602053941156055,0.015860111802177466,-0.034736073627890676,0.014002994755564368,0.02139533014619949,0.11371282578267052
IRAK4,-0.03016719300414529,-0.013520371432366257,0.028798258510402155,0.004190650257591385,-0.03797948988989395,-0.0007690319581086409,0.060801595689391405
GSTP1,0.10541770200036975,-0.02816282252291698,0.06926876289151777,0.0360847714493916,-0.023028358223244116,0.050844141684782296,0.07080832540469231
VCAM1,0.11495493240106491,-0.022820169949175257,-0.03223618493564442,0.08845704591045324,-0.04495920214457235,0.006390806806625769,-0.0016710842518956577
NXPH3,-0.09832574122423528,0.014244123176291599,-0.013316393747138784,0.049452294663824864,0.06182326484457376,0.04852079983396638,0.07564541628342134
MTMR4,0.004034003447855876,-0.011365920618319026,0.04881534936851288,0.0653499704156385,0.004363906238003984,0.07394530852256136,0.05993526183553483
LAMC2,,-0.031107700881678642,0.10655124635710063,0.00014242454119560799,-0.014733997669122333,0.006248950751479252,-0.03153307884658424
IL10,-0.05702212248462259,-0.012628368348196055,0.0471530395241139,0.008820804021494402,-0.026623455271434792,-0.03127127016914314,-0.03526204834109189
SEMA4D,-0.02669626781735714,0.022596614475424957,-0.03938887019258439,0.02322743811145858,0.02965094152528412,0.021270975887524215,-0.060078067599442474
TRH,0.018842580069290592,,0.014386057783891442,-0.00418067494537958,-0.014597709494478972,0.06592756302501698,0.010277852621065672
SEMA6D,0.03624247260564902,0.002171690342709311,0.021313974836943847,0.04108677038276642,-0.013482385222666702,-0.022935277122384155,0.09138585810903486
CEL,0.02467422330300734,-0.016561091723282923,-0.013739825719611845,0.0430516190733777,-0.005802165951732129,0.01546536472190857,0.012061522679511095
PDCD1LG2,-0.03731306946595914,-0.09088730736675599,0.01699363359796457,-0.017911735964646396,0.04267938297513724,-0.02447040508092199,-0.0036089048153514214
SPINT1,-0.03001901947527699,0.025780611107952607,0.002328686868573955,0.021526075070452014,0.028776148747599935,0.11863410228742079,-0.00515948932451651
CTHRC1,0.07067526227336629,-0.06008810309064763,0.005859224453127421,-0.05244936758481362,-0.02484118403563308,0.015573536665755481,0.02083497958957092
PODXL,-0.002468129323655385,0.05415061117254138,-0.0034438696777726284,0.02048088999516587,0.001587584658354545,0.04042644260578862,0.05058225959556706
JAM3,0.016755760049466044,0.02257461201469313,-0.030182617127293875,-0.03494380541537037,-0.030760088072155838,0.001977703908800069,0.058956241280659
TGFB2,0.09225590306220974,-0.08679755228257366,-0.037853032331467404,-0.014052266069449966,0.02300969578939489,-0.0609403357495277,0.019337847441793288
COL18A1,0.009119560407945548,-0.07965317089595753,0.02428312092555766,0.027241742347078435,0.054104653161838843,0.01817220371641858,-0.016566706346693216
NODAL,0.014733585045484176,-0.09934133448271645,0.06270121152413345,-0.01873546682611914,-0.016849431404890456,0.05918206957845349,-0.03374987835799795
INHBB,0.007232999452372932,-0.05185193831829753,0.003595859235495723,0.02333074696726438,0.051944235073680574,0.03719528299005741,0.046167422497023644
LCN1,,,-0.02998254948237328,-0.017693278689619035,,-0.015396325159165905,0.024412978374299007
ARF4,0.004684060139840022,-0.08826403658627638,0.023826288562333736,0.03417785088117897,0.016923118283581475,-0.0002935999717479912,0.04953208029090101
CXCL14,0.11183419196195164,-0.06531240521300331,-0.054298667354936825,-0.07761172337677741,0.05062059469718129,-0.024041671313836464,-0.03310319396016642
LIF,-0.09576376392223765,-0.04677575924847937,-0.005510567538179613,-0.006388747748788085,-0.051551916082714457,-0.017904464450048292,0.03329135016106504
IL17B,0.026252563299579954,0.0010031104270263054,0.04024826696259598,0.03334253778005229,-0.020962258350953424,0.05787631019826056,-0.025007173443088643
MMP1,-0.07081776128759794,,0.081408477095419,0.04438918329319535,0.009835938122796395,0.02298466155980565,0.005670607673235909
MATN1,,-0.03245779932218884,0.035056588751580846,-0.01799246728553545,-0.02160385763501773,-0.01851682510198584,-0.0007053827321490128
ADAM28,0.070819427488607,0.012641436701408167,-0.013413579674199833,-0.08064319787437854,0.0875716336164623,0.03703417862130097,0.01048752930905887
TCN2,-0.005349483131353179,0.021558433574234395,0.03882288162987829,0.03361883368685879,0.07562684552214159,0.04152062447860979,-0.03883567546978544
THPO,0.022142816657225867,0.21135936246512227,,,0.06260595107344849,-0.02004509930983623,0.05393203252675348
CUBN,0.12108930714516958,0.01750984829670185,0.041687489930388164,0.010377144261401766,-0.012787629901518468,0.036385186914842035,0.08059344724145459
TIMP3,0.047193522468015066,-0.01771260895666634,0.009530525286586912,0.049405938341617446,0.07415927172909838,0.023010008981372967,0.03462305966889255
PIGF,0.028731235537451622,0.12358456334477841,0.027195298123013942,0.03329268949477325,-0.039860309939995744,0.029329525639523603,0.07123687720895258
CRH,,,-0.007880350417153327,-0.040228487982440275,0.05169368726794126,-0.022830779676549,0.060816922236515726
BDNF,0.0036648644467949802,,-0.058691575085510685,-0.019630358189361555,-0.05100411580463591,-0.01424602667685377,0.061623358739044114
CCL5,0.07505402851408795,-0.00015235210529913843,0.06934040821762374,-0.029916250179323364,-0.018859064004861308,0.07683521906568606,-0.01286341302811589
GAD1,0.05424324028050309,-0.034185736969281136,0.01896249907321762,0.08921950055169904,-0.04345753866051568,-0.03029561219579427,-0.03607814242422289
COL14A1,0.08885826734900903,0.07302486144997415,0.030906394780438263,0.007364937524886398,0.047812866479834945,0.012453911809100356,0.032038129732236
HLA-A,0.005678554288251399,-0.043213414420300904,0.019739642646947126,-0.0322517107762256,-0.028495417863373014,0.02602674600404175,0.04569559719929313
FGF18,,,0.025804684345142288,-0.012560643583046007,-0.026231120991022736,-0.015224977962880635,-0.03128557886894162
ADM,0.040157482374026617,0.02067636180981577,0.06017131105576148,0.028137981997881353,-0.01775042810841919,0.033642372596503364,0.09387395578423031
CCL15,,,,,,-0.013204622205241894,
GNAI2,0.0601194562179257,0.056880320740361534,-0.0423287494104417,0.006508700964178915,-0.04725042533423374,0.01891449015839407,-0.02092576602724418
HDC,,0.06351329840271439,,,,0.06187418466405358,0.19881706091567786
COL11A1,0.10654736403623975,,0.11802040975338693,-0.004147154538884246,-0.013689440533027038,-0.014752902788620252,0.10452509789703546
NUCB2,-0.0044721326548327524,-0.09852736673154273,0.038407743657375724,-0.016918896321740647,-0.00047119545744524725,0.023827012667244296,-0.04995241662039887
FGF16,,,,,,,-0.022455870830508737
CXCL1,-0.04288723395472239,-0.051411047646125065,0.0042508239369091014,0.05645555421776695,-0.043299637165774445,-0.03321780599737562,-0.06488939493607893
VCAN,-0.006402496310453759,-0.011625950398086818,-0.08409604638876052,0.0066385879633768866,0.01393991408798732,-0.03725223696580153,0.017680566897151324
MMP7,0.13124725846750154,,0.007938332831116387,0.011683071921039132,-0.038503037506124944,-0.00021876266203798973,-0.004623804186112059
PTPN6,0.05445176803827519,-0.047265900726651655,-0.016953338624155427,0.022907292565270323,-0.05237563714924295,0.07439662142402577,0.04931895508188563
PTGS2,-0.04916984352415171,0.009885400033220176,0.017241482030833134,0.03741462429146778,0.005300881754628895,0.005956207315202941,0.043484846539691584
XCL1,,,,,,,0.01228397932379921
CD58,0.047209805495352856,-0.022359064848984776,0.04410758709176241,-0.017264955746281722,0.016453765732049267,0.07713715412315479,0.026614792221022476
TNFSF14,0.0308346715918777,,-0.02467517936430928,-0.015898003762002413,-0.02191828843440573,-0.01766766916657667,0.002484547931784209
CNTN4,,,0.012641455782466098,0.0625173943619886,-0.010309358602409268,0.04977969403009767,0.001211949224180056
INSL3,,,-0.027441876904359258,-0.017477895631378713,-0.0048404564412649126,-0.018080122946748087,
BTLA,,,,,,0.006730718360554121,
MFNG,0.013082740824581725,0.062462709591158724,-0.0034111547361889453,-0.06564938603598972,-0.045100557245997264,0.030590349594587087,-0.06131343976592118
ICAM1,0.013759917802652375,-0.07444286765184072,0.03582339153432103,0.04249972110252717,0.024583189959565866,-0.0079175328431276,0.030415914036135135
PROS1,-0.07811030978523847,-0.024620813439439348,0.08953118709114637,-0.047097951806189566,0.02627584816697033,-0.06557871069535354,0.04009374842634786
CLCF1,-0.0875852189777484,-0.03742561041339686,0.06647649041043305,0.08874877738296666,-0.03521435143638329,0.003072268158961404,0.06247380198883726
PSAP,-0.008733359825225735,-0.02802862874778869,0.05313767159173069,-0.0117307556774617,0.03370048346892357,0.003642368977212359,-0.06965815973053707
EFEMP1,0.01584931665726288,-0.025760593429478396,0.030729395476766994,0.0011379563744612676,-0.02506013685525867,-0.04495180656598635,0.03426220252363237
C1QTNF1,-0.004689199180040592,-0.05831884199093738,0.007799286399585642,-0.037312436279258995,-0.02205748464802685,-0.022212267781541836,0.10754780051846952
ALB,0.0304282773510603,-0.041558796518377995,0.0013044763335114497,0.0017882958384019404,-0.03669066752821389,-0.02044428956216494,-0.016158931196345414
CCL13,,,0.17517034721507557,,-0.02458591263856342,,
EFNA3,0.016652632172966798,-0.02019901614909818,-0.0229441586569882,-0.031206574735798066,-0.024965557425347645,0.012379388426551985,-0.06738536275930979
DRAXIN,-0.02256478701333177,0.023822843114082663,0.038165030652789964,0.014445239332967767,0.05720621564769275,0.04044242330146466,0.021861874826752958
RAET1L,,,,0.005120542413258352,0.0016924346875416408,,
NPTX2,0.039842088269172404,,0.03254863286366723,0.06123000785603481,0.008855509323483612,-0.014069343867578816,-0.018024864549000975
FGF11,0.025633474697413585,-0.06158627070311742,0.08682747899656758,0.02046508570843611,-0.040165875592025606,0.008155766311568363,0.07518697682844584
CD59,0.0110647235090637,0.04791513596707958,0.048463217585813304,0.026541496307567875,0.016479337018867533,0.006211541844326049,-0.05014915032682119
COL9A2,-0.012143524459390964,0.00667392936667536,-0.02641867456358134,0.0032141549272035786,-0.00474777582887993,0.05374941687305501,0.0444898093514701
DLL3,0.0024436446179675903,0.0193143879994352,0.008184147745322879,0.04950769237613163,-0.012815033049347608,0.02190599839629036,0.039090176925088184
FGF5,,,,,,0.013906689461151575,0.015159389683470031
LIN7C,-0.09970241660513694,-0.001737325546815783,-0.010915369095936352,0.005802474328296841,-0.04814955647216903,-0.012194416038954128,-0.03903450775878341
GDF7,,,,-0.015167530249883168,-0.017818287416493023,0.008544664452130792,-0.03483644933179343
PSPN,0.04054836478874156,-0.05181092683109568,-0.02154262855008282,-0.01417310812208739,0.04844025178395984,0.07852626755161574,0.002792118973206356
ANGPT1,-0.03410721775312389,0.0561183601662042,0.0637816218546645,-0.01990042329732945,-0.01570830609023653,0.0232819475147374,-0.06302146548439277
PNOC,,,,-0.016129218385031827,-0.021124307488323026,-0.018660365329472968,-0.013975295391313479
L1CAM,0.021493721829285498,0.036158117436623005,0.04558394703072083,-0.005976350283346665,-0.024128705732224823,-0.004625471142974742,-0.06940973701288405
APOA1,-0.028190808504894586,-0.061828302928375656,-0.022770154416408197,0.08370702286362522,-0.03218358976991703,0.10600779963177197,0.05302271839002456
PSEN1,0.01403332122008773,-0.019147054980482258,0.014734135123365572,0.058952541920258096,0.038384560640711225,0.002675773975968054,0.0670364087178364
CALM2,0.05389398537782918,0.07052171112895418,-0.0007232533655927998,-0.06613601501948765,0.016633344631202356,0.004330467231195553,-0.06495002373520434
CLEC2B,0.003978855026797701,0.008747479009568357,-0.01568361115780222,-0.03428452200185374,-0.009966629060600193,-0.007386190782207113,-0.0032338689345364426
NTNG1,-0.004962639852752957,0.03859996945629714,0.03319653773716617,-0.010426214422423183,0.03329476485968417,-0.028894695030103106,0.0508994709217995
LRIG1,0.08178273733197332,0.028827071217616747,0.004762367228493089,0.04735434365394632,0.02885970621325416,0.005407877386338337,-0.03493247912501136
CPAMD8,,-0.03704312514601884,,0.006423598684412377,,-0.018944495313973277,-0.003917521007242287
GHRL,0.10947418956883315,0.012713672095189893,,,-0.01927393728441948,0.0706992554802774,-0.02177476463097296
NPY,-0.062716361220844,,-0.0005547236095536498,0.029281742257947992,-0.05088772443164179,-0.02283077329395579,-0.02095748656792967
MMP2,0.025571154740445173,-0.027501278041280056,-0.015885410346173644,0.0019469100892858958,-0.017367078793020494,0.06114275407270203,0.07110237910963456
PPY,,,0.0243465577228509,0.05414036067052166,-0.009621286940498904,0.2044046711451446,0.0854061205168655
ALKAL2,-0.02101906095183277,,0.021308997655964362,0.01795595546101477,-0.032092453824634486,-0.016434657503864962,0.0010420742725549565
CSF1,0.039262549191324984,0.014909617620949639,-0.012201824171792492,-0.01102250419926013,0.02671659215064498,-0.009391605258191339,0.10561943885203216
SEMA4C,-0.024939858279662105,-0.005728379745222218,-0.019061376904283167,-0.04689980203074539,-0.0273127232767523,0.041276612002928814,0.01737170673006193
BMP8A,,,,,,-0.01622788358336978,
ICAM2,0.0056953845283185525,-0.08067936027073333,-0.019244253928493663,-0.0017105463512842626,0.03229739673718322,0.07821344890021446,-0.08793969341923384
SYTL3,-0.022305309929217358,-0.006933201266338553,-0.0056188549953406115,0.004715723822302566,-0.011589239050746327,-0.008630172838329628,0.03490052037823139
IL1A,-0.062007847205308296,0.03766381935189715,0.07375508286550668,-0.03996296188231121,0.09380365400861933,-0.005116227079751852,-0.0012900939742545394
HLA-G,0.043868281061232604,-0.03245777272447862,0.002860735870864732,0.08097921337079422,-0.03231602781191854,,
PGF,-0.03228049290010902,0.023690110745954063,-0.008832958230863663,0.04594338993664137,-0.019406877696786593,0.04125520355858261,-0.029491099555962286
LGALS8,-0.027451162095534453,-0.009567462862162337,-0.009026588182708491,0.07967626896441356,0.013622645338059373,0.03662245672977784,-0.05634768278763413
DKK3,0.013773649188695053,0.12431447818617168,-0.05750701036104482,0.03676076474987058,0.0305821349895773,0.030208757403744946,-0.1061074728677584
COL16A1,0.019705052695426415,-0.025021136412345924,-0.024604435921930547,0.028234144958922586,0.027099359897114015,0.0649698865223841,0.050937056987455924
TPH1,-0.015519836548403157,-0.031107656123644013,-0.04438094949321372,0.08749051969449537,0.015528062725482253,-0.02235912774342635,-0.009530405649782579
TNC,-0.026840239881773288,0.0016850678665471012,0.017603252530520398,-0.06386328941703406,-0.03437000932206541,-0.02382062002897802,0.03058535047509019
TNFSF9,,0.026927091106319728,-0.045018820148813296,0.00912266733813639,5.017712322046934e-05,-0.025681819731070126,-0.029612796623335894
