,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.061496964170689186,-0.046882845755667854,-0.003429676656116692,0.01966363670250299,-0.07818500169673602,0.022513002358132857,-0.027297563404736724,0.051540617477256995,-0.004229199654233413,0.04224067410279668,-0.12935558543323256,0.008078527527778287,-0.01989110941010282,0.03179221600088252,0.061176228390648,-0.04902807860615273
POMC,0.016514875985963556,0.01349781459697699,-0.0323091216225179,-0.04675568572561432,0.009553775633894692,-0.02402187249614731,0.010551268678698404,0.10011787076786526,0.008928649409001049,0.05531568725782384,0.06249762887229914,-0.008920830807893387,0.003977371579249096,0.007060147974414901,0.01993445332632089,-0.015289065453743924
CCL18,0.01930413827578557,-0.019721816268403292,,,,,,0.06820287350166929,,,-0.029834993595633415,0.050398655829212415,-0.0031021897597302756,-0.04374362188792624,,
CCL17,,,-0.028417004745012034,,,-0.025820401367509356,-0.004414621551907986,,-0.01377866855036642,,,-0.013692828962871656,-0.025822629078003298,,-0.01878246462951895,
VEGFD,-0.03820688661657223,-0.019721822531003668,0.06015366933023394,-0.022230584476975106,0.07858403696786338,0.013534801349516653,-0.02356163372721327,0.023296639150776483,-0.014767025856768812,0.06224615787582714,,,-0.017888123361098223,,,
TNFSF13,,0.14378115681469683,-0.01960141388176329,,,,,,,,,-0.026274482085286866,0.04444676911006759,-0.01664934657350659,-0.03060445840517769,0.00892728377371481
WNT5A,0.06367491630007167,0.006906703675005812,-0.012609079488298485,0.04553724157837891,0.078356145804943,-0.028958127119056456,0.0241708545722015,0.04816108996682611,-0.02023032012989022,-0.09441219057109405,0.0029422201768520033,0.018958934991200344,0.01078684576853731,-0.005079122238407827,0.012905136389354742,-0.04492122585721101
CXCL8,0.04510259187797528,0.059973930566580735,0.10836443362638473,-0.04764260733408105,0.005097994261029284,0.06527386168751642,-0.021941617820675035,-0.029378284864056452,0.06771709688971077,-0.026935887909194545,0.013781031395122198,0.055107963372096426,-0.08727305185830486,-0.054830115598904744,-0.05058017191976,0.1316265511773916
GRN,0.011218702381907407,0.03443327660768061,-0.018963088662420066,-0.0035109924149788335,0.06419929556296108,-0.024411461113482587,-0.027734217837653924,0.09406039173704299,0.014663653594953927,0.03453659499317267,0.07347324383307352,0.06246979381640309,0.053351176266639856,-0.0370843758838739,-0.016251753245634003,-0.044774627718221056
MIA,-0.04460211329811613,-0.028796655597785645,0.026244608744212236,-0.00037589769042221504,0.06253461390003061,0.008986578472240051,0.06331900577496016,0.009437907303735988,-0.003020645941580102,0.03345064316013933,-0.05327664059489294,0.04229244736867525,0.07061999552235096,-0.048336956865984396,0.0825194042588876,-0.043593082013055805
COL4A4,-0.03846189928225447,-0.02368574110320997,0.0054635432491665645,-0.03566196015155181,-0.01578688834910717,-0.02695729787659561,0.009109820519448137,,0.04975089807430873,0.07528016788856566,-0.019664368533050425,0.04024114572749994,-0.02864168246863677,0.010335622726472263,-0.0199638876209455,-0.04517974399224092
TAC1,0.023026706159026824,-0.05372701022495775,-0.07627355357207306,0.12311544756790711,-0.0408080492337753,-0.016894810720924483,0.024119971439927175,,-0.0158525016710836,,,,,0.06228454317585932,-0.024691459636893263,0.035428129643863784
RARRES2,-0.04460783494360842,-0.03588849929469294,-0.04275139817080591,0.038492063605941186,0.05939122552729712,0.07843341115091197,-0.00477939546656866,0.009479425356818953,0.060188392878424125,-0.015479264979962376,-0.006750643688302062,0.0582296208899894,-0.020729775591983836,-0.027223759699801044,0.05814536690345117,0.09842993754075946
FGF7,0.05023364909961433,,0.0435077862711394,0.011739216991662627,0.06801958939567841,-0.040520293712997466,0.0063907668167742905,0.017914145444900668,0.012780736443277452,-0.04791861918779205,0.03628210170366199,0.005685654653326413,-0.01354583710125707,0.05101822862399561,0.07129292317408203,-0.01916054748034389
EFNA2,,,,,,,,,,,,,-0.017001464126463608,,,
HBEGF,0.012873304993406672,0.047630466011965134,0.01303854139785064,-0.05224323578785788,0.015927743682388213,0.018306459279511383,-0.0030768637040391733,-0.014806257495844865,0.002414567504082065,0.10726473061106975,0.08655922898041502,0.020279460103581882,-0.0002296548085240554,-0.017849845640891083,-0.009064840035063903,-0.04113573772518158
CSF3,0.05565889243440234,,0.07101242169699527,0.023905061153345813,-0.016702224013487133,,,-0.025665236344549664,,,,0.05762588214319715,-0.004918855683353388,-0.02125604383401487,0.021415612194027357,0.05966412323502285
PI3,0.10576614824664737,-0.02074818222073019,0.1627234447747534,-0.0028679935424870233,-0.01880692468468234,,,,,,,0.039828527202051774,-0.036286610837183354,-0.07116491936361637,-0.04296458734837363,0.17726463856122024
PCSK1N,-0.06684073617291664,-0.012902097717782139,-0.10584898576980928,-0.05316384020516365,0.012388765918201575,0.022105812443027006,0.01529029412298999,-0.0037073464578853865,-0.06792165595758831,0.05798333364352986,0.02033818880184127,-0.04587084601078423,0.1124291776491562,0.03182667844358543,0.09269605457076005,-0.021691539369398747
NTS,,,,0.007869312086077409,-0.020529042445897396,0.09808942871859361,-0.009829150406238779,,,,,-0.03194394459941541,0.01950274231810652,0.061100875658923255,-0.029284134311726582,
SFRP1,0.013418043664074002,-0.006139218736542328,-0.012709904712004757,0.060694227781464286,0.05016681797182445,0.03804760857409307,0.003743811726105355,0.05040777683523027,0.024282606516178404,0.07413524700789131,-0.022833611860957108,0.061133578380112394,-0.027504235661348145,0.053690001424726796,0.0016501208678361618,0.02722416807225232
CXCL13,,,,-0.010066251494675686,,,,-0.0020411843301248477,,,,-0.030756901273903275,0.04780099446258987,-0.03467303078819964,,-0.03854835585321271
MICA,0.07255356680895092,-0.02106775091284675,0.04061465712307459,-0.005685119065778542,0.06667660854665387,0.028597787334228096,0.03017791018395506,-0.013257421308496263,0.06991698880771263,0.01583111119219398,0.10085670913949787,0.039692984350136566,0.0455806610536845,0.05887780282982145,-0.0008221802486643923,0.02753640889153469
TG,-0.030660248426404753,-0.03105707610842225,0.016115318343157783,-0.017578287310255986,-0.001042158293719734,-0.026013077243578504,-0.02324631340364758,-0.024331466118054087,0.04558475876595004,-0.027245623524630495,0.02671582315452736,-0.018194346288214223,0.03734409878785873,-0.0174940507081097,0.08290847015519524,-0.04248048763563165
ADA,-0.045341498577321844,-0.02375565430825912,0.015938324245345296,-0.016921828634908452,0.030900488971792293,-0.024676208331569034,0.002726159892842198,-0.0009736500764955103,0.03482391269538719,0.06598222784445575,-0.04476352464593366,0.021116317517198075,-0.006334208940240223,0.04811050263654079,0.020567535769894184,0.020367079572958097
LAMC3,-0.0507146887542609,-0.023089142024967587,-0.023887883620904375,-0.0024511112453671283,0.05371315405425188,0.010725897012958474,0.018801502497583215,0.02152614026396439,0.002426093080548553,-0.05800728415263938,0.06806672790503357,-0.026261904005771844,0.03225468587826074,0.08014761633814393,-0.04735922202654195,-0.10240717517044523
CCL7,,-0.01254474120166901,0.10161806291676594,-0.033322141657205144,,,,,,,,0.0003561328268066467,,,0.059244047295529775,0.029902211561246343
NGF,-0.022158975970286595,-0.02153869768288057,0.09564002567578313,-0.0026598414828654998,,,,-0.03467826461655877,,0.016865028436925902,0.05341959152207471,0.04888756191119031,-0.016772935845587512,-0.03649198220382081,-0.012901376670510358,-0.034293715649738744
TNFSF15,0.014995273355891296,,-0.007329600627771985,-0.02467160060688646,,,,0.013424655630873656,,0.04322347561975061,0.16283203804941693,0.15242245087463263,,-0.013199638299676601,-0.028873033967150942,0.06197854272727874
HMGB1,-0.06004687292751094,0.015478500684922883,-0.06432313997238223,0.05427003400757871,0.04642724495537027,-0.029560894030582385,-0.04862120794122474,0.06171013090583518,-0.034118246821715124,-0.008364169973913099,-0.03409881599587694,-0.02095654935774684,0.001692813671521025,-0.028444475667463137,-0.03832573144531239,-0.015200092895042394
ITGB3BP,0.016435836157268152,0.0074854942545963575,0.08661393370136235,-0.003891143567549697,0.04894255725442823,0.016275616880511382,0.04634113361899768,0.025569647411896206,-0.01924093389622909,-0.010621473326733952,0.0167455123118318,0.0003819567038881577,-0.054495063850254655,0.0642144742142832,0.03552577118402616,0.009743967047693942
AANAT,0.023669314104283943,0.0006078440804008123,-0.019601415973784883,-0.022230587650516324,0.010605281994469709,-0.02339371238604675,0.017122581729263155,,0.01728257949030028,,-0.031074396457300528,-0.018003930597279217,-0.022879365941885305,,-0.0029722014628138153,-0.010652376618168606
RELN,0.021930153830502556,0.01244853391634785,0.018884107022986048,0.08469175985441803,0.01213713415433837,0.017424536415664868,-0.001450242407991984,,-0.020462017182447383,0.03464225262769659,,,,-0.015943732590478505,,0.05326703980814316
IL15,-0.023263370446421842,0.011505232905943429,-0.004178643352593029,0.031883976865380616,-0.03929789707993122,0.03459709136161055,0.06386780800483703,0.14692641033213175,-0.01714191112794847,0.06363524246518874,0.21083674799797292,-0.01827051478980974,0.01999919362408777,0.1258179913796338,0.11502978079682077,0.01802046532458726
UTS2,,,,,0.12338352115034372,,,,,,,0.09561254548105287,,,,
BSG,0.04742028766669874,-0.014831038731409207,0.020280265552731998,-0.05239099720397428,0.03871852988691301,-0.03649423419993194,-0.047349007045821255,0.057144870680629914,0.09342773249850767,-0.01884935950806884,0.10072066311008833,0.05567130043693424,-0.012380694169259186,-0.05635738129960461,0.00845955161540016,0.05989144263299511
ADAMTS3,-0.04539378017442981,0.04672666679472226,0.01722101527423004,-0.0034749909527144883,0.09481026520247107,-0.07235691398085974,-0.041183269923508084,0.08620381267992606,0.01945445980325774,,-0.03720842625292485,0.043683013948083674,0.12205327839794992,0.0550147082823883,-0.013502470798828171,0.03994977408126898
CD34,-0.05571954730375038,0.02938036093679511,-0.010995266641386692,-0.02196303229224785,0.07592793521803765,0.012614325809633469,0.00869457846744803,0.07461663503520219,0.07056291950257315,-0.08467109609425229,0.08863191372644517,0.024477667330168734,0.03740446059513485,0.03589351000723482,-0.026665498520048982,-0.04385609229145151
CCL23,,,,,0.07254049333715738,,,,,,,,,,,
PLAT,-0.014621540969468978,-0.022805092619244176,-0.1042826207504167,0.002408203533617044,0.09179898953354607,-0.02402925140900885,0.00940485594133359,0.02879792861362295,-0.01859081112653291,0.02064670475284545,0.015871269798532893,-0.0112650642116915,0.06133352174851546,-0.017105383902671658,0.003142454826531894,0.01118109095868734
NTF3,,,,,,,0.07403958008706656,-0.026731449576338,,,,-0.026095423663080406,0.03213094183705433,0.06735447662479974,,
LTA,,,0.05557217358167786,,,0.040506582283685595,,,0.05998724290328427,,,,,,0.0001898809982727374,
CKLF,0.03296960650008342,-0.008027867087883951,-0.05577820195787659,0.02784952454068594,0.0985712464336675,0.03220553347389028,-0.03695177366474252,0.051942459809985235,0.0027330758248283685,0.064998435176182,0.09724804549144773,0.01582210738301882,0.019383790368548075,0.03305396172299748,0.055336381201238065,0.013122666284160745
APELA,,,,,,,,0.03822659494154882,,,,,,,,
CD24,-0.023056455091103364,-0.008112438991557646,0.0659955174383305,-0.010091722234318255,-0.007965359153673527,0.0720611279342162,-0.01216206322907395,-0.033741865922315754,0.06387499814038707,0.03109917946927783,0.07239341382132723,-0.015622457565576406,0.01796943136566557,0.06625077297333407,0.0407475386067779,0.049916671004014174
HSP90AA1,0.007663414312825216,0.00800797310498236,-0.09417665786990391,0.009267373311800341,-0.07940321079416647,0.08654484820989337,0.0011688739625900233,-0.06335721536916605,-0.014196963293639663,-0.008822407083357306,-0.009666355719695893,-0.010934734019468179,-0.03784927655938431,0.03716840901394774,-0.02612457835054477,0.06815185107504552
BMP4,0.005091858545834706,-0.004769674025981781,0.061231537056429156,-0.033795065418408564,-0.020051530030761065,-0.027292471914608204,-0.020097098334562597,0.011392047259067456,-0.014606680576509656,0.04050075752822229,0.00021157702935417432,-0.01586393814498932,0.02853410286128538,0.036800927023247165,0.06427607787015573,0.01864466785679319
SCGB3A1,,0.014434847725965726,,-0.012572827912255237,,,0.0036334717599310405,-0.014210065465608292,-0.01196140036930932,-0.06608173352621302,,0.025914334655348578,-0.032545171348077,-0.00013654728389142487,0.0254418419354253,0.02286378660734693
IGFBP4,-0.027650667336621883,-0.054351380008655734,0.02600713311929201,0.007561802695621488,0.06894123676315565,0.0101337164228581,0.050734700312245674,-0.008874574510593192,0.020148637399892165,0.021940189048438006,0.05055475030635506,0.028860836483626747,0.029576206711516447,0.002631308637006335,-0.026683808158457265,-0.05266076733050115
RSPO4,-0.02706946096957149,,0.018757050293323516,0.006652430323314163,,-0.026204439695383,-0.010071510012247929,,0.049529837954844065,-0.06042208458342277,,,,-0.018460467690813387,0.07305600244099834,-0.021812245673529643
LEFTY2,-0.017658235354328915,0.007929655714659003,-0.0006207880694242338,0.07009502966311837,0.10116545996187769,-0.04541402851657252,0.04839040745721492,0.04692816692450094,-0.021161500465042248,,-0.0025625820186136014,0.032414464165115016,-0.019548629140749656,-0.02510501645304191,-0.03380475177784681,-0.01453232665234391
PF4,,-0.013013153969917916,-0.016878783831423258,,,,,,,,,,0.11424222641268893,,-0.029507848708748168,-0.028663494449105553
ANGPTL2,0.06650702015503852,-0.006889827959893368,-0.025892998421849445,0.019938390989017712,0.09336578818163634,0.022893603996082878,-0.002380654524293658,-0.13383121001730172,0.12139030332200838,-0.01062142217251442,-0.0324776755601496,-0.022711698702581586,0.06135824371939661,0.013293713857490494,0.027473715308284127,-0.011163207956051939
LRIG2,0.01831357784099067,-0.03758812842781167,0.01731516275011294,-0.05079898091900592,0.021627583773100437,0.023274214231960137,-0.01253308827485305,0.020879445804722483,0.028897417916054144,-0.004914226710086189,0.056881837595807054,0.020291365444770042,0.03611653161419743,0.0028271042280639544,0.044059745015632645,0.07606242142380253
ICOSLG,0.015445354402383735,-0.0033098808976532515,0.029847808175025123,-0.012768230464401679,0.06054389739982276,-0.0070023306162036196,-0.0428963116806364,-0.03158040153884971,0.013427025766829826,-0.03273810417310727,-0.04425501693554046,0.01258440061280416,0.08821440818741631,0.015118845367168588,0.036185369895774054,-0.005106267448947498
WIF1,0.08673107054277791,-0.023415058360759078,,-0.02141099290576604,-0.03517417622847904,0.00759128989171843,0.07512882636867921,,-0.025832881770049883,,,,,-0.01716079283469864,,0.08242383364190707
NPPC,0.11623903272243906,0.0015618382042474727,-0.026183156139084757,-0.05330113519623674,-0.029982693926503236,-0.0015400805973083379,-0.01348840061041311,,0.0349785305115266,0.062337557632018835,-0.01681682239657725,-0.0011495296515559913,-0.0017513980706790533,0.021933087615370998,,-0.01918287533889098
LYZ,0.032979741061698244,0.0017496406033516627,0.027435855707032098,0.011462258049225137,0.07827336967934014,0.0036044913198693563,-0.04217582092659112,0.008906288527969267,-0.0028397682313763832,-0.005827906869844968,0.03448578254189078,-0.01647905132944118,0.06959687565607994,-0.014409717090863427,0.016782914117282978,-0.012794710808391695
EREG,,,,-0.009043762721933517,,,,-0.037189851167105825,,,,-0.020145858174720924,-0.010547825876112388,-0.022992823753694432,-0.025989966636674036,-0.03300017317785235
SPTAN1,-0.07399699162013051,-0.008508385704699683,-0.11644498632023635,0.02234974833681847,0.0018464421885812242,0.016833384991696454,0.052322725517795245,0.06879253953628238,0.01345098627723113,0.03161584995752336,0.046056516911249554,0.011885444944569645,0.04680867709523562,0.03264452983327455,-0.011084307073271168,-0.07954425571177544
PTH2,,,,,,,,,,,,,,0.022012689559985695,,
LIPC,0.05123539902760047,0.06970207131643387,-0.011066801166632027,0.0470054569158632,0.02959073936438137,-0.02612585821189035,,0.08344109609189697,-0.001232128467521683,-0.050606223798751,0.02146389698717324,,,,0.03240894481957353,0.03999954707961112
COL8A1,0.007947729083219224,-0.02305854302238863,0.0638904084628193,0.0265094631124154,0.0970625435692985,-0.09185000743925181,0.025351618041512116,-0.03233869391878691,0.0975939629166561,0.03721213564407586,0.06421292051148497,0.021593049140821788,0.1054363297046184,0.006531664741714698,0.010253514820885797,0.10810828910710875
GSTM2,0.02264653910759292,0.04239741730052411,0.016478248427889315,0.034251642429226944,-0.005613539023806259,-0.034472890679235965,-0.04387566591167028,-0.02165396234603961,0.03342307788400161,0.06014346250836586,0.12612443856867275,-0.01809567659434415,0.0072860630968769845,-0.039192305780104755,0.08880980092196238,-0.01325840872991219
SPX,0.004970680284634294,-0.02576671805225363,-0.014623533209093905,0.08437482910776634,-0.05283734324012198,-0.01715641944430522,-0.015567124983129902,,-0.04667670396682151,,-0.0024040930449535478,-0.020691623395787652,0.0014886209083212637,0.030566827996435092,0.003758429123589604,0.0015354901304764515
MFGE8,0.08957541773974438,-0.03542015284363321,0.03447989990510671,-0.07409660386861941,0.002451464817011009,-0.08567246896205247,0.006860218037415037,0.04784215335039732,0.007329828359516178,0.0656658537978295,0.04381554990850515,0.05120624099236957,-0.036971110711946156,0.01294814644941444,-0.007159124268534143,0.0604890632593779
TGFA,0.10815911083063955,-0.01120490891854352,-0.0008151177356924797,-0.05862353068344749,0.021228804469530297,-0.028136776861783185,-0.0019199744133884084,0.020566791424421083,0.017797649584876753,0.04222479265197582,-0.07828570194866138,0.03265793837554314,0.09823433583067964,0.05842082263033154,0.05903627490876799,-0.06956081912221349
SLIT2,0.025066454536618918,-0.03377490472768391,0.028788713029899663,0.05700657350863724,-0.009179487515445396,0.04072599338676087,0.02388550607116545,-0.012668383891906138,-0.038558750458921646,0.09841634820847245,0.0282991818695852,0.05571953692534558,0.043637629273082984,-0.03413270983102921,0.03510577580754506,0.11217567648368132
PLTP,-0.0219870225839244,0.042966668305868656,-0.05869924190937015,0.05353288187765579,0.08671507526963801,0.07730050096036112,-0.015067551788201518,0.028054565536332184,0.02931783384677879,0.0790155708817754,-0.019754817847534245,0.060366420768970926,0.04122198596424642,-0.05121261878323263,0.0381813993367306,-0.0523336372819545
APOD,-0.055030774176545005,-0.03149769005987852,-0.1493228658927565,-0.03343366643848788,0.039400619921086545,0.060168667938717356,-0.05693948287227118,0.027254215622184514,-0.06332183316353968,-0.061635493444688855,-0.09994958359541155,-0.005372129660512439,0.04777433489542294,-0.010410485380732347,0.02547905014893303,-0.05852676941267262
B2M,-0.03287627625430206,-0.012490821251359202,0.04731487249545988,0.04383749056273299,0.12036567898611318,0.11940275352343485,0.00784830328134273,0.08693307514464022,0.04177917861122666,0.011497602757726301,-0.07365220013418064,0.0667083198676506,0.05365334941958261,-0.027785226351749938,-0.06503055060376403,-0.06276662289271974
OMG,-0.03070405047578719,-0.016236277757142804,-0.07021724385997792,0.027212209710823897,-0.0291296494748187,0.06427971205769206,-0.04726828624390934,-0.023552537079697983,-0.014023649554385209,-0.06655624006657983,-0.09324780151789909,-0.005735261044145464,0.0001985974908532537,0.05803731356135544,0.04166812179070022,-0.08050097722365972
CXCL3,-0.022896839628657777,-0.03213559194508549,0.132018137060146,-0.08126619514593099,0.01816669035490002,-0.02977275377730069,-0.02418045401579047,0.02821571886839827,-0.012345281702821037,,,0.08047722980503136,-0.016543304625909656,-0.03740578849240009,-0.02007789335355331,0.13905206003553588
CXCL10,-0.06246027636402249,-0.013850314033164512,0.06437154848236758,0.07629921503813651,0.1315960923520085,0.10027253321472768,0.045764937320353194,0.017199738776935897,-0.019618146624135347,0.027874112405245236,0.04941788021911623,0.10337621324670213,-0.02090134585846241,0.033951127021924425,-0.06474064712037986,-0.0031325603838004293
RSPO3,,-0.01704043528294912,0.010774744897373966,-0.029582412871523432,-0.02473893778308747,-0.03957784499276351,0.048953276013404684,,-0.012900581447450212,,,-0.026894608687486388,-0.006807046527947808,0.0177704228001893,-0.021029105428157523,0.035238791668383014
CORT,0.009146376242448476,0.045615866423424606,-0.02414285975578513,0.037489256582519635,-0.0022210891059816747,-0.02001286399646362,-0.021359075131893515,,-0.03422484196500847,,,0.01559949474969806,-0.016306837294580826,0.0554405158196932,,
NCAN,-0.044881959388678526,0.02969101902952741,-0.09610405114844524,-0.02281178547212008,0.006990261339903571,-0.09385519552942345,-0.007575859461622434,,0.003439761700868386,-0.01097479981630732,0.0686842486858424,-0.006073008467106217,0.0083001040055808,0.030329813500805738,-0.008076433048546178,-0.0814945830414272
PRG4,-0.026806464613608468,-0.018865792605122455,-0.004008487536410777,-0.021180901409693392,-0.0031377973577923833,-0.017001319834729897,,,-0.015082912256850173,,,-0.02247770100247921,0.061099286136374845,0.030074035789557307,0.007737024446160426,-0.03989567923710015
ZG16B,,-0.017395768062562936,-0.022453109813974484,,-0.023137821241447348,-0.017902593512545587,,-0.0014230232047813508,,,-0.03454432542173309,,,,0.038207142434455076,-0.024452900487680052
TGM2,0.03852114089190828,-0.0189286740243169,0.07665340092714248,-0.021972430042091977,0.010925086766902183,0.003936721063250141,0.011090644054888946,-0.043354479632288986,-0.034208883566190514,-0.025005179140778343,0.022992898120828782,0.039131118261000936,0.06487004550083329,-0.004834141798937712,-0.044181756990531326,0.022560339531022475
VEGFC,0.010075846575382647,-0.02395387691880872,0.016576572892534367,-0.03260442594178859,-0.014842767837134731,0.006822320400048933,0.014310910966843917,-0.028852306498557044,-0.015392713160936744,0.01695948270092126,-0.013033048717242111,-0.026411142644192896,-0.0058176189368645,-0.03150678881190381,0.03345368948253195,0.02406894095247978
WNT6,-0.00534049132186997,0.013756403926518022,-0.015744206745056444,-0.029185242960865537,-0.02107422956145012,-0.009443227094829625,,0.0045352642471609755,-0.013433982762162046,,-0.03285165753169951,-0.03063623810895254,-0.016511730061361238,0.03647750353527082,-0.0054959759755819765,-0.025267182603304992
NRG4,0.05753930813431873,-0.011554147061682531,-0.02354466374359318,-0.030169424177894887,0.0017237960073769184,-0.009507836386098619,0.03535585957268957,,-0.017957395296061208,-0.048223979566856846,,,,-0.008515405923627015,-0.021029107785018524,0.11425607732549932
PMCH,,-0.01331677628572321,-0.03262342542087137,,,-0.015614391811870262,,,,,,-0.020859601248241474,-0.022879365130536886,0.040070201955864644,-0.02707402320947722,-0.0486618655434774
COL9A1,0.009342369097173567,0.0067013416459508444,-0.00013367250242245788,-0.05790154965553071,0.016680946255787348,0.025640822188561615,0.07099442622502215,,0.011990243183979527,-0.019448260982605655,0.17394809951107545,0.009865190157508962,-0.013008258747545,0.007881539598710989,0.030983275164405168,-0.06273525875994347
GDF11,-0.05717783241893474,-0.02215120080368815,-0.018090445216540754,-0.002768627280724297,0.03757811332605699,0.019417955671916436,0.015908954449718613,-0.012027348704421719,0.012717661398485451,-0.0023335862098933873,0.08694217844296087,-0.02680751022695467,-0.011205175341211121,0.027566340371881968,0.03220913550061327,-0.08176593041401048
RAET1E,,,,,,,,,,,,,,,-0.023068781824324085,
IL24,,,,,,,,-0.02645686476637491,,,,-0.015552416038331358,-0.015334555623829698,,,0.05361129213252732
SORBS1,0.05171259057728114,0.04111191343215775,-0.09174087792907402,0.06018839255099922,-0.005311835757312079,-0.0015567281051341482,0.004095522946438473,0.020047096494392735,-0.024767048633687203,0.03366802538244376,0.12210128629387237,0.05456150884410323,-0.023670961079949468,-0.04065170055700952,-0.04452211261908001,-0.028299290142553467
DLL1,-2.6514766305628525e-05,0.0022901714046787247,-0.07608786155592177,-0.010867702512628571,0.02764909315936301,0.010952096765573613,0.07592441148073974,0.0394472541038626,0.06458221710878122,-0.017478757256483405,0.1172890895979117,-0.036645342819370125,0.007892154127222103,0.05043384521792906,0.015219690347244248,0.06542334294519625
TLN1,0.04727412611462905,-0.005868321849859842,0.014903943170137041,0.025843464957066308,0.034528950260847034,0.002728169066214613,-0.003546176933326008,0.06703675755871366,0.04047969188495974,0.03623077456382382,0.008991830954913304,0.05207913857587585,-0.0030698710645822073,-0.06063212276356148,-0.001274159245018898,0.03236471089696096
COL2A1,-0.008641933256338349,0.004094649138210038,,-0.018917758139604723,-0.019780758170146517,,,,-0.012532995451934703,,,-0.0339996202639831,-0.03996654291113673,-0.02956819633409473,0.026668574292671037,-0.03423412890966345
SHH,,,0.009048187582963269,-0.04034777764410568,0.03298079709774434,-0.022713611349894476,0.0654979618471385,,-0.011961399323808464,,,0.04932740673258358,0.04058541499933341,-0.02936827185821958,0.049042107750669854,0.03832647715860213
PON2,-0.06547148761349693,0.0020080437566405776,-0.14563272642549385,0.011980974620611274,0.033951367069337386,-0.04697350149085788,0.02811882899327517,0.08397663390421246,-0.0004904265934985672,0.023862296737562298,0.011290973988013403,0.0023197263292375663,0.03359870645741124,-0.013385003395434119,0.04419370856682731,-0.03804032157119571
ICAM5,-0.00044297491776057766,-0.033810685461553906,-0.031332593547403934,-0.03494486060714581,-0.03865353449696727,0.04126633914077756,0.038935831862320226,0.006510590417678869,-0.02335996676080945,,,-0.004183930710462423,-0.005342018111459901,-0.014737675853437255,0.02171598322948951,-0.03032882189514173
