,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,0.03310748224276442,-0.023110942035838616,,-0.04136944480562838,-0.005685624460261706,,0.07407108382784536,0.010806730735345068,,,,,-0.03279152688431975,-0.008912656057739575,0.007064039212485215,-0.023942730775660812,0.03587084477884769,0.014377414959883532,-0.013648716698672098,
PDAP1,0.014600508919081528,-0.04487898558368387,-0.021390073444574817,0.036710724953255267,-0.03385610727684001,-0.03306746571743484,0.05583073838496963,0.1786244033561576,0.04210003918600011,0.043350780139414756,-0.010279891454345137,0.035817259852327615,0.0487199033950197,-0.07324026224247042,-0.0022921350110693016,0.04103023178069796,-0.10047838813964871,0.018270550688758404,0.004199846027066,-0.02851038025801741,-0.03026512806310271
QDPR,0.01729388267832575,0.00720311020851143,-0.012857211487803654,0.06636876140475696,0.0025338039633004293,-0.024694525987663356,-0.046653888158077146,-0.15333492812348154,0.0340829403156555,-0.01662387577884858,-0.05715712567470191,-0.019159550862182944,-0.042414912018688106,0.062101736632402996,-0.05113508246199125,0.008850377052775475,0.032201189630282845,-0.0267381440613099,0.02131870739834884,0.04765810522013612,-0.02027133475603012
POMC,0.031846146308968815,-0.015010095194549827,0.047696060363161125,,-0.017278657734344564,0.07283555401324358,-0.04098176689116002,0.04553505551895813,-0.021537208550766903,0.04399312395105164,0.05351658886952766,-0.01238718492251477,-0.004460173626453026,0.006309774870874183,-0.0016779354825599729,-0.0010141821845503958,0.00530430136308503,0.08675873941871667,0.028177062489971847,0.011617589579217324,0.10136141998427169
CCL18,0.038832107564704454,0.00874668389456119,,,,,,,,,-0.06349120974045065,-0.012337029422907386,,,-0.02192263062549804,-0.03281214568768714,-0.02872563584661201,,-0.07409084663966943,,
CCL17,,,,,-0.040785802144758694,,,,0.01842269295755637,0.041665998426724526,,,-0.025700926541111373,,,-0.012720647678657552,-0.03456283498575032,0.06407647895405473,,-0.023976533588303314,
VEGFD,0.02049134501444371,0.02992587363016494,0.08193069358181732,,0.07893109875796578,-0.021128263898979698,,0.07172391028212707,0.04591324610016462,-0.02431246315229282,-0.029792691497553245,0.027545995541626483,0.004105230869007729,0.04642070866158065,,,-0.023942730775660812,0.003838657096096857,,,
TNFSF13,,0.06759520034751357,,,-0.02813313350624861,,-0.015064718042606664,,,,,,,,,0.05091496653202065,0.10407630153307398,0.00371001851628852,0.08512699518572109,0.05008038714133451,-0.033622217100144784
WNT5A,0.029217503549237675,-0.004829727181503907,0.05567386602317598,-0.00426159865391766,0.032312045306031774,-0.03609216257101411,0.028680052752051738,0.0889608294683602,0.02424115344998299,0.023682861272315503,-0.018037586606047984,0.0535716615947457,0.01347814183220273,-0.001826828386990198,0.03627190548041736,0.0005920191235404746,0.031002322943516847,0.02512244267851136,0.06158322453941159,0.05862362784880709,0.013963208828976281
CXCL8,-0.0708406041324864,0.0370253963789652,-0.03099455202735804,-0.0890302776914721,0.020384035382577426,-0.019359310547200935,-0.021428584330716482,0.0444761015871403,-0.026148903460371856,0.03152659336840767,-0.03576879342382945,0.010555025489976118,-0.05410042425808523,0.0400096466635498,-0.038598242786035755,-0.07326736256561273,-0.08395068055096765,-0.03975905833777423,-0.03811418856801881,0.04013117294622668,-0.00461289439000011
GRN,0.0879217022819132,0.016824484439613242,-0.01634732161049488,0.04734436791958555,0.04429721255902731,-0.07729472778423582,-0.02503151078028817,0.13243543275193623,-0.00561594074266263,-0.0053584619114074895,-0.03821335609411085,0.0277683088739534,-0.0265909720630483,-0.04745532167643981,0.006023678577407646,0.002669628987072976,0.029304946965395658,0.06927245135598771,-0.001159638082206804,0.04089339295911179,0.008127053433193253
MIA,-0.026786206448903675,-0.01591491114167518,-0.029438415107974243,0.11577894907865938,-0.005960978895568647,-0.02913996062977987,-0.01371681007895039,-0.0006346924052873683,-0.0027868840931560665,0.04783413956677046,,0.01853275948690452,0.014439005354214579,-0.06358341360825102,0.06814839584472257,0.010134482533045695,0.02370029178902399,0.11500714263387073,0.05734631391219395,0.0028604400793885427,0.06946454839133695
COL4A4,0.026882325145831523,0.0046942638652199865,-0.009675661940220128,0.07514897149040763,-0.039594157223879656,-0.007003592459890251,0.03665761155460658,0.005735000148731482,-0.005836431947383615,-0.039714306675213834,,,0.12101407830022673,0.07760416488542748,-0.027717054908287925,-0.03361154908318268,-0.027703066991880094,-0.04288558335321389,0.04136975214623102,0.01310618780742471,-0.024423839598852262
TAC1,-0.035856973835932955,0.05319896824552934,-0.05222113780723765,-0.025055386697307645,0.05577071013734728,-0.008719721633983895,-0.020481875588484782,-0.12283842883573698,-0.008797096364052138,-0.0006978030976472153,0.037335000783492646,,-0.021372245395931733,,,,,,-0.03711883176355897,-0.01740505259465022,0.07828978500041228
RARRES2,-0.008028512275505868,0.032576688964375766,0.028719459232880485,0.006351386705091718,0.013438452056334045,-0.0042234603572633925,-0.033825872498751915,0.1928189243935998,-0.017135383064616073,0.015132054015523647,0.01333554842680669,-0.035172507455656137,0.06556568036734961,-0.0018330000230422257,-0.06787035207782818,-0.032336026481986524,-0.05972955911473979,-0.03604628169146999,-0.004749528186356432,-0.035047615263084274,-0.08617934144439374
FGF7,0.06683710493148434,,0.01450887373676578,0.030559735974299396,-0.05921621225507888,0.0060479626367782955,0.03318037790603979,-0.006336877322797187,0.03558453993166793,-0.018189573305660487,0.05300987740651519,0.04828630777126898,0.08171226708150815,0.005563886372333837,0.05552205911580725,-0.010982771242484698,-0.020952823483575515,0.010493923314384136,-0.05565349089487543,0.04512235789216497,0.0625931338132825
EFNA2,,,,,,,,,,,,,,,,,-0.022755963281046062,,,,
HBEGF,0.08109043460714355,0.044336851492401116,0.013425918271089696,0.04049817244160735,-0.014358287987437763,0.03994151306320706,0.025082128087207195,0.04593643697711204,0.06370029563106634,0.009445360961319337,-0.000892713786711437,0.053862945020979325,0.05303615187826512,-0.0006352471996683088,0.09606128424536034,-0.0819151455414469,0.04269627075505864,0.0016363742250497116,-0.013477128202559205,0.06350988703178968,0.005834182312845468
CSF3,0.048483718941877266,,,0.02139066974091429,-0.0010658741766089545,-0.04239152474531379,,0.0117081438250349,,,,0.0007914674003057456,,,,-0.0680115446936962,-0.07064957945589485,,-0.005478267742396929,0.10746350179604505,-0.014292177568898945
PI3,0.06420026528150818,-0.032568507780869387,,-0.012748405653990836,-0.017265565405765654,-0.0024165979362999585,,0.054552928990089455,,,,,,,,0.0010164040447754562,-0.06299666420871458,0.036370400919120326,-0.00984397417283696,-0.030115759735546383,-0.04755223129041007
PCSK1N,-0.008593288541880026,0.0006963237564731638,0.0006602093145249417,0.08037263392810699,-0.013107864280717516,0.022839945558996672,-0.0007772377268492796,-0.058462794788433206,0.023762937403387262,-0.04548843131288239,0.07264668393906665,-0.05462923053301939,-0.09557332785945785,-0.004643131114866218,0.04509910199014534,0.0032026809988794204,0.04720219435330336,0.07170456090619211,0.037157880043673354,0.01195399919074899,0.056499738079346364
NTS,,,,,,0.06080266742218178,0.09221021649355413,0.01734743227349877,-3.8172983268448867e-05,0.012618873517564149,-0.02682299256760097,,,,,-0.02967594686368593,0.07848715357231921,,-0.025166331074423152,-0.037382316100625645,
SFRP1,0.019021956069758043,0.07018862570374308,0.028485469602645145,,-0.01890834742165105,-0.024103690183014247,0.017132301754455806,0.06582190106795614,-0.006583744868573432,0.0010374622250849215,-0.04845153765161515,0.022603557851221708,0.011796682350429528,0.08577921357785548,0.011945519504936816,0.0033135308137471862,0.05682317174610174,-0.03714341459932473,-0.03772996623729126,0.06130236399109182,-0.03748568011867188
CXCL13,,,-0.03142863253839149,0.021692726601159912,,-0.0238870647895521,,,,,,0.024109543362851753,,,,-0.02857318278446712,-0.051531089100001405,,0.05637936667037595,,0.09533390843200745
MICA,0.010886058466023996,-0.010811149808952883,0.0007366258343131684,-0.029373177738155218,-0.0019848286989024534,0.013096896296344489,0.003140663597834299,0.08771094705971358,0.0028986042880826215,0.011667508444201974,-0.016890670292977628,0.03548402998713378,0.09574233935768457,-0.026687352186564515,0.030423363884771633,-0.042118650450406116,0.00921544675695378,0.09206785496060939,0.04676215021135866,0.057491994154183136,-0.002677680987280582
TG,0.03351140151716327,0.03585977123919699,0.009592520264780224,,-0.007405743611145911,-0.05112300189596319,-0.001918239780373212,0.14090016746737818,-0.018707097763835133,0.03933912497125948,,0.0017838633287601525,-0.030429794084757173,0.07666922783300642,0.10095413726282589,0.08371583755709348,-0.009959337575580058,,-0.025385195111817572,0.003392291217850815,-0.020187872973021864
ADA,-0.04320036892685806,0.022982176410168323,0.011078655699083366,0.10196782199507788,-0.005265017116017672,-0.0018186535221416697,-0.019337120401520407,0.1014303494712307,0.010036388538639706,-0.00966997602855742,0.009125740374057348,0.01951428798135638,0.06866566133895995,-0.022418667898499355,-0.02028315681671336,-0.02910521365899682,0.07159698851275473,0.0025736267416261857,0.11407131580184791,0.0478523704025239,0.051588854992585274
LAMC3,0.007150199393494927,0.04234224264294993,0.05370906641313161,0.07443246187664063,-0.05712313468890787,-0.014720707464160323,2.141697357444469e-05,0.1843007056675931,0.04101665720462554,0.028616990797618834,-0.07561610084845904,0.023929623826994064,-0.03578710261204688,-0.047411248332147965,0.02433351375417869,-0.09620605754701085,0.03308095874341504,0.05883443129045347,0.0626110085036875,0.03048584142075473,-0.021034171117727506
CCL7,,0.020209510270934428,,,-0.0071263203118466355,-0.020229288301623512,,,,,,,,,,-0.01906531875310726,,,,-0.009863265551067231,-0.01594637579657716
NGF,-0.007999383949603487,-0.030308424486612924,,,0.013604100136075431,0.009851236666236338,-0.019273471255709322,,,,-0.0268230102287619,0.0422406243997659,,-0.012286243913114425,-0.03257841319826118,-0.022018916865670514,0.06799897871118979,,-0.04556484910607996,0.005304565716336486,0.014497475783682094
TNFSF15,-0.013658765094587676,,,,0.029626556385081475,-0.023448240372286117,-0.02340221948646485,,,,,-0.005251437150883797,,-0.05016283146412493,-0.03290144287462849,-0.018586544933625947,,,-0.019153676826109793,0.06061610840883171,-0.04374708688600858
HMGB1,0.05357863532682484,0.0004529534665002975,0.012295463995475927,0.05366187007498359,-0.048451466229154534,-0.0028272786179124104,-0.004056073275599757,0.12135475510130278,-0.01554927695624153,0.010494114152630725,-0.026631768808574176,0.03297948891010885,-0.008566782934631435,0.01778476066200965,-0.027018730204216426,0.030695569829150577,-0.0009650567599790983,0.006327817954491331,0.00928922661958656,0.027847518210024035,0.01929760019218399
ITGB3BP,-0.029808455065198726,-0.009249244945054275,0.0673266181434955,0.06500222659130303,0.06269608815914954,-0.0050762190607300155,0.014511735868683632,0.1099421824649915,-0.01659110615985784,0.008752582556819344,-0.008478330559013984,0.05989621060977078,0.11841125393882498,0.039984599231607465,0.02458305174844093,0.03775929750176469,0.003969491012484794,0.06946744277356073,-0.03953238635676821,0.014149012615779308,0.02834943789571185
AANAT,0.004358784194965535,0.0020245975909756134,,,0.012300830929907126,-0.02112826691515844,,-0.03101823546686146,-0.020534321612635697,-0.027650308216649044,-0.025217574373130432,,0.0016663448504129557,,0.09771242216478342,0.0343914833372063,0.053937880963675404,0.048071895273854554,,0.0032949074687290882,-0.024135547149137477
RELN,-0.050784512221792755,-0.02682829233358163,0.009505633835226198,0.04244017303665803,-0.0031196084333661445,-0.011391549557198125,0.05146519618152793,-0.08182302932664144,0.06097146481612829,0.0403900803063916,-0.014939068273029835,,-0.03264719452063845,0.01691541166460831,,,,0.022342588272238544,-0.023135565877393897,,0.0020000668700708686
IL15,0.019020060930952584,-0.052209026769093295,-0.02348049285172761,,0.02722409783597643,0.0060379062800817365,-0.016652070410492263,0.08246201367597186,0.03727684960519412,-0.011240297048899903,0.025401120753375465,0.023774234735118704,-0.02824653216966071,0.09110568696698657,0.03408211034226684,0.03283417905415203,-0.03251960407961397,-0.03407067870227074,-0.03853140836464205,0.02026430579285597,0.01630501222984897
UTS2,,,,,,,,0.04070770391711936,,,,,,,,-0.014243127101325782,,,,,
BSG,0.052125541065419195,0.0044684154965338695,0.03482235029611291,-0.05063952747574729,-0.012072981445200177,0.009395025031769417,0.011796242376822755,0.041738107450367205,0.012036950339079608,-0.047289778731885425,-0.04553742870570001,-0.05972677383557677,0.03861207709006191,-0.00690682598108853,0.0961973156953702,-0.0752195306095938,-0.051498672129791916,0.08176493724243236,0.05299308988751203,0.06772710218849674,0.005582455151370633
ADAMTS3,0.04417212773046861,0.024517203537781574,0.02110683379429066,,0.03897170080937477,-0.021993672791310113,0.042186068221171116,0.16483902391781136,-0.026440266124652508,0.039139343573348695,0.013468770067722721,-0.015323495169532148,0.010927997929801843,,0.07332526084457297,-0.006619862950952009,0.011345435246882762,0.026029248866113335,0.03803591536587692,0.05835878468101063,0.059584940246417584
CD34,0.053542764228041405,0.008654253923534734,-0.012931411211419054,-0.03419910828852424,-0.06839405064892502,0.02355887846462165,0.03180641503002028,0.051903643664330805,0.03514376921338605,0.006611343531693327,-0.05365422640524937,0.03616645780471714,-0.069738246555618,0.029007428317158964,-0.027672186677180553,-0.034094774695996664,0.031044588458214437,0.040731965910208105,0.0010951820972622762,0.026049329898649026,-0.05566852257035149
CCL23,,,,,,,,-0.035293828140489654,,,,,,,,,,,,,
PLAT,0.11974108440931573,0.09425669990207824,0.0512078098367394,0.09193336447745426,0.03200405896965885,0.023788338940613506,0.04935833525084581,0.1650796632062742,0.014168056492179264,0.02896972846404583,-0.004639854999768359,0.0563463540494622,0.07234566372848149,-0.028206107567453956,0.03774370086716123,0.036031399602746074,0.05134924672419087,0.05424260431063299,0.11103125606838424,0.026711073133211714,0.08620470469167443
NTF3,,,,,,,,,,-0.00558454862523787,,-0.00940365805555116,,,,-0.05286786924359322,0.05525164518672501,,0.010634753187778604,,
LTA,,,-0.023110944407435226,,-0.018927187362490792,,,,0.007533046943213912,,,,0.006569387430413723,,,,,,,-0.03766790479092924,
CKLF,0.06424207266611119,-0.022049099908156615,-0.018167979806860173,0.008362909017770408,-0.0025743648119664103,-0.04203921944229808,0.014672413693284345,0.14967807048726836,0.015732408210861408,-0.03280370619029261,-0.02161005023962943,0.012435289625576192,0.06881576233933877,0.02154927046448163,-0.012926715852020113,0.013202333540707926,0.0028681940748081147,0.04365208586007214,0.0624433930118577,0.010085567756372194,0.028247322388052422
APELA,,,,,,,,,,,,0.007391910301367401,,,,,,,,,
CD24,-0.007121318758890228,0.007249178619861185,0.040820488845580524,0.03837809451852039,-0.03465016236790303,0.026516038779769262,0.0747512070372824,0.017325195982851482,0.00541339699480807,0.047218961585307605,-0.07720244048050091,0.09367517098845687,0.05873200886515435,-0.017529537718044812,0.023010565751921414,0.036739567543633674,0.04095396247458302,0.002280226971893666,-0.06652376861981897,0.017662873446108784,-0.039245888100495986
HSP90AA1,-0.04988182961095421,-0.02295583219122241,0.05569916518409428,-0.12618282617458546,-0.0009711247572774168,-0.036942171244713204,-0.04234935426631026,-0.14542824186069755,0.03834535188377133,-0.02006739166843627,0.02262956520752713,-0.037543367338228585,-0.09490035194270262,-0.02637775567146169,-0.09834585781008545,0.017701504416515215,-0.13022542747278576,-0.05583568449719111,-0.03478999779495496,-0.05284853016559619,-0.04274972502082399
BMP4,0.028200923814518886,0.011718325344830628,0.016947006991768782,-0.027037613280558065,0.016485858954995943,-0.04100281497621279,0.06423096968527763,0.03008732251709776,0.008348216531961983,0.06268850632962059,-0.04022257831815093,-0.0007300018804317551,0.009714379887845676,-0.019145291540193808,0.06959770701040666,-0.039423773979340514,-0.020061597741827586,0.005303485977192355,0.040515264348761126,0.05734907497176175,-0.043719881643198476
SCGB3A1,,0.02315781355431804,,-0.0023877287439769777,,0.049708553303373974,-0.02125666239273277,,,0.06410588365802583,0.0196369057185745,0.023026396668613128,-0.03716351542483362,-0.04783264953589377,,0.03296998722780567,0.016238982632370724,,0.03939477819066948,-0.0006730524550868889,-0.038013432938833185
IGFBP4,0.01577703912426454,0.017906748408935042,-0.039656145734007386,0.04406580225796753,-0.09134705213439705,0.029087473957777797,0.04119083435701938,0.0721087697657467,0.03794374658361103,0.0004253583260844793,0.014741384716948802,0.013690668702370562,0.03193196658286182,0.02055625976314099,0.05951344338997391,-0.1016652299319942,-0.024518086951909622,0.03943408527887206,0.02582256104920022,0.06517925290827598,0.00723032830692554
RSPO4,0.055692365229181355,,0.042335514157786955,,-0.0047420282558823116,-0.02904006596933188,,,-0.02528417706355563,-0.02332330200826075,,,0.011325403417829463,-0.021029611327675998,,,,,-0.02678753949018012,0.089356210356806,0.053655448178229745
LEFTY2,-0.01799879267229199,0.04518449321929167,-0.023394781967444583,0.06989251803028952,-0.010984708170488074,-0.045074671403885914,-0.016463674601222406,0.1535265883721133,0.03663682552806177,-0.025574285902308896,0.012524403601922874,0.013088929818193935,-0.049243591795326495,,0.07000674613108161,0.009983881835147913,0.004643806563765995,0.069412043531515,0.04864465219291103,-0.006749288753089428,0.026760286384051167
PF4,,0.07418122513499129,0.042074706756107694,,0.07183750962918113,,,,,,,,,,,,0.017707988175062535,,,0.019582882150498093,0.058223083903779234
ANGPTL2,0.10453768484116058,-0.017004102043262293,0.09081806237574037,0.08600051511846227,-0.052098945104860045,0.047731917641100616,0.04091628793724651,0.12413381648600068,0.04875526193723609,-0.01668978337955458,-0.059989038143492025,-0.05237862957384371,0.12394294878826899,-0.0582759841633241,-0.011870725737724873,-0.005014217024035955,0.09522219217763961,0.0035094116445011547,0.01767933556204858,0.045627296619545496,0.033608471748746385
LRIG2,0.09032949753771258,-0.0007536118591755369,0.021708150500421814,0.013931950420907332,0.04222238849728561,0.0323582392034402,0.07475310037099488,0.08379836566711799,0.04338758986001596,0.01719051035333167,0.036817237192155225,-0.01620742321120961,0.08532021664762798,0.022068429351997324,0.10979940379808643,-0.002023698923888702,0.04230393290080686,0.033851988920489656,0.012690202674516924,0.07409595202433875,0.004332411793461775
ICOSLG,0.033380860480116244,-0.03050050787672074,0.010105095533158312,0.017961797101758124,0.014477970355255209,0.04898842145149513,0.11786502895241643,0.05117014767407412,-0.01766094917251901,0.02298114002134356,0.030899564595087064,0.06787410196093706,0.030343657918966465,-0.004545297903827799,0.010960176984705174,-0.05322864047009579,0.008250085904308098,-0.010483173444504253,0.05926942992651948,0.07184359769528399,0.04524135561534068
WIF1,-0.058184617666705414,-0.0026124363737022754,,-0.025753945943798803,,-0.013040954006209861,-0.0062045782272234715,-0.092513382347233,-0.0225401306605841,0.02924253296777514,0.11150856085643018,,-0.0384548211437542,,,,,,-0.024901612648256542,,-0.043747083295903044
NPPC,0.031874767657301226,0.007656543242325831,,0.016409766145786008,0.03391161517979192,0.015260997009383584,0.05551608160326694,0.010044911638814904,-0.012509351904060599,0.0045412707747510845,-0.01226348428725631,,0.10831719174482073,-0.05989304664599443,-0.027340546116456966,-0.013361080900199843,0.02386150865576597,0.1218628708144779,0.0016252304747263026,,-0.002409950607342583
LYZ,-0.022011317108830343,0.023294512518463588,0.026474179995984157,-0.0018974779692180607,-0.013086077165575078,-0.024138902778158052,0.039054560505348716,0.08398489939686993,0.04607836602520333,-0.015372487173580045,-0.05263885917616557,0.001027509805460687,-0.013099446824985136,-0.04211486745043801,-0.04010177637795816,0.001796452473681722,0.01838881580630181,-0.026494554264133188,-0.014674064075183183,0.011240912470681302,0.045948191826783176
EREG,,,,0.009657326957859456,,0.03358906200104181,,,,,0.04990106726510811,-0.02177917025119374,,,,-0.027206358814508606,-0.06627533363936831,,-0.03336433207482313,0.023954573473683977,0.06221169210970385
SPTAN1,0.05547836708858432,0.03249115493665755,-0.00029092447727163375,0.019816768645013267,0.024015422109633592,0.019220058863845386,-0.012539188050838314,-0.0615906448904497,0.029675023818488893,-0.009808674806843337,0.01901762304058011,0.014475858690672966,0.021684694143377904,-0.01242766481148142,0.07212049085501343,0.07247217768155727,0.015309112929660286,0.023572657380954348,-0.020835955143916094,0.004046357287283155,-0.020568429535268343
PTH2,,,,,,,,,,,,,,,,,,,0.05570986649264417,,
LIPC,0.07995795549918165,-0.018693221868670003,0.05081835459679114,,-0.0369132554982976,0.08101784167563202,-0.025823091393047046,0.019189288125068746,0.10127549505172148,,-0.01510167808634122,-0.0014021951044523452,0.04581817762156067,-0.012997080489390614,0.047260352388487255,,,0.02118100303367773,,0.023696160763414516,0.016486213244823876
COL8A1,0.09237809565350519,0.01654593917037756,-0.023901829392919505,-0.037862231716365796,-0.10004909797191092,-0.041015839028866026,-0.022561187062879986,0.025442506014663052,-0.0019553941009888788,-0.00338755351005605,-0.028819867621294612,-0.06044827458717779,0.028941999152839588,-0.02083352091803397,0.08231771543908384,0.035314751019911814,-0.009242216769455917,0.020529076527306782,-0.011891972232441705,0.0426040916166449,-0.040207523819566875
GSTM2,0.020457442074685493,0.006918228617944267,0.0030838663165148926,0.01428668540287375,-0.0021764634271561416,0.027244395168939724,-0.014081567776835733,-0.0007653066628766363,-0.0240248730260049,0.0256369366963872,-0.043887068180415344,0.02975445574044707,-0.005448954223674044,0.0583400404564536,0.08536336706225323,0.02538839648988908,0.08118803730774438,0.037521169736798934,-0.028672881822031784,0.009583879013634281,-0.027583987786072937
SPX,0.009598046138914384,0.030067479417760775,0.022637998733959244,,-0.0010850314114010523,0.03788504243191923,0.014764155876305543,-0.008458526863688361,-0.018509976672338817,0.04334006355234464,-0.0020906614032378578,,-0.06567354868669761,,-0.06454418029741153,0.0248205979432705,-0.009130988750770305,0.018517006060121584,-0.03893452913153556,-0.07573143146377752,-0.007549539928008182
MFGE8,0.07175618354161359,-0.003976177104207431,-0.025053567916768167,-0.01121496633912672,0.017738571311528947,0.01410552805522124,-0.014612695842571763,0.014337105387633569,0.03014303250845535,0.04579943576334871,0.06147900413081714,-0.03814553908219406,0.017344386869432595,-0.018720239433090625,0.028405560732004273,-0.012539748398275673,0.03650028997861773,0.0913392639341123,0.013055031731519914,0.021271535101712542,-0.025158267393380743
TGFA,0.04241845092125928,0.01127148745723033,0.0467558158177457,0.14884938572549547,0.037808668491133506,0.04789158714492085,0.0866856173859683,0.10812325411322593,0.010919499348089128,-0.04206973464458306,-0.021861110854543734,0.04002382836316436,0.04670553650970265,-0.0334480155854802,-0.008112753455263206,-0.1023082624415892,0.009959338939801853,-0.04884790645771311,0.002659609720256641,0.024123381760416167,-0.020615951025170394
SLIT2,-0.06320844254047439,0.03113302636851979,-0.04254080893086766,0.09598334598731305,0.02791868582953346,-0.014173341041747478,-0.018735548813675538,-0.03541372762147211,0.004296313083687412,0.021718793195759686,0.023370327003768242,0.02269147398282889,-0.04259504398975171,0.019638965674232005,-0.0065806352194400924,0.009381242462245852,0.04987292772984012,-0.02471261898509226,-0.008377972702378608,0.024009400011153714,-0.00973998900346645
PLTP,0.09666362928695146,-0.010911864008579483,0.050253631728661693,0.02532851791207784,-0.057203857818324676,0.04047006611149582,-0.00010013050857323999,0.16083774358988123,0.009148408763674691,0.011111358387526991,-0.06535580867902274,0.03543918479405987,0.018010359555427513,-0.0023668792500682414,0.04582559354472928,-0.056333404970075204,0.005805396968142704,0.016227170874846864,0.03701963685595071,-0.0030672648699012206,0.031876108735905864
APOD,-0.08951389519257395,0.02203950150425894,0.009518295275244979,0.03955618891257817,0.009468349517779116,-0.019916642055014772,-0.06173939608884314,0.09017896479455109,-0.0023155412026696688,0.022007913019252007,-0.008167009944979027,-0.05934773692572141,-0.07858092967146259,0.0006024320546812338,-0.009156699413718928,-0.04809542071180329,0.10451873841214535,-0.04989725931746577,0.03546760988697582,-0.061273615924023514,-0.05069327368922332
B2M,0.04241441581155436,0.02231833113900692,-0.0788967338974332,0.03289684980458744,-0.07479918303828646,-0.01870929664161762,-0.057805916543755095,0.17782067009733404,0.03511481504848107,-0.017224347874794294,-0.03472408608803857,0.0604316372994662,0.0019260043834306848,-0.03372451164491799,-0.01851195382136038,-0.08735700855047801,0.054582483737414214,0.02500919241007486,0.0765485466131365,0.06144853561831538,0.07857503038975082
OMG,0.0677849705892066,-0.006372222550816325,0.02019356664651805,0.08261273189895568,-0.017602359400900935,0.012628616211634589,-0.008704799028242347,-0.060829747610672176,0.018624737861145366,-0.0425118794730047,0.008326283173441496,0.00629447796545959,-0.029162020514224556,-0.01070254085232224,-0.009751560856893786,0.0047501078532901425,0.11031551702289709,-0.0537267023854507,0.01074480662846449,0.029020925886251717,0.03076889300269381
