,UKF248,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HSP90AA1,-0.040250630526797775,0.009378505128104972,-0.11672495768168399,0.03286434392947025,-0.10032000109006618
BMP4,-0.03692610491983913,0.16195449660495675,0.024376701516904263,-0.031479524583315224,-0.0024372752955018
SCGB3A1,0.09130511460056964,0.03511096557981904,,-0.02813523219534544,-0.023253805703606883
IGFBP4,-0.043044082973101847,0.03688848547398175,0.03405229530751352,-0.08720528897319943,0.05529565314670375
RSPO4,,-0.021462345997333813,,-0.025200954645919628,0.05793591749058609
LEFTY2,0.025181492680620032,,-0.0319049891665232,-0.0034087829653587105,0.012484563980858496
PF4,-0.013745786800009286,,,-0.01910761860596909,-0.02447897122007414
ANGPTL2,0.006445268075841013,-0.03856692202228299,0.05141787634496109,-0.007994687649174156,0.11706105244358266
LRIG2,0.019695774150425654,-0.03379692417323109,0.11912946734594154,-0.041090417307879615,0.057714958990741534
ICOSLG,0.008798954317441297,0.06571479234426437,0.10442563305036365,-0.012176446960515312,-0.0008284632832472397
WIF1,0.034287993123321654,,,,-0.04655536982182932
NPPC,0.0350148602609646,-0.06145652089528869,-0.0587894378147317,,-0.07904285169135898
LYZ,-0.006442047135599671,0.09361350854086845,0.02173429423941496,-0.018847368027678564,-0.060688834597672915
EREG,,,,-0.028856930115647883,0.07951849848391349
SPTAN1,0.01452913700127925,0.03171465529341549,0.05733680623750465,0.04969807044421229,-0.06330692992499337
LIPC,-0.016828456051681616,-0.018926850664792993,0.05324828129744149,-0.02415926210808171,-0.024161013353445185
COL8A1,-0.022808366508273465,0.04634891407032412,0.05434768992833159,-0.13942053641338137,0.03897162088983248
GSTM2,-0.009737841003213947,-0.0064073319999276455,-0.016632714876455373,0.05072347892895962,-0.009694606067057616
SPX,0.024003103976502124,,0.03384948264266157,0.15408406987688358,-0.02030001405273626
MFGE8,-0.0023150080213952943,0.01653475175160427,0.12119962002213773,-0.045349940154578265,0.043868510921976224
TGFA,-0.011310606058648715,-0.05079527958234714,0.06731925123908668,0.08608041015980585,0.08513628564647417
SLIT2,-0.03479481752644416,0.06448553744237513,-0.08074829199409667,-0.0015001423056976238,-0.014078588018898754
PLTP,0.024282969178546082,0.04714156933583795,0.05256848090766316,0.02944022985072846,-0.019174524667693923
APOD,-0.042727647656835316,0.018753926770281135,-0.09566207769666614,-0.03447278304408559,-0.015076860939080257
B2M,-0.008010112319622786,0.006096556606974314,-0.022422315836109027,-0.12967860870556636,0.04368371287849322
OMG,-0.025304423232175913,0.0601921500124163,-0.0888803989735352,0.11062111780186487,-0.029766838583306848
CXCL3,0.042880026123391556,,,-0.0022086580169248275,-0.011239741695452212
CXCL10,0.03367050517609644,0.008222988753028636,0.07046752714815485,2.7390400200638877e-05,0.0004586970904061873
RSPO3,-0.017999801656097054,,,-0.013617262651438974,-0.02198759561654114
CORT,-0.00451595258478767,,,,
NCAN,0.013922448635171903,0.07624924806298995,0.04234895277462371,0.13325290061879771,-0.035190158848226176
PRG4,-0.019927925510039964,,,-0.03084676980612088,0.017156081788965338
ZG16B,-0.018375139459900592,,-0.054682262403204666,0.00749720448835064,-0.032200046502820975
TGM2,0.02490643900306808,0.005471555120594658,-0.008891899418915099,-0.05104098206684514,-0.013865861315788559
VEGFC,-0.025302465944901514,-0.011751883401734524,0.07931987025515347,-0.025617397457491062,0.053371769128358754
WNT6,0.08802003599507421,,-0.06947248988681214,0.10298882978350204,0.0004735971780744197
NRG4,0.04318548604500553,-0.06687391982053802,,0.04802954603754958,0.026509554963474888
PMCH,-0.014066502871642073,,,-0.02936399463158574,0.001141339104820841
COL9A1,-0.03686148152182301,0.10688617301067019,0.07264311047231051,0.08405805642965118,0.10397342304789957
GDF11,0.02404370347150723,-0.00930540439685846,0.022576841524804252,0.03373997556412478,-0.014964817207827712
RAET1E,,,,0.06713620770957351,
IL24,,,,,0.0005725092575365196
SORBS1,0.019404678838443087,0.09369416978212991,0.029576457627036017,0.025068363091395006,0.02359842384113611
DLL1,-0.016333363608125227,0.03128712183513746,0.059446126523289615,0.08646364368114781,0.055036714508866894
TLN1,-0.006928623669420801,0.09179030141024704,0.017131632042652927,-0.055948549059455024,0.023491762792142
COL2A1,0.009683335051177236,,,0.023889693775217574,-0.045080154946449666
SHH,,,,0.11816881350285849,-7.329446873801212e-05
PON2,-0.024073782804911768,0.12704753783948458,0.06330251756812702,0.07195364231113664,0.1120250882291045
ICAM5,-0.003948131460714751,,,-0.029363993396139366,-0.035189077498096716
HPX,-0.03311208690283041,-0.016177535843447634,-0.04489751199017751,0.10542089855144685,-0.01784493567279532
SFRP2,0.02049913907228987,,-0.06372512998776388,-0.05117094475239593,0.05757953549324103
CFC1,,,,,-0.008674444018406552
CD70,-0.021111270829719295,0.023943233021657885,,-0.020775596955309898,-0.01465820359325617
HP,0.0022473820881752206,0.10970373278692963,0.030430082471031,-0.020369937831127734,0.024908702216775543
CXCL2,0.001940359484523046,0.031204654469438927,,0.09186104679181953,-0.030526031714142973
NPPB,-0.017095074229836287,,,0.015945603452523206,
CCK,-0.0669082183522859,,-0.014199373860395445,0.07466436120516225,-0.09420537181630112
SEMA6A,-0.027981460298050338,0.023486001211533828,0.05993944909295222,0.0780432517586577,0.05330251553139812
IRAK4,0.06707845216957813,0.040337936460260716,0.04942868963892361,0.03731208500360309,0.038227746212000056
GSTP1,-0.016242582981394017,0.01875844857227205,0.050088482563420834,0.051992738541509015,0.08110773434300973
VCAM1,-0.027081149422104163,0.10197073269871586,0.03914234744398039,0.05743621070529975,0.02876013085829378
NXPH3,0.011199977806958639,0.08205685242218372,0.041359111252667155,0.06912054397852033,-0.028938873690760744
MTMR4,0.06155813210617093,-0.030706118986496323,0.06023898593929333,0.03379353426960614,-0.02581085104606374
LAMC2,-0.01341784575536405,0.04486179313830577,,0.0746138347031691,-0.025830310032203267
IL10,-0.01592996833972225,-0.04747025503978245,0.04542059882308979,-0.04233732833810958,-0.02304498604631886
SEMA4D,0.02510444304703707,0.009934464306211357,-0.018954533359033774,0.04139436885488516,0.016990041334203704
TRH,0.026204226256014023,,,-0.015471708037944502,0.0542642117758339
SEMA6D,-0.058215861178553,0.037313086834604776,0.07750510631844712,0.0719264875205975,0.07270374996354446
CEL,,-0.021809655663289493,-0.010734390938892883,0.02437672362279165,0.016780274744793055
PDCD1LG2,-0.03742637126355059,0.03387270433045879,-0.0069466856150115315,-0.050321850944448666,0.05638689600218169
SPINT1,-0.0223775504425444,-0.012530921869765132,0.07571558436779377,0.11492378562275929,0.039198965338548906
CTHRC1,0.0025369161495699434,-0.09804154353609794,-0.029762964743388565,-0.05040746974495829,0.06457112443085249
PODXL,-0.01525719692285672,0.07825254938647273,0.06913028881163798,-0.03015091450608632,0.07222989717983715
JAM3,0.05131781129068179,-0.03891992514810677,-0.06291417903429748,-0.0740485220786474,0.0179335082044627
TGFB2,0.0077227201240142465,0.0889757586520291,0.07749944630073269,-0.08054918307923341,0.059438580768248664
COL18A1,-0.051790579945563464,0.08717427513835153,0.01293875364555235,-0.12429775929865376,0.01345143608779688
NODAL,-0.02756991553913817,0.06126781492145751,0.01563246702474359,-0.02117443943912539,-0.02044229633327642
INHBB,0.02452502083164229,0.013212436565949066,0.034303074907125745,0.08558519797234027,0.05333109261307537
LCN1,-0.013417848774433978,,,-0.015645833275544592,-0.01924115472326608
ARF4,0.006373920133958237,-0.09828193842887045,0.10313823655579427,-0.0821583363656092,0.018582231924860672
CXCL14,-0.012576820649141793,0.034627847208387394,0.062497421124109484,-0.04237081728809881,0.06177960025134509
LIF,0.011523913012729486,-0.016861753295052323,-0.001875659011777966,-0.04332327656061743,0.13179919903897414
IL17B,,0.05439742652677388,,-0.026428001604030693,0.021154348626383532
MMP1,0.0190252561461403,,,-0.06357133477092206,-0.0676915083206959
MATN1,-0.01761724400389785,-0.024089327342991733,,0.07024081262918017,0.11526113055602033
ADAM28,-0.035194793886273584,-0.01635276272845446,0.033491951399381076,-0.03157666647730497,-0.0491983421484477
TCN2,-0.039261821647883784,0.07969502272492014,0.009926468278757076,-0.029958510723231198,0.02188101885341576
THPO,-0.02295599838482271,-0.08015443041561472,-0.011961082558185072,0.061177083380682534,-0.02009038029811188
CUBN,0.01678080691352405,0.07322399461689667,0.04315969349475391,0.0491878522111867,0.128459758325314
TIMP3,0.05822533054013646,-0.03002338532131429,0.04480223206323327,-0.09201813874864642,0.020743369487867543
PIGF,0.007451784544000152,0.05544791842616134,-0.0018446608170131424,0.07510746687610895,0.047280003319914256
CRH,-0.01572060734829808,,,-0.023200768279261853,0.028067639205447952
BDNF,-0.03693240736693365,,,-0.06478989298470704,0.14254237652882415
CCL5,0.0004639624543042371,0.0763263050279305,0.004724165090658731,-0.020247709247484726,0.031021430561687897
GAD1,-0.004472594647706844,0.004501928636481572,0.07940221719846237,0.10326147359077607,-0.050277231121870686
COL14A1,0.022874903787696414,0.06541967048123042,0.07637413872584484,0.02997223659580091,0.032357484978051534
HLA-A,0.03959509676036778,-0.011145837326141156,-0.003907223674417025,-0.0697742758660778,-0.021231254014799802
CD5L,-0.01572060552954355,,0.13311270157982402,,
FGF18,-0.014224306598740391,,,-0.015471709279227499,0.008982265997574927
ADM,0.04223808058119094,-0.037889237312406635,0.043160844030780694,-0.006885572239475031,0.0803661407167985
CCL15,-0.026228437812599457,,,-0.013418612256754977,
GNAI2,-0.008026043520587797,0.14912918626530045,-0.0006732601780541759,-0.03807421510543604,0.012147040690351829
HDC,,-0.03942536027188411,,0.03495828402036748,-0.0065798966992278735
COL11A1,0.033106463558037494,,0.09642306243172873,-0.014281319324028898,0.08465765889248064
NUCB2,0.021140848714473214,-0.024467446627595618,-0.03313285944150551,-0.0004509248602613451,-0.017586226451917694
FGF16,,,,,-0.0024858703004819937
CXCL1,0.03520515289439219,-0.08259472684911381,,0.11456107978001644,0.017511043508837986
VCAN,0.04875085789595066,0.0935930924350667,-0.039534891511233364,-0.09671111482792995,-0.016278091075653516
MMP7,0.02412874880152452,,,-0.10332922844321013,0.048532408332113613
PTPN6,-0.004550719193550142,0.0902382640962985,0.03901430901199634,-0.017382121920189324,0.04471237245073581
PTGS2,-0.039088763502061655,-0.04276080637050909,-0.0018137099195815272,0.024965450418891175,-0.013562994228960967
XCL1,0.0023417780493028223,,,,-0.061972982189787175
CD58,-0.018677011527546358,-0.001758937699807465,0.0013650651882854178,0.002383200994099336,0.04249759940964204
TNFSF14,0.08337640001255368,,-0.006784287032093342,-0.03218425060906511,-0.07377021483726605
CNTN4,0.1328160445172637,,0.0773668064445801,0.06657686211842576,-0.08526735204509393
INSL3,-0.015432187402987994,,,-0.018373123865714294,
BTLA,,,0.004073891886297421,0.07550522278968189,
MFNG,-0.006534717042648656,0.0532402094380049,0.07934122992963423,0.04185813994239011,-0.018430531252662887
ICAM1,0.08003739819781859,0.05116191418234788,0.06323052232114987,0.003926096067214162,0.040248026242416954
PROS1,-0.0033506057925284417,-0.07793727922042784,0.013234992706448847,-0.06384681181601641,0.09556566545881878
CLCF1,0.0222373152188013,0.037593623207446816,-0.046080241465704296,-0.03651160072884773,0.10467303851432473
PSAP,0.025308344646540148,0.05371612695584377,0.028915200522099314,-0.08036708026535369,-0.07791349749542967
EFEMP1,0.030005970748122637,0.0939517098359999,0.06717346783335817,-0.17465993730516383,0.1005431357454336
C1QTNF1,0.08561182793685444,0.01070929171699031,0.006389026207097942,0.026739890440531988,0.08345446703717954
ALB,0.03215347128375403,-0.03853701185608277,-0.002259446253171714,-0.020775603439120792,0.037594128232853505
EFNA3,-0.0391697904785842,-0.05275306498024011,0.09325350555389822,0.1357300813248813,0.053219951314872144
DRAXIN,0.02212805392289952,0.11026332107503145,0.06471176866204102,0.021191725526555318,-0.005229670555122888
RAET1L,-0.012021823862587589,,,,
NPTX2,-0.031206410808512768,,0.05805611795872567,-0.039468967410454386,0.0068765497036688055
FGF11,0.028208122719649256,-0.03045907513203778,0.08873380766172038,0.08222693665576378,0.11410812291191569
CD59,-0.035449487270146324,0.035741431130875516,0.00011519816890955586,-0.08448859369633761,-0.04391381445034707
COL9A2,0.029027068374936096,0.061333527721713445,-0.010029873128720146,0.0366234981879009,0.032954740093397425
DLL3,-0.039428827754094294,0.03829904325350628,0.044740459025049896,0.16023819789016108,-0.06827353043380426
FGF5,,,,-0.04706908482954686,0.04085870337634373
LIN7C,0.03682598218907144,-0.002017459079630087,0.07253565300301668,0.0418833910261555,0.038514075201561554
GDF7,-0.028350438934725535,,-0.015101502656531004,0.005510280827669954,0.0006222720947549596
PSPN,-0.028779125489883574,0.0952188605584924,0.10366785498124527,0.02381029926775435,0.0015213495067936986
ANGPT1,-0.031829870838250125,0.007236914432593968,0.05038042502200899,-0.009687489651379395,-0.0035178280916600296
PNOC,-0.024347870534204043,,,-0.018962769478265785,-0.07308903306164694
L1CAM,-0.01402943398828529,0.025276698962145957,-0.01326982365428396,0.014228022581183986,-0.06104892803773026
APOA1,-0.03886996897833316,-0.030654820267814544,0.0574123849309562,0.06610804872797527,0.06006979798155658
PSEN1,0.03427193966548933,-0.023738619232466864,-0.09023794039040656,-0.013293092503717711,0.04647545774091421
CALM2,-0.04920935734221124,0.17463103800190435,0.028251813362540738,0.0680274556601278,-0.001110403644504733
CLEC2B,-0.04297153804361004,-0.12760495230090457,-0.01213263265153482,-0.017017987527416963,-0.016630953086186936
NTNG1,-0.057995035937105546,-0.006485033780871952,-0.05403046589013713,0.012076135689967864,0.0626807093533707
LRIG1,-0.008513027738795228,-0.018632395490057643,0.1108295296587938,0.041002654842205964,-0.00946984705693504
CPAMD8,-0.02415308720263207,-0.05973346558961256,0.043267905339979935,0.023717185438165884,-0.037744670996855356
GHRL,-0.03203008782494731,0.0006425038701071362,0.07201848916484359,-0.026427998285302994,0.06287264056873956
NPY,0.028282421517315436,,-0.07143836048094415,-0.023200761793234295,0.01426957030333178
MMP2,-0.021276378072976165,0.06501082200434927,0.07120056773384247,-0.0003665618698780065,0.0451807390088435
PPY,0.01398019645376876,,,0.01099947231920938,0.06258162365248918
ALKAL2,0.04193011559611253,,0.02933916120704177,-0.03709935212029185,0.010883201773512416
CSF1,0.013229514111319956,0.0022299697381945546,0.07658502571055097,-0.011518884378379425,0.11970044708497901
SEMA4C,-0.02105055149626477,0.03902863031141243,0.1017753749235322,-0.00012146307450618749,-0.023160698237892234
BMP8A,,,,-0.016490867680148794,
ICAM2,-0.05734833800675564,-0.009126842275655188,0.001807406671585952,-0.026099976955718085,-0.057993310293009144
SYTL3,-0.0016711831133712027,-0.039239875337289086,0.014243573753309476,-0.028590406146654628,-0.008279087818692788
IL1A,-0.0063973101849979395,0.03358405100590553,0.027246780111237986,-0.032936444487938685,-0.008664043887938793
HLA-G,-0.018498716329709692,-0.06028409502211532,,,
PGF,-0.014094992445832451,-0.022264148238899627,0.08455647969741718,0.0033454652947263533,0.015859460437637554
LGALS8,-0.04196121360865178,0.014662529475303708,0.010502172159432301,-0.006021445460896557,-0.010320336171756294
DKK3,-0.04149147629271383,0.08430099278008346,-0.0030182131442984496,-0.017228186489225798,-0.08196691041454131
COL16A1,0.04055261738948187,-0.09333238610713007,0.06939129350125386,0.0012069496059534672,0.11125967496852021
TPH1,-0.013582755840918103,-0.05392955709991887,,-0.022795884949004776,-0.03021346636896027
TNC,0.041520916591721975,0.17041893743438039,0.18599784992926255,-0.11608907509566396,0.052303223927941636
TNFSF9,-0.02415308469514569,0.10983029126610826,-0.05220393943074688,-0.026098011413178208,-0.06658102910583279
C4A,,,,0.015469969454435328,
CNTN2,-0.016379888145100326,0.0010168724350498285,-0.06843484208546617,-0.009147341737832401,-0.10660419259729122
F7,0.03742648649420235,,,,-0.023901234705122277
LUM,-0.006728139374759297,-0.012024297825000026,0.024701802257910015,-0.10859817024741955,0.06112307704568319
BTC,-0.012021818855111577,-0.06827433690346835,,0.033615701075604736,0.03640912353014173
APOC1,-0.022255632917238914,-0.10472813951143271,-0.042395769513875775,0.07360491939206347,0.03397351457322821
PKM,0.05085865474446431,-0.03632594471062206,0.04919132950227933,-0.06150764310503056,0.07166895798159761
TNF,-0.018644863546762726,-0.008597334807463957,0.044367078255190165,0.11784618083375686,0.05925852331796763
GNAS,0.03818958048349661,0.02113825210847148,-0.050424233892632835,0.10631046205018933,-0.036079515260687305
BMP8B,0.0037423653168294573,0.08264614612232672,0.0205615108830021,-0.03556744005306697,0.06601302676185371
LIPH,-0.01358275249694981,,,0.07506962328381438,0.027193310595633763
CCL28,-0.01910583098448284,,,-0.012805194412156122,-0.014892668013340155
PTPN11,-0.009744054527176327,-0.030486487990868734,-0.08433170735956036,0.028072122991438506,-0.005810677659645274
ADAM12,0.003911825352544037,-0.020276685146810514,0.12404910218025256,-0.08908026520427986,0.13195295592413103
EPO,0.000984842963849374,-0.048425661063949396,0.06013726012427855,0.10602419599645768,
EDN3,0.05180514183873065,,-0.026407586523613493,0.09692580236562018,0.059855974236221424
CCL22,,,,0.03843675758224226,
CCL2,0.001051737837112417,0.003410498986153549,0.04732064504695732,-0.1196442838176726,0.09474153177284099
DSCAM,0.04177057270641602,0.026074677365058117,0.03998419041726089,0.0701095934634543,0.06341498505223148
GPHA2,0.029427858202403172,,,,
ANG,0.03355915081798913,0.003072498757734903,0.1367962016698308,0.037850076884672935,-0.04069869000078034
FBLN2,0.10524352703945253,,-0.08476159298713941,0.006910507928101575,0.047472339810313346
VTN,-0.0256761357705686,-0.017557764103817933,,-0.02220747817835954,0.003028909632013782
VEGFA,0.03496123828533472,-0.09562527186659225,0.09148665860647809,0.01544539136731273,0.0617681888317914
F10,,0.0198960210064455,,0.011963614973286116,-0.047805071177425495
SERPINA1,-0.024532151941525727,0.08446281065474072,0.0777958812364445,-0.11241612795800651,-0.018312610573018986
VWF,-0.06548442476919164,0.04135890236671138,0.019369494234559848,-0.056038393686269554,-0.03950855225841154
GDNF,-0.021271574300202656,0.028994063807640833,0.007672420368390669,,
VASP,0.01777294196387993,-0.02904049685526216,0.13334556427292338,-0.02860789129056469,0.05770510819482575
ADAM15,-0.04129230518650658,0.11382887173941411,0.07352218990526078,0.00036305941503183046,-0.026626320150833764
WNT2,-0.023759708041370262,,,-0.02007720782252357,-0.06572275838639693
CALCB,,,,,0.036279371439770995
OLFM2,-0.016159851750594457,0.07276805817702149,0.05545628616341821,0.09615749167252179,-0.049908464310746
MFAP2,0.041032229789113216,0.06169260711978913,0.025053598946074715,-0.08213305089873159,0.06396321825500957
HLA-C,0.05026414005750345,-0.003003895676498597,-0.004563026703684439,-0.02555630237704507,-0.04170832495374706
THBS1,-0.0013506802517576507,0.01714351956553622,0.022301281429213456,-0.15006045542605417,0.03734550922402942
HSPA4,-0.021266359302117958,0.05605459946718771,-0.07999036688157728,0.05515795211145754,0.04358859470341756
LMAN1,5.794639490661179e-05,-0.06637161756112242,0.04637201170034402,-0.06875211934108692,0.016204522970701917
LYPD3,-0.020721019500006585,-0.046282807552653994,0.018960760380000982,-0.028239201238963424,0.0536899439891187
APOE,-0.044305337724471525,0.10780589527384322,0.05748829338818064,0.03591589732300372,-0.01996360944690468
SOSTDC1,-0.030598359712486586,,,0.08658312446887545,0.07347504973842073
ANXA1,0.013851744808408265,0.04131769278730471,0.12594458437719663,-0.05135170247913287,0.0646107288365687
WNT2B,0.04917114475519393,-0.07198539449257893,0.062140599458783474,0.022323727521996264,0.01038679196922983
AMH,0.028490235255884556,-0.07009464007188385,-0.0013887769918668118,0.021398677966151972,0.020382316038188585
GDF10,0.09303560548078264,0.04957562634967625,,-0.03597908989348452,-0.004949365080789218
EFNB3,-0.020825807173604577,0.014024607524016163,0.04981563870819297,0.1416914369434996,-0.012459090973508781
LTB,-0.026771497588856625,0.06766830520787724,0.07376454780324997,-0.02246391725308894,0.0026163425978059916
ANGPT2,-0.0397784545179287,0.0589900742788726,0.08462753244602714,-0.07472140095174208,-0.011070872409897691
NRTN,,,0.030422471590731227,,
ADAM17,0.019703359876326862,0.06284568657096991,-0.03587949632773303,-0.020353214365152066,0.052027756055941246
LRPAP1,0.031149090584196116,0.05867803746912011,0.00966465251724553,0.05869054170267597,0.040951132033581236
NID1,0.002847175497673077,0.0577807886677767,0.06441797838025433,-0.08483238176678533,0.010196946890281805
MST1,0.008208538405478395,0.09599185794023608,0.06244726861733779,0.05258355574518194,0.06413514263858544
DCN,-0.0010762480731917035,-0.015752439131252377,0.00106966029884032,-0.09504014358296294,0.047089518445884875
IGFL2,,,,0.01271991585495897,
COL7A1,-0.019526072352896717,0.0031191605095134294,0.07991448796116976,-0.012657995177353632,0.006229215366261514
CALR,-0.019413766122142722,0.047385418910238626,0.030436628079834535,-0.08189968313701823,0.09771584886609007
PIGA,-0.008971197678154321,0.0164528849893807,0.04772770583631574,0.06487371371416588,-0.016133783333667186
CD200,0.03780756516700565,0.030888639845713748,0.11839799684702078,-0.021849479603219403,-0.02056572525287132
GRP,-0.025208351888193883,,,-0.01615775752541896,0.018659519525220013
CDH1,0.05554614314715322,0.03466968122741454,0.026929486143652814,0.019316536446699454,0.03712893563765799
LPL,0.056626402540296585,0.12973753947578356,-0.043087110848206045,0.11145439858063419,0.14958866968815845
SEMA5A,0.033883313952078144,-0.07068058505714428,0.08215221118705263,0.09365867152665672,0.08184318439756869
SEMA7A,-0.040947454209647745,0.0036580351264746585,0.014844965393927292,-0.050958100519041545,-0.05879527818917623
SEMA4G,0.00552966952417926,-0.05461660480697444,-0.011815313046605169,-0.02195891324393559,0.11413386572934836
SEMA3B,0.01512936585942468,-0.011422399082810444,0.03116321494154504,-0.0228834108019207,-0.017911040607069852
RPH3A,-0.057035229523556975,,0.07669705665562586,0.02134154635748082,-0.02403181723644191
JAG2,0.0010463528982450612,0.06779340404835807,0.004479227745716052,-0.06830662368108584,0.041005514817157696
CGN,0.038389129276457906,-0.0865701716725671,0.05875599545635344,0.08300232661517272,0.008403369473295513
GDF15,0.008044097873115304,-0.01889249714709888,0.09921111340597419,-0.009873876577853973,0.13116192590955944
SEMA4F,0.025084029023768047,0.008891247084759057,0.06405765081825526,0.03711593930590459,0.03050247588235149
NXPH1,-0.005082077772632436,-0.011873737933597455,0.11067233774048701,0.11761604853613167,-0.04167288827600282
ARF1,-0.045116284757267984,0.01751310216460347,-0.013383648667840501,-0.035328579482302024,-0.01560381025031647
DSC3,-0.011456644354908996,,,-0.013617264177609235,
EBI3,-0.016143506277962443,0.04482280927024882,-0.016082716147279432,0.017696291318488055,0.0302518902273565
TIMP1,-0.005323228791311261,0.061137650694809226,0.0980565874680403,-0.14412492724568676,0.030695353438337354
SEMA3C,-0.0005192767925151056,0.06910232134053554,0.04714961991101887,-0.012458079500044635,-0.03721140885948593
GNRH2,,,,0.0425317893504299,
GAS6,-0.016061524351913832,-0.03617186507590381,0.037613344319362585,0.027650968450315016,-0.07102272160513382
MEPE,0.06999923703091132,,,-0.018816905677182815,-0.11612377020452344
SERPINE1,0.02823985756007906,0.009068369866629667,0.10805202240878706,-0.13686145571212263,0.1251006054280006
RSPO2,-0.030920756315383126,,,0.09293209065620664,-0.03867649079249436
SHBG,0.031441492660462374,-0.051082588919619205,-0.06616558919452648,-0.028549369488640758,0.09505832782504235
