,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.05824949412295602,,,,,,,,,,,0.07339030717059568,,,-0.02008611152346446,
BMP1,0.049776452534126304,-0.006691091704737266,0.03414531669973856,-0.021246993602283583,-0.004274035299586005,-0.001706722158020599,0.09699065870700851,0.2227991243081239,0.04237187323095144,0.0022019886262149378,-0.04284475025568815,0.057000464200135804,0.0958715581121715,0.005277775749504658,-0.02957472927006077,0.003139562405386564,-0.003902001060101566,0.04496797642788604,0.060880642628380874,0.009788407735558212,-0.055903236467503475,0.08590850050269311,0.13503355028511108
NDP,-0.03687855415158815,0.0913631178640134,-0.016366018929489568,0.019655461081733792,0.1078317989171084,-0.0070293591746307,-0.011034969036565805,0.04519916575090918,-0.0063121194388699375,0.026706113932473498,0.014733454569689513,0.04594161330140961,0.08323729236582512,0.05219896811424466,0.04629799372164428,0.08269505295172648,0.025787829085772665,0.04058547113703529,0.119173338984097,0.02844869038534477,0.07245759308182932,0.02939364016530181,0.010394202067087872
TNFSF18,0.06339951897731773,0.10982089458992915,-0.016216353932838264,-0.02671269712027658,,,,0.022727582681219768,-0.018341876447583432,,,,-0.029395981332960026,,0.04611780667947112,,,,-0.005816919602285716,,-0.032148164471419625,0.06731327929163618,0.028851364179764916
IL36G,,,,,,,,,,,,0.07843039860135054,,,,,,,,,,,
RTN4,0.006745534214496503,-0.011457529933079861,0.0609780233549666,0.000859742664149997,-0.04627383084693901,-0.05174702751439164,0.061667679818770145,-0.25181218436604824,-0.01632490266738386,0.001514249065628953,-0.02182212050816085,-0.09343163982187531,0.01343373135921085,-0.07246658719928059,0.020566652766079888,-0.09294744264075464,-0.0223274894060998,-0.017173540113057526,-0.06316500263880723,0.012882075302239726,-0.045974813543071556,-0.021520910247962013,-0.17840391714312268
HEBP1,0.009691445814958915,0.06854286371523048,-0.011330873678113565,-0.016949899397951756,-0.04940461111093633,0.03754783050933979,-0.002428451486900785,0.12653289093649225,0.002003850674535053,-0.006354491324126107,-0.004237596697094539,0.007638457787668549,-0.017158580845844547,-0.12478128341777031,-0.04760675678097831,0.06138721454191893,0.0317982466183205,0.03480053975044178,0.06284101599292992,0.05063730972201103,0.0524679075858743,0.05735526635280704,0.02414637943801702
WNT7B,-0.032208267518205935,-0.0028427453245876795,0.017699658746902366,-0.016593099390722475,0.021045491577682915,0.02075852474384641,0.036044275993788975,-0.09530918529847121,0.01980771976619281,-0.016668023142660304,-0.032007346637272116,0.007791138197353771,0.013511137370438223,0.05668316810148355,,0.0359577951062109,0.03599884794417703,-0.0013413826837693245,0.019734778607415484,0.0008183486336697587,-0.03214813113618803,0.10585716501707626,-0.04565648209480714
PTMA,-0.0025030038052394252,-0.07787241374691141,-0.0665937051927132,0.002941554749089856,0.05192442318790907,0.028841391405566883,0.016575139148949272,-0.19237679894385248,-0.018391105051302214,-0.04328729499642761,-0.0076398245389966615,0.07176839266212315,0.08542617618167354,-0.058077397878413616,0.03904493560912733,-0.11691394425037362,-0.0043527189049379356,-0.0844285691885362,-0.03509182705819954,-0.07015995423974056,0.04140166737936105,-0.038502492506749544,-0.012605716443350127
FASLG,-0.017138593155303986,,,,,,,,,,,,,,,,,,,,,0.08851589267972867,
CEACAM1,0.022793377844986754,,-0.014045585964221126,-0.01273420577465372,,0.005863424155176699,0.11787375487470436,0.014336523037800884,-0.028847401992768775,,,,,-0.023523868030955,-0.04431304604445291,0.07472955179680804,0.01093521954835063,0.007561927137915447,0.13854858851500468,-0.01793007902563588,,0.025151414665059352,
PDAP1,0.025877210432896456,-0.04992970615873524,-0.020428881789937764,-0.03508562879884812,0.002536595544681581,0.02097306218524568,0.04361635549217481,0.22305548167039457,0.030601604265641125,-0.00597756753199279,-0.018408966969038848,0.028854406699460353,0.04316101386512403,0.06729269183901031,0.02799876961424825,0.03435722974805607,0.008153525185508015,0.015308185437865534,0.048073785797081554,-0.008225902912612494,0.1766918908955775,0.0044602924121681055,0.0188109386661304
QDPR,-0.07439583537316038,0.042792729195733445,-0.0039142789435885755,0.01223157375712082,0.04575694938962216,0.0025772863602921514,-0.04327029589716247,-0.21397658571717545,0.04154248928973902,-0.054913377936249626,0.04322913523632871,-0.018608357040556345,-0.0019865813298582777,0.0489044075000801,0.08345455617200297,-0.03183131945523095,0.053581637950634545,0.026565938247290633,-0.05981888241892837,0.006118871863335707,-0.012997485745938816,0.051272493886512865,-0.08646935887027334
POMC,0.010854291836512093,0.068780151438696,0.007142696383307777,-0.008436995917481541,,-0.027218668384435464,0.07258340874128465,0.04624599561648947,-0.02128246298835248,-0.03790264344400958,-0.016740710688359393,0.04921415742627497,0.03968953327873088,0.05402000437859518,0.07442410031962511,0.09815898573987009,0.016249665310957246,0.03832506352677158,0.0028234820894165427,-0.003300411488580777,,0.06219143044955077,0.04270745104072381
CCL18,,-0.050292758334408,0.037228167094121564,,,,,,,,0.0010460396666114892,,,-0.0689783074966586,,-0.019964883929448833,0.01968894884819873,0.034675248447248785,,0.009649674062772645,,,
CCL17,,,,,,-0.002186014056063327,,,-0.022875890983792262,0.035438929233783875,,-0.0003317585744928279,,,,,-0.025642302399620842,0.056877284855032254,0.0002029186535489139,,,0.04791688742946424,
VEGFD,,0.013316476127720182,-0.0019144282388120395,-0.0002717648299557336,,-0.040858608258114666,0.05037821873372336,-0.016994131700936298,0.08034396861681699,-0.015132603982501358,-0.0203791841210953,-0.02011033685468709,,0.00891016812281595,0.03840348801884334,,,0.03909335043120427,0.021461690936455512,,,,
TNFSF13,,,0.0020538207876724737,,,0.02072335155579549,,,,,,,,,,,0.08810830702716702,0.09908814512440008,-0.02558162452897377,-0.0015040526452685253,,0.1321512808620626,0.093735217348815
WNT5A,0.029177498405529072,-0.05403888907664973,0.029936991382436533,0.004967835448505965,-0.016337469312218307,0.001122500552333792,0.03963291119738673,0.1758391185135874,0.029590743456816133,-0.03964192078575099,-0.027368872227912767,0.04527330579306052,0.02328670853451548,0.0017625294191498347,0.006075268242365047,0.05584315363305064,-0.05515286576781261,0.036731201546764757,-0.03973000742779288,-0.05234257523204661,0.015132752744148294,0.07253660554577974,0.04643714669355704
CXCL8,,-0.0296724876164606,0.03946270414910991,-0.01707810104830571,-0.028240640591582544,-0.024046151046412403,0.01973619597088847,0.09646454531131354,0.004170506541474063,0.026154578907754182,-0.015155044713693956,0.031436642177056495,,-0.02501440809318205,-0.004513469877898749,-0.035151321493671464,-0.022247523509257416,-0.044819126732578846,-0.04647741673886935,-0.04680248905589876,0.0350045075380978,-0.015338340953072759,-0.041561566269267665
GRN,-0.08370723028856195,-0.030534838091106707,0.05919591401895662,0.00882024292954803,-0.008202950524457521,0.03281624525959348,-0.03767525578047766,0.18175664854827267,0.03311884976513682,0.03217289937309685,-0.07395015629331914,0.03571439414759939,0.02732250955393644,-0.0808119013588378,0.04120343297811168,-0.016131069324148314,0.05805879436755999,0.0157808429890183,0.012387348913895764,0.022098609555159333,0.05761210546887574,0.06824917933490005,0.028693917407664606
MIA,-0.019810104156502154,0.0129538794648686,-0.015731809804104192,0.022718933724543696,-0.04274806050886343,-0.02965875425387996,0.010840894470525757,0.1301284304483634,0.012229801183477529,0.048210603166305724,0.029076233240966892,0.023170472282400864,0.1070741434376247,-0.018306316090198345,0.03987929367304886,0.04699341339571781,0.03889818098352569,0.09751081852281036,0.07722066280580492,0.000223823851218191,,0.022586904530975668,0.14103150233871425
COL4A4,0.10377234709797649,0.02667174116930644,0.012113491989684219,-0.0021835748142117837,-0.0325289118278933,0.02789729563104246,0.06297433055587766,-0.023608611259908357,-0.02388313793675548,0.052446908367836886,,-0.026716788876667345,,,-0.047171153999687694,-0.02524185138012182,0.06723275881975693,-0.019269378540979085,-0.03467018455525909,0.005414279850208279,,0.012293498360768053,0.006514098007454153
TAC1,0.057730360239121745,-0.023281739819498503,-0.012035431110428324,-0.03868124540741137,-0.0549449617905717,-0.012126371667849259,-0.025566943896014924,-0.1544890028533252,-0.042995701119277155,0.010514985390602374,,-0.04734774123926417,,,,,,,,-0.03093449428482318,0.015982618499562517,-0.020582540085553245,-0.13706125700599844
RARRES2,0.126170115376003,0.026989131444795506,-0.04247066070091672,0.031039293780127413,0.038184957796675155,0.032338171694959394,0.06803989429713785,0.20929971086486426,-0.042416635889097186,-0.004373490525547163,0.05291561855780024,0.018216820474209836,0.02159127037649035,-0.012188275024847223,-0.020010324263843082,0.016095779247543313,-0.02261826696312578,-0.04138972465969127,-0.015348038112918194,0.04137036522634261,0.07374178757711299,-0.020783549638508095,-0.002462536550617391
FGF7,0.0796621027807791,-0.024947416476837327,,-0.020586304035152502,0.07868056256238286,0.026191730838364468,-0.010567186773049438,0.10255284683389845,-0.0014595087223172414,0.002555346850746991,-0.010503184735126833,0.02016619059334536,0.026555379378346712,-0.06071711733672704,0.05304652802551713,0.06401715632325994,-0.03508392140125264,-0.03160924719765848,-0.025665205469468513,-0.010771980493869753,0.04633493458852297,0.04571748326273836,-0.018753915647860005
EFNA2,,,,,,,,,,,,,,,,,,-0.02372933992546154,,,,,
HBEGF,-0.038582333771011224,0.009327672603377956,0.048051949807428634,-0.010578383689083879,-0.09854421968053988,-0.003788424174039058,0.11373279080216574,0.0907977885700004,0.053700092382373894,0.007303511794626854,0.054118953459945024,0.05285269289086071,0.07809420577954702,-0.06714790877986399,-0.022483399111088074,0.04352440016043677,0.05223216283596894,0.0380847396817094,-0.01882300267821621,0.0071673672847495165,0.13788547907413745,0.06095210011886896,0.10658303944281253
CSF3,,0.015912431958677545,,,-0.0227690017720669,0.010337758240364819,-0.01267393591522004,-0.0016891448851887707,,,-0.030616183039554577,,,,,,-0.004842689894488887,-0.02775235465058292,,-0.025705217508123185,-0.028893862196667983,-0.03427975787306331,0.026904692574361375
