,UKF248,UKF259,UKF275,UKF313,UKF334,ZH1007nec,ZH8811Bbulk,ZH916bulk
TAC1,0.050767693812623776,-0.019289593879131574,0.011478769827959444,,-0.05360124508320361,,,-0.011849904267267512
RARRES2,-0.0640802887382294,0.032112757160972116,-0.043404112766341714,0.04475419175077197,0.06994576003786694,0.11709868094464745,0.04154305396908049,-0.025222782717775886
FGF7,,0.017409295371029615,-0.0004452294427769403,0.0042748976829482775,0.11380838070153523,-0.04047034410525631,-0.025383651988268644,0.042884272382329176
EFNA2,,,,,,,-0.021744803187851904,
HBEGF,0.04342209101046263,0.0634132713514151,0.0014065101614326014,0.02330801889843665,0.08485208314455019,0.019059538120425323,0.05278669700093632,0.07117324326669919
CSF3,,0.04330732309606767,,0.24374713146727753,,,0.03438496640713658,0.09120845120992646
PI3,-0.02191629347789254,-0.004238945597907063,,,,-0.029640950794699764,-0.0025027747169850344,-0.002149841850281047
PCSK1N,0.007141908252189467,-0.0007403816818592197,-0.013648848066819343,-0.03734734138720349,-0.0338386338509977,0.0016955841607985888,-0.02410718319501403,0.00034057715282739164
NTS,,,0.010222033292735239,,,,-0.026491916316094155,
SFRP1,-0.02212103715329673,-0.013666065662764576,0.007335288462292484,0.03955266643901054,-0.026952251860604674,-0.0756306419053248,0.022183746699664594,0.024107011201858184
CXCL13,,,,-0.02902330941832721,,,-0.013966285953963665,0.01989644289295458
MICA,-0.004844474232401865,-0.009810088866628555,0.0004595289412816864,0.068549113076222,0.10617443400771837,0.065944743096585,-0.03689335030006411,-0.04081305582395632
TG,0.013540708494592874,-0.014747850022898622,-0.020608107089631497,-0.028492025777347295,0.031591563771465485,-0.03999814540811118,0.005581883316556105,0.08474560429468427
ADA,-0.0016443904314387449,-0.016071887322804183,-0.015873015200784792,0.016484982793518375,0.01591482779541769,-0.144355498000352,0.012392856644199061,0.10048044410185068
LAMC3,0.01849838227078983,-0.0368359349567933,-0.034143590811053046,-0.020427024393562542,0.026810019424656023,-0.06681397775786006,-0.0008156807871709296,0.07795266735647968
CCL7,-0.013251003237541093,-0.010662672003483522,,,,,,-0.0022747242407950823
NGF,-0.022751314526145597,-0.012234419499197794,,-0.056587867053058925,,,0.11474162547280801,0.14959193398006618
TNFSF15,,-0.011873406780486206,,-0.020787290542063925,,,,0.13848423221513997
HMGB1,0.0029537439635274566,-0.0226800327870894,0.0066520078682433086,0.02125138589107105,0.05773350612219654,-0.12842639532280192,-0.03833289337687261,0.10297705174371427
ITGB3BP,-0.011742204811703395,0.005432866886443446,0.0336245017336322,-0.017366624291520544,0.0616665410271542,0.07496797283241466,0.043715203979213704,-0.06155310232259147
AANAT,-0.01922518969828223,0.09437592988789176,0.13102423851545136,,0.044348760864334404,0.10379834046967386,-0.02926261560583735,-0.026674506005281866
RELN,0.07084414077753885,-0.018752607601856076,-0.040803664020588847,,-0.02087350553880718,,,-0.008433121817499806
IL15,0.005359366165118877,-0.03749892899018513,0.008045227162720237,-0.041184192916540484,-0.026427809126773803,-0.033572271316737186,-0.05305284991893093,0.02173617928098808
UTS2,,,,,,0.003281318365392241,,
BSG,0.03602677262346087,-0.02242438842564615,0.022723425270256864,0.0012276099719528914,0.08712719765842038,0.0542886042989987,0.025893760358699402,0.0656437776596322
ADAMTS3,-0.002666972694497879,-0.033989311756862095,0.02321687105024607,-0.02106648389114909,0.08779818728975318,-0.16840643991875456,0.05730201231275331,0.0003561175712486992
CD34,0.013028696704742665,-0.04618621600118696,-0.021114628115573252,0.0203749422232819,-0.027895760916606376,-0.08642723756994583,-0.013074938386742539,-0.019669817992124295
PLAT,0.03130065836206866,-0.0003802359190545191,0.06435933031424457,0.03339138812530315,0.013379415815094243,-0.13470343889220618,0.07901669197078338,0.07430035684143184
NTF3,,,,-0.04427816173219716,,,-0.009351518032377146,
LTA,,-0.013666065023444543,0.04371943064175115,,0.0235898725577971,,,
CKLF,0.028884265720520406,-0.04885699897589989,0.018393038231658304,0.0426470850629317,0.004451070055194691,-0.11762793448618501,0.014285203166497527,-0.004482716142771972
APELA,,,,-0.008071151087933203,,,,
CD24,0.029946163296146102,-0.008229423720749028,-0.07446000347720784,-0.05415069519894441,0.022595953138192744,-0.0160070707823559,0.048138314389976046,0.04883262557809741
HSP90AA1,-0.07669669648748516,-0.010401101936019883,-0.045540403922911254,-0.03534928424939542,-0.02938170602731897,0.10182806971042097,-0.0728066597491466,0.0637974537027039
BMP4,0.0033190563835866927,0.03412860059681042,0.02204514349737567,0.026093631970719865,-0.022519225736876772,-0.05347625844250254,0.07181597356594449,0.01993799628438708
SCGB3A1,-0.013251001912458475,,,0.003187056731066161,-0.01844097799186645,-0.037706880764926204,-0.010839202009958051,0.006266843391114696
IGFBP4,0.05714937142225813,0.01252123133272801,0.014621454145333055,-0.02307735121397071,-0.012694320242872793,-0.03553650077534025,-0.0383739653530344,0.05099053403616173
RSPO4,,-0.006476400914223915,0.03219144292201946,,0.018840219381939652,,,-0.033635495471394626
LEFTY2,-0.02012736610416559,-0.020453571021011148,0.04131464017499099,0.04288430653576729,-0.021408551788490875,-0.07591592541940119,0.008525849657790262,0.030524544908190145
PF4,-0.013745787387232923,-0.009302971255875076,,,,,-0.01993061758452367,-0.026348586856792283
ANGPTL2,0.03201119613132082,0.01733661428131802,-0.017061788433106233,-0.10268206516660129,0.07789379973326974,-0.13610595408306075,0.012442612222959488,0.06461526218553369
LRIG2,0.05908928172124327,0.014868052842734205,0.0036046042541683417,0.07632244737424718,-0.002406894061869711,-0.020547456808029677,0.010836178290589932,-0.0326473490868469
ICOSLG,0.030804643785267583,-0.03052743766348477,-0.027150777770951758,-0.024708597439950422,0.09692187997113956,0.058233700649511305,0.029320728467982986,0.08729887335816033
WIF1,0.08934880683737677,,0.019363312906483476,,-0.027046606534031476,,,0.029916762989695134
NPPC,-0.022375065438468223,-0.014431202590350089,0.005654789208923428,,0.13381201597722597,-0.001384364136201838,-0.016038061726317727,0.027648281040622943
LYZ,-0.010663395093940032,-0.005623175725872888,0.005087016873193306,0.07005762573857072,0.018805436652857725,0.05658352214274979,-0.000758089127541304,0.006541320388243906
EREG,,,,0.08450892429644231,,,0.03210627440692936,0.002051902064419277
SPTAN1,-0.0014459002266729586,0.015367083908561263,-0.060484853031007896,0.09781928510297552,0.008537053915678798,-0.07994579000091454,-0.001516771504648354,-0.004911009937449064
LIPC,-0.016828456770597695,0.053360210106936874,-0.010241925000072158,-0.03436550467074097,0.02393219338193903,-0.05272059261077539,,-0.01497399610902784
COL8A1,-0.014935951056925106,0.012991534857111521,0.0278781176419178,-0.011439968470422225,0.04973598801886038,-0.09147402648591349,0.08827218800077265,-0.0013103295860455101
GSTM2,-0.03518775376081701,0.024660659189793453,-0.011995253550864005,0.02685418563745471,-0.019341617756203876,0.01075910418823939,-0.01106146066335356,0.004037974565211008
IL4,,,,,,-0.026610798296792113,,
SPX,-0.027217370118866654,0.026221503551207895,-0.03391681581506076,,-0.07196181416965007,,0.060001256016339974,0.09125028743758949
MFGE8,-0.008952113435457132,0.012877959881294275,-0.00011813358674805207,0.0033858727429587525,0.03617862503340367,-0.14605883351128743,-0.025961774346092554,0.01982250854555038
TGFA,0.0034711617376692767,0.05103874144384626,0.053634978798277846,0.00632114560934818,0.0241305370981273,0.1123977751340385,-0.0027730387524697083,-0.0070550717487313005
SLIT2,0.04224244314089233,-0.022343045043850294,0.037816741813930035,0.06474183090551386,-0.018916080269516952,-0.06339636883741344,-0.004738541882272538,0.05025157410269511
PLTP,-0.03542120195568985,-0.015733527271267474,-0.014850379052462717,-0.01710181883551013,0.04257928789502981,-0.04129923326977387,0.008739507465143464,-0.0002902250310380856
APOD,0.003880701401898919,-0.03656012439393642,-0.06253501168057951,-0.0006444548823009428,-0.03912132769936411,-0.06704960525167557,0.02110139302309896,0.0029635766259657813
B2M,-0.012701439566605709,-0.008115234191180539,-0.06165709626574522,0.04411592973845704,0.026385378724182586,-0.05513551265863628,-0.0061639496304322396,-0.07466690974777733
OMG,0.027445987663616417,-0.005396939146970889,-0.04236612025379867,-0.017405916736359356,-0.05505530561857701,-0.10586824669870994,0.03232330900034149,-0.022778198392872467
CXCL3,0.016216715913057452,0.02748080823243091,-0.004648083007717376,0.03728895115553319,-0.019032810637226415,0.1474246017863209,0.034186827527610646,0.022266563043458663
CXCL10,0.025813236233811706,-0.032346603864035796,-0.022746062457222046,0.00798991302956332,0.08495593867589717,0.052838285371316046,-0.026732735996898283,-0.04447340431523617
RSPO3,-0.017999802425053328,-0.010803586189982652,0.006094069853099535,,-0.019888920294409217,,0.031847868065235416,-0.000513487448694588
CORT,0.006511871440979852,-0.011752122377002565,-0.0051473588695226695,,-0.007946995923668532,,-0.0014716281971093644,
NCAN,0.006793612765606326,0.01190600978954307,0.007505441875187165,,0.02979032392314848,-0.13111649900488942,0.031492887684961,0.05016908352524133
PRG4,-0.019927926361366196,0.016069565769083784,-0.026530083270136246,,0.03359370066198445,,0.049321108159312364,0.04910888676607655
ZG16B,-0.018375140244891393,-0.012375336830580048,-0.014182811238903172,0.1537430228054123,,,,-0.022478046894950088
TGM2,-0.022738219023771,-0.03945417643083053,0.015380066785966024,0.02497355808191311,-0.01011950327110706,0.15652819134718085,0.06381202249739608,-0.049081054688016094
VEGFC,-0.011117113242206798,0.011917356855979298,-0.00012140594607224693,0.052546296004438685,0.03268686272112866,-0.05712723197922205,-0.04178858084601625,-0.04023764880396559
WNT6,-0.02138020078388937,0.024875030323413067,0.023964955395278584,-0.034671064415155085,-0.020711268982834694,0.11276891750375573,-0.038762511284316715,-0.023226566343183163
NRG4,-0.012204639191840122,-0.012976961623746437,-0.005967549399826378,,0.046432279684150105,,,0.08752188515607642
PMCH,0.03487292188346807,-0.017980844591038242,-0.020759707448205343,,,,-0.014353481973331464,-0.021061771217461334
COL9A1,-0.00712723863595042,-0.013553489283030608,0.016135624427393035,,-0.03154645289130317,-0.12308904956501292,-0.020552974027577678,0.006353671739932686
GDF11,-0.026765793769492813,0.015206363999227125,-0.00440839015933285,-0.05137738981053546,0.030382909153002294,-0.10567822230631167,-0.008093123622492076,0.043003958711483395
IL24,,,,7.572956790165692e-07,,,-0.019612834020236995,0.014672927531480553
SORBS1,0.002477691007806029,-0.027136722401672586,-0.07370203743436939,-0.009826540357388546,0.005091602804325147,-0.1299792912712563,0.034490966316308776,0.028451129214373722
DLL1,0.059699180834745944,0.04146098053148729,0.011071174025214577,-0.004338940342986266,0.1477026272077127,-0.07532852843511831,0.018576198340724232,0.01419765133402063
TLN1,0.04005804750796523,0.023218586346529943,-0.04211195880304847,-0.021307069493931168,0.07310671431502933,0.06063446468570896,0.0019075963059261478,-0.014306317508058906
COL2A1,0.018879062342294986,,,,-0.01932221029021836,,-0.026690362491566186,-0.03146932836973193
SHH,,-0.0110802686004832,0.013304808162613417,,0.05795501218759149,0.12481833393996379,0.07471312513937124,-0.029245929941576657
PON2,0.03262738539519239,0.04450854542845721,-0.024896149854363628,-0.013241280126444864,0.0503134231285649,-0.09193560357074453,0.03028446107997885,0.03787630697303935
ICAM5,0.04362693397521652,-0.01726938504899004,0.03814399253754001,-0.018508642840766983,-0.03601423074443024,,0.02262893715056701,-0.05684777536109639
HPX,0.04763096289551629,-0.026959800892541137,0.11830700629622679,-0.036750962784135977,-0.00977192950479518,0.03346433453174662,0.040958835264464054,-0.017982413124682337
SFRP2,0.020854655838926296,-0.012619225168789926,-0.023196892109616837,0.13846471191379886,-0.016506949066210735,0.04222145668021083,0.036747095305115635,-0.028424810339309006
CFC1,,,-0.017849202986141614,,,,,-0.030906840235403524
CD70,-0.009578504879990122,-0.02144909226507621,-0.00844688605245877,0.004887771459052997,,,-0.028220062185208707,0.04079974393914562
HP,-0.032296823839058436,-0.04338806532824843,-0.03234128669835065,,0.08601755900135954,0.0374589697117135,-0.07509324224072285,-0.08106741897770543
CXCL2,0.01436480421303532,0.0013974074039586402,-0.005658466700790067,0.0858497296210841,-0.018162710477491146,-0.002986171274134647,0.06102591823705203,-0.017813367084089763
NPPB,-0.017095074960142367,0.024966267291847092,-0.015629488038331807,,0.005400756388964069,,-0.025298334028819144,
CCK,-0.010734226927575124,0.0027263571500776274,-0.03970736656147059,,-0.07426228311801428,,-0.020584091018247156,-0.007779844764070014
SEMA6A,0.003487865097346314,0.022030057547909713,-0.026457305193495234,0.0499621644500385,0.05204648271483114,-0.1842054440500282,-0.01775672191576857,-0.008731300822009522
IRAK4,-0.01324821255290123,-0.012224685182695408,0.01730858306395251,0.06209110224214477,0.030057666688581234,-0.13508827265401752,0.009331993422041572,0.009603424365389194
GSTP1,0.007017582080716881,-0.0014421448149899833,-0.05125980242610285,0.060184367055742656,0.06314020571386342,0.0784174395117504,0.04498252395772454,-0.0635428111684306
VCAM1,-0.016153853765713887,0.039648527308364025,-0.02594276802081551,-0.012661659830153537,0.006692924585703771,0.027029900584296624,0.01194580851763076,0.040354900015799826
NXPH3,-0.011193794141684234,0.08020508364334612,-0.005212361223670995,-0.03689584302989088,0.02109432766183578,-0.0009425529237758771,-0.011462764526812063,0.014790795098881584
MTMR4,-0.005910191322476603,0.025740161746180844,-0.006076477558519752,0.0017289407508387401,-0.054648435246082254,0.030614214286442294,-0.01750598728638316,-0.02293676511361875
LAMC2,0.11384104745969746,0.022510988394726712,0.09296999433470937,-0.028400588286504186,,,-0.02575715432419434,-0.03363551398764438
IL10,0.011772881883907418,-0.027824158563079016,-0.006310647034757394,0.018833370016973702,-0.00575733817059002,0.20639179031518906,-0.0019677163160059436,-0.021722908426658128
SEMA4D,0.0008586264080872641,-0.023731282921059582,-0.06770924335844568,-0.039672171234575344,0.03117919568599595,-0.03693738883840556,0.02066151828138286,0.06008922123748522
TRH,0.007733358404953153,0.0298903421414018,-0.01598571368076865,,0.05754378199348621,-0.06279779260512179,0.014914691717472978,0.015185087781010137
SEMA6D,-0.007828817867858143,-0.006819217087154308,-0.026115609311660397,0.108006479434294,0.06655805819512284,-0.06911213402747036,0.022448457956273253,-0.015579903488176745
CEL,,,,,,0.04531430779494632,0.01925934914136313,0.007035203189849358
PDCD1LG2,0.040597959160285996,-0.0032716404097081738,-0.01662734122211829,0.023800101659414333,0.04941260052662362,0.18420576625043078,0.05773557306412727,0.01026726062722437
SPINT1,-0.0339448170841886,-0.0012800439914545936,-0.025201248551828235,0.02817918005760153,-0.031179669662327235,0.013933183663540972,-0.01748990544127521,0.05415000964857818
CTHRC1,0.0017750537382138331,-0.014467133189888527,-0.010410262773523768,-0.07051689849051694,-0.0066467047152162185,-0.07424034885152103,0.05463101338616761,0.06342259258423859
PODXL,0.0455652824751536,-0.03272925203097998,-0.004561660847157175,-0.06394940506686235,-0.01212885342497062,-0.18076523503171488,0.00919691728827741,-0.00626240205314261
JAM3,-0.0284780556414821,-0.0032887133975684243,0.06454546341177399,0.01627073043459877,0.04843381889454251,-0.07304581147949529,0.03419573806414516,-0.005821220667988963
TGFB2,-0.01289898100459212,-0.006338953123013825,0.017155033296006636,0.04035282322630853,0.01686569503806029,-0.10208743299489273,0.002666561835686293,0.0005084089993506724
COL18A1,0.034787016967627794,-0.019942819156450197,0.040015560897966033,-0.028299881563321545,0.03790068365804662,-0.07871940840070409,0.04046412092018581,0.038877227530924395
NODAL,0.03591813806005221,-0.021821572022588272,,,-0.032624835608672055,-0.10111575601904814,0.046571488434380075,-0.0534752151593755
INHBB,0.019926087295457685,0.00044308295670875337,0.022242563781776956,-0.0021912140846408004,0.07766129227109343,0.04133678531357844,0.02679535130122236,0.037965795679455405
LCN1,-0.013417849347648015,,,,,,-0.022878836728046276,-0.023592443348880873
ARF4,-0.0017663052151679537,0.011164435940696656,-0.030498640910749077,-0.001793902158181319,-0.008662672395971856,-0.0667033859594597,0.009508983034996251,-0.040962984124344744
CXCL14,-0.010955884394306904,0.019038683006929166,0.03209714483413206,-0.017591826257618213,-0.04745019047238651,-0.03482885356429454,-0.03599196205040344,0.02429588258914704
LIF,-0.03425470437117448,0.03520816673033009,0.019524818480389276,0.0378918933029484,-0.004927974772347272,0.14004481063859434,0.03310358391476921,0.04422462532463722
IL17B,,,,-0.03885774104109112,,-0.06646004215689784,0.012070025843279398,0.17956265728632376
MMP1,-0.018498721038532936,,,-0.0006564936488325559,,0.08621415275819987,-0.003280433967168369,-0.008749505338410003
MATN1,0.059896324404103474,,-0.015825782152199847,-0.019552290695771794,-0.0022975289201665207,,0.09124878086393567,-0.02430874029409576
ADAM28,-0.02858285369220575,0.015446335100831732,-0.07970085928849235,-0.002680801490461985,-0.025744740355575006,-0.0685828935830658,0.0050358398249017704,-0.014961079607937439
TCN2,0.030673322549681047,-0.02307398263376243,-0.03143778393349091,0.025985524285357133,-0.0553716303561856,-0.011821202759000787,-0.011338229800952547,0.09524041775080805
THPO,0.09737669239327078,0.017408230605016447,-0.01440980732068771,,0.12510086523486652,-0.045792925352396714,,-0.036428857491109794
CUBN,0.06509400601705956,-0.04081884241664935,-0.008186413586295786,0.014057313108171699,-0.05048816942040828,0.061526608678924406,0.05417692488425032,0.12600367383226943
TIMP3,0.028946767994763804,0.024037447620084258,0.023329850275544555,0.04388785356001603,-0.07502008061086445,-0.041670279070322745,0.04177975876824151,0.024259921311205575
PIGF,0.009298086193440148,-0.03600050759136927,-0.04297934154966157,-0.00018678597843382774,0.03384299500828651,-0.014998290440998976,-0.025469331452737186,-0.014470543561406448
CRH,0.1344854770414435,-0.012497841706732363,-0.02491347526561259,,-0.026427806691565605,,-0.018160332335456483,-0.03339365157228013
BDNF,-0.03693240894469583,-0.03351848247125908,-0.01708749807962282,-0.0035270915093801726,0.04193734181755161,0.1146797604442045,0.006292632727250927,0.01948363546049188
CCL5,0.012448542505793716,-0.02880654270307486,-0.06533746405619417,-0.0624053154204557,0.024930005989556494,0.009020781340094989,0.07827758932555276,0.028929291381474515
GAD1,-0.007008550284996616,-0.02869062890557147,0.018737844548535942,0.06587183602499264,-0.0596110450661437,-0.09993998408857842,0.05716397778511723,0.021926194212069892
COL14A1,0.09508985598189248,0.05314001732588016,0.0775737202567141,0.008146142822595744,0.07624748200056605,0.025162016434507082,0.0426974010427819,-0.009251807276111535
HLA-A,-0.011657148754635829,-0.05555870699297617,-0.008711829331680654,0.03411704215711804,0.035274116236353376,-0.10607256887089206,-0.007322288830687105,-0.03307569229476574
CD5L,-0.015720606201131963,,,,,,,
FGF18,-0.01422430720640652,-0.009929441774264015,-0.0008829168585635655,-0.0013859664548111874,,,0.03537365278376701,-0.0025092065401055032
ADM,-0.004350979976065873,0.00336257657883689,0.06883427126298826,0.07544264123119242,0.13353466169836553,0.250384249839114,0.049129386692946385,-0.013619606764487296
CCL15,0.026179364525983358,,,,,,,
GNAI2,0.021823534484930324,-0.01484411286067914,-0.004209341019623494,0.047282975342441615,-0.025723304346957118,0.0020064488459358523,-0.01129630276638225,0.06910490380155024
HDC,,,,,,,,0.03851777522003955
COL11A1,-0.016840959838883857,-0.013799100345412763,0.0029636149231854077,0.04473042387731843,0.0028986712017659557,0.05457112011483957,0.07257472860204355,0.006039938077903845
NUCB2,-0.009781218559530146,0.019709092169610018,-0.011794403559974255,-0.05865973134507053,0.027967258444600972,0.04780218063584368,-0.019193932546931636,-0.024736872651938514
FGF16,,,,,,,,-0.02395309259521071
CXCL1,0.017136496341660465,-0.014705665134175979,0.06354195456240644,0.06761204563497386,0.040354887422739794,-0.04797390527869194,0.0587524800988615,0.04503186605249742
VCAN,0.0016281856464233342,0.04212875687886143,-0.015269420015722904,-0.056431027518865494,0.024407041971523904,-0.10872871895338604,0.005689569363988519,-0.018021179049371932
MMP7,-0.002117974680049456,0.11668369383952025,-0.015629487952938108,-0.020790802858895112,0.02846695335884168,-0.039623141117338355,0.010164448051375043,0.031082020212793368
PTPN6,0.01311506201455543,0.024960465269216484,-0.049493961413007194,0.024718542700949437,0.025833263621501044,0.06300496779929986,0.0054867295338668284,-0.03359828649419047
PTGS2,0.013582939862600018,0.02019366199574221,0.018790786497254373,0.0783695996805785,0.002326523651234219,0.017406077589689192,0.029537068699881274,0.007107250789579645
XCL1,-0.017226972606621253,-0.010803588008248084,-0.015003791799957096,0.052322505281686596,,,,-0.03111234541722875
CD58,0.026966162106559565,-0.01917691766562739,0.045477254698887845,0.04006723427996672,0.02604747872036969,-0.04456173150846123,-0.007287974094359678,0.04712851301272746
TNFSF14,0.05965317722648139,-0.02003325786901369,-0.011563128427262866,,,0.0954009892797571,0.0043474932430435185,-0.011142109904842162
CNTN4,-0.03051736385515029,0.13160581757554302,-0.02983019004812377,,-0.019223372519579267,,-0.05427175055150797,-0.034455977236041824
NTF4,,0.02904341104461372,,,,,,
INSL3,0.07323279463198867,-0.009929439826661965,0.08947649525268168,,,,-0.02260032905799195,
BTLA,,-0.015761038605943117,,,,,,
MFNG,0.03044898832200746,-0.001446848187621009,0.006927922853014094,0.007921912797356555,-0.024511722965886235,-0.09115870708545247,0.01247254458102633,-0.05994553225261266
ICAM1,0.032871447817082594,0.03922597838799845,-0.018440881506287005,0.09057685526303619,0.05969830921006327,0.117578256180758,0.04895038190048736,-0.0003319215787749782
PROS1,-0.026711856724820137,0.038534817025216626,0.049388454409179404,-0.022951308660964512,0.012694074986100035,0.038053918733696686,0.0062895249759598445,-0.01741029169367365
CLCF1,-0.028250668114487024,-0.04172623104152928,0.008343661319619645,0.08060211898396454,0.01652827630937605,0.13432240708180318,0.02639748355089198,0.013478759497811365
PSAP,-0.004872164120884902,-0.01821756157339986,-0.038195954392914976,-0.08286892862841541,-0.07860551487459375,0.021895820063584946,0.03821166851796933,-0.011151691605391896
EFEMP1,-0.015107456713367304,0.006643156498676552,-0.04910829018423175,-0.009626439427926374,0.0303566068290023,0.008412567122035718,0.04068563290690257,-0.015343306028061493
C1QTNF1,-0.003176553554710808,0.0066715847478845906,-0.03508719398906123,0.06700813636129625,0.0030985244008600215,0.08066504228393405,0.005295008576700577,0.0910448733460052
ALB,-0.008639518715994464,-0.01762830280833956,0.0801116942983683,0.0026447178531085157,-0.025016591562954625,-0.07135413783075303,-0.035746556573951115,0.051369211162538425
CCL13,,,,0.05321616139060861,,,,
EFNA3,0.021050175479817527,0.005224071933194837,0.009786466571253002,0.00418090561953691,0.07036465531764026,-0.02012979147105361,0.03517771906750881,0.06799169005495367
DRAXIN,-0.012992337810510486,-0.03595255272493287,0.026168026548197658,0.015018545987717123,0.03378918161212594,0.08702444513898541,0.009396679040920763,-0.008061933672403146
RAET1L,-0.012021824376163073,,,,,,-0.004902550787291096,
NPTX2,-0.03485114462426298,-0.011956333006646972,-0.023843538455010235,-0.033729817584957994,0.06349186855238692,0.036298949550072505,0.012503029641643472,-0.06696351353035315
FGF11,-0.025949477990898816,0.013566975674089458,0.05513866711203123,0.0616245017970285,0.10098810949852514,0.13248237829416334,0.026994029057875,-0.035863763375920794
CD59,0.026191965231571156,-0.01019050508167342,-0.005421346522705153,0.04176774425193986,-0.03176508765879634,-0.15731273558298994,-0.022440901503248498,-0.0303833993470682
COL9A2,-0.005337851075764928,0.028669575009493648,-0.008891658119490003,0.03289876897910459,0.04403621637536076,-0.06915978558152347,0.003949009517437727,-0.030000183714378185
DLL3,0.01575669254329936,0.0022790358646909373,-0.06142592881359501,0.1406263661522079,0.04342720661840517,-0.03471913552973031,0.037530801551566,0.02660284662618647
FGF5,,,,0.01041257543646292,,,,0.018956757863046965
LIN7C,-0.03689531639809242,0.007954630701411199,-0.023077528765965888,0.04012188720206218,-0.00831222201077209,-0.0379315308381551,0.002459715231341681,-0.04961917272625755
GDF7,-0.02835044014586376,0.11458579269979247,-0.011337762312306697,,,,0.04304581862205292,0.10252852860844126
PSPN,-0.0048462517578063274,0.02705846612848003,-0.000593856261208295,0.0385626038167393,0.040008391732560517,0.06616865528908895,0.022388113607410037,-0.003990875862581579
ANGPT1,0.009420768712068503,0.01882293935772927,-0.05440916144916596,0.05538497749068656,0.025973188293021553,-0.02059558584867455,0.0040461166358204525,0.052950427405832154
PNOC,0.019482623982078475,0.019996101124608083,0.01965476499243849,-0.018508648925690357,-0.038232182201554436,,-0.020856380575673333,0.03465201728294748
L1CAM,0.008140423616207001,-0.007218372972810702,0.011574942798121128,-0.003552742050814176,-0.05831464552254454,-0.054961167874767874,0.003165302470936497,-0.03739581208827449
APOA1,-0.03169919471119438,-0.01546346196254672,-0.02346835651986872,-0.016629670863054655,-0.048484791786786184,-0.09312020422436755,0.08130545480281445,-0.07827707305220952
PSEN1,0.02157302467990495,0.004291594721019958,-0.03326988781418157,0.02639718879007306,0.11044507942291244,-0.09733674675175155,0.011855643930576365,0.03750819283293467
CALM2,-0.015604695390481378,-0.021258297095802646,-0.0630801038610975,0.03647932523303133,-0.027124900361342994,-0.2218781930908025,0.0019825668623247718,-0.0463754657292798
