,UKF243,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916bulk,ZH916inf
NODAL,,,0.0035710795592543716,-0.030114161227082017,-0.07147978887090521,,,,,-0.02871744303001841,-0.02163953940396451,-0.03055857128888135,
INHBB,-0.03520396570222633,0.03237054449291639,0.029301271593468032,-0.008154933893036058,-0.002270100650521641,0.028918373819786625,0.03621518766561151,-0.034440608078245755,0.05052003817782765,-0.05131354255533347,0.09896000372541312,-0.017377856718177154,0.029373776982437587
LCN1,,,,,-0.010918894708004124,,,,,-0.030545642476890785,-0.020435807922094092,-0.018198528032358312,
ARF4,-0.011331736324066135,-0.07754013312560874,-0.04546284639539129,-0.0028665775211192826,-0.0031576903559359147,0.004875489104282381,-0.017382936694614316,0.03728598794430187,0.013680433433560017,-0.0965072269150887,-0.07113661682562934,0.005090621953132717,0.005484020247181367
CXCL14,0.13091673587164446,-0.04063741113626188,0.17234507287349693,0.0584999860833724,0.15423886060736147,0.01595321254960726,0.02884314137794405,0.007828298145113767,-0.03594714610513579,-0.006854044261184993,0.018265576414009128,-0.07952088242291067,0.05805421912362325
LIF,-0.0533481013572631,-0.0996040984850185,-0.013941696824977234,0.022734769450890653,-0.02112899368706112,-0.038127037233311664,-0.018332994967048957,0.001081065689377228,0.02870431291378338,0.10257911121983201,0.11691772581772068,-0.02714568055094942,
IL17B,-0.028322114314220808,-0.02411315303546356,,,-0.0240758556310413,,,,0.007712446951281141,-0.02658117123654522,0.04707961082165782,-0.020575937838183987,
MMP1,,-0.07701499056770583,-0.010384047519373406,,,,,,-0.005678602882330941,0.04904460645737053,0.09308866494039855,-0.04604737137543745,
MATN1,-0.022315186477088134,-0.025014489787103765,,-0.01734749237126391,-0.026898817803087147,-0.011924908863692248,,,-0.014339210643198567,0.023916323828646148,-0.03614527571284878,0.00800485310212819,
ADAM28,-0.08966082676136365,0.015404127263845966,0.016581340547713787,-0.04593392055575497,-0.06545964211466636,0.03779639381653129,-0.01689441019773271,0.022264432435207645,0.09956214496203508,-0.07705639088265596,-0.03887972255742484,-0.03367306608477156,-0.022761543491437636
TCN2,0.010771908975615481,0.02611803329129018,0.03470598497335132,-0.0251665629683813,-0.09515358135230706,-0.028799175933443024,-0.002228563244135463,-0.029573645232499824,-0.0813168839830481,-0.03378933614765011,-0.03415257009094465,0.05221540830282136,0.025105837000953004
THPO,,,,-0.0246688905498667,-0.010852940703449762,0.02097491207409276,-0.01907722221362978,-0.02300385407551806,,,,-0.010224548223766505,
CUBN,-0.06839668795003598,-0.03782186536274817,0.028817058902723694,0.020458630993309797,-0.06548459526217053,-0.043899424957309016,-0.032214653066642444,-0.017689227847653494,0.04266963102356917,-0.004903111693270811,-0.024888942954415814,-0.04598921318262531,
TIMP3,-0.02569263222109967,0.005360959990121786,0.08024761280981975,-0.032179511199038176,-0.04393270530597325,0.0065335460665308254,-0.04412943335922835,0.041991868468928814,0.0033814551451542773,0.1268766919952791,0.09628837151159489,-0.05423335010790817,-0.024709354803095586
PIGF,-0.018843055973424273,0.02397940357926385,-0.0476129674162642,-0.019077394979410366,-0.06645476137186264,0.014749583498380155,0.004988806975135492,0.007599057997456034,0.05220599651952359,-0.014744287257554427,-0.06030343037251222,-0.10824908177771028,-0.005816462404287463
CRH,,,0.22739101997635197,-0.014618875617303236,-0.01884310334603276,-0.018772590142028738,-0.025705128575392498,-0.01973401597807906,,0.08601827503405382,0.038745036947045924,-0.0005445905917439294,0.1406919211032774
BDNF,0.20820608768205331,-0.0021798138135052797,0.039018699611938504,0.05736573385932387,0.2610801297814586,0.0299238872941984,-0.012513952012944522,-0.022832974594117744,-0.004821152527695116,-0.014096952376247387,0.04586464400259591,-0.015330506177374897,0.12968549480492086
CCL5,-0.01691968398443196,,0.021096833092241977,-0.021354579309405368,-0.04370135050531255,-0.06149579327673451,0.01911684700105585,0.02308430574426983,0.0630907964077017,-0.013057527650300434,-0.005206699850005436,0.008367569639315025,
GAD1,0.2336081052672314,0.012696690343253882,0.12894713093127627,0.0515017668096784,0.14403212888356107,0.054426591258828406,0.06861466083843079,0.0032803603445796144,-0.02236270535531608,-0.04028478781520644,-0.03873225448000537,-0.010210065836318515,0.07090230158086802
COL14A1,0.050560438072426515,0.047884953959215076,0.05755662964461464,-0.022631113412619624,0.016171086016830528,-0.02590348265631366,-0.013507429628078318,0.030599735206361008,-0.06619857644419114,0.044250759500465496,0.05645489993292253,0.06265806008869855,
HLA-A,-0.11781333562795553,-0.021716135993327338,-0.11136261785907817,-0.07301292684869885,-0.15510433959788245,-0.036934283456517586,-0.005121654334756468,0.02840172946855076,0.0185183087522895,0.156688113653307,0.17862371498737706,0.1015281342711901,-0.02254606308595376
CD5L,,,,,,,,-0.024007082548078575,,,,,
FGF18,,0.021264113233936538,0.06113165717255699,-0.020282728535392782,,-0.012778009652142359,,,-0.014838455778547617,0.07237928649738593,0.06178948956520301,-0.0064198136033336945,
ADM,-0.13633525508471145,-0.10214606724780659,-0.07373519915563898,0.0021823773294200213,-0.0779123418227363,-0.038225623030278454,0.01693635425253887,-0.002666019191659266,-0.0011363558085284887,0.1779562966577907,0.15142983678219243,-0.030046221880863064,0.014754410302481457
CCL15,,,,,,,0.024699261097756588,,,,,,
GNAI2,-0.051166684337168304,0.05293790024317611,-0.06631919400570684,0.0008581612398646849,-0.17719111642724272,-0.007373494110816301,-0.021223660102483412,-0.004351600960393894,-0.05972912423016391,0.020334849203518846,0.03632760082592456,-0.035605342435665335,-0.050447858495359724
HDC,,,,,-0.07222558518659883,,0.01468260777568812,,,,,-0.0187510502740361,
COL11A1,,-0.009516222256262991,-0.07621231010769514,-0.04752325975051034,0.08724099465892744,-0.012633685362668692,0.029966985367231042,0.05102426831779122,-0.05171108114003218,0.06160702249571263,0.011204086942259347,-0.044927661465567315,0.059123146102870665
NUCB2,-0.0030028657523591645,-0.016639375552271782,-0.014638470474281415,0.06612627145042288,-0.03948634120659529,-0.0078004383302268205,-0.01354627293005334,0.06525770734336114,0.023274646017309865,0.08287107771946091,0.05610276362803434,0.08808911238816763,0.04463863065055574
FGF16,,,,,,,,,,,,0.008480667024008954,
CXCL1,0.002790026867813771,-0.0025317850374470294,-0.01100565115307393,,0.027426717537014953,0.051616337026455066,-0.01736038610664566,-0.03275311606935312,0.019650780790682918,0.1378371046560748,0.1756068630545498,0.051686805219546855,0.022511307851278094
VCAN,-0.01990105717939461,0.09201560509024766,-0.11740156274000033,-0.025120873803328395,-0.12142200540755743,0.006511808406023356,0.022351053867840316,-0.0018219049244591339,0.08103724994864614,-0.13773191780945512,-0.103225257212797,0.023897209967050484,-0.027362431869943506
MMP7,-0.04031694384733015,,,-0.017969394280478546,-0.018726935447282298,-0.011776998926972797,0.03602971844467723,-0.014127823905809658,0.013446520327569196,0.06260141740005498,0.12534076540031378,0.020980419794403016,
PTPN6,0.026494839607263822,0.01912838212335866,-0.03352310822067554,-0.02770538602991437,-0.04888392968945002,-0.0022652135767427368,0.023870085256737426,0.036467443086495195,0.005888023507279771,-0.030014470092019234,-0.012472991713437128,0.03319242713932841,0.0822667460086456
PTGS2,0.019555359439676488,-0.06376412381424681,-0.06649885465277486,-0.035024618425423266,0.20530673068782132,0.008289179307689973,0.012834970199855172,-0.011173030619713548,-0.03796701674389148,0.16288345496727932,0.15134567156791492,-0.0031747530745219864,0.0455039437267991
XCL1,,,-0.011041542327926666,,,-0.0049007840361620855,,-0.01853168515364229,-0.011095974910843933,,,0.06117521834378587,
CD58,0.08936364453096556,0.1242431613366123,0.02832036947130593,-0.021004255324501803,-0.11067291190794441,0.05121910480982408,0.0028275298782009777,-0.07546510412334156,0.07018241979149877,0.08463955497969869,-0.03000496052073521,-0.06685431193781768,-0.02779503117595331
TNFSF14,0.036239530906598254,0.010603149744337716,-0.031078254633744303,,-0.03902032214084726,-0.031191913901877616,0.05022556129294549,-0.04024113732224016,,-0.02513859628109529,0.014486047551271019,0.04839498088834867,0.07833642470812821
CNTN4,0.2692004173079851,-0.02772065164222697,0.104319220929937,0.027327241667109287,0.12478634739132705,0.08248341473928736,-0.034934729973495705,-0.024496147051926168,,-0.04139271137975173,-0.048476549881001356,0.007780086467357681,0.02848747553285303
INSL3,,,,,,-0.013580118416666639,,,,-0.027957254312485965,-0.020187039625099216,,
BTLA,,,-0.01151117544870672,,,,0.058654795449953105,,,,,,
MFNG,0.03470604548668435,0.0373604083692861,-0.01882696288128006,-0.032660593775871424,-0.059340487563682674,-0.009928382878181556,0.016827413180724674,-0.004016563185468157,0.013725278461491613,-0.06397638288200289,-0.08331883381603572,0.018389350673028333,-0.037041407743200465
ICAM1,-0.08387907824553657,-0.07235420836396901,-0.03202420745177273,-0.018702020321656188,-0.11957412834168353,-0.014476650116712146,0.03514485270199112,0.02467663848678798,0.02794005410910413,0.1145702568391514,0.09863024705128934,-0.013926039963191916,-0.053891959631184976
PROS1,-0.020215810739332436,0.031940561626762246,0.00039419563825258865,0.06374270097074282,-0.05624670572711019,0.028140992285360458,-0.0012305796585122,0.0513833312815129,0.030820306137969787,-0.015736018330170506,-0.03843734427846905,-0.08338844818906545,0.14561228208888083
CLCF1,-0.07075537635822837,0.07391552450081104,-0.003938124527405031,-0.01670434641486356,-3.057503941315869e-06,0.003192325099738156,-0.026201828937244542,-0.03249599988988713,-0.004882400281371349,0.1091350853063299,0.04143130279852699,-0.08948424386898375,
PSAP,0.12815973340665593,0.05228139557579209,0.0677676926223054,-0.005690160043198713,0.08161680941013036,0.02027996215194365,-0.01642776357038101,0.1013410803665351,0.03435101882153861,0.09248718644418338,0.08032169294463341,0.05742581138405122,0.07198480904682725
EFEMP1,-0.09053807442653215,0.012240536539416046,-0.07361718045297687,-0.04991889933125415,-0.14718770968823877,-0.0017577369805524957,0.006830787981003014,0.017662285625041907,0.04253392142239376,-0.0979571843322426,-0.029737836659966946,-0.039956101365675144,-0.10530023141243694
C1QTNF1,-0.09971022455121216,-0.04325197178707196,-0.017426938405342696,0.006301162324935419,-0.05087343986449103,0.04882939644217626,-0.005330677801130688,0.028808368244484968,0.00851090007887679,0.050746625323682716,0.17469548370061105,-0.0032547905100716503,0.1902022918386791
ALB,0.06009547153704642,,0.00038709419547533155,-0.017188792097836587,0.09746704568022321,-0.014825927459267092,0.04102368415470443,-0.05053085055428884,0.07845121054257172,-0.008210482834718086,0.0323710478301932,-0.0265481209021162,-0.06731479692314309
CCL13,,,,,,,,,0.0768497599979888,-0.018661159149637493,,,
EFNA3,0.07288268982484243,-0.05749018515623799,0.03841130977081092,0.09459987490354449,0.15135066240511555,0.005810666506457913,0.02292613270143989,0.017352096750085734,0.09512077052014488,0.0984571678153036,-0.0307820859335698,-0.01362183746643703,0.10508765352863779
DRAXIN,0.07584305046709265,-0.05595229494868114,0.08540590389097126,-0.04160852668645877,-0.08403389657099813,-0.004235947215120493,0.05857696285589887,-0.019340721027239285,0.038868500775314,0.01895267403037864,0.06288036812952348,-0.015635222089629863,0.1906869728601366
RAET1L,,,,,,,-0.01852169273274723,,,,0.06108050767858051,,
NPTX2,0.1728058495236562,0.04734082870203757,0.13145406493230968,0.07897708748284003,0.1918952192400504,0.005187300185070967,0.05771815256363659,-0.07558713233253807,0.02258525996708755,-0.04616159454126777,-0.028227993159082854,-0.011027535997206168,0.11029879682142714
FGF11,-0.09632448859815193,-0.015778034650786442,-0.04694559127862489,0.00604968472498002,-0.08701872743852163,-0.02170612833449262,0.03135955744270866,-0.03774161188280683,0.03974880853701876,0.02973801879989829,0.019652981935063995,-0.0008118799921103925,0.0845946480029758
CD59,0.049951282812547855,0.05894661576807617,0.06289892645521783,-0.005619150032701775,0.11291559557503644,-0.0177445771845125,-0.031813507824234664,0.08660554112185016,0.05955721314548396,-0.0036884694408512056,0.05834553868704908,-0.0057025530504134685,0.017173923152112622
COL9A2,0.0006871658457544192,0.09855232717519771,-0.06626202905894728,-0.039270370549163054,-0.0915353147984264,-0.023700876166802713,0.004260478939355224,0.0267411215355144,0.0021523846203502094,-0.016592302371269393,-0.11842265867991646,-0.03159784335091061,0.08922642957762358
DLL3,0.1800476905514061,0.09428592635831742,0.05227836735014828,-0.051976833116300275,-0.013281968080381007,0.019020732914781645,0.05913028846269286,-0.04038542800584783,-0.033710460114581585,-0.10281388226473773,-0.08127212251829734,-0.03616524142397484,0.05797215866717673
FGF5,,,,,0.08520533200900453,,,-0.013587469099202724,0.03247143206863524,,,0.033020313123447616,
LIN7C,-0.04174776767594334,0.020669512207339393,0.0030279245278963963,-0.020613852445736127,0.00017108642525059795,-0.021947767928970744,0.017002062958782267,-0.0039025835798792135,0.013417899582080187,-0.11809776784785596,-0.018666260151115978,-0.07649940884379104,0.053661069277051054
GDF7,-0.02231520166331058,,,-0.008602317420465983,-0.04474463624555333,0.03052369445812363,-0.0169565283988752,-0.02497588159869219,,,-0.017518558333737427,0.1007800490279584,
PSPN,0.038656420527277476,0.0732557402417919,0.0166820995332152,0.00041361845820732,0.03488672569661616,0.043201477213973466,0.01531212661151127,0.011569747873888953,0.041132817888465394,0.0412714211979934,0.06913618806677259,-0.056411740939049965,0.06105357868405311
ANGPT1,0.05622080467621916,0.17313823954919702,0.008033414088852895,-0.029586536626810375,-0.0527483715528625,0.023213751108552193,0.0057346289642692064,0.038650357833825005,-0.047970870081311186,-0.001459298391178144,0.028531340412240317,-0.0671759415873288,0.017900736760411977
PNOC,0.198770402132286,0.08498102951611863,0.11958063429109816,0.02253894604062111,0.1543127784535097,0.015997705353099453,0.00861274198789818,-0.018055097552168015,-0.026307119983639684,,-0.01862931199085274,0.06618012185347946,0.012368359836205716
L1CAM,0.25338211187620285,0.00448928689801894,0.0461930050980791,0.06547779762991235,0.148009344907171,-0.0025763715206672316,0.028627913377710812,-0.005760673624031972,0.023925648950967323,0.01428711088758493,0.03369146434195799,0.05444284560029306,0.208675108577824
APOA1,-0.04793747363031638,0.040248393239699524,0.08174048573502742,-0.03969857805958244,-0.03730741419992439,-0.017683676546828425,-0.02744251321301388,0.025558119656374608,0.010581398410173734,0.04220791747363791,-0.02218856395503678,-0.06969286097415374,-0.034527320851705
PSEN1,0.0012085800620317859,-0.01071602925935189,0.058830943111996215,-0.05393240972861641,-0.012087591503891788,-0.037889465601090404,0.03696501043565631,-0.05138116377313993,0.02659595271421944,-0.006087338115654431,0.03924527008680623,0.00510362671310143,-0.008899435260356374
CALM2,0.1778001696486337,0.07047779029721947,0.11918350499270465,0.05595713514515327,0.1097561042129002,-0.0006442315583861768,-0.021099427156293527,-0.0030728014448981986,-0.0240134687020738,-0.14592038585086847,-0.10459841925559428,0.014456808322544926,-0.029927534238893813
CLEC2B,-0.05507309575237234,-0.042955120733608305,0.011403744315090716,0.01793023013441989,-0.06507837656712862,-0.008267410174243652,-0.02821573748275949,0.05719663803914953,0.022749031643787828,0.097465350616649,0.026262639941072197,0.07507710878256808,-0.04601594499076015
NTNG1,0.14467105661644605,,-0.0019219877339038721,0.04949420630018475,-0.018089966164886756,-0.01863626058344089,0.029012755063699925,-0.04964331155574818,-0.04310977397707394,-0.08037154598494653,-0.08526813889944548,0.028570605947787625,0.05643377018031412
LRIG1,-0.06654942597121044,0.0935969138030977,-0.14414925021638716,-0.031099064260896727,-0.1337258435641197,0.0509633561017665,0.02886466073068158,0.0037697302167058,0.01706758253967671,-0.10409152271520855,-0.1360892786989158,-0.06854153883518244,0.05249391217033395
CPAMD8,,,0.09059085232568616,0.10636721325624376,-0.02262786071961434,-0.015063486781085732,0.005778346044756022,-0.030651562716927063,,,-0.019680685480102718,-0.020324555640611523,-0.014082877540290818
GHRL,,,-0.02374227261777332,-0.01827305572579346,-0.006161767423096694,0.005354013394047942,0.002952064567449299,-0.015153913118425007,,,,0.09280157951263263,
NPY,0.10256557176683355,-0.022296326786414623,0.04718031520196858,-0.006951540915866886,0.13653258863201875,0.03073003886304377,0.0052445222274343116,0.11382089105517815,,0.059660224823053595,0.06566170243573734,0.009821157000487534,0.11272867591022138
MMP2,0.06429117755465553,0.1314911144638205,-0.0019563345364923554,-0.00948378080285584,-0.11165755514379093,-0.01273187406211498,0.00015880774104691493,-0.006997529479671514,-0.026175505999477905,0.05148346810881009,0.00743352061179511,0.03542777496520527,0.14532379032294135
PPY,,,,,,-0.01100895817786418,,,-0.024332912889360597,0.09113804975291795,0.06698125589707585,-0.007697647201809177,
ALKAL2,-0.029167806199251363,,,0.08110917468947418,-0.025656230502519844,-0.026555381869566207,0.0012606023827918009,-0.05343917558089672,0.0009569207739846165,0.05473004775706407,-0.015307770710774115,0.0010593674176810996,-0.005657569999551028
CSF1,-0.08917890826668418,0.09429221741233534,-0.07362251153543782,-0.04413830074594439,-0.11159468776491129,-0.04985037757950094,-0.023775514502358035,0.06089420704747148,0.008159251794627448,0.033093102780211964,0.09487403317538169,-0.05242251008322736,-0.0048397705263572965
SEMA4C,0.04199778705665215,0.05978178572833439,0.08356195587371218,0.00029034670245405654,0.04399932797978559,-0.004265678788661865,0.012900625431472749,0.015447006942214148,-0.04599436036908758,0.06193135258677003,-0.014915008440759454,-0.007915768755735367,0.027250554088944726
ICAM2,0.10686684897181606,-0.035836344829857966,0.059052455730999986,-0.004216847994748633,-0.08519233073400233,0.076377786119022,0.02077263097854781,-0.02884646769583413,0.05470566997203293,-0.07583486494248326,-0.05939466146954516,0.09550775220462933,0.04113805576919797
SYTL3,0.052284331113990924,0.04438639220267704,-0.019470344563661694,0.008194479068498715,-0.04591793555529731,-0.00251963584954395,0.03201727380203595,-0.03866262290955456,-0.02607839792518479,0.0907749936717525,-0.020579710991898297,-0.03619375380486312,
IL1A,-0.02215323302917572,-0.04830731994258809,-0.04531249892089734,-0.024553034271871166,-0.04789839739272267,-0.061383281974115834,-0.04359104890891086,-0.033515748145102296,,0.10431006533693808,0.06162718110735492,-0.032205125336232175,-0.06644037838860738
HLA-G,0.03144464601085901,,,-0.01326144900324186,,,,,,0.014715542682472733,-0.049548897234038845,,
PGF,-0.06766569396472488,-0.005201227661822186,-0.03863673789265248,0.0252015143647711,-0.07964295019911463,-0.005913865877905439,-0.02796173760897693,0.034564511010401776,0.0371713300652407,-0.03751463252241137,0.03868876332387662,-0.02749607407988807,0.066025186547493
LGALS8,0.04705500386559278,0.049568698080610415,0.014949461936497314,0.07214228158545337,-0.018183436022306113,-0.035686616671738516,-0.007145576271148252,-0.004138748853150984,0.047472502333576784,0.03587513571163067,0.09984503180665273,0.06779215510063462,-0.0034622835627687886
DKK3,0.16393382483686264,0.07799865540574627,0.10805910337236388,0.0432473304313566,0.1583150457653904,0.038096565877325725,-0.06061833290557848,0.08345809598381525,-0.02899602012006852,-0.06914367352036244,-0.0862707879652629,0.06366293382415761,0.17691662118975443
COL16A1,0.0009577729066214734,0.10529676748374754,-0.03248463339103051,-0.07545614544275525,-0.05832786627230405,0.0043488429585631025,0.006029137920303275,-0.02853161796517189,0.060512975651456316,0.0546964210557603,-0.06555935052962349,-0.03469313342708037,0.05100068411920815
TPH1,0.010748664624514905,-0.03311063228665411,-0.013761503318829168,0.06502809422950895,0.029598775055122702,0.05131495196462281,,,,-0.002715879364749053,0.08492754016992517,0.007330111000138549,-0.03301948262584446
TNC,-0.11155262954047032,-0.07543888053126234,-0.040048161037035,-0.0416836651051227,-0.1278826754274317,-0.00982156999621585,-0.03345574535854251,0.07901016532632572,-0.013342035368796698,0.011309566463378351,0.04521213890990184,-0.026662554099983457,0.03671024990582433
TNFSF9,0.2824241508183835,-0.03687290023725746,0.14728587572388552,-0.04047416175108879,0.11472855887323417,-0.016780049410876078,-0.014604637031587679,-0.041859305939627646,0.026749648349925614,0.0726347681721697,0.0572070449625773,0.0812289979256313,0.2327322993167169
C4A,,,,,,-0.013050567724763373,,-0.016351533160192267,-0.02885574752391491,-0.02077576410807841,,,
CNTN2,0.06850166772944857,0.07770810616672076,-0.023065889604336674,-0.06683585924142657,-0.10087593467930729,0.00787146471550544,-0.017848034366337393,0.017541780578317248,-0.03055363305291508,-0.10439840703954369,-0.09591996159394287,0.028924953205728406,-0.0628211855898429
F7,,,,-0.012204510013683572,0.0967733597049459,,,,0.005238987955783102,-0.009889002359675755,,-0.02512229932793683,
LUM,-0.021153611666582816,0.015125569069012168,0.02272023788437039,-0.0034843576300478364,-0.10128111588909226,0.06498062167055643,-0.009990522188877887,0.011175650672088642,0.006824336385462011,-0.03537070332092129,-0.014872395703879522,-0.0073859000965541015,
BTC,,,-0.014049375319182655,,,,0.021882501185259542,-0.019928047521295924,,-0.018937606209065726,-0.02985337674308818,0.049061522473627335,
APOC1,0.029830864194406604,0.09073359433633385,0.07638413340516764,-0.023668945935574014,-0.13188674552277377,-0.05110046964374382,-0.025354297835346328,0.03481757524531657,-0.024986667794702613,-0.1273126478475388,-0.14790893995917287,0.02231431415328107,-0.07433524481562935
PKM,-0.030469745704043694,-0.11754534119343962,-0.02223704130839772,0.04229663099157442,0.021740490538221722,0.02978390861780193,-0.03788459415599868,0.058408450177535716,0.012057646651724397,0.14614291937905158,0.16659823346450137,-0.07190381046414666,0.0613695942864159
TNF,0.11406263604194591,,-0.029730695843963345,-0.0299830598631387,-0.03320917405495115,-0.019719897287243084,-0.009665044017824398,-0.015375254050445533,-0.016370237871591715,-0.018380815927402896,-0.020435800103188864,-0.019552477252205994,-0.09293391579301802
GNAS,0.16964134591634497,-0.0307936657956348,0.10431101214417313,0.01482180881801512,0.1869150558131805,0.047594706650506066,-0.0139833929301134,0.0314357794175864,-0.06466901385779643,0.07231162900180464,-0.003312423519764843,0.06124116239047213,0.09332618837916534
BMP8B,-0.022407564059553253,0.0571413664914944,-0.014945082948360248,-0.03732239649237681,-0.023547058723323595,-0.033895800140800056,-0.015011555832157637,-0.06835533060517948,-0.03246084289963198,0.08195765576107154,0.04338390170795169,0.06262689749099766,0.032776290181739054
LIPH,-0.03053119054742094,-0.023760181987015995,,,,-0.01052232517415638,,,,-0.018661166012757878,-0.0227841589971891,-0.031177826421346904,
CCL28,-0.022315182075290325,,,0.07486385649086397,,-0.016202649737644976,-0.017755500746865063,0.0062621948408126335,,,,0.03857297978958775,
PTPN11,0.06437540545759213,0.04566453861495132,0.008305251556352242,-0.010610665065508377,-0.01846519209150101,0.004501836331830547,-0.012297971885532446,-0.010129130634865827,0.021129349698968687,0.01665536695461446,0.09306146248520812,-0.03463266383278295,0.01726011136695472
ADAM12,-0.01343789974478451,0.024136816607890115,0.04780306632810265,0.009190026141002236,-0.05858085913261313,0.015791777791620713,-0.01715958769334231,-0.034882308557553754,0.10199978197078513,0.012558093753438786,0.037000528441490814,-0.05931439137309602,
EPO,-0.0090099005104533,,-0.014766791523594957,,,-0.011008958658407378,,,-0.023919451971475443,-0.0202665028723102,0.01177722202045695,,
EDN3,-0.03079751377142879,0.046584947320197245,0.008451190072158823,-0.01750486946323199,0.030736966481543632,-0.017063342960481793,-0.008558937266071213,0.1088445681014081,,0.0013289136814664912,0.0405263768560513,-0.03117781764730922,0.10566522622980828
CCL22,,,,,,-0.02216677667256942,,,,0.01576626551452547,-0.02163952986196574,,
CCL2,-0.1491561971069866,0.02955296676555835,-0.07826862990721789,0.040544050575822665,-0.03213701502379917,-0.06819327463936503,0.011468907089666679,0.05384696143687895,0.03528812485719384,0.09333982414628296,0.08861518549093,0.015496853834800628,-0.04299651759377346
DSCAM,0.05842243454603902,0.08781246722291802,-0.005911310271592389,-0.009720660465448215,0.14621630637198177,-0.013620013009960172,0.0019419074666505623,-0.027150227014849555,0.03137435395897344,-0.044214422241771044,-0.09887752610883144,0.02624076196440996,0.17390431708452714
ANG,-0.07905575561499005,-0.06647109723021169,-0.04869370736482137,-0.015293430740111691,-0.057016808950819224,0.023670610923231,0.008085109838745719,-0.01568037591741136,-0.03643426380533574,0.1256307111957347,0.1188116806357962,-0.013795086181732594,
FBLN2,0.005818136911809379,-0.03258073131682435,0.10333919821365946,0.043416431733732455,0.057108339734806106,-0.031010551634649358,-0.015996221740920587,0.048248042965632454,0.0944065530899329,0.06815895157224523,-0.004274546650565282,0.016196526119899295,0.11160253886105138
VTN,-0.028888344315342714,-0.008139090488474245,0.03555891098227442,-0.014052349940623791,-0.03814316860062432,-0.002920317170561241,-9.953502674967058e-05,,,0.07393308891055665,-0.016639405068813173,-6.336140878768823e-05,
VEGFA,-0.1277189073042225,-0.14176359423562288,-0.08904358652155162,-0.017959025933103626,0.056178415698659445,0.03444408331893491,-0.0006604360537825355,-0.027217656846103517,0.05031487310712394,0.16000742147964225,0.14513199746757097,-0.029744118213740678,0.05812230861682388
F10,,,0.09138062675684169,0.08779907698614924,-0.03679336269731438,-0.012071085227259177,-0.0322985628641395,0.14442911586487203,0.019588083225471075,,-0.02841858379726032,0.05460713317648858,
SERPINA1,-0.009545760686213564,0.04016522749555244,-0.03695169454732365,-0.040273482133653234,-0.11027823902034417,0.011578755296592635,0.010263512261399545,-0.029818100912024165,0.03374277967032644,0.09956611453888828,0.08758416228453096,-0.036649371792315893,-0.03670216747535078
VWF,0.056948325152275985,0.08185712608716351,0.10980915458645488,-0.00138202445179376,-0.10585182474209727,0.005428270623753782,-0.0014605352173210138,-0.08586318989420731,-0.00951615415458504,-0.060448661054321756,0.02160368999362454,0.025787734850701485,0.05246351761625103
GDNF,,-0.04229898672101223,,-0.02187302754004178,,,,,0.016383817417564523,-0.04214738893747428,0.036924335602138696,,-0.021532809778321775
VASP,-0.054698780982864535,0.029527015681578176,-0.05355450168870203,0.04326874354359456,-0.06656590147064091,-0.015517753633558295,0.020331262629541096,-0.03483981437103693,0.001284372132153185,-0.03504789630940911,0.031475330351102226,-0.03573039071182808,-0.026947489809147417
ADAM15,0.029353517487565848,0.021395308905146425,-0.045376406656456814,-0.029435969113720126,-0.0848748448779107,0.04853913649006229,-0.0030318325504743405,0.010327987335572667,0.06942508636917087,0.07925835502136964,0.11279707030534404,-0.035538596777952194,0.01925420072563037
WNT2,0.23971124382351044,0.10171702019809448,0.07876103444867186,-0.0071006170722377054,0.1716095105213378,,0.036906213081607915,-0.023003869863505198,,-0.02513858488857379,0.11326716623644752,0.061107481520333705,
CALCB,-0.02715822535961598,0.02291699802345474,-0.017983250320020867,-0.014243559955693045,0.08395380519633275,,,-0.01540039172796017,,-0.022000859749505185,-0.028783124996568998,-0.030121804844259276,
OLFM2,0.07700129685860853,0.06930733791962304,-0.007727639509288185,0.03326573357768578,0.09884569159270042,0.07526557933425472,-0.014229890811473061,0.008356606423372503,0.04128486887395603,-0.11959838287840947,-0.02601685548285625,-0.014376495375614619,-0.06769783032801688
MFAP2,0.0847498659578185,,-0.024064075412799698,-0.012303094671240756,-0.08777597041922434,-0.018878641597646555,-0.00861225866972029,-0.017903229230970957,0.08707303008376706,0.08054585812878287,0.10132486479365986,0.02129591534318391,
HLA-C,-0.130715139363864,0.01656584985706148,-0.05901841353986881,0.0005152390204767088,-0.16249794913956597,-0.054157312592873916,0.007995522913848361,0.010227171340463293,0.04156583623125415,0.04168654482500464,0.0722338439052841,0.09871174027338318,-0.0745337792181654
THBS1,-0.09665719900759424,0.005368854869552809,-0.029321509600762886,-0.0678469229958707,-0.03826831413506349,-0.02699371515591035,-0.0384023100139309,0.06219290380106272,0.027214776313803937,-0.08346144981432319,0.022094441161417008,0.0775213799336046,-0.09691954661690735
HSPA4,-0.004479244360111784,0.00798831357339445,-0.053438983393593195,0.04061867816334564,-0.011415597434636821,0.01664309447198911,-0.010640048731433942,0.0568943693252099,-0.04696403898073622,-0.06201141487422939,0.007088752197498335,-0.009350792602591874,0.06892841517568431
