,MGH258,UKF248,UKF266,UKF269,UKF275,UKF334
PDCD1LG2,0.003898787215466208,-0.04114075930042185,-0.013117667557977528,-0.011734529206887426,-0.003210441803527894,0.025887369658111423
SPINT1,0.026477708643646358,0.03177479691225589,-0.016966906308785286,0.06569392998365917,0.02850890058568641,0.01505753101925874
CTHRC1,0.1372984190258828,-0.0378675578826273,-0.03861312495545035,-0.015242154365066707,0.031819038435503134,0.0005368608061692655
PODXL,0.03977599242777562,-0.006556551531225101,-0.03244147249356223,0.061514333028998405,0.00651542089862621,0.0040009866707063965
JAM3,-0.00284853953434267,0.0225916456384694,0.019805321419068697,0.08678351684755989,0.06087241506386023,0.10683300196287855
TGFB2,-0.18364867848110272,-0.04301839632377216,-0.005888032444299421,0.036463704998567506,0.011757483256996624,0.0002544178217035357
COL18A1,0.000812694502037569,-0.03128852946294824,-0.09260908914173388,0.0432934336880968,-0.011210790469040832,0.06648177698368996
NODAL,-0.023682708573799668,-0.006446485221350382,0.009525916280484477,-0.0013143988774746817,,0.06345310239367287
INHBB,0.03586905878759092,-0.02915434048347266,-0.019608163121105398,0.0740910471481352,0.020811375999410478,0.03785368923642955
LCN1,,-0.014749505979920082,,-0.023627004015750484,,
ARF4,0.10070597901092411,-0.019384981743990247,0.00772711440479256,0.07474425068027105,-0.026219148962018296,0.031236246327060735
CXCL14,-0.17110476652824108,-0.025554352342969332,0.024199178475116184,-0.09880527510515821,-0.03117802587571072,-0.06316504021367703
LIF,0.009932616380006047,-0.03690480209380788,-0.01654899322281701,-0.015293421663863186,0.0045646560610231104,0.008785837615524856
IL17B,,,,0.000648888466797177,,
MMP1,,-0.020334629604895786,,,,
MATN1,,-0.0193656710664608,-0.0159762454215761,0.03642346470402689,-0.013836102213463689,-0.024027747673632062
ADAM28,-0.12622690475886442,0.010394853364831657,0.12193863931550153,-0.017762514652379557,0.04823932849686814,0.004555029121984216
TCN2,0.009375677443772936,-0.023342816919688262,-0.011923039459635108,0.06044163483816613,0.01619527174904988,0.007233363981129704
THPO,,0.04441575631275148,0.044748525392360655,0.05477431193787595,0.058958929965069184,0.004063150371529828
CUBN,0.13009614994285448,0.05132166893156152,-0.014368440843244313,0.01907206845279738,0.03271197672049221,0.009946646117666184
TIMP3,0.13405394416734892,0.034404888385764706,-0.020006852052389064,-0.015602628845206905,0.011429012624751518,-0.005970320947346985
PIGF,0.0928615183974456,0.050531750751888996,-0.03001339688583507,0.0985061688711793,-0.015301381188264712,0.029847288566760794
CRH,,-0.017280802309644405,0.014294540455925145,-0.036332119130251715,-0.021781254597877792,0.019477600244949246
BDNF,,0.01636142157454454,0.061016492924195476,-0.040887706967328366,0.014262590243751778,-0.002086810229933406
CCL5,-0.09203887485266253,0.05817744097107801,-0.019666588842933413,0.052058944987922524,0.029226028490344766,0.008750839557140514
GAD1,0.19968011128410912,0.07016217762638542,0.05653344223764281,-0.0418247787611317,0.007821422815808391,-0.0751562682353464
COL14A1,0.007525027885272552,0.006990043272787368,-0.02084221824720083,-0.04191293914731377,-0.030055008202928033,0.017674002041415598
HLA-A,0.1723221067821441,-0.08148632107800823,-0.05249048654702491,0.050656325782812046,0.06257139404989966,0.08080375546161632
CD5L,-0.11193822642594056,-0.017280800310387208,,,,
FGF18,,-0.01563600087952164,-0.01867946340402574,,-0.014825928621556466,
ADM,0.06222295529508158,-0.04768815088872251,0.022073936663008824,0.065188717878398,-0.03285492861293977,0.04117096103383194
CCL15,,0.018500440496318944,,,,
GNAI2,-0.04438915493029518,0.02521541590249332,-0.03745304664715016,0.055156648035055246,0.0570545298888273,0.06754206521903963
HDC,,,,0.040464044516032215,,
COL11A1,-0.039886364251737645,-0.0002807557476460895,0.011813411645047837,-0.002520882950031708,-0.028315886729653707,0.027933753095765585
NUCB2,-0.027115424084875578,-0.07115178415948252,0.020654210613075978,0.02138921833420988,0.011095161370510509,0.010106158598700996
CXCL1,,0.007801102561501953,,-0.04656632268677025,0.024059736387497994,0.1608057675744991
VCAN,0.019631424386711345,0.01280375467097463,-0.018418607776637733,0.02595988368765546,0.018388507061876454,0.0718520897932286
MMP7,,-0.054719019750029865,-0.01654898857759663,-0.017245764425991142,-0.013664486897470103,-8.371263064559267e-05
PTPN6,-0.05295997726715107,-0.0006605727414117073,-0.046933678001467236,0.06221166499832295,-0.01880781846269626,0.07065657199698698
PTGS2,0.08699288781671098,-0.06717326997729674,-0.011820866345137003,-0.058129997704723935,-0.053963354324423826,-0.022275417904516225
XCL1,-0.03078860260823597,-0.01893666629382885,,,0.05147836383249921,
CD58,0.042571655752637036,-0.062142134634401776,-0.01947444663676531,0.011285135634776032,0.05989029733228995,0.0849983387775332
TNFSF14,-0.03538482936174964,-0.01908064348233595,,-0.025064669413768413,0.10546720742437321,
CNTN4,,0.012042345259559552,0.05108572583862831,-0.061236147565247014,-0.022906467760397738,-0.01709908854290855
INSL3,,-0.01696375806659221,,,-0.01575659056448026,
MFNG,-0.07561766380161844,0.008385655203604068,-0.010168191011882884,0.015618774927744999,-0.01110746471500908,-0.044075456188008275
ICAM1,-0.05142025739864712,-0.08886193095261842,-0.037016178013849994,0.005551138495702169,0.02282312053738896,0.04638164651748952
PROS1,0.04372606487951531,-0.02162887660355547,-0.019842907066667245,0.014315177757834828,-0.004916989297049348,-0.016635978739892466
CLCF1,0.04321932130353936,-0.0189765183320627,-0.015383937471732764,-0.006075790998801198,0.025441781579764386,0.024798826211930643
PSAP,-0.2915585761442972,-0.029298606527431416,0.0944933270671033,-0.06857026441688907,-0.03953882048987552,-0.051730739310439776
EFEMP1,-0.15018438888360433,-0.07198489184789068,-0.09183601868770767,0.010532705611498551,0.024476542141767053,0.024061089652377354
C1QTNF1,0.13015596365856233,-0.04918248320197826,-0.021852475964819998,0.040179401317279366,0.0002516781637973788,0.0642043957611774
ALB,-0.07215634070770559,-0.02622641263894099,-0.015830089743136603,0.02387464071479079,-0.01720206419022503,0.03729586180980539
EFNA3,0.06585927610048692,-0.008072732851039516,0.07784254250678586,-0.05247524382324181,0.03782392338178976,0.03197630838412342
DRAXIN,0.06698738823553417,-0.017559308136773047,-0.033014070276731,0.12804648499240895,0.002134513057643838,0.08768915649811948
RAET1L,,-0.01321493228397646,,,,
NPTX2,0.025712140273647495,0.02577645261442679,0.03973627838804861,-0.08761433099870966,-0.044897915633216226,0.035637661296813894
FGF11,0.0550401738459026,-0.024875072459994336,-0.014184460637386223,0.08596242701864762,-0.06951251908681412,0.04344466680953218
CD59,-0.12195768774075927,-0.010882551972366834,0.06825181879732865,-0.05445444229517739,-0.02925044843409607,-0.04954687554840348
COL9A2,0.07162818308757449,0.05689485361811888,-0.03454949985853555,0.03838118125657897,-0.012743778928860324,0.051962975529296455
DLL3,-0.20442687076305824,0.09608099508558099,-0.01377288243741619,-0.012557416711703032,-0.029803863706450617,0.03896029614512106
FGF5,,,,0.010862858949310264,,
LIN7C,0.008399242942896875,-0.013836980905831398,-0.07154311811927677,0.02082244037656327,0.01691061713005105,0.048770001615838665
GDF7,-0.048771890385565335,-0.031164084171065858,-0.022612222245504302,0.024745248244688624,-0.026009813903823228,
PSPN,0.028350933571128643,0.012682874393931357,-0.03802697882208855,-0.031727903269463634,-0.021784161612857126,-0.01905135443022007
ANGPT1,0.08871057873646807,0.006547502807346636,-0.027247844253695676,0.008873126067156878,0.020391298753066233,0.017188961012637626
PNOC,0.07848378444450065,-0.022705650814359133,0.07142128266754846,-0.06275383440350693,-0.02736528214597557,0.008820631828937055
L1CAM,0.05140302190378496,0.05277741386843227,0.06970118212116352,-0.013523484577952818,-0.019263727848902523,-0.0580506605906413
APOA1,0.09555180754675408,0.023877521931324166,0.029608688274212105,0.031317886300260625,-0.006636910969420316,0.039426240490860694
PSEN1,-0.09059910789049545,0.03909789243325731,0.009489640408945448,0.007478875790924593,0.03132369290861408,0.08647113737339616
CALM2,-0.06379522345665224,0.05633301907391952,0.04241865432542852,-0.07782751504497798,0.029262866055249498,-0.040841495672278245
CLEC2B,-0.07966055856919,0.0018361656444565789,0.019439996829726656,0.09390524958690388,-0.012476271745429257,0.026342999297289685
NTNG1,0.13362062954460044,-0.03633100692487565,0.02591475326670418,-0.00593474213868062,0.013537830596289482,-0.006601264274379955
LRIG1,0.02747723980053986,0.03695960119657759,-0.08936330766415623,0.039462986176922406,0.05765031947703187,0.13894205246132207
CPAMD8,-0.05776189160611893,0.0006198817331862663,-0.0050787312290644804,-0.020838153499975844,0.014181986277697444,-0.044378931828727805
GHRL,0.11390619248879529,-0.024655086440713583,-0.016828646851633856,0.10701024715163336,-0.02093618824983749,0.01672156620345179
NPY,-0.06100318456306316,0.026876766932595757,0.056612104440972345,-0.03483419272180397,0.013756073995682112,0.026727802209987498
MMP2,0.089505364545903,0.05524472272333047,0.011545785164371727,0.07597277866981049,0.021985185849318523,0.09810417468685688
PPY,,-0.022282987317432182,,,-0.01277335301709915,
ALKAL2,-0.05778251121203035,-0.024782529686672956,-0.021163550462987808,-0.02362700018649323,-0.030811386658355994,0.08050457783234667
CSF1,0.0660821389397732,-0.051562580704748895,0.0047188045562574134,0.051384422087713356,0.02704601431332577,0.10138158074768712
SEMA4C,-0.0034003398905261945,0.024537930906192915,0.012251878342920098,-0.015682451412715136,-0.019350565083733534,0.0485495712952796
ICAM2,0.06898539905929205,0.0059488816727920005,-0.010048920196083557,0.04568789155056547,-0.03796427416366691,-0.02999333620296634
SYTL3,-0.014690348549299164,-0.05298744989449058,-0.02174268586834234,0.012535928851639082,-0.03047869136019767,-0.00015795479044409107
IL1A,0.008412695395716282,-0.03363509930036384,0.01008163247281962,0.03872740714226591,0.027620054453333952,-0.00017994888761170002
HLA-G,,-0.020334625297445136,-0.012213186746948332,,,
PGF,0.14995598353105924,-0.040781781197515174,-0.01690005754975032,0.0762052166602821,0.07034643057736427,-0.013770134793801266
LGALS8,0.06243980005124649,-0.012949196872600552,0.014055749053205849,0.047237971960908204,0.023020462095868676,0.031279517196257926
DKK3,-0.06208152527638231,0.08147890303877796,0.051226489417519956,-0.0557292330921316,-0.01917417986909901,-0.01693840228545581
COL16A1,0.21407388487723633,0.02347369593632101,0.012649693247838528,-0.005659703779508398,-0.013817153012191137,0.15074525103097888
TPH1,-0.05084439527455065,-0.014930779282677309,-0.012941574494428518,-0.024771307195277696,0.01876912390362468,0.0063175200705220605
TNC,0.07158139145429007,-0.08113177430995641,-0.06241414845499422,0.05385811366847234,-0.010186675719620505,0.0704628241484607
TNFSF9,-0.02663663600288078,0.1067854882233279,-0.05051719902776817,-0.0004293503662522694,-0.03302921934202622,0.009779201345797836
C4A,,,,,0.056848772596634504,0.07212700109091033
CNTN2,-0.23937185666740685,0.04207154768836457,-0.019437672868893766,-0.01881785414853989,0.007159237659146072,0.038140632917138616
F7,,-0.014566100472290238,-0.011239794378101563,-0.020838141388143962,,
LUM,0.17002343663213118,-0.0256805890364102,0.08343164656447664,0.09072651685512506,-0.030139802632634525,-0.01717696330423881
IZUMO1,0.09755121896263966,,,,,
BTC,,-0.013214926779532447,,,,
APOC1,-0.29816718810569076,0.06125911341648759,-0.022165713556286826,0.08647714300577414,-0.0023844001544418947,-0.03737870966638542
PKM,0.036207723723731496,-0.08520285669727397,0.005108488579479514,-0.005917231925466098,-0.02009174748358352,0.020623664111215387
TNF,,0.020845565933044787,-0.02761302398131053,-0.030582558163115725,-0.01032471652891514,-0.05449281392424546
GNAS,0.19140699516184895,0.019120602725443248,0.0730924736111554,-0.06164502125401938,-0.015226475781049116,0.09632555594051159
BMP8B,0.02524891497117984,0.008952498733733518,-0.058645855273559366,-0.0486422105817952,0.03287580213153818,0.058259756468174856
LIPH,,-0.014930775606836184,,,0.07674512698686715,
CCL28,,-0.02100199317299726,-0.024170841926825108,,-0.018799432386571238,-0.022931918324120153
PTPN11,0.07632480312820998,0.056700254030975346,-0.03394014354803574,-0.0023825530178376627,0.012754945587365143,0.06563019554794577
ADAM12,0.09432728585785154,-0.067234263392931,-0.00015899953921228214,0.039804648093135477,-0.014698842902046356,0.02927986528213867
EPO,,-0.020062107884712032,,,-0.01277335357465853,-0.0037269258133609635
EDN3,-0.044175555272013306,-0.026008703408871587,-0.016121182510534328,0.03547381833116592,-0.01979806806100091,0.006599519238214485
CCL22,,,,,-0.025719424046795655,
CCL2,-0.12665459839140356,-0.07688138853637841,-0.06104499746072282,-0.03502971892964723,0.027268549665010088,0.08889876652385345
DSCAM,0.04193319356766019,0.06467431583655193,-0.030612890177088726,0.009567745065066788,0.01213551015285729,0.006168828513767531
GPHA2,,-0.016641108085765494,,,,
ANG,0.115903109679255,-0.029154319599376654,-0.026317486078756388,0.014548383850757131,-0.009967851566243467,-0.001191800374054902
FBLN2,0.009263776094856884,0.010015271973633279,0.046923879630736215,0.006671119081993455,0.031732844289570836,0.010716537422996789
VTN,,-0.016054548588491972,-0.012941570262521988,-0.03512630787877747,-0.020985185448988378,0.03618577293115003
VEGFA,0.09208436435408623,-0.11056971864026727,0.054626775288085815,0.044196426514269735,0.023128719298727812,0.041273619298550966
F10,,,0.04305675509942585,0.012321375686416027,-0.014005706118250114,
SERPINA1,-0.0925998869305299,-0.06296368858339405,-0.015261833642207177,0.039534426172148036,0.01674701189849665,0.009888629753207952
VWF,0.23302816086051717,-0.00923593844694205,-0.02187335673132443,0.10383000867097184,-0.00980211126964993,0.02741894004039775
GDNF,,0.10911321609717471,-0.02014405590236557,,,0.016957872877193265
VASP,0.07429941628561643,-0.01866751871837076,-0.023204303882109152,0.021965926328688323,-0.006235027506308279,0.058004035920836985
ADAM15,0.10715227390436101,0.015077450982430312,0.0736002183777569,-0.016881407926429854,0.01508097613311251,0.03391859895263744
WNT2,,-0.026117745230895197,-0.02129656113749054,-0.029633893580234803,,-0.014903378763762978
CALCB,,,-0.013117665923060797,-0.02303488481761755,,
OLFM2,-0.06402320083533392,0.018816698949896137,0.02255219825012766,0.016299436040883988,-0.014069943201852175,0.07598672176835901
MFAP2,0.08224883065704747,-0.03623921264918299,-0.03247052666146553,0.07693275683578064,-0.033545269676897416,0.041310740255806146
HLA-C,0.2549437257028855,-0.06364119502424852,-0.09275368474492136,0.06195122343222973,0.05917167891623372,0.05594085903126649
THBS1,-0.08505440696321773,-0.01949107912130929,-0.026607301023945745,-0.045997002775046036,0.025664097206942293,0.020088527121055872
HSPA4,0.03527183283023908,0.04967763410585145,0.009020345803446553,-0.05359354758827495,-0.011063987111113975,-0.006009679937828799
LMAN1,0.06886512081415225,-0.01006984399685778,-0.06545253321352483,0.06253992251109827,-0.013288718514674955,0.04663133245016371
LYPD3,,-0.022777481410262826,-0.01626493604461647,-0.03573363756237572,-0.017883722427354462,
APOE,-0.140824794329285,-0.01906781310088337,-0.025558826483350523,0.022670856171440948,0.024233200994084263,-0.06160514780800675
SOSTDC1,0.0865768133637615,0.09853625121504407,0.10539542971417004,-0.02021357348235508,-0.030894508480036633,-0.02686482574058983
ANXA1,-0.12460165565756041,-0.07060790628910017,-0.012509046430973786,0.030273946055007057,-0.033626285827422484,0.023495228226483394
WNT2B,-0.0818787963648676,-0.019569938952791157,0.010496905361910367,0.08189524833228683,0.014278218118257267,-0.04025075155325376
