,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1019T1,ZH916T1
HPX,0.027348804564411328,,-0.02533985743197667,0.008635387582198185,0.021222564371219128,0.044285826248588525,0.08447651592468026,-0.04046812606158447,-0.010392601021431585
SFRP2,-0.016435545339573105,,-0.02309377426233567,,-0.020280487892916695,0.06438272513396076,-0.03043353803400865,,0.026933616536840805
CFC1,,,,,-0.015605131211029154,,,,
CD70,0.018285502473328732,,-0.03925284542245623,,-0.01936365889810647,,,-0.03376082538836073,0.03535183861970108
HP,-0.0506646476333917,,-0.017350823559520896,-0.016365276160407387,0.012697322440933662,0.022018496051290935,0.06068670042173353,0.06756786978969624,-0.0029722001544013254
CXCL2,-0.014626225027125198,-0.023435090251467654,-0.008969652852333266,-0.07688056261794537,0.05659974290648983,0.025857243497719215,0.00297127507251686,-0.030646025560661046,0.01474364892873597
NPPB,-0.01594840292920718,,-0.033157557184197814,,-0.013664487528588601,,-0.01996380460726809,,-0.02073822566901826
CCK,-0.016366779078109767,0.02036286979866545,0.027344929532786534,-0.011814711003944704,-0.01902756194649809,-0.0139460995234969,-0.06538629356119115,,0.036453965317622794
SEMA6A,-0.036948025576947485,-0.06389646003129393,0.021727376899889007,-0.03544673125965393,0.013762523931868414,-0.006388619433969362,0.025404779282263368,0.08206403080055047,0.03278191553474985
IRAK4,0.015510259457792493,0.016006109165597842,0.0521677581692248,0.019598424322490267,0.013495536552323346,-0.03614760611219989,0.029832027467831833,-0.019287533114061582,0.04323903138892204
GSTP1,0.013185578886404307,-0.022776129940688464,-0.04768679012995439,0.019691589541400878,-0.04202912550780162,0.025792701764073642,0.018892281139223744,-0.00025060800811242543,0.003443292514298403
VCAM1,0.02724332192730243,0.02353228321260989,0.0390487074747834,-0.004139565902241016,-0.022544163014231677,0.05398524402617295,-0.01552085049755727,-0.03285058255562688,0.07783545649039127
NXPH3,0.02418218664958774,0.005433263419007642,0.008456119131931233,-0.024236796929750833,-0.012029401309389993,-0.014948392214162564,0.05291124347717263,0.024656701779501102,0.026771229017960387
MTMR4,-0.0506402455609834,-0.05702158261412388,-0.04051026148630085,0.056084094970634414,0.023897504602383917,0.003172885856896902,0.032651563860239784,0.041770285854383256,0.020381137363147585
LAMC2,0.09535205963367413,,0.014681078875250898,,-0.017202065331075277,,,-0.031107662638949127,0.025730034049960635
IL10,0.04108210437483351,-0.019169551713126756,-0.03851246890574159,0.0034412825067985475,-0.033742127720942136,,0.0013156780511392205,0.12035565240159612,-0.04145878284402304
SEMA4D,-0.04636960323417746,-0.011626421413724322,-0.01794757960221836,-0.05992244782875028,-0.049332806775639504,-0.04976529184335046,-0.00994582612652177,-0.0025372332584216004,0.054191139843289764
TRH,0.05306713860108013,,-0.014843848716386663,-0.015032354766779492,0.039238046505865584,,0.05425332823638863,,-0.023228203485283448
SEMA6D,-0.0288863402317708,-0.03213052891082238,0.01243566064918014,-0.031105316777140478,0.05445001105484839,0.00294957343420167,-0.010574615365865955,0.056076764460908535,0.05595177388024239
CEL,,,,-0.02965727008482478,,,,0.02330092176020459,0.06693446154003299
PDCD1LG2,0.10040661325516126,-0.014276680251609601,0.013805145188682528,0.00045354520851795515,-0.03555078038763643,0.03085750465477637,0.015220898927437266,0.05450207462847451,0.045686745683124357
SPINT1,0.06397436269984375,-0.03395850195522989,-0.006048273177859839,-0.020919445934085356,0.009201373180012632,-0.016907213601504816,0.07889760604161009,0.10100235634749914,0.012227199476108641
CTHRC1,-0.0189423688824758,-0.020076838229576437,-0.04767047918152554,0.0026391206341891365,0.04104609221046392,-0.006177829338383996,0.03969221813990511,-0.005792079934878401,-0.007739037664937925
PODXL,0.004776749625230636,-0.03223280262213451,0.016218266132020903,-0.0004862499854587901,-0.017635252847105848,0.02248984201291046,0.054713722905098995,0.012848212765685034,0.007260224900398911
JAM3,-0.0019457645980854703,0.00961389599617018,-0.010378288036217346,-0.024240031609172253,-0.06300769158376075,0.013092048304822149,0.029214958285973733,-0.026951320349882627,-0.04441496835581139
TGFB2,0.04349525132829895,0.009103367943783252,-0.0001228946708585858,0.008868180364382066,0.016469488896326427,0.04077717380723167,0.029672234897213854,-0.03375958512337751,-0.01575551418199071
COL18A1,0.021852929080735505,0.0013285568734970885,-0.10754250564069841,0.10990955046785046,0.03560252793088419,0.0803505005950593,0.06116053197880675,-0.1406712612639639,-0.0655045562978396
NODAL,-0.025720632495118245,-0.01289060442239384,-0.009710205259597262,0.040286697785982935,,,-0.00226519443395288,-0.04646008309634662,-0.03178990883052882
INHBB,0.00500835696189319,-0.015250956910174484,-0.013227546088804018,0.022450854916267197,-0.007120831439259916,0.012276695011779012,0.04412562590523832,-0.08725826308811283,0.06722644414936627
LCN1,-0.012517831500512363,,,,,,,,0.012267206972097277
ARF4,0.053466730013715436,-0.0315504276125747,-0.007230594505766847,-0.005723121894020168,0.025822120249426227,-0.043294108319954026,0.05345468022218036,-0.05999922827637392,-0.03580543426675656
CXCL14,-0.01780785566354327,-0.022169438909709946,-0.05678731378191978,-0.04843445851733678,0.04305270408861236,-0.03977255299492432,-0.03220059748949607,-0.03027909418724711,0.06482821291480419
LIF,-0.04636789849899415,0.023598349171998163,0.01787513672190748,-0.030304627930002295,0.03616978874680084,-0.012265109742998812,-0.033062454726600965,0.09169275844820311,0.011178981609837452
IL17B,,,,,,,,0.18885488402488318,0.04248135310156354
MMP1,-0.017257897814743964,,,-0.015032351487514656,,,,,-0.037219902836476366
MATN1,-0.016435547579310678,,,,0.0060837307995689335,,0.004838500505942891,0.025252155313317662,0.18235709087464363
ADAM28,0.007649103094386368,-0.029632508608395926,-0.02966662558709451,0.006998736504509794,-0.04608509335332772,-0.005317791528954894,0.06426694725002806,-0.005259547227350724,0.030020330213434896
TCN2,0.021711766761920097,-0.010304044896225276,-0.034465480704497356,-0.06485834271655955,-0.02404993987854163,0.00812408170945873,0.03124253773576756,-0.024915804042808767,0.04322949645367567
THPO,-0.02141619901505908,,-0.026576959546313124,,0.02274718930575432,-0.012763011415336038,-0.01625485053458938,-0.03110767830428763,0.03694011403444846
CUBN,0.002590349056691102,-0.020161945043809873,-0.027651273148354395,-0.037754025082066225,-0.008490448589092406,0.036030761375528804,-0.0028728852091307383,-0.01342250329267972,0.04754552182266172
TIMP3,-0.010201457602513904,0.009981400399177132,-0.017899555125083844,-0.006493447127409552,0.04961628976097671,0.007456701767085267,0.06691358994142016,-0.06095231760454798,-0.06805709493824678
PIGF,0.03851253916910521,-0.030738055560056727,0.015064979118614433,0.024974503183148485,-0.043085543330461815,-0.03429459648126693,0.00885847607025418,0.026685253101263184,0.04600783550206865
CRH,-0.014666129957185563,-0.016177674559703367,0.003126358744110748,-0.015275609128982513,-0.0217812554848789,-0.023092010816149644,-0.02223244884453697,,0.05063285209599566
BDNF,-0.013029745793013348,-0.014471882417510915,-0.0350904299969257,-0.03330324287785811,-0.01611825435402183,-0.020762297549378955,-0.018307136549157298,,0.07164774177296857
CCL5,0.019900094870563188,0.03557639051366916,-0.024773303356106422,0.016003978635327796,0.002776356568232318,-0.01180252904244945,0.008769224423952372,0.02327316140704768,0.02264413037563567
GAD1,-0.04243280564694624,0.05158461411493365,0.008046241236034542,-0.04424722628238368,-0.022467156173218865,-0.009245551393073951,-0.048367055902189406,-0.03418569494252072,0.016622513597573857
COL14A1,-0.029662096822035647,0.05894267566344442,-0.058591892516471865,-0.045738016048334024,-0.030055009426862376,-0.01671775884651148,-0.007656512648332993,0.024912492696031165,0.026923323162229333
HLA-A,0.04593130066319142,0.06899142604492733,0.000697384125907552,0.006543945848549586,0.032844436098196116,0.04300565992755227,0.044898957834348156,-0.04672120592984438,-0.07933823734173621
CD5L,0.031366483974053214,0.0060004297418910675,,,,,,,
FGF18,-0.01327019526065344,,0.06381348423847187,0.015039485899380619,-0.014825929225314852,,,,0.10313296966079517
ADM,0.07559406675641774,-0.031588885909496336,0.0240456925460318,-0.06652164309152322,0.04819869861369423,0.016975948080928883,0.049136064793346555,-0.12729099750000783,0.004803038170269234
CCL15,-0.024469135893479852,,,,,0.017504897813700553,,,0.05999327586017438
GNAI2,-0.02156338335178057,-0.058502719848255044,-0.008238346233327913,-0.0071362321306707565,0.010812304260266711,-0.011468297677875397,0.06644743625807373,0.05925987397253715,0.0009972595854562366
HDC,,,,,,0.021002764534068408,,-0.011197684413638151,0.04367882188911759
COL11A1,0.002615770003208146,0.05944717210660287,0.050479297737476836,0.056201493560847034,-0.008458646863476981,0.04711516702107701,-0.006380984579741135,,0.016839854821055423
NUCB2,0.030262566586248315,0.02496639930094089,0.029486520342809446,-0.02582476694513899,0.04970117632418087,0.021513739948604983,-0.04842312036147668,0.07815521714010665,0.013010660199324564
CXCL1,-0.02054296524534553,-0.01735477593852474,0.015497997212846296,0.10749563113883952,-0.031307465587421895,-0.011614416583954122,-0.022051663225464094,0.13603801338135005,0.001363536571396498
VCAN,0.012367644880394005,-0.06694339411186889,0.04211947624750953,0.09357005624045746,0.03740104488390935,-0.033236006706933545,-0.0011438592845725126,0.030118288928855326,-0.04979776659960887
MMP7,-0.012916456901114613,,0.03812160800376384,,-0.013664487453930932,-0.009100133780237175,0.056963833822746474,,-0.0225294679515664
PTPN6,-0.019400046509531435,0.056251741199765205,0.021806283701236516,-0.016756418928389725,-0.040502652115665935,-0.015295005976582265,0.02615942438503504,0.028085150632767248,0.0289967320298519
PTGS2,-0.028337214394588195,-0.015488227159925134,0.007756452778510234,0.03288501437264462,0.009850000152412396,0.1031195150520207,-0.019660007109990846,0.10129372933807684,0.08927033971950425
XCL1,-0.01607145338767922,,-0.019771073053107456,0.07425050089986672,0.040891803356604986,,,,
CD58,-0.012126502261049126,0.02279383377216042,-0.0005505662445166822,0.011674185122022389,0.04017507688549914,-0.014340899323124604,0.05622106326234833,0.012986148660015979,0.062490059952675224
TNFSF14,-0.01619364610302189,-0.018100459154556856,-0.020026261602394204,-0.04499009142642251,-0.028550240227656547,-0.011344228814121334,,,0.005879357325320466
CNTN4,-0.028470376189278022,0.008405734638667561,0.006544084664242531,-0.037644996591361016,-0.02302207517054313,0.023550736585389878,0.010956319114721428,,-0.022319087887319556
NTF4,,,0.05604601497523924,,,,,,
INSL3,-0.014397056103584103,,-0.018171340858193556,,-0.01575659120613812,,,,0.03314244879112576
BTLA,,,0.0014876378210442868,0.07367039016138748,,-0.014486968197077232,,,0.15036574495743993
MFNG,-0.031924706764969855,0.006357151810956566,0.01782785053657679,0.10712915592945564,-0.025298014474652433,0.026867134072889542,0.03261459775167138,0.012395585908708413,-0.03708565158764719
ICAM1,0.0012854549457134291,-0.06973581466308958,0.020268087512667524,-0.05606661083784751,-0.006635571156094386,0.013286526820973709,0.02047579803455294,0.050096621821300875,0.09422491583971122
PROS1,0.03927347225408539,-0.009994161761761376,0.016239876520533946,-0.010823936873992857,0.04318209406120849,0.028175042623839023,0.09961184439068767,0.019702825184939158,0.005640246897664193
CLCF1,-0.003410143440679318,-0.036328600364879636,0.029861835090882013,-0.006916326898705221,-0.0344119504109593,0.008749036491697143,-0.012220540743264783,0.018141014273320866,0.016213240840780428
PSAP,0.04246554377585829,0.007527440004280413,-0.007422981699754114,-0.037291327706492204,0.010338965778378381,0.05499414803490787,-0.019587158844002923,-0.013490675073994434,-0.009773704571410665
EFEMP1,0.032613789892308155,-0.03718042593895013,0.07681641547866853,-0.0062054958915928465,-0.051472078407290775,0.07125906833051206,0.08034730165935079,-0.0547126741849159,-0.0033624677385481892
C1QTNF1,0.05258614635888783,0.0038458977036269736,0.044165447052903574,0.02737280669847675,0.030845327663694418,-0.025175363576510176,-0.0020392026747271187,-0.017495813645682635,0.02233695416623646
ALB,-0.022258224426236,-0.023877104095305572,0.013470546719780974,-0.03936187354043923,-0.001479527499932819,-0.012884647948683383,0.043428532933092685,0.04932874076727005,-0.01749690226800646
EFNA3,0.017308842472613654,-0.023613553271590943,-0.022001038985891008,-0.07240623341920378,0.003962209687209535,0.030675318251629443,-0.00295939788185654,-0.05017224601291062,0.03530353738905056
