,MGH258,UKF248,UKF259,UKF266,UKF269,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.10532984708581362,-0.018743062859971224,0.008543109686305346,,0.029223123871391546,,,,-0.0513075287805291,0.0822298417052055,0.022815908733997678,-0.0187637893835166,-0.015399749879281405,-0.023507808298181693,-0.019238779493232848,0.03323201526097983,
PDAP1,0.03815180111469676,0.03220044041651247,-0.04086773137504033,0.06391545656063811,0.11573536481825807,0.16853707783829258,0.04948820681154028,0.05737559010949524,0.05831104709384342,0.036653870481336455,-0.00850213208516073,-0.021386673274981314,0.024634643280400933,0.03559318793723318,-0.042558424997084586,-0.05402373326602297,-0.02554652257968095
QDPR,-0.08147825704917103,-0.09117490871774875,-0.03119935540980521,0.0035143731656470906,-0.16413701122832233,0.16109367901786323,0.003782168293759566,-0.11037397021049997,-0.04994063843525394,-0.01100787389023358,-0.11503780612319159,-0.02147879870517323,0.04339745156384807,-0.054033825587570576,-0.04698345407422834,-0.036980424089142136,0.03882708167450085
POMC,-0.01811690059147478,0.008015788123840248,-0.017891021386681204,0.12198518551358996,-0.003119695659162587,0.044018652285805975,-0.04487962186542843,0.09819146440352762,0.00963099964747568,0.023216622952328764,0.05521861735627355,0.05329256032215161,0.04758211185210581,0.009012945740660545,-0.03147211593651097,0.08054112616254167,0.024497103023928084
CCL18,,-0.023389571529183608,,,,0.23867711188249324,,,-0.04399352357830257,,-0.019964883929448833,0.019544072234424417,-0.016260263740961657,,0.03588677444950173,,
CCL17,,,-0.0017505448499498997,,,,0.051659859546526576,,,,,-0.013312000374670204,-0.022230505738322217,-0.020915605807126553,,-0.029282206975341184,
VEGFD,,0.03660742222957416,0.00920676265765538,,-0.02499028042801248,0.09779956654943359,-0.004107327029528214,,-0.025413636247607525,0.02343977168746622,,,-0.015399749879281405,0.06792154562375968,,,
TNFSF13,,0.05986450192460066,-0.01232430759055326,0.055021717403481336,,,,,,,,-0.025543729225859808,-0.024163799700745715,0.06698552732158991,0.012754990670046162,0.006299114515793201,0.004726248974882907
WNT5A,-0.010766164519590655,0.060408435632957086,0.022277265551774034,0.01213726271239321,0.1291831246841263,0.10249752868775944,-0.026852128564448286,0.042474674329444115,-0.018049118208719975,0.07501703144456162,0.007426112215552095,-0.042334979882938266,0.03623109158569691,0.0010158601203757152,0.05424565233263594,0.03765673529233936,0.07899771086391487
CXCL8,,-0.03549131018069432,-0.011613043353887366,-0.01578221577390937,0.00995335534946148,-0.04318839543453914,-0.0616612291853184,,-0.03124987817362878,0.08280146119891459,-0.035151321493671464,-0.0661287652287201,-0.06331432808050592,-0.029695600965789323,-0.0024135294385596744,0.03171612705065779,-0.05254510884263327
GRN,-0.07138024303091482,0.11924874343879452,0.004489607823179706,0.01816497334102418,0.19325027240265757,0.07459644343153864,0.03456328952637952,0.06556581762030224,-0.015616548680650953,0.04883518400352469,0.09627830577601122,0.03909788910161841,-0.04859559287244077,0.04081596043818574,0.16032522846340772,0.14286477274302956,0.04214296703720432
MIA,0.008705487946541787,-0.02365092744574276,-0.02017858405853911,-0.020062278466742134,0.09685972513196371,-0.03792858776970373,0.04560326268731125,0.14256027043517788,-0.08767610403448221,-0.008865621031674147,-0.04177757737855793,0.03140268105172276,0.12395969860845271,0.06344714396707771,0.04475437788014828,0.013107926330699736,0.052894419750231306
COL4A4,-0.023349017922791565,-0.028090685371753875,-0.028922099867196325,-0.01055660157207919,0.015930054003419285,,-0.027245760202280513,,,0.004968757112457674,-0.02524185138012182,-0.008690545494909552,0.008223891915249455,-0.03221880003234125,0.09747707549595863,0.009635352539216538,-0.03359500725571582
TAC1,0.0733395684520933,-0.026054338156999226,-0.00020676910793477083,0.019890692050369835,-0.10846769020751847,,-0.010516842199347926,,,,,,,,-0.03319237541727893,0.00582129868490234,0.03594478883567803
RARRES2,0.0643977820501066,-0.07012205430719774,-0.031863493463671906,-0.009958644822037833,0.11828443226782229,-0.11783657503004002,-0.022893089518211444,-0.05835132887123221,-0.10499542104420014,-0.09771646658181367,0.018409853164252882,-0.07622421753644316,-0.011433633502992618,-0.040130149313190665,0.07527190714863972,-0.056089637975469654,-0.03502694080399352
FGF7,0.004683934909232006,,0.007772392306693548,0.09574412163375928,0.044934458385673684,0.10821179314430723,-0.01891537726925394,-0.00012878031527160046,-0.06028468523279664,-0.010436612353565591,0.09174569397639513,-0.00859914075175605,-0.032469430396202884,0.012215587591534367,-0.01750447102323737,-0.019741732842167157,0.0006670405052347293
EFNA2,,,,,,,,,,,,,-0.014636431661607292,,,,
HBEGF,0.007991942174578843,0.1232961209502038,-0.0286988527066448,0.024636186392019685,0.0709866872626508,0.15986379601633172,-0.03759690099632465,0.10164191800292194,-0.06226824157452289,0.022797575526619658,0.059554607033060834,-0.027600634847556742,0.027959470923587342,0.007120325367444243,0.030400721325705867,0.042895904152669764,0.05207032778324428
CSF3,,,-0.021295994016450083,,0.013513521728831555,-0.0146252916077989,,,,,,-0.012977861337909747,-0.06916687419822583,,-0.027581418395161355,-0.030829646631435254,0.021419935686095244
PI3,,-0.024606815394066863,-0.03675045621172081,,0.038869348077255284,,,,0.126006409030123,,,-0.04075453221825545,-0.09420120401682,0.039013418530097176,-0.024318395523147962,-0.059823190942253725,-0.013851291587469887
PCSK1N,0.07519692870962376,-0.0324015763513487,-0.012905410153016906,-0.03680661537136845,-0.024416052673064022,0.1278288100363645,-0.011486932522746806,-0.009836134192018791,0.00458927007793337,0.0029037864001643025,0.01624135263320775,-0.050136619547026536,-0.015506053521660883,0.022210050507827275,-0.05313431895791992,-0.08592306423929912,-0.014107180221526629
NTS,,,,-0.012887211973302172,0.028782481472614665,,,,,,,-0.031055511145936448,-0.017831714520283756,,-0.04550531508537823,-0.026089670629373642,
SFRP1,-0.029334903235255033,-0.0355246608509546,0.059450418219542125,0.06328822563736711,0.005605282893243167,0.08885235696601927,-0.04004483886787742,-0.0295648696011645,-0.025463418979335854,0.07119784169249548,0.04170852203082435,-0.022939176144907418,-0.01819334497690749,-0.019301814373059903,-0.024917199933066975,0.02393173231202867,0.04277775158091102
CXCL13,,,,,,0.185203603033631,,,,,,0.07090205102296662,-0.03760516534701213,,0.05844494016681699,,0.0772563623694087
MICA,0.018421733457233302,0.09158113173618908,-0.017354558899925016,0.012753555424273567,0.0345732660195929,0.031077478763963794,0.02980132827203304,0.11291511943695688,-0.12983801894187225,-0.04733883379371884,0.06354928727150977,-0.012820270008118681,0.034294677255698944,0.163433638160423,-0.011324183381618613,0.05308887799697487,0.0223910894252856
TG,-0.02334901266100048,0.005171276338441358,-0.016823769695925066,-0.014875239857343006,0.029049396112655668,0.09321591287490713,-0.01730211181065017,0.009593873087327183,0.03312841271394103,0.0027730438499579,-0.03250749878420553,-0.01768832030709835,0.07291150259457406,,0.04460625578669055,0.1131825798160724,-0.03158787908560272
ADA,-0.0014670752529608005,0.057331108262505544,0.007331537434296662,0.08855777694610903,0.10979280381787375,0.22264741330212093,-0.011362367654224983,0.03389512151240683,-0.0007507329135661796,-0.0535062177477171,0.0417977247371872,0.047614538313925175,0.07481425601376397,0.059000877875433545,0.10740773500249515,0.18324625117074925,0.09603382754365972
LAMC3,0.028286172305081743,0.15048194515112456,0.0688952432771497,0.08629106773128603,0.18519524772567758,0.17656539475821162,0.1101395301355579,0.11243332881958434,0.21904153716761784,0.16990005837970337,0.10439484606220976,0.05988132765250632,0.05755688501058041,0.08891028024361149,0.2043067653339668,0.2075489657356059,0.07903850955939452
CCL7,,-0.014877743391293111,-0.012163558610323942,,,,,,,,,0.06618972966275499,,,,0.020362308788560383,-0.03271455478081138
NGF,,0.01475938076896699,0.016423092446633515,0.03948721981226805,,0.17088095297044179,,,,0.011945726603555319,0.0176058265086295,-0.023042524010583345,-0.014439693395955152,,-0.006154704602940013,0.02214476989401139,-0.013272926912400267
TNFSF15,,,-0.013544717424626616,-0.017235803906763526,,0.10273248052547561,,0.07057981979201847,,0.05289464837134155,-0.029963260309615627,0.06995618713554634,,,-0.017127587308866193,0.121138356016078,0.05182408877995063
HMGB1,-0.035938193381283706,-0.028948342081003813,0.02676952595742925,0.10756186848346577,0.07193603237042182,0.2564996815428688,0.007022577288362567,-0.10063733111143683,-0.006747524953776269,-0.023523377643946214,-0.11938903714262397,0.03431517523128453,-0.04961700711904907,-0.04813647592732935,0.07049825018130071,-0.09324546868274851,-0.051818333894478354
ITGB3BP,0.0047490477952831555,-0.009449076693173101,-0.03733796549814385,0.03610702011692206,0.07727506550396536,0.11916816798871376,-0.005581861533873724,0.038534349136501986,-0.036557839922531546,0.039194722486576614,0.0299586727691302,-0.014546508031028527,0.012510924176300115,0.009433890655576196,0.01997570090335619,0.017722636258526103,0.0208496114691025
AANAT,,-0.021585342170141308,0.034273788721175424,,-0.02016126394752498,,0.0004436138492032164,,-0.023995169386747835,,-0.020794263503327214,-0.01750320050782655,0.022442684881709182,-0.025871933367317898,,-0.021332474925377303,-0.02157740267477942
RELN,-0.01935695052854956,-0.03013412034747572,-0.007615370954689341,-0.030082071978890013,-0.059159474221145855,,0.04529437311390412,,,-0.06903150005536539,,,,0.01361593741963092,0.08737574542392022,,-0.006383575226508118
IL15,0.008247537045250102,-0.016017338751839333,0.004956755514885349,-0.012264299136364521,0.036455192242647164,0.05702666494467512,0.03449283179488475,0.010461534505990175,0.06654572641513874,-0.0005743525492500722,0.027231429179200402,0.12080759645601828,0.10860493056442166,-0.014836263905215074,-0.00546769441288393,0.10405786028048233,0.017515500853437775
UTS2,,,,,0.08178568894487993,,,-0.07525388906058772,-0.0814620464316964,,,0.013871013979077222,,,,,
BSG,0.060977175712957486,0.06140772019317419,0.0039236313142591885,0.05585940410338342,0.024874832303626682,-0.10489248247013722,-0.08064581507575554,0.020212642816542437,-0.10418566011521616,0.043369124001382486,0.08139995313507711,-0.0023250916259027164,0.04248463716996782,0.08037424922445639,0.06368853128710329,0.028209720420895156,0.04016642115235161
ADAMTS3,0.01674744353712855,0.057611515802752374,-0.024484451120573954,-0.0012828574514453556,0.11003801834200568,0.03101871688937359,-0.030236001093035737,0.1087348538864388,0.10334447666632576,,-0.024899013601458426,0.04569162466292657,0.06242524180949306,-0.011953886958462582,0.041299906448118553,0.05407958065023909,0.04674651037203349
CD34,-0.009054552261984428,0.14233951072480275,0.038090189031648375,0.08506601551353919,0.12267166732171501,0.20672946576843712,0.0041339487062544535,0.08441570346785834,0.18663921491675436,0.04609481377549421,0.09496505111808473,0.07797424489787524,0.08948935287627895,0.09806832238988936,0.1973951266561533,0.16560875563798325,0.05284269783307632
CCL23,,,,,0.07819133199151788,,,-0.026091361940592382,,,,,,,,,
PLAT,0.05108570681968759,0.07545578079057667,0.03586310437690189,0.04548530107140326,0.13777527682758717,0.033273953564510704,-0.01116304899633,0.10555594203397743,0.035642169266227965,0.05903826290311409,0.11206304407626502,-0.018728424354487218,0.03207878243506533,0.09789338701212634,-0.018676418746803623,0.14047782259197447,0.05977138895466174
NTF3,,,,,,0.034152322965103364,,,,,,0.004840435146275372,0.009469872077424127,,0.004276541976471994,,
LTA,,,0.05717218732412691,,,,-0.023806758921058917,,,,,,,,,-0.036880816074162444,
CKLF,-0.061075083494514924,0.100340653649495,0.075771541203689,0.08362707339540114,0.14266480167248127,0.2036934072774051,0.03602550752115822,0.034189156601241555,0.11213808018713416,0.005946897176985555,0.015894279912904985,0.0355471891493289,0.08497797246399036,0.08024157350142257,0.05989381754793152,0.02977540529415102,0.02052272090049805
APELA,,,,,,0.01860725063630119,,,,,,,,,,,
CD24,-0.03540717814336669,0.017013758105933988,-0.03257487306845261,0.053801728075547874,0.016038063193437917,0.19864645138427847,-0.032333824942306216,0.007343781505139987,0.006623404019280553,-0.027567574421306196,0.03153596019719444,-0.022756968693318932,0.06017542651828787,0.06410127965065228,-0.05999700683708653,-0.1155464696184055,0.04171379578870058
HSP90AA1,-0.03719130691567477,-0.06731541730063725,0.04794949303356658,-0.06980053456994904,-0.15501092697614352,-0.01649601513958001,0.041666069456144914,-0.02107925743484756,-0.14552449243990728,0.10457502834321172,-0.12296117862012318,-0.1202928391439836,-0.11873700811951698,-0.03753258764503979,-0.027659907597050823,-0.17287320762812042,-0.05070538045819562
BMP4,-0.003749939766242223,0.10356305561291067,-0.03637266895101394,0.023288352177388075,-0.04207425002838201,-0.031368089389530875,0.012899567273910409,0.0903720404782487,0.29935887094077235,-0.05433716132964134,0.03710256672814,0.017662455462953242,0.02039724234992637,0.02083759963870956,0.03356509797432727,0.1618648069036843,0.03097782524185358
SCGB3A1,,-0.014877741903538648,,-0.01565559475780994,,0.08114491699233337,0.0242750155464018,0.0005898349107361577,0.15886352779081014,-0.05807440249055699,,0.044033093269783025,0.016445892973420743,,0.08924161754282973,0.04085124288059874,0.09686221435301466
IGFBP4,-0.006486429952000406,0.14630575651380845,0.06445806712646955,0.04195224293001846,0.17772422670770957,0.1646582997170409,0.043324641415621194,0.10027230298454785,0.1563190720315438,0.10448763919723364,0.1276873830429508,0.050633980610656416,0.007509859962947561,0.16594490782951674,0.1888708593005506,0.23567427650786263,0.1303666413191452
RSPO4,,,-0.023862785137916866,,,,0.019043986867584274,,,0.00841860823088771,,,,,0.10293601546260393,0.01985487130988258,0.01048930909836605
LEFTY2,-0.02311815447343233,0.05300654245171687,-0.017216782242283717,0.08576486223252645,0.1669587054922583,-0.010327484733439515,0.01752545635341399,0.04486731476763039,0.04805040456731056,,0.15492986984598217,0.08685653622735623,-0.016829266724818374,0.08463787399428592,-0.03257576847393861,0.09171274382721778,0.09766320375024086
PF4,,-0.0154332689980139,-0.010612465251114042,,,,,,,,,,-0.013415302945233356,,,0.010121340273686854,-0.021313761852153182
ANGPTL2,0.006112204505880027,0.0833369881105253,0.017718259059786398,0.03304037128211045,0.1317849704925473,-0.12322196890981646,-0.02180196499174655,0.13545471574942594,0.05249454109056963,0.13630961539369948,0.049182575662233746,0.09104591153271943,0.035232648734791115,-0.005105043768802505,0.0312321042514887,0.10386958522102666,0.1233536711120706
LRIG2,0.08309455893312784,-0.007742090767593964,0.011128175362580657,0.0404658850915191,0.06195212948566332,0.10160785032608387,0.017264110114282104,0.05963195259835952,-0.08819786616222904,0.00184280571285083,0.08755673308155966,0.0339963999253323,0.00909269624703566,0.03557805044950362,0.03480308793656985,0.008500381609348736,0.048843649502905845
ICOSLG,-0.04138284377986986,0.06627200974850926,-0.035710184003888104,0.032043942549705155,0.03830082791419705,0.08217135885929679,-0.0007104598687025179,0.06539845240712112,0.03761820085607805,-0.014067210223100422,0.024563116314570758,0.06195282662268633,0.034034044080424916,0.004624834190992475,0.027714829803664603,0.08933419102352842,0.0769625004263432
WIF1,,-0.027769662536934445,,-0.04595382306404941,-0.08473822761016493,,-0.03734418413165115,,,,,,,,-0.022267502403673256,,-0.026029892855834978
NPPC,0.02387711169497191,-0.038344824378673585,-0.01646255070659909,0.035747124531882876,0.05518044367686706,,-0.05996728076907633,-0.0382244966621507,-0.06191883809463818,0.008302892429020933,-0.024898965781411812,0.05861568179081657,0.056121887078934445,0.056947447590184684,-0.01874703173072357,,0.09621981345491344
LYZ,-0.07996766690658799,0.08330369298312579,0.041976104924704896,0.1470262645280803,0.10819802531589914,0.08662375680577755,-0.054345285701876515,0.08573644340820816,0.015379532120871817,0.011235692910460457,0.02403254921214773,0.06216389230942903,0.10091079266792397,0.008809933101650878,0.038287877460710024,0.05772399036002749,0.0017877484030353376
EREG,,,,,,-0.023662805235039146,,,,,,0.03475624818572244,-0.022738959042724487,,-0.016952040979552652,0.024031184023160002,-0.02453845372696721
SPTAN1,0.0997249734067654,0.049022852510590194,0.029672480643570434,0.024396468711324785,-0.029276507872599767,0.15693978459511704,-0.016206500256940922,-0.05149149221145857,-0.0020591579036112638,-0.061066461225232405,0.05922355375518627,-0.0773218537883531,0.02361974199451182,0.046718902044803806,-0.05610504249336873,-0.043554364454375084,-0.004722843211132362
PTH2,,,,,,,,,,,,,,,0.024998036472624982,,
LIPC,0.031066991285457726,-0.018894377807946346,0.04246015647339814,0.019346693285821576,-0.0077300603977643045,-0.01979352343596482,-0.03739819198476666,-0.022310563692232152,0.032355553664353436,0.1803811872205864,0.1416961267754242,,,-0.01351902963066684,,0.012380545754909432,-0.03323753578869411
COL8A1,0.007591197070252533,0.012623359293765811,0.057154201314420575,0.010437192581874172,0.05173155446345284,-0.2585611080075779,-0.019067153948454756,0.08099743235824824,-0.02416797524367713,0.01997194473649047,-0.008514170230620016,0.025847687800682986,0.07061270967922852,0.02785897546016091,0.08607154211269515,-0.010988218189316872,0.06422217680855594
GSTM2,0.04785804055449907,0.0030551366951244007,-0.000588549033542502,-0.010371116339700824,0.020163359745310073,0.07105651117787397,-0.007412137984458577,-0.019475729428022955,-0.09978769432336565,-0.04621996045580247,-0.014735666118770481,0.07325457430381527,-0.04147039084277474,0.004225758454445459,-0.004666306024937834,-0.019700711756494363,0.01081161391497598
IL4,,,,,,,,,0.14122017975398118,,,,,,,,
SPX,-0.05190450879826899,-0.008449054244532066,-0.02119166260785063,0.00017943806909802092,-0.0597669677587953,,0.044799332497928036,-0.05067390282900128,,,-0.007113427849885545,-0.020116142481888807,-0.016656813331575065,0.03985284583074538,-0.05165588135789724,-0.026250985884160267,-0.02119900175863444
MFGE8,0.03686769459729086,0.10297276413482603,0.022506910950996117,0.07179622877171514,0.0941125550871221,-0.04870090431014353,0.061392654330001246,0.03035506249825007,0.1401385170672517,0.008828793839954082,0.12747823523436838,0.07216753464463672,0.0009606188504127365,0.06445288909271081,0.15819963670586787,0.22311654668056016,0.06331995724704505
TGFA,-0.017262310086959685,0.01953876915229766,-0.0370206487450885,0.056453108239716596,0.06582925793806292,0.041839066222138364,-0.038952077809653506,-0.06738673689324824,-0.006223377592505839,-0.05479503219954219,-0.03670156432031653,-0.006047153185788822,0.013808993937386577,-0.007455120988858962,-0.007245467082633805,0.103946613116153,0.03374280543662327
SLIT2,0.014422452260415592,0.07520210409352149,-0.03611933012605036,0.02199938064110711,-0.015549476790931565,0.09204103277044048,0.03909250327221845,0.11930631194936422,0.0025984734380763938,-0.044219815910891365,0.14826262750609953,0.012462954944868055,0.06553263474297175,0.008620444398534557,0.051940580408564745,0.008855341819001944,0.057869824499403616
PLTP,0.007234179403294714,0.01955426694232643,0.04318995689479804,-0.02269344349272364,0.10593851460231804,0.13869707533615125,0.011434542984949978,0.015721292334409255,-0.02988523557948379,0.014266722187359075,0.10824262678420507,0.017157548073121448,-0.05126628278573502,0.046085845869607296,0.13115131114406758,0.044733518333145025,-0.024944221651517284
APOD,-0.05879349487543574,0.011054993669029527,0.05050671739355723,0.015736880344891194,0.016010941048727217,0.1113877288459852,0.05208141800631248,-0.09092188503059193,0.09085760973815563,0.03493087803890092,-0.09879823390831859,0.08577553703144031,0.0744421866401444,-0.015589894923868971,0.20080148131276707,-0.08615803901083863,-0.01141233023573292
B2M,0.05711327539433385,0.08331681516123068,0.028803773358339207,0.04405746148829142,0.19260017947201954,0.2582931349356064,0.043939317267752874,0.2023687278791671,0.12319565983541887,0.1329419818038888,0.05301304816229133,0.08670366842699354,0.07803110190636074,0.0711141171251745,0.12637972427216074,0.1884186036205917,0.054208310611417176
OMG,0.006260804613713792,0.0038756957947784,0.05172962047141806,-0.05726155390133577,-0.052312715524613036,-0.04843607230418332,0.057202397928899265,0.013995497278028771,-0.0143610975983013,0.041370702911032536,-0.0689472463246241,0.08073195856665022,0.06686482740543269,-0.061810401957115714,-0.0633397109150809,0.010369442007358532,0.004175082612082864
CXCL3,-0.018803033950561678,0.01629395009976645,0.006984374231325532,,0.031908503799513384,0.17766913751766925,0.04182389739865197,0.03379232508655455,-0.07102389684232376,,,-0.004415715674518482,0.02396530943081202,-0.01821902793657395,0.06508696387708679,0.056638379460622716,0.028383656270936686
CXCL10,0.01365304327957846,-0.0036693902926741404,0.0003214677877598157,0.026611632505731547,0.1490807577039229,0.008417760901264887,0.022440157426182394,0.16599794044131308,0.09182200956915879,-0.06050330963268311,0.007324552002546421,0.02108894254378935,0.00459510487018584,-0.024544916842768837,0.10795417752699538,0.14581143211656528,0.021224087714114527
RSPO3,,0.04699954309084104,-0.012324307995276259,-0.013057574816697807,-0.03310586444027558,,-0.017916380049890594,,,,,-0.024623017165237893,0.0030432474892780445,,0.04973746304639704,-0.006885324692124184,-0.03972551559472193
CORT,0.05801124608899957,-0.004430999015688233,-0.027638207003103318,0.06518902474834685,-0.05729711558828601,,0.02171748387250843,,,,,0.11500924254091577,0.10056457183555549,,-0.039838605808861255,,
NCAN,-0.05147412497213927,0.046316477401758614,0.02624549265680106,0.052277011470926935,0.042426293745526956,,-0.007459713568122034,-0.029068729462134422,-0.008616892867732949,0.05373588691597393,0.02698662732459897,0.06255893428368911,0.07633990033223752,0.07946607041141043,-0.03847618973951039,-0.022114829222584554,-0.06091236805029909
PRG4,,-0.022374349278327408,-0.012163560505833991,,0.026583080220781086,,-0.020947209965198253,,,,,0.056159083623905905,0.1539227765563639,,0.22712533060685985,-0.025171376130109675,0.09016146863213793
ZG16B,,0.060816278325267974,-0.014117299567320744,,-0.005978576852419595,0.020928169421366008,,,,,-0.02311625927638707,,,,,0.051453223185408355,-0.01818282479528858
TGM2,0.05586456423721533,0.09355582726593065,-0.03776697239601131,0.05794440146531213,0.13355050111205777,0.1111577940987348,-0.00027468015063786776,0.14698423381197104,0.0038751834025873453,0.05777040517283335,0.09078622216513767,0.039629538671686476,0.012801607204874443,0.1169077306409606,0.15026397775190156,0.1813733609142824,0.035964339421913585
VEGFC,-0.0034350985143778083,0.020409608149374567,-0.021678721733144005,-0.025141961167727638,-0.007660699909118586,-0.03519300785474103,0.10455235477837084,0.08321717524885133,-0.0005048019356848831,0.061614063994660996,-0.02996326298163867,-0.025676588945081635,0.0010885880759249039,-0.024031198064203545,0.20752963608164088,0.041421697750250695,0.11317282738030386
WNT6,,0.1672200429554853,-0.01682377039445691,-0.01257939201520295,-0.01448618782450132,-0.052315593260093905,0.05246738510270581,,-0.011082634549517965,,-0.021983565285778287,0.027893778300393513,-0.02609105460941306,,0.0154082876566973,0.029963532730174713,-0.0187883132546149
NRG4,,-0.013702923984283206,-0.014803609568295418,-0.015399501272678163,0.06471591041288553,,-0.02493930371595307,,,-0.04238052862143998,,,,0.16087100886167777,-0.031631792096892195,-0.032784764875845904,-0.028254741403577643
PMCH,,0.006000963498205825,-0.02051184327669147,,,,,,,,,0.022809060769937002,-0.01969667210442299,,0.023911664810314946,0.0600626965868699,-0.036184262714958004
COL9A1,0.01051617416123815,0.12515798978414913,-0.015461289741884631,0.0513155294406393,0.09898660698477531,,0.03309606587606588,0.048229446175573155,-0.02916191744908347,0.1002477382027856,0.020242962740120073,0.0581024013661084,0.05409082865146293,0.02542167779434344,0.011092487753585008,0.05910091771082614,-0.0037587940111865263
GDF11,0.025457228789966146,0.016364963719681054,-0.03587618184163457,0.04261016058244196,0.12029971618494398,0.047289664693902105,-0.019387172063663586,-0.06433295710937274,0.06970710193943357,0.014702038969967256,0.052323998447103684,0.06636295406228576,0.00505784513791516,0.047003005808892606,0.01183824109203729,0.1227430921521372,-0.011544921351675312
RAET1E,,,,,,,,,,,,,,,,-0.0004886078627271254,
IL24,,,,,,-0.05440885669471019,,,,,,-0.01511986812153059,-0.01320140276036241,,,,0.016224232172026815
SORBS1,0.010225501441265258,0.012875737738983447,-0.039595974614281694,-0.001559020206240439,-0.04052121591997812,0.08663005670195238,0.03894864253603767,-0.02867177809620192,-0.044540336082326194,-0.058198917632052725,0.017612278906382513,-0.015187075809993695,0.007952353038743972,0.0774238210408,0.009790657389799827,-0.06849928416657561,-0.028608933200646593
DLL1,-0.015963409056531187,0.09379342499737343,0.0392164200946213,0.0554412757322574,0.0512727896193382,0.07530375577726679,0.007490335224730196,0.05006426524819012,0.09603713970047874,-0.012788335058873638,0.04369728078150461,0.05026651110269449,0.12112463726954235,-0.011397111934364495,0.03037147726933948,0.1521240437090771,0.09024488945578102
TLN1,0.002119407729542639,0.07263522152628811,-0.00446006174366889,0.011063356060886974,0.11242999317130395,0.1210884832869809,0.020000947549310002,0.031000853163909357,0.004983340130623348,0.06971403407685725,0.002039538880513756,-0.027069302079652306,-0.0026133544089296684,0.03622289092289293,0.09693646325221082,0.12416748453801088,0.020394667157476804
COL2A1,-0.021930698776206608,0.0872602091154283,,-0.01362820570861131,0.03445967909702112,,-0.017405875122380145,,,,,0.019994636577114602,-0.021641718719707225,,0.06245895521389894,0.04508586607637826,-0.025456005445953167
SHH,,,-0.012639936452708847,-0.014875241447560725,-0.020809253229934585,,-0.016612040091899427,0.06015949473074052,-0.05605885238454581,,,0.03505832307978208,0.017463485655558803,0.06832246388182424,-0.0207670839784937,0.004115726750788027,0.08512625553370715
PON2,-0.008563420602341781,0.030333243822622435,0.01124391095108543,0.05419498967478972,0.1389151350432861,0.1956524627455416,0.05198228439383789,0.11877636374329306,0.1372818776657328,0.05398157870877145,-0.03907850320686,0.10315786156091773,0.0754213945878084,0.08250119109653649,0.023470644547125843,-0.07090095561968707,0.022402551537394722
