,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PI3,0.01191356613551452,-0.020748184587981264,,0.09534431990021107,0.07216909766731887,0.05308111580594882,,0.04626086837046612,,,-0.07357728985173673,,0.011293985507447141,-0.06783431620948228,-0.0225400281394433,0.0035410561358094257,-0.026151466179261087,0.03881946108608917
PCSK1N,-0.0037827566128707454,0.032387435930396426,0.03185316978144833,-0.013199594571772905,-0.010175757575620325,0.00016089317805205173,0.01406392233282987,0.02590690908827876,0.047085175602269914,0.006618558866105334,0.10547079012473488,-0.08645447796359165,-0.06500278270995272,-0.012574336731029602,0.009583969581925578,0.08248487319392125,-0.05949345938436891,-0.049417803560789786
NTS,,,,,,0.02564711996816136,-0.014173105791585988,-0.019478479130266534,0.11906766901931495,,,,-0.0548644355013477,-0.002789715130445593,,0.041919193328828395,0.015177575685169085,
SFRP1,-0.011809387712919447,-0.012472312808953693,-0.014153421779837787,,-0.016393147401265733,0.033021624640825156,0.011871904470326444,0.014146520341156977,-0.01026351561457133,0.006280252564385462,0.015672669938006818,-0.06488237007329632,-0.001387565274612987,0.07584589028198825,-0.04777991633481742,0.056452156341996955,-0.03438793408389974,0.015479734908684312
CXCL13,,,0.0008903632039045458,-0.022296534672563952,,0.03296899494619698,,,,-0.03913207109449528,,,-0.007913502070467633,-0.014226971447544041,,-0.010725461482104601,,0.0467688234332524
MICA,0.02708888366751711,0.03533162786558414,0.02334305601295275,0.09464788380319487,0.10040675685157577,0.026456809271151155,0.05905885816707758,0.0620780800606165,0.0669956724580638,-0.024322249164981834,-0.06977254877103774,-0.028821923214682396,0.03163530276798888,0.08757996696408808,0.006232347278405574,0.02838046660865088,0.03536986175023091,0.03229067110733496
TG,-0.024585460086691567,0.015500317498437662,-0.020615480295278082,,0.030994866351109405,0.02291400157197252,-0.016359500302323107,0.02068593387659432,-0.019956435801703473,-0.016825029241069614,0.006094090012299674,-0.030044892799883285,-0.01765634622457803,0.07955697776245005,,-0.011022292603584026,-0.04636380962488975,-0.023094243510476523
ADA,-0.05837296959402478,-0.014263986386168442,0.08666910550404582,0.031860392502061095,-0.010657819176007366,0.07144365651355696,-0.0197929061218847,0.0728570853766376,-0.04235199282678376,0.0066535838438477445,0.066307330807789,0.02816318244547088,0.08960830119897971,0.037332516687814184,0.04410842330297312,-0.016538573718328693,0.01806820300776715,0.08043569683414616
LAMC3,0.053574542832611274,0.03971138142930636,-0.008411584366138468,-0.04630388519114614,-0.023374868723917516,0.017504154805411565,0.0018019057721472063,0.011220885941503158,0.009668688656689413,0.044654816608917215,-0.05615985744564673,-0.03850780400620893,0.05100859724072638,0.1288846753743129,0.01397462739744381,0.018074769202885508,-0.02545129390919933,0.02871158768731834
CCL7,,-0.012544742632953531,,,-0.01279042250767985,0.012728861998962154,,,,,,,-0.00964811410636,,,,-0.02491283399596017,-0.016998518048735478
NGF,-0.00790669118193436,-0.021538700140325016,,,0.030267732035045368,0.04147304890772962,-0.015611351184897393,,,0.0035762405794946992,,-0.02742149662321028,0.026957362405491632,0.07448102639361343,,0.032866594373330484,0.05444831287336497,0.05050694658654478
TNFSF15,0.00033562211212017083,,,,-0.014242761033852898,-0.024370872835119878,-0.01895560286271879,,,-0.013239467752730225,,-0.027693393143332252,-0.03436251926140441,,,0.19548320334242916,0.09163816019647329,0.012990897429823388
HMGB1,0.028036562053006173,0.050783550440262365,0.0017031151927825747,-0.06664838241610349,-0.06854590212511798,0.0257033901937114,-0.04201452954563096,0.0836828828848007,0.04004963383259711,0.028949109298409763,0.08752237724936764,0.013631974834943175,-0.037986825257758566,-0.00932981948978339,-0.055947728596113716,0.05276400140057904,-0.01867046274528844,-0.030334042044680667
ITGB3BP,-0.018931930150358534,0.0056060034559944965,0.008225053269160417,0.05915869444105234,0.03254308320230027,-0.04654229173508378,0.020655520283993666,0.04873237222448951,0.023089642088018218,-0.06110633194992367,0.07991991656785208,0.006626635041778215,-0.013449714575795964,-0.018273030726499034,0.0395957040633098,0.047925420224435175,0.015261602000938328,-0.018725469418836106
AANAT,-0.03979727348695615,-0.01820051301107473,,,-0.01295945726671389,0.044579542739898476,,-0.014294870423989001,-0.01794693934224577,,-0.044951057292542645,-0.019218993806854972,0.041898428812057104,0.0989086861552577,-0.002093547818085762,,-0.02635881728716853,-0.030674729792290863
RELN,0.024326026444474597,-0.0007378307696834649,-0.00536688848927554,-0.005143888012504951,-0.022494715608818074,-0.04867026412008372,-0.015377310301779183,0.029842294240711692,0.01931428586729805,,,,,,-0.04103658800020587,-0.02313555478882361,,-0.011100703930888592
IL15,0.04851036887675703,-0.00013643968390306198,-0.026263806497721625,,-0.0005725445255799864,-0.03359928248867903,-0.013488038334393222,0.06901913576153235,-0.02723750463755815,0.02456399128941953,0.10113651458664248,-0.03248851759773157,0.06207018150507383,-0.017621932330551798,0.007343235012250197,0.04586021185605617,-0.0011199869060590285,-0.027023066285333682
UTS2,,,,,,,,0.03967172893814125,,,-0.05600821085869393,,-0.026332474976373046,,,,,
BSG,0.003052150117539301,0.0746699407879394,-0.011642284219175328,-0.06283228334813484,-0.003418384737025875,0.01417174846126158,-0.027763914985575174,-0.051063215723096765,0.015743914704223774,-0.052022845072612234,-0.038453438620692816,0.009056491804697229,0.11548500317274839,0.0359476720901814,0.02629322156545568,0.003772049021597987,0.0856255235282315,0.02921961785133919
ADAMTS3,-0.005501085849376061,0.05462385280613741,0.003811457070282834,,0.07558511630563701,0.07161824528032494,-0.021725327837051913,0.08511405515288911,0.026212677603583066,0.03622912813870678,0.04359308368725813,0.00860952191011069,-0.0045366459514722575,0.03214575149806513,0.02113556857926045,0.022243842214540538,-0.022216384103650396,0.02359475491769118
CD34,0.0647884525048508,-0.013604288675923098,-0.0016250701251316407,-0.018576157451207616,0.04572372237187191,0.0262705049011701,0.03452931711546037,-0.009161196393758425,0.019998899965979405,0.07456277373403995,-0.0444412980718615,-0.036775937124095215,-0.038397534794281055,0.04555510259563149,-0.011053900484995305,0.03350288851294857,0.009375790884652941,0.020962419455324916
CCL23,,,,,,,,0.03023540319328368,,,,,,,,,,
PLAT,0.05632709168617599,0.024058769674832874,0.08158239223057602,-0.06364574586314295,-0.04353518476342292,0.04240881003126482,-0.005144705286766193,0.04345452066124978,0.08450861718703664,0.010679861944548907,-0.04071028237375254,-0.058965816282525174,-0.009288279223829656,0.018393416281414908,-0.042318936167997,0.10192799182059901,0.01077792622395362,0.03298785390917863
NTF3,,,,,,,,,,-0.028200851535574552,,,0.017932614794692377,0.0825145665628665,,0.0311749759937099,,
LTA,,,-0.01516068900859317,,0.12422709024808128,,,,0.093801502640238,,,,,,,,0.05808541427944764,
CKLF,0.06948096685154669,-0.02036154507396303,0.001635208471102424,-0.05260315828965931,-0.031931501075907275,-0.004305857163842128,-0.028668455105930364,0.11167106055270169,0.02395610603472825,-0.02800670852468259,-0.0889057750087235,-0.028351350751017083,0.005229147652040162,0.08749325914429075,-0.0005314954226201239,-0.008991488910134581,0.007202119080999926,-0.0015178432368377665
APELA,,,,,,,,,,-0.024406249242199023,,,,,,,,
CD24,0.03313141523030365,0.040814194290541665,-0.04678144366679834,-0.03877195188489334,0.00836830026603368,-0.011042685371734522,-0.03250917731298775,0.007158049534883075,-0.0514732400464105,-0.01651598353941996,-0.05407687042822138,-0.010499322519274375,-0.0800664464895718,-0.008349787647742534,-0.016824091277255846,-0.010993525662823031,0.03727812327014563,0.05051963004839656
HSP90AA1,-0.0623560693972847,0.020344480379734287,0.04098951321616386,0.053737025805365095,0.07493221810951634,-0.0027302468134519854,0.04417443607012969,-0.08236885023318087,0.02726312601026976,0.06035238085951286,0.03774786978428584,0.05374749640458819,0.0203152695770908,-0.06424702507990039,-0.01139170247075036,-0.1015130807119878,-0.0337608575400219,-0.11511903910041688
BMP4,0.03992770549283046,-0.04365325291781556,-0.016071219068784757,0.008276521819614326,0.042365590287671576,-0.014854251599244491,-0.022924121740674423,0.010583364459702179,-0.03201533396195068,-0.04117198594338393,-0.0005485821182034048,-0.07474612300924638,0.007261129920972033,0.005388354240761895,0.005805061788740401,-0.03435886411376851,-0.006257015740981784,0.04734784729325249
SCGB3A1,,-0.012544741378496026,,-0.032822186004255204,,-0.026151189300388327,0.06848456024238762,,,0.07056006664662523,0.014114655059139503,,0.02352282501940841,0.12049380333318684,,-0.03977612387535295,0.021377801013992087,-0.020061348798834033
IGFBP4,0.08570236375724337,-0.012781062597520251,-0.00867082323771311,0.029295132227849296,-0.028147600415650863,0.05679588011391343,-0.040069312160256026,0.04635756188375827,0.004535061797954534,0.05182170558474625,-0.021391202486071494,-0.08373176841051207,-0.002946895846402197,0.005868610077565876,-0.015097671739126758,-0.027402374602872804,0.01750960060264058,0.04354201383504307
RSPO4,-0.03484941767879188,,-0.02450898529176845,,-0.025092583009785122,0.021127224280576513,,,-0.020103243211243443,,,,,,,-0.02678752665126725,0.02627662986577755,0.01197754251754609
LEFTY2,-0.03681754036111282,0.0023267892997633727,-0.015346885336203016,-0.053251973153147183,-0.0039349194147895485,-0.030808254147968724,-0.03866257370741511,0.057937858991225714,0.01734005128706971,0.01106343267828294,0.10647580317795186,-0.024560245278646475,-0.014932376572301549,0.01312367978011185,-0.015222074181591886,-0.03642926650504227,-0.02922450675913189,0.033693381529434505
PF4,,0.013063111129190303,-0.013790707206466366,,-0.011159391651601897,,,,,,,,,-0.032061250708932704,,,-0.012083066211139418,0.020716403126322433
ANGPTL2,0.05671432243776127,-0.023235036495437365,-0.04301135036905005,-0.10614613660927863,-0.037884409850521904,-0.034417227909724186,0.03735602734730674,0.09285289042223592,0.021180988437841372,-0.025980813768471746,0.04538429043088969,-0.1466998816016048,-0.0021041631377604862,0.028605675033700467,0.03867011246374636,0.10147064534821718,0.04148754174062107,0.0030195122884776543
LRIG2,0.02985271960974604,-0.011728423449172994,0.05276497608510003,-0.03012301552445521,0.04541218661706371,0.0007670246994249275,0.006725373022134512,0.02864882964344632,0.0015333308328039693,0.05761611866062421,0.04822141206607404,-0.04956385184354472,0.03909657557407195,0.02187080283616317,0.13378288469823743,0.04237383047996073,0.03933110384467231,0.05771671711810311
ICOSLG,0.04260450445863928,0.03380108086949372,-0.02612765400240248,-0.02794428916200097,-0.04863162372056986,0.04750946239801095,-0.04510782832611297,0.0439306200135387,-0.01536736099684442,0.060959071687205435,0.07648716980310905,-0.03764046606711956,-0.02592364813013774,0.012039874030161813,0.05887888390549788,-0.06062327996808329,0.06607330098252959,0.004693029541266249
WIF1,-0.03758048305635816,0.006298527528473053,,-0.031034923508102896,,-0.013720598769843391,0.024919715315103733,-0.04008134021928492,-0.015513196627079178,,,,,,,0.08301542235063533,,0.04000250846699042
NPPC,0.012182548608568497,0.0452180717932446,,0.048611197376693525,0.118274509054856,0.047613645166724027,0.013598135650407019,-0.03848837294640021,0.06620589427414794,,-0.06469302018631935,0.13139235352254933,0.024181387179880887,0.02648124424255174,0.033267930437247184,-0.010357164159800723,,-0.036038312468208454
LYZ,-0.05171450278793869,-0.02960306422874801,-0.013225043492242678,0.02504311912110795,0.045230359918699274,0.026400402788589156,-0.007146967322525938,-0.010543279841574573,-0.06115354885285878,0.03157050558796652,-0.014176082865678142,-0.029517157820855948,-0.04862371436189254,0.02861295469074835,-0.006895618063647376,-0.050597590689507775,0.011263296376791162,-0.018921823669941912
EREG,,,,0.03747386170173139,,-0.03316668998859499,,,,-0.017504765039932948,,,0.007230357000292077,-0.004518944651987394,,0.010854741828499511,0.02436687489067698,0.03854476810702779
SPTAN1,0.04046839402307998,0.0732498238638189,-0.0518701336538574,-0.0580112942636948,-0.02888499289574393,-0.017764634019609263,0.015258596432654202,-0.03191068139575025,0.0007642585993355065,-0.01289193461974891,0.13086586655567825,0.013952436722163982,-0.012085737515983614,0.0597837926496273,0.03293980068602891,0.003909588757724268,-0.03478008804445463,-0.08089447575706818
PTH2,,,,,,,,,,,,,,,,-0.042601091424153796,,
LIPC,0.008780027605381657,0.026700118599795732,-0.020755751384195813,,-0.02005425791987659,-0.029221844104736022,0.04914089780763378,0.1432575797352509,-0.022725877202887823,-0.021887460031113845,0.05601188989450948,-0.047283700010035186,,,0.05706733598931876,,-0.016761481118562065,-0.03655991827004185
COL8A1,0.11957490975990882,-0.010570551948990587,0.01352063578175819,-0.011404902209318696,-0.043053529848331405,-0.009339566022377418,0.06536468714924504,0.035219495295322485,-0.03451473154069722,-0.008174148129404736,0.022012102438595596,-0.031647753457082435,0.021478292949617638,0.05837774863773929,0.03377740566369103,-0.026095002121930864,0.01670002383982865,0.018273794803106917
GSTM2,0.02586715061098256,0.06359637134268448,-0.030219001358921912,-0.009927040582778391,-0.01949658715335347,0.008108671353736604,-0.011405952611312671,0.07086759576948533,-0.008848773553805235,-0.005755420450386242,-0.04250571508765895,0.0014392480202492558,0.03497960654880208,0.011354867668552248,0.025842095753980075,0.008986712926183289,0.04699930115485233,0.003174208105859384
IL4,,,,,,,,,,,0.003933830650285936,,,,,,,
SPX,0.013456677950303161,0.057013362675790144,-0.02886731366542637,,0.02798216839286285,-0.0009696332545147916,-0.03725134894539009,-0.050133419048345486,-0.039253343467111505,,,0.07317930657808569,-0.035538323505517985,-0.03980814077890593,-0.07962021514405469,-0.06592264435453637,0.019865068571004448,0.019599662016428526
MFGE8,0.0326807019878012,-0.04968146034130344,-0.002721121857667562,-0.007923952111684392,-0.03742660173223771,0.008012637819383552,-0.02121155837813424,0.05304768674463488,0.026870802226170373,0.034793656658361,0.04428414654036533,-0.11769682064206954,-0.0037360092100010983,0.13238482594821355,0.08088860212794279,0.03619774429335849,0.021781261727557844,0.01695557674634463
TGFA,-0.018053331149045938,0.07316338953349075,0.0049334120275444605,0.0011081434784164098,0.004537302895346484,-0.014726946505618005,0.052788484569495885,0.03939923922404252,0.01000782046608521,-0.023591025708784078,-0.05310160363572551,0.04429479581122554,0.035921073708316216,-0.04879343986704519,-0.001761867002554187,-0.06014145686701086,0.017119810034622936,0.050349688769989326
SLIT2,0.08002491081604683,-0.013400848994585237,0.027399924232384618,0.017317181895344886,0.009445557492887311,0.06289091311742752,0.029356899683343186,-0.04749966464479252,-0.03493126232836189,0.051345681697595,0.011412374043887624,-0.026025378630789856,0.013373786299241517,0.025215417636110012,-0.04628476969314268,0.026320599963738794,0.017265533897871277,0.020761286210927758
PLTP,0.03945036690133307,-0.012997351539828221,-0.03154168178567978,-0.05804014586979585,-0.026397998297771296,-0.05545156802859841,0.026085263457231417,0.10223284621777697,-0.013341568549694191,0.03584264748743978,0.004988435176571413,-0.07112761516608032,-0.03290577169522559,0.04117542398801402,0.028890415328889325,-0.10446416402800078,-0.005013872549551838,0.02645457444513333
APOD,0.04852108272602287,0.07734022660729367,-0.020255382347045832,-0.1374959309562809,-0.006372518407428916,0.008835015867132326,0.015697032915792098,0.0631307929776579,0.005964222956960329,-0.04528806635426948,-0.043641013319866764,0.05645689900521519,0.02792610892648434,0.11360735194600603,-0.005754754832865585,0.024210587212332588,-0.08689578494954218,-0.04956208510238373
B2M,0.06217676408054038,0.0012166789670816267,0.031233921987725195,-0.13277303229388587,-0.07800210048127848,-0.0006449865540278364,0.0038265151455957663,0.11028129877913273,-0.027605525971420863,0.04343551463905933,-0.10118795449929384,0.0189182087991007,0.007577583273825514,0.11737489604820193,-0.005841005124849229,-0.06775844669123572,-0.0002444385707820529,0.01636819834434883
OMG,0.05768085173083206,0.06251687972470613,-0.00018624291703676034,-0.02315721534466423,-0.01903598386030249,-0.00074332473039259,-0.0015827889030417932,-0.005776698624038427,-0.02173594611644138,-0.011085863877806591,0.0534144130094563,-0.024994935447776076,-0.04263895670146325,0.07270995085042989,-0.012707131022549797,-0.04705212535817369,0.04451372972469559,-0.10660017183492827
CXCL3,0.0046845430455551215,-0.03213559561157606,0.01920566170868994,-0.009014959197555726,0.038042935306380664,0.012411170977887699,,-0.01876848153497503,0.007486365407195261,0.09161942396669202,-0.010840006017541355,,0.03881873333612606,-0.019932826710572175,-0.0018686441476532627,-0.030758517590635866,0.01016930620714714,0.03807881728268166
CXCL10,0.0005019355861034186,0.05671649463796251,-0.022138391708478703,,-0.021420808150241222,-0.03447670434028799,-0.018436620370476366,0.0872666992312268,-0.013305382800556775,0.08798874185504514,-0.03637438178048445,-0.03104142582662191,-0.010973875825347439,-0.024207488852053406,0.1382653145675117,-0.03660269011171763,-0.007414382519443824,0.024361144613283585
RSPO3,,-0.017040437227167086,,-0.03070647671067962,-0.012959456309156722,0.08658743739770432,-0.005602112754435604,-0.02347293521277373,0.006471207707693636,,,,-0.05177152279457321,0.06544229488348412,,-0.023229929916019368,-0.008427548071064947,-0.03190520342701801
CORT,-0.03907233728247695,0.03612252345508984,0.029530151121354934,0.013224916278629338,0.009780970968559002,0.04785428161193817,0.03466779874353828,-0.04062517335890625,0.0674068993727661,,,,-0.04019167045757137,-0.033550469318436846,,-0.00011668844628462752,,
NCAN,0.036491454383017485,0.07906546668540254,0.008189450285284876,0.023103924398540216,-0.0730506759393631,0.018940558809157054,0.03969818587566412,0.03397654656502102,0.03441067784295836,,0.13555593128335677,-0.04589355192953703,-0.014969189801960483,0.05489894008537532,0.03239380823512616,0.029522630416180536,0.008734353008376203,-0.10205891730756393
PRG4,0.05222264256315103,-0.018865794757603443,,-0.034333807744395616,-0.012790424500877333,-0.02092272256728919,,0.11346087513172777,-0.025691146755574653,,,,-0.015189101556283937,0.003011635764499075,,0.0501691541619312,-0.027295033038913324,0.033601407190209126
ZG16B,,-0.01739577004732238,-0.016594874738239958,,-0.014844851898872826,,,-0.021953754996567678,-0.013734321194364033,-0.019747795179253746,,-0.021365086760560214,,,,,-0.031523503024813604,0.0513481925557615
TGM2,0.018145316155420976,-0.06924217467725224,0.05151870694029306,0.05819174497010826,0.014911958463277029,0.03708796509660295,-0.018297166565157952,0.04861408905010864,-0.011908049273150954,0.008459494541863836,-0.08812452483204739,-0.06799010436630067,0.044157528610799815,0.024762461912201578,0.055763449487124556,0.022156703429776534,0.018935113309068014,-0.017259165107067785
VEGFC,-0.005537439726400114,0.09256916254604268,-0.02130845822463819,0.05888809734165685,0.04346089487310768,0.08416502353720713,0.07233763057419132,-0.026809022130279424,0.056763187405321595,-0.014176051747817093,-0.050539881573303996,-0.02769339561293616,-0.014534337090984383,0.10468754576942728,0.03488233042558784,0.0115682171485637,0.000983112044105526,-0.03752042125456422
WNT6,-0.001867799047084978,-0.020240664911688102,0.06759940273023414,-0.061235988830443115,-0.017690804016405257,0.1373835155215487,0.012985929488348225,-0.019995766572209847,-0.030565241947366043,0.08597549392977412,-0.05653643202741409,-0.020318200017632834,-0.05261842051163956,0.07933842433989076,,-0.02420334520613056,-0.03807110871609294,0.12777544570110558
NRG4,0.09514357982385432,-0.011554148379945825,,-0.0006434410348736905,-0.015566531726703935,-0.003684760622504881,-0.01693607283929891,-0.02532721120198936,-0.026385854798978103,,,,,,-0.024474870700853843,-0.013536553995349015,0.007514264624840615,-0.01339692916964803
PMCH,,-0.013316777805092599,,,-0.021568946253732006,,,,-0.020103242241044827,,,,-0.035826829204083976,-0.029125322130318335,,-0.020366672184992603,-0.007782628232167234,0.06545562556923006
COL9A1,0.010218539420969237,-0.0031725224656275757,0.05862546113064817,0.016166328145853913,-0.016258106253914297,-0.007725394312010071,0.04843691877740763,0.025883801308239352,-0.006453732220649379,,0.0888918308850381,-0.08072128503585163,-0.054563665168070236,0.030956252477839452,0.010021782064186262,0.011257913510126172,0.038209888098209716,-0.009810873540702848
