,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk
MICB,0.1925552623356621,0.04371202904975378,-0.056163774533217845,0.10847451552166755
COL1A2,0.29726900640023063,0.02159978286489905,-0.0770881436510167,-0.015259209604946634
ICOSLG,0.1514036755537015,0.03551624447725908,-0.14548814666683416,0.05922496403524689
GNAS,-0.19200196997800215,0.013412157691569207,-0.055974802278138155,-0.062319700965791106
C4B,,0.11159102367509344,-0.018079763014600382,
COL2A1,-0.015038655069473732,,,0.008536482879147938
GSTM2,0.09494109554141095,-0.03872240080437145,0.1878271423909212,0.06120182741048752
NLGN1,0.12195038878675052,0.017409330442047146,0.0038718267139536662,0.017065061372587734
SCGB3A2,,0.07635017908964123,,-0.018053319427303812
LEFTY2,0.24336973308105064,0.024444686177915852,0.006792128262188421,-0.016936663040759
ACE,0.1993587657396033,-0.07583224667412147,-0.12264302723022244,-0.01394531302756996
RPH3A,-0.11125062675567998,-0.08790940510253321,0.1118635490629369,0.12780097742098265
NCAM1,-0.1503824935719253,-0.00466692348861272,-0.043653680038027484,0.010394103538994436
EFNB2,0.02010677889955595,-0.04512789563688952,-0.10712296598011423,0.007019251014745896
ICAM5,-0.07708685846298508,,,0.00806655447377405
CCL5,0.11187039922170444,0.061535687910473605,0.10084817268879274,0.016207455655932918
PSPN,0.07954671003222456,0.11905720386255304,0.0755185130032589,-0.023937855518560876
PENK,-0.15717405928694808,0.03552147924034849,,
EGF,0.05990303023188934,0.012420595601926812,0.00243164574792328,-0.01768831504400254
F10,0.04399058877897398,-0.054327763448379474,,
FN1,0.2800983582367802,0.0050852145812157615,-0.1084484688468956,-0.049057448248542204
FGF2,0.10838534935942988,-0.13008954287332777,-0.04810783658815949,-0.0165804937299964
GDF9,0.11969990760262597,-0.0573883188891223,0.0637556859063032,-0.0296664814870048
CSF1,0.1884260416195363,0.04794425734162146,0.06952435930123688,0.034823557501481556
GZMB,,,,-0.022602690561032236
WNT11,-0.002815107405294221,,,-0.03172839054296233
GDNF,,,,-0.040214928982367566
SHBG,0.055179654455540496,-0.02853789066878493,0.042592401420257636,-0.023901080289919625
EFNA5,-0.07596785877993362,0.07592972095156526,-0.012014216285065436,-0.004397501889923999
THBS1,0.10217152617792279,0.05041953183743715,-0.0020668578026067303,0.012146497579064457
PODXL,0.26411435368470987,0.02317741924473773,-0.04787762486565978,0.09211886042159699
LCN2,,,,-0.03150793695355715
C5,0.18263737773912256,-0.03035349577919212,-0.054969834074873186,0.009826256386619414
DLK1,,0.0951381468555684,0.06828480450039957,
CXCL5,0.021514570834439042,0.009860118509100813,-0.023330327969628386,0.03534692911168941
BCAN,0.1820995916105871,-0.08048762464308783,0.028533290468500262,0.0639915736070251
RELN,-0.08756996954097829,,,
GNB3,0.13679630590904737,0.06967858283927687,0.06513598726604512,0.04728094343615916
PYY,,,,-0.021079029172778298
MSTN,0.07511386098401233,0.023090660011361855,0.07435271824499855,-0.020441598172764
COL18A1,0.20517972647115468,-0.04582559437507144,-0.05553925502257577,0.01594023898870406
FABP5,0.052485536123661226,0.07578729961042696,0.08317573462755291,0.03639673654669639
TGFB3,0.09515195929990516,-0.003959629527518281,0.07812545692243496,0.0354244454841842
BSG,0.0053505627102448435,0.02730761571746099,0.05350062060188183,0.049450018084531415
S100A10,0.29804088771478554,-0.02644959315564198,0.02315468714329496,-0.03254171200841993
PLAT,0.22257867571427353,0.00126294247719596,-0.006763991315003283,0.06077618465085951
SFTPD,,-0.06762459723388164,-0.09054849508611594,0.04235025306717211
EPO,,,,-0.015951193369272212
FGF7,0.043005954653385074,-0.07949093048582408,0.11732663110302705,-0.008664855495450366
CGN,0.020935746707328222,0.10424342083550621,-0.04018808207306478,0.06612923410629394
FGF13,-0.17900961163448703,0.07429887296815307,,0.13547321963313605
CXCL13,,,,-0.029901476687650676
ACTR2,0.02290954112135226,-0.07489392532863295,0.03322348467940482,-0.046822565807191616
SLIT2,-0.03507244980135921,0.09712837070398017,0.018012578330710037,0.007801584475530549
LAMA5,0.17548243255854518,0.06500439067122654,0.0073513869232466325,0.013194260666164822
TIMP1,0.30554039651007714,0.1032987672834205,0.033568878152299725,-0.029405325196503317
PLTP,0.31558703533445526,0.06655012486258954,-0.01563741137414712,0.03707333991579587
TNFSF15,,0.05288809258477077,,0.02491512713696446
PRND,0.015530541334432957,,,
NPW,,0.052357792563084475,-0.04686422376834151,0.02244811396904168
SHANK1,-0.037320852658619084,,,-0.028590136867952035
PTHLH,-0.011904639502291215,0.06081842170194105,0.04968462842757286,0.030866505325462035
SYK,0.15994769191259492,0.0802041997680066,-0.027311650364487478,-0.02286886956057006
FARP2,0.13273288893183136,0.14838877167630243,0.03218076089100389,0.00019560357898654052
P4HB,0.225248620135491,0.020825640517464723,-0.06039696083221999,0.021264479125766237
TAC3,-0.14839065720955155,,,0.05258039661885204
C1QA,0.3229405780113059,0.06187620882854981,0.0718271847616944,0.0631086987594075
EDN3,-0.021875271705600392,,,0.019866868053036113
AANAT,-0.005699736180599744,,-0.06881232422240166,-0.017503197290469615
GDF15,0.16638808735981075,0.031547550412834496,0.08992940515844368,0.02863098351567793
LRPAP1,0.1078846157008514,-0.09314433040097551,0.0635728753244156,0.0744849817992482
LAMA3,-0.06529209391094903,,,
VCL,0.08031481151062683,-0.008200124949387187,-0.05454037285340878,0.056932435745847186
COL5A2,0.2688090315954033,-0.05818184658883415,0.03740186495486532,-0.0004074362353328865
DKK1,-0.06388477561909107,0.044283260539101005,-0.0006091722459491222,0.01872182297105996
POMC,0.004524895322186772,0.018959462610919204,0.0040065520136702585,0.08624585356614799
CCL13,,,,-0.014687672558314432
CD34,0.17947078566681196,-0.045295586127593934,-0.003298400972924814,0.06810509604065419
SPON2,0.18831905900500034,0.024608964502180603,-0.09057749098641506,-0.026796131256501644
THPO,0.027610818434932002,,-0.009051344908185417,
SFRP1,0.0147058231940028,0.04355521654282392,-0.017761720285175968,0.06852025248761616
ARPC5,0.12213495430505467,-0.007876334660529173,-0.09322842058821194,0.01999053375004446
VEGFB,0.14584775560600508,-0.03688762410055648,-0.0004296313500435317,-0.004895127103843545
GDF6,0.0433913910210058,,,-0.025491988031429876
LAMA4,0.2642643902976608,-0.027982230327192863,-0.10864747627198106,-0.05107232658218449
NPPC,-0.0491845035630892,-0.05350360445624148,-0.08049760109571777,-0.02978416544176834
HAS2,0.19536649022989241,0.10664328263575677,-0.006090917812432819,0.006010631510310632
JAM3,0.1977939263031602,0.05310799949253459,0.12629381759009226,0.05195122233571567
MEPE,-0.03305527761121568,-0.04549540957650204,,0.11425959990187756
ALB,0.023956936785147334,-0.032351276452864744,0.0541613667221806,0.07616299499510075
SAA1,0.23040433321522336,0.022058347657975225,0.031208812233687943,0.04700298279591951
SFRP2,-0.019741978944764413,-0.03173444675063592,-0.02181912573224671,-0.011208024783426376
CHAD,,,,-0.0002133103160646684
CXCL8,0.13149574547972817,,-0.023492397363438552,-0.014675950435044594
VASP,0.13361088746861335,0.10452810369564694,-0.04938329864461738,-0.03897165114729235
PDAP1,0.22355362569840728,0.04909023185903339,0.042186960627276684,0.004602333062462475
VCAM1,0.26079481576951863,0.08413931747624949,0.027119997782245327,0.07732364334246804
CALM3,-0.25129715982995365,-0.00035218536968131093,0.10371783391441282,0.045003525672450445
JAG1,0.19746237564720479,-0.010976315503336448,-0.049600215674096365,0.006233806664688927
CFH,0.2229363599774874,0.022937801287438955,-0.09634001668119835,-0.005685549933809094
VIP,-0.0639535031703751,-0.055140829876885296,,
IL7,0.05685322210990766,-0.019105353314050902,,0.08967960925474615
FGF8,,,,0.05456457419952792
IL27,,-0.026561054231131778,0.022394211460922388,
PROS1,0.273910931044895,0.11794928985886284,-0.028979962284441597,0.011836557076265134
TGM2,0.1290387081908911,0.039291235456651114,-0.06214120796952979,0.027625852772299984
C4A,,,0.0969651198111265,0.08980668191715786
GPI,-0.1146209620414367,0.003442599294256192,0.022660597140234783,-0.05284722085400834
DLL1,0.0615675003985494,0.1377026893446865,0.014739072688951357,0.016177482152284834
DMP1,,-0.04819429289687798,,
DRAXIN,0.12641522124929117,0.11370512550534526,0.0730247506819808,-0.01206641158439001
PCSK9,,,,-0.015747222210120787
NPTX2,-0.24263369535157928,0.05324210511228677,-0.005120752972010449,-0.004615818210067117
PDYN,-0.19372468171506171,,,0.02537451676563399
RIMS1,-0.10014278350801671,-0.026486742749667117,,-0.03796484713343461
FGF9,-0.1127696115142503,,,0.056231399198318724
COL4A4,-0.028736920471690474,,,0.13300703149260953
WNT5A,0.17235683693361492,0.03414942007822866,0.12374454216974955,0.039741307648775696
F12,-0.09361195554463576,0.02203828575496603,0.08066557081479783,0.01896106555600402
BMP1,0.2642070423174394,-0.05811265378604557,0.052875811675342374,0.0014004283131795257
CORT,-0.09521763836139627,,,-0.02275012271665346
FAM3C,0.09302166192815593,0.021325275369666274,-0.013882563670043471,0.012836436292305959
DSC2,0.0004590777678802357,-0.026756099862156952,0.04205705939732928,0.017581717955617665
BDNF,-0.14984731701569082,0.06510620682992435,0.004770135341102768,-0.009111898110841685
NXPH1,0.08992810137497766,-0.011500175997088732,0.03486543248757734,0.0845213525135707
HSPA8,-0.0790273816465268,0.08601946625866203,-0.08284946188158339,0.1125381978288371
LAMB3,-0.18479177430406882,-0.030332269078354658,-0.016270113777582234,0.06739515056742475
PON2,0.14091367821945425,0.011641476319624287,0.03984802399636508,0.13648914182115943
TF,-0.21911786252145365,-0.03429302901681334,0.03467754614203047,-0.0006069789687760222
HLA-E,0.26771954170523693,-0.0006181146742786782,-0.04299228470522095,-0.042411478117723805
OSM,0.14890156160955695,0.045799409464311006,-0.016129626917578386,0.029765043517148652
ULBP2,0.1041319775301975,0.09248974402343957,0.0004338703347051738,0.03149400465297815
VEGFA,0.13290655060553894,0.11388462791758533,-0.004568900107240702,-0.06484174239527467
TGFA,0.11284135974975662,-0.04950055541158369,-0.04273894693802201,0.06528942515934395
HLA-C,0.33156679836028874,0.051247739756991734,-0.009915910738723275,0.04422226805232311
CD200,-0.11809729656455349,0.15585943730220495,-0.008209085765873694,0.09129556975201053
BMP2,0.11828080212488244,0.10325777574267761,0.029684277645567678,-0.04718184998699745
TNFSF13,,,,-0.025543724530530266
CSF3,0.039597227661861537,,,0.06356949339815453
APOA1,0.144137222513271,0.006266815164515828,0.012261199513777106,0.04649522907636165
IL15,0.009329202443462501,0.05364461704230089,-0.033619869252653894,0.01155546793892217
IL12A,0.2183170585459949,0.10247661217454254,-0.013602439208721244,0.05602415016007685
ANGPTL1,0.18853058583331955,-0.005672133282515394,,0.08853945778159826
FBN1,0.1691592670633196,0.025675610763461677,0.01399764933493744,-0.016176700010114235
CD274,0.06049585079198414,0.03881931932036279,-0.013215326148094852,0.07160845835557048
NPPB,,,,-0.03983520121922791
PMCH,,,,-0.020279444762116152
MFAP5,,-0.05673516396424135,,-0.0030380531458300184
GDF10,-0.06276000801201545,0.04306142700973659,0.053888806012261835,-0.024596834065440814
COL4A6,0.13633520462565918,-0.06688013636246218,0.05972322075366799,-0.009713363877150126
TFPI,0.21485163748353223,-0.02289410466686267,-0.08031507118841318,-0.02759105680211801
CNTF,-0.008514776301783782,,,
FGF11,0.26420939982120867,0.14974712637824786,-0.013635659102199035,0.023955731029944704
JAG2,0.05508802558223093,-0.004420651826743122,-0.054895218292135735,-0.0005345774319222344
CCL18,,,-0.060650051907553244,0.05390123874147537
NLGN3,0.1674436030892062,-0.0012582179080822323,0.004173136502751653,0.07564861835385919
CNTN2,-0.03370683610585654,-0.017076281892907386,-0.04593106054043894,0.014385345158865403
FBLN1,0.13656193878019013,-0.0506578393952533,-0.03425038187367834,-0.008952648870857192
NTNG2,0.03341293754855633,0.08545061110508903,2.7194086105434192e-05,0.0012278778215067839
CLEC2B,0.24465849594282243,-0.0040455913785407945,0.0256694547245764,-0.028733483331940625
EDA,-0.0047659842521336855,0.033916224341183944,-0.059864006544984395,-0.019552541571068574
C1QB,0.3504217865203551,0.10796850671846037,0.08440738743640128,0.057629608385472875
PSAP,-0.1656952879068881,0.12326237394060054,0.0953287433832433,0.03736899666631155
APOE,0.1600624487672302,0.018386789627951382,-0.007607014515788465,-0.007318128082609532
TIMP3,0.08169400075178422,0.04119605959361302,0.007236271225614495,-0.012600081894576835
COL8A2,0.08705822202790466,0.08225622634048525,0.07596095519887627,0.0027283690997842052
PTMA,-0.1461661197366455,-0.009157448310646516,-0.08951931517580225,-0.08237927186892813
APOC1,0.36644785436083943,0.1371699187958548,-0.019572517138448927,-0.026335353340758788
WNT16,0.021906517507720016,,,
LAMC3,0.21928120446388372,-0.031583265303394004,-0.09449519150140506,-0.013273890983630778
C3,0.30795960581181037,-0.021262039288093854,-0.0030619123469697476,-0.021659485529568045
S100B,0.12787047132129467,-0.0941333448209859,0.05280615677985218,0.10436922339207522
F7,-0.018453176041686056,,,-0.020602599254329015
COL6A2,0.24314786139779254,0.010176638618402461,-0.13395586654138023,-0.022428324637045947
MICA,0.11110834557897996,-0.01142636228123946,0.08981899203760221,-0.01095570302294991
NPPA,0.010384613894552273,0.026900990820085513,0.10637757296687798,0.045380113248005005
COLQ,0.12734190599065212,-0.02283371975074623,0.03681020990633281,-0.012466514819065081
SLPI,0.2821448030142394,0.08694632924801754,0.03964715871674125,-0.013133909922318927
CD59,-0.1176135567131543,0.006679353517768867,-0.002774566339175495,0.030953479687721885
PDGFD,0.03794377137447785,0.007109788731240745,0.08347800248756214,0.020178201652086947
FGF12,-0.1676391143464476,0.022780614201030214,-0.0013081339671311024,0.0014509179232875256
TAC4,0.11575602905911456,,,
PDGFC,0.18961226496867564,0.08726175800177818,0.014907789234930831,0.012906615436118285
CCL28,,,-0.015731334899790537,
GNAI2,0.26955633418128105,-0.007186508857878982,-0.026031841657036526,-0.04319826831699827
IL1B,0.201274776166799,0.1581377514440388,0.03641803414348372,0.025892508225395034
TRH,0.10159258152258227,0.03904184520571901,-0.008238727343917151,0.01626347712451341
LIPC,0.05571719928993555,-0.056735095676410004,0.11609227459354818,
UTS2,1.0,1.0,1.0,0.9999999999999998
CP,0.11672569302172071,0.017702691620334537,-0.04902411989671742,0.047444882907960194
CCL25,0.08807394708625885,0.06709482564147536,-0.004077506566315315,0.01653890862274978
MADCAM1,0.040587632544102796,-0.03454142747383079,-0.012528846266981874,0.0024977791314468117
SEMA4D,-0.07711045696826586,-0.014843232242845948,0.07771577652583188,0.03163610184993325
SERPINE1,-0.15588393006190965,0.0749572566972364,-0.02414587740363363,-0.03778120336725416
TNFSF10,0.19103075094194266,0.09930559377774326,-0.07870695844425499,0.11513814498826659
FGF14,0.06887912039862444,0.011801594039291343,0.08685462184811601,0.011585660804707975
BST2,0.3225746069682259,0.04800124275838181,0.10762155499606083,0.033329276458989664
PTPN6,0.18767187373571947,-0.013055293254661761,0.04244310063359556,0.02376338529127927
FGF22,-0.03922579504297343,,,-0.0060325095544795
TNC,0.2692327919094966,0.014363076500368091,0.014616566676319697,-0.012220386407887276
CXCL3,-0.012472498507626816,0.05271336454167239,0.02722461782696439,0.07207570913855056
CRH,-0.06839168579610343,,,0.07053112667274941
GREM1,-0.026667670885416647,0.06408208283407854,0.10786263595986426,0.011802928746675923
MST1,0.18148634027393498,-0.00506437253991213,0.028921082086966896,0.11419215303737196
ITGB3BP,0.1810361123040882,0.0275151865074315,-0.031591590243394294,0.009474015487648478
NCAN,0.10156787911998572,-0.07664060901490047,-0.0072745603434369276,0.07211323514721255
DLL4,0.21500456955556335,0.038053452564408355,-0.10094493213346353,0.01613898223426693
UCN2,0.007401106484416231,,0.01175076312442725,-0.02722862036095643
VTN,0.06714716041174801,0.06414801323128881,0.11408907720808335,-0.018233305614542537
CD70,,,,0.0701635681440335
GNRH1,0.057884351580970515,0.042896442098898854,-0.04380704342111734,0.03376991225020509
CKLF,0.23735815087249149,0.12677320342233542,0.07245267076411022,0.06934679806659526
NTN1,0.27287804949587746,-0.004329723181345635,0.02020649882523821,0.056690066043297356
WNT7A,0.0644585650778073,0.01596018422362858,0.04610113400063436,-0.03830350408349857
HCRT,0.02718137529295233,0.1151837960097384,-0.008184189523857533,0.0050035708122665125
CXCL1,0.06478165649545792,0.05164920204496585,0.00397946807214147,0.04656626705912847
EFNB3,-0.08403721155346096,0.1280976142583605,0.057420992630900135,0.05045837277143485
CCL27,-0.02995603713735569,0.020430711047392726,-0.03144393034870596,0.013607196873049907
CCL7,,,,0.13026156830530347
BMP7,0.15782377808713915,0.04680802423600069,0.015465275320489724,0.03112938198984522
FGF5,-0.043360934061358276,,,
NRG3,-0.12513945980981556,-0.08966380234968399,,-0.01120425011404885
RETN,,0.04293554834673735,-0.01580920573924766,0.05525145296598937
OLFM2,-0.06505374097373767,0.08345613048035908,0.005753328416738712,0.02766906533419563
NCR3LG1,,,,-0.025676585720380053
LRIG1,0.18346354827958616,-0.10377637536915742,0.06359781160683325,0.05291245269582435
SST,-0.21331621204371232,,,0.04453056656274711
TNFSF12,0.1433143497213356,0.04474566288507287,-0.032915623112137575,0.025806321219881908
SPP1,0.3682653819435401,0.18559162428544998,0.04026242990054658,-0.007038547807162437
HSPA1A,0.1335713551862277,-8.00331330440533e-05,-0.011778825728105211,-0.008599036012830838
VWF,0.20439969692770044,0.06726355651036556,-0.0028060050368406524,0.01508465118815099
S100A9,0.33096228833329366,0.13186761833644872,0.04970196083567485,0.02109609165318801
DKK2,-0.045889093842581795,,,-0.018588496034219776
NTF3,,,,0.028292383554693785
CTHRC1,0.1503733310322435,0.03665751646781795,0.04390431870042629,-0.021307497630090034
ALKAL2,0.08122593725799956,0.011218398243980873,0.013605551080704765,0.016007534181740564
CEL,,,-0.08263292962273691,0.12929649119332468
AGTRAP,0.22361447916468177,0.020009371903287495,-0.05669989591006733,0.07050659644373446
HLA-G,,,0.108028515903474,-0.03239822728526327
CCL23,0.06769270566903286,0.0830784017039171,,
TCN2,0.21314937995621994,0.019565024066311654,0.025916327617579345,0.014515877357991945
TSLP,0.20046741332695492,-0.041600768006991966,0.013606071525093272,0.07489356292288252
LGALS1,0.1691337836257898,-0.05015049917205347,0.007746520015887893,-0.03486055153645247
COL16A1,0.041886319947839354,0.005029628741644173,-0.025872555914726463,0.052706399897026815
PDGFA,0.07328328734067517,-0.12581551140034536,-0.022816927353299665,0.01845121058329247
LAMC1,0.22965595051930093,-0.05195700191826589,-0.12907278688564516,0.016136740054743096
EFNA1,0.148064553342017,-0.027912083669721574,-0.003181661036833861,0.060614568532521174
SEMA7A,0.11252152649826105,0.036991275550155425,0.03135412516507836,0.007358099250075816
ICAM1,0.2575508523765385,0.11693601671495789,0.12742353872751552,-0.015947977196510994
IL10,0.0648572734414339,0.058479024392357026,-0.053939022607476,0.015334715833330731
PIGF,0.14302610047109382,-0.04563514461011841,0.0687684143639909,0.08488600513932039
FGF20,0.015038961953971761,-0.05095864512928712,,-0.022750128362570694
TGFB1,-0.0063164152406026885,-0.004989725642723602,-0.0751897976111117,-0.02589805004199582
NGF,,,,0.10724397270099985
SEMA4C,0.0238944549404153,0.04269592420330493,-0.024526074771233274,-0.003266460829366049
PROC,0.09279753698277499,0.04975086098614903,0.08287724032898293,0.055461991816252734
CDH1,0.13938196848966047,-0.0021296856132133274,-0.024442413521142122,0.05926886433968305
QDPR,-0.21737920433883995,0.05436145634369202,0.05527231020072901,0.040476960202828184
IL11,0.032810211104511225,0.00792576994681216,-0.01050925235517114,-0.016748946313651935
HP,0.13136854529242953,-0.005835756790161824,-0.0209728660249074,0.0767358485046509
NID2,0.19408994463367588,0.014313292335230364,-0.12495998091426286,-0.020012287186121688
SEMA3D,0.04359956423226287,-0.05514069964688603,,
LAMA1,0.25223154761198724,0.0717279812166559,,-0.01128314354802182
RNASE2,0.2578258698695459,0.07633930053322445,0.01840565018489655,0.10555361152707489
FGL1,0.005983450970498165,,,0.05712672983897527
PTGS2,-0.20428669476001995,0.049791494030321126,-0.09258945177521764,-0.015720516753814216
CEACAM16,,,0.05834512229208041,
NLGN2,0.04829403615471786,0.02182274496432295,-0.03982174047324398,0.09319852091857579
NRG1,0.07940558023265738,-0.02438958589152679,0.023727696409543707,-0.030482754169216322
CALR,0.22033135876799345,-0.07002260512268636,-0.04239097458075499,-0.045626832904284174
CXCL9,0.009379380740565121,0.02755171086677788,,
C1QTNF5,,,0.006945147419197466,0.0030718650488521806
FAT4,0.0459154583589401,0.08365413352919429,0.032836261866926834,0.013114311678927423
IL16,0.16620741247961066,0.0564931747615975,0.09889605014894841,0.015518133987439479
TIMP2,0.15769458320353896,0.014958657069227535,-0.008796370540147303,0.017440005793045128
HPX,0.09464645389478771,0.12372919046788365,0.04486003062468756,-0.038291896352922884
PGF,0.24470170551367185,0.015015582382722272,-0.10468426824657323,0.01275631221053211
NMU,0.053935863356243396,-0.016284249717196914,0.04658805033847689,0.01944577210056489
PPY,,,,0.011857633560057678
UCN,0.10225466301269404,0.0649774770396562,0.051557979435868234,0.05987587235690954
MDK,0.3034539004012127,0.020805489002983506,0.012146980517764612,0.10872137091794819
CTF1,0.16542323307137322,-0.06430686362160899,0.02232485114262875,0.0414607594313431
LRIG2,0.08479355273315473,0.10707379876483133,-0.007087110991715232,-0.002198819968560469
ANGPT2,0.2491405373209091,0.00917401125826557,-0.09027217826202877,-0.0019935849836521893
PROK1,,,,-0.014467020819913808
NTNG1,0.05335961167333519,-0.039447473426297994,0.05749858420358891,0.03138931484477397
INSL3,,,,-0.02200436712846397
SYTL3,0.15082943634788382,0.1253777662320758,0.09085570263236249,0.0255644598565533
CNTN3,-0.08531458823254182,,,-0.01865536566927214
ARF6,0.08816756806043526,-0.0019607379436252007,-0.06130825790409711,-0.020155954664095477
SEMA3E,-0.04662266460448859,-0.03187562814629589,0.0365241649948557,0.13025339024538476
PROK2,,,,-0.012570710021194472
SEMA5A,0.18761812472488565,-0.11192973314326964,-0.01334442853131837,-0.018785142194070355
HLA-B,0.3269940075086324,0.10217625371455877,0.0351225506005392,0.041182659726738555
APOD,0.08828776534468935,-0.061879716831561585,-0.09495247771758197,0.10651500404272972
GDF7,0.041005360362719345,,,
INHBB,0.11897311498307009,0.01546698972950902,0.03539911686344754,0.019187433876134176
MATN1,-0.011185477686692844,,,-0.001094876077159653
HDC,0.08059124955617579,,,
PIGA,0.06925818219050606,-0.0063549261814358935,0.13200978923314613,-0.004133410901507283
KITLG,0.09997773283866306,-0.042869887731272746,-0.009131233949801018,0.0367571065223501
SEMA6A,0.13041552141317383,0.076766413629742,0.09532699243622694,0.025140622753348846
BGN,0.1792984863443565,-0.004387261485900655,-0.12144835834817853,-0.04126114732943994
ANOS1,0.15721215900216198,0.020379465697806205,0.14589807668053378,0.051666585455091535
AGRP,,0.15634763174924504,-0.05356350491365398,-0.014905253585738062
MIF,-0.014419461408258014,0.023234753184917665,-0.014504706368979929,-0.05612969125064246
PTN,0.27803245696448425,0.07160148478136913,0.09446688557624097,0.09310972626067401
BMP6,-0.01839812754336583,,,0.04033278380167524
ULBP1,-0.05399506111725905,,0.003989510905386376,0.023908764652571298
TG,0.036168487292978675,0.001175679580397512,0.0535851819202857,0.08153321964975584
VEGFD,-0.010253871615497902,,-0.0022976507450892044,
FGF17,-0.017622533813648075,,,0.11983478902159042
PODXL2,0.05442691881145433,0.0971057646201153,-0.03250585670541898,0.017895528277759958
AHSG,,0.05529699817799665,-0.04178895229885815,
RSPO2,-0.09005604102027365,,,-0.003288230646288704
GAS6,0.17242028429061437,0.09862057149745042,0.04188421449392418,0.005049258768430228
ANG,0.14705330326433597,-0.04995146621347265,0.0363123186522774,0.01620588793426452
F13A1,0.1460530454938146,0.039331820189177344,0.04668245621366766,-0.009360119160731947
TGS1,0.11148315538743324,0.022262461587042377,0.02856995177656905,0.01289750671672559
PTPN11,0.0009094918210851993,0.00577688643781015,-0.08602068987681381,-0.010849404377446616
IL23A,0.08301080818080561,0.019989488975795205,-0.06644594182606908,-0.015747216716829746
CXCL11,0.20606807602154892,,0.007294149396952322,
CXCL16,0.15837929771879153,0.03514388108925158,0.046539705813959935,0.06767039268374797
NPTX1,-0.19547993580866357,-0.06761500333487352,-0.12776494577402375,-0.006125624843017007
HLA-A,0.3231209157590625,-0.00781671502136429,0.09054479143460702,0.018120651158038494
ASIP,,0.04144798241258582,0.05183834901918438,0.009076407580082883
CD14,0.26250962776613174,0.09743786394393728,0.01530856153393729,0.07567702592812964
RGMB,0.1359540879294191,0.0007809151669369843,0.013372331475477381,-0.0013464372504778377
SPINT1,0.13216682648532596,0.046041112396185,-0.034430824570336714,-0.030702586046685923
APOB,0.019843420094067424,,,
ADAMTS3,0.2673623398117755,0.09198045398313746,0.005305913913080989,0.1104567837276757
EFNA4,0.15949691110061867,0.0426496694656027,0.040410935786377535,-0.00819011075880778
CUBN,0.12532016365104376,0.06289869712965752,0.05004819991552437,-0.00983391517544832
ADAM15,0.06747137397690468,0.0034921627242281337,0.034845457409241484,0.04656082934337642
TNF,0.04121911921113148,0.023546061422478674,0.1212638475533241,0.19639460637697737
