,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GRN,0.036043389378552705,-0.0175481740995949,-0.02129238641639371,0.041918817703516846,0.053543069704515577,0.0186805793452567,0.06381184353138547,-0.03629377322274011,0.08421540406077622,0.006666583827150192,-0.017473802742434597,0.017730671580548182,0.055929115727054966,0.024882419004635337,0.0023286810409973695,0.04062234906445472,0.09295261563695419,0.07273805062457574,0.016105829998525247,0.051956656008983755
MIA,-0.02223199120683366,-0.012110980372443809,-0.025541655068124558,-1.8287376129254058e-05,-0.015536474549247944,0.014461385863291314,-0.0051902324020539,0.08291929419610523,,0.0022454330317668567,-0.024713090248245966,-0.05317123486463967,0.03901266507496962,0.023524042055951627,0.019626626990050963,-0.05955550895457897,0.07932084980963623,0.05337429686899869,0.1787423252570481,-0.03661097950650366
COL4A4,0.02942586201277574,-0.020649436014557102,-0.012228235577219913,0.023533843141661258,-0.01891169761477149,0.009622679473036225,0.01395789073019635,0.024774797375824963,,,-0.014252430959136324,,,-0.06273457139586026,0.016834157136731642,-0.02429777512209543,-0.0337200550746796,-0.02189957437146344,-0.0531713692361221,-0.007238633202049351
TAC1,-0.016985060434957754,-0.07041931502321705,-0.008954663095026308,0.020722163538348104,-0.03343431606464376,-0.03849149496115342,-0.003445810641135993,-0.030432980029252182,-0.06596964265840384,,-0.06055420189430277,,,,,,,0.030141774930478225,0.019518602914036853,0.06708393375301405
RARRES2,-0.043551073685765114,0.014628320093435206,0.028226115310232232,-0.023490302884175574,0.03275175471701292,0.07019351464106866,0.08852928102591268,-0.02187487548993631,-0.01580145694251264,-0.1304203921484253,0.02755975970423527,-0.0679467268508341,-0.0010653801885968052,-0.04773889236886008,0.09608223568080702,0.029232114651823234,-0.009450246537653407,-0.021238022118802678,0.043728124711370844,0.01675595991064136
FGF7,-0.04623148290566991,,-0.011291548882020953,-0.02808849551619094,-0.047428714312765886,0.021690293528816396,-0.02473484177807964,0.004358855477287391,-0.027428696297980202,0.030986590977014776,0.019175193152599773,0.04898575024020493,-0.003937326271517602,0.019693500418623236,0.057015559980706815,0.05516336298124815,0.012628924884749327,-0.010216438441338477,0.0951279440271943,0.033583072697807186
EFNA2,,,,,,,,,,,,,,,,0.1807771874327585,,,,
HBEGF,-0.03246737647310963,0.053349065364397937,0.048688510365574394,0.015412824103838464,0.08850317715072815,0.008436690311826424,-0.041326520623160015,0.0044711263784048055,0.14228618259850376,-0.0006543852907836056,0.022751125042853194,0.06089618110354342,0.059825928918479696,0.0135284695940856,0.03620197561553744,-0.03479419512040288,0.0188871677920049,-0.07601362535447805,-0.08288449147511139,-0.0036861152505356025
CSF3,,,,0.0028961951007510996,,0.007760415861567373,,,,-0.064361093264297,,,,,,0.02452679463838931,,0.036747722380828546,0.024422346833478572,0.011371038060987916
PI3,,-0.029729792601945904,,0.0015669539665131146,,0.023977357841632765,,,,,,,-0.08688077604514909,,,0.02459020712005969,0.00781768832025793,-0.030928117358996077,-0.05650358822209846,-0.01893390355166307
PCSK1N,-0.04994295630567348,-0.04448688451989916,0.009607076973883516,-0.020168071761960525,-0.00820605884356677,-0.01720547471520906,-0.025372214160946833,-0.013514429421578072,-0.05204308286016856,0.049976068186577516,-0.0398588653700995,-0.046027943676649086,-0.04182484976000345,0.012729009779903856,0.05021996462287375,0.07554631707049204,0.06386686601426429,-0.0137774532443644,0.08408602599802086,0.02916460764123701
NTS,,,,,-0.02308688589528261,-0.01969275665137484,-0.031041815545826086,0.025752775486989458,-0.023815527642666236,,,,,,,-0.01757163604583635,,-0.05758485369236375,0.062781873819132,
SFRP1,-0.02471369197187137,0.040709925047589114,-0.05972537406628448,-0.020854592669610827,0.00895213108848335,-0.04211905327489246,0.006256548786053261,-0.0010410520043509142,0.03315075275234759,0.0675104026611305,-0.007904587117012007,-0.13917551067895614,0.041691460775192424,-0.050550499056803096,-0.01519834902645029,0.033386192008942224,0.015194541099811726,-0.022414209007614316,0.021974599996331345,-0.04637904084776079
CXCL13,,,-0.007628381447809418,,,,,,,0.03961797567772427,,,,,,-0.03705668785632169,,-0.03934602189283859,,0.04619776957165992
MICA,-0.03341940086262954,0.015646958319876076,-0.017905951506384986,-0.04227061194032328,-0.003602587498128171,0.01903252438878748,-0.02257189857099265,0.0002427211509098704,-0.01169955093699965,0.011728550737702747,0.02721664237387298,-0.049278896725262096,-0.016098784250896427,-0.11000265618161327,-0.042264871059883156,0.07055066256480706,0.037087891551446435,-0.006728781105343341,0.06879849343834131,0.004311560561296527
TG,-0.01967077587144711,-0.033003543461511686,-0.027266338484599657,-0.02250540957212433,0.028483322984508754,-0.019336915657580948,-0.02622107346352416,0.009398461815595168,,0.02749490307341676,0.03173962734371217,-0.0403802427387785,0.19334326756811623,0.031253071063868466,0.0860387870571411,-0.02164139065890051,,0.0057825576870317525,0.04587946838901517,-0.04022132455856437
ADA,-0.02132920478845756,0.03605729531709088,-0.020020416355417476,0.033715421739202146,0.09351367668738743,-0.00394895115485422,-0.008770268951745134,0.02215521737346208,0.06068974290267534,0.015651783307234966,0.028844447911264833,0.03138672430818741,0.02494025580790009,0.0798060321921787,-0.008317766979415551,0.06872343679252566,0.07629087692187708,0.09240747837617533,-0.020474512512583115,-0.019888735363754777
LAMC3,0.008758261393827384,0.045750235877008515,0.006866957001325667,0.08148077914555585,0.09457519525589306,-0.026170842430488443,0.024446722645675194,0.06633943099706462,-0.02078382761113265,0.009754209455023172,0.034983119138399923,0.02763795183961637,0.027254345360313542,0.08523464763721478,0.056164498383167415,0.03105333928391884,0.146779804424113,0.04476302547136895,0.039640923902394744,-0.03583479416788056
CCL7,,-0.009596950211189626,,-0.016271375163093474,,,,,,,,,,,,,,,0.09471145827694752,-0.016601581643089423
NGF,,-0.024376328166434032,,-0.021569064926819034,0.07893926665259263,,,,-0.023815543323611056,0.045664425750673754,,,,-0.015282099663659085,-0.036373779866449345,-0.014229088104712044,,0.029143323661468726,-0.001845317551667297,0.013793001597174084
TNFSF15,,,,-0.018118972066869455,0.053365881268936245,,,,,-0.040986409249534665,,0.11708181366792132,,0.017029972445524413,0.001674473159988683,,,0.06169674235940334,0.01306332564768899,0.010797778602325744
HMGB1,-0.04840633725215863,-0.023149370195862735,0.014070955648922757,0.047358999257563414,0.02547077495637224,-0.016015577088677773,0.0068760544209573215,-0.0039047672993264477,0.04347384962481515,0.040698979316115644,0.06148974105284959,0.036229168050349356,-0.11985290399512176,-0.015803117534272954,-0.07493697218491593,0.029447236655106224,-0.01786672403662573,-0.043624157539270236,0.0008956880330251211,0.06371104208285742
ITGB3BP,-0.004048625856718813,0.021553152506915398,-0.002996473795254945,-0.027655786258496524,0.06844904118601558,-0.037990974175333564,0.01652315257011024,-0.0016717244150569264,0.026739189104541865,0.016359981103122357,0.026914927824843345,0.0003230074137251301,0.032788169813394365,-0.0024856141224395075,-0.016984957073538195,-0.05819432690967673,0.012102086394015341,-0.04372232562891987,-0.028160911232645736,0.03870038382395777
AANAT,,0.027762968680515154,,0.10765625291092255,,-0.01445212445694157,0.037864120738466726,0.12448891113632099,-0.02239011318556966,,0.041708178316513335,,0.14853670587974135,,-0.02549340977229838,-0.019409393606705874,0.08278617202412397,,0.07066415042760958,0.048817695019019475
RELN,-0.01630759471203579,0.04224918112754118,-0.0205030700870247,0.02353159437824975,-0.014642456119232171,0.010129852837849425,0.011639598401124211,-0.015922840356046915,-0.07867389675229372,,-0.03563852932434728,,,0.0018189820687333296,,,0.02546712922609371,0.0800950799043178,,0.010640143677148285
IL15,-0.02540795109974255,-0.011670187789781251,0.014891809392941513,0.03138371284075431,0.02892137233132081,-0.027095080986894282,0.0072704236307169915,0.07376941017439521,-0.009551095470123016,-0.007254673167301579,-0.029855927544269495,0.0169800146116404,0.00894404588752318,0.015421745691347024,0.040521761147823125,-0.022474958255585573,0.013623399229268116,-0.009257687644461185,0.007543128407313211,0.09029485830657759
UTS2,,,,,,0.031669803865106955,,,,,,-0.050026817416633916,0.05959652162552248,,,,,,,
BSG,0.002099481242482933,-0.0640264720882767,-0.06688098796479086,-0.011971918490962694,0.029284754817920252,0.04504829099596118,-0.01355418287301113,0.01010962384282361,-0.024230343306285224,-0.06641482784962159,0.05410763023440329,0.02125598494251908,0.08811327406176446,0.002717275685710548,0.11706878657233866,-0.0032364111400215727,0.1438122585270117,0.030140363995629103,0.12152016446716354,-0.037211593456880125
ADAMTS3,-0.013144403915933526,0.013299218086206656,0.05033571504452831,-0.04461580212154328,0.05984427896282219,0.027810705962896438,-0.05312042316760718,0.017459682393799802,-0.0359532606772667,0.06681956152788761,-0.0009377228978981403,-0.013350414247662987,-0.1437887336341016,,-0.030525762865630936,0.04348810114437738,0.025212644260634156,0.036953112681175744,0.10622815069428115,0.06522155711745709
CD34,-0.0342865821950497,0.013385156151169156,0.03868080094149658,0.01621047905306833,0.10081880547127854,0.015374600816587035,0.07259266062867228,-0.016754118243534014,0.07278461679193136,-0.003792191079780865,0.02887285455858072,0.044207136016853416,-0.0292137626246135,0.01073901752373922,0.040619036418877985,0.07776068717186366,0.12460286207205445,0.05717248868021762,0.005658598486141094,0.06572205574361357
CCL23,,,,,,-0.01644422350823923,,,,,,-0.04793482853154531,,,,,,,,
PLAT,0.00873565088892286,0.052323765754569054,-0.029326814323837692,0.003252572547109509,0.09632786049455054,0.010461756487148038,-0.05925939592484137,0.07224992535013465,-0.006234950564912355,-0.048611250410797655,0.07425933551781579,-0.007968911583406043,0.012084503389367337,0.13160102541063226,0.06054009777011768,-0.008886882320170215,0.10256022669694602,-0.06233965168534791,0.014064451495946659,-0.05791310812417852
NTF3,,,,,,,,0.07498564023115636,,-0.02240318867325703,,,,,,-0.02100696129344579,,-0.033288078808473766,,
LTA,,,-0.020051751026277747,-0.020854591694000203,,,0.0016783390436123041,,,,-0.02985593122969912,,,,,,,,-0.03880637104845188,
CKLF,-0.030614506220491382,0.00015193750058784062,0.017298112463284717,0.006404160107886548,0.006920813705008057,0.048430364654624955,0.03222321137752999,0.0371127459917499,0.053907002002387176,0.05668577088500729,0.1165725911000825,-0.029514883949661813,-0.02533334997929509,0.11600580185698169,-0.03466275913976992,0.04754854512892639,0.02795008556536377,0.008852135495526825,0.12391927010501476,0.060283108507104846
APELA,,,,,,,,,,-0.012529465268859627,,,,,,,,,,
CD24,-0.019993233259433134,0.031067120432324683,0.01724578939534412,-0.03813889772651372,0.06343599415524273,0.016903437143930347,0.06577166242450071,-0.009236568627688095,-0.007284130154023682,0.09434056375615253,-0.032768155856837726,0.09197873632502797,-0.06744992271063786,-0.20785330743348301,0.05975854897522329,0.033857445800589914,0.02232857348989062,-0.052834378725702444,0.007991625810676393,-0.02789014475812603
HSP90AA1,0.0724002267826561,0.025976742947530385,0.05982744136624692,-0.012637526803575185,-0.036893250260294004,-0.0671581344301161,0.11193632201635291,0.04816135658382799,-0.016550124805647416,0.03294282008305111,-0.07588085427995733,-0.08454491807296119,0.048822129455074456,-0.06842419715982959,-0.06348460504111521,-0.02001996559749411,-0.07145207249630685,-0.02656911603896416,-0.08397102748647836,-0.06873979189392641
BMP4,0.0027873804151814516,0.015410147857657765,0.025474339510811416,-0.0007083187179539964,0.05555150000472868,0.007919200510285235,-0.014848981658129552,0.016527835410753294,0.026185532534851667,0.03882651072824825,0.02746199390697537,-0.05090013022477085,-0.04614183189766391,0.010350262715425815,0.06330185553945072,0.0384957850233653,-0.04789039649379659,-0.02054395537698129,0.06505684223009076,-0.0029425045414663018
SCGB3A1,,0.005846069947971031,,,3.20734693852979e-05,,,-0.012313394324892781,0.04319887191454327,0.05933517902438306,0.08967564318096483,-0.03134976389262356,-0.06924183926307007,-0.024343705560644368,,-0.027609245916037,,0.03051946197850885,-0.024488822135263707,0.0005460917619492278
IGFBP4,0.007249846497644846,0.00700263108130973,0.023684018860230027,-0.024214335332422027,0.06542686252123972,0.0024980941576723046,0.031642828558476416,0.026033123412986577,0.047790496839689174,0.03659949239596189,0.05546782609830983,0.030377955610460344,-0.03386311099824861,0.06529534743183939,-0.050645528316275466,0.05430872551987957,0.1489815938460841,0.05132611313597717,0.04385519466930488,0.015067544582467823
RSPO4,,,-0.011054329524445756,0.031033199283083256,,,-0.026413966017524652,-0.012313392523780312,,,-0.015258252756844526,,,-0.007754880715290128,,,,-0.01115919941025989,0.08247732514119818,-0.03464467664545505
LEFTY2,-0.019476285434884603,0.06146062299583743,0.04647969783702724,0.05703183062271034,0.07941521253661324,0.05459985129809817,-0.0008623891264463987,-0.013501785498424524,-0.023815543323611056,0.011253867592860279,0.05549157942650213,0.0050578509753525696,-0.023704644225572502,,-0.03257841712677836,-0.016583809115518915,0.1469481538693268,0.00996054251915816,0.0690010901994737,-0.03474119591300675
PF4,,-0.024756185796315805,0.017348867588282933,-0.01419645426459377,,,,,,,,,,,,-0.013219638556356038,,,0.0584994001065216,-0.02713913557463663
ANGPTL2,0.002492981170739714,0.014772469408398027,-0.02263424195685143,0.0024030705683144764,0.08730745346012295,0.004139750109901975,-0.03245568903351737,0.023029910363780142,0.05610947577011391,0.03235741482326484,0.03163328900652286,0.05753252017203828,-0.010834017529690376,0.08627375119764741,0.0559633166513188,0.02860056571745469,0.07703184479020943,-0.040310584542676116,0.006968753446765716,-0.05556447746554405
LRIG2,-0.010068961310951216,0.016513680405650967,0.0031164491560490195,0.02791324089988107,0.015241162937185651,-0.028237139191120496,-0.020885694628337694,0.01886918538456964,-0.015379686356391292,0.10042127775688456,0.02554638934053991,-0.062467743023750806,0.07752574462397199,0.021834527717929552,0.03688798456399966,0.06058470445096019,0.007819547032568286,0.05159947824721439,0.07147868446476362,-0.04452668468713829
ICOSLG,-0.012427479769257819,-0.017078119538324305,0.04644231849960558,0.018029391330153816,0.05039402980416685,0.026247394352089153,-0.025568073230246825,-0.023368519583794812,0.0212694181907143,0.06549076543774443,0.047723558697577446,0.012905687266897736,-0.061274941953247425,0.05230246375077859,0.027416948740357223,0.01463722469426627,0.04069443653007932,-0.02899569099127515,0.08441458666403032,-0.052654517083690094
WIF1,,0.027613887799079573,,,-0.04082337522904734,-0.07003921739802707,0.06123031388100804,-0.01072062499295804,-0.02226217827325237,,-0.08234069896888593,,,,,,,0.08544829177293546,,0.0010031755934217154
NPPC,0.0020407273137430892,-0.026020377063975923,,-0.009124243716430261,-0.018883606026405684,-0.03891177320733906,0.018397822918768906,-0.017112602259386447,-0.059127239474216775,,-0.005190152095779368,0.03131433180110606,0.014737503042398297,-0.09121265836171853,0.06765633868311997,0.03981471747877122,0.0507970585312363,-0.015469930405405381,,0.019471194038718023
LYZ,0.05609633876142706,0.05111933779536434,-0.03978264038081568,0.049328188759615296,0.020384326806107866,0.04138041131198449,-0.015811221475603796,0.017945176549877328,0.028059508738443945,0.014085829501139053,0.028824723833508415,0.009132997318396846,0.13677355960658663,-0.038657334072161584,-0.08314163000309752,0.03958906620257102,0.07624542553697378,0.054316389930127724,-0.0210389470354343,0.035742032081635636
EREG,,,,,,,,,0.06630489922715953,0.0008691781999244537,,,,,,-0.042005968699641745,,-0.03195312152147498,0.008016046431757198,-0.031245184548256276
SPTAN1,0.005827022806349257,-0.034071799463388175,-0.011615959372442725,-0.003366295460571259,-0.007033744093328737,0.018758522244212542,0.0484838378479935,0.020122128308807205,-0.08791880077086996,0.05212867379629229,-0.04921229427090449,-0.0779670229351525,-0.03713326743761494,0.04429793910490982,0.08151851788679017,0.08184279965789795,0.09450516949259917,-0.014565777823195247,0.06233500157315161,0.0630475596424732
PTH2,,,,,,,,,,,,,,,,,,-0.04079921338135324,,
LIPC,-0.02518448154298258,-0.03030807844919315,0.08186550999720171,-0.025512085627806394,-0.03407133204689648,-0.027081594181629,0.026739746808724856,,0.07421784344174458,-0.054445306745113775,-0.031133260831821,-0.011229402569183934,-0.0036670630192980986,-0.026883900964777094,0.0050716008878511,,0.01571921691213225,,0.039870460385366596,-0.005456515342998568
COL8A1,-0.03355589131001168,-0.001378823832084862,0.013182911053959433,0.021049232478924235,0.011127189706739416,-0.03515995829545536,0.016104396743965438,0.06232007204049284,0.054543408179679224,-0.07396472811047278,0.08943346207290144,0.0534855921290541,0.021796940601800353,0.013430109702657008,-0.041103095553646725,-0.048359573285553806,0.10316833317984066,0.05202409620515497,0.005568365749264804,0.05628064386289369
GSTM2,-0.03911599107690349,-0.020633432531695316,-0.03996809717344629,-0.016775675511416125,-0.018579408799777937,0.0039129916196589875,0.00596908938525753,-0.036394394396208264,-0.025610100546755638,0.005864150994284762,0.015128460951770438,-0.0705929340681735,0.17919103541112036,-0.06939527277527903,0.03923379133481699,0.013827934545276113,-0.0346048098777186,-0.002955591668741735,0.09977332385375377,-0.03396160593009408
IL4,,,,,,,,,,,,,-0.05961522802721128,,,,,,,
SPX,-0.02673686503246609,0.0028286727694010545,-0.04790034679800879,0.016700861093058777,-0.002083992202851185,0.0150320959915839,0.04031105371410684,0.049710400783899274,-0.05125794705636353,,-0.05429648765823345,-0.028932162599962084,,,-0.05136109337524411,-0.016413870983238148,-0.06309009307973107,0.04291862280987671,0.08736617995862703,0.041843491294091754
MFGE8,0.030836787952949755,0.0038338846896609903,-0.014815588307147546,-0.010893179836699187,0.0765640467487708,-0.018205987147339373,-0.013843577014734628,-0.02157742366175145,-0.004911424409341913,-0.041204743872626085,-0.0012522768078003755,0.037280671006013524,0.038498172654905946,0.026636540993028764,0.022961123931865626,0.01688539817762836,0.11609187471513095,0.0370167948131143,0.035266092181037,-0.045105216918850416
TGFA,0.0373292099805859,-0.022641161327530857,-0.04734974257028299,-0.022559552024417694,0.028471222450164372,0.011746211835366423,-0.028645859285371476,-0.009401799363660483,0.03904306651379953,-0.045669181413670094,0.00832912204462424,0.05636346093533629,0.016598375542835785,-0.00044600523015296355,0.042930543529989575,0.007517844309446805,-0.08795899560745879,0.0036060212288399267,0.06715835175393561,-0.01616522949776942
SLIT2,-0.020244080844826505,0.010567308533991931,-0.047559691826682494,-0.018296888633740002,0.045073999882365386,0.029422970144137035,-0.01689034194321387,0.00044012143818152744,-0.0615457750206003,0.011461539461075629,-0.052054660274554056,0.025799242889695453,-0.018151370010175093,-0.0004953320088596706,-0.03452187188266314,-0.02531192087598169,0.03383413460079641,0.007412252721782229,-0.018772510263907152,0.077691806728712
PLTP,-0.06560850637602539,-0.028272270278062728,0.03334548596337528,-0.019104174167380028,0.09447468203085829,0.06261519886901049,0.08772254001565043,-0.044186935144237216,0.09897581720414886,0.024053115851553487,0.018826549958226694,0.009225601753287075,-0.017655130866389892,-0.11967164714867956,0.022563885269803702,0.06523925642533089,0.15526174309130525,0.06943587285216152,0.04526800141181876,-0.052013915311757385
APOD,0.022642677949251257,0.04001979895199287,-0.013369368977528221,0.006935680625632344,0.00635435980775453,0.01218703477394957,0.10943937636402584,0.0027423417973543394,0.050102759030245095,0.012734940559946775,-0.011200320222852594,0.06831554451841652,-0.01576457117714114,-0.04081504774239848,-0.12118123365554406,-0.005805353853981967,-0.08164278743604525,-0.0586881030608548,-0.020578003544027272,-0.025170717210862743
B2M,-0.06460491715094234,-0.0013368690701719484,0.030591636023642805,0.0818278513789778,0.05613034178300869,0.054004625766273885,0.08257301147997358,0.013621048206187689,0.10076799044787703,-0.03470894659306476,0.09151844267521114,0.10109160085597298,0.06781674721133771,0.15196994532077615,-0.1289385182202473,0.07523393831732691,0.14708470262805895,0.09121323188893302,-0.006843672676941721,-0.08252149062798725
OMG,-0.03718969748614424,-0.014059133374192852,0.043570107917208355,0.013519114376653924,0.011041131045460858,-0.026334803327890743,0.0636711826902792,-0.005553210828765753,-0.03616125837966603,0.12588307607377522,-0.036264338642602575,0.060772099588690925,-0.01486091034166206,-0.023504290633847853,-0.04183601589702244,0.06756213305464095,-0.143507931790946,-0.0050451638928696,0.06497499501892083,0.01819601512526617
CXCL3,-0.015840938197892136,0.025263708276204576,0.016407166392172073,0.030887748939428954,,-0.018974948563092873,-0.03184607919252347,-0.013172727236316706,0.027162627947083226,0.04201549002105676,0.09119600581745337,0.09932830838942139,0.08573107414594525,,,0.010591325320812384,-0.019067954883847896,0.04978874162706261,0.06260779400320347,-0.04081870493773041
CXCL10,-0.013718361709101052,0.0026231893206680595,0.037450470522139394,0.02230130478607628,0.04336116636616112,0.03787678235613761,0.07618387402028234,-0.020010336806274863,-0.02534660853352297,-0.005149792341963252,0.07075266963187055,0.034741613905124105,0.07544279495537864,-0.0009960021633738574,0.0818626853458968,0.07584979844303212,-0.025688602521223475,-0.014088216876517293,0.009275458315488793,0.01667462498086817
RSPO3,,-0.032417673908260426,,-0.01648641203129878,-0.03598181386907474,-0.02373115467317881,0.05523647261523783,-0.01400841090208779,-0.03259886975204014,,-0.022468838048404712,,,,,-0.03329398607168738,,0.027611506718594317,0.03393643468249368,0.028419332653606976
CORT,-0.019670779987698374,-0.02283716410138353,-0.012558680058516266,0.0395830471509504,0.005174692617161229,-0.04107207998768999,0.02846308413002678,0.002745218027159156,-0.050936054731638744,,0.034732449085296886,,,,,0.01585653455060288,,0.045957274122857286,,
NCAN,-0.03680491723654093,0.016828810721875965,-0.03279445860649908,0.02458480102848809,0.066190560580322,-0.03923431125422555,-0.07454943726212623,0.03347617551879008,-0.046718791808773835,,0.09140563473169605,-0.10180877585607094,-0.0747712469450866,0.078964747667,0.052508114623552975,0.06268415373702925,0.09321418411359285,-0.02822362447269315,0.07835776719856923,0.010804290870188693
PRG4,,-0.03589022830336329,,-0.016271377698745756,,0.05357917585842724,0.034880898071164554,,,,0.026062256335217637,,,,,-0.02041244115235247,,0.004309548088519978,-0.03484858706922924,0.11107989603470983
