,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL4A4,0.044266159957313075,0.037092352009994424,0.02068303023697794,-0.028313503517681433,0.015515002790480114,-0.023219315337927444,-0.061577545108018356,-0.008504978562907843,-0.0138261128057859,0.0073707546539521366,,-0.06073826814044227,,0.08916858661074985,0.04485424707334173,-0.010594876993014007,0.049824784430140594,,0.021887500807882952,-0.06505554807394515,
TAC1,0.01646933150190878,0.24361182199742226,0.056138941670142786,0.1529199977973901,0.04810622175203969,0.27195281587286224,0.363108266152702,0.29677709504657107,0.2629090954018112,0.13789707968395964,0.3690794038282249,0.41475906700912457,,,,,0.11201442365209224,0.08491316566348789,-0.018793962354927272,0.19900832700848892,0.1692711154827028
RARRES2,0.025562041545611786,0.05073376689999921,0.030901549404597547,-0.08505251791335357,0.045348263035237306,-0.25424892457350223,-0.2122598820631228,-0.31080700342428413,0.1540711305122781,-0.00569692291709238,-0.10135746252640117,-0.2325883455475909,0.11518573246001071,-0.07330452485165223,-0.14383080739362414,0.003736304692252231,-0.061200331199413045,0.022587614612094607,0.07268660582747825,-0.1611441230067574,0.08367178041067348
FGF7,-0.03020978803232782,0.005524153339694472,,0.019244385593659964,-0.007662782857727608,0.08018014486836433,-0.03864390003533622,-0.07844956686851322,0.03735715628375682,0.020262981280045247,0.059184844506928264,-0.02691233617880011,0.06473642476315959,0.0035725648640917342,0.06702864720529171,-0.05173328103053486,0.045828401450023364,-0.014025252312990448,0.03625412555209274,0.06534896072154557,-0.07007107709820007
EFNA2,,,,,,,,,,,,,,,0.02257666146427581,,,,,,
HBEGF,0.06089365533939793,-0.07095744369616559,-0.036061214415605315,-0.041237335270715825,-0.06420926850327775,-0.14723572192366868,-0.2348870533123974,-0.07983053064180311,-0.19081290823363584,-0.03401079959416051,-0.20709273677787735,-0.08345798500242693,-0.09630551311056092,0.05532503157308994,0.07826120413473496,0.0367968529510304,-0.017909170558292133,-0.01585513803933304,-0.04023829704454876,-0.15496593546590995,-0.05612275641118473
CSF3,,-0.019042106928006054,,,0.030068276629814452,-0.0539832486930449,,-0.03190083244531409,,,,,,-0.06334498432080994,-0.2411396942334562,,-0.0728793869358262,-0.042391310207219535,-0.015051816291930146,-0.0689891750910595,
PI3,,-0.053327378553607925,-0.04593748868309121,,-0.033304517005615715,-0.051562865613538615,,-0.054344576319224784,,,,,-0.09712581849368333,-0.1877987138707694,-0.34475616808100046,0.007304518618143696,-0.09995695981859143,,0.018187661807808158,-0.10820253989932375,
PCSK1N,0.09246396537488721,0.27703820681540275,0.09322900334386194,0.1351267841135259,0.0192000195505188,0.1214221356175816,0.2553203344158134,0.21497618440865415,-0.12769865166284397,0.1772706685994209,0.5728302170305036,0.4669760441066234,-0.13414405412934716,0.029564587667646747,0.11763183433014507,0.04485102325231163,0.1409357011293279,0.02550567201385052,0.05019570232678329,0.19893966373524619,0.25036638623647234
NTS,,,,,,-0.07094892512067287,0.06898350549621629,-0.03364148557740191,-0.017651968045645478,-0.10839993317564743,-0.04485555260963021,,,0.08744143657258334,0.025166824506425853,,0.197008911191532,,0.05503408062237195,,
SFRP1,-0.01915339415229772,0.033747436642087056,0.006544935494475688,-0.021854152006185585,0.0060665682797729275,0.11194937150710133,-0.1340245068151751,-0.07023714846879493,0.015820831899396967,0.03235213063661338,-0.13994319539601194,0.0018699027925757781,0.033536490797153436,0.0962692215538144,0.10989815376892403,-0.004342774457231439,0.1335225609685842,0.07352734643141681,-0.021771731577774442,-0.008993006620498858,-0.02554622154404983
CXCL13,,,,0.0011632004321181278,,0.044240921093682446,,,,,,,,-0.02398033573745149,-0.12294888293788835,,0.06028540226448196,,,-0.05824134493355958,
MICA,0.0710272812400369,-0.03762512965941868,-0.01460695457785827,-0.04443106283824169,-0.04861619702655113,-0.0062252809835819135,-0.05725160526110879,-0.08383574250816447,-0.016512848994966068,-0.027899469936318724,-0.05313355347727649,-0.19142564529722192,-0.010190120317015295,0.061594641385616246,0.09510167322021747,0.002492946436529729,0.061368362850621076,0.037577215839074925,0.05442949309737897,-0.0727343236923012,0.10655511949281128
TG,0.007097442424178971,0.016931595283765193,0.08486212385084084,-0.021762673126520832,0.0027770227919054194,-0.014250050091195643,0.037045952704981705,-0.0009313357757505702,0.03229680218357179,-0.02794972000538039,,-0.049983243597767874,-0.06255798796665493,0.08128515550788236,0.03310536398655947,,0.0011988608178229647,,0.0009960499983344422,-0.021047102435562466,
ADA,0.09852693750173828,0.014602437768122525,0.008265405201094663,-0.012199984849128665,0.0012814411302759783,-0.0526619905218013,-0.0851000167266817,-0.2164957599951081,-0.032669123494316527,-0.07976252956504798,-0.23915967484633424,-0.12247498384102758,0.12413818237799719,0.02794450856093497,0.08282206654698929,-0.018040494562466033,-0.013183870029811784,-0.03980956962742154,-0.020432995021162893,0.01653483604068237,0.15107537932216622
LAMC3,0.015088488058975445,0.05062902620435754,0.005916778951224805,-0.05204863396596305,-0.03333121384373211,0.032237248104155375,-0.19922405584117323,-0.1628987510776833,-0.04767827186021427,-0.059247483117072314,-0.1103885335235427,0.044973955749262606,0.07958526205961845,0.035437093432543885,0.10976285673313275,-0.01544692062712088,-0.007721865802936899,0.036634826593148095,-0.0828661537242372,0.006447048513221579,-0.014164367811367831
CCL7,,,-0.020685052831470825,,-0.03724270330875321,-0.015330875669835771,,,,,,,,-0.0004895023211692476,,,,,-0.015772844430792528,-0.16780772878187966,
NGF,,-0.05619665205903815,-0.03684838800715191,,-0.02074213713232638,-0.019263600890809442,0.03080247365433705,,,,0.11619506801389173,,,0.043892380052144096,0.06519411943647477,,0.03339575993756851,,-0.04722342083980682,-0.019453474349997873,
TNFSF15,,0.01243359885767512,,,0.04302566124664546,0.03153399831111444,-0.04012789791505175,,,,,,,0.011266093395967607,,,-0.0012614058819053922,,-0.041674585788465036,-0.044830064509480114,
HMGB1,-0.003110707585668426,0.0810423126560018,0.15124964807062904,-0.0074462123500928755,0.03942775758860905,-0.008597599693455249,-0.13087763222286106,-0.2398232698042787,0.046763735557394444,-0.08259888275218479,-0.25337245934344316,0.0021317110624210966,0.07111532989160094,-0.08048005220607626,-0.02606249720630484,0.05187934741266445,-0.07416013660331329,0.007507385752189826,0.06251769649836247,0.0731420844264534,-0.10599252340211389
ITGB3BP,0.014642023528320235,-0.11766692951276221,-0.06149678823243987,-0.028413562738034602,-0.03052889527551143,0.00019371980663006295,-0.2591720661223795,-0.18282761712521495,-0.05695149493471966,-0.01661877857387863,-0.008934847653236872,-0.2606881751324548,-0.0677657171030722,0.07467999013739586,-0.020361845307170723,-0.006785171842119121,0.0394750014216761,0.03662115668148212,0.034898948265214856,-0.028850806434669824,0.04003970769979309
AANAT,,0.08233890126937365,0.023918777617987576,,-0.012370508382915622,-0.015406965310008524,,0.036632660889187194,-0.00208017176397167,0.008195776935622732,0.014664780481098141,-0.04938431076419426,-0.030313820943850968,0.009545722478252281,0.10130045334465394,-0.008138857850208743,,,-0.01668832716974761,0.04624341292605175,
RELN,-0.022552468455135085,0.0576831089936943,0.027468935736821395,0.050158828887340856,0.005240305935753083,0.07973240290103595,0.07110869714376364,0.14747577884547056,0.05150816495228629,0.015407069202534422,0.010994468450709468,0.12777014763740108,,,,0.013189578485719888,0.038326627495395414,-0.019086496217517717,,0.14076254693455897,-0.05761086712768066
IL15,0.07059705367118638,-0.04339585857343962,0.039928582504476236,-0.01922252493476711,-0.015884000592724417,-0.020840312341074918,0.06251600377663716,-0.05588391722926801,0.039668246131138,-0.016856672133389282,-0.08487573366167026,-0.02173787502365502,-0.05817102336697161,-0.05892084320029403,0.12354277096751977,-0.026346342992452584,0.06620138718902831,0.12285386899626935,-0.0424243618559233,-0.102626010075199,
UTS2,,,,,,,,-0.12609908503083114,,,,,0.06089591874118923,0.0533186649602842,,,,,,,
BSG,0.0773213428658458,-0.12057180974119053,0.1260623151518914,0.0018282536531413636,-0.04371654525106407,-0.011156841539461384,-0.10092421811935398,0.08198122131669566,-0.12012828210559182,0.0282509815579051,0.3467394341246341,-0.303840772654104,-0.10206029324880754,0.011028640285882463,-0.06635133371909292,0.05691336668775796,-0.15723656454665377,0.04294099586530659,0.023852536549278745,-0.03874354618048599,0.12978174558118719
ADAMTS3,0.04115285056178876,-0.014640338173995383,0.06493961298250138,-0.05692139147640131,0.021174363822507442,-0.024381670376500745,0.04291526044802663,-0.2605687529390758,-0.030879292721178467,-0.006455967845065071,0.06045187592051097,-0.017592283179514168,0.15850934148052287,0.13836688246654935,0.22626076063235293,0.06328485887922634,0.1398363298871882,-0.011244926881775011,0.049670210431625006,0.01624514852802906,
CD34,0.08294428459847311,0.16047354990099758,0.025972775272849673,0.05410354879010973,0.003874732920670998,0.04989921333152141,-0.0888725207449624,-0.19357917849421363,0.021392901080345805,0.027591067485927784,0.03289564482248162,0.07446886410789633,0.1427632395114169,0.056044343994269774,0.07738970683089501,0.0024900160978735208,-0.06136341423003717,0.014011264692832332,-0.039843568485686834,0.046931649375823455,0.022124242741158925
CCL23,,,,,,,,-0.049535205765305915,,,,,,,,,,,,,
PLAT,0.018801216811020482,-0.016827306192974293,0.06396291901822053,-0.03589272827315447,0.006917608051012736,-0.039431251826501215,-0.4022001432851123,-0.2174946959931819,-0.26756431170710515,0.02840856093237535,0.04626537722020057,-0.1730516311163947,0.10593430182234742,0.14450901123880155,0.2130432705075274,0.040255639378803686,-0.10061090105582784,0.06977118250901665,-0.06631590447484285,-0.008757011827464292,-0.051866515236897524
NTF3,,,,,,,,,,0.011087699291272977,,,,0.16206645508697642,0.22128848965171155,,0.10541552947354897,,,,
LTA,,,,0.020187432424650934,-0.01066863203522241,,,,-0.025569205053426216,,,-0.06890618841284159,,,,,,,-0.022459973379215806,,
CKLF,-0.0017752017780635595,-0.04316789301507816,0.07904719389584716,-0.02662081704724563,0.06857231820538069,-0.04182092334624542,-0.32884909317845173,-0.3036574309113064,0.0041515342294564375,-0.10327157019058482,-0.2693540573913116,-0.3071912507817286,0.045727936422851695,0.17677392717799661,0.2108397719546583,0.00518230864397591,0.03533074328956433,0.12725073287241362,-0.00979630199051934,0.04141812905039595,0.05902268149555943
CD24,-0.04526933929493644,-0.05310319689900409,-0.03198533397293605,-0.07850982094501124,-0.08691337346553063,0.0579828008042763,-0.2449445166283963,-0.039283003214996705,0.10338842048959515,-0.3247391150257952,-0.06546544110191048,0.024898785887668074,0.1634458298591785,0.14890756496677177,0.2312717238461424,0.024841739925611575,0.2232807201755506,0.08015679868529631,0.0840453440126726,-0.03425288237245445,0.1348912705651204
HSP90AA1,-0.014927986926493777,0.01426866543194523,-0.02296496455767924,0.018107810768091162,0.049861013541866575,0.2223373531914973,0.4250681346545313,0.3061235164348623,0.010336203485084237,0.029094469453524324,0.5393055767384555,0.47568058462246016,-0.12426727797193653,-0.23833745431484818,-0.36688314285023255,0.021520173460385546,-0.04098866221555528,-0.00682147793974156,0.007978281699598983,0.10241808144665127,0.014135954376264586
BMP4,-0.02799640754958748,0.09380321641161796,-0.0013532281552815707,-0.030005125232165034,-0.018559838169584203,-0.026959816588119998,-0.23935266546395312,0.03591309033514126,0.05376053100762195,-0.054216449052697936,0.049581533408074294,0.018555960942154795,0.027628080322174276,0.07925069198169434,0.10615818510739014,-0.03906893846876825,-0.013740051496198624,,0.006372275784907911,-0.04674826533756268,
SCGB3A1,,,-0.058257988317666785,,,-0.050073396133752245,-0.02833356512577726,,,-0.015588870663645919,-0.01487336313935305,0.07110075665440688,0.08791897944180505,0.0549296906458151,0.037656563687721654,,0.08027026973719538,,-0.0330714377823057,0.04594374743063315,
IGFBP4,0.029287035118950026,-0.05397509391886578,0.0003936743110764496,-0.006543915129209989,-0.04469949626002803,-0.06431551952676239,-0.32219213181886597,-0.2032992257942474,-0.16962296136587526,-0.002649745102744515,-0.15774056658568258,-0.11021038200406272,0.035115177511424844,-0.079376475671944,-0.12208960568880942,0.007469442510771566,-0.182541240536743,-0.018079187195638738,-0.11910929264372117,-0.009641138941398663,0.06358131105377884
RSPO4,,0.04896850498862066,,-0.016338139253075708,-0.024114560027972434,-0.029999770389896176,,,-0.020533888812763124,-0.025296742826104123,,-0.05547517120938009,,,,,0.0011598298186410272,,0.00011946504229086866,0.0018313518443759834,
LEFTY2,-0.02693458604102191,0.037234521398458495,0.05255759556819524,0.07635716867743479,-0.04856873886120444,-0.04996988988729453,-0.13803824658390776,-0.20769203366698433,-0.09400493646551827,-0.012063742468389808,-0.036211767249327426,0.043696813010328205,0.14990259427778962,0.04176819632872185,-0.024565363090203303,-0.0047082763689967,-0.02019261196445224,0.07008483002513528,-0.01902937807968037,0.08456080660940539,
PF4,,,-0.02909311380646276,-0.02574738699031582,-0.032493524911881635,,,,,,,,,,-0.028808921886605703,,,,-0.022459968181811372,-0.05680359497577065,
ANGPTL2,0.025110025701906694,0.010062966246834382,0.024686376863900062,-0.05002616090890322,-0.006685600456017333,-0.05829055812625019,-0.4492540099870992,-0.2280708753338682,0.038342397610469287,-0.11530342326359512,-0.31043306689260053,-0.37396071798748376,0.16693461875271892,0.14990351550818692,0.27968073696634116,0.0344289901354948,-0.05373583443172504,-0.025923064734529065,-0.04773007547583009,-0.036371610144852407,-0.08251911580964184
LRIG2,-0.012072459387430389,0.011452454133812894,0.026447323642850042,-0.06399047322675373,-0.023273996380070067,0.00794187919906669,-0.09913733594533555,-0.09789524707108017,-0.007301606548484512,-0.08607307046983634,0.0809432852615815,-0.10317945662894969,-0.07570542689365732,0.03016813009035333,0.14559654462476443,0.06298311022052844,0.005924449110914969,-0.009449578413801483,0.015749154846370496,-0.008666049553055643,0.05417785685693367
ICOSLG,-0.05528315496539448,-0.03860000038419422,0.06791543848168527,-0.05052115954554186,-0.02853247144870889,-0.01623889075670835,-0.15131535077116534,-0.12012607078106033,-0.025278653795808334,-0.0010959550326438458,-0.141639321972712,-0.12337120596372061,-0.10634519470418277,0.0820405307702244,0.1896360559595954,-0.04261759643872069,0.00615123659577742,0.09251882277070159,-0.02104163090701889,-0.016653627130065837,-0.05149025580447741
WIF1,,0.27983435875953416,-0.013607627394126026,,,0.13842779292707963,0.4473201388320847,0.30375935570133206,0.11513222785700628,0.05785013845684158,0.25364302705446184,0.45281457981903805,,,,,-0.06916672313943609,-0.011419723623618943,,-0.02957957890828564,0.16785299881767524
NPPC,0.17510573510456573,0.0633980990866945,0.05543846778751034,,0.039423462252617086,0.09575870771523874,0.11291005306933448,-0.010785713724799112,0.08063369890250208,0.03562179807301142,0.1437536653183872,-0.2920592000618549,-0.08539812419139184,0.10677192960530044,0.07183436090159938,0.02053964326218939,0.09594708406294955,0.028746632089658074,,0.05132800599438302,0.07372789993978271
LYZ,0.056392737495957954,-0.09630680271240351,-0.07584476571208562,-0.09211922101692185,0.04297104686318299,-0.12153085175290027,-0.04898959104811153,-0.18470457906588666,0.04717176919015629,-0.06377490672723234,-0.39867856472297036,-0.07664428450738524,-0.040116781934289324,-0.020991752573794608,0.08678302948743534,0.0336397985009959,-0.0759843702629955,-0.0028933720038062964,0.02281894550047121,-0.02271039455580137,-0.008351067843539834
EREG,,,,,,-0.062554626215876,,,,,-0.08695613504259196,,,-0.03882063086217487,-0.16049721749344442,,-0.06846755171206444,,-0.03391975450147073,-0.0018574933605027195,
SPTAN1,0.0771779425238226,0.22913948219503294,0.1622380218041304,0.06029521356883968,0.050026992027648216,0.13554751131943416,0.256264699449285,0.19373923060204531,0.13952338183333635,-0.03375304785210352,0.5087537207869975,0.3453624537220056,0.09153404089077628,0.11789913477432516,0.21815757224899618,0.10571320254978375,0.14514833953429573,0.1473189188283833,0.03722345813633325,0.24456514854107136,0.07944213342761117
PTH2,,,,,,,,,,,,,,,,,0.0023196716533696294,,,,
LIPC,-0.00681222853617165,0.041019043988295645,0.017721463395136458,0.05836520060849447,0.03787089936897618,0.05529747602535585,0.11426972430349167,-0.08199202224782588,-0.009602718968177987,,-0.039521245329181415,-0.05259816954851796,0.0518918847731506,,,0.02592602548046386,,,-0.028397900828627948,-0.013213065317035567,
COL8A1,-0.025796099738186442,-0.09338449967061972,-0.07902506261815624,0.08589077425231728,-0.025459461102608476,-0.07297044558851512,-0.2573365914324091,-0.084821159524195,-0.0590799318151307,-0.06279513815678257,-0.20703104435749675,-0.26259307566033746,-0.014963707400789103,0.10907357992485138,0.06645996148757312,0.10293058768990034,-0.0778513307405296,0.09576286458793329,-0.1159420045618325,-0.1841881635021212,
GSTM2,0.06491221515542099,0.016681957592749017,-0.00497111945526466,-0.05003629693669105,0.05584412147475403,0.024537252681671635,-0.0021868467719468447,-0.04788248077526442,-0.07782475678325515,0.001081682118570217,-0.0200310631605334,-0.09862712946750728,-0.030661700790235488,0.08348075882642529,0.0009933948420248527,-0.04317848781634665,0.04663041448825446,0.12009238988928629,0.10039149904283222,-0.02821830327959937,
IL4,,,,,,,,,,,,,0.08022945980745003,,,,,,,,
SPX,-0.06973651368758801,0.14668514336564847,0.048157409927793604,0.06804366707025407,0.02691471285712297,0.21770268491071296,0.11147288105871113,0.07597410896481144,0.13067586140159382,-0.018894358483375322,0.1898395269698677,0.35139296690152666,,0.050027770901569485,0.011270211308089431,0.008232932769155854,0.061501768502227674,-0.0508425329191581,0.16695170801461082,0.13535593654789874,-0.09212167191176344
MFGE8,0.057529737805426945,-0.09189268534013306,-0.09606562532896332,-0.028056756571183773,-0.021105157532921307,0.11266751329866989,-0.11888078416076721,0.00446132235271611,-0.06091123793022626,-0.08992941670657993,0.12966856011968617,-0.13114120762095147,0.047168265293738174,-0.04406136215271448,-0.0022391212694118914,0.024644062470630824,-0.10484933701970674,-0.08821018638411474,-0.00888076811916532,-0.04146729048831106,0.10781331504968031
TGFA,-0.030215234670072713,-0.1827451909568394,0.14612081628523782,-0.008048629647829647,-0.026594174212608488,-0.05805450207231999,-0.1760013872721063,-0.2006623791909703,-0.15004438047042915,-0.04345428372883876,-0.1458581248492988,-0.1411185155937818,-0.09378278069677896,0.10939622379846105,0.16486312712117387,0.06712976875324406,0.10424921840031669,-0.02386137748874241,0.003257750553277634,-0.05177448139152147,-0.04444581022701221
SLIT2,-0.010665965847613458,0.1871763070287498,-0.004957106785607142,0.06052686659985255,-0.0017488878646503049,0.062225832646260464,0.1088898911788459,0.18949397203790555,0.07581253714225684,-0.05214759698022608,0.24572666738254093,0.42996986800280257,-7.854978947577838e-05,0.059744124733097904,0.11154832174692614,0.04162091310758901,0.05473221084776385,-0.009945137284909878,-0.018899346384093275,-0.0855463045917753,0.16949604774398505
PLTP,0.07116890503483497,0.0724281352221759,0.0057378043420053025,-0.03617643181709632,0.02141974323182918,-0.1547838145645874,-0.21954687739072432,-0.3020653058747231,0.08936475467478015,-0.2568280363629887,-0.5182067678266736,-0.0589942352340985,0.01388376150313755,-0.05635803450442478,-0.0768195930505676,0.036066176732337286,-0.1281037867896676,-0.02816171790654732,0.030370830247071674,-0.04241888502391964,-0.10136859869308669
APOD,-0.011721493456448611,0.016826050430594354,0.11178583786237076,0.05253382742801037,0.040043441937772276,0.014739341195729623,-0.14602215360961973,-0.24950929814261502,0.09281057870172454,-0.049351925589738666,-0.33496247471708457,0.28218874396222676,-0.017201044669392068,0.18793715360796423,0.3349659028911565,0.013398910424155105,-0.12747873656906406,-0.063921368386771,-0.029467599210031704,0.12024841789710287,-0.17331662626405592
B2M,-0.03512076426870688,0.10280507670387534,0.029795058624027686,0.09042321997172506,0.05008716191561116,-0.19160923544741343,-0.5461660827957147,-0.3562569609873757,0.014764911267346723,-0.27384045690616277,-0.5854654455633999,-0.48506761483670874,0.07131118740020904,-0.013499192560219954,0.0922805879167597,0.0007018092951891169,-0.15539590648969434,0.1184917241745549,-0.16652217382136328,0.03562721795243001,-0.16233501278195137
OMG,-0.010729765933212584,0.2968353084570567,0.14458357929381696,0.07494736084078879,0.07552536685356466,0.10328966354232287,0.10401179299953721,0.00913195316395797,0.15098712926303326,0.05115440590327679,-0.02026305292047654,0.3317874375990122,0.03657562870661799,0.19526195869293744,0.30587168032871387,0.024437662071559868,0.048370268584672894,-0.09807915198095211,0.06991788386208904,0.23859955588197457,0.009865058805253688
CXCL3,-0.02190710925284631,-0.1391836442345751,-0.041104417175261795,0.02271420655623818,-0.019258446569101598,-0.10606194822236734,,-0.03454119545053376,-0.12996688133546522,0.03369495770198924,-0.03563440909599497,-0.02042483891225549,-0.10892191080053013,-0.13323131402965863,-0.15543971989347988,-0.05699084037292384,-0.05509599073195314,0.0009248248156919433,0.010415957000975569,-0.13733354233615047,
