,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH1007nec,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
NGF,0.027212642239177225,0.04072494276842246,0.0772152614502956,-0.010992986412632424,,,-0.03128251258420894,0.02123104950668116,,-0.04732586210934917,0.12500671556278622,0.051680427456304016,0.10050317874454574
TNFSF15,-0.028893377542693804,,0.04954694128320067,0.05719196981767704,,,,-0.029313431161320555,,0.045066157747935154,-0.012034280134144542,0.0797218049278771,0.13407281532529142
HMGB1,0.03502704871663165,-0.005399522516299926,-0.09752627384900107,-0.05330535328486831,0.01675115787833528,0.024784511803219795,-0.012771850707012951,0.005079513859690999,-0.148770814610916,-0.059941802865963706,0.005450105250593083,-0.07080082790697764,-0.03453074264226796
ITGB3BP,0.007722424424840878,0.04427210510875069,0.06181454015866033,-0.006776005700648065,0.05886528609978459,0.025824576712847557,0.01692829359334091,0.06543837953768418,-0.03446775928554357,-0.00857555912975768,0.006244131199941893,0.002980578127455229,-0.021078562797389584
AANAT,0.0023884792743469295,-0.011564358709235702,-0.024104244022215893,0.05216487725003737,-0.012262062680908573,-0.004605316754645932,-0.029410162429300547,,-0.016261836543669844,0.03660156700256539,,-0.028231994194750545,-0.035733692585711234
RELN,0.002834380810468553,0.022341958172664943,-0.005231677377359757,0.055383251723160346,-0.0021762167981241873,0.012861954602947692,0.03945411671379973,,,,-0.014536106219093087,,0.006896819709989759
IL15,-0.025858450623287378,0.027055099651339575,-0.02117812716633801,-0.048851036538613175,0.019978570460617656,-0.010185840240158096,0.03124070425397548,0.009867948338295742,0.09577661988516957,-0.00408488410948599,-0.029355313048465385,0.0473913758940901,0.10753371160849841
UTS2,,,,,0.024906267195343206,,,,0.1339361546847668,,,,
BSG,-0.013679399153996059,0.014860177936481547,0.10130095620482092,-0.023589172791641737,0.04618930740133749,0.03981416054095993,-0.056568529242984264,-0.04762759673444156,0.12746923588733425,0.05161152793608762,-0.015178566633211652,-0.0658808959636972,0.09267733219550099
ADAMTS3,-0.043758949532551106,0.03377231418107094,0.0210560148773488,-0.04376149139434829,0.057542769103365476,0.001195373217812624,-0.011757617086845076,0.029629659294008792,-0.1380903304883632,-0.00406486248379847,0.010372518223615812,0.00862224107585016,0.09006089055350723
CD34,-0.0255693912484157,0.023679365376475827,0.039513173169056476,0.00824916380961446,-0.0030409812947609187,-0.04147950138813504,0.09823045857049838,0.053129386715007255,-0.08708114857765936,0.07109440951248829,0.06616292072689207,0.15096575062625628,0.03677758364989028
CCL23,,,,,-0.013952280856538638,,,,,,,,
PLAT,-0.06920238379691303,0.011662293747914061,-0.10110400471090432,0.0028008678564528174,0.03385959779179874,0.0001569316102192281,0.022907355223415925,0.005333040968791819,-0.05239944629179759,0.07188573036097236,-0.012049613433566114,0.06395320655590667,0.07757045049536038
NTF3,,,,,,,,-0.0067888154393231145,,,-0.01124630826106675,,
LTA,,,0.09811557265922324,,,-0.018613071956640626,,,,,,-0.03799600952249681,
CKLF,-0.04567773474291201,-0.04434597638918256,-0.10522682913896257,-2.3873751684549044e-05,0.0695231673264063,0.004682250070629866,0.011798386349091501,0.04155494687550625,0.04036624590983031,0.10228341741347266,0.02809870601822486,-0.0671876171459092,0.04347627842427551
APELA,,,,,,,,-0.0017961083915909069,,,,,
CD24,-0.051808798459672435,-0.0018063704057318952,0.04304759937199124,-0.07993526465221226,0.023039258538672346,-0.009161607205254855,0.010684274591531272,0.05506175060917539,-0.09534515248350066,0.07798505404203973,-0.09847411699846377,-0.06634205387232686,-0.04918671914814133
HSP90AA1,0.029044313311017377,0.02601759158185405,-0.09361639588944635,0.022308414443916652,-0.08292661749248238,-0.07323606210866719,-0.05995824894694806,-0.008511109306581008,0.10063795850585146,-0.0952591249893641,0.00679607102669827,-0.044735229630672536,-0.025569907373228375
BMP4,-0.026144572727635693,-0.0230091085950304,0.030593309539624237,0.02545340868092767,0.00450838880009696,0.01471813352231069,-0.03464946814365488,-0.07594632148683433,-0.03162951768114389,0.047931466594806904,0.10548136884094061,0.10911355730530015,0.024483944444355425
SCGB3A1,,-0.017582000371141306,,0.00545908336403849,,,0.014868980967586164,-0.022153868602065946,0.032653758741477634,,0.062457314632060106,0.056423097992568894,-0.027391509738233715
IGFBP4,0.03523151964181846,0.01653826520324895,0.003950572101083237,0.05118266314975381,0.05188164621137443,0.039429406917385244,0.03338406445749127,0.07010832012485052,0.0402093694346582,0.06228545249262909,0.13205839748701048,0.16184062064511134,0.13797400416150907
RSPO4,-0.028530850589490443,,-0.01508530472514711,-0.02845342024715759,,-0.021648135820551535,,,,,-0.016830646003687517,0.04353472744179115,-0.04505877090675658
LEFTY2,-0.010381964207660174,0.0011498764839444151,0.01602819561541098,0.045836140492299074,0.02853780931769819,-0.042145948701900415,0.10880108457086943,0.05634110560996045,-0.059973940710556256,0.006860073617481169,-0.022888566634103626,0.07296422501771412,0.0038686264590114387
PF4,,0.07377266791281864,-0.020756170106026206,,,,,,,,,0.004857142950895498,-0.03529708488779858
ANGPTL2,-0.045788950401509175,-0.035538188432534236,-0.029334581307801245,-0.02316458541442435,0.02624773539704557,-0.0188471660832867,0.0585154565813976,-0.02715489738601541,-0.05545223920917673,0.07410371475935981,-0.05435827525012623,0.08312157247930925,0.12252969341020865
LRIG2,-0.0744238898495534,-0.019398278294764624,0.06279267059649128,-0.06931053917412686,0.015115785617221714,0.020416092314939183,0.0011860435637368943,0.014097414618520257,-0.07869969721563189,0.06157231511125686,-0.0048393548830504285,0.02518995473040524,-0.0325105893158051
ICOSLG,-0.014282791893977551,0.021192524544072635,0.11787423478080708,0.03063036714735896,-0.023158990401534824,-0.04499087937392833,0.11024667357962208,-0.012692283080268643,-0.013465004843452236,0.09716364017276813,0.03513654783704201,0.10017611002829463,-0.014366175018248118
WIF1,-0.047168583275106694,0.009745857654124855,,-0.02490825761287919,-0.050872984052365136,-0.00016967318677202017,-0.07165936337449577,,,,-0.015645715708879966,,0.017185164045862497
NPPC,-0.03766056828196991,-0.03334320600901289,0.01238517438318022,-0.016983601746746787,-0.008884609397339208,-0.03258683708941098,-0.04852057606405512,,-0.043251178347879525,0.05948862920620259,-0.05103454591317043,,0.043695984133763556
LYZ,-0.014981940195011804,0.014299076945889994,0.03168737162930624,0.06135737097153258,0.12495370234684791,-0.049610615731584824,0.06641056294774579,0.1192818595147546,0.07452659703960053,0.009123651755646113,0.06081452672251793,0.03270051748244756,0.04449913401578291
EREG,,,,0.14844052956960005,,,-0.03218056349889406,0.005210917230217095,,,-0.02096285336347065,-0.0012035937886609286,0.050343940566310794
SPTAN1,-0.057236556953260576,-0.0053695838816307465,-0.15874322493227672,0.011054759047156668,-0.005764002336567787,0.00584740231401753,-0.10605798290684594,0.04849280033676132,-0.09620955117498357,0.050636151403925585,-0.07384990801362018,-0.01955152038176577,-0.05701500290238216
PTH2,,,,,,,,,,,-0.026766334139950953,,
LIPC,0.0023976634696130676,0.03753336086236196,-0.0052641651613988235,-0.027547593964303074,-0.018949893954249765,-0.01877733423472633,-0.01627696992111462,0.026840860373366037,0.040529549577023795,-0.03538812978867139,,-0.011157706440277535,0.06572313370424493
COL8A1,-0.003144932452666717,0.016058950732832658,0.010504491160827321,0.017023764945954575,0.005244586191039329,0.00453189654105642,0.04218289449121252,-0.010471332476757324,-0.05456774772745448,0.0424363837938534,0.07670034924680245,-0.0012690215318261848,-0.023149629449366986
GSTM2,-0.07103025701690084,-0.020709478679633863,0.01658064719847292,0.03270084495747756,0.02643959535919891,-0.002774076622359109,-0.02960721467386093,0.04841360754252557,0.004040297838030621,0.10591021749690184,0.03509449904411366,0.009624368046829078,0.01618494659107565
IL4,,,,,,,,,0.04702261561211869,,,,
SPX,0.0033822096252175,0.051812435518117594,0.03643933972952147,0.02693248504072992,-0.04300417622166347,-0.023913218578816092,0.02754122927391104,,,0.03232348525044836,-0.04141930329001474,-0.02332097785315079,-0.03279860044389471
MFGE8,0.1131901241472241,0.07886938451034804,-0.028502396386897312,0.022175133203567333,0.03314407638193706,-0.016231084785375913,0.014734584244751154,-0.01530295144953601,-0.11350228941932004,0.04352556195803782,0.08944719480420361,0.12128940236539985,0.0764677306086294
TGFA,0.017651163764465735,0.003765216040103655,-0.003388551912483891,-0.012531869621850938,-0.002851964307622261,0.0750894172043722,0.04924789031279341,0.030850489377547592,0.014955741777789314,0.004431533172524594,-0.014445921666137208,0.006674952826060691,0.0881779207484798
SLIT2,-0.057819695994882715,-0.04431562785694988,0.0018770308011694734,-0.007667558057013325,-0.0076542437794306735,0.008755801044544943,-0.09697453745820785,0.00533893114042968,0.0421827450806515,0.048453889836012363,-0.028099783288356137,0.003456399599810317,0.027842530863899102
PLTP,-0.036324954942498114,0.036637222525436296,-0.0330306573349919,0.07190834570349029,0.06687162178285505,0.011508660799123892,0.029470752329752072,0.03942543991758911,0.03170881912890879,0.017627314968912924,0.090770817522649,0.09621755395289075,0.07192615124721306
APOD,-0.04221860571385398,0.021939784182523334,-0.05865166996495967,-0.12081863578073945,-0.005843561627562191,-0.03990750575808374,0.08021464266881792,0.031472114417166526,-0.053721596372636654,-0.12089342249363019,0.04924950293352881,-0.05906363766663432,0.04343895090076949
B2M,0.01104971137586544,0.010497739022171985,-0.009172689459658948,0.06288296235509555,0.0926466861016841,-0.03672589124947032,0.09151970808968397,0.04453961366282136,0.09176691981142387,0.037897607983338306,0.10317985482128107,0.09650223989270527,0.08143626159099397
OMG,-0.07960137679733065,-0.019631737163638394,-0.09437456425651164,-0.07786314840460805,-0.03555150848206056,-0.0381482555369452,0.04396333754440655,-0.008193270953593759,-0.045316540337716246,-0.0610452658525304,-0.05326717972004199,-0.019500401701499106,-0.02485477669768828
CXCL3,0.010873592170305821,0.03895251847481124,0.1413922808464829,0.048736931875191625,-0.01609950214177024,-0.044098281795841424,-0.00931053759919022,0.07923383711523292,-0.04095236646730664,,-0.007240448490040765,0.005490348282000882,0.028105076855148688
CXCL10,0.04629826636176283,0.0038737706453065013,0.031740410162132936,0.015441938103687831,0.08229301073119147,-0.030548717994400076,0.018023161446487534,-0.03344527984560104,0.04239316304490212,0.24248770858143912,0.009488511540691934,0.08131984738484986,-0.049144852514178966
RSPO3,,-0.023882913534274953,-0.024104242241185164,0.024961741912107833,-0.020134957110273626,-0.03269623673880874,0.058714334565054954,,,,-0.026736771944933256,-0.02707828391980805,-0.03311380345237572
CORT,-0.03198811031688873,0.005697565950360499,0.013753033173957424,-0.03343314394154967,-0.034848054398150786,0.011332328172390563,0.04132718773800383,,,,-0.027991621575878072,,
NCAN,-0.04130145293064262,0.007195852436631073,-0.14970225271914428,-0.038151985965118575,0.010064271552289571,0.010319212335100414,-0.03132123210653462,,-0.12947888116849168,-0.012332210242816142,-0.0833486131253547,-0.03311858590416091,-0.08418542403128221
PRG4,-0.016803932065269863,0.06421066200334637,-0.010835415791456469,-0.0197239662166985,0.07066321348089522,0.033228187534685365,,,,,0.07837007468108666,0.05824493183487172,0.014885379019576763
ZG16B,,-0.024380927928302903,-0.017074586479871617,,-0.018831812521886614,-0.014789775335970869,,0.04847862041377559,,0.00043136489540421936,,0.01716851316165839,0.07265443580763659
TGM2,-0.03897952717710693,0.08598757942871725,0.040346962755866404,0.04723802921496542,0.06035605534669309,0.049186944959394074,0.015070639913738016,0.05422533880081566,0.18017938272435166,-0.02236853536228388,0.11008193495550465,0.046167172665116774,0.06718515671042778
VEGFC,-0.03132423823879029,0.02987965673666808,0.03766311502474478,-0.018363441188893614,0.07756129440283961,-0.002711683110799268,0.043057567733648106,0.04419146497826929,0.030612549399441545,0.025258113189540684,0.08205084841247813,0.12343878513698099,0.030372771261582214
WNT6,-0.008774842875334983,-0.028368171750393783,0.021941560344424637,-8.668969797773392e-05,-0.017152260621389605,0.009893184714383763,,0.014973512851260397,0.1654351697753686,-0.035066515353168716,-0.022337013991709707,-0.030188560327861165,0.017911767198448912
NRG4,-0.029606326727473747,-0.016193641221863436,0.011885578755680616,-0.028094210522585095,0.015393242865007518,0.03124200395170704,-0.027424197383905242,,,,-0.02222530473057149,-0.027078286954637636,-0.04679183396731656
PMCH,,-0.01866404298401045,-0.008973738233921886,,,-0.021648134775795164,,,,,-0.012796412833528368,0.01456941439544407,0.035878305457501314
COL9A1,-0.033185331678892996,0.044899609616392756,0.039476499702214965,-0.048696150690904265,0.06340869915000126,0.034741575323735466,-0.03173445167744417,,-0.022738635657034864,0.07145673267267194,-0.005524985042393056,-0.050320454513042005,0.04623580282387354
GDF11,-0.10022924542661589,-0.01942331726041423,-0.03936879254454899,-0.05705612798986761,0.06786115401196133,0.04715587398039158,-0.03689271521419518,0.08592436951977535,-0.07007532443802568,0.04640910226798302,-0.009567066063413968,0.024830154675278143,0.04864348346857069
RAET1E,,,,,,,,,,,,0.0004977698317348576,
IL24,,,,,,,,-0.027571878287107637,,,,,0.014702582839966487
SORBS1,-0.06709613553669096,-0.03644980413122489,-0.045205937089320594,-0.015520303528793897,0.010805827429401213,-0.001110269087788549,0.051007497825543875,0.048297881354867546,-0.021428585765387042,0.10222635779821637,0.03452623299751543,-0.05099807962110382,-0.05359063195433547
DLL1,-0.028591047401484774,-0.000202739236035217,-0.06541562589696827,0.03352666708862284,-0.0040072813445080225,0.003958613667880426,0.0618531763755274,0.07375411406537083,-0.026953316438003663,-0.01606001908869667,0.005763988749100295,0.03177559861739094,0.07042801532664172
TLN1,-0.017729635034147543,0.04066380468497966,-0.03987584096362716,-0.061943606109170386,0.05920164623833079,0.03698040810341805,0.03296173646844774,0.08031254356864015,0.015444900275405874,0.03183532108619309,0.11705179746105143,0.0500072876197228,0.14108675638880175
COL2A1,0.04543724132345812,-0.030652672939179244,,-0.01761649399257734,0.0775786272576167,,,,,,0.0001912627213049889,0.0570153982221904,0.03298985732965891
SHH,,,0.04641801962766326,0.04900517926366289,-0.01265616918227398,0.0792704454448709,,,-0.12121812688650542,,0.03021662989768859,0.062383482963316125,0.006863085913999224
PON2,-0.08214244131835723,-0.006152296992703893,-0.20186039886780974,-0.06887926043588874,0.01757027974426459,-0.02587559878656202,0.06709998873090145,0.04202357188729111,-0.1562153401170142,-0.013545035513377643,0.04837777336684569,-0.06879402265869608,-0.01698231329124629
ICAM5,-0.02357428228624656,0.013212966781569666,-0.03853030218457727,0.018497187397566162,-0.031460011180794764,0.0060646380710884604,0.052883797252951344,-0.026100170520271308,,,-0.029049023495884358,-0.01463189080697126,-0.04200453906590778
HPX,-0.023571428843015153,0.05776060613353728,-0.006439672592786867,0.02906697061334576,0.07787892734305595,0.010454691263691421,,0.08284358989990134,-0.014566361261484348,0.06786199997475546,0.013960700197021314,0.05126379728056761,0.12968048049192976
SFRP2,0.03538640068942794,-0.023375316348409,0.01349219848472107,,-0.012848903578656784,0.023006148331022467,0.026445486341650833,0.028923893771785645,0.1531406556749632,-0.03233738011163534,0.032025837958995086,0.159917055400956,0.09259977869264847
CFC1,,,,,,0.041647137818298464,-0.03305601321663979,,,,,,-0.041403410715419184
CD70,,-0.005311922405459971,0.04535740176960281,,,-0.01066215743115965,,0.015908609348918495,,,0.06588907545036847,0.0180338157175389,0.06323532585942498
HP,0.0022854600864599902,-0.001198871673515922,-0.053135054016852055,0.03791637608068951,-0.0223316865412598,-0.01700083723808185,0.01979112359785507,,-0.009519154599218548,0.06052543904006108,0.0743976449331642,0.1075219367307861,0.0037758215684512153
CXCL2,-0.05317024386476934,0.04194117575487054,0.050260877373797704,-0.0026469454153612583,0.021383271211155137,-0.04379151495583802,0.14409088298117975,0.012940831248066892,0.06258991046159551,,0.0311793292363029,0.05288513271391284,0.11223787013314114
NPPB,,0.006920990657761356,0.1467426441512692,,,0.016753759289725,,,,,0.03893535097235681,-0.027467906400693364,
CCK,0.01793380459138965,0.017358362520364858,0.009297148908708242,-0.00036361328309076,-0.021497833091494896,0.0027699468578904914,-0.06568765176836748,,,0.016420327512144218,-0.04415475426416841,0.052355100445305586,-0.09775441442432747
SEMA6A,-0.0689884217157031,-0.03143690902665041,-0.08157222978748523,-0.034443832496883216,0.013036203609613162,0.009542698895503939,0.055098787016743596,-0.007422644493288036,-0.05430655510019136,-0.011222331385050098,-0.0444742033176432,-0.09143003945841209,0.11154887126924325
IRAK4,0.039664556464939396,-0.0008169748541629721,-0.025767211963330365,0.004031005516678692,0.028222527672596143,0.0364079282334086,0.006662120161541816,0.016696376243291483,-0.051554696661085614,-0.006934931969694735,0.05271135533645332,0.03454925864927021,0.015118128616863097
GSTP1,-0.05768707228936694,-0.04442758615658159,0.009867301563031491,-0.050999352605611316,0.03375853777584962,-0.016013615509432397,0.06276836508311798,0.0001518417237702496,-0.061705082525302615,-0.029681815913695186,-0.01628451868904417,0.022116024976849783,0.014435808771614067
VCAM1,0.010532032763412122,-0.03666560665400277,0.006920689928244849,0.03150725012525441,0.07068116894205413,-0.011017599161216763,0.04302990003972598,-0.04554289014877574,-0.025530951495125145,0.0829106771115987,0.08357714360671482,0.05852276596997233,-0.010610538700379021
NXPH3,-0.03845444646964615,-0.023145012582353967,0.004138162740151612,0.005905434450306164,-0.006732323138515933,0.012500255140809288,0.04574902165196089,0.031248183581452826,-0.06505427200674084,0.024607121564920544,-0.016151607140961706,-0.01702388944302019,-0.043816061709192534
MTMR4,-0.009037873054131,-0.042891929518298545,0.01980117788328494,-0.01924549181560464,-0.025441470303411224,-0.013879790317108944,0.007212062646070046,0.005098325733785255,0.0269776428563674,0.0388393207282681,-0.007800941900242645,-0.062056766158502884,-0.02494537642492725
LAMC2,-0.027036400701500686,-0.017803376732379136,0.17062540467680062,,,-0.020517821659466254,,-0.0400494084591165,,,0.0170666592972867,0.006355967889430107,-0.03266668270275784
IL10,-0.029009638016174795,-0.028671841947245466,-9.496696452868622e-05,-0.014391366067941589,0.05242890896311658,-0.032930851875927536,0.020188232818931125,-0.00028342713721159473,0.05200801945776955,-0.01889620420311046,-0.03093061845991235,0.07320332135368636,0.17278432517319223
SEMA4D,0.01529206167694865,-0.0067592970425160515,-0.04929990339607965,-0.003892354811579028,-0.02782567595655095,-0.054607570737126035,0.04905562724148232,0.013320617005826738,0.059299868022867276,-0.07989313544069893,-0.04219224630554214,0.06228494903146623,0.03749089863687642
TRH,0.02617746225026631,0.01343515623117237,0.05762350427228522,0.0657678153726439,-0.03335360449632521,-0.005957743367246292,-0.019813226635593584,,0.0176774351543055,,-0.01806516819742353,-0.030765897207069456,0.08361853442973138
SEMA6D,-0.03786639396410715,0.04136876216201706,-0.05453521579107878,0.05743304463305473,0.006386952636242787,-0.00906913525715808,0.023080711858656486,-0.037153975465613207,-0.1668180999230234,-0.017772186063506362,-0.0465643207391768,-0.09089320928344992,0.03986712462026364
CEL,,,,0.012432325926596783,,,,,-0.038180197780656205,0.21512818031340908,-0.007619380012455419,0.0858928658680482,-0.048139175871186116
PDCD1LG2,-0.020370263948487823,0.006931032334727912,0.008180953093543601,0.07307105499821052,-0.027938520266112484,-0.02282350664451647,0.06415234623148418,0.019351302540488762,0.08177024458291718,0.081144420432748,0.06399561910480511,0.02447508790792886,0.06725721966699305
SPINT1,0.01369857013469586,0.014153797137002728,0.002785519945380543,-0.001611398981287575,0.051307398423018936,-0.03564523151647777,0.007482310794312498,0.006691668218315196,0.12778991937642514,0.055483672266287594,-0.06498279814713002,-0.008819336427230458,0.11211993729088715
CTHRC1,0.03377281021538843,0.05147376747791271,-0.009690342412999159,0.028336386032667728,0.009983190615398405,0.024040570048474093,-0.022261863458704085,0.02860050078251558,-0.047226387699910506,0.12296724340880266,0.13030353943702896,0.1636162246559947,0.07095890657846288
PODXL,-0.020201739792789553,0.04113958826945899,-0.020689135448146493,-0.03226621987828098,0.0860006681770558,0.01242169894917002,0.055617238529382856,0.05054834414640286,-0.08067499891486188,0.020864850294188185,0.04142925277543293,0.07970124698168138,0.12978241271355953
