,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HDC,,,,,,,,,-0.008517006316119876,,-0.023635568176968217,,,0.02928620157796182,,,,,0.041903223877801175,-0.03644576096402703
COL11A1,-0.026717693597184324,,-0.02056359198119287,-0.04868086588940092,0.0033587973012038984,-0.034889390771724836,-0.04335492840049272,-0.0684332639745272,-0.01801314092975808,-0.024741936730635652,0.009477782898543825,0.02284244828438573,0.01590528834580777,,0.011222603222663536,-0.015843924320867918,0.006143723465345117,0.06051180847677283,-0.014084849829892991,0.07551117446862392
NUCB2,0.044977503262193984,-0.059993382773731584,0.05098655804533559,-0.026902249593951363,-0.05482052238200432,0.006953168605871907,-0.021888228698380394,0.009060221926312428,0.005954948006898618,0.035162956275710915,0.04006093223917719,0.019704588233100916,-0.0797027821002719,0.07749619615887002,-0.022187936271991313,-0.031554172071580976,0.05378318380012155,-0.10155269562072453,-0.009422121036341774,-0.029923854498858368
FGF16,,,,,,,,,,,,,,,,,,,,-0.03591255951073635
CXCL1,,-0.020167720370585993,-0.038075644389626566,-0.015361524366448442,-0.016801780329060125,-0.05776103618736792,0.023525618030765465,,0.03431994657984452,0.0360993075845042,0.08102142145442899,-0.012691072613161098,-0.01727848577649434,-0.06711561179055671,,-0.05909159583413852,-0.03137122864411435,0.09600881101875335,-0.02139273877813903,0.06183645648926187
VCAN,0.022798554085894925,0.043795262691227924,-0.01053162099908016,-0.0007914346733163417,0.0792018279944391,0.08544933395674724,-0.13190613839235102,-0.08600616928196159,0.09027944235773593,0.012622519856156958,-0.003451745409637349,0.018714081486932373,-0.14623828497397934,0.042068604041847535,-0.04883957580343835,0.059422853934267994,-0.012455911486422104,-0.06902571339551687,-0.04973081479236194,0.024981690360664936
MMP7,,0.007479352872144862,-0.08603279095996037,,,-0.029483654085159825,,-0.0228287670048663,-0.025740205846882164,0.0572101437735737,0.0019674810487474506,-0.027711678074482035,-0.03302371885081309,,,-0.009711558787381667,,0.017689834305177857,-0.0723350118893805,-0.05094805768181175
PTPN6,0.04277234407192726,-0.00019140104476978825,0.034054423759495016,-0.009153224100298509,0.008368575113274438,-0.0008885626852243215,-0.019075939261767236,-0.007771474648789125,0.11494922893165818,0.024867142173610083,-0.01328700728076222,-0.02175409399322551,0.03104568221691839,0.023425822897397964,0.10653236497888104,-0.011514797981143132,0.03569729242530688,0.04133169854657795,0.0016118828193176942,0.06470655885255815
PTGS2,0.044736769489635314,-0.06832718564523486,-0.030381040963925632,-0.013709354690205433,0.0003690989716895888,-0.042936819896959286,-0.008703881409286782,-0.024243439572570254,-0.05514631209449184,-0.01575392564559262,0.01680056950610747,-0.03653045875817899,-0.012493245685294078,-0.08505898905068808,0.04338639811689908,-0.0680843751406813,-0.02580110499492373,-0.0434507574187654,-0.026364458496186165,0.01416280263899589
XCL1,-0.0207169938583172,,-0.03410802302661421,,,-0.020601149679523832,0.13918919763977294,,,0.037517829447401896,,0.02557220070068842,,,,,,,,0.06360762654392337
CD58,0.019404402143114046,0.10273657549784596,-0.06428543391059482,0.006825281507616481,0.12148296830544529,-0.032871222494393365,0.04074803415614515,-0.07174125485448293,0.12219123231884886,0.006834032979824783,-0.050345596142528135,0.007630456597856996,-0.08667705527124173,-0.0392280377138771,0.09696048955150219,0.08225221352048633,-0.023672232580131007,0.0248751754235655,0.03298290623931598,0.03322303998608194
TNFSF14,0.010326177774012468,-0.04460629192577538,-0.006632919000564454,0.0667241396615723,0.024490145605396682,-0.015246785307374893,0.056330292398666826,,0.005898329609428558,0.0392315906017855,-0.0010086245743039018,-0.020639945147034416,,,0.03730826289098253,-0.0320525705989876,0.015319382624158872,-0.02975536918384843,0.08611672812774677,0.03937209354676481
CNTN4,,0.14481912370218677,0.006124006095076191,-0.012541628781513629,-0.019602385653368762,-0.03702397233083507,0.2897994678502028,0.012685474875206494,-0.011829597483265359,0.024289989537718527,0.021804325464956475,0.022490192189766833,0.1335068515304589,,0.06472914422955661,0.052832854491410855,-0.026190712449400418,0.01472500380348747,0.048715795979701305,-0.04940697028489715
NTF4,,,,,,0.04391390259949311,,,,,,,,,,,,,,
INSL3,,,-0.038334673137359304,,,-0.01893425368930368,,,,0.023559242840547785,,,,,,-0.01860503936091463,,-0.016310757408794643,-0.01894621700278316,
BTLA,,,,,,0.0468478380737568,0.016152901185578262,,,,0.004684495603493452,,,,-0.05136683238499485,,,,-0.018320044518353448,
MFNG,0.029068295134117798,0.06300283823707317,0.01912368417223911,-0.03786469014270081,0.04138608190043517,0.03798561087992848,-0.00333347841016569,-0.0455896109084121,0.10176634032581885,-0.03694060245432579,-0.045040422250691034,-0.04929327104910486,0.03369821750687618,-0.038526388384080595,0.08352498023605459,0.06778450668533884,-0.003267556358359711,-0.009060717798994465,-0.005960297943019565,0.011676673758712921
ICAM1,0.02317683606654514,-0.09656297474419695,-0.03030858498860017,0.01839459336943562,-0.0205247782258639,-0.003262757567715905,-0.0946555109995829,-0.00943844002869957,0.11329376761843955,-0.006966927131025308,0.04013602807346427,-0.030062617136449497,-0.05249135670510665,0.004576113116131283,0.059982110845215056,-0.043034988509379084,0.0034297176404424617,0.04005238999125801,0.05543841958078801,0.006908181974607396
PROS1,-0.009498366049507573,-0.002203320862193785,0.011708487446589947,0.03204443371156605,-0.04955078470972456,-0.03135827750238492,-0.05608169686343691,-0.03136398930007574,0.13519676608284512,-0.006778942097051708,0.04488819210806052,-0.06461637230210647,-0.07183137466688806,-0.0016123114773158335,0.10599257379412098,-0.043624354092740694,0.11817383469403055,0.05564992927435061,-0.05020145178622891,0.020253121770700527
CLCF1,-0.04649696737959063,-0.038286257850675215,-0.04971838246644357,-0.0021465489683939075,-0.03354635349058283,-0.008293573904172664,0.0012015090545937962,-0.021221618621155795,0.014521401737545018,-0.02381045798919937,0.018051976041213568,0.07111277793498509,-0.05237671151960663,0.013627199697386308,0.13628660347753105,0.05777795251449777,0.04842594976557855,0.026021693676737578,0.07286405542932352,-0.06270090359184995
PSAP,0.05753868066909634,0.014589996100532679,-0.057579529810357306,0.05664316037040449,0.02225236757479801,-0.01628270451052761,0.013908590207498545,0.044155515913840315,-0.06014208499549734,0.06415073779851058,0.03430895825304906,-0.058156124400613254,0.1579288630328408,0.03890139994416971,0.05171157622218618,-0.08930068155887666,0.025083807779953046,0.05608843029853264,0.009656864647384179,-0.060359445698061544
EFEMP1,0.016409588252484564,-0.044034522072388095,-0.04257829905609344,-0.040325287610807586,0.0210618616591631,-0.010632509971386607,-0.0926174565638941,0.0008235247431780234,0.08962969962461993,0.029045127597954544,0.0034770526218732348,-0.05571688824193092,-0.11183738216368948,-0.07164455897577261,0.08112531531465912,0.009748551060107536,0.07281495149506954,0.018082992114942183,-0.021876012370454986,-0.06478967207984228
C1QTNF1,0.012549592548958094,-0.04235072476220948,0.005463439912508543,0.03608037488615382,-0.01381381607045401,0.0003227446613716405,0.018627497234044773,-0.012134487905827912,0.11691091647711202,0.005962136072938717,-0.015422839315939138,0.06800579433190074,-0.06221104097806657,-0.022648458542821635,0.05845986285689856,-0.07128802692921127,0.10744225393752187,-0.024812457992698645,-0.011753568653053225,-0.05265050578626826
ALB,0.09106027803049584,-0.033876031221541404,-0.034758889577017275,-0.02113474225536107,,-0.03361506422434044,-0.010137457990561382,0.012281921910107426,-0.043175956796120116,-0.011165038229590077,-0.019600283776369142,-0.038153411975242024,-0.046225848568930604,0.06381550726855095,0.018943393482673983,-0.0004154403638601821,0.003867794399634472,0.029307464962755336,-0.02142363454349073,-0.041391808853458535
CCL13,,,,,,,,,,,,,,,,,,-0.021882129991346394,,
EFNA3,-0.07590360716842665,0.042855492762899725,-0.003819941649619508,-0.020559386672338243,0.03963349992361321,-0.006999062921062816,0.020709934221013644,0.023657915917259485,-0.07860894550885893,-0.02262920396304152,0.0026559939764985046,0.15102990106203593,-0.06490276156021985,-0.010170420159562816,0.09083916671842464,0.08815306148858641,0.05931646354739236,-0.04588075942112362,-0.01637782156639792,0.06104620747133465
DRAXIN,-0.014044278724279977,0.10494327577907005,0.03769840822530194,-0.010066729851850245,-0.02610091417967392,-0.007254947237691552,0.025675773460610545,-0.02499431031658939,0.08581784921607442,-0.03182053443744094,-0.015738066050494322,0.021651827089250848,-0.06706628427585873,0.07140935294308011,0.02313707995979831,-0.0723895903578527,0.04519035229823424,-0.07716086411967057,0.02644854674164631,0.008340897231553164
RAET1L,,,-0.029863082676015895,,,,,,,,0.04247910466867902,,,,,0.0025201687416741454,,0.04859377838818563,,
NPTX2,-0.054209428256411445,0.0827756589242173,0.014046728424474391,0.02681352786143915,0.09621204110162627,-0.03329754114058193,0.16541782516394413,0.04291821505611189,-0.10820730133552424,0.00527252881043147,-0.0006967142972657436,0.0044527734431533345,-0.04625098501787497,,0.030941188891716157,0.0378675530589369,0.005401930227404323,0.04266994199312343,0.01353062063011373,-0.0021834448428896557
FGF11,0.002733775477886932,0.0010734835662772149,-0.006307341805108679,-0.02798562550238002,-0.01445507035334283,-0.016738247341766283,-0.04580223510599667,-0.033492813766138295,0.17094058706249207,0.00019001482635354556,-0.0018086697263072226,0.05602514071603827,-0.10444882185929005,0.04878566664952355,-0.023460904579971447,-0.037760150925783005,0.07010438391585837,-0.05806784057162015,0.05951174387108327,0.057079395254557824
CD59,0.029925772065959467,0.03362586797786491,-0.058150875774085765,0.026098793422274422,0.05224842140639616,-0.03560145914019571,0.062477359372282416,0.03521633947587653,-0.07778219414805898,0.023102193648141044,0.0424669313761144,0.023269877525245036,0.10286090664238191,-0.03783220467554487,0.06811516055644527,-0.008684496457210254,0.009762131435873164,0.0684427141957328,0.0018719614007960345,0.014992948234549667
COL9A2,-0.023029351722829133,-0.01961916273298503,0.060736422762652974,0.02840151225201344,0.09313896035281971,0.037751501676141684,-0.04312757880521798,-0.045311065153571244,-0.0001999275383469222,-0.025089250990493073,-0.0355266944974134,-0.08624508523641924,-0.02059782504643002,0.07426411346578833,-0.013539175289132354,0.07611456608898447,0.062439043848198136,0.004217215610277332,0.048717227659326325,0.05720317625416477
DLL3,0.02395668521961091,0.10530288889916832,0.09592148241440142,-0.014175885655385564,0.12267354790125017,0.07332624236764121,-0.027428376580581913,-0.0239221605228468,0.0861438125136813,0.06321946323541866,0.01924376310514566,0.039883340711521456,0.02783331053402145,0.08723632094883112,-0.061834720209675176,0.13727176244884873,-0.04480220945789482,-0.023825274380198602,0.03948453340839998,0.0314011300073237
FGF5,,,,,,,,,-0.03438077133969108,,,-0.026651773976970407,,,,,,,-0.048537260284144595,-0.045514461821161596
LIN7C,0.008472413183037278,-0.021180261516461307,0.048275582615037956,-0.007802863501169618,-0.013943772290646745,0.04584058642785154,0.07199736769348519,0.02939043248589222,0.02451901634097726,0.0074765989380802126,0.01246670403422524,0.1353636110891743,-0.003653143116220933,0.038349462679481916,0.05061802033895911,0.06312902383062023,0.024529262945340097,-0.004853240568590461,0.010431673136210944,0.03637158843376544
GDF7,-0.02145875791915655,0.05016668872326151,0.030470705885514433,0.034589035617530905,,-0.016206778475078044,,-0.0311927916733048,0.011654857593292059,0.1206965823817332,-0.017256978710313713,0.029726758928933956,,,0.020449810723206216,-0.016145679277332965,-0.03410169525632599,0.007622969876991166,0.034400073697866844,0.11383620100029415
PSPN,0.07522274139235167,-0.02439505343387448,-0.032555654818118784,-0.02424786305540065,-0.03793276337327695,-0.02175875610755799,0.0627063337256824,0.02978739228405599,0.03647228768913607,0.014257366935517142,-0.012654311584090042,0.005313325811551516,0.03190769356108669,-0.045720564083953266,0.022580535766578026,0.024694423758382232,0.02358934962326541,-0.009112245471014116,0.026605799074899596,0.038035889395549666
ANGPT1,0.00978531118498243,-0.019166351411409283,0.04160011563549834,-0.005576132388347737,-0.02003410637260227,0.04431655983563796,0.01700051671959379,-0.027011407623791,0.14989434312469122,-0.037314985717417336,-0.02225120274668501,-0.04563148318794061,-0.0020353460884551798,0.046751740854540834,-0.0007395172285286199,-0.004917951946359698,-0.012671930715502456,0.030562231489996046,0.009517724138178005,0.01725940032507039
PNOC,-0.030304227394391297,0.07746490607203807,-0.03836265822602158,-0.016433302427450145,0.07929958822437141,0.017814977025143983,0.16537547841791028,0.05754351012845632,-0.05481762488269651,0.02691774490326876,0.008123470965411978,0.08614966407397086,0.14077187407585928,,,-0.017169386363399017,,0.07699585154455062,-0.019554254798195107,0.0344970802247725
L1CAM,-0.017179258226017145,0.016768789208370456,0.015684990329019672,-0.01689828203187885,-0.03902064710110706,-0.024946918308021773,0.026362296964585717,0.026646475725765038,-0.08651629006730571,-0.04025435742124723,-0.0025399214222365982,0.10824425366419149,0.19643465336810434,0.01824020671970688,0.028144262549925542,-0.04612299558482241,-0.0333172258224721,-0.023224251626316854,-0.023798461736004663,0.03693198691630766
APOA1,0.0006476736920452296,0.09137872423083918,-0.020476309898302514,-0.0012342329175805168,0.172363943835222,-0.029486971755201822,0.08151407366376652,-0.050434064432057744,0.014783656510748486,-0.019917398863419613,-0.027928763195766978,-0.008159383287043824,-0.0027729890900638206,0.02081360111814604,0.09263745873866817,0.007971241016107612,0.1345131852470526,0.0065352783046433,0.06923212863265205,-0.018449696332146017
PSEN1,0.012307260894326927,-0.027406589307816948,-0.030083395762734264,-0.022727023756008918,0.007538644075404381,0.025577664745546323,0.01668284505020349,0.056350691828347066,0.022990647695487903,-0.011875556719573785,-0.00430972450858423,-0.12047530952997301,-0.0758859062579333,0.01410486865276539,-0.02515602561631578,-0.030528752245295988,-0.031351888955123364,0.012721029657197893,0.010156666208553156,0.015324456378483354
CALM2,0.0019271030320009762,0.05831095365545366,0.02348388151389093,0.015325989331049134,-0.01051761329795398,0.025767998922236197,0.1739585233049028,0.0812621366946164,-0.17240468206816537,-0.009220920717487055,0.0003497540376909063,0.10946847077591194,0.18862040447569253,-0.08354212675601755,-0.057263222343968696,0.09786417869748763,-0.026540530346800383,0.058220971620484945,0.08063710714262134,0.04725143871988603
CLEC2B,0.003081423062941289,-0.07815742532791417,0.041329628251295346,-0.013854261566786359,-0.052854945490816964,0.03379744030295675,-0.03357408891496372,-0.02100292774012976,0.14583503727379662,-0.018420349245862777,0.017296018678964832,-0.02608003555891331,0.014283808688634835,-0.007718202348554068,0.06125250475854015,-0.07439263181718127,0.0588658993683386,-0.0066779019436604,-0.027750665668143756,-0.011511655801676604
NTNG1,0.02585109048300925,0.05375886526826464,-0.06153361217693926,-0.005640523155602681,,0.027803010857771777,0.04358965616213616,0.015858790112112654,0.0620169591334301,0.012342175187668267,-0.019864254199786713,0.05273516690432676,0.10897412651871893,0.058326650290293686,-0.04468885784787813,0.05978228178935539,-0.026943005513209575,0.03654530208677481,0.0800434653809568,-0.027203368944459846
LRIG1,0.014986067925261195,0.04271162325913941,0.04393018492643708,-0.027894354311805702,0.08359307712640476,-0.01985663983196185,-0.13302872480814654,0.020401830210571056,0.09449256519785584,-0.04539071414244995,0.020714399304685095,-0.02802155261999065,-0.08374633704334,-0.017789335205565963,0.07351025386039074,0.09197381237777953,0.12801054780111248,0.010689676883111482,0.08248536440822667,0.06911447473286549
CPAMD8,-0.01888186536600021,,0.06499679025104364,,,0.029447623738126073,0.030203609532815406,0.07719424736255887,-0.03110203452332498,0.03754738021374725,-0.03194124067204758,-0.02093673566319629,0.02242684940344921,0.062359528149410794,0.05604525070423137,-0.01813836673465649,-0.027887898604400562,,0.0009479614677490347,0.05073564309773657
GHRL,-0.030124658760145896,,0.011996310065090665,-0.01707009584795085,,-0.028446662713144073,0.03641653212168657,0.07546519280034653,-0.02416869239673574,-0.019138171716643157,0.05786611746613628,-0.02972434854130477,0.02313700160128448,0.044390701988813626,0.03862629671643135,,0.032006239541434056,-0.026165506546761162,0.004240912139385812,-0.034823300175902266
NPY,-0.02770043341626498,-0.025487444213543337,-0.020249832888355173,-0.004801546987707133,-0.01576662778212106,0.003856657777659994,0.01393264016436915,0.043627331031802344,-0.053408415583239596,0.03466559978603147,0.043303973029401296,0.03954742246346843,0.02612109279013362,,-0.05184932185647684,-0.017012625788681054,-0.05036578965245383,0.0440044692009923,-0.023924438259775943,0.03751018982703689
MMP2,-0.02292366330887975,0.11956544757033184,0.08064750351581439,-0.008468308895992331,0.10214363538271343,0.04437472739949927,0.058407334757646895,-0.060282779768230425,0.15831494803451893,0.01554001730302265,-0.04646030937778135,-0.0019577891945102717,-0.1254084660797221,0.047518919639015444,0.02508691864707049,0.028682058352929172,0.10663560615269321,-0.0479356128464771,-0.000845022306317379,0.07952159688117885
LHB,,,,,,-0.01950508840340746,,,,,,,,,,,,,,
PPY,,,0.007600380603543688,,,-0.007226577413390306,,,,-0.02212750681697364,,,,,,-0.022547468377111968,,-0.04584429420730331,0.010747232986498514,-0.03290530704777767
ALKAL2,-0.028275748759842144,0.08246754173640372,0.0036561564741273917,-0.010802298226400378,,-0.01922170989162119,,-0.010616750292081875,0.03494385539126941,0.06453860107620518,-0.034870763896176285,-0.04495187340525118,-0.03349525540108161,,0.06570111512282256,0.02925161198828521,0.05752453015476583,0.027624684912419893,0.03555711394812337,-0.03357892329166497
CSF1,-0.03423411152260505,-0.051685317831704186,-0.06902960020815777,-0.02201102082441624,0.011702126695504782,-0.03761410523441554,-0.08973853601667962,-0.013775347525167498,0.1328723907196204,0.03108162312848856,0.0044276889055244175,-0.07808299181455683,-0.08640051212797682,0.09054579119522554,0.005950873093996366,0.012262983345929434,-0.0017993164084986447,-0.020566877162003724,0.06246087714447946,0.02722791238043541
SEMA4C,-0.025430873610772148,-0.013602251440174535,0.06422024427780773,-0.008461999822357914,0.0329000274457073,-0.004362905878730278,0.01419505908591721,-0.05221135210629282,0.03930929124487605,-0.01992456537836875,0.04369922567658965,-0.06716071181576154,-0.030173688874761895,0.030328991013766418,0.02549540268969834,0.03900216610613318,-0.005918148060047335,0.027869291998033223,-0.0014422517002663285,-0.0241679515713323
BMP8A,,,,,,,,,,,,,,,,,,,-0.01700524961981666,
ICAM2,-0.05668577909080508,0.07504731986606376,0.033005884908958026,-0.03405276844940581,0.062436452312060235,0.004133959307208746,0.10446304003059223,-0.06665914528504173,0.09454822502657723,0.06555993606572438,-0.02943221021499267,0.032573710645101964,0.05667934605067857,-0.07989670892127211,0.07924370715514598,0.014417462924684047,0.02326472492400187,-0.0856099429072267,-0.06716623524748912,0.029380097759045775
SYTL3,0.08393274734582779,0.017228243425455505,-0.07950173812177545,-0.0351572651233768,-0.02984665158602443,-0.02004271829844888,-0.005825401033947923,-0.029993295809046437,0.052374892067806635,0.0223175291514248,0.023177447374990594,-0.024949820891051938,-0.04975047121829114,0.05068946303549452,0.1037606776155608,-0.03534843071005241,0.010585114580301027,0.04648264310458765,0.03000862087101083,0.05357790700186177
IL1A,-0.0006712876234218197,0.016770272857744142,0.06586839374219706,0.03782810775695717,-0.045724513936102405,-0.0017049436805335197,-0.04379158628663276,-0.018499918749669962,0.109595816317536,0.01719225406927414,-0.02381224282307425,0.013400144158509012,-0.04106588460758736,0.015995558214562024,0.06666745437579158,-0.0027717811681383523,-0.014760627849683388,-0.03858329400049322,0.06812740268007579,0.05236593750582011
HLA-G,,-0.037853553747400286,-0.014232758038765144,,,-0.020601147819066988,,-0.01684767581569602,,,,,,-0.08057876464337466,,0.04178724987015075,,-0.007921798779765666,,
PGF,-0.03018064196254363,-0.04540228114021015,0.00238523587139339,0.04152139118702617,-0.021653030543604672,0.015589220402721463,-0.044218913845360926,-0.05854705776595496,0.15557931237815864,0.033480174953527744,0.02100667784193973,-0.006230077754798724,-0.07035748115638003,-0.06320387277703864,0.11419773504498071,0.08929881725505302,0.0111086376424016,0.05292823269755022,0.007606405345064266,0.044438819247975984
LGALS8,0.05734953132400619,-0.017775745054644684,-0.036913093727479133,0.003395769235357952,0.06605196629338181,-0.005260635336622899,0.05544953758053572,0.031985104076682466,0.045894356138634636,-0.03669089028537631,-0.0020959108293179584,0.05458004941546274,0.051350887043554,-0.041126163199668025,0.07438440940682305,-0.005533793956308581,-0.0002645201182562395,-0.009473347887212864,-0.0005432534222969216,-0.0375993321143716
DKK3,0.01735701931803156,0.08983149541842834,0.037343430993140615,-0.011940616709663242,0.057052086051731794,0.01834711531132968,0.12597705520901212,0.06803329760890875,-0.10319237788967779,0.016044454354706344,0.052496804222563746,0.09824230847102366,0.19114758129002118,0.02746547460484851,0.06993843207547316,0.03481633082451254,0.07832721652569476,0.1080352044424592,0.07715902306576801,0.03624178093999615
COL16A1,0.03567506481303801,0.020348439425293862,0.01078758765122305,0.02452482791928848,0.10973020476704927,0.038657174470260236,-0.06731490970413444,0.038920884409467366,0.019582328719193524,0.03236733306208068,-0.004334036590685001,-0.022230744427257507,-0.1310904475465785,0.014253618935120775,0.026796830687907787,-0.008636450335185118,0.11783666227400778,0.053157152885013985,0.09995094413703874,0.17167328721156525
TPH1,0.034209538765516904,-0.03187577316555386,-0.03374055095814458,,-0.023413857353958473,0.004177946898863235,-0.03769768976112973,-0.017852461944978578,0.060534601090299185,0.013097110383954832,,,-0.012037843644635917,0.04770763459386744,,0.05934200080290244,0.0741183676798825,-0.022815741246007906,-0.041703224445882814,0.06356613655764788
TNC,0.030585750174932,-0.024608389747394956,-0.08308485822623585,-0.01739056823932068,-0.03040657681372557,-0.028588143533708768,-0.06479054689816562,-0.05080393504398143,0.15934271195353986,-0.016509813216439653,-0.060262802079146555,-0.12268167583452608,-0.17193225817660826,0.0759876508901623,0.1589636177959754,-0.08500121780813359,0.11932405933897929,0.03192004553099598,-0.024777240128663152,-0.06825001793953216
TNFSF9,-0.018881856404359697,-0.03180266252695124,-0.005002986932110674,0.03576667735091584,-0.026074308062364385,-0.03378423872444983,0.08693166208917265,-0.007078531932164634,-0.008753391833887255,0.022749987727603095,0.019974492864176147,0.019157454021512633,0.09986993957871963,-0.042519627179074676,0.02208759793102747,-0.020369269143345706,-0.04893076735864139,-0.016801481237090063,0.0048064034740085805,-0.04919701433776648
C4A,,,,0.10856193943491345,,-0.023124414137949915,,,,0.06375528008277519,,-0.03207347614045006,-0.022603010238390352,,,,-0.02843104576259299,0.006631010083800996,-0.022900167460617474,
CNTN2,-0.01629076508419535,0.1068476220305702,0.028268360475743586,0.021648994000437766,0.06608971862210347,0.015954541686870372,0.06932352305852897,-0.047598288470462914,-0.05026922906407935,0.020269477185188862,0.01786353047179596,-0.12314995500511666,0.015263319416321539,-0.06584000494928044,-0.14127786645620108,0.1256396782639514,-0.1492890438314478,0.04813943441289302,0.05339435705566115,-0.012114416362562164
F7,,,0.04970311543604649,,,,,0.008704275066706896,-0.031102016445782105,,,,,,,,,-0.024189378342948892,,0.008482948029888922
LUM,-0.002798741913181466,-0.004755158180806045,-0.0036402038058680262,-0.0156947012526416,0.004082982377286974,-0.028774208987741256,0.02266955445500992,-0.05245692680412098,0.16787615617878812,0.00442721218590157,0.011477913782168375,0.06894769216192746,0.00034254079252179847,0.02222914690566948,0.19331324480062814,0.02280634718542161,0.04255074046323446,0.040940967676696964,-0.0379306570816244,0.08993176567585076
IZUMO1,-0.018042211947061168,,,,,,,,,,,,,,,,,,,
BTC,,,-0.029863070237082182,0.06338997390792818,,0.03352445528680591,0.04034399641417033,,,,-0.0049889102847402314,0.015309485706994516,,0.066601139256155,,0.002949574702344381,-0.024394910244943297,-0.007253462879230914,-0.0274169215468556,-0.02252814596830497
APOC1,0.020577826854453234,0.03146273911892622,0.09369368118148638,0.007859220568988157,0.04343597723579408,0.05203810495341882,0.1397619239896099,-0.03919325538838633,0.2330825072831772,0.020058922087185373,-0.04165849763593739,-0.1317040529857247,-0.10711976380951878,-0.0032255731581350856,0.12476024030213294,0.05143508396759775,0.06826972459040673,0.048063536937066796,0.0894817572470644,0.008371231728877708
PKM,0.08783817349918024,-0.07950575969421274,-0.08101123792751277,0.014600239825264134,-0.12102010740004605,-0.06787267495124635,-0.011920507413387542,0.0007333872929721129,0.11341832497946308,-0.0016110073071818186,0.054241972900285866,0.15149463681537526,-0.08981466415904794,-0.020488478294839137,0.07990791216317043,-0.0973310848538791,0.1069106026354052,0.0055049182595049,0.003641644065291936,-0.07491582180182066
TNF,,0.1270447494810705,0.049232153519465686,-0.008655717353407203,,-0.038849999523539604,0.05566138170557816,-0.006010526650830843,0.022444853776998102,0.03577283977546934,-0.02300870474617296,0.0049403409915165335,-0.04663558190540686,-0.013127834316415739,0.003883990960256913,-0.018834305195442616,,,0.03354928081172543,-0.024036371409314902
GNAS,-0.05312609490796414,0.11140054366220681,0.008785182293112623,-0.044344068614532696,-0.03674918873233582,0.015580155747304354,0.11430275973548261,0.032863209112316674,-0.11316596072828296,-0.01632379567659562,0.012474919803501986,0.11439039090189998,-0.1333396840872352,0.034145710683525475,-0.045796340844289095,0.01818226685379934,0.1862641994626953,-0.05532921484182995,0.04214256245343411,0.02335044585581602
BMP8B,0.027341945954850583,0.0876319005473975,0.017417038533965364,-0.005350488712097875,0.09589527262089362,-0.029866357745965872,-0.010641204822049841,-0.06330796013975508,0.0016945753946050026,-0.01415912971269985,-0.015277543451725311,-0.06343890565636282,-0.024131133331595764,0.04314601990168075,-0.0030253361400952345,0.013878699143843574,0.022329254160824003,-0.023828606400079496,0.014725974329539263,0.035119422990206414
LIPH,,-0.013806003002176055,-0.011164302463515125,,-0.016801778562601503,-0.00858237740430305,,,,0.060122839301017306,,,,,,-0.0017619993587530045,,-0.028581963828220914,0.0069031975314961655,0.044315028967530805
CCL28,,0.024624844756666136,-0.015712490641346707,,,,,0.0016032045596399574,,0.018140293284982848,-0.01807010793553325,-0.039840237176547624,0.031226332323021477,,,,-0.019652631989372085,,-0.01320461310056619,-4.721047416875911e-05
PTPN11,-0.02416911835791423,-0.016515760541235734,0.03130018765737677,0.016391825248589616,0.07727146651410112,-0.027432330109491015,0.014065114493631535,-0.011280128757904127,0.06196458651538384,0.01076349596654029,-0.038653508402551905,0.009316295391395944,-0.006397419295749222,0.07531871774753132,-0.1428266494082952,-0.02226962989835157,0.027015845727017526,-0.02526329544319161,0.030160830454001895,-0.0017753948183766707
ADAM12,-0.040590691785457635,0.056951210159993076,-0.03180352260598099,-0.012676352894062317,0.016287521114500266,0.020917234167104944,0.04764504856248836,-0.05243263382041518,0.1182386786992718,0.015511812578057949,-0.01746363598349604,-0.008564224860416494,-0.06608302868550936,0.032818606457042536,0.12032462761770629,0.005438181277416387,0.09025818569288768,-0.08242873751972682,-0.007835961654333486,0.0941945633507625
EPO,,-0.05606279141787085,-0.012153460067484093,,,-0.0103565189613892,-0.020472101841225433,,,0.044016974410441584,,,-0.02571335240186679,0.08817736821506707,-0.052328149162203234,-0.021808678007918598,,0.04107618455640962,-0.014042008624499632,
EDN3,0.0273635809645705,-0.033031706685675385,-0.02606137106620324,-0.02847054969084045,0.13802622646251145,0.0024303566068366754,0.10444241758639045,-0.022238623082629583,0.021351761721173264,-0.018488645041418734,0.02368536570418087,0.07138641573177872,0.13034774244931432,,-0.040098667894552326,-0.00029851619119070105,-0.0379836155050869,-0.0016278941184939507,-0.02551422743449316,0.06330819963769843
CCL22,,,,0.03569015588866647,,,,,,-0.019687919303805472,,,,,,-0.019943702113359347,0.07999306963703574,-0.0203067592239014,-0.02169858304509778,
CCL2,0.061200993138224996,-0.013169108924456132,-0.015405058307814669,0.003645272174070057,0.045981415852101845,-0.042263289927547416,-0.11010356223608435,-0.028647173171817,0.02725838454440817,0.01292032079892288,0.029089156365920743,-0.05227866594648657,-0.11519621625310826,-0.03814627299377809,0.12801247619239575,-0.04724722836275148,0.06952553438030915,-0.0016529023850454852,-0.027445426197318032,-0.05996232698196185
