,UKF248,UKF255,UKF296,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
HMGB1,0.0006025844644474622,0.010934853316794804,0.06819256577416748,-0.013440871074415914,-0.050862731517672836,-0.015045936826767605,0.023304399902740146
ITGB3BP,0.02235815414637648,-0.0037551232231106645,-0.005452508792380918,0.06881249746314325,-0.02093324680304715,0.04135845565440291,0.0009527066548590245
AANAT,-0.021360391360147658,,0.007311809425948314,-0.019862819720193933,,-0.022224501033168535,-0.02346289490611915
RELN,0.07528064186763941,-0.029580979192512343,-0.012249781272037349,,0.026211155448424915,,0.07571037686014033
IL15,0.046275878242194944,,0.009288812851489825,-0.03357686539187717,-0.03409155554984805,0.11917608961658258,-0.05649822414220258
BSG,0.04267690224275774,-0.060238852364475855,-0.0016831740768521583,0.10371970854123459,-0.010288825161664772,0.03926271374745592,0.03248536624275398
ADAMTS3,0.03401409870963618,,0.046269344297367,0.09304842151159229,0.03167423608878869,0.07101136487524895,0.0571755465788153
CD34,0.08182530000498799,-0.04355405319053702,0.057890307909077024,-0.019946031294496895,0.12766154631017881,0.08180194847721944,0.010171873643519756
PLAT,0.04057930573063149,0.008638008771379917,0.0910692763303863,-0.01860839313431403,0.018924333105968815,-0.00954956960940284,0.07069003528961124
NTF3,,,-0.0006558403889404524,,8.671684997773517e-05,,
LTA,,,,,,-0.015437785421742753,
CKLF,-0.0735758065039568,-0.003805751243815076,0.03885058438386748,-0.03426887644899531,0.03518209539183023,0.03233588102774072,0.10692849773636684
CD24,0.0545307633628554,0.014928031154247515,0.05943103857927409,0.0647269441445683,-0.028607663819024493,-0.0045661297406516975,-0.06928058893994833
HSP90AA1,-0.026358335328718032,-0.009962345288698781,-0.019605121855031025,-0.068571850827761,-0.06274252156816815,-0.011588878315768606,-0.12816228625716786
BMP4,-0.04455830374872995,0.04801436710701173,0.020926190524935846,-0.020058051478292534,0.055730201422117105,0.08410175739928584,0.09674011910996472
SCGB3A1,0.12296914416129513,-0.02807713277485664,0.021632035448937513,,0.17963035801461888,-0.0018884589845245326,-0.0005374777393389081
IGFBP4,0.060199266775481625,-0.0019526907941443462,0.014179424769231735,-0.0023322360823260363,0.14679752955796183,0.06281830399815455,0.020346631099064018
RSPO4,,,0.000642702569116641,,-0.01954613470574237,-0.039449252579770104,0.0728508891070414
LEFTY2,0.01943470369135812,0.03753845301585757,0.037277492843052484,0.11350080252178217,0.0733502984172066,-0.03548416581067792,-0.041794807487635977
PF4,0.07330796656626422,,,,,-0.029910822156367665,0.021530987062947583
ANGPTL2,0.007605602444102958,0.02989944341104046,0.04309301129867754,-0.009873564213453454,0.048148069064526365,-0.011996077392545747,0.035811990685808405
LRIG2,-0.00793576020062892,0.008402340269399632,0.00901972221670042,0.0434119908566822,-0.01545454707546089,0.043869346284719134,0.019848468092397927
ICOSLG,0.034766528904752673,-0.009431022228110339,0.07275255976935385,0.12716468510533824,0.01808727260661847,0.0311786066868506,0.02886996662129549
WIF1,-0.015382425505527694,0.000671419730797116,-0.013144435250042448,,-0.01817002548485156,,0.006496198670342166
NPPC,0.020222505472308357,-0.035225087188636685,-0.006932013002772714,-0.023783658818035427,-0.02874154008817241,,0.0485713877344651
LYZ,0.015543326466611301,0.06995779830678121,0.03612187173968522,0.0500462432653482,0.08483123192731648,0.01945697207218103,-0.0037560767076900647
EREG,,0.029172004542965348,,,-0.02434504032521087,0.0030594782483914216,0.06619077639947193
SPTAN1,0.06916429163365775,-0.03676331514196219,0.003312641251193883,-0.0776333676418003,0.031067001250428505,0.10643593915326963,0.04243284423135064
PTH2,,,,,-0.03108486581939672,,
LIPC,0.052793808502397316,,,-0.048867678424875424,,-0.015050111524638685,0.01987910627475083
COL8A1,0.0331734285176509,-0.0009065180385918945,-0.03025445707014491,-0.005316115951403784,0.030743055634985663,-0.04476615388777196,0.01604932341125996
GSTM2,0.10892749962792973,-0.043708327712893597,0.06082350891031177,-0.0022078057980581315,-0.00232630157701748,-0.0066951123006482914,0.017088421132110898
SPX,0.03822726171308335,,0.04324060840116563,-0.007643696184246054,0.02581741817184621,0.1422279585345302,0.014906417843187147
MFGE8,0.051175096120085736,-0.015758582294749093,0.050299908192091014,0.0652642979070889,0.14785823313883098,0.039661865101344854,0.04715691706363885
TGFA,-0.009678151726459217,-0.001921211969230953,0.0400010880133023,0.0032579084466855817,0.00776775806224389,0.017261690233831603,-0.030444499086029427
SLIT2,-0.004249305459627013,0.07675890953500583,0.012359960237654337,-0.026897214759952052,0.0016928424189447168,-0.07533955359642831,-0.01139875261592157
PLTP,0.014478494686608235,0.05484149744674792,0.06088283184130454,0.10378838246567063,0.0890933067808094,0.05133890741174556,0.14020661218227384
APOD,0.06341920116281939,0.01414594990230501,0.004045030421841466,-0.03410722694006145,0.19020244348052592,0.05290593951163661,0.10237435471424383
B2M,0.007541129204008443,0.07762228205234738,0.10173580475705783,-0.057300460027000275,0.041174725634150325,-0.03583460816130478,0.004256195612219412
OMG,0.00995121033947991,0.0794255558965226,-0.01257705043111723,-0.002627357916493497,-0.07520278085799305,0.10509893278411843,0.005826199349734483
CXCL3,-0.018031700317711223,0.08540837383616266,0.026549789799092605,,0.056616797844079324,0.028468109795152293,-0.06943773760011887
CXCL10,0.015197019695350223,,0.006418728969653292,0.07679953154711486,0.015183284722106597,0.08282534408979518,0.05228884847291079
RSPO3,-0.019998909255955353,-0.026267288337895045,-0.008267168605783021,,0.0019587589618643743,-0.021316289058464877,0.02707481986257289
CORT,0.024655800060388273,-0.003277641635788248,-0.025421678438662814,,0.016301304562374566,,
NCAN,0.03270061511741169,-0.03690119426898164,-0.05098874840190615,-0.06705663125776513,0.001118007535859829,0.11073215610323722,0.08204143045124615
PRG4,0.05387826509643679,0.06013083112038132,,,0.131963936398897,0.014761343039429494,0.060411575446561144
ZG16B,-0.0032139895222622304,,,0.1939823374987237,,-0.026579118399409775,-0.019771689563308138
TGM2,0.04550682125951609,0.04315721840245205,0.01759511418141347,0.05407653684928627,0.153821517178577,0.02806163879753212,0.09289544157988237
VEGFC,0.07262660822959616,0.1121150220805028,0.010950705739911583,-0.004813333096826639,0.14591501897407796,0.09198543317247376,-0.06942570567073926
WNT6,-0.023754743816297316,0.13476708469148574,,0.11318985252107293,-0.025940910664412554,0.021652618760038694,-0.020430087253807128
NRG4,-0.013560119491065123,-0.01968874461874218,0.017504508540416328,,-0.025811178016859507,-0.021316291447512313,-0.014084466166000183
PMCH,-0.015628767463852344,,,,-0.014861010619535084,-0.017621426996635547,-0.02592510384099268
COL9A1,0.13997568426112877,0.0885959113093846,-0.0533289118843123,0.01762872884319166,-0.04346257105816254,0.06821392865412342,0.10288181829759642
GDF11,0.011368471502249873,-0.005104492957158282,-0.04737665100432995,-0.05470602157688681,-0.06608644230328442,0.002569144620581019,-0.031774063566602
RAET1E,,,,,,0.15570407513663354,
IL24,,,,,,,-0.03434809429468199
SORBS1,0.037750577834050135,0.04573888527430598,-0.04300654147238963,-0.0005243847166983945,-0.013705126460944003,-0.013693338518341265,0.04495784804325398
DLL1,0.03411745646130296,0.017464339114254837,-0.04968592816404953,-0.0036085319796069536,-0.03166931919073163,0.09267369424278124,0.023302953204575236
TLN1,0.06915163035452239,0.06813787805310148,6.210321237503241e-05,0.05428203112761645,0.11052029830890378,-0.05400774948708945,0.002845008070347071
COL2A1,0.089205870708519,,,,0.019083344578296153,0.024492225011529537,0.10463003929151433
SHH,,,-0.014904085259390782,,-0.0061102294316537995,-0.03988893218580238,-0.005967481337270438
PON2,0.06964746831900151,0.07371025777165999,0.0030719718740857107,-0.043790711715719785,0.022968066608806653,0.059765624603406314,0.09212340293196532
ICAM5,-0.02177207364374247,-0.028077134761872433,-0.013309003799315705,,-0.031846521163170806,0.0026779575329054115,0.04713851863060789
HPX,0.0775337544184339,0.03161480015993901,-0.03836341912292086,-0.036187093710397245,-0.01251602154781171,-0.022396154909397066,0.0061759669365166366
SFRP2,-0.019573861028730356,,0.018437273934643228,0.029927224109281867,-0.049149886102213866,0.12082127861892705,-0.01883950206471308
CFC1,,,,,,,-0.02718565600352249
CD70,-0.035760959589012084,,,,0.03388624496993112,-0.03252185416389471,-0.03521349759612686
HP,0.015306368103405035,0.018086589770811238,0.061160674149303214,0.048055692164444275,0.03263495094652939,-0.018045376747096796,-0.01664948368575094
CXCL2,0.0033967653689145156,0.005168444780593706,-0.017786354796104676,,-0.02582148290415576,-0.008551385877816274,-0.05614174002316511
NPPB,0.016360510558321,0.06168201374840088,,,0.04309169917987179,-0.02162300367342436,
CCK,-0.01929011106625455,0.008574265547732524,-0.018857078693049718,0.07839964793362547,0.08082522451431473,0.030852898910616072,-0.04438999136219587
SEMA6A,0.0006737640792298526,0.014873258697232127,0.007653000841502285,-0.06139097882061259,-0.006646005142662609,0.004512775891686476,0.041061995575003785
IRAK4,0.002001966136791002,0.0340825794094883,-0.012020366433439999,-0.016884298240390682,-0.030889903704149478,0.0495831836250608,0.012088151228438062
GSTP1,0.04707133374980106,0.006783273265957835,-0.03392733924549649,0.01792605718614214,8.781941838329122e-05,0.12958493698172804,0.13527580993998403
VCAM1,0.030056267579658562,0.019825511288463715,0.04090394515573633,-0.010296930629002422,0.05472386066981782,0.08714915514337301,0.0014889673575836572
NXPH3,-0.012245244695168502,0.0695520773555841,-0.012822818751401685,-0.042541828897252595,0.03565918228707383,0.056620367715487785,0.07954173405007223
MTMR4,0.013378672371821448,0.005093981221407047,-0.012969194373845356,0.05478758461351982,0.0014746486577006917,0.02111492514731364,0.07300036408936404
LAMC2,0.03083120927968181,,,,0.03698663790898373,-0.020176900981335812,-0.02958579737705855
IL10,-0.019674636468494842,-0.009010590879802279,,-0.03799539845074959,-0.013469089765886056,0.05807096498674431,-0.010380322518644153
SEMA4D,0.003275362829736527,-0.024586870754758836,0.04705258531538874,-0.002720634741086924,-0.028584434677077806,0.01237684283222026,-0.017540575169774825
TRH,0.01388540509892589,-0.020286822264386717,,,0.04285051892902637,-0.024219214184735476,-0.027827849421646216
SEMA6D,-0.017324519514388393,-0.03532737298400275,0.009332487021218422,-0.03668867752955766,-0.006095315692988508,-0.005055981982083587,0.00171827660599133
CEL,,-0.022262349262018446,,0.0893145949473998,-0.025654610241253113,0.05071159779276206,-0.015117368329017309
PDCD1LG2,-0.03326337731702295,-0.02741075605408235,-0.020129268030869694,0.05169661029515827,-0.001199430044335092,0.0497438565349994,0.05502649323406504
SPINT1,-0.03771482044890721,0.13013370442896882,0.03422567827240137,0.009523413163610795,-0.019518526995378167,0.031847140338296,0.02284967801983641
CTHRC1,0.02603305536251125,-0.023835514395124817,-0.001178671332360213,0.05246679156252581,0.14305483871964567,0.10224208978073945,0.0559006171453547
PODXL,0.052507144986410265,0.07963003658496154,-0.03309859129276827,0.0007788033826999241,0.14520201987670267,0.029405829406994738,0.03664980580404098
JAM3,0.00518463975607576,0.0315677078418013,0.013997100248228804,0.010202700864136459,-0.03334031810019286,-0.07798376395695969,0.022841166020547674
TGFB2,0.03346276086905252,0.07726042784475444,0.051115025119842186,0.1186472079534257,0.0026336491315797714,-0.03881591923679771,0.041750188969980374
COL18A1,0.028364930381851186,-0.0019158811063064265,0.017953061828034463,0.014648563867476162,0.15076860878075396,0.027139642742651352,0.013690637550029947
NODAL,-0.030631906372969017,,,0.005973373104682699,-0.016495987965842052,0.04417531169014171,0.05093160406405606
INHBB,0.034395104126227656,0.05070847721076704,0.026768110851597016,0.031879033006074746,0.017785765665447924,0.0303044385134194,0.039464883299420876
LCN1,0.07729796831719848,,,,,-0.02449178760804865,0.0739192964348091
ARF4,-0.006627349151901102,0.02900033871703688,-0.023360320393172134,0.07159455566828891,-0.014991740427197123,-0.05102814955590016,-0.04158013719500777
CXCL14,0.024823762329665613,0.04909336711030663,-0.00372310201467378,0.09412590414815998,-0.08446470635440216,-0.036425237468716544,0.0923613357133689
LIF,0.026458859245051376,0.047149911735162114,0.019866697012205385,0.047494584581518104,0.021969006137145686,-0.09089265688818207,-0.04363830045725774
IL17B,,-0.020286822264386717,,,-0.020522541870097475,0.052792928392837835,-0.023462890194127804
MMP1,0.04448219795701913,0.018991215911902493,,,0.08603280736484824,-0.02651520704640006,-0.05250814941252118
MATN1,-0.01957386369613877,-0.03240814258113193,,,-0.02115068259570948,-0.015075042079257566,-0.021381967437656618
ADAM28,-0.0017048998577626274,-0.047852476788241526,0.030298256458452622,0.02186190150986224,0.01912183489993228,0.03811105613648039,0.06576088728260018
TCN2,0.03348852009137451,0.14604468258472106,-0.004364645807484358,0.03962305271255815,0.16602467011828026,0.033514515364138055,0.02698115590308455
THPO,0.0023357714860530506,,-0.012828279235326706,-0.02277587333083963,0.02138876381224872,-0.005574645096910737,-0.03204282226237497
CUBN,0.04294704544997825,-0.031820204483137424,0.028583726807322275,-0.0319305204800536,0.005853620805069699,0.1112130683535276,0.04225233110635785
TIMP3,0.012532343055199402,-0.0106802490107318,-0.01795582262407171,0.05696457135729062,0.1413984300153625,0.12170260206716917,0.03555435046175301
PIGF,0.02901996339252057,0.02608983504913652,0.011627388144627403,0.038683803179580985,0.01842869389033678,0.061938064489982236,-0.06714587565172672
CRH,0.19309024713595208,,-0.016299272030194933,,0.06294183394591926,-0.0001496113444700065,-0.04682988357134908
BDNF,0.0006377074247864854,-0.03988787058926862,-0.05576312230747065,,-0.016967711043527952,-0.04738062051640973,0.019451524963667324
CCL5,0.01985369425077194,,0.05916457460433294,-0.03419963546628276,0.06283517981398094,0.09539451165228627,-0.005896072630207931
GAD1,0.042113305972455925,0.0413191665194509,-0.0241160317679315,0.016996205061981157,-0.04258641487960159,0.08233554830706136,-0.015974825291749435
COL14A1,0.01609278365008616,0.09213671230547205,0.00481112595247934,-0.018729195508524876,0.006766792558520802,0.013256458018266552,-0.034288553496275964
HLA-A,-0.03307520959207691,-0.011308457584035318,-0.011708646113248712,0.0326839004713663,0.01785330497672264,-0.04335419411421852,-0.04544006150236764
CD5L,0.05870707654214873,,,0.0020352854815365163,,,
FGF18,-0.015804097307968813,-0.020286799609856507,,,-0.025680881793605604,0.04554948068727496,-0.011493771129581559
ADM,-0.05415708097889913,-0.03165317284461795,0.018655002829014944,0.11859316028562827,0.05160753648523626,-0.031031399124235828,-0.0122653223403372
CCL15,0.030721319705258272,,0.023528380404977754,,,-0.000624319667343144,
GNAI2,0.03499131951709116,0.012704696348120426,0.028397681336924913,-0.024317270233336376,0.01625478865281009,0.0031701349828633057,0.0408685548756673
HDC,,,-0.008906013927571144,,,0.07635692760908674,0.07044232070535936
COL11A1,0.013581436083349507,-0.11755870161417142,-0.006716914828103852,0.17887032152327245,0.010140765937278673,0.08166355258650979,0.035463795746466346
NUCB2,0.01523770839737077,0.06392306257833928,-0.02138146994324829,-0.05305992555987295,0.014405237943532993,0.0521858558772872,-0.04723025116472563
FGF16,,,,,,,-0.021069139729398747
CXCL1,-0.0007687954049761958,-0.01998986357811826,-0.036192700926059446,,0.002581681476527921,0.05749828603700229,0.052328812612117956
VCAN,0.005519183370034843,-0.041369125243859016,0.07844640720860607,-0.044536043075149925,0.007179816222856429,0.026635310127351777,-0.03637493766979089
MMP7,0.013455658613936154,,0.029797288363814803,,-0.022908153087695914,-0.07801803455932627,-0.05030128371019611
PTPN6,-0.008396675646979067,0.0956891471679564,0.0426935218743599,0.0384914524507842,0.0484924925017716,0.006342656747066413,0.03662874166630417
PTGS2,0.06689601060382304,0.020731337043429034,-0.01041662369801381,0.1605686249716435,0.05498286673296505,-0.05012994438608516,-0.027355372893085775
XCL1,-0.019140246863772248,,,,,,-0.03805306818614531
CD58,-0.010039236331144615,-0.005568807613825559,0.054999992394649255,-0.03191170525941895,0.04135969075510024,0.009930740120028021,0.05858466004486426
TNFSF14,0.015533176807404691,0.07389321385278957,0.003887454769765074,-0.031051387628116864,-0.02145851771240601,-0.04203142519343833,0.05250703627509843
CNTN4,-0.013938715627086986,-0.023321874666982025,-0.03349127772524545,-0.04037926873072705,-0.025642530648772442,0.022590743195960192,-0.05424452408604588
INSL3,-0.017146128684629884,,,,0.014116586640384598,0.02924628957719852,
BTLA,,,0.0029881784322234525,-0.029176078922901208,,-0.02781050063353836,
MFNG,0.0853862722963236,0.13339214402111332,0.04243539612639737,0.02273729005249572,0.056378092650559555,0.08311413077194195,0.003226128791758985
ICAM1,-0.03123979567961113,0.03480645695476573,0.002659355534267864,0.05811277205938498,0.06017601754969267,-0.05463590645544047,-0.06143683151353869
PROS1,0.03674427432473429,-0.01623585910794249,0.03160708760179233,0.040777440653598715,-0.005509374775310552,-0.05102209111519821,-0.02384157536808124
CLCF1,0.003007809798756298,-0.037486788577822415,-0.008801754937398815,-0.0036397872781845845,0.02958961705610169,-0.11603585754335528,0.014952267906010152
PSAP,0.022944486108638393,-0.011757932394755815,-0.051169991699939334,0.060354024600445706,0.05351522976112585,-0.071976280392964,-0.05532658165345127
EFEMP1,0.00874446802740432,0.1140088604924852,0.008133034942184746,0.05917743607579618,-0.010617248399473993,-0.15751142832514856,-0.017901114383611135
C1QTNF1,0.02375013715326879,-0.05666381370401538,0.041818532791966026,-0.021443067188050374,0.012043542987378844,-0.10297338197839778,-0.05522473021256173
ALB,0.051567291050449944,,-0.007928956651624573,-0.008513795131567503,-0.03592102282029873,-0.03252186431356949,-0.030273013579523816
CCL13,,,,,0.0071994483863582395,,
EFNA3,0.018379082905936577,0.012948495874852915,0.010968401001007433,0.17216799491904616,0.007480716098386459,0.0649502287958971,-2.654804159798766e-05
DRAXIN,-0.0036353104985522317,-0.006753802210645273,0.015271919678106137,0.041493335303615465,-0.051821747061366996,0.00825219864726903,0.012556718260015962
RAET1L,-0.01335700076659064,,-0.011589541694726764,,-0.026070095708031295,,
NPTX2,0.002790516095160772,0.023258961402933778,-0.015142142324160581,-0.026696896803358804,-0.04282334876807269,0.0275124714913121,-0.011411803215361472
FGF11,0.015006051336089789,0.06987869050434638,0.026084398953619768,-0.000730639420559291,-0.08936419269431545,-0.024026299039042222,-0.01846339757545952
CD59,0.0013682715018051858,0.04707276662709769,0.004209079623963258,-0.005051024815292378,0.08185172590723754,0.06213507874575382,0.011763685397348261
COL9A2,0.004275792028336683,0.06433812224999215,0.0050279968328138264,-0.014674488976358818,0.007521848199286324,0.17947691791060189,0.05158107989841188
DLL3,0.032138592615712024,-0.031057694746356685,0.024955212808830413,-0.003972914430784579,0.055912481506145306,0.10687022068758854,-0.0796112859835966
FGF5,,,,,,-0.04859682427034232,0.018283420755190925
LIN7C,0.026404000578707787,0.05523743831994596,0.08158461974023502,0.04982045231139851,-0.01288565157918209,0.014028580946493738,-0.01759464743978522
GDF7,-0.010144128665191956,,-0.010676818002382935,-0.033084500713710455,0.003627000452583535,-0.00951649061226937,-0.01687460371150901
PSPN,0.0047357393093794675,-0.05819491839747599,0.0028067674659602465,0.11549359604915209,0.03163517665785541,0.03194616031970726,0.08408851772570247
ANGPT1,0.047133386088402264,0.17646098622797615,-0.0010966362212515722,0.0474536512834257,0.0595328677105599,0.06839864835175802,-0.02095511013757378
PNOC,-0.007145650304980929,-0.002473408156967498,0.006420109040726496,,-0.020681191770838228,-0.02968407718162313,-0.05658717263539943
L1CAM,-0.0014123534012207106,-0.04075648979757919,-0.051365761967686156,-0.020554214360212552,-0.07470491313921163,-0.024595988725965235,-0.03718330309637706
APOA1,0.03771478451958144,0.02087104716035144,-0.0022041777677014283,-0.010127351199297963,-0.04842985861530408,0.04604264115161679,0.08083052306899
PSEN1,0.0518789666115757,0.05937120678486353,0.0014707610010591052,-0.06423671925968195,0.018964405515719568,0.0016959242269772102,0.03666949564996766
CALM2,-0.03864060447296645,0.03679814240433345,-0.05302341066214061,-0.08941055191076,-0.03991729810144513,0.042150696694390706,-0.054873675747584
CLEC2B,0.03863749389463998,-0.031643212254233936,-0.025796097503496405,0.028563407537399724,0.10529106450748021,0.05267110149393745,0.044545647970491924
NTNG1,-0.026053234655615334,,-0.01727605110684421,-0.02538302603072097,-0.028158604116232347,0.05885776206453546,-0.0003662541707189698
LRIG1,-0.004659489728908938,0.04535754992759799,-0.0016738892427606465,-0.04871087824813584,0.05322070859093027,0.006687124175352153,0.056175618632851636
CPAMD8,-0.026835595660744255,,0.05598027714976151,-0.012065714440649055,,-0.01627257939170832,-0.023176237262689817
GHRL,-0.03558743769014939,,-0.03055983930563517,0.026322288472471207,-0.01886963600480293,-0.04137005102318433,-0.0204300942968305
NPY,-0.052784612428100675,0.008767389740444147,-0.001386669397099999,-0.02945013029507692,-0.03088079999017818,-0.036318176231175885,-0.056968649334341454
MMP2,0.05846943201363661,-0.02726302198171069,0.042759332714888035,0.04638414661346878,0.0957961431965325,0.04838804054970044,0.0463145840911448
PPY,0.03941455132355021,,,,-0.03825847294573209,-0.05753873534838589,0.04360757934896697
ALKAL2,0.02854618875881004,,0.06390564531869813,0.012625460609419223,0.02077710447022168,0.010365363614850708,-0.05481310357834627
CSF1,0.01054779515234744,0.03807671661404731,0.020281254844796516,0.009868356320350125,0.041788909678468836,-0.020691444313710255,0.044277140896641407
SEMA4C,0.010303952277248804,-0.04154791789350393,0.05340912429582308,0.03640119411567296,0.0066843918431337395,0.04081473461169681,0.03159256688213779
BMP8A,,,,,,-0.025814593673699995,
ICAM2,0.03297585760875431,-0.04054305698338076,0.04636618762529571,-0.0010726005399177316,0.13634058146183162,0.12035939622363137,0.04733656174522023
SYTL3,-0.031763245837586634,0.12092286310436907,-0.04123164819235876,0.07079237407491774,-0.04457507605886288,-0.00806091520986855,-0.03370600153871992
IL1A,0.0638569206859123,0.018753503098396004,-0.008996728800956868,0.026279658492006693,-0.027824904224746375,0.0003692920756793817,0.1564762339767646
HLA-G,-0.020553234768795878,,,,-0.031638148082225516,,
PGF,0.039265491119606984,-0.028265049264611687,0.03461881800253919,0.0071182887082166186,0.13416219339289207,0.05599752485107713,0.04440029357785184
LGALS8,0.023198494760171672,-0.008012910816246858,-0.00019040697228768993,-0.028816300169759824,0.0077830486768289235,0.0246571461392248,-0.020557819023078256
DKK3,0.01199613744981152,0.014190399848865288,-0.07516530179288144,-0.009082799924165084,0.056561414551038566,0.04025913835635362,-0.03372025440999984
COL16A1,0.05241144873061771,0.01274977222621412,0.008599086866988782,0.06782723545958069,0.09790618736317985,0.13730955799162672,0.10223758828582954
TPH1,-0.015091294154138983,0.10636451078824823,,,0.000686566903191111,0.020370884451092884,-0.04825330486688802
TNC,0.03838956626441383,0.024472376356737678,0.05696626235896295,0.0753100961879926,-0.031839200083950775,-0.1751574374883953,-0.01857836868597244
TNFSF9,-0.026835592874769523,0.002060056986724799,0.004568984078965802,-0.04306849673249,0.07396608485171029,0.032773910565475316,0.05961765161770337
C4A,,,,,-0.01762850187986759,-0.010853905033313335,
CNTN2,-0.03481787472782885,0.05573975709458437,-0.0013721455205645806,-0.02011636008934824,-0.018273443532081782,0.08295913523848639,0.013440178414867564
F7,0.00797677098707829,,,,-0.017444522379040612,,-0.028647138963529068
LUM,0.06586557303865555,0.04225587716443122,0.03032915328086001,0.08973650274179351,0.1363877988026589,0.08028925379521237,-0.028321201081320788
BTC,-0.013356995202970536,,0.026715928764710486,,0.02652706622890515,0.0032982756993566115,-0.01401585491010897
