,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.026891149912627286,,,,,,,,,,-0.012825879618616951,,,0.02327864148829757,,
BMP1,-0.050292820529787785,0.09375297581497971,0.04466220285977934,0.03900829768830833,0.07860324345279847,-0.057791101153778265,0.02081275882744137,0.06444881660907688,0.15755890976957657,0.006324569528743058,-0.009130903805703397,0.02011477560775865,0.07743696682014718,-0.009209931421801397,0.02807937227992358,0.06960374795849217,0.029010376441480235,-0.011438909769515533,0.13372719483842135,-0.0068420961060951906,0.1126682311675613,0.06383413631873182,0.037765794473384226,0.01587719480874421
NDP,-0.0407202632968979,-0.0019360279943501728,-0.009729129922177407,0.05121588459611087,-0.03399731322657826,-0.00950556995306888,0.07950633406796928,0.015404531145899722,0.02364467694279182,0.008239654867902709,0.00459260822320775,0.044968022612339564,0.032318974380677434,-0.09296002033327219,-0.015686460562051186,0.0097966519089498,0.007969405610471523,0.04798193390966043,0.04437323211508137,0.057163278087656734,0.05904252613236697,0.16064967548721587,-0.007904164482307687,0.004159409491748475
TNFSF18,0.02049598291815743,-0.05130097286712211,0.0024973435253246817,-0.023512048093150356,,,,0.05618340213269229,0.06669811754526442,-0.016286872106928554,,,,,0.0676807065462689,,,,0.02330103409263417,,-0.039899738424793135,0.018862929119776925,-0.04682592452528632,
IL36G,,,,,,,,,,,,,0.017386859687140706,,,,,,,,,,,
RTN4,-0.052421043676123144,-0.16009993314639281,-0.01727726391574296,-0.032169267812808364,-0.009823429615232068,-0.07968434555032686,0.07508089411467966,-0.03400856935371359,-0.1578466343158054,0.006415125100515443,-0.017513358694110255,-0.021616277115269686,-0.07370144248475889,0.03742276066304017,0.0006664837199234487,-0.09831205300521129,-0.03179124613444514,-0.001479044606747205,-0.1594515355088259,0.10329861847111552,-0.03952051536176032,0.021121019657726312,-0.0810868876602249,0.0781625678467933
HEBP1,-0.03401881491861632,0.028799764263059597,0.03863303206188439,0.02620939562671638,-0.005188512471176479,0.04413054644447262,-0.01734971597093248,0.07226380692143641,0.08067804714842038,0.0024305106802289165,-0.03660972444965418,0.02604519640763598,-0.027714512978427974,0.009227855120188217,-0.04117932027318296,0.010934206200711269,0.03419380852305418,0.017184095600789148,-0.023852800424512058,0.012430529942277533,0.024032012048280635,0.09570772424120563,0.029921035139305822,-0.017636980718832986
WNT7B,0.02050528558080703,-0.02133800633520769,0.047883866875689754,0.09450378461131376,0.0481599478913645,-0.0337956221571543,0.061686229014831846,0.06721983581169168,-0.06723699964917895,0.035959627825378815,0.039583013257834726,-0.002777778079571409,-0.032448397954927294,0.04145366079471639,,-0.07154309074218711,0.001095744782236587,0.02619224938351528,-0.04174830005465697,0.02221092173856372,-0.039899697051761655,0.068645753933881,0.0722204575931158,-0.041926172124621075
PTMA,-0.02168156951958416,-0.15330691151791018,0.0006864472533145118,-0.01989811243104727,0.007979692252094259,0.007343827819480999,0.01204314782799721,0.05444590890316208,-0.06116084750585338,0.0006601639450816226,-0.028417017355890112,-0.0035089579127395645,0.07883327181730905,-0.045612950823233106,-0.06852874373934414,-0.13528824155547473,-0.054841350730105765,0.001188646807493633,-0.20808498460984515,0.006588893882318225,-0.06264362699578938,-0.16254943980891132,-0.018661858559423775,-0.005791374898553239
FASLG,-0.029743661100463416,,,,,,,,,,,,,,,,,,,,,0.0513438618671059,,
CEACAM1,0.1944466354014544,,0.008523657403365428,0.018525952314189718,,-0.04537941986450505,-0.027011447005849173,,0.18725545063717186,-0.017053088079462046,,,,-0.008716619030569011,0.04676419716256796,0.10327101409825619,-0.03331227020365849,-0.04410723614825099,0.11758129951996543,-0.041392655596486465,,-0.01786377216814333,,
