,UKF243,UKF248,UKF259,UKF260,UKF266,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CTHRC1,0.02616139358076743,0.0066401726099318,0.03005727973250329,0.00015423959494602983,-0.05050923451916159,-0.02544618021618213,0.0007544757389003778,-0.04394920976519193,0.014764414672516348,-0.028571404578529552,,0.011411441513947226,0.0026498829063900686
PODXL,-0.025627029682366357,0.02494050163006721,0.06871380264695488,-0.059402029939251984,0.036791184650800904,0.008512994517428256,-0.010332152902205332,0.02038141064225866,0.009666827107159253,-0.07728871733861245,0.11395351128974449,0.04013367668499715,-0.04801511420556184
JAM3,-0.011844534522219952,0.07503165539596467,0.032255265003496986,-0.0006268708606140031,-0.04866201352770746,-0.017366810509628457,-0.021574491120978773,0.049916002755219,-0.006588046746166062,-0.025566793489758707,0.006848481324738749,0.0343360313501347,-0.02573109022772598
TGFB2,-0.028952114309779797,-0.0011855888879587718,0.017593985212117587,0.0014683602798047253,0.03902860320402087,-0.06856428427962726,0.01849565598035455,0.024468214822410274,0.0381716672997589,0.024256895085250127,-0.06764676664360247,-0.01705182294304457,0.04841479216287331
COL18A1,0.03422705939597503,-0.0037062958624534833,0.05103542666923458,0.0037721411334543497,-0.029482894572707693,-0.01975482765512918,0.022782044828002578,-0.05236244934462271,0.024149524773875043,-0.05846427363875147,-0.07401104795356561,0.027666878955717778,0.007526125160144135
NODAL,,-0.02862493663445835,0.022323047085402642,0.0007092497220107044,0.05008735125192964,,-0.024267922167725588,-0.03000378382440148,-0.019146043856178324,0.10977279745903971,,-0.021174447108585234,-0.05199546783610198
INHBB,-0.03742347111815797,0.05442225634144489,0.03880628961137616,0.04087380668038961,0.05221405454575156,0.03082236615911805,0.046594483899049036,0.01216355732889832,-0.016862744912913438,-0.09337660175616956,-0.04212171540427287,-0.03378007258795319,0.03802041699870641
LCN1,,-0.013931311120401193,,,,,,-0.018625226951349657,0.07040022582132682,,,0.036186976281337456,-0.017507227893003328
ARF4,0.013818603850254046,-0.03954611641109238,0.09471051955021434,-0.016973280677556695,-0.036164574619991,0.05752533797595846,0.03612592317683083,-0.03603043083189662,0.05746318683173822,-0.03602762379173868,-0.021296519211458174,-0.0029537908674867595,0.005414064635883756
CXCL14,-0.030551451794081703,0.026810339505509113,-0.02531050502224175,0.03915345071472215,0.07605023728364108,0.014872524406746144,-0.013397343911114683,0.0026385385235451935,-0.03779843820258579,-0.05596043062391139,-0.033239571483640096,0.05266140711603749,-0.026043052998286496
LIF,-0.056370530722197984,-0.01653080956858153,-0.001956136994870749,-0.0029717069791288363,-0.003555623434282266,-0.011612657901179747,-0.029234332074884732,0.018137732870844,-0.002432017041722052,-0.014947451535204841,-0.012768782634263207,0.029627814357002763,0.05125989711465132
IL17B,-0.02708593039693855,,,,,,,0.03384364155010719,-0.028950536675607496,-0.02459224444830524,,-0.026428011176350075,-0.019794327992068712
MMP1,,-0.01920661288110878,,-0.016093273857498824,,,,-0.004151150837478219,-0.029802051319937427,-0.017808007374287855,,0.06834967789198163,-0.04429818846393109
MATN1,-0.02134118876180175,-0.018291405084991108,,,-0.01654668734938665,,-0.01437278773454451,0.006657813987050585,0.020336728319014816,0.0036065822188847637,,-0.018816909897493465,-0.01803876986487518
ADAM28,-0.00447360459486662,0.030916743915656495,-0.040115648101034414,-0.030453903470269567,-0.02976257407473477,-0.02503546393074845,0.05122380028796786,-0.01612002488829509,0.05060561931340589,0.06150212161183287,0.06133876178553328,0.02568760238162526,0.026095292176009352
TCN2,0.005332182230623257,-0.0019080297887722455,-0.004199336076379438,0.052330196843524496,0.003484923097742504,0.0016560455042740835,-0.023709050427128304,-0.02809408145150637,0.014547663756791954,0.05562121254727611,-0.02213193940461997,0.05691551099815129,-0.013607190977625796
THPO,,-0.008823648670793816,-0.025371086361639598,,-0.021946786228061607,0.08270793873156927,0.03309270364203963,,,-0.02198556847213404,,-0.02036995141024717,0.06614842229239276
CUBN,-0.0016391293969174419,-0.05309655431268306,0.03350611783916562,-0.003333332315374854,0.04969890986614781,-0.02535370584627401,-0.006989352072973246,-0.007316065563576174,-0.05062779552672741,-0.037053649760246055,0.06638198467661678,-0.03051305583584543,0.05447215156599001
TIMP3,0.04347761184246404,0.01933934080585142,-0.0009233695410172573,0.014271517144534488,-0.03957700545227705,0.016832034368631347,-0.03295017963701344,-0.03488666689023604,-0.06133410714022102,-0.0612613972869511,0.00887363948407585,0.011410866269237527,0.07612355458759588
PIGF,-0.03865663850412879,0.01061599264036144,-0.016842646086166264,-0.014114198276019436,-0.00046096636273134007,-0.015048800468793993,0.05268790039388825,-0.049133536058868395,-0.0410866238250833,0.029250559019263756,0.04982451350835002,0.06746748453470014,-0.01756190778140607
CRH,,-0.01632218961865923,-0.014105762307182766,0.07177391504139115,0.006267468488810332,0.061156518117528036,0.1369239134706262,0.00762340822490252,-0.03429747706793553,0.0032057116183730376,0.05517490382166981,0.06978597264045877,-0.012974050109229796
BDNF,-0.006515068843635033,0.0005456097975072172,-0.037830831733319345,0.02660002722524551,0.09352595071601684,0.08051671076944594,0.026012407666336883,0.044381642341766385,-0.036416074976983494,-0.035666339434045104,0.06452227795379131,0.055488980874882056,0.023025024303828842
CCL5,-0.07001243539852466,-0.037627822537848146,0.06772149802608633,0.03051677144004537,-0.005092383532148517,-0.03019628278583482,0.01472159876018451,-0.034555616211913935,-0.0028270076814112806,-0.010288320999905044,-0.020764718591576775,-0.019206950438911553,0.041397295151217595
GAD1,0.024402932314485586,0.0434871231255313,-0.02972749628920514,-0.011875168638061021,0.05485262049915651,0.07743548549891477,-0.010784860987544907,-0.006570062730528428,-0.013712037708865577,-0.06263913008917132,-0.0585333870736457,-0.013194817125154483,-0.02839882657210017
COL14A1,0.018896834501077448,-0.033011460435006516,-0.041927134514297894,0.0328955867413946,0.032047388496493884,-0.015828444948874355,-0.011298898114537229,-0.04868593639367654,-0.04376558043447332,-0.039024863422321775,,-0.02194233004310305,0.0884883627321417
HLA-A,0.02825619085752007,-0.02407533546119324,0.0342792502302003,-0.013661279666844672,-0.08534835638087311,-0.04047685189863963,-0.03225131957702296,0.04049332221783035,-0.0021236596433567866,-0.01781808942269968,-0.0010426783951371893,-0.020479628382253347,-0.01823510989880552
CD5L,,0.06912661037202274,,,,,,,,,,,
FGF18,,-0.014768629758043121,-0.011206922666921783,-0.022313153941990425,0.08624911130875973,,,0.04877290075677754,-0.02822453285257434,-0.030773503921392213,,-0.015471714883137505,0.03794712304668611
ADM,0.023273627054153385,0.012510303709939172,0.029607827128554167,0.030609243063901854,-0.028252532303305062,-0.02839912918461663,0.0003412646195050967,0.014551357057539566,-0.03728773461008789,0.025454397573378588,-0.016305848025910997,0.01741413019940775,0.06786302869951465
CCL15,,-0.027232124427101535,,,,-0.03447780657489205,,,,,,-0.013418617117025688,
GNAI2,-0.018509606208711955,0.010875336675944609,-0.004261537226390695,0.026244368402455618,-0.04249334297477498,-0.06902894147062365,0.017510019269436863,-0.024105500080362635,0.027517811837345554,-0.052554745573984624,0.0034377641699403173,0.02736590687155896,-0.05526693112718437
HDC,,,,,,0.1241431483954162,,,,,,-0.024165865539729693,-0.018038761695287037
COL11A1,,-0.004964613357003497,0.020070547695642246,-0.026074235526527784,-0.05708074404027442,0.029812460702344317,-0.03502946653506471,-0.028490244052893392,-0.0032758946814472,-0.02763561060553462,,0.004885262731640401,0.026044900013628778
NUCB2,0.04515842499953929,-0.007709899518759225,0.036020733079864246,-0.022581072082856122,0.018930722046231033,0.009306779290923895,-0.005483833623140955,-0.017685366845791622,0.011908734886421203,-0.03712138701680073,-0.026908796716292687,-0.027401424949879287,-0.018660760309297312
FGF16,,,,,,,,,,,,,-0.0177748546263419
CXCL1,0.02271951894236728,0.029553452469688594,0.012556103087009501,0.0029913130977334665,,-0.01099657885965815,-0.019498420515584532,-0.01525428414530182,-0.06280680561907727,-0.04213639892991837,0.10776257366105525,0.019757166778951365,0.04449893625733402
VCAN,-0.07014652656747139,0.008118002987164625,0.001420957738351332,-0.05413806715054677,-0.06614769419990774,-0.04539579221665493,0.010611098041435972,0.0009626717532647827,0.050595309030731936,-0.005831034494220853,0.03673820410980239,-0.03881121296375532,-0.036464308046046015
MMP7,0.030935927727863126,-0.00886129956671462,-0.009177236955681217,,-0.016744732059804385,-0.02124300809687452,-0.007405807192593697,-0.024229615231771987,-0.0509414706567772,-0.04414763599080558,,0.052059094351312785,-0.05804390049767157
PTPN6,-0.045651898292809696,-0.015786458803436324,-0.0105269505632066,-0.022141825241613716,0.030534987784621163,-0.017101912353286147,0.13976708779733338,-0.030936817424918737,0.024886773394346515,-0.025659566192248535,0.014587519261803052,0.06011725356356969,0.012695128366750671
PTGS2,0.0900399368207051,-0.046672537502104164,0.041739816235110694,0.08737585744883587,0.04693201247133713,-0.023452349697874252,0.01094556292148516,0.02700939656821133,-0.039869615487754716,0.015659628409777762,-0.03164455459625565,0.08992690432142433,0.014390901020145001
XCL1,,-0.017886198363639957,-0.012193532938330165,0.026802447436385882,,,,,,,,,0.029686850700072008
CD58,0.0713196305136747,0.0849662125958921,0.05021713838349825,-0.03281029508504045,-0.021219399439168365,-0.04237048466213383,0.051311012379367735,-0.01319889037419873,-0.06276367977702933,-0.018588857178139226,0.01842839417562351,0.018815490179136012,0.004557808989396278
TNFSF14,-0.011168189279045575,0.05684865199669786,0.004252908534232281,-0.014945789650133033,,-0.010740763933750792,,0.007531526962767148,0.17003017143129104,0.06405304240910067,0.06966989113419479,0.07962926335620132,-0.01287768616097413
CNTN4,0.03030001841558878,0.010635994811488785,-0.021913972430993803,0.04321710326680039,0.108506944090715,0.0638223392341665,-0.005885638835191973,-0.03498693051533706,0.006106390069365755,-0.006133430164628884,0.09193441810306782,0.05141609106102861,-0.024191375388516474
NTF4,,,0.06103282310586537,,,,,,,,,,
INSL3,,-0.016022732674480532,-0.01120692046874931,,,,,0.034276025297300845,-0.017860913708623086,0.0635053256240284,,-0.018373130520527334,
BTLA,,,-0.01778878861699811,0.003205500558108149,,-0.013716322904812096,,,,,,-0.017765898544713905,
MFNG,0.024522244644741776,-0.005080569426922568,0.006311320229514209,0.01613778754269767,-0.037534145314512386,-0.03776265774493863,0.06977015818406362,-0.03515845917398464,0.00611265949895219,0.01937229290772785,0.002587340592269357,0.017414696581901305,-0.008024700478122752
ICAM1,-0.058268758898697905,0.0034249497084246788,0.07012423532579337,0.03192953254027317,0.005034646373892641,0.04377133752140722,0.0014087207104957287,0.025426023607078276,-0.00042125759295236946,-0.05122023806899964,-0.02053986021552733,0.03785680398172495,-0.002691440654660996
PROS1,0.0021027849163363257,0.030896165877518197,0.01702233254639581,-0.02399214087830705,-0.020763062987365178,-0.0047491276860630385,-0.04011716723521369,-0.03894335172989874,0.045163873590277376,-0.039211607210344446,-0.02035978925614162,0.07761312917453103,-0.0210790934209417
CLCF1,-0.021121064036849994,-0.014891400787788077,0.032926763794882456,-0.020261926627467664,0.023964068903827747,-0.010167300274588634,0.025435869329073088,0.03085446499368743,-0.002158033212365146,-0.03508807512941014,-0.05165254968407206,0.04643596202042941,0.027642480872129303
PSAP,0.08155315872358358,0.02715312535424088,0.023708661419195906,0.004313197461061257,0.060537938863266826,-0.05946902211517384,-0.03560691611558684,-0.0035247346689243255,-0.029813617473716816,0.012365868658126297,-0.0629524042509404,0.05403779790795092,-0.07997410107450914
EFEMP1,0.02152591520700531,-0.02441548779500243,0.03871237161752969,-0.06253339944876327,-0.0350672294606922,-0.06784797816803162,-0.00945824428614048,0.02195532417676227,-0.0319347194130575,-0.010706646170886944,0.057775157366914756,0.09296259729979453,0.038363247423541275
C1QTNF1,-0.0320260950547887,-0.06101315729455675,0.0016366903942898045,0.053454411155728014,-0.0490393717141222,0.06354414215352198,-0.03552294886620736,0.04517852790722278,-0.008654405872310695,-0.02903392151162647,-0.09700384431473266,0.04071823335531386,0.03506890326583221
ALB,-0.030206141733711115,0.06963616884540323,-0.019896287305313787,-0.02423749072655179,-0.028732552383696465,-0.012199239300782174,0.09546296315064727,-0.043298435088988445,0.05557538015764982,-0.043044306091394584,-0.03777874199833356,0.06015002259062184,0.014056831930217393
CCL13,,,,,,,,-0.019497048691041352,,-0.02884339862001218,,,
EFNA3,0.07291871270164976,-0.022580018262005265,-0.007971726933147039,-0.005740451938338304,-0.011347783881937936,0.012027631828820997,0.060435684201573706,-0.03374851061604447,-0.0015002915134445464,-0.030268846027992832,0.00033646961462509257,0.0290209534025315,0.05245548754400051
DRAXIN,0.00857953088170719,0.0467478377315464,0.013201428796939243,0.03737704039877081,-0.00468128487902452,-0.009795390519445925,0.022617944051695288,0.05016535265489728,0.004317941311598008,-0.010265234958272746,-0.032933982490698344,-0.014085079336810245,0.0062403343701490635
RAET1L,,-0.012481864364389207,,,,-0.011732184612647759,,,-0.018081004913743797,-0.031239900520157817,,,
NPTX2,0.08625332594594304,-0.0406971877313268,-0.014003121081395013,0.03201334187509121,0.07047826679867983,-0.00012151150007309094,0.038096729586151734,0.026028205916932768,0.03604616517377149,-0.007394229310788293,0.09926594554635215,0.026820206565010718,-0.011759745353417134
FGF11,0.02214984475328336,0.03404104216545415,0.041149447250187335,-0.0009429337178185985,-0.06178967718096567,-0.022202200628222108,-0.015527040780482258,0.007960347566345203,0.015691856572994007,-0.05454698356532549,0.006934171854281988,0.03909765454618715,0.0678640068714676
CD59,0.016132498710244456,0.015543568719763149,-0.051023961866272276,-0.027840863687296966,0.005967154955311259,-0.0009281836367200635,-0.023774174805274675,-0.054591108654881676,-0.0051794395378542005,-0.014670936332675013,-0.009380605198711272,-0.01595758512140394,-0.08132921235722207
COL9A2,-0.05446870156164823,0.02828789684105902,0.017856852856795086,-0.02661275911456291,-0.042296912445648885,-0.02778140172871589,-0.06751743554210535,-0.026627497281571974,0.02259597435990711,-0.0019741921561870863,-0.06265792376089402,-0.05485343590769367,0.02740467501223259
DLL3,0.03183469243368642,0.03415792614555999,-0.03270668708348962,-0.004196773845363027,-0.05062505887896228,0.013714801241765955,0.02679005262329428,-0.004617040563949059,0.0636080657006725,0.040898785206935094,-0.026194319255578875,-0.05915134890255827,-0.01082440665405342
FGF5,,,,,,,,,,,,-0.028976971657125962,-0.030490908888844436
LIN7C,-0.010817599836901488,0.017548563562211853,0.06049039740054267,0.030952024581816565,-0.0071090626972496965,0.002976689222800604,0.04186273641648178,0.028797908881073697,-0.02880062171565196,-0.05023228540370524,-0.007348039762189951,0.025708172560658386,-0.04882127688261431
GDF7,0.03177366284661562,-0.029435328407646164,0.008919218735051308,,0.007615740557577634,-0.010740763516364688,,,-0.015499917992399848,-0.003319165457332593,,0.004575779001463297,-0.027574651958243622
PSPN,-0.03181822472624905,-0.0011685347618087091,-0.02165109739789956,0.024358738148514532,0.033293067370012794,-0.04793527852907529,0.08593609471458563,-0.001738795710745033,0.001774951964154926,-0.04266575901619391,0.07689733549063463,0.09283969227610034,0.014020181531950076
ANGPT1,0.03927547356132985,0.009530451624414966,-0.03143722140195487,-0.024277336984047618,-0.00752794727522233,-0.06845596260290653,0.03579738210474796,-0.05956927171139905,-0.009436193697917332,0.026203162186814857,-0.026465226904281207,0.0007061721265859538,-0.028226261513256117
PNOC,0.016634555109781773,0.13312475192532155,-0.03240765944579674,0.035942157274086416,0.023945294912251572,-0.005908809442199413,0.020103647348110328,,0.008172662648862416,-0.024782355262326812,-0.0329917317944567,-0.018962776346650632,-0.04231221643013877
L1CAM,0.00914966516086809,0.06033630445260547,-0.031159941584569226,0.03335458684692628,0.08767982659883923,0.10212260573463162,0.004903455323061726,0.009935134338446018,0.004600950383994206,-0.05098507442255567,0.005868963401022956,-0.02307860421946807,-0.09967780600423155
APOA1,-0.04584513217305502,-0.02488876249866663,-0.017452926993974213,0.05622195121884038,-0.018786436271447694,-0.0008049293296757146,0.07304049685550162,-0.023781930919242158,-0.049646785306754156,-0.04323890240281749,,0.01784148691264587,0.001227033235696655
PSEN1,-0.01554167600349669,0.04755905245030476,-0.0011032724011944724,-0.048946006672358294,-0.0476160210638178,-0.010380789900102603,0.026393540895196525,0.009281020131335515,0.022347659373179063,-0.026199057754651294,-0.027729299074987192,0.0007288026601335972,0.05532679047408575
CALM2,-0.06100655023969491,0.04658352571582667,-0.05368160556659713,-0.04797817365377624,0.08662337469624483,0.10217451524798687,-0.015954214821204415,-0.055632441804692706,-0.0038153741608944335,-0.06455108429768824,0.0017363993789941525,-0.006087969314474615,-0.039459426445884856
CLEC2B,-0.02049910323314345,-0.038332747530779164,0.05600733418204245,-0.023832957283317458,-0.017262785183557377,-0.01836705380376499,-0.053602302793515175,-0.03261259830475534,-0.016812850092316353,-0.05285893637794986,-0.0042078090904908326,-0.026262161302184672,0.004047802561107771
NTNG1,-0.0431159998353784,0.01022032932916086,-0.05672103501430363,-0.01658914635257748,0.00815841960732297,-0.025105761451042485,0.012701839665571096,-0.03529816713874334,0.017465861138837146,-0.02304155544750503,0.0005000444156103178,0.00758930040274544,0.010501418852340705
LRIG1,-0.004693147961141736,0.057696885796164755,0.021439201609498956,0.008612726355333658,0.06825643072302132,0.023816020154971553,0.061896702308336715,-0.07164098097290007,0.03838943025339061,0.032082349938739714,-0.04924080225972063,0.016948659870088006,0.030920615749458705
CPAMD8,,0.02982134436840184,-0.013255787197097755,0.06305881578626121,0.03961823506758183,-0.019880265151669522,-0.0016514649803403279,,-0.01741290608305022,,-0.03652561907562202,-0.019251510958986796,0.031664616141516645
GHRL,,-0.00027771194346937347,0.015423421705353239,-0.017355777187086308,0.05831529684193428,-0.009795390519445925,-0.018343570294207297,,,0.06100632164938405,,-0.026428007857621172,-0.01723572774174116
NPY,-0.03187234224862408,0.06000370348664228,-0.034857316043506996,-0.0038509906363827983,0.05298841945212635,0.010408086787947605,0.09928315065091693,0.05354522917939734,-0.029234644692337254,0.06964915245394415,-0.11902042944618284,0.046833998820990215,0.0180077365443339
MMP2,0.014635721409687653,0.03436885867512611,0.023295232065927377,-0.021696431250219497,-0.016675300556465756,-0.05658685139209455,0.03526156659739437,-0.006741700358125147,0.0401824818967438,0.04586849641458655,-0.05687565263469325,0.0047499363287159735,0.0044957025892079505
LHB,,,-0.011544789568146464,,,,,,,,,,
PPY,,-0.02104688993880348,0.008341959216402739,,,,,-0.015113072595016276,-0.0020608976881963926,-0.037503548287903664,,0.06144996849612184,0.06124261603246366
ALKAL2,0.01447920693676152,-0.023407775954370665,-0.0113770617825018,,0.09635499855188236,-0.026044803717199083,0.06671366041063297,-0.04338405664575076,-0.019100505381866317,0.0012707738172881486,,0.06940140367418406,-0.01645520650988488
CSF1,0.01268321327061987,0.015107084243344733,-0.04906528937362104,0.022481103871471005,0.017877624184184163,-0.0266234372718584,0.0382443063291465,0.045282211399072,0.025808627327831204,0.01568592125067095,0.08806927430791146,0.038191364315176,0.04968716517260387
SEMA4C,0.07571375976906024,-0.00908521607075003,0.0772595903652428,0.04836012362606299,-0.04294377769663733,-0.0475283534244061,0.04354118061796357,-0.03230960750121103,0.0197805734376944,0.03178499488604469,0.11697257023829016,-0.0026786073896973048,-0.02529078460726402
BMP8A,,,,,,,,,,,,-0.01649087365320172,
ICAM2,-0.0041071807922705246,-0.0321476549462139,0.01097388242159929,0.02930352692141913,0.017757018061144134,-0.021467219809339338,-0.0306901522525738,-0.01507343856522206,0.05469470354525218,-0.018441132491626155,0.1343393985010769,-0.014207439769346344,0.013657521908517038
SYTL3,0.04352768441100431,-0.005445779163831357,0.00028603335262655994,0.023197964047599627,-0.03946426525757771,-0.022067276188564806,0.13692781877806295,-0.010007473972523918,-0.03665841230794451,-0.011018915212913748,0.1115471201791376,0.03428337204018435,0.02631275740416823
IL1A,0.02190792611401502,0.0030551490316139606,0.009920686178346128,0.05568251993144228,-0.04104251999673815,0.014155563987553592,0.02163671832227069,0.02447751267420744,-0.0004957681714832057,-0.03334269462218395,-0.029228629863545942,-0.014385508682163742,0.0009245958725550858
HLA-G,-0.03375276761734541,-0.01920660881260403,-0.012193531837151729,,-0.022167658786059995,,,-0.00040839140421917953,-0.04383944324130941,0.04138033623431504,,,
PGF,-0.029584476443413523,-0.024102015323546885,-0.027741643915136626,0.02321542315728651,0.007053812460861056,-0.01771178652256343,0.02864830180302013,-0.046311964343181855,-0.02692520048125245,0.015937134658465992,-0.04359868863071006,0.05766370336388337,-0.041633205827395624
LGALS8,0.09514395203692304,0.025357311599202424,-0.038369686217595136,0.08942979526823781,0.07126559543904569,-0.003667742887000699,0.05932275925775915,0.07142120648123645,-0.008952486680834187,-0.008152093905453486,0.05322740227126928,-0.0065746757787189854,-0.0025103903400949244
DKK3,-0.012445405744164808,0.025881050211588038,-0.02559306036414737,0.036154129280547474,0.08419699345363327,0.05937061192690784,0.01133716790464208,-0.022270398932263125,0.003891295786330959,0.02279147279023788,0.05665200199864969,0.0015457359270384732,-0.038870578481117725
COL16A1,-0.030533325186064924,0.029090498280302284,-0.017640942909475578,-0.02070854395009657,-0.05226915018305001,0.007929633212150861,0.03517611005305314,-0.08661121494499145,0.07405564101276815,-0.004129569532627751,-0.08195096200402814,-0.00198700673069261,0.020177031443951957
TPH1,-0.028422577480035006,-0.014102528704364457,-0.022189078989465493,-0.021327679903968756,0.07033068464482943,,-0.01729702281809168,-0.016925152474149642,-0.018197183182268154,-0.04506836546788026,,0.02167681882986269,-0.012942279541918022
TNC,-0.016260753078008658,-0.009326492301732494,0.02731087728755524,-0.01594495899673539,-0.012458819454317281,-0.035458163599523904,0.015178419404947121,0.005645625041538515,-0.05317478174481308,-0.04173734221472635,0.03146713847370694,0.07651237589120702,-0.022213971957161512
TNFSF9,0.017960253229549264,-0.025077353535732438,-0.019996419330540496,-0.004005733128075609,0.08338584882322907,0.053622158650267635,0.01696557038925357,0.01493865334318516,-0.01833358082959545,0.025598346109950803,0.06271729197040167,-0.026098020865973928,0.0360900296898601
C4A,,,0.13134991226730242,,,,-0.015204740134822575,0.05839700662222401,,-0.021124304690481946,-0.04504968412961807,-0.003695242313943824,
CNTN2,0.00447148473960901,0.024777045887412075,0.025681872455193593,-0.04427164679636535,0.031589768726939346,-0.0310936745155037,-0.019171165762754485,0.041385698560989705,0.04406770896135788,0.053710646799385954,0.08408732256656623,0.021639224603683716,-0.04879004430413203
F7,,-0.013758079610717754,,,0.051460491655320545,,,0.005624573977976842,,-0.02090384131482151,,,-0.02416798868284287
LUM,-0.028518812829707803,0.007584800658152095,0.05114374929308068,-0.0049523561443137205,-0.014490208877938181,-0.02189340858279249,-0.034501888031346815,0.0010549059924423797,0.037227625860171344,-0.04110146091316146,0.06427076823032918,0.01776322289093822,-0.02431754988897523
BTC,,-0.012481859165291542,-0.0313349739765845,-0.057873830197611886,,0.03163113961460431,,-0.019785878647152207,0.03969750039087724,-0.020229050703472175,,-0.0056889181296945895,0.02977482465030545
APOC1,-0.0015377943551812781,0.047742945887668115,0.0122805090869078,0.017300073574900262,-0.067913674756847,0.0007246043996745037,-0.01478827516849243,-0.002000160560777239,0.009747685864565769,-0.0028018096229031997,-0.0051555539643809226,-0.03004072755106637,0.03692605041922978
PKM,0.10259241396563908,0.006027139908252267,0.018324807278322506,0.06991526008082591,0.07517351642806004,0.07334210290406834,0.0007055381470219581,0.03690605508925754,-0.03485587464269403,-0.004583452339699145,0.13565634597515303,0.08631737394722312,-0.009787005099543994
TNF,0.022445633391265866,0.03744889203019836,0.0007573515497615014,-0.012234712180958552,-0.0002417608879294318,-0.0143206444560775,0.021260599393113873,-0.019204148051253523,-0.018081009845341955,,,-0.004603342389389399,-0.01880974519029683
GNAS,0.005472785805597073,0.03278592139533548,-0.00873551226736091,0.02825973845725105,0.0982194580921567,0.003066029311172482,-0.00163557772497008,0.014232526788019577,0.004875932293637009,-0.020677497042669638,0.07305278659677406,0.0027942615099388023,-0.07530828030290812
BMP8B,0.026830919718691205,0.016358391525341586,-0.017677480266324857,-0.013597699613218899,-0.03928827522073021,-0.009508760721127668,-0.00925862522536436,0.014316053844018302,0.02333968366077954,-0.08776908877566936,0.025181791585454548,0.02132339982676859,-0.0014364810467521769
LIPH,0.011786239750585733,-0.014102525232432148,-0.0006949216547075107,,,,,-0.019497055861581576,0.29112503491094643,-0.03319622458466256,,0.07888226774299119,0.020715863842030478
CCL28,-0.021341184552130545,0.06689034842832975,,,0.026775685518237127,0.08831563112416507,0.011035159261923043,,,,,-0.012805199050244635,0.008317228763924427
PTPN11,-0.004349611175863054,-0.011222696062306931,-0.03499730349961817,0.022606125945277982,0.08545253310429163,-0.0026236260165567364,-0.010454668322036755,0.025648585747979957,0.012935304152097437,0.017326529062137483,0.06260107731746589,0.009846568012453526,-0.058215334814454844
ADAM12,0.03259038617710782,-0.015053117663536415,0.005571065352734863,-0.0328164312866394,0.04510136874785149,-0.010869387242304707,0.03972122709814056,-0.0015813583508779816,0.027973633185037552,-0.014916051254945932,0.05078619254325702,-0.00698660894734963,-0.048424450375516064
EPO,0.0421222210203322,0.01665458758578783,0.014534053454905141,0.08968874080740805,,,-0.017297025358218063,-0.021174300595696766,0.018662378592651525,-0.019999375414265917,,-0.013617264976454307,
EDN3,-0.029453285342924667,0.03264158563343424,-0.008165214175848267,0.022414116687760097,-0.02926090303258628,-0.002856281816259119,0.021436543045540643,-0.019607052349529072,0.0187502668230836,0.013011816942221558,,-0.02474247131844314,0.023791607224513723
CCL22,,,,,,,,-0.02396474770236425,-0.01914603541369147,-0.017548581299463604,-0.039398247172255756,-0.02104224280443526,
CCL2,0.03967965244065346,-0.051255514203174146,-0.050345683068607615,-0.04381989830399675,-0.005605909116921676,0.02597955838859027,-0.015153760132932062,-0.023723307863498595,-0.024726237807494597,0.032829023310555386,-0.008444676360065606,0.06928788098858228,0.02304840038205222
DSCAM,0.021889282949467643,0.013580528533983827,0.04125222017085455,-0.020444854919663046,-0.036183250176641014,0.01883561813492824,-0.010590217889502741,0.02763578732804537,0.03853828703150545,-0.03781902610856504,-0.04131399834519111,-0.026525842657791603,-0.022860356864226532
GPHA2,,-0.015717980957914032,,,,,,,,,,,
ANG,-0.031124371335770968,0.005575478169870027,-0.002656189219527503,-0.01965259837473009,0.03029121783674555,0.051159563222495645,-0.017041947484892038,-0.019800429414068794,-0.01653345975065931,-0.02346287713031405,-0.015672776840723327,-0.005843933812980708,0.06842537586616053
FBLN2,0.07213098914335689,-0.029451236329772704,-0.026804151950324526,0.07837738126547221,0.006165603664819257,-0.02030170655882226,0.03371663113084151,-0.08401136749051413,-0.06953522643506077,-0.02966895369716383,-0.049874684496824764,-0.03288074177799877,0.01652214716694322
VTN,-0.007322130188200352,-0.02665868737997776,-0.022730659262638068,0.023322335197194278,-0.023489718095655185,-0.014997316030238803,0.009250659843513049,0.011897026478271844,-0.01472206839716039,-0.02589649184607612,,-0.022207486221989817,-0.0304909194735464
VEGFA,0.029857359613085773,0.015580331833329884,0.016026500772898702,0.016871194517819158,-0.06511281801195723,-0.029143352823255052,0.0013883027010109517,0.030591457142725268,-0.04684009410669282,0.02906574620388388,-0.12977964108079423,-0.009752659724276755,0.03585861528720559
F10,,,,0.011704306640508762,-0.0012198028082972018,-0.02878693075702089,,,-0.025143947916615148,-0.02403127516409308,-0.031097086268024512,0.050197637250295475,-0.004639177855444423
SERPINA1,0.12440343172780158,0.016435813548724525,0.01719482595613397,-0.007550591048080609,-0.029720706450036292,0.02288954910638295,0.029401422905951827,0.03325670138197585,0.0025289129650974966,-0.044998856212079594,0.00596536127426285,0.0545277080886495,0.001794604649994676
VWF,0.02182693559704932,0.023237365610776564,-0.031146705926690676,0.007155573947800214,0.008227237969862005,-0.0006062140755859768,0.0020747494572666597,-0.07321030205503899,0.038969652932230675,-0.06817762372341948,-0.009113477161274326,-0.023533111389955827,-0.026224647427895702
