,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,0.0002547296514993572,-0.03946895538991924,0.029970655733443742,0.08940848494493571,0.0011465150693031707,0.0006051895623716438,-0.007897714383591076,0.021568960520659857,0.052262321107185636,-0.00446977686708597,-0.033590085358026676,-0.1042827532039183,0.030034547548042415,0.023331188415741482,-0.03517104338098226,0.1054570216766656,0.04304685421932263,0.10509535815590794,-0.014522423833947227,0.0412519989329395
FGF7,-0.05303847428343931,,-0.010029590997375918,-0.048996462599576365,0.010996658879194383,0.0464465474691106,0.012710898827527036,-0.0004604269599133203,-0.005591080292815056,0.036366225262308406,0.0020031423303409008,0.07320803574251,0.045502021374798196,0.0917675404483626,0.07538895783003523,0.0063218213080573375,0.06186505365266268,-0.004652783277165504,0.02269920691500764,-0.06943113780546613
EFNA2,,,,,,,,,,,,,,,,,-0.015662554984696722,,,
HBEGF,0.07072037171704013,0.1104172299960185,0.01995927076041241,0.02650052758394936,0.05651375240695109,-0.04897345632210559,-0.015711505508853793,0.012833421970252126,0.010120140804167623,-0.025841450325136472,-0.11899412818837159,0.009351537814350134,0.08962573126868102,-0.14418263654539043,0.1280832819550358,-0.02623024108692426,0.059541657069709965,-0.005675540914891248,0.08433629855892359,0.11054571662634875
CSF3,-0.026490152880249248,,,0.04156188462759453,0.1780301924484222,0.03717458026310965,,0.046030340273482996,,,,-0.041889966605543005,,,,0.04683974124769306,0.04302238429164787,-0.01212193731094797,-0.02629623631966813,-0.026426405195312225
PI3,0.1053129058683228,0.038158084700325196,,0.026587901671616242,0.11810332640588093,-0.0010483666701096453,,-0.014367566572515447,,,,,,-0.019397169202159847,,-0.013831415023181103,-0.0016644250002557956,0.006643432551081914,-0.0839733669625795,0.030408002182059173
PCSK1N,-0.04560433098429001,-0.010937680491713526,0.008320982338570496,-0.01588440031520796,-0.0798516745216867,0.022705246273725572,0.01966147273808993,-0.010218412288085607,-0.03957369974346897,-0.08018959718921063,0.17025339134482476,0.08790354756839044,0.06404388104539542,0.020412030152143736,-0.010066054700754586,0.01970366873921563,-0.06689525756843882,-0.023113731450761687,-0.020154225909556813,-0.09843562038034634
NTS,,,,,,-0.0526974538339071,0.05589765334038309,-0.01568317994337776,-0.027283706081692494,-0.03803250860565051,-0.02273622466906342,,,,,-0.008461252596976906,-0.01908185106879317,-0.03807042304433253,-0.04174357989708409,
SFRP1,0.12852604473862378,0.061431603853586224,-0.017031451514760883,,0.008518273060129202,0.03556340817865493,-0.048443069862345964,-0.010304909589705442,0.04129364255176836,-0.013718239341673277,-0.04327138702682171,0.03546454705001614,0.006276895886659686,-0.06204327028637873,0.03636822105926414,-0.0070250063047666,-0.0035735538481004026,-0.02777702769710376,0.02857825457259703,-0.028546767653710118
CXCL13,,,-0.035629106579806745,-0.020941154391525964,,-0.02388705802936338,,,,,,0.03431905451790466,,,,0.09412224203269069,0.009569337048361298,-0.01478731767026099,,0.1269876033016745
MICA,0.07278179924552534,0.07516582256334488,-0.03973466345706206,0.01662367301692066,0.05502748278426291,0.006787951962702343,-0.012159842706366311,-0.00010449394824332181,-0.02432853370405375,-0.013814482536764221,-0.056759379557867216,-0.03015312939688744,0.007633956119267721,-0.03642369903797347,0.06232317853381562,0.07694853888574102,0.08764479900838959,0.02034418752844465,0.10327268841973218,0.031758084647203935
TG,0.08843965113395982,0.012682028068872976,-0.020035850828243246,,0.012893455239023934,-0.05112298742783394,-0.018372559023520307,0.03513095502835626,0.0005115909094265729,-0.009927830138471535,,0.046635070295245884,0.018485344165339597,-0.015247099305583125,0.05897366935093306,0.08947774109276094,0.18605643165587885,0.04164400964248482,0.13118364314102507,-0.035332831907496136
ADA,-0.031228415716974003,0.03361976940852173,-0.00764034774652608,-0.012057385011491359,0.07375209742303494,-0.020611685238638898,0.005750507037189581,0.010460529472054664,-0.020867158261229042,-0.01612359454150891,-0.05224931386383596,0.016049086529796728,0.044444142658314874,-0.04451536198935069,0.12413200696677087,0.08419140439637729,-0.040401194410028304,0.04736662692734297,0.14003569640164465,0.18884428420540617
LAMC3,-0.031695817121759305,0.07645734490387027,-0.026157773253194672,0.04560341347231103,-0.03189234411418525,-0.0004510760194419638,-0.008563180917521883,0.04644817208980994,-0.054275139317600245,0.028652865270187,-0.04039433860452514,-0.0025677219770936285,0.11254441288693155,-0.0853281725878854,0.10559987859886202,0.06349361294550296,-0.021995819597420543,0.09539204247090266,0.1830112173093566,0.07984282984901891
CCL7,,0.06774129217102233,,,-0.024070923358565314,-0.03166982874851395,,,,,,,,,,0.015059852376551735,,,0.011229089255080444,0.027035869360332802
NGF,-0.015261730096601946,0.06927996558999482,,,-0.023995678684573137,0.00022087625017542658,0.024672902126981942,,,,0.14602366810400316,0.03736138114078774,,,0.06926950123927765,0.017604358547952635,-0.015452023895247278,0.03921748116857325,-0.0031115532195587804,0.01585563554022739
TNFSF15,-0.01888066484539897,,,,-0.004257096787449138,-0.023448233736287453,-0.0035605786230341716,,,,,-0.023911501358486378,0.13141090630495428,,-0.02907477150317916,-0.02930184897395571,,-0.021422482649025847,0.10222162168945932,0.1060937830127164
HMGB1,-0.14336033750365879,-0.02324854772743928,-0.007589129097297164,-0.005105736738910309,-0.019973156045456616,-0.00783051630774217,0.031964836002648545,0.012000247106839484,-0.04849753639706508,0.030963985841842144,-0.07805080596532327,0.018079697168838792,-0.032394670640063024,-0.02572758222811358,0.01810766470883804,-0.10741799599084821,-0.04469825651863746,0.025813599283828665,-0.09212647469391239,-0.05754268002802139
ITGB3BP,-0.05501405666700076,0.04058986814008198,0.09245852542207612,0.01425663043679683,0.0011026464925510617,-0.015208954989648955,-0.014807266859618593,0.011557549769088963,0.027481238741340723,-0.02555438870805647,0.021143597131851957,0.048723845178284216,0.028563000964158525,-0.02568385252967383,0.059521220128594614,0.024168020828904305,-0.0039498077432975,-0.012310141691604637,0.051477310081255105,-0.03385730933801153
AANAT,-0.02735423801896426,-0.021826874686562508,,,-0.024389038161043406,-0.02112826093572677,,-0.011509575446182205,-0.02072593497753386,-0.011443968825238326,-0.021375408993284817,,,-0.04960005204456208,-0.02017765936312731,0.08933527888493316,-0.021077556874762798,,-0.03241293517843681,0.056925138026575346
RELN,-0.0263145232659128,0.005935306595903291,-0.03990654606128682,0.0020612497415424163,-0.012984232267754066,-0.05186964842611944,0.012156574564519882,-0.022575746733699952,0.0065154371792774755,0.038783348937296416,0.10334216061072113,,,,,,,0.0731838891343434,,0.03977221852024836
IL15,0.06274877122751389,0.01981235973062017,-0.02552536742453314,,0.02751863098221641,0.014824382344115754,0.03452509971124729,-0.016446201171699495,-0.053858917706079805,-0.024596839418260064,-0.043802987561074896,-0.047660218016985105,-0.010036313479215504,0.04765292062859792,0.007294117175390432,-0.04830753893151531,-0.02734798640790548,0.02379325681223731,0.10203411680839082,0.04388629454388599
UTS2,,,,,,,,0.026558653320804163,,,,,-0.01848651847995674,0.05403812917785425,,-0.022454413164485067,,,,
BSG,-0.025643820487696638,-0.012159083159057206,0.002879474463715344,-0.02101932134617591,-0.0314613086449952,0.03379756218119566,0.01820064893337732,0.017986955979936672,0.0039516612307139735,-0.004302453460368883,0.09820977038326345,-0.07858333464938051,0.05564001563513699,0.040072006406835226,0.09324133145481162,0.10950366031835793,0.09560425288694777,0.03200623663282208,0.03631452317170045,0.04213899043976099
ADAMTS3,-0.05005844882079128,0.04121593436857919,0.033987104592551526,,0.0008820581436297478,0.06009590599391228,0.05381736073581002,0.042781613144220056,0.010177535280044296,0.008447888292200412,-0.003181584795844299,-0.02782817854896094,0.0590786943319485,-0.10713159463223909,-0.024160692916472565,-0.01782332665814222,-0.03501512485992875,-0.0017354904922699441,0.0018863921570357288,0.01179104848400617
CD34,-0.049929880398854126,0.04265561895070558,0.025006182707045983,0.042417357546874,0.014286122635402347,0.0001247098341145763,0.0737224720769256,-0.013331596117418503,0.006610674395576523,-0.021411354944320782,0.02681270529416984,0.016826421316728988,0.10538737793353917,0.033104678430402774,0.10301001451265519,-0.046014755579259464,0.02970713333491894,0.09434426300846775,0.12096007727265072,0.07967598319377692
CCL23,,,,,,,,0.10424496019959666,,,,,0.05433327837229113,,,,,,,
PLAT,-0.07830774977323589,0.05361145311923814,0.07321614640328167,-0.0024933088231995086,-0.024563677888448453,0.0773578003194559,0.0019193621626490238,0.06479199280675141,-0.00018761484444245288,-0.02712807023995634,0.014235561787876133,0.024151238313028164,0.08957066800543137,0.0782409753777426,0.10038950858013779,-0.03896950640122948,-0.007770661968593497,0.04630780217895928,0.10891381523981189,0.046145804639120644
NTF3,,,,,,,,,,-0.01847329569445542,,0.0018537665840252248,,,,-0.011465852203922933,0.0023543105908506302,0.029821224376970178,,
LTA,,,-0.014734427676620004,,0.02762308933329365,,,,-0.019961235363593496,,,,,,,,,,0.06008778675609053,
CKLF,0.017205169334431517,0.01881223201804135,0.06176909010130792,0.01551896816630207,0.02441958817518098,-0.023881570759713557,0.0031368823023408053,0.009769066658704853,0.036070807492089976,0.0014840322851893601,-0.07770620701697958,-0.02227579232694099,0.07464715238521523,-0.016840977522801528,0.056989263650299785,-0.03538634878426183,0.0037779429186769846,0.005265662396736115,-0.025931742679194854,-0.045413785016555935
APELA,,,,,,,,,,,,-0.02074942706059393,,,,,,,,
CD24,-0.013257328981648836,0.048472378010949974,0.0018008834022973982,0.01972980801928667,0.01288310438822152,0.02636447359646507,-0.0012825204355468274,-0.026062166659730757,-0.004921683652302788,0.006249764933369729,-0.01928402125491716,0.0998213981683104,0.015372405846768659,-0.069375750446846,0.044340937059769665,0.03003949003626011,-0.021754505215625695,-0.022884424117421802,0.036135606179466574,-0.04812856320854359
HSP90AA1,-0.07136800633633605,-0.005473898618276216,-0.03140593900759254,0.01194847714268131,0.08192156987752468,0.04312975755890879,0.009614546652617831,-0.004993805958278133,0.009335819341484922,-0.01971291995805939,0.15870639714332543,-0.01522414689919945,0.03156855063301391,-0.006851222841288893,-0.13484984091960403,0.024900563819341404,-0.05412574977586444,0.012039869298856597,-0.12310838030730975,-0.04292765482231936
BMP4,-0.03303011714507606,0.033218291114376595,-0.015619357069451494,0.0354914300125571,0.08365677166500683,-0.004941165668325647,0.0039021418702470862,0.007896633229943684,0.027573418844280627,-0.04208318477978273,0.03054716283879209,-0.02687422848121726,0.07429440077794111,-0.03748672755173359,0.06459625116349708,0.043369756891336195,-0.017898905513758348,-0.01671630945118121,0.09553637349886382,-0.0183523199690298
SCGB3A1,,-0.026934710259520277,,-0.03082696368186133,,0.005650095889553201,-0.019336383244549237,,,-0.009653099633993868,-0.03762670169362932,-0.007253476658346997,0.030419271927368846,0.07109202542388786,,0.022312262246476748,0.03939634586053726,0.026553773339528203,0.100779707974878,-0.037295510017231984
IGFBP4,-0.0016671098551326918,0.07541850254493383,0.06402400765698815,0.07385647521205106,-0.02058468230368779,0.004212238018083859,0.006638647361466573,0.02867357935025393,0.06685984538823811,-0.03362364952289749,-0.02092389754788634,0.03684379772557269,0.07763343382450415,0.04034251216720983,0.17630216658517672,0.002977379603068174,-0.01990554014814244,0.14504906392113923,0.19318613684273409,0.07270231023822141
RSPO4,-0.018643768003181675,,0.0035871077740584744,,0.016737238869418268,0.08950960339456128,,,-0.02321613193693686,-0.009653098222009679,,,,,,,,-0.029960597390690707,0.13349449286326573,-0.030433968792377145
LEFTY2,-0.031228432005765024,0.04941828641984359,-0.01491538886652796,-0.00655538491963511,0.0017867318698981864,0.01299967714229454,0.012171112492007726,-0.022592142202245983,0.009410194718105525,-0.010584740260418843,0.0008069964528363606,-0.040091485638655625,-0.06238063042292696,0.019193897315619855,0.21781617051356253,0.17767700034537304,-0.018009124185713498,-0.04074443307904698,0.09212568393621358,0.03939201279251661
PF4,,-0.027940438240824025,-0.013402964590062297,,0.006465482083233336,,,,,,,,,,,,-0.014355816012671996,,-0.01903899006226239,-0.023840649851726587
ANGPTL2,-0.035023278137487915,0.07216639135257534,-0.010457905743731429,-0.0024675484163979495,-0.05392120336108174,-0.022453236846562693,-0.03740238680229761,0.04338733755984644,0.032815373050381555,0.05938072378255333,-0.10446107842490898,0.07021978640807697,0.064633662142534,0.06123707824601063,0.06598571205647799,-0.006324150350987095,-0.011109983547883725,0.04932030236964812,0.15063556415017082,0.06564462926622956
LRIG2,-0.06442970653473798,0.08082262707262917,-0.013663447611452923,0.0644622668400015,-0.007934041784859085,0.02116873001636969,-0.008507321730912194,0.00935531211945021,0.011447903532720965,-0.03774573838497642,0.04027758258413025,0.0524719243415163,0.0031952116769360093,-0.024049587402976892,0.02560860662833358,0.023470454005928523,-0.002957605152944607,0.003876186515237867,0.06723271362335864,-0.029325236218777258
ICOSLG,0.07173870445927238,0.009634563822820252,-0.03741577221926217,-0.03446630171529844,0.047612555938614576,0.06817390515523851,0.03383384507395457,0.04164476217338166,-0.025393957180819885,-0.018319777787452,-0.04589805416184671,0.017677543148810673,0.07580240177883737,-0.048877380344660305,0.019314728202763483,0.05998074706128968,-0.020456232441540215,0.004052760704640395,0.10636049424280676,0.12264473975348145
WIF1,-0.04338702785810853,-0.03502290037668197,,-0.049989440811633416,,0.0012151596809984423,0.0391667061712067,-0.06059247884973793,-0.002705064760797739,-0.0023004017114661777,0.09938760650029575,,,,,,,-0.02785127731521747,,-0.019718483675194725
NPPC,0.07187050741223215,0.011953629877847954,,0.040719888780676235,0.10228647852372139,0.030305670503096634,0.02700489887584963,0.04956411863497255,-0.03494713427273565,-0.01341544421044149,0.07278109735550284,,-0.02989211682600336,-0.051260507838378225,-0.02416064651441504,0.06688123332355113,0.0024922851837762537,-0.035533283964074604,,0.013220826425289888
LYZ,0.042208037199980904,0.0625529743658151,0.026442071470559804,-0.02305623831548029,0.02363772224601269,0.014416017707861734,-0.03318647098389076,-0.013311780911900606,0.007329794232323488,0.055663603197067826,-0.15417897519678267,-0.03148252301215905,0.0900387984386366,0.07820337523329793,0.09469141561728439,0.05087074676381487,0.0530229041700316,-0.0437651241604179,0.09480877505265492,0.024134305106736965
EREG,,,,0.06810871027342767,,-0.0025493513865709983,,,,,-0.0233889461874554,0.006301553577162823,,,,0.02198911572408772,0.0006482339075524061,0.00464224735415913,0.033713737909009875,-0.00902149600295456
SPTAN1,-0.07212179913515548,-0.007101660098150611,-0.06299551438291712,0.01442868417343155,-0.07627357861237576,0.04824765671030379,0.03913372845351471,0.010332015621922078,0.037511597784649124,0.028342119437854474,0.1952898714489429,0.0009697631618524382,0.06889399673132358,-0.0349088058289862,0.08212365028393277,0.03278255039808185,-0.0025950196497649815,-0.018037268265170627,-0.04894508113634296,-0.06233926432050715
PTH2,,,,,,,,,,,,,,,,,,-0.022338480988223386,,
LIPC,-0.023145800576866417,0.025873591944991708,-0.003736705867951883,,-0.03774109143872338,0.06748484158458219,-0.023490291303007556,0.05575117005076962,0.004429763344521362,,-0.04188917633095995,0.02135237627639367,0.015258285304888408,-0.006424773911386322,0.05532045570407457,,,,0.08568336686195888,0.03626847705442686
COL8A1,0.0032871441048029555,0.06237093428799016,0.04275349775964646,-0.03600709777171526,0.006474537003770828,0.031753789009176914,-0.04774435251042788,0.03934794714115935,-0.03483857488518147,-0.0316257733228962,-0.08536552791459233,-0.05410323837730113,-0.015877376561742675,-0.028500042854511604,0.09808385052934021,0.021340529239826482,0.07434237809748824,0.05466928598740214,0.09821304448965482,0.033038826881753906
GSTM2,0.0355663833662461,-0.036190246682570607,-0.029369357140057457,-0.0011969274808304553,-0.028558249412660486,-0.009371654384876964,-0.012809470564394918,-0.023592253150294222,0.0006748157086817996,0.051426601968517206,-0.03720040706500753,0.06922950408252068,-0.012494853474286593,-0.0296883090512402,0.01411386429633728,0.004953207524438328,-0.015593180496477354,-0.03688580627128475,0.006563888727564132,0.005622527621129148
IL4,,,,,,,,,,,,,,0.09272254472880438,,,,,,
SPX,-0.05168378296074785,-0.028178988313848845,0.029848925027451855,,0.04198304625818461,0.10710403736182632,0.04242632586497239,-0.0403651346110617,-0.005153879796116518,-0.03204563573687413,-0.0014314977565523664,,-0.020358872991972046,,-0.0321299025595857,-0.0008757096953322778,0.07139162369727847,-0.016031948354112185,-0.011718536059335349,-0.04026134385730403
MFGE8,0.04748507926905513,0.03439132054366462,-0.004200753955968698,0.0397753274959235,-0.0069898171000362065,0.018502440140852568,0.041864917393391154,-0.013086779435592309,0.0030219386953132606,-0.009185522976786776,0.038541439734527304,-0.06726416320355832,0.06757272907931701,0.03836335660352654,0.10872671643524595,0.09995046688553987,0.05638056695788439,0.09686620618031747,0.14797060335323473,0.09703549075939548
TGFA,0.10060922366777407,0.04459795342007746,0.05780911631188717,-0.015006224345045031,-0.019522377892010594,0.015114039528075612,0.015632800419099133,0.0550987971155859,0.041200704424013385,0.0052914223166867225,-0.0678947143107244,0.038140102798842467,0.06702313736363613,0.040161630528184715,0.0068623219614797545,0.03597030858154755,0.031550589765029585,0.03277596195876422,0.04186856598536955,0.06424482729321788
SLIT2,-0.037782855255642706,0.11515784546779641,-0.03494781271841242,0.0006119671862636791,-0.0023428521044156054,0.059725980991561685,-0.02791299872769741,-0.028059631056540624,-0.009650147889776388,-0.007470392344289844,0.14068576888526255,-0.016731767751478797,0.14005359455585362,0.01894787430836764,0.15499114589151164,0.05165449222808503,0.07577637070692793,0.03896111031248195,0.13013544294942225,-0.009724701739352385
PLTP,-0.0006085851051099,0.04977631470559011,-0.032682543795874375,0.0238817690224859,-0.11772044195160189,-0.025815933698482472,-0.01850080276342287,0.005718506292575683,0.07802662271361681,-0.030700189102017772,-0.17255157384423417,0.0709197494883139,0.061081598791199405,0.0312343563481553,0.1753675554477134,0.006658034084898545,0.07728070722499543,0.0747135225924952,0.025916822977904097,0.06223441059980996
APOD,-0.0635394030067939,-0.04562679036007812,-0.017592513780017326,-0.05736188208062176,-0.04218701317188729,0.03516648300320951,-0.024004982942166086,-0.018040882685166737,-0.009906472294549119,-0.023793515148111753,-0.10085621753420417,-0.02411943380684805,-0.04040828824069933,-0.04549752892071749,-0.17543330131268153,-0.04723758061851066,-0.029594509388310306,0.090851992069669,-0.021620023632330843,-0.015031844536927243
B2M,0.025145990281342703,0.021032482760709584,-0.0011858572051036056,0.07575238761623163,0.035063404096152245,0.002386127439067474,-0.027281220009129453,0.016575415778300323,0.03355795114814942,0.062095578247958444,-0.18551787160120758,-0.005369442229878231,0.04269977444240397,0.06947953926724725,0.11690696791267458,0.007654825322634623,0.06914125700704243,0.10902563354433963,0.14935675299141132,0.06156474258477528
OMG,-0.0753716697197339,-0.010511962151446464,0.003134017520863253,-0.012146156401990085,0.021361809003668457,0.03534460157056177,-0.02805151380058501,-0.004613825722321788,-0.01017088468861026,-0.012552453203676605,-0.020524095024936243,-0.002052956025865087,0.04244266537713115,-0.041666775911446165,-0.09814443645087684,-0.0200438607486122,0.004756682251692153,-0.03933484376911642,-0.006280775479539331,-0.11670045509800157
CXCL3,-0.04361299110676233,-0.0026924135133967776,0.05361775582987097,0.057373321775264406,0.11109041868304051,-0.002682003754528445,,-0.015111522373407626,-0.010285722549951781,-0.010326774657620419,-0.001135305200817765,0.09482597577760554,-0.030806824050717798,0.06795842221887198,,0.058591845238338616,0.06282767947942965,0.028230678019316037,-0.011923351031256059,0.08029349549136404
CXCL10,-0.049844042913394705,-0.04577851115125325,-0.009341629019347684,,0.02705096233671683,0.06377360105381168,-0.020705271535874068,0.035034379706621044,0.071084606374944,-0.015687126539125747,-0.048645760916387615,0.06036200290366024,-0.04750774212160617,0.05345974104320997,0.00968710873066019,-0.03103733674011465,-0.019255310973645242,0.06414663978176657,0.1098723945475035,-0.0008074824135877683
RSPO3,,-0.02660347292620712,,-0.010703792435028827,-0.024389036358969617,0.02716560127663388,0.04268795732464221,-0.018899333170686886,0.004238684226204262,-0.025076543973086837,0.0987232769338033,,,,,-0.0477152414671149,-0.0031495770233769147,0.0016892882219800484,0.058449882392397914,-0.04568240122191357
CORT,-0.020902948747975162,0.06520131947241724,0.004174727828682274,-0.0382744312214246,0.053645064506159384,-0.012685308952952045,0.0080103348878011,-0.03270953033641313,-0.020698641824934486,-0.033928731517920564,0.0594911104993757,,,,,0.04584429455629983,0.0919864201616744,0.006000708664275496,,
