,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.004755629808766469,,,,,,,,,,,0.0605989111849901,,0.056358389103949136,,
BMP1,0.05397138859362938,0.047585378733734494,-0.031396867685457165,0.041783933476522754,0.06254612963587725,-0.009155073849607922,-0.016999708494020577,0.04349167748532204,0.032900331066428416,0.03748657532579028,0.03396063251961483,0.04797198564195237,0.02879251576085328,0.05163577844408746,0.032308584285138525,0.032888523433487186,-0.014321455496757987,0.057265084370590934,0.04915484518584019,0.02625157087132165,0.03793887788558955,0.026494152384260203,0.06228849940174967,0.060869158554173686
NDP,0.0583249246054124,0.08089552316158147,0.0230819714380731,-0.05785940553169644,-0.048940580386036235,0.004095208322025436,0.005447180057183233,0.022644371685753138,0.019516038447220534,-0.005711588193410044,-0.06126291561403921,-0.01844832703297943,0.07960051818907592,0.020281930758487828,0.08839858336428058,0.0903352997757759,0.018433546487346686,0.08029144337517517,0.08517999493318122,0.09550718301252652,-0.013494384362354476,0.033479399206051565,-0.03315996678987355,-0.11014620871261947
TNFSF18,-0.0245043035186355,-0.01789778836356697,-0.005535596882132817,0.026060238189918657,,,,-0.018930538569877867,0.004950196989426381,0.017953343376444414,,,,,,0.03800097815857026,,,,0.05189311921529398,,-0.006895704358560985,0.034352946479091755,
IL36G,,,,,,,,,,,,,,-0.0006066210597285355,,,,,,,,,,
RTN4,-0.026139221393508064,-0.03353452870465078,-0.011275229949887361,-0.05344022968148928,0.034165523192849295,-0.014221872928060467,0.013041246138112526,-0.04687537708841419,-0.0534689589339183,0.011354800748539175,0.0023755443621898097,0.04940514352153604,0.001378510536009259,-0.05472087671833315,-0.02391908528058129,-0.07213268353073275,0.045921596025475304,0.06911078448222122,-0.07069702561836659,-0.08511931112157096,-0.002834685497549637,0.012271905476165476,-0.023813749828431416,0.08918880715706023
HEBP1,0.009933392537546796,-0.009340714636523665,-0.016807895264498083,0.03668848122478861,0.10728250656973443,-0.006780044558397515,-0.02317253316211793,0.03719965487291673,-0.03136805344474383,0.009453039501232953,0.010881771834088234,-0.008946134354046925,0.023781626599612124,0.01585187820980552,0.01641079984581976,-0.04478507125523901,0.02787178147382437,0.025049647486524718,0.07056157779473783,-0.003801467744936133,-0.00021026286025931687,0.06610656195964533,0.08383098138320069,-0.0381772581919093
WNT7B,-0.02158752390378919,-0.022114449355891404,0.04101093471337154,-0.03452642031024903,-0.030540956086749654,0.0661036610472689,-0.03594155170327398,0.06152317822881414,0.0962291926451962,-0.07800983472331417,-0.015866375695489793,,0.06937158337125865,0.015552649051513812,0.07576413742231691,,-0.03318918764968069,-0.054267988120013474,0.014881749599250337,-0.011335598609395247,0.004595702122324233,-0.03295114801053998,0.1586375134365678,0.07561570828897643
PTMA,0.013708255280283101,-0.08076003632368751,-0.053024811988483356,0.011025637045017187,-0.01630900632029578,0.02980601365944386,-0.013830033764136345,0.058440101802833794,0.03302806519110136,-0.058793216701409134,0.015743802438050344,-0.034799947782605235,0.06465375366763527,0.030582470575030354,-0.04894139651233569,-0.014622817349785778,-0.004608237977317755,-0.04146169862747701,-0.08877240033961403,-0.11075718089929841,0.0009316387586243084,-0.04229019904760884,0.025810401481226014,-0.0414042194668113
FASLG,-0.021587530006526898,,,,,,,,,,,,,,,,,,,,,0.0025164270126470513,,
