,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-1.764598192186874e-05,,,,,,,,,,-0.03125655188101712,,,0.11064016961567384,,
BMP1,0.04868105576704345,-0.007424772336388001,0.016741001460154368,0.004850017608337198,0.02205260277689877,0.025746906751464904,0.005406725216313501,0.08989491708942346,0.013355236974173958,-0.013886089888705384,0.0374121321689647,0.07741220857149883,0.0123496770170451,0.08077215468035341,0.03225086952200858,0.0215341453457815,-0.0410917528479362,0.025413669585731196,0.018555625231067796,-0.001539691083729547,0.0900455465548811,0.035706207737970584,0.0013706877995584381
NDP,0.05509740451249238,0.05484518245572481,0.028511656039966717,0.022882155860840872,0.022569806551740502,0.004459181384038436,0.0024776500463185138,0.050169462548864494,-0.008584254310621023,0.031768004216004946,0.04141574339002205,0.04903430645911761,0.030605060487782648,0.1450695910858503,-0.05084528945484727,0.08328240065737046,0.09536151892059296,-0.06588218208149177,-0.010730202532338862,-0.021955822531481498,0.0495130253237011,0.078070766771464,0.0606711065672671
TNFSF18,0.05630318193807599,-0.023606107824572883,0.14171177651970893,0.029108660485358203,,,-0.027974492946263696,0.08924177266375871,-0.010797040437884608,,,,,0.008863405953685581,,,,0.029370127519818996,,0.10253222771897587,0.03502145042605683,-0.04795761360818371,
IL36G,,,,,,,,,,,,,-0.02238162638990837,,,,,,,,,,
RTN4,-0.04808201246702759,0.06032218266978363,0.040572748376778676,-0.014269071767267832,0.02978717511481309,0.047124383400677566,-0.07678833081892282,-0.0880476097382365,-0.011923564969893805,0.004389886594426307,-0.07897206944476712,-0.06567865909737877,-0.0003151611700835337,-0.024896130383687612,-0.08661718495734375,-0.1315645246579994,-0.06623585141279573,-0.07856663268715502,0.003539932473721389,-0.13275807468350903,-0.010828698927913497,-0.131794818122708,0.044936883525604814
HEBP1,-0.02521225945314798,0.01010789990691429,0.01931384085453938,-0.020951696788606953,-0.0575569710472887,0.00033767129269219145,0.021371226272059347,0.07798245005911361,0.015058736174645107,0.03882094622468141,0.0740657957683074,0.02051050085556871,0.0050060683436358635,-0.06445935029363586,0.07116803318369852,0.04670967566415441,0.04041903442021687,-0.02580924141373969,-0.0011531329174003333,0.08876727175024343,0.019266528708081362,0.07830204955207275,-0.06894374181057038
WNT7B,-0.0275806460883492,-0.044467651854690225,0.020589943626392625,0.03999640587398603,-0.024731033226224396,0.03131881111722109,0.0007781750625745998,0.030866044139710603,0.0033569347322061666,0.035034678016989604,,0.05837906179203931,0.0023778723836356784,-0.03417410476963436,0.07629680865218225,0.03372641898531239,0.04658895272049215,0.0317909688097386,0.03629207603025623,-0.04875612239524447,0.04495699246410299,0.018588911320584756,0.02595228654805839
PTMA,-0.0019059810763962968,0.006849126267390413,-0.005776909640625621,0.02811224390812491,-0.014522971176380356,-0.04114426669090474,0.1131708378674681,-0.007072475666073669,-0.008696346216288729,-0.003065735380120142,0.12267140297746913,0.1357574598132796,0.036287737483767346,0.023419141993783647,0.0162482936091183,-0.09361795386400457,-0.009722668719965959,-0.09389942815648014,0.002993658086437164,0.018456703927682876,-0.0030000255538002885,-0.04420898871100404,0.05313721095574022
FASLG,0.02233492585496726,,,,,,,,,,,,,,,,,,,,-0.026104122436204778,,
