,UKF255,UKF275,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
PI3,-0.051271163025755476,,-0.026375848287590733,0.11644585772100953,0.008934023708594472,-0.029987270702277292,0.02710032444447203
PCSK1N,0.037287100744344756,-0.022258133709989053,-0.00982554821807696,-0.05321741556284626,-0.02916566105594099,-0.0635059427517321,0.06755282636066541
NTS,,0.02080561241728756,,-0.1149722768933158,-0.07128832345129651,0.005564091346697491,
SFRP1,,-0.01378420256080195,-0.03701143394826548,0.07751677156149113,0.0007826415869013594,0.06438218068333058,0.01992543637928954
CXCL13,0.00427892105299012,,,0.05951067698070453,0.047534230026202814,-0.0339542939593033,-0.001602009457458947
MICA,-0.034906699799665264,0.02101435440185642,0.019919359280238098,0.0906436753850081,0.17563320713321537,-0.012037161287213747,0.01833273097337438
TG,,-0.01697071650623689,0.16845972249427624,-0.0305230321706614,0.11327624651654886,0.01791054802142217,-0.008633997440030648
ADA,0.132805199669896,0.0013375279426526107,-0.05108742479020974,0.06917255033082974,0.02914214943231226,0.02112568980749065,0.0789464872783008
LAMC3,0.010056580657266894,-0.005719716093722723,-0.007558663481152303,-0.014687429400870729,0.008169517897789259,0.02762362316251102,0.10108185150470789
CCL7,,,,0.11330069912427593,,,0.028411655229476446
NGF,,,,0.003635291335824424,0.04694823469628087,-0.04839379044653034,0.01085219571902637
TNFSF15,,,,0.06346650183500119,,0.02766007307155283,0.0570776617128989
HMGB1,0.10755852303912118,-0.014179800990402433,-0.08855600611163297,-0.029552477240297532,0.014301206464882732,0.08027410349119278,0.0942387078066546
ITGB3BP,0.03345694172645486,-0.021581013546172038,0.02802063846172305,0.1296453839105741,0.08124136448317587,0.03367313609306148,-0.01496461095710731
AANAT,,0.020047204282254295,-0.07135404341601356,0.04276518632260329,0.13321778077654364,,0.14302256308993003
RELN,0.0859473046482346,-0.03360169915157082,,,,-0.02276738820255697,0.018388148219720388
IL15,,0.06204025834917657,0.13600969571147736,0.0499343996466591,0.05720613547151631,0.010058133997354411,-0.052328040931148394
UTS2,,,-0.10137326635571675,0.08703783273446841,,,
BSG,0.05187169471173485,-0.021508404709022814,0.11315023031881043,0.2486507105995503,0.11284611592115841,0.04290855886727143,0.10130484246184349
ADAMTS3,,-0.038133997723755746,0.053800611198607864,0.001970180422790773,-0.009876197840968088,0.004618246874584831,-0.03232535653388294
CD34,0.04109247100902629,0.016587490324905065,-0.05785803981186378,0.03781497588893411,0.12153290203728354,0.06154819596711175,-0.005674266624018051
PLAT,0.08289278276003942,0.0019459940444578334,-0.020741519381132188,0.008918647252725837,0.0014650557661091928,0.0803412344772739,0.15327435310175
NTF3,,,,0.0266431925038502,-0.0077618726818445725,-0.07715556068035745,
LTA,,0.022503497573086145,,,,,
CKLF,0.017596466588036132,0.04319708802491895,-0.03842211523462433,0.08272789407423556,0.0980872213405469,0.04130409389044794,-0.02788534022572609
CD24,0.12034532556540702,-0.0024402356072331403,-0.019326669704051065,-0.06785756046548641,-0.005980007089173447,-0.0009847453077338854,0.07810415009173712
HSP90AA1,-0.04096911088324207,0.009106895647259894,0.05412195510348713,-0.03658837376839006,-0.15493037932048967,-0.023752354736862245,0.03477335763211374
BMP4,-0.015186646770672383,-0.015554590150575781,0.05276497304205473,0.010096130362784764,0.000384754894153061,0.0022552854945889693,-0.04489174322717663
SCGB3A1,0.004526734855192529,,0.03270219147112275,0.07522106406006822,0.03075286680296294,-0.04366417594346299,0.013581994575410887
IGFBP4,0.11203477367886898,0.039856606790693534,-0.09815835369729635,0.08804938627647954,0.03845662688968832,-0.013035556515810155,0.1045325601382932
RSPO4,,-0.017095559787525888,,,,0.031060802791265822,0.06550936592362051
LEFTY2,0.11127765764273437,-0.014779073449927587,-0.001630815117689731,0.0020860867388855296,0.12060488680340775,-0.006095496271542019,0.11213019871105828
PF4,,,,,-0.01688499597891915,,-0.02427453625125388
ANGPTL2,0.07590716968418526,0.014453080863582579,0.016134656006296367,0.052713284599757944,0.08486877126641512,0.07010722149929446,0.17654048699520078
LRIG2,0.04699543696609806,-0.03437576064968066,0.03309684999722324,0.03763672772314659,0.09660806103760763,0.03776310041747118,0.058787383835652934
ICOSLG,0.05540371465037018,0.013348315160128466,0.006984283890602758,0.09092214533206491,0.02814143892940218,0.06951664524195444,0.0977897570084182
WIF1,-0.018965395608843475,-0.013192238568031193,,,,0.02938630985460001,0.03562231960722894
NPPC,-0.03867497971438497,-0.025733865787164967,-0.02349947691788864,0.004055536434108212,0.00954334174670611,-0.07032686893244229,0.01234499024935725
LYZ,-0.03501367622467677,0.04331416230325695,0.08514968648105024,0.07325571922108302,-0.0009896040930861805,-0.014649657350118651,0.009289964876349203
EREG,0.0872870264578341,,,0.06594030058798324,0.010852091908975852,-0.007964476318660546,0.007783926740870698
SPTAN1,0.02448732001973774,-0.00804921773447016,0.03481389423331342,0.023655936968321585,-0.0065572533912573346,0.017521955682148243,-0.01931902615974081
PTH2,,,,,,-0.03170197318682398,
LIPC,,0.006474661577501681,-0.05316591049067721,,,,0.016486300648674082
COL8A1,0.050177419745397994,0.004690977933011641,-0.03367550897243998,0.06397634578354137,0.01372974352504371,-0.011847301241766188,-0.034082896927747394
GSTM2,-0.02414810165917794,-0.006059804583119762,0.07187285308918163,-0.003683905035348084,0.050169885325199004,-0.009527587312043817,0.05706711824635383
IL4,,,0.03287845717717339,,,,
SPX,,-0.032735642813495267,,-0.024626069157852197,0.034426556359650744,0.014601938642822125,-0.08067362771663905
MFGE8,-0.04298537630868435,-0.06724465770425542,0.08137624074451966,0.02415442250378732,0.06319288444322692,0.08222866101113187,0.0905778292117081
TGFA,-0.0225917171465922,-0.029879937032917272,0.030437460667066398,0.057157510149277065,0.08741875558622178,-0.042153731946859355,0.05543107477819751
SLIT2,0.02362377086573996,-0.00799178958092028,-0.0024417350656436372,0.12022223915832088,0.029368969238910792,0.01534348846953723,0.06991138170912387
PLTP,-0.0008055524489511014,-0.06615095852302155,0.0030125835596821623,0.09698290505617087,0.08083593682861029,-0.03792018865985149,0.061186767635653005
APOD,0.024548770306603965,0.009998152319008767,0.08589819223060914,0.03216412595479309,0.015413620697327978,0.07744920711321668,-0.06009899107404151
B2M,0.0974838265546048,0.026313461458620603,0.0048824978134041665,0.26932619292651405,0.17610003509502561,-0.0027636648157957147,0.07047004857611106
OMG,0.003770412072046471,0.05148293805336085,0.003291557897920352,-0.013358576779419205,0.1006454485537389,0.03543362694049956,0.024028575407114207
CXCL3,0.1229067305981673,-0.040038170854116525,-0.041081611451743126,0.2160270194977082,0.10414500787712208,0.0027137183421976066,0.0014699095782774382
CXCL10,,0.029847329073767234,0.1279735555975725,0.14410217060640748,0.04923135171207801,-0.023139623499537795,-0.018638560887929933
RSPO3,-0.028839867398474696,-0.014352188202641785,,-0.025704435291624427,0.0172291039120523,0.01179861750202016,0.057603092428644156
CORT,-0.011185797569573216,-0.014849286224272664,,-0.0816988326990309,0.013228502015563514,-0.034543395225835195,
NCAN,0.038998661676153006,-0.016040468168847775,0.09718443052763247,-0.07978803720014035,0.0246370005178981,0.06437282835845233,0.004310838864211229
PRG4,0.03594859569401181,-0.021847446740553163,,-0.013411415366607763,0.033462279501204645,0.09272470167969733,0.011162533800759007
ZG16B,,-0.011679503981129593,,,,,-0.020708669014186297
TGM2,0.05237783153348736,-0.02105410382335838,0.10973360154878653,0.14321346487518716,0.093189533867362,0.0025614120710396615,0.043289278466547634
VEGFC,-0.029622415746471287,-0.031450022684611625,-0.057609771658118744,0.029780979613415078,0.08504538384580242,0.04003699489551669,0.14363537161925927
WNT6,-0.002129302703898839,-0.014904018163120515,-0.0447151257637241,0.0652388295119902,-0.02421516383464925,0.07112788113683043,-0.021398268140684365
NRG4,-0.021617030914751045,-0.02243821822782426,,,,0.03903579032066121,0.029633113841002732
PMCH,,0.12911249857162294,,0.016902822642939568,0.026469614881485755,0.02097225837560903,-0.01599058587967982
COL9A1,-0.004125316477968126,0.029967246745459593,-0.014310825924150972,0.060324406020188036,0.041511609460853534,-0.01466478427545289,0.05625743834034057
GDF11,0.10177269509887966,-0.02627032240957643,0.027257999635173363,0.03993008188644967,-0.025870137244227227,-0.008793872191947716,0.042610619495088986
IL24,,,,0.02538271173738083,0.06094186471519271,,0.0186401525421686
SORBS1,0.03006455775616707,-0.0419902933470607,0.007096029011690032,0.04820598706127871,0.05252239177905089,0.036709850207637576,0.04150880815214561
DLL1,0.04491234885949324,0.02131237828525392,0.030525213174533935,-0.05570954703227884,0.06567788755771198,0.07154188472940003,0.05653267482862058
TLN1,-0.03510323143854653,0.03702622713245652,-0.03535522419996668,0.03630355590692223,0.042628759184652705,-0.0001151564859112891,0.10755420300242305
COL2A1,,,,0.14897131050087162,0.03309246210604221,-0.0014912808268829699,0.11271004568895752
SHH,,-0.01703584482315158,-0.015401630133147114,0.060758403521199086,0.04362529113335575,0.03421676306021884,0.032085534818776636
PON2,0.0681896309284721,-0.01728374235021477,-0.044552089509707106,0.11558577974424182,0.12898559391507103,0.046575226803467644,0.022016038649913264
ICAM5,0.0029449610264074737,-0.0013446091705869774,,0.03347396190515542,0.022943895787575327,-0.06286004401324848,0.027998079990011904
HPX,-0.02883987498037921,0.04924956533310597,-0.006316973144198978,0.02363417700167921,0.04446742369986216,0.017868824258268568,0.057319792420427576
SFRP2,,-0.01910257347294821,-0.0508215662881749,0.11141300507610094,0.11090905089656171,0.053126168053080354,0.1774271673439283
CFC1,,-0.01469876696693266,,,,,0.044657164193306925
CD70,,-0.027418346905534432,,0.20936647005505188,0.09013521126836008,-0.035997526002919375,-0.01175488954028685
HP,0.07946967468472114,-0.010138966676402331,0.019534875770179233,0.15801226224387205,0.1164932613263493,-0.06648609712902503,0.09140715366845718
CXCL2,0.019151056782778727,0.030833644390062337,0.05794743622827146,0.2662755297689724,0.13440177688331414,-0.05540165032196099,0.03971114479458129
NPPB,-0.009193041588600409,-0.012870838135813106,,0.08587963029448097,0.054263418325945854,-0.009406516844994115,
CCK,0.01191224920388034,-0.00038469653282748495,,-0.0461436704422005,0.004503165799518314,-0.03686299556058989,-0.04567864740632426
SEMA6A,0.041266846161827464,-0.03248815235018244,-0.017789169495287045,0.032836881532524044,-0.024970534760643665,-0.0072100489196054406,0.09178857622870167
IRAK4,0.0037895050795236766,0.06154374365132547,0.09476794637442197,0.057426299540264306,0.06080862177762051,-0.021502034455064673,0.06806655727229226
GSTP1,0.02077548091375162,0.02659236083279453,-0.04826227846347911,0.14064913006709553,0.07038767645271674,0.06212852452564359,0.0233778422856939
VCAM1,0.11046620521456837,-0.031118461257249257,-0.03993552141544797,0.2266495685312331,0.06313080102056519,0.009652656712091243,0.05514561607900319
NXPH3,-0.04311083947883952,0.013354177395286888,0.09550147516267253,0.14379777988076164,0.02075064975711482,0.0011916732181740212,0.07000866210077102
MTMR4,0.04383105070207237,-0.02016969094179839,0.14539248142359673,0.0707464920796225,0.09604758940586319,-0.04680624731842562,0.08638350393560697
LAMC2,,-0.016202949288418797,,-0.06830478629888323,0.0020976804831174304,-0.0034039141441868648,-0.030987866941795863
IL10,-0.0300953402332433,0.06985048127496064,-0.04524710366619321,0.025729303975305002,0.07019241481736609,0.051907803476937714,0.01184095092112053
SEMA4D,0.09346466037778793,0.03130532906518079,-0.06885133960173999,-0.05157384201701589,0.05757899870569367,0.04499487109012267,0.04332591216867702
TRH,0.0011193286971703646,0.03791796440705838,0.1393650313772299,-0.06955371308760204,0.051199508599484474,-0.008208483797309098,0.2475866151486682
SEMA6D,0.09624557221855244,0.010351324946370064,-0.032370547887013656,0.06156542579446511,-0.0294854758741531,-0.006177937184039638,0.15714211994741117
CEL,-0.024442690560063866,,-0.028824866274293502,0.02451191516868869,0.0762015561370393,0.08732022924616016,-0.017390487811537618
PDCD1LG2,0.022755148569824746,0.002245391333609436,0.02980373668999402,0.03574066317836447,0.10926570142160363,-0.030958136818132708,0.08089533174180849
SPINT1,-0.011007402078388235,-0.008009654605381795,-0.03403945407929644,0.12002899006345784,0.043718747628674434,-0.004722968645379116,0.02412275606435803
CTHRC1,-0.02616992914103447,0.012586122156741068,-0.06153278825417509,0.030737373893127595,0.04332232377490805,0.002596102689875437,0.07784282874169729
PODXL,0.10878145356089036,-0.003535781063875203,-0.10921181115869552,0.1776566926748455,0.13970834648843788,0.026131988279780034,0.18645214448480982
JAM3,0.05866191710961886,-0.01799322294164485,0.053512715106730606,0.22194847659710082,0.10986729926025494,0.09068941457504542,0.16075725183125988
TGFB2,0.0389685206177815,0.04456985412401511,0.001528721216459521,-0.04172365130453071,0.04380479154574712,0.04473562560369959,0.04642536981442959
COL18A1,0.09665412234719019,0.002459893056838077,-0.02618314809207546,0.1210407221545463,0.08152924130170243,0.00758531218031199,0.09048434180939999
NODAL,,,-0.06937703035757306,-0.06848409837743376,0.018631063465702126,-0.032782678120684944,0.06898233210251839
INHBB,0.05587425456282212,-0.005141770936476404,0.04095521738233675,0.1944872372082398,0.08390347542656373,0.007655932714031386,0.15758004512878626
LCN1,,,,0.10733718792110379,0.07291629067830714,,-0.021735344838064045
ARF4,-0.09435068605241671,0.038587957805853335,-0.046055952664013154,0.020724113450161504,0.08975720021894658,-0.019193465596420083,0.05757815317608521
CXCL14,-0.0345047308365275,-0.022149591350195664,0.0866234878446201,0.04971726127977395,0.02129683523072228,-0.007112810365965881,-0.03255210461510757
LIF,-0.04033116920041198,0.0365090102222136,-0.03227680384178928,0.09822297236278833,0.02421549814367959,0.058444662905001554,0.07827228445819692
IL17B,-0.02227368339339676,,0.05952030759229271,0.05723134902311754,0.05642549733930803,0.050946432482328274,-0.024574795471606282
MMP1,-0.013685866495268173,,0.1170958797055668,0.05785064166115703,0.018507187244545118,0.03832924614277759,-0.015941201469415706
MATN1,-0.03558214775151797,0.07214974049256682,,0.014627759227762466,0.06199584934829502,-0.005008591019580078,0.08941862632130163
ADAM28,-0.03354952791649636,-0.01500039652100947,-0.010541352319630987,0.052350070466148216,-0.03021425573768319,0.0066843148994478584,-0.021288177735017035
TCN2,0.07722734217512253,-0.036052084259243576,0.004069022507584475,0.09041144983530162,0.06793727357912549,0.05565745746409302,0.01552068107458765
THPO,,0.01412453754787901,-0.024940022086835965,,,-0.0160171105283392,0.026082529450749944
CUBN,-0.020504372163957472,0.021384328848730653,-0.03110934811376399,0.06040280795281161,0.054092622619814235,-0.01677284759231429,0.04002058887748795
TIMP3,0.03856384906911749,-0.006341842840917635,-0.03621420975266731,-0.09054593402999717,-0.00692278952454271,-0.050615035033640135,0.10269942483650323
PIGF,0.029184205256164865,0.021163708818600486,-0.08909055590032103,0.051968847139065064,0.11163234960015331,-0.06847265526146346,-0.02226108039021698
CRH,,-0.02051617473060289,,-0.0034519529211278896,0.010217512323545555,-0.022219535929623165,0.11988217270096953
BDNF,0.09036202902793604,0.011144800756241151,0.04202941958203734,0.06399439935886327,0.06958857560083043,0.011641523717451663,0.003221990425560297
CCL5,,0.03662059686643043,-0.11671222511301628,0.05799952350497646,0.07298407999084312,0.012802953306600733,-0.05635492355654037
GAD1,-3.721729935696086e-05,0.023713524370580295,0.09661047384720495,0.10835223258603642,0.05843945620921805,-0.017073187743605157,0.058081612934737306
COL14A1,0.05571847750138718,0.023835342288073987,-0.06925516990597334,0.18460412131782122,0.032956736340391354,-0.041791741734795336,0.033958356062292104
HLA-A,-0.0022323237673320716,0.0059262002915741446,0.09485741256648045,0.22511887730052205,0.006736247129038702,0.09078433750380085,0.1321414995861543
FGF18,-0.022273658520115633,0.08549773861170723,,-0.03960685302914603,0.04785549003568135,0.005752878313396574,0.03575253817693465
ADM,-0.07111193891456437,-0.03286101240793792,0.12881634515485296,0.13495436075464834,-0.03828481102351746,0.03177650447397353,-0.0017038767304340654
GNAI2,0.04784013111587496,0.026706017427119377,0.07288996923516533,-0.0475804626026047,0.024963187986075743,-0.03512554701093633,0.06165236752103404
HDC,,,,,,,0.024346167825984272
COL11A1,-0.011134070357095037,-0.026671268047807364,0.08349086690699402,0.10297953854973224,0.047441345597282664,-0.0023779065813635545,0.06176596093783218
NUCB2,-0.04734063340938968,0.013516817889931195,-0.058085137905746834,-0.010590584154358108,-0.038848957331410985,0.06192086826943084,0.003025922714065403
FGF16,,,,,,,0.0671209563299845
CXCL1,-0.021947641016100732,-0.02948909142587268,-0.04837912905808003,0.17264227863267753,0.07580642137660683,0.025216189978768008,0.013504657432127453
VCAN,0.08488391117209808,0.0006675556085738929,-0.1711448297565418,-0.1521642644227142,-0.02571746810343664,0.07763559134369656,0.166740147911315
MMP7,,-0.012870838065491644,0.12718189520251943,0.2477532798506504,0.10539575758826933,-0.01814168133204186,0.10261835798198828
PTPN6,-0.00029665063713488644,-0.04757794740062936,0.05139993169220174,0.0529607811236085,0.02089420101428595,-0.033340606115396104,0.006156283905925667
PTGS2,-0.010486906666268907,-0.041086484693230424,-0.04615554569703654,0.11646509703297499,0.009790319916513263,-0.026805499321992696,0.013689861785813435
XCL1,,0.004529689138457777,,,,,0.11195324253081353
CD58,-0.04702102348605398,-0.019801114371841403,0.009903298467534986,0.10785029042924676,0.04801364644905339,-0.02622181823262735,0.021582978811777547
TNFSF14,-0.04060104223231595,-0.025473227552351246,-0.04479552760980889,0.069590413514841,-0.020470833156012717,-0.042644774024416174,0.05213132152655466
CNTN4,0.05635737257177771,-0.02719388170400393,,-0.046707106603101664,0.03040162215673353,-0.0726112781133075,-0.023139298065574136
INSL3,,0.11320919508298447,,0.006091761511885518,-0.03226201005072411,-0.03316832832729882,
MFNG,0.005537798316583915,0.01602189816690562,-0.007966696833220325,0.08015103601061625,0.009851979516458633,-0.019781521426017596,0.08948069205188003
ICAM1,-0.02199395357962462,0.08539987734426607,0.0005389860095226592,0.1704592108654949,0.08633518971994568,0.002945030045763616,0.04490320557525169
PROS1,0.022488930074434577,0.004873822878735632,0.08472194591016215,0.13935109345918564,0.1081379943530976,-0.06592907124166994,0.1102787223868038
CLCF1,0.15176961323348928,-0.01125630156510409,0.042725111412327085,0.14690023051507456,0.14649491101125794,-0.013570152144916822,0.07682064725710044
PSAP,7.15175000037953e-05,-0.021223133716578742,0.042908685486865675,0.2791785245045387,0.07618909079840479,0.011668726718541352,0.09755299399904392
EFEMP1,-0.016231230153438792,0.04264395061228477,0.022838743575368567,0.19616663295732145,0.1801402981476194,0.01973757477011637,0.13836370404189835
C1QTNF1,-0.049576069034622625,-0.012205067720013538,0.02422175918508617,0.2439855071234136,0.08917470314303497,0.1138419706638053,0.1378208974434169
ALB,,-0.016202948873665416,-0.0547743616525396,0.02767525179681066,0.027094373234470108,0.020691867164039802,0.032340285228820154
CCL13,,,,-0.0038207364452294418,,0.009563126276629388,
EFNA3,-0.005732379499685633,-0.019919497126520316,0.061140619059028185,0.06809751383342325,0.048336964102121946,-0.02649524357666949,0.06875630098661531
DRAXIN,-0.03397916163229503,0.010084720528209813,-0.013611730976471557,0.07921901414406231,0.01901954839534967,0.06767175190285003,0.13236663819231262
RAET1L,,,,,0.007627520467042503,-0.044596290731455726,
NPTX2,0.06240498373847645,-0.018591149601314572,0.00427942496739877,0.07570815384817917,0.11933097971412561,0.03553888740029295,0.1051392880277265
FGF11,-0.048686156984235,-0.005656527025506012,0.022459717696046013,0.14526410881450297,0.06787337119225702,0.03988224342261159,0.06307410488482526
CD59,0.0024679365768618595,0.03544198659082112,0.009621773469456403,0.12749658008054987,0.08369427284168393,0.0070997160665144205,0.06407863480000271
COL9A2,0.0291704611992447,-0.04298461299628821,-0.036956053463532694,-0.028679924211154954,0.09552488177770634,-0.00033405780864317376,0.08810420669272519
DLL3,0.07480771548924038,-0.010121636762577655,-0.007958157828725845,-0.11941242764517826,0.026612691473330334,0.005758935621198455,0.08488009462356358
FGF5,,,,,,,0.05717731138804269
LIN7C,0.03153825463016525,0.023877324020090965,-0.023635293745685387,-0.04808241233172122,0.03706955805324364,-0.021531504940614062,0.03890698650861251
GDF7,,-0.005757712413836126,,,0.017175575327394346,0.028782398124695227,0.02386363265973383
PSPN,0.0011143040498371812,0.008456960358538103,0.0707172566739795,0.06821421835731299,0.004433226247935263,-0.00038321493433822825,-0.004790545299843091
ANGPT1,0.013968259151186584,-0.0166995470917705,0.053947653043053136,0.033837622498039684,0.05862445504025782,-0.02094323759032641,0.03045720765150033
PNOC,0.04368960643875908,-0.010995700253205683,,,-0.016001710986479886,0.10758752889733524,0.09011383734209895
L1CAM,0.04435841651120494,0.007019828940298203,0.1556582970425895,0.15722062961697833,-0.025699012934090323,0.051855186028192425,0.04632072884656936
APOA1,0.03137247863614401,0.037492854723373756,0.04564358720547817,0.08312383039653488,0.09515866443894919,-0.004830749969869553,0.044757836566624014
PSEN1,0.02759176728105981,0.02879032225697911,0.03414183769282947,-0.009580242408785758,0.11923591522070753,0.0064574503750938,0.05095062069542024
CALM2,0.08272735583687539,0.005940946600309348,-0.07998619458181384,0.08756024522726426,0.12679155266948602,0.011496737140497431,-0.03828840357147268
CLEC2B,-0.095074014810658,0.0261901247696375,0.013389463716842902,0.08569393398989189,0.006656695624891984,-0.003744856229683076,0.02438207081035174
NTNG1,,0.040029387631329946,0.06898995495104344,0.0678820001704966,0.04369723854737088,-0.007698899180833698,0.07064836935899502
LRIG1,0.02842306157771767,-0.003371263696457628,-0.03665814363676743,-0.07827835290194077,0.08310848376800851,0.004160430570581423,0.029542849814375313
CPAMD8,,-0.01646257253339701,,,0.07743475196724732,,-0.024274558071049886
GHRL,,-0.008128050048923982,0.03486009347433435,,,0.015100958035295323,-0.02139827551747629
NPY,-0.020595453566189477,-0.013119332862081454,0.007085691067782211,0.2381685711649678,0.19177685579394374,-0.00455126864035896,-0.024653444374735663
MMP2,0.08581042666362876,0.02438793857458934,0.07958148044118583,0.09640135799248051,0.07401796893884045,0.03789917641555512,0.15345953528283415
PPY,,-0.012031462247358928,,0.2514685595162304,0.1353744993612892,-0.025276968302826074,0.0022099206614007243
ALKAL2,,-0.008684428240654955,0.17539419041269,0.026341558653374907,0.016859063084176343,-0.004105082364600401,0.004710603543722231
CSF1,0.04809962615441962,0.02688346316534525,-0.007898111034312243,0.19681913972116685,0.036092829466800064,0.022249727958673835,0.14392951362335296
SEMA4C,0.0903057311819155,-0.004244542989764296,-0.03270504362055769,0.050527283936994384,0.03692497609986042,-0.10219327437736414,0.039027832102250457
ICAM2,0.0454937637624623,-0.018317337304929043,-0.021297503401594375,-0.040672088540527646,0.03681950231727176,0.007620844162174198,-0.028883590757581616
SYTL3,-0.06612944222329484,0.0651358708924652,-0.0035476961566497634,0.02819344027674262,0.057294536818011076,-0.03101919221519971,0.030121077587601693
IL1A,-0.03313474370104344,0.10650438414183784,0.04078621846216855,0.07493228782200631,0.001095713623758248,-0.028756979520215283,0.015335423792627909
HLA-G,,,-0.01436934906592093,0.13304019007958692,0.08806228598315678,-0.04884596557770557,
PGF,-0.040872820677149396,-0.014778061527152234,0.0020423194308250812,-0.03611387394472165,0.1056153495445548,0.015866693528689003,0.03576692336801862
LGALS8,0.023766340889348547,-0.016416603732685837,0.07920268624907516,0.1616886863946593,-0.024652460604067186,-0.018382841193797208,0.07101887778787838
DKK3,-0.05348268278768994,-0.03149247193907242,0.060100113011129594,0.039232368532282805,0.07691708068681771,-0.04677703132329836,-0.004241196363036181
COL16A1,0.11030615668448213,-0.0031317561475713985,-0.06236366062357605,0.07070620630073286,0.10880316816251309,0.023784957071373136,0.10920507259487637
TPH1,-0.014095443206040056,-0.008182819872796055,-0.07491585332932868,0.018062890987242595,0.02423010070642372,-0.04313455756932039,0.014941681182535875
TNC,0.012403601619236865,-0.014674397496673946,0.0810994664986531,0.22441229411929273,0.039905488383634224,0.06401621873010326,0.058087924703648784
TNFSF9,0.029645857627535015,0.07337886266810173,,0.03765220942616728,-0.034392104591216416,0.0050147443187664896,0.018078309982065166
C4A,,-0.014262695011668576,0.03414075718192527,0.1465048451270491,,0.009496526565822146,
CNTN2,-0.005249845370594543,0.030008459732057482,0.14122337837899018,-0.020666737093118122,0.06438604782127703,0.02667957023723625,-0.02025244902532019
F7,,,,-0.023229955487421825,,0.021652382893483795,-0.030004725549608695
LUM,0.06657318587624682,-0.028389248855172133,-0.085169817198021,0.07140382072361931,0.11086294641339244,0.04317601606989549,0.1566965337191303
BTC,,,,0.054282734870601416,0.04078599101125579,-0.03354861414778201,0.024897149470287643
APOC1,-0.007356611302315934,-0.019782883910065087,-0.004760518674021884,-0.11475968509104587,-0.04185494247179302,0.010565596740753792,0.02438252005342726
