,ZH8811Abulk
BMP1,-1.7391800739439026e-05
NDP,0.04235736951840117
RTN4,-0.06133118708700625
HEBP1,0.029473502966366524
WNT7B,0.04413486677753769
PTMA,-0.0014201591537760466
CEACAM1,-0.021321069524296493
PDAP1,0.008768970497343855
QDPR,0.015417204784190508
POMC,0.08106424050985436
CCL18,0.04398928567380055
CCL17,-0.015126266858715477
TNFSF13,-0.029025034101736007
WNT5A,-0.03666897708571528
CXCL8,-0.024881064224430843
GRN,-0.0239620462936496
MIA,0.10831489674263756
COL4A4,0.09869407476054733
RARRES2,-0.01120870739485695
FGF7,-0.022574139264093004
HBEGF,0.003926461577454935
CSF3,-0.056904653435596274
PI3,0.01786661689983178
PCSK1N,-0.04718759237723305
NTS,-0.03528800599503329
SFRP1,0.005651242299608864
CXCL13,0.041539892972045744
MICA,-0.027432495580697082
TG,-0.020099026871777285
ADA,0.023237661363606443
LAMC3,0.012248816413843646
CCL7,-0.022670787407297124
NGF,-0.026182944521670175
TNFSF15,0.05777652414662388
HMGB1,-0.02801340785419204
ITGB3BP,-0.018834900457591994
AANAT,0.001677381709502704
IL15,0.06573534994397978
UTS2,-0.016936664459210386
BSG,0.03337703205691652
ADAMTS3,0.03193647387445343
CD34,0.04549102959823123
PLAT,0.0015514208802618775
NTF3,-0.009133844226511121
CKLF,0.024144248686006068
CD24,-0.018773225595911703
HSP90AA1,-0.06854832772050892
BMP4,-0.02932589285921052
SCGB3A1,0.05674147470954004
IGFBP4,-0.04310791654878734
LEFTY2,-0.019244931244857773
ANGPTL2,0.052249340018339294
LRIG2,0.008184567157870075
ICOSLG,0.026028874934121024
NPPC,-0.00820646488961732
LYZ,0.039528014120566606
EREG,-0.00839787978042109
SPTAN1,-0.06655853527617686
COL8A1,0.07144845374715977
GSTM2,0.06869578651338261
SPX,-0.022857732180354716
MFGE8,0.035470925895745214
TGFA,-0.04948580972214479
SLIT2,0.003280037067904103
PLTP,-0.006785903964114794
APOD,0.07185409601869626
B2M,0.022530087595863675
OMG,0.043097790081690256
CXCL3,0.017099100306779542
CXCL10,0.05193796599039085
RSPO3,-0.034050306342863296
CORT,-0.02585069717927458
NCAN,0.026754648283578306
PRG4,-0.024830785855562997
TGM2,0.012957320570833394
VEGFC,-0.02917600101212968
WNT6,0.05445841570249626
PMCH,-0.02304329484453902
COL9A1,0.0348372910909059
GDF11,-0.003249819286559296
IL24,-0.01718052536341841
SORBS1,-0.01318171875295987
DLL1,-0.013042703646418886
TLN1,-0.011945391059621419
COL2A1,-0.025710170597580375
SHH,0.01668324122014643
PON2,0.061356683870903844
ICAM5,0.034934865570806134
HPX,0.030005893510312003
SFRP2,-0.033932870419934195
CD70,0.02491387408017795
HP,-0.0040241848948611
CXCL2,0.030992647049806584
NPPB,0.026051078680125586
CCK,-0.0076291580913697065
SEMA6A,0.01793950841641991
IRAK4,0.01076487358196451
GSTP1,0.047210798293885026
VCAM1,0.039442050169654366
NXPH3,0.009612042194796241
MTMR4,-0.028297589521732322
LAMC2,-0.021121888683437656
IL10,0.038569732287754635
SEMA4D,-0.06292316496810742
TRH,-0.035278617857215006
SEMA6D,-0.006231025434929633
CEL,-0.02601727954423324
PDCD1LG2,-0.02142679661795131
SPINT1,-0.0428669219936479
CTHRC1,0.03150646807671617
PODXL,-0.03628083437291853
JAM3,-0.004924967410242369
TGFB2,-0.023442194269326706
COL18A1,-0.04182503483188833
NODAL,-0.025683171397701706
INHBB,-0.028752561171031487
LCN1,0.004580130637861603
ARF4,0.03966826585671022
CXCL14,-0.04782244580368325
LIF,-0.024156617317400656
IL17B,-0.005191018813571893
MMP1,0.011565212010552245
MATN1,-0.03437419180023146
ADAM28,0.053409599120946255
TCN2,-0.04925761898573653
CUBN,0.09102348585263212
TIMP3,0.012115774705330857
PIGF,-0.0013201718816450126
CRH,0.03947293765623546
BDNF,-0.06900043195822606
CCL5,-0.044393160730136376
GAD1,0.03929309678706873
COL14A1,-0.043708585870592724
HLA-A,-0.006271570199163757
FGF18,-0.012589389586317126
ADM,0.025571908260401552
GNAI2,-0.013557509613525266
COL11A1,0.042191591050105275
NUCB2,0.04768508291462335
CXCL1,0.017144797114863147
VCAN,-0.0034303129031994437
MMP7,0.0282061657737996
PTPN6,-0.044569596269874265
PTGS2,0.02802827383415084
CD58,0.026163492042647014
TNFSF14,-0.02248246392654489
CNTN4,0.07235761797970901
INSL3,0.06065461953751077
MFNG,0.027169900322767615
ICAM1,0.04025915093958774
PROS1,0.025102859853981512
CLCF1,0.016743963505112126
PSAP,0.04410801147061087
EFEMP1,0.028134811955376912
C1QTNF1,-0.005035555356276983
ALB,-0.025354492942998023
CCL13,0.009708395184206901
EFNA3,-0.003006707299970817
DRAXIN,0.04558013312534423
NPTX2,-0.0644173377364511
FGF11,0.051397484234852124
CD59,-0.003044828908956192
COL9A2,0.036025149816186576
DLL3,0.024241332913181545
LIN7C,-0.005747764948218547
PSPN,0.0021626213395177065
