,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
HDC,,,,,,,,,-0.021001054892441598,,,,0.011394251137362876,,,0.06501171956350998,0.05586074401551961
COL11A1,0.0334168025813057,,-0.029121523235812425,-0.02505697031367902,0.04193015433360199,0.06217027857281808,-0.004003551513574124,0.04580364967948078,-0.026066243484906684,-0.01977731905389766,-0.016202535898441565,0.048377162121457006,,-0.03227387681693213,0.018714764247198826,0.025845998800853778,0.01162689327595722
NUCB2,0.05075894104562687,0.016359260757591903,-0.0284605755281072,-0.0007844761237926683,-0.03040427328225678,0.008819832645972537,0.004994358757870096,0.054688752946446824,0.06265649447422218,-0.0030044715709273335,0.037355773519647764,0.02116374509922875,0.10377953972627688,0.0680663390392144,-0.08458981666359493,-0.019653852837875806,0.04062326383411543
FGF16,,,,,,,,,,,,,,,,,-0.020026151950446835
CXCL1,,0.014855941066760107,-0.02233958314591642,-0.02097798126478985,-0.019530739560068965,0.029702617141153544,0.029111259735884097,,0.0082298917943444,-0.02186679571041197,-0.01838598992062228,0.07600774133809945,-0.0051431848071052475,,-0.006066981117651473,-0.031390091260379775,0.06755500712179026
VCAN,0.04723469914733314,0.033395338723941716,-0.01994277214972423,-0.05735204185296229,-0.003481131774341266,-0.012755574376687291,-0.04502420616819648,0.045480239885827285,0.028815673822813012,-0.0795695943156756,-0.0037893569586488138,0.07799820906963813,0.023497499858352894,-0.06087882807646219,0.008503770728352237,-0.03683305078946302,-0.05036231290657759
MMP7,,-0.0036013539411369703,0.00561033943584332,,,-0.00036234198306585736,,-0.018860113070309888,-0.010464976452121006,-0.009544003324326596,-0.020947214684324634,-0.05572565751195996,,,-0.045897988771994365,-0.07816640834192526,0.0014317236149323962
PTPN6,0.04999997148910456,-0.016916746053543787,0.031030201310759082,0.05562941292941424,-0.013554884287799798,0.006775820826324252,-0.012987915641759981,-0.024960458552537305,0.05346884023324977,0.014598918713213102,-0.017086904553176897,0.02215886405414789,0.05638678943709537,0.0022068107744733527,0.005431779876151022,0.017021346674124298,-0.060882473730553735
PTGS2,0.03985970666108275,-0.016579568494236543,0.02895849216591201,-0.018721747854114804,0.007900046379389557,-0.003502387425314725,-0.01253296459673809,-0.03757876441241959,-0.010311542266702278,0.023767879900485015,0.08778506768532332,-0.059824938658289625,0.15093718661762434,0.07709558721835574,-0.03556981887337387,-0.022819815034076582,-0.045507736865059205
XCL1,0.003432562942944041,,0.02036162456695369,,,0.18039772362637663,-0.02027022303783009,,,0.05733812389098038,,,,,,,0.023108233499992595
CD58,0.0767160782773769,0.061405704348171615,0.024481497512484844,-0.015033180215562611,0.01379034256070326,-0.017618659532563665,-0.003923788670248936,0.013102661128033127,0.040791506405735645,-0.03605364781228728,0.031304220605118296,0.012503283228983945,0.09032492361197225,0.05848457127135452,0.005438396992220995,0.04296449053668697,0.0029132431762439615
TNFSF14,-0.04924090770237147,0.003813231602053808,0.004731963757304429,-0.021879342860629595,0.00011101336710226673,0.00556099250811166,0.036012889015187996,,-0.021805316385463534,0.023261476259122747,,0.2079541331783867,,-0.04329795962778025,-0.034778035363155026,-0.007492307381585276,-0.010758311794183833
CNTN4,,0.023003052076695604,-0.025424624197675386,-0.017127079795751406,0.02228063033873389,-0.023950729894777423,0.05778048146721552,-0.008737630983032506,0.007289025203547938,0.05237792708102431,-0.018249368192132943,,,0.060620882768501826,0.0275243785209211,-0.013011398635258126,0.0014760811265469712
NTF4,,,,,,0.051231835997013885,,,,,,,,,,,
INSL3,,,0.07576769452473292,,,-0.012248528921193614,,,,-0.011005239629985286,,,,,-0.02018704599147556,-0.004670639990030948,
BTLA,,,,,,0.03906554049457466,-0.0211323823106417,,,,,,,-0.04068303492359316,,0.015467939113050807,
MFNG,-0.033163732915893335,-0.04664130833932755,0.08094730987844902,-0.012339836438377088,0.026695885420314182,0.014738640398243071,-0.03096588386584309,0.02449741203131511,-0.004865715024249933,-0.03937686203249974,-0.003374282311877541,0.15740992897305048,0.05301260808986182,-0.011608927837140966,-0.013469953581340692,0.066111565215263,0.0023967018182786595
ICAM1,0.023917238373442954,-0.046813083897572355,0.035084214360802064,-0.0180605518857243,0.12208479342815466,0.03366571548547281,0.051176863294482046,-0.010675912116358642,0.07329333282120272,0.011176834419280498,0.026186112942769475,-0.059033473521624386,0.12448481751896773,0.11579352341314007,-0.01799970389609342,-0.019799587131146205,0.009953990622870421
PROS1,-0.010773281728950682,0.07050834419944949,0.0005640653100999117,0.04927830969240901,0.03341209957171582,0.026592155698233248,0.02377249561623495,0.015598176666649845,0.07596610057442182,0.0063442189702328225,0.02564540237098766,0.015033608204453135,0.039107383236167255,0.1683808151191008,-0.05560489624903582,-0.02780532962946999,-0.0025820028853992512
CLCF1,0.013043202452795295,-0.017753417226958564,-0.01175510368483544,0.011229101349449594,0.054832087143956605,0.10851669103682492,0.01931656360545585,0.17074262190428013,0.04121393824613302,0.007863109244686337,0.043049574661699466,-0.02640149717845167,0.09416628602978681,0.23008348417850452,0.014828882557973589,-0.01911319765342463,-0.06618569352382676
PSAP,-0.1015646709115521,0.028285506785778795,0.0395320163192229,-0.048149790094305034,0.028822611277230355,0.04154930842586108,-0.0037936951566810034,0.003647462204211355,-0.033197023469060886,0.00564397700891607,-0.05368509658847721,-0.014763536284157924,0.08137508611044812,0.1276535740268527,-0.02595316237043117,-0.0295662052821843,-0.03943909958575227
EFEMP1,-0.07283257537866546,0.0457192579135991,0.00672868776727383,0.04086242161054748,0.015232762011690722,-0.0133805262445144,-0.017934760237930412,-0.016130929927278725,0.08096105711016142,0.019482552576849665,0.013566430501939035,-0.02375735017597702,0.08952661455204508,0.1544583499479315,0.009517237957563112,-0.06698895778759673,-0.022939496606741955
C1QTNF1,0.017185323665427396,0.08554255776616837,0.04858232215186351,0.023939826825414578,-0.06291969400999863,-0.04973951438157863,-0.010141228991109044,-0.009252894150565415,0.04972567168892425,0.012238347850837925,0.04947990671159143,-0.03963068803268004,0.004383977967005733,0.007161303513794479,-0.05549707026007191,-0.026921034066257087,0.030257512426224566
ALB,0.03113458326815913,-0.03258426485145559,0.034025131299490245,-0.028861994193590042,,-0.008601280537573015,-0.0419352575020762,-0.018040817483727323,0.0679064920560155,-0.012014835174468462,-0.02932143343131172,-0.03581634834557566,0.007021251578667338,-0.05834567678038234,-0.010927516612240049,-0.02579684467080764,0.1163354232268028
EFNA3,0.025722577470255064,-0.015250265581855807,-0.01044175588540289,0.03166837039368581,-0.019379698815856407,0.013399879751274813,0.07738658354234296,-0.0002339949385168857,-0.01180149913730649,-0.022947461954559364,0.05265716727199326,0.038602192660829995,-0.03236866998395942,0.15898830760919222,-0.01091340104621645,0.01445470556449421,0.022933662949120057
DRAXIN,-0.014120054979494359,0.05365108217781923,0.043883368713516537,0.05271671094253017,0.04347443959990968,0.0016152142901664855,0.06151859594372142,0.048437657514167926,0.027241933129199498,-0.04886911931021262,0.10007769366539344,0.0030266112015759103,-0.0639216174681213,0.022935886808937895,-0.039061311348553014,0.01736632932330452,0.005704037046922948
RAET1L,,,-0.016424481954648563,,,,,,,,,,,,-0.02043580097414736,,
NPTX2,0.09228418858349526,0.03030711662227509,0.01469245639609467,-0.02561085771832163,0.01626090813957776,-0.012911952156749059,0.02571544033250802,-0.04796947559237607,-0.05478567195266348,-0.0106211717931486,0.11094093249275154,0.13723025523177793,,-0.01686524378535563,0.036819845132211426,0.07988496235182471,-0.05138626455193692
FGF11,0.10426482386051983,0.027948719471624375,-9.207513732154196e-05,0.012974846270627406,-0.017511568054927134,0.045052583310708987,0.08639982338725566,-0.02109039807760303,0.06347646735492939,0.02581944721315333,0.10261604080752473,0.059844032745736936,0.09447477689163296,0.14204879846941718,0.006723067423599925,0.01691292198282531,-0.028893329280171343
CD59,-0.04529781432367448,0.03167160900453533,0.06532819921140126,-0.0018643370879080233,0.047656972272358135,-0.023780973626134023,-0.010156951792452738,-0.004914477716675406,0.010888840657530043,-0.03684653995332226,-0.07669707405663088,0.1021639055555578,0.07167096586894965,-0.00595480893863878,-0.010975637656934455,-0.02625531326300922,-0.020418014312575207
COL9A2,0.015511736959545183,0.10008615266210925,-0.008892778833186992,-0.021301780668864345,-0.03330344397358782,-0.00038401493653629796,-0.028881716095437292,0.010210909957799856,0.013744909829603013,-0.04658633343097092,0.013241141814701311,0.11123379368163311,0.015588987234401204,-0.01478307689267428,0.061930955969695625,0.06498734391323364,-0.008172722642158382
DLL3,-0.016743049601740317,0.0259310850892726,0.027061653743291773,0.07366435301398301,0.0032970115363413306,-0.04048231412178614,0.006850574527440222,-0.002978002587333463,0.02944596163294156,0.010577603301398154,-0.055012049967518094,0.0976022267276518,0.017062448689443236,-0.05225151044048965,0.0778487340602693,0.11306822655084509,0.06466975251356852
FGF5,,,,,,,,,-0.013977897636712356,,,,,,,-0.020506447463414835,-0.03435277459936641
LIN7C,0.053138552125000266,0.026325301068489647,0.07990742532271426,-0.009563100179277443,0.025755233872335137,0.016940547447059185,0.028165016921710147,-0.012786784540535067,0.015289473738124264,0.03060837034457329,0.03711247836409316,-0.0678968747532535,0.09309381926622834,0.054084631720788756,0.027198344871727693,0.024131393643933075,0.002439791219567007
GDF7,-0.031179083403815,0.026163974011272264,0.007148772586821888,0.01691594891663801,,-0.02185495156302951,,0.032248827710797144,0.021011754928289324,-0.022749026304727134,,,,0.06189005182788007,-0.017518563858556192,0.006424422172682022,-0.03106715535541457
PSPN,0.04451586968834048,0.00905117390664643,-0.022564253939770292,-0.03311332942962279,0.05663823330752794,0.02448160828258329,0.0021424659169954566,-0.017167173380548975,0.03459716348116867,-0.03318175748054031,0.044131795076446705,0.0766332654035953,0.03782729743002635,-0.010539255363151673,0.0604585744800792,0.04930267673641012,-0.008038322361610322
ANGPT1,0.00702308137402679,-0.04216848714194138,-0.057158887044067755,0.014946703398628794,-0.02328806270638231,-0.04144990505290196,0.040699849703619825,-0.0070709375518624015,0.06094554846862265,-0.009583880223792739,-0.021478700367975216,0.07038100733112691,0.05339283558385066,0.0823625361013097,0.02913026192635237,0.037928022907315985,0.021830808427002395
PNOC,-0.04403134780575593,-0.015338563532917092,0.032218050326473624,-0.021157138666235278,-0.013630355371991825,0.044829521748412475,0.04808774248357469,-0.011307855863651668,-0.016037614879750164,0.028196605612969154,-0.026816428331426438,,,,0.0036822351941166523,0.04877024267141786,-0.05745487409115222
L1CAM,0.02493876683240262,-0.05547539149575637,-0.007263252249119115,0.0039573296661164275,0.12826170236489512,0.07758381214503277,0.018148298831396466,-0.0022601492869663013,0.010824787168535093,0.07002131750686177,-0.06460918121754401,0.06410977102030586,0.07589551345034186,0.0015226599810630862,-0.014052859677285003,0.01582664546432298,-0.02162185846907423
APOA1,0.03916379094986653,-0.025891128083975607,0.011286998108735197,0.024617681129543142,-0.0208569046077572,-0.01907506006143995,-0.025582412964883273,0.014116702941035784,0.06304919287850397,-0.014330736446167681,0.0360411503993169,-0.09212185965533705,-0.06174224741080666,-0.04587729388299453,0.013342388882003864,0.02541669514351197,0.009970451262377642
PSEN1,-0.0014840087043685771,-0.06423439324532712,-0.02519065150157346,0.03627653190137829,0.00014120472733331955,0.01291755323182008,0.025252636699491498,0.01151743908580062,-0.05044739196280679,-0.006729867357657085,-0.002914493580605371,-0.034979839153177365,0.04538167906817155,-0.09397954068887132,0.019072846239205916,-0.018928926544324723,0.042784895518122576
CALM2,0.09533204134450546,-0.03446543484538872,-0.008741810814140213,0.0025922315528072357,-0.05334141197827345,-0.020983254277942436,-0.043518924923612506,-0.04564627714252111,-0.07390789483985334,-0.016369640314208435,-0.07085441749647844,0.13255829404322295,0.049675752175998227,-0.10202092151704534,0.08415516813947471,0.052158339134960846,0.09040975953894671
CLEC2B,-0.015500060594453524,-0.07760592529921406,-0.02043438104392583,0.020701398952298243,-0.047841734988670885,0.032207143420194415,0.004703254414331223,-0.002499890312821386,0.053235343162141915,-0.0023494194056218757,-0.00895918372564413,-0.04325841013866971,0.03944003208842864,0.10342518512413687,0.005277301751168614,-0.030501839569416492,-0.00391280839595865
NTNG1,0.03457763123777661,-0.046510513337205316,-0.013459681216009193,-0.03489442553736637,,0.02796932304449598,-0.011621046672614689,-0.027552282097431578,-0.03290218659225942,-0.033651221865197804,0.0077171685216175165,-0.027540894856991585,-0.07513067373972859,-0.014171049177012191,0.0739434515314472,0.09598260186122741,0.04785974825743765
LRIG1,0.009256759945886622,0.12178642586645771,0.003310477184841036,-0.020081204293608386,-0.007879954906889051,-0.02052695359638843,-0.03810887979342414,-0.05410025048706662,0.034959999487650315,-0.007534762216681842,0.03832671854178431,0.027536177078324356,0.08108269531265848,0.008090637495372886,0.06461450314665589,0.0711422879069019,0.002922703476525159
CPAMD8,0.005930175676478474,,-0.03299848254666552,,,-0.01448782413595192,-0.02573635298879537,-0.015354780497294414,-0.012644889510045432,-0.012207351703613178,-0.02503181723617029,,-0.03653274891465728,0.023683257587466283,0.0634431376822176,0.04652849164526684,0.047302875727062994
GHRL,-0.04377043869606098,,-0.04376021521358593,-0.009326809245605782,,-0.00921821971755447,-0.024889444552074484,-0.019178826606467008,-0.026891140910039482,0.07569893032470179,-0.01729702661135837,-0.05709331677283137,-0.07245422329160896,-0.05008949017617349,,-0.032815362919498596,-0.01941874124928785
NPY,-0.016373879796360936,-0.028365075488379007,0.023653156629976104,-0.01819172169996688,-0.01832745666960995,0.006387907607115964,0.012125815807645188,-0.014451226126568417,0.0019315112849052941,0.03353425712941281,-0.032477611320699255,-0.03538361884430098,,-0.04106517131603113,0.027828590923744564,-0.028808137870858497,0.08691017899696468
MMP2,0.01813184119556962,0.022184244698653228,0.021877430323969063,-0.015781397312853856,-0.03630920425750442,-0.027990507562542528,-0.02828260239346539,0.024281201587443447,0.04734350354908317,-0.01285098372415461,0.026639513292462478,0.007505957108669564,-0.018008347749596497,0.0238260277344502,0.011078979294691788,0.004293111738511775,0.04718822206896939
LHB,,,,,,-0.012617800698135699,,,,,,,,,,,
PPY,,,0.10770793452653217,,,0.029880835730510497,,,,-0.008921588097139757,,,,,0.018280535885747216,-0.03557260014388572,-0.011785067250863228
ALKAL2,-0.01849649465994836,0.02862720140534553,0.013463019517850498,-0.014751817879809257,,0.010372513901961691,,-0.00555583867696292,0.09157159972551704,-0.02152030873174652,0.12388278270536487,-0.0513117614195718,,0.049453543441737316,0.05515546227767167,0.0200155560628411,0.029881730747305685
CSF1,0.0375053212368706,0.06730410255212915,0.0221495165858424,0.037554905798302576,-0.012298526520275401,-0.026250561912666195,-0.028919952641596587,0.025552103772860706,0.04844176130521056,0.02352244435389858,0.025211176512065277,-0.0736640310857504,0.05285634325314654,0.07869317059405993,0.03133774588638504,0.05999174700256375,-0.025802695584027237
SEMA4C,0.06043300585515729,-0.023974584404370808,0.024992878974448435,-0.019044548958395097,0.00920889808781534,-0.04729732137713011,-0.019496412622760046,0.054892144376501334,0.054130110995587295,0.026211903292448095,0.06424893223870004,-0.022077530227656458,0.06353990517870743,0.0759135510921335,-0.014419726032622215,0.04294575063678831,0.030038111305586944
BMP8A,,,,,,,,,,,,,,,,0.082230892070672,
ICAM2,0.07224039143252853,-0.05765332824883407,0.028220738945868476,0.021002924454907743,0.014658287179438845,0.019570425077874494,0.05970630493918471,-0.03095733710071417,0.03926259054191275,-0.006712652040048784,0.024358466452108388,-0.023938131877740507,0.0239791330705949,0.05010763749502307,0.07830202195720774,0.009223457925413958,-0.04916148942616455
SYTL3,-0.022379934135799587,0.0017749628985903826,-0.020147249222747344,0.02606563263087912,-0.0028784058327820214,0.006917046389737333,-0.010263336023913688,0.005956268827856706,-0.013505010367709484,-0.008229736453883784,-0.016202616076917017,0.02247573933874217,-0.005688031165832119,-0.03967624695453043,0.015835346012662017,0.0377914319160207,-0.01099111863766405
IL1A,0.02753998915253686,-0.021107048120194635,0.025059041750126448,0.09505876698409393,-0.003160692272688556,-0.004996461718373599,0.017794086028706628,0.04748186814971565,0.13529194189374363,0.028272589943387248,-0.01314751996650579,-0.07226347891918743,-0.043155830385594195,-0.06239519241245763,0.02775942884030078,0.017042611674243945,0.07551012994689603
HLA-G,,-0.00507272833858702,-0.02527335585800893,,,0.07315030164467137,,-0.013918801255811106,,,,0.07615342940350216,-0.07203589288658759,,0.16738851201655586,,
PGF,0.06637422732428087,-0.008941955125822357,0.04466273875695186,-0.002357788954362874,0.04715179485756828,-0.035950795664126005,0.0011696426277088,0.012873654224985516,-0.02679754434453288,0.02165781566278688,0.10695085390965017,-0.004302272776540658,0.03930744015219847,0.16865314306187826,0.033945867704265345,-0.01677973889605591,-0.06303243646012419
LGALS8,0.04985837778287457,0.04194422284051294,-0.010032174682228664,-0.04512491121446095,0.030707898879526827,-0.028038985480551115,-0.002868528480195566,-0.03102293539730035,0.06807896580517807,0.06842618051520599,-0.023269912289769934,0.10770952283663683,0.04115047857054085,0.09397712733391543,-0.006225325910955369,0.010542411708158537,0.06972862430361502
DKK3,0.012522075089845097,0.03878354853210045,-0.05986085490837492,-0.07576428245407124,0.0713971448349557,0.0005750131748700286,-0.05405240042696565,-0.045458524454971366,-0.030002448522579685,0.04098628314122213,-0.07953236389495343,0.14284956909403895,-0.08040491697301452,0.061082127335086084,0.03853750094467587,0.03289601731005116,-0.00429912265153015
COL16A1,0.0873530916700066,0.05319331391914234,-0.0005821377318558556,-0.028817950907217713,0.10246618763935621,0.0027760273677522613,-0.013492528205307457,-0.019255585720960335,0.05600872764763637,-0.004702143222450934,0.010807692228901974,0.048365893786798474,-0.004036352128208182,-0.08628378478127549,0.06328025784054589,0.06556032549600645,-0.026656108512102584
TPH1,0.026722134131843205,0.08211545951442606,0.017626148527790476,,-0.02721675567236444,0.02663446071777223,-0.010302651812914915,-0.014748910915509698,0.010909831363530301,0.07340833767035403,0.024411028375628904,-0.05847082447678796,-0.06986287112661012,,-0.029708104960309747,0.02977799908091465,0.011793513336463422
TNC,0.09038911864434707,-0.0006108705743764077,0.056596467382018616,0.025791962114855047,0.00391873321037222,0.027169792165500826,0.007664438217385748,0.01638873147554476,0.06780335387186374,0.027124768172928426,0.09530434131063734,-0.05310815064901498,-0.03790991439070552,0.1765746080507883,-0.07117567272876794,-0.02643395002120308,-0.032026236560608545
TNFSF9,-0.010822315270146089,-0.043209198599431474,-0.010413491505175954,-0.011511695988773588,-0.03030931901271514,-0.008498996064677161,0.014081801914170867,-0.018868368402813855,-0.03393236799669318,-0.018074835397483172,-0.027672200562140762,,0.017315595143083663,0.07309150651122988,-0.03430764729246092,0.13521719488983475,-0.034719978977312674
C4A,,,,-0.01453725529275683,,-0.01495913490978235,,,,-0.010576095193846384,-0.01433727407002476,0.012752967344411063,,,,-0.02757478250097036,
CNTN2,-0.04854191544929294,-0.05591489744698637,-0.004041495874040027,0.04935261136404125,-0.011956947250890223,-0.02036986986852709,-0.03631094149152664,0.003640447930580818,-0.047390623299022765,-0.0014726567902509033,-0.024658417292683126,0.062153487798095555,-0.0321161707420305,-0.20748911945402876,0.07041990795009889,0.06662621757024036,-0.0569335280585656
F7,,,-0.018103812355271472,,,,,0.04470808954020936,-0.01264488216041266,,,,,,,,-0.02722901671342092
LUM,0.002750513434432497,0.03304782225473064,0.019787934014850295,0.053032799511303214,0.04066435976891254,0.021236421802331245,-0.057778486774438885,-0.026362507651924955,0.08488479636076796,-0.021051238782604335,-0.03849199327611387,0.10113497762655874,0.06529139679962856,0.08700272617031361,0.04066097212902292,-0.061323189323390606,0.0390688448799103
IZUMO1,-0.02621492041645803,,,,,,,,,,,,,,,,
BTC,,,0.004553578327186438,-0.022748222580900458,,-0.000302435401100945,-0.02169940108440888,,,,,,0.04895207800816839,,0.02714521231383514,0.010424295822249444,-0.044628434863699336
APOC1,-0.11337344240074705,-0.09620020517438281,0.022984817201521,0.006968847745845658,-0.008080324275585417,0.0018215422910461683,0.04323308925885285,0.017023594533790647,0.07161700799891967,-0.025975642927021664,0.014024515770760249,-0.040107554556515775,-0.06824836927172263,0.10413289290275472,0.05115749495350542,0.026740045965086213,0.04412084338320685
PKM,0.03168313544551213,-0.026733575178052468,0.01382268501281429,-0.01772853216968488,0.024082216624116862,0.04406985394756737,0.03482976264544982,-0.00552030898699229,0.06359366743023565,0.007509086639117699,0.08639106507103685,-0.031121082913758955,0.047276860683746924,0.15829841176102516,-0.0551333552388535,-0.08362959356931876,-0.02992700959328456
TNF,,0.08205818292705758,0.08639212104658894,-0.022126547533243977,,0.013978639369270551,-0.010285067189495789,0.038922223894293534,0.022506539551880977,0.02569667975832325,-0.01411641564476598,0.029493849847702792,0.007615624698701775,0.1025475167183046,-0.020435806548016675,0.05345147332515361,-0.021192117924375604
GNAS,0.021769324018102165,0.07396904110609044,-0.005326447595951907,0.009732689088134412,-0.020634890960924714,-0.060792782109517336,0.013755437172964263,-0.031232765587293633,0.003219694269455464,-0.009908706606026916,0.12231850347615564,-0.05156743602956884,-0.029557979555659097,-0.017547071344977096,0.003940030364211729,0.015508301021060267,0.026178195628707875
BMP8B,0.08273527111177098,0.015278727065221012,0.0337228339219801,-0.032150459885466935,0.04609994821825884,0.07072809752009401,-0.03961221690780373,0.025793159900214052,0.011998991409501381,-0.0274689359513816,0.011109875163802735,0.062383017498607425,0.024995925853816534,0.012117548360567568,-0.030742031288122106,-0.00994638294468802,0.11663470488318503
LIPH,,0.023354065939762723,0.00013417802823158744,,-0.019530737506700653,-0.018951260794301088,,,,-0.008527223876346872,,0.05759555147707254,,,0.10517923878060223,0.04106082587118539,-0.001450614906033551
CCL28,,-0.023021371475402234,0.025099488025025946,,,,,-0.027546385061963254,,-0.01313052195367159,-0.012934686904576984,-0.04089332828059129,,,,-0.015900072996573568,0.018431515812344538
PTPN11,-0.04838026327355896,0.018607742314552426,-0.009564229580379249,0.005315384117763639,-0.03403836710810711,0.014911711043862649,0.04245184847986222,-0.03913471030459788,-0.04494206919003829,-0.03716053001357365,0.03381649633888578,-0.012047274921166294,-0.002050777372964058,-0.049609699687801725,-0.050235347386704224,0.03127158964080768,-0.001382128110707755
ADAM12,0.03305802007169168,0.055907891777753224,0.03083001235136017,0.0010957737744805318,0.071154363100508,0.04504292870467295,-0.03159305168979976,0.03200072418026596,0.03436784800360273,-0.0170389188320139,0.062050180380576345,-0.004221325823531956,0.0766303268853423,0.1138091125577859,0.014337780402923108,0.004090459816045066,0.010254046019298836
EPO,,-0.0030272370652549593,0.058016670944460384,,,0.01038664998333516,0.026820727069329718,,,-0.008921588486568838,-0.016310189517082095,,0.05150914804888974,0.03025850575821431,0.0654442513399707,-0.01690840620983332,
EDN3,0.09797354080209132,0.10029385607714693,0.030935735284777353,-0.03374041091447385,0.09330384559290489,0.011793732429469142,0.024265085141258243,0.08067110220321287,-0.0048010259212835586,-0.013828022142889274,-0.016478486399651715,,,0.0111471694096786,-0.020423412596917045,-0.030722450977547118,-0.0020868491181994845
CCL22,,,,-0.018378574918700274,,,,,,0.01257566578068399,,,,,0.11397464496332381,0.038220884406276426,
CCL2,0.03091271882918406,0.017373602387693424,0.038553928458204094,0.040618633626179075,-0.041542681331682596,-0.01430556977030686,-0.0009350241650857866,0.006607648397957663,0.08942370252644591,-0.00033818399946563535,0.02983031209925258,-0.04629914583589141,-0.029575277966235845,0.16722973024981824,-0.05241070117041879,-0.06770412170619072,-0.02668824889885923
DSCAM,0.017392998637867706,0.07939100050008284,0.005130188603125953,-0.018342786145511394,-0.031051441509237526,-0.018283708633038274,0.053544029210925305,0.05146830232982751,0.042072300592849755,-0.06805389113973868,-0.010403346870721385,-0.051122252791341374,0.044169804839785054,-0.03369797976723816,0.033569831993465006,-0.028266672906985257,-0.005525528864532064
GPHA2,,,0.061822427998862686,,,,,,,,,,,,,,
ANG,0.07456786541143494,-0.08067727380260777,0.01060984038202976,-0.005899829632068189,0.05156785164441585,0.07260731415536796,0.046037014198942905,0.019994184773203968,0.06946156899497247,0.03956047666664979,0.08959594818429159,-0.06378555858390826,-0.032170791936035004,0.14108679861445825,0.03719507678500632,-0.025471337129024118,0.03822284539511746
FBLN2,-0.036125759254838144,-0.031470837339850066,-0.01349233155762435,0.0396718813512701,-0.02678118002096806,-0.02929541895894775,-0.03073421698246635,0.03632210158169815,0.04133159928070227,0.03306387914461349,-0.0029209478565531966,0.04279987922912405,,-0.008328023223149909,0.03298729125622613,-0.004220376088397549,-0.029977618839013162
VTN,,0.008185880321985996,0.004744397926263484,,-0.022786225363765678,-0.01324916233612768,4.830415957050109e-05,0.03633200948768915,0.032409684183713636,-0.014657167970488251,0.08752045023923707,0.12885412830336132,0.02677903664467191,,-0.016639410316373827,-0.02757478822582567,-0.03435278652468757
VEGFA,0.13163640683029357,0.029351818623594244,-0.0061303535791953885,0.044421268096583796,0.09643180633181826,0.05095468867185851,0.0659240376704412,0.04205898161699627,0.029121685156062352,0.0206868021652943,0.13897626195628124,-0.0882665919249445,-0.020266794427457307,0.18214606097933664,-0.08687699906458905,-0.027235409440464493,-0.014614869540223983
F10,,,,0.04168677315064429,,,0.04553351294315435,-0.025648012613484282,-0.02056084805256381,-0.009782328949129346,,,-0.07640747564725116,,-0.00027649561402059346,0.06719453005087918,0.028489475608757663
SERPINA1,0.013478594968807222,0.029176101713532923,0.06292378785847672,-0.013066634423753819,0.0014550606022703686,0.0008158211818059927,-0.035413669638881574,0.04803784762944358,0.0806478532155822,-0.023919511294840906,0.05947674693094875,-0.02050564959709235,0.0680685096337,0.10225115255224412,-0.075610010196383,0.04822389518940902,0.00898327385131327
VWF,0.030653064380442192,-0.021441491266485653,0.04893364946196893,0.039140319702898496,0.019641482425436858,-0.0249804205558103,-0.054502544769434454,0.0370151325870192,0.044183200317516394,-0.007548719909228625,-0.03742076498037005,-0.019830088860775148,0.04944789212509414,0.005029212392598598,-0.007875320393992613,0.0012072326987719285,-0.04417553158091035
GDNF,,,-0.029061695815383953,,0.029013419727516455,0.05654876832059443,,-0.022957244198450737,,,0.06889000383732334,,-0.0651496734043643,0.02374812595020938,-0.0365963058731667,,
VASP,-0.007799754056542244,-0.059793663822537965,0.05807382406291376,0.012155836769682876,0.007882918184170196,0.02153362984263017,0.02364866029369288,0.02469861734617827,0.05958934325468973,-0.02682478392100934,0.014632959444794676,0.11035841281717759,0.02890998950746189,0.12381249885080278,-0.002242307934179786,-0.05114421178330256,0.016923507058654648
ADAM15,0.02501675992413183,-0.002419835418192336,0.018361178237941724,0.04389961116180261,0.00027343511018235856,-0.052844888723074315,0.011757162400102049,0.026655964345882955,0.01545287307570969,-0.028557192317319093,-0.028196971469300235,0.020941751161092113,-0.011956302899555755,-0.08132833751984486,0.009716266911138667,-0.01339642484067459,-0.038031750181450136
WNT2,,-0.026768831079964785,-0.010437478124860719,,0.03290783398267399,,0.04313252721156639,-0.024270700845463407,-0.019840424158359554,,-0.01526391801273781,0.1340636161827104,,,-0.024303182337194487,-0.030408720648915356,0.0016711563961639294
CALCB,,-0.02801767839074532,,0.060130998222674176,-0.0038917644571873486,,0.04575582030719912,0.010085814267130653,0.09582747037492896,,,,,,-0.028783134073888383,,-0.03264777307348869
OLFM2,0.038997972939556834,0.12937145050201304,0.028173666599076982,0.0021167167571548152,0.0709928896025764,-0.021769909402372754,0.034853327777686384,-0.026160618968246726,-0.00861498100207534,-0.0238469844074829,-0.010907579230732477,-0.028627151368652515,0.004499146758014117,0.021452365263566954,0.05735986882301993,0.1143685740876269,0.026605745106236218
MFAP2,0.03309827708267213,-0.03592001910966355,0.016703041988667983,-0.022702428524244887,,0.039237464865447595,-0.01028745661878154,-0.01668606537845667,-0.004551923170823289,-0.02342979781926653,-0.01119891805018733,0.03560072894259031,0.010554232626722115,0.08118281352155961,0.00435001588361035,-0.016874036230702192,0.0684638548551411
