,MGH258,UKF243,UKF255,UKF259,UKF266,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF14,-0.0015348085343212046,-0.031105122510232012,0.027273928919558318,-0.042310538559149374,,-0.012601063417406941,0.10121327680969516,0.042440080410932446,0.10876337963301633,,-0.027981211609992653,-0.011226535461397121,0.044126463541516184,0.009782027579859241,0.05945201646668404,-0.001161976252711589
HBEGF,0.041102707576098116,-0.05027189873726209,0.08676953134367091,-0.027060169923859335,-0.005780058293578254,-0.030764076050358417,0.036040520486215075,0.11593386648638614,-0.07779780156634446,-0.052482222080326574,0.11559384066661806,-0.045716244188254845,0.028976527221125092,0.023430082823675674,-0.02578428235273772,0.09578044591404979
NUCB2,0.02282138058379193,0.001983634664000537,0.03585100303270707,0.02809237707766176,-0.06976112197290193,-0.025607770894682955,0.0035292079030589153,-0.025627040176854722,0.027091269568581672,0.02778902977330155,0.05799410379071103,0.048811936767370084,-0.03416718914821071,-0.009074516244062265,0.0430619506540247,0.052193638840211054
VCAN,0.015245168268387458,0.036111114329041134,-0.08395172956364037,-0.03434879034966222,-0.03773672590491333,0.04495056498104058,-0.022610292241700112,-0.0798252887594076,0.06437087964528862,-0.11352644696333734,0.06895902527996428,0.005914339680840154,-0.08787875738753696,-0.027087193604637225,0.018912401397706752,-0.0204400518551733
VEGFC,0.06449800241353211,-0.02468368192947308,-0.033855578128769666,0.07812171858613261,-0.026424725333364187,-0.01717350828592594,-0.019765820262904715,0.05580295994171961,0.2017659396483103,0.03138215325285704,-0.03631185002324706,0.03069936680553881,-0.03480201823356093,-0.004643635449937245,0.06910018649047721,-0.022693042434385843
LMAN1,-0.0038080300139930533,0.0015080812642135934,0.021710264679471743,0.04938347674106351,0.05976068707738798,-0.009879249656820941,-0.02286709706893287,-0.02870990951507672,-0.01939899348084906,0.09240927572768429,-0.007905519562397767,0.0049309341205545565,-0.013881299740325271,-0.06730636753818489,0.004962646361304175,-0.006835425804166905
IRAK4,-0.030239790426097292,0.0058447615784818115,0.004856125994019955,-0.048015848830920714,-0.026964909052511275,-0.042006549457437044,-0.02377256480465839,-0.017855677045123832,0.04086072461700967,0.04666847151206668,0.00016076964549602036,-0.011433452831426928,-0.03756985231404139,-0.08174792667790255,0.03318164765357052,0.09045185771071912
MICB,-0.04410451352569744,0.0008538205990746807,-0.03069093560242873,0.023689668042669563,-0.020978430399354108,0.05500338639172609,0.038839983578914765,0.08605777053778665,-0.02631142454751076,0.027881371982483652,-0.017216250773608242,-0.008457800879768943,-0.03428229458931964,0.012704638482458754,-0.03737295421069764,0.04952765153623869
COL1A2,0.08116569289801792,0.03648066718231291,-0.03851112997927707,-0.00019607261080209964,-0.047901214255143314,-0.037258409262678246,-0.04004452494966285,-0.012992010179771378,-0.026134774583327507,-0.05724312640601445,0.021907934454451983,0.046221086905215966,-0.05789533156478634,-0.01295997836983117,0.01982290040994918,0.011526999861404468
ICOSLG,0.14228545026739342,0.0685297011144197,-0.01862323466444201,-0.024112176692628235,0.008130704961512194,-0.0218095745396544,0.12315258168958301,0.09876419471601247,0.088744664094931,-0.12093931630654704,0.03486289689303967,-0.0195703398613464,-0.009703702449559978,-0.022239299521198682,0.0032576839277187806,0.04549848252341423
GNAS,-0.05506596742906854,0.09035771448689198,0.025872354509664273,-0.00960241542418454,0.015614224605437564,0.03191354000757751,-0.08754801745085437,0.15883047825819027,-0.044777653151172936,0.011124259869925972,0.0824305539778988,-0.04821259904831905,-0.12587925731319186,-0.01105717027390998,-0.023139215704333076,-0.03105533729012598
C4B,,-0.004271241468230964,,-0.01696671239745622,,,,-0.024712527111206133,-0.04203338092938906,,,,0.05089915327044543,-0.0204421762853294,-0.015051824378950295,
COL2A1,-0.02002422110498507,0.024124668484461823,,,-0.014323528313252424,,,,,,-0.03732236448068185,0.08923685008651197,,0.05743952010010425,-0.01950167914840532,0.03409713427457865
GSTM2,0.054476224086293115,0.015343360556146407,-0.0064537752157037545,0.0791268372324245,-0.010900259484480345,0.07799818036527299,-0.02782115201922508,0.045856493367067104,-0.03177859835964637,0.030500148870116237,-0.02569568618306224,0.05466565885385119,0.008732688506410687,0.04294748375668433,0.005088586317119034,-0.05211861362486723
NLGN1,-0.03287863191906601,0.07987125475038262,-0.07233509982585785,0.007020786170605588,0.019403058210259207,0.0036541401361094386,-0.03279016941636419,0.041754795119478834,-0.03463302911695793,-0.03511853818344641,-0.008740645080067886,0.0074468747561346185,-0.05777262744053213,0.022324707505172625,-0.013329824053191339,0.0712657435803404
SCGB3A2,,,,,,,,-0.019950952345054805,,,-0.02553102163874728,-0.005646880374489171,,-0.028520823171858577,-0.0027973879193850712,-0.026266399042452718
LEFTY2,-0.02110844900288587,0.1483802315662537,-0.05086053225108713,0.07100445264204386,-0.036948433866951756,-0.012601063417406941,-0.017003802626319606,0.027692590277699873,0.0550786312881982,,-0.023951845106546597,0.05211462155952853,-0.08190595318710836,-0.015603553421342585,0.03571871292151468,0.03953994169563105
ACE,0.00899035292001004,0.005969291491259287,-0.03985448861837438,0.050152090713617065,-0.011107588186625432,-0.016916475981552624,0.01477560160040083,0.030903035106215317,-0.0022233466495618697,-0.046410224453508404,0.04268118300024687,0.02454211949634824,-0.10168969760505041,-0.06661229455814051,-0.02641932146493455,-0.02146728540249632
RPH3A,-0.05018202499119376,0.07365579557659203,-0.016878380636124766,-0.03392799638441179,0.04330774157603116,-0.05035421977527119,-0.05178417084529259,0.00973892658836911,-0.03799967529231955,,0.04146165906036766,0.025073983425829217,-0.000556766725156592,0.06805161435635285,-0.032222975784200296,-0.054558102120948845
NCAM1,0.012457852673956165,0.09442974892074604,-0.03900411283461491,-0.03178340375892708,0.005569517265148912,0.04218378231920346,-0.008195364644070115,-0.10894503128452263,-0.08233819619991488,0.005413904754688959,0.041923568235114395,-0.08404852426138043,0.05464766186084988,0.015350469532728974,-0.022758640378546198,-0.021116367794473834
EFNB2,0.0019084510072594385,-0.014878599402855384,0.05527826623654551,-0.013222422396762358,0.0011962151926851491,0.06578354448069962,-0.057405801350150214,0.08888580282158434,0.005576089542170585,0.10468747720618246,-0.010778439952303423,0.09079442208250095,-0.048042955314904705,-0.00583689643428563,0.0131852998401554,0.06756073701579282
ICAM5,,0.06480085110200282,-0.024337815539840407,-0.016791423799277706,-0.03029200056369487,-0.00938101273545157,-0.06768726405705289,,,,-0.01358960425191521,-0.000672952008705072,,0.026080052746861745,-0.028895714915338454,0.03327284095268465
CCL5,0.03777842554979894,0.06080940136631596,,0.0216450006057829,0.000766129065516772,-0.03542627663183185,-0.03893464698264909,0.011515127645798984,0.007855921188328552,-0.03100649887098587,-0.02327914286854809,0.07774386405861161,0.037144521727702245,0.03012214234371062,0.09923922689535429,0.02417890679976316
PSPN,-0.03332172938848197,-0.06765061952214454,-0.02557927387559415,0.053986916665992306,-0.03687824078293038,0.012111349664238004,0.04972872888460008,0.08761909813646712,0.0050715735554982665,0.09835171222854075,-0.024243650470747488,0.03973164165599911,-0.05031665738434506,0.054225361693049014,0.027627499583449684,0.015297482574198003
PENK,-0.017423055188409264,0.017323150944481593,,0.020333469304001164,0.018254713181881516,-0.006455150555463376,0.00010408177722636517,0.039771210067226656,,,,,0.006466843051749575,-0.0065049105773419165,-0.01654970308066601,-0.05563475674279673
EGF,-0.013057467170157063,-0.031969108548988386,,0.0016566985236550846,-0.018955178108104306,-0.02000118790274795,-0.024446203285486294,0.042446472291263145,-0.06883160177651404,0.14244812700935702,-0.02501483209001485,-0.020435809504288437,-0.0403340739814302,-0.02223282648056556,0.019893499641767256,0.12696149165046544
SERPINC1,,,,,,,,,,,,-0.02043581113000214,,0.026465892224863997,,
UTS2B,-0.017168446822582645,-0.019415908413610107,,-0.01261780153647661,0.1142062420834238,-0.02803904673440108,,,,-0.04047725068475263,,,,,-0.017633673976282342,
F10,,,,,-0.021825251424101706,-0.016392565200328477,0.02197135802707742,-0.023342072389718766,,0.019535484017647414,,0.028687963403451804,0.047268383416450746,-0.03131444157313003,-0.023657806958726515,-0.03286095613671397
FN1,0.06227423894811628,-0.013808561440390943,0.0341517205314987,0.011696346308806446,-0.07664923937005973,-0.07212252408630329,0.11378763987892672,-0.01321468600582822,0.024803411283118554,-0.021185708889104805,0.04654557009930531,0.012271559592191165,-0.10268810592100346,-0.05357497214138144,0.022986447381003923,-0.038130758965908805
FGF2,0.08178975369976253,-0.011555014557562523,0.037146644722295674,-0.00833928341928465,0.022850102571024926,0.036921798243446935,-0.06040958436231947,-0.01895378364300504,0.009078279053460455,0.05950321713907369,-0.01394872690930156,0.010504213654343359,-0.047409587072250375,-0.03305881473105017,0.022031688365054106,0.029947081669592045
GDF9,-0.021735265842450818,-0.030392635844549758,0.07272711145241047,-0.03712507255027159,-0.024023006195783077,-0.020001187796292855,,0.02005739405087745,0.017423045419646423,0.00045696839624053196,-0.0007889123145188786,0.008985488454802069,-0.035299493677228254,-0.039344821452028,0.02086597692780482,-0.0004110645295277447
CSF1,0.001428439099263181,0.03541114738441727,0.005971605749375297,0.034059430309434695,-0.036002994533770524,-0.009164662236556343,0.07201894139915621,0.05401902293999332,-0.04089753324469121,-0.06999214379457198,-0.01927789841042161,-0.03187365940926327,0.009208408988717831,-0.07468047092217625,-0.03839430147205662,0.044661645325221815
GZMB,0.046765658477380935,,0.01769905663622603,-0.01226996526011886,-0.02606679025416496,-0.014578839578567431,-0.03103540346804827,,,,-0.03196474665677623,0.005858804115526031,,0.00609444982746595,0.08655124140812169,-0.04468572777540343
WNT11,,,,-0.017053756099947963,,-0.027134535760965573,,,,,0.04669410452447884,-0.013794423567373634,,0.02235881052787559,0.053685977516931535,0.04493124218956885
GDNF,,,-0.030847416298919073,-0.012386929695470412,-0.019535534163464378,,,,,-0.05315917510059364,0.015167715197888083,0.040235886743190744,,-0.02531833392805212,,
FASLG,-0.018408462859178507,,,,,,,,,,,,,,-0.013204620612618992,
SHBG,-0.02068099509411722,-0.032572921319126806,,0.03929543791310159,0.09029569735519594,0.02712237442309908,0.047405687557388644,-0.023691408608020218,-0.03890174800920232,-0.04125489605853397,-0.021114656187584707,-0.017161582188808852,-0.043005215283352174,-0.025623813160537762,0.09452234868519513,0.02289346896123056
EFNA5,0.024953437856592237,-0.07370069979524112,0.057487055021958694,-0.02401594743175159,0.03128739845343726,-0.03675991503533954,-0.0028447801320104914,-0.007218314478546383,-0.09673959022451988,-0.00230559098743796,0.0399770064301013,-0.0217472908144036,0.01269299119535475,-0.0023059720176967845,0.019866002890061085,-0.012645320521755583
THBS1,0.05739157207193717,-0.04972398061553199,0.045912924581557005,0.02921381803616394,0.0014145738632373704,-0.005603333167926439,0.08895004800425155,-0.03960149046426227,-0.009962325394810685,-0.002548762456343901,0.019193305200664,0.08116890540131722,-0.03300596739552277,0.031169312867308174,-0.0049199734829594045,0.016868165207379805
PODXL,0.005722750357102384,-0.003780565579466889,-0.01676720865089768,-0.008708529162753886,-0.05335577696820571,-0.0396010823471474,-0.02826580265023129,0.08836732584124397,-0.0019277933172717465,-0.05300851234388392,0.04938635667758884,0.11429564075006188,-0.025646226033405026,0.030787052850965786,0.03316030591672484,0.06937388577413761
LCN2,,-0.0203806841706262,,-0.014937898530289602,,,,,,,0.006108029705587345,-0.02589002374520286,,,,
C5,0.019403506054215047,0.08066898054694703,0.03322499957185929,0.05269190705331032,-0.04135427540970798,-0.03782352201685371,0.06431132973334355,-0.01135124536684897,0.04787558075265283,0.07617250784151605,0.11845883435715808,-0.06595096223439822,-0.007227335542570347,-0.01719569394822316,-0.0431084567809761,-0.006911340440034381
DLK1,,,,-0.02100094743287379,-0.0044292273447852784,,,0.13383390829439487,-0.037442758458040404,,,,,,,-0.047357880094857106
CXCL5,0.09356953675760686,0.07485352078361769,,-0.009654624627757352,-0.011095204116327863,0.03358032647606393,-0.026846107741822625,-0.030195570265677384,0.009638468238507997,,-0.006383146799601147,0.07916991316800648,-0.010111754526393367,-0.019239860088269316,-0.03113748933112186,-0.02086887337074289
BCAN,-0.035199818251053505,0.11911354334463133,-0.07874133080813499,-0.028626792956869988,-0.03918199426715559,-0.0067631191183279244,-0.07184053795941348,-0.08058948715501937,0.03619588616584539,-0.05126977305590588,0.021293215561962193,0.0015245590390516803,-0.07406155202877232,-0.04505849098678499,-0.014409948320491889,-0.03917016402650972
RELN,-0.017674213724665423,-0.03173262203811034,-0.025641377625642413,0.04713974948594972,0.0006769250954174259,0.010822131966612651,-0.01683612362667796,,,0.06927725421082226,,,-0.024169758146187124,0.06252330599845903,,-0.018780800166378845
COL4A3,,-0.018746567456688554,-0.0362592733978908,-0.012661830838590144,,-0.023323524781765536,,,,,,0.006619813273470429,0.058464896568513385,0.005024716532835994,0.011669033231444578,0.0012610250031779235
GNB3,-0.016914950094899038,-0.026843800215985935,-0.047731824486158675,0.005473125385074877,-0.039221379522844414,0.04267320839514112,-0.019220779953215285,0.12351781028372663,-0.07979780139123606,-0.050649496835330786,0.04146051092956813,0.04547360988168092,-0.04108251713221564,-0.00011031088674883989,-0.022158262023024233,0.017588410139150155
PYY,,,,,,,,,,,-0.029809983261031858,0.008142061949858503,,,-0.023069619587618655,-0.0239368341444293
MSTN,-0.0015105615829738182,-0.033800859315811234,,-0.030134218558192115,-0.0003444981903553283,0.018315715552705572,,0.07577754721807559,-0.02437489725915457,-0.10467004844746232,-0.028908527729814688,-0.03127766692626651,-0.017664381970187062,0.09553812999439303,0.03586128904341162,-0.034644683367312815
COL18A1,0.11577513437451771,0.019509158473566608,-0.07552645184186842,-0.00909147633023518,-0.04234539055019345,0.010830394259117582,0.014831547300954685,0.05284721396726418,-0.024214384811152394,0.007598530713018265,0.07018523424882327,0.047422473494068716,-0.04374279729636136,-0.002730540203381487,0.02944983661275376,0.010207225449681528
FABP5,-0.09547986364370974,0.04716465602924548,0.004071013261482332,0.0539066457720284,0.001747314446530774,-0.032193530669044935,0.049390553936378305,0.14444892310860913,-0.00670480612288309,-0.043401622114313365,-0.004092596912528884,0.04500734559381694,-0.0276373648788742,-0.08486652977812457,-0.06673647994085358,0.05958664754302648
TGFB3,-0.031322741313982314,0.07497403640548418,0.018055861148216293,0.037955202556650254,0.029483241065107968,-0.035348524856897455,0.05365441276623395,0.07542284591158015,0.026972856739796127,0.09955498579841933,0.0017833222470247864,0.031845714223476394,0.038355743267115876,0.004134216423046859,0.03038405607330624,0.008513108495958772
BSG,-0.014940200204878809,0.047319845172754164,0.05155343974905479,0.013489106542513792,0.023148849916694778,-0.049530472114562636,-0.08225962978927119,0.09210471159607078,-0.14735691826901645,0.035339038368362725,-0.08101710660077927,-0.016347930934612384,-0.04524316719695718,-0.034727034762200085,-0.0699879875199663,-0.004563974621383699
TDGF1,,,,,-0.01338388320602047,-0.00048702935517540616,-0.022979778380956,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,-0.01622788170408723,
S100A10,0.0064732824921645785,-0.07088841254234526,0.036159103559879516,0.010302701317837736,-0.04600933714000497,-0.03850509257818246,0.050444606604748116,-0.07228845555378163,-0.09386435961005465,0.04253265863160224,-0.0043183667685612066,-0.0005513672500858404,0.08583852948011028,-0.05980889785850663,-0.023514833300961945,0.05159375616173364
PLAT,0.014843118263524772,0.03329568454775039,0.013686499328387365,-0.023696130060285623,-0.08728977573643414,-0.02592001959565177,0.05497642456243111,0.03665327470470333,0.0670001015966715,-0.08554310388253292,-0.06076461550082983,-0.025190033372380564,0.032086222033686766,-0.09370197714943324,-0.005746900733661665,0.009879816743861401
SFTPD,,0.06861852786852256,,,0.0014332663432792506,0.010889301629386975,,-0.029055093450675175,0.04499625936373036,-0.007035921593731456,-0.045459365437425805,0.0345609131238078,-0.03950912449278064,-0.015188958275247957,0.0542016049764111,0.05002101873718703
EPO,,0.04962082147179859,,-0.015228933198660706,,,,,,0.13981875727941562,-0.022558192952527405,0.07889652226944908,,-0.018080604661145517,-0.013400100553690637,
FGF7,-0.0026719136328365116,0.01832238101132703,-0.01146424530954642,0.03861370928721563,-0.031800732958735964,-0.010980366724743245,-0.017128616662823237,0.04122299181869804,0.08309723628725071,0.00038376605299941845,-0.008008906144071461,0.019251603844873746,-0.02943069137294652,-0.04409186296602909,0.005197656784891482,0.05290456118058904
CGN,0.060945995332471255,0.15728887162864183,-0.053404192029106574,0.060999984279242886,-0.020653230431743295,-0.013903096733908849,-0.03303957352983923,0.0012697057113775594,0.013016628580083303,0.12964758946908675,-0.008864630204263453,0.010429881372670553,0.06974915325353079,-0.016876287342681328,0.03268305085502352,0.024296864276492896
FGF13,-0.02591526351692007,-0.03348621399212008,0.030395767381084828,-0.003431839732661333,0.025566871211406213,0.015343437648187712,-0.062143750751349744,-0.023691379568721197,,,0.009387892673937281,0.019137731250234175,-0.023336023836247485,0.01436504818233144,-0.02283077358988062,-0.03972943549743942
CXCL13,,,-0.01653299111658677,,,,,,,,-0.022044959376604403,0.004078754229497424,,0.045736354441505166,,0.022907935172656796
ACTR2,-0.008338029899792343,0.03411476013173559,0.011406082970484252,-0.0039007135366293717,0.041261972402139795,0.03534133709794904,-0.0022382092902047935,0.005000317428283442,0.038045385352194615,-0.03038501181006578,0.053836785203713024,0.05604070274174541,-0.039510494155126516,0.039229992171400205,0.034086014710778184,0.00232842350245571
SLIT2,0.12961813680697912,-0.04556225675199788,-0.01808957135267039,0.0065769583137094065,-0.019432588018095148,-0.010675398776660992,-0.04365935528667629,0.012258996624016697,-0.02813736200489313,0.08172787875729315,-0.028631975357999263,-0.0017523190538397025,0.010443833679065461,0.00013150304020976392,-0.0379182679340778,0.061043786671668265
LAMA5,0.020717334154030983,0.09973268945777011,0.033267647573846336,-0.039438672590143435,-0.03208315431575803,0.0075594007111842365,0.028148545349540064,0.018941859367633616,-0.04249403357176702,0.031916046831394394,0.012509582617345,0.03829206572589813,-0.06441442479349166,-0.05677644179448517,0.011982544401386151,0.09491344347843385
TIMP1,-0.006695309093651387,-0.018101166316939744,0.0032675367631062996,0.0396856715280978,-0.016662303211054826,-0.017220634606726588,0.05107386444215921,0.12544182095770826,-0.029885214735503117,0.015677624476566617,-0.02143289221637271,0.02497073893335362,-0.09008543420587284,-0.008019430178235318,0.019542239011792913,0.04021765315820336
PLTP,-0.02825101645761912,0.04915581159852269,0.04006250235997777,-0.045965228214412776,-0.013064254507796674,-0.02502400542410278,0.05657324782579826,0.0695594927956428,-0.05910889128907322,-0.10163024454729844,-0.03706295172293364,0.06637007028433198,-0.014175666418712532,-0.02867309015664634,0.06660327114206953,-0.036997522827127996
TNFSF15,,-0.02276814956185754,,-0.011544788921364697,-0.018115189228777095,,,-0.027573055231297012,,-0.037453957976209436,-0.027507036919423352,,,-0.015140623249489806,-0.021101117129559036,0.017405265501541024
PRND,-0.017423058806215107,,,,,,,,,-0.012556926397088521,,,,,0.229987931768955,
NPW,,-0.016664577400519208,0.02470040947227394,-0.014135108167794425,-0.016049070740301614,,,-0.02934372905917354,-0.03691276332387437,-0.00530503571761221,-0.005719101891256537,-0.03141778323792578,-0.026062407828538102,-0.015537175185012896,-0.033751674381931995,0.01692613232370692
SHANK1,0.06610503952800728,,,0.0343630445086472,0.12305470027838421,0.009342989576529525,-0.02701064502869666,,,,0.002145729917095856,-0.02841858753516364,,0.01115351189139949,-0.023889684730879417,0.018411905867527518
PTHLH,-0.045697996823984254,0.08835438026246085,-0.003511141886065449,0.055818267523387415,-0.008447257356365577,0.029529255360260697,-0.04114620036486308,0.014818901535922255,-0.024981164336320357,0.11878272638736054,-0.050091214948767365,0.010310142437162356,-0.025034443971967392,-0.016730793389072813,0.056596601809633204,0.030574847116662203
SYK,0.027348417060635177,-0.042161856990011425,0.008049322903059692,-0.03980623996685847,0.03911170946460008,0.0018514076911187887,-0.07773056420835024,0.06757255961501166,0.1658193902946584,-0.025142570993706714,-0.03390035868722993,0.025017963894431967,0.029135924695546593,0.050141220411458624,-0.022424732293339095,-0.05597101622350096
