,MGH258,UKF243,UKF269,ZH1019T1
SEMA6D,0.028133493295940795,0.03331988929961004,0.04922533932900903,-0.008159589217221874
CEL,,,,-0.056806977452970614
PDCD1LG2,0.00213076832930868,-0.018849733408919735,0.05643755384333217,-0.09396178573606302
SPINT1,0.05685303986704726,-0.028365126540470017,-0.01438448402387876,0.08146634288850262
CTHRC1,-0.008653127268058955,-0.0180985403293962,0.08359321478455062,0.04665147017850319
PODXL,0.05753071133415588,0.02809380567501569,0.04277126053953697,0.02701816748946146
JAM3,0.005216536783163772,-0.015959045635880385,0.05720540301871831,0.045214584537287814
TGFB2,-0.031573592660727214,0.0711710328565285,0.05716619407391011,-0.08628191141129321
COL18A1,0.009747606749884338,0.03886579625625736,0.0558136009701582,-0.031761572277233106
NODAL,0.07529596141503375,,-0.007092351791427713,-0.06023655840315752
INHBB,0.04893314041057878,0.11642836438349798,0.02381512726873532,0.04963769993690154
LCN1,,,-0.013035904905683869,
ARF4,0.06181936210494615,0.0017507842719614302,0.06313392951337347,0.05787228462641008
CXCL14,-0.018168342129192615,0.09050613457629748,-0.030758459229681435,0.025275921357418317
LIF,0.04227253980893157,-0.026873044771678643,0.09334641448681219,0.0832152349182848
IL17B,,0.004133495442888067,0.10498976646505144,-0.030646018758277473
MATN1,,-0.017253021596919143,0.20917254977880775,0.022500086561599283
ADAM28,0.017091475759293425,-0.020124915402161405,0.05583924493408529,-0.05110069002334174
TCN2,0.07617454074556451,0.01820423791203361,0.09015311179324498,-0.004381745203766174
THPO,,,-0.02659827808693679,-0.032094256321547145
CUBN,0.041473751773397426,-0.02750572196318927,0.012759902179173735,0.00980972021269925
TIMP3,0.003157270948962266,0.01212305859837894,0.050779075104720114,-0.053495168821630745
PIGF,0.034103046728883944,0.005085446716594791,0.05203980242263629,-0.012981710378435964
CRH,,,-0.02004579377428506,
BDNF,,-0.03125332448648722,-0.06732486449059343,
CCL5,0.010011662316796094,-0.046088444584875314,0.025051016134616782,-0.049466174760419764
GAD1,0.07127825190980833,0.04705775482703135,-0.04771394644171995,-0.03526989205955154
COL14A1,-0.007750285253670363,0.050728961968021166,0.027896596610182497,-0.03529065427173062
HLA-A,0.039270131574896595,0.02260350330093585,0.08472681419747304,0.0005264069567609563
CD5L,0.06415090352991373,,,
ADM,0.036216324933314524,-0.06896470978523687,0.044713987269204836,-0.015256765080713504
GNAI2,0.007610167081528758,0.01272027449426452,0.03800082535318599,-0.07347087644319483
HDC,,,0.07121472671946749,0.1897781094435358
COL11A1,-0.0038733436769635542,,-0.023700372411397275,
NUCB2,0.0627644807715576,-0.07190514093099165,0.04426563046776272,-0.02121866837806
CXCL1,,-0.04671525460271118,-0.02138729438352269,0.0946224611787964
VCAN,-0.0019407212385340556,-0.0020915738544022224,0.02828163080940157,-0.12306075123441369
MMP7,,0.007150570943652796,-0.00951513551752809,
PTPN6,0.056725644794902164,0.01832510833607692,-0.02844458091985327,-0.03552539603303175
PTGS2,-0.009316187888423573,-0.06593993910784847,-0.07257292855550725,-0.011692645514828412
XCL1,-0.03502279899917803,,,
CD58,0.056643514491721544,-0.003200048405436145,0.0322016134521202,-0.004000383874823944
TNFSF14,0.08822184463338173,0.04053896103889586,-0.01982618320829665,
CNTN4,,-0.02854152106160356,-0.033786280982507744,
MFNG,-0.009657715350871924,0.03339316762776907,0.11625643609673521,-0.020530117405097543
ICAM1,0.01720526478844489,0.020103479424875607,0.045646738313167866,0.17009754777980393
PROS1,0.016756762402284756,0.05629350998970133,0.0590663286598519,0.036632382852805165
CLCF1,0.09552117242150397,-0.009475880004160324,0.001509136927244292,0.05134417043131194
PSAP,0.03922711658978648,0.10787685733663961,-0.06956479218232399,-0.05006177885418025
EFEMP1,-0.008647052121253742,0.0345308888262461,0.04611579701953315,-0.07863368984008028
C1QTNF1,-0.03282738725747428,-0.02709352946780647,0.026748262049204153,-0.0470189746190489
ALB,-0.02568786428374713,-0.02441978380436387,-0.015960442680911305,0.09762866677864758
EFNA3,-0.010803328113211285,0.03833631756388752,-0.04404152715196895,-0.04420183563519032
DRAXIN,-0.014617676244151006,0.018921036372039995,0.06549409136997728,-0.018607778650889535
NPTX2,-0.0166924228466087,-0.019403462279413634,-0.0912625298270269,
FGF11,0.04339011930554294,-0.038414595727513504,0.058025630420905444,-0.057546753826973496
CD59,0.06368174065365922,0.0746355477440825,-0.052324396365211114,0.0014920316892325955
COL9A2,-5.02542968014028e-05,0.03522143757477284,0.03152753034487768,0.020022942240856063
DLL3,0.01818797576458153,-0.008190933245318829,0.009581933211504011,0.102506495906598
FGF5,,,-0.012709210658233008,
LIN7C,-0.02236363592045613,0.08224260847205016,0.018253554100765564,-0.006071333319549485
GDF7,0.07005533024433085,-0.017253033338170964,0.11354425428207779,
PSPN,-0.02284742202613172,0.019766881221046216,-0.03867862208905579,0.008295900902089955
ANGPT1,0.029292690622923587,-0.018156324043875342,0.04689293471856199,-0.03632144564806305
PNOC,-0.012135280126959212,0.0021705072984799893,-0.03667209435849017,
L1CAM,0.07722212706696373,0.055008740969809046,-0.017377586481919144,-0.04501815560998429
APOA1,-0.014067404349970707,-0.0370629332940942,0.031349448395525614,-0.029607427197122844
PSEN1,0.030083277627591568,0.051278689477552306,-0.036825172344217054,-0.03446278371912976
CALM2,0.07772651514615801,0.10204230236664127,-0.0680925232429647,0.002658976756155234
CLEC2B,0.0073503385035794235,-0.0686282219902471,0.08785448467024713,0.07294895867151865
NTNG1,0.0029526991078949374,-0.016145802141983363,0.012896145166981504,-0.029645876621181916
LRIG1,0.02162991531570564,0.05317969347616442,0.03380597226497527,0.0969291593933649
CPAMD8,0.05698095134884522,,-0.011497191402458062,-0.03821789849440878
GHRL,0.013668853065440202,,0.03816203960485994,0.043514595476046455
NPY,0.06801771565580643,-0.02272846162000898,-0.044455008193834314,
MMP2,0.022450677482968646,0.04895230930500109,0.04765225709682511,0.032147382770851884
ALKAL2,0.0025367882828276804,-0.022551135335889955,-0.01303590279293892,
CSF1,0.022198315896584015,0.03637812940526367,0.0019223218368509072,-0.05397820362726436
SEMA4C,0.02220850191197577,0.0756465334368646,-0.01983316748741544,0.02451203100426814
ICAM2,0.02551888545105087,0.0034946184143754624,0.058048401412770345,0.0006086368778926041
SYTL3,-0.005550186325901775,-0.04214951247811835,0.0011517122906591648,-0.06446796972633319
IL1A,0.07783535859797862,-0.007907637297328492,-0.03162244716978348,0.09895344824711709
HLA-G,,-0.02728700988298128,,0.024399411168789544
PGF,0.07233351673537448,-0.025813761178121963,0.052810018801565946,-0.04960811549608689
LGALS8,0.049681052707837264,0.0698833152772975,0.006740059155050518,0.024824933182404967
DKK3,-0.040925617735136,0.07021582248769673,-0.08434382512208766,-0.030787065427789143
COL16A1,0.02154614668122394,0.08240040769292724,-0.022358534932740128,0.06057279184922082
TPH1,0.08737561568315722,-0.02297788321805515,-0.013667259918856265,-0.03209419398190739
TNC,0.03038937567131244,-0.017948923625618455,0.07807938377049697,-0.061443694215442164
TNFSF9,0.1134735734981851,-0.03238247948720572,-0.030852537642713035,-0.03256426007267633
CNTN2,0.06499419657833598,0.04552263465884472,-0.054812187910323995,0.04508414953331648
F7,,,-0.011497184719905821,
LUM,0.11685151325499353,0.0046450690282687215,0.10689337085343663,-0.03299617427212295
IZUMO1,-0.030500987104787353,,,
BTC,,,,-0.0668378607538389
APOC1,-0.03986030873093445,0.024891910551556384,0.08891370814723554,0.14877100822287076
PKM,0.08136509906083805,0.004866329449771983,0.012305438334940001,-0.12519187718014307
TNF,,0.04074875666940925,0.029168833499324878,0.05321880308022065
GNAS,-0.01122544725746805,0.08429919347661892,-0.06527376759797934,0.019391782890621878
BMP8B,0.010679956291045097,0.0622206584150126,-0.025420217520070714,0.0020832437005005072
LIPH,,-0.02360523809358022,,
CCL28,,-0.017253018193662227,,
PTPN11,-0.009031883484571266,-0.06130188145206222,0.03368531578765607,-0.018372317961069515
ADAM12,-0.02294496685119558,0.033183882280488214,0.028927016956906887,0.09069053154187144
EPO,,-0.04760435498438236,,-0.02599123399385698
EDN3,0.04623691471726615,0.09477263532805144,0.05353517655809367,
CCL2,0.047048361199947694,0.026599478335749143,-0.002100152183783891,0.1411308688878992
DSCAM,-0.03120319090108085,-0.037582502301177434,0.03887048675688033,0.15843591404574947
ANG,0.0020019763803486848,-0.10359290909124662,0.03919663323635295,-0.10161495255039209
FBLN2,0.03429418536609424,-0.03318022178096575,-0.02805145946931357,
VTN,,-0.02233506893987117,0.07989577307917077,0.013599189096786016
VEGFA,0.06144340276123949,-0.05941614948276727,0.05453427638617496,-0.09852854017735375
F10,,,-0.018694667538960083,0.03248292171422339
SERPINA1,0.008482148143755452,0.057783662595464816,0.010220411153202933,0.08516352404081307
VWF,0.017282921477187192,0.04215423658119366,0.07038567279685397,-0.05244399001864072
GDNF,,,,-0.02183200927057763
VASP,-0.026595409895252366,0.039343319625904837,0.031006361816702525,-0.0020775857338371172
ADAM15,0.02935826903585273,0.058919377486032584,-0.004240081489084069,-0.01313509015553549
WNT2,,-0.02006149503904106,-0.029511516753553523,
CALCB,,-0.02099742474231806,-0.012709210520117881,
OLFM2,0.00029934037735687783,0.04573757462169419,-0.020049111204275476,0.1637637469523314
MFAP2,0.004792375640917398,-0.02691971431319307,0.0795640268308532,0.053327658445288334
HLA-C,0.02455083301054047,0.04511004989114108,0.07728524567898881,0.06568853456778664
THBS1,0.03747904847281207,0.011178212660921127,0.008595970618995983,0.09488671664066581
HSPA4,-0.021437125940807163,0.005290050204001742,-0.0007999310146686282,0.018117291471837174
LMAN1,-0.021033085744843645,-0.048109398525160316,0.04072106101029319,-0.07135469925245774
LYPD3,,,-0.01971558903053357,0.03984151946529326
APOE,-0.022471413580420943,0.13039582778450134,0.01865385971801569,-0.010315357948449143
SOSTDC1,-0.03192044777537269,-0.02540607472803433,-0.024387794672325235,
ANXA1,0.046598163321238485,-0.0825340421284413,0.03694695982733586,0.035236976981391825
WNT2B,0.05977046457284517,-0.02113349737868792,0.05406119702124581,-0.04020472287293913
AMH,,-0.042674859990464414,0.04860309980672425,0.07348286948541262
GDF10,,0.19393898327547412,0.01665516418676534,-0.02913433374764421
EFNB3,0.11428657771216412,0.006058076459931715,-0.03162552705448606,0.012657225034777444
LTB,0.003919945527194774,0.001787473767839308,-0.020798684166583037,-0.06534495887581739
ANGPT2,0.01914480737094731,-0.02921000841857322,0.09021731330985545,-0.023964392884608644
ADAM17,0.03172349748868327,0.02349937304105404,0.07053151447846769,-0.0462083526238768
LRPAP1,0.07189071700221228,0.022427711104341927,0.027233829689724227,-0.03338222523801844
NID1,0.0035200123393538136,-0.0009179059786275913,0.08221489652449342,-0.07275990045850499
MST1,0.09426373056589227,0.03489373625686626,0.0008211895192783142,0.020286559934729474
IL13,,,0.19407836535508033,
DCN,-0.0026486209327828956,0.027688619296789774,0.056677896604018195,-0.04729196928071198
COL7A1,0.09000625725631049,-0.010753334117060314,0.08092325695546107,0.001896684778563659
CALR,0.00037354946132278394,0.041283095898831605,0.04654945971828646,-0.024779868021500145
PIGA,0.046436055376683924,-0.05719831948929152,0.024802442254073558,-0.0052858563128533025
CD200,0.019978258752622675,-0.06258647766052536,-0.05611447369334347,-0.050318545663074324
CDH1,-6.161918099588754e-05,,0.04379719579284412,-0.044224299963372085
LPL,-0.007922011297072491,0.04952658414335985,0.08952489128949466,-0.005951179510746561
SEMA5A,-0.026433046477156375,0.04441070002051553,0.05134258520028451,0.08534637403314252
SEMA7A,-0.03143669636776001,0.0007115118391487303,-0.005212375794466166,-0.005208136055923771
SEMA4G,0.011787566847410834,-0.03451955455245384,0.031323481198116156,-0.04218350606501145
SEMA3B,0.06324930798793615,0.0051236533273022866,-0.02129091014450218,-0.0518358749685542
RPH3A,0.026582368961865856,0.06253333869914572,-0.03306932172382152,
JAG2,0.026245598576549647,-0.003995114331331423,0.01826716102630514,0.054547286248837645
CGN,0.005649934238634421,-0.03931746405076151,-0.01126806773443657,0.07531919274656088
GDF15,-0.00753408999869695,-0.012408848091665455,0.08861467120972456,0.07769703676470141
SEMA4F,0.056411230641342715,0.02896545059078865,-0.03314735182997292,-0.03810083613699309
NXPH1,-0.037636610015246874,-0.025893337520266544,0.04413104603352898,-0.05387826527640919
ARF1,0.048714071610373624,0.02505237612299817,-0.019638488037162248,0.02507866029489865
EBI3,0.04617101771692126,0.03204553936391178,0.11568422468898511,0.0686837297471651
TIMP1,0.02098663316246415,0.03957956841573399,0.022934507836956854,0.0020425373581663014
SEMA3C,-0.025216132659481184,-0.003221962013014093,0.01547296638293335,-0.0022180811937042894
GAS6,0.020818201992247543,-0.01731491895664502,0.034617110986408295,-0.025594749691278684
MEPE,,-0.020299139338602022,-0.02026335227315388,
SERPINE1,0.05755055182083048,-0.033192979940058265,-0.030796624120197322,0.007929968248977775
RSPO2,-0.03372578355472802,-0.02484025379376194,-0.04033861261004101,
SHBG,0.015093277860644839,-0.02800958162822345,0.032649368022288364,0.014993461108978583
LGALS3BP,0.06131188881117367,0.03998175391859215,0.07664726363136155,-0.061668058681330525
LAMB1,-0.040525135293280556,0.022119934569387087,0.05262899251068836,0.05235118088774327
SPTBN2,0.07371373968862878,0.027983414662337516,-0.05225173693338252,0.08033138838640796
COL1A2,0.004419513078132566,0.03418715046569753,0.09516253757876114,-0.04544520185883724
WNT11,,,0.04771503838140989,
LGALS1,-0.050569556040175566,-0.08341904414115058,0.030543097380689353,-0.05893293513331112
BCAN,0.05313044449764086,0.0539734226390317,0.10904384543568545,0.03850063824546729
ANOS1,0.017374840226975934,0.05648860570789593,0.05642734433664951,0.06158904782951043
EDA,0.015764314897219685,0.06295904216603004,-0.01499704895144499,0.1469009274249208
FGF22,,-0.030759513162074693,-0.011497189883695165,
SHANK1,0.00837117178148727,,-0.01093884596010032,
TGFB1,-0.003150700714567784,-0.05266664955682741,-0.009013861319888855,-0.005221373491330205
MSTN,0.062497363010292774,0.013808966624060887,0.08092979503633208,-0.12626385621623257
WNT4,,-0.0223350661136985,-0.013035905894628667,
TNFSF4,-0.018633773262025987,-0.03945538523490064,-0.0012662300947371263,0.05853119037008908
NTN1,0.0048612772671239425,0.036559769786265586,0.06135522598863162,0.03218623713514893
CXCL12,-0.010387062128773706,0.11213842025030235,-0.03565159905708593,0.044807212852677115
GNRH1,0.07799199801182423,0.11102041901958745,0.0818535720223121,-0.0580914680496283
RIMS1,-0.043099701944025064,0.01908617750317597,-0.042666563054632095,0.03034714882497581
FGF14,-0.05380931043319019,-0.007591876467099141,0.06348370893655611,0.013531790196876803
IGF1,0.057762495615712,0.039697615398483474,0.03009739571330512,0.01497773084857012
TNFSF10,0.0029868113252386913,0.047882234353572035,2.337740212465491e-05,-0.023800595889684334
GDF5,-0.0042193049138457015,-0.02706152192910252,0.09341976462271732,
RGMA,0.022467918173186722,0.051579327019615234,0.08980603982778604,-0.06942860914522025
WNT16,0.1207784116262686,0.060040506122246276,0.14947793016398855,
CX3CL1,0.028247688934937707,0.0012016987487402154,-0.026049801822978388,0.06391548526755299
FGF1,-0.016281103041294123,0.019197393280393573,0.04625770014732602,-0.0015694228315123735
ALOX5AP,-0.044607174241145575,-0.01135606782395043,0.03758172686679842,0.07464306911537182
IL1RN,-0.014320716121472708,-0.027831241219556973,-0.011677641654970228,-0.01680723807385848
NPW,,-0.006087926199576201,,-0.06062932754078415
CXCL9,-0.046005212274384616,-0.02941057671819434,0.12334041985446456,-0.05435401241209834
ANGPTL4,-0.006736300902620248,-0.10634248529778022,0.01884390827584632,-0.12891403278160762
UCN2,,,-0.01237440839826775,
COL4A3,,-0.030924806241741765,,
NRG3,-0.03466668235547763,0.04806652082988228,-0.047389969205401714,-0.029134352196823164
IL23A,,-0.03545474175965342,-0.015138114777773494,0.09966946406171645
COLQ,0.019488883907163197,0.05933028050569278,0.014916770106831971,-0.003730570915751849
TNFSF12,-0.003856307444098944,-0.006211960562849616,0.07858063999121478,0.010610463644023587
DKK2,,-0.012314832828352534,-0.0220380595524309,
FYN,0.020498856540150347,0.041332822836623956,0.06627800445477741,-0.05448787786695748
ACE,0.00994609096449694,-0.04148683460525702,0.08677958890855161,-0.03577799749426237
IL18,-0.007757198717367283,0.002282694991246729,0.08243363151526685,0.013256044150103067
CCL27,-0.0341632016782794,-0.013323037913685444,-0.018578199990060124,0.0914640443415968
SERPING1,-0.01892879269558352,0.041822544995239,0.03585575231593253,-0.039508195010780796
AZGP1,0.01479324615461481,0.03529339033662861,0.05825331651238486,
INHA,0.13757586448989895,0.00842631593346723,0.021939033640698706,-0.08458096309563969
SEMA3G,0.0779960239983586,-0.028365124565150335,-0.023795172026937306,0.049643560526184814
COL6A1,0.08719689003681844,-0.04246689547103326,0.04132809793728199,-0.09889816197523338
FGF17,,-0.020534283313375357,-0.01822487892143939,
TNFSF8,-0.03709105021453419,-0.015525549821369335,0.15259995443582047,
FGF20,0.011468101534708492,,0.0018762549377462417,-0.008763560690401722
ICAM3,0.04589608376817566,-0.0259010611322622,0.02917009717550056,0.11640095596050087
LAMA4,-0.03437047705693061,0.010510105424239535,0.08098046783848205,-0.06056004089782568
INHBE,,-0.024419780941231463,,
DLL4,0.0762632243729518,0.039233818714043696,0.04799178555817214,0.007466005132556658
SEMA3A,-0.053038327676949486,0.11584670343187375,-0.027199631741652894,
RLN2,,,0.08752644812224372,
C5,0.019759885220221776,0.07569866130971514,0.10122894582949447,0.001463520217141566
EDN2,,-0.020997417917159623,-0.01596044596074193,
C1QA,-0.013685686249160708,0.054917933692129016,0.049829606368564976,0.03478181585690387
UTS2B,-0.0015051909374132475,-0.016695815099574296,,-0.03348715294775587
COL9A3,0.018603027487951014,0.0684727989242386,0.06819065050366636,0.14968129802025903
HGF,0.00037522395899139156,0.028883392911606888,-0.036785314532724975,-0.04576974749371437
P4HB,0.025763474201362633,-0.04587050477312461,0.04636739807952782,0.12436038810782706
ADCYAP1,0.023613319310786075,,0.007588545827501666,-0.013130042373863443
GREM1,-0.014487970990763325,0.11908065934330608,0.006693824456043162,-0.0060920994427726355
EGF,-0.00040639880313701515,-0.045565480017673105,-0.022637181399373263,0.13431212428744296
VEGFB,-0.03775050848411352,-0.0137176453355174,0.030568508854446865,-0.09949831908501376
FARP2,-0.042922394126965795,0.00502696986684555,0.07500040555341553,0.0798250606778746
LAMA2,0.08387564454190927,-0.03621460396849871,0.016586809571629647,-0.06970705539574776
NRG1,,-0.007215747648083614,-0.025720485700397346,-0.06322548834939015
SPINK1,,-0.039179170078296084,,
EFEMP2,-0.01091223530692021,0.07060476433575506,0.03530196321092969,-0.0398691140050187
SELPLG,0.041511682577201725,-0.029626763660620243,-0.0024885985586527793,0.018616272202276494
GDF6,,-0.01957842013906397,0.0876405627459293,
HLA-E,-0.05902611575169048,0.015478663218552707,0.06648487155666266,0.027372454690512957
PTN,0.06358051634545922,0.07486075749195147,0.10710783889150582,0.14798536027573492
CD274,0.030769421687512868,-0.04661626567824034,0.029929943792608,0.14857417262639305
CD14,0.004566027861035024,0.014505810038176447,0.009042018137750017,0.0651223227030544
SFTPD,,-0.021225594580933885,,0.08772599336428466
SLIT1,0.015299924805808014,0.09276885294958617,0.005659218334016584,0.14434782654737813
CNTF,0.011871742665314872,,-0.01569072161402962,
BST1,-0.013661591099310939,-0.0333266265249888,0.026437127447898934,0.14575506295586776
AGTRAP,-0.012889999044297194,0.056408140384418944,0.049996077274598844,-0.003590726714751959
LAMC1,0.010721843268347625,-0.02629269567641017,0.07373912245865903,0.027830499133358916
COL6A3,-0.02335940985104034,-0.05443442443925648,-0.04273029325566655,-0.043754780891792716
FN1,0.08011352614983785,-0.09036569626093598,0.09792919831274735,-0.1018196646095897
