,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.0247872813578151,,,,,,,,,,,-0.02998420120934691,,,0.008010700548882211,
BMP1,0.020474163941008018,0.09216569722809265,-0.01368154086689297,0.05159396177906059,-0.008543597385135947,-0.033420458132715145,0.09621164804766216,-0.028133928323170094,-0.01708709320471555,-0.002138909975111974,0.02765946965206321,0.03968882379416822,0.026192858332022048,-0.01945289751263442,0.07487523432718898,-0.03648487230693397,0.06329345987780102,0.06152034668431496,-0.003566132641628209,0.05553477738233998,0.06858825156389957,0.06471804756881434
NDP,-0.018687051924433477,0.0331231052809321,-0.004506061787242712,0.03423442113761037,-0.025831968848391753,-0.05102316955853803,0.02010179219298485,0.046091520161552074,0.02942645898670151,0.08384198475209576,0.06283565772366857,-0.03430515004786554,-0.07043077003170424,0.052337356257638745,-0.023281516073674544,-0.057708136541714285,0.025972866307454236,-0.06486024001575479,0.02819680308279927,-0.013904966471504198,0.07147564420626304,0.05770668833409655
TNFSF18,-0.0012807682836976876,0.16882231953332627,-0.031230432273042584,0.023346882707835095,,,0.005255398320524519,0.08399759995674683,,,,0.013557318149992956,,-0.04003467834372246,,,,0.07181818819464482,,-0.033140120877324625,0.052262529327459076,0.052895906471972544
IL36G,,,,,,,,,,,0.05826812645905991,,,,,,,,,,,
RTN4,-0.07397248766960764,-0.030696203313751794,-0.004719864963891534,0.05619770719977438,0.07948511957220737,-0.0030316361256300275,-0.1349176664257733,0.04783326338536468,0.030347550170644978,0.007323455644643208,-0.023232728740996023,-0.03398008648412492,0.07521023378944365,0.11437362784830894,-0.1213156538138816,0.09295837377350152,0.0019943494931292795,-0.07699438271216483,0.08726203556789845,-0.021235650483321926,-0.026086064487220534,-0.030018732557667394
HEBP1,0.0366609257275835,-0.05035707169624733,-0.0023219848767310996,0.043571503963211584,-0.04771959104248867,-0.026921095787779088,0.06867132435034268,-0.0011377429604056593,0.011158384084439272,0.0015412236735085486,0.06427611711963457,0.04477994898180201,-0.007356917996708138,0.04796816255734871,0.01721101981955043,0.023110178255570234,0.020446640008282734,0.048617819611578565,-0.0016076915470253396,0.009342194943259583,0.04429690582728001,0.08018081851051356
WNT7B,-0.0272599756679232,0.057840895920894066,-0.03775660986095418,0.014063852310018206,0.06250977522224777,0.0065692901289144045,-0.056195480247587644,0.011735209543655378,0.09757793152169394,-0.022876660841686332,-0.033855014973329954,0.11403616779053342,0.020879803061688195,,0.10703646531532998,-0.028556885984868087,-0.007497784937001414,0.050319390756173726,-0.025580283595876305,-0.03314008651350876,-0.029268020611362584,-0.02411644473765043
PTMA,0.026156268609933062,-0.04802418306626137,0.014317531224291321,0.02906881663222691,0.021657360886328074,-0.02782626115117198,-0.027432420250444366,-0.03506690986143445,0.03843002313976745,0.04627300501071509,0.07742209584036089,0.06946810888719458,0.03960460563470389,-0.05244302363411895,-0.08375705679001814,-0.08392005279516368,-0.014448193558312235,-0.05318434068416817,-0.025500143132778097,0.018014033024524458,-0.014782370385965587,-0.004497867812152615
FASLG,-0.02725998337424849,,,,,,,,,,,,,,,,,,,,0.051074797575168605,
